@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.084317,0.030853,0.69757,11,0
0.092886,0.023593,0.68679,7,0
0.08736,0.025408,0.78239,8,0
0.063944,0.030853,0.69099,11,0
0.064007,0.022686,0.55912,8,0
0.063079,0.028131,0.55836,16,0
0.060204,0.039927,0.51444,19,0
0.055264,0.03902,0.4512,18,0
0.058516,0.039927,0.41402,18,0
0.096109,0.036298,0.70443,16,0
0.10964,0.034483,0.88051,19,0
0.098726,0.039927,0.86821,18,0
0.10056,0.039927,0.61909,18,0
0.12949,0.043557,0.71461,20,0
0.10899,0.025408,0.83744,18,0
0.087614,0.014519,0.10031,7,0
0.081653,0.019056,0.015302,5,0
0.07452,0.015426,0.034151,14,0
0.080725,0.014519,0.0064597,5,0
0.090205,0.030853,0.00023911,1,1
0.093484,0.033575,0.042108,18,1
0.13286,0.026316,0.58142,17,1
0.15904,0.039927,0.60172,23,1
0.15998,0.047187,0.72092,28,1
0.15514,0.052632,0.89026,30,1
0.16084,0.052632,0.77409,24,1
0.17699,0.062613,0.9598,32,1
0.19802,0.07078,1.1316,33,1
0.19989,0.078947,1.0683,33,1
0.19351,0.091652,1.0094,32,1
0.21107,0.077132,0.87326,33,1
0.22717,0.07804,1.0632,33,1
0.22554,0.090744,1.0673,33,1
0.2266,0.090744,0.97256,34,1
0.25101,0.077132,1.1026,33,1
0.27045,0.062613,1.1063,34,1
0.26731,0.058984,1.1414,35,1
0.25229,0.062613,1.1742,33,1
0.24863,0.072595,1.1747,34,1
0.25114,0.07804,1.1089,34,1
0.25315,0.067151,1.0722,34,1
0.25181,0.059891,1.1907,35,1
0.24516,0.049909,1.2737,10,1
0.25614,0.044465,1.3083,9,1
0.28089,0.045372,1.4173,9,1
0.29378,0.030853,1.4677,9,1
0.29466,0.040835,1.4631,9,1
0.28723,0.043557,1.4173,9,1
0.27597,0.049002,1.4278,9,1
0.27643,0.063521,1.4541,9,1
0.28883,0.046279,1.4294,9,1
0.31751,0.04265,1.4165,9,1
0.32918,0.047187,1.4956,9,1
0.32656,0.03539,1.5069,9,1
0.34489,0.03902,1.476,9,1
0.34939,0.040835,1.4678,10,1
0.35427,0.030853,1.5029,10,1
0.36989,0.03539,1.5086,9,1
0.3642,0.033575,1.486,9,1
0.35367,0.04265,1.4798,9,1
0.37244,0.055354,1.4926,9,1
0.37718,0.036298,1.4543,9,1
0.36883,0.027223,1.5057,9,1
0.37376,0.03176,1.5088,9,1
0.38284,0.026316,1.5075,9,1
0.41878,0.022686,1.5075,10,1
0.43497,0.023593,1.5952,10,1
0.38916,0.023593,1.5382,10,1
0.31367,0.025408,1.466,10,1
0.25599,0.025408,1.1793,10,1
0.20012,0.029038,1.2404,9,1
0.13361,0.028131,0.80729,10,1
0.096312,0.029038,0.25086,10,1
0.086726,0.020871,0.0023235,13,1
0.068766,0.03176,0.040871,33,1
0.056996,0.041742,0.072053,31,1
0.074129,0.015426,9.2595e-05,1,0
0.092927,0.011797,2.7832e-05,1,0
0.092281,0.010889,0.13849,17,0
0.073838,0.0072595,0.35626,5,0
0.0666,0.008167,0.23418,3,0
0.092532,0.011797,0.016988,8,0
0.089096,0.027223,0.088557,7,0
0.065319,0.03902,0.17979,13,0
0.077245,0.023593,0.0080318,17,0
0.087179,0.016334,0.006339,12,0
0.086967,0.041742,0.014724,7,0
0.079686,0.046279,0.031017,17,0
0.089588,0.017241,0.0075155,20,0
0.095488,0.008167,0.006386,13,0
0.088514,0.012704,0.052633,15,0
0.095434,0.017241,0.059935,10,0
0.092492,0.019056,0.03963,12,0
0.072715,0.041742,0.039448,10,0
0.06094,0.039927,0.082514,11,0
0.067563,0.010889,0.010309,17,0
0.078367,0.024501,0.006925,16,0
0.08498,0.020871,0.062109,9,0
0.083125,0.021779,3.1693e-05,3,0
0.084843,0.022686,0.098052,6,0
0.084185,0.020871,5.5929e-05,1,0
0.084064,0.021779,0.019741,9,1
0.1219,0.019964,0.55719,12,1
0.1588,0.030853,0.99567,9,1
0.17886,0.03902,1.1364,9,1
0.18893,0.04265,1.1324,11,1
0.20225,0.041742,1.0958,9,1
0.21213,0.044465,1.0262,27,1
0.21076,0.044465,1.1482,34,1
0.21272,0.044465,1.3091,9,1
0.22007,0.041742,1.2546,9,1
0.22318,0.047187,1.256,9,1
0.22459,0.055354,1.2131,9,1
0.21929,0.057169,1.302,9,1
0.22718,0.049909,1.2931,11,1
0.23803,0.044465,1.1897,10,1
0.231,0.050817,1.1931,9,1
0.22586,0.055354,1.2969,9,1
0.22011,0.053539,1.2577,9,1
0.21979,0.051724,1.1794,9,1
0.21411,0.051724,1.2305,9,1
0.20672,0.061706,1.3528,19,1
0.2087,0.060799,1.2347,10,1
0.20645,0.049002,1.0852,8,1
0.19283,0.048094,1.0523,8,1
0.1812,0.050817,1.2378,8,1
0.17438,0.062613,1.1305,29,1
0.16664,0.064428,0.99619,28,1
0.16529,0.054446,1.0917,56,1
0.16738,0.056261,0.97126,60,1
0.16811,0.062613,0.90217,60,1
0.16949,0.059891,0.96354,42,1
0.16912,0.059891,1.1031,11,1
0.17782,0.053539,1.1314,11,1
0.19261,0.050817,0.98273,20,1
0.18838,0.058076,0.97353,19,1
0.17611,0.065336,1.058,16,1
0.17879,0.065336,1.0358,16,1
0.19169,0.054446,1.0123,13,1
0.19578,0.049909,1.0868,10,1
0.20873,0.047187,1.1213,11,1
0.20959,0.043557,1.0782,14,1
0.19736,0.056261,1.1829,25,1
0.20159,0.061706,1.1282,40,1
0.20997,0.049002,0.8382,32,1
0.18348,0.060799,0.9035,27,1
0.15024,0.064428,0.98612,23,1
0.16762,0.058984,0.9526,23,1
0.17338,0.061706,0.80536,23,1
0.16825,0.056261,0.78642,22,1
0.17405,0.064428,0.72376,22,1
0.17304,0.07078,0.91005,22,1
0.16412,0.055354,0.81798,20,1
0.16169,0.048094,0.8847,23,1
0.16552,0.056261,1.0223,25,1
0.16544,0.055354,0.98468,24,1
0.17059,0.057169,1.0362,40,1
0.18394,0.058076,1.0131,40,1
0.18589,0.053539,1.0901,40,1
0.18629,0.065336,1.1621,40,1
0.19612,0.064428,1.1306,40,1
0.2141,0.061706,1.1369,40,1
0.22622,0.059891,1.2082,26,1
0.23613,0.048094,1.3075,14,1
0.24268,0.050817,1.3454,9,1
0.2359,0.055354,1.3726,39,1
0.23175,0.049909,1.3494,27,1
0.23101,0.044465,1.3514,10,1
0.24749,0.03902,1.2559,9,1
0.26315,0.03902,1.3028,9,1
0.26347,0.034483,1.386,9,1
0.26423,0.032668,1.4067,9,1
0.26275,0.041742,1.3059,9,1
0.2574,0.037205,1.2997,9,1
0.25284,0.028131,1.3693,9,1
0.25913,0.029946,1.2696,9,1
0.26853,0.03539,1.2268,9,1
0.26347,0.036298,1.2643,9,1
0.24758,0.03176,1.245,9,1
0.23649,0.037205,1.216,9,1
0.23256,0.041742,1.2314,9,1
0.2321,0.043557,1.1044,9,1
0.22747,0.04265,1.0471,17,1
0.22235,0.04265,1.0423,19,1
0.21488,0.03902,0.99974,22,1
0.21323,0.034483,1.0221,24,1
0.20048,0.034483,1.0341,20,1
0.19045,0.03539,0.96653,23,1
0.1971,0.04265,0.92617,15,1
0.17506,0.050817,1.0313,15,1
0.16873,0.046279,1.1385,14,1
0.20507,0.03539,1.1676,13,1
0.21196,0.039927,1.3294,13,1
0.18194,0.039927,1.3267,12,1
0.15653,0.03902,0.96196,12,1
0.14206,0.044465,0.95495,12,1
0.11997,0.039927,1.0312,13,1
0.10521,0.027223,0.7025,13,1
0.12293,0.027223,0.17228,19,1
0.128,0.028131,0.26457,16,1
0.1208,0.021779,0.35487,11,1
0.11232,0.022686,0.3948,10,1
0.11181,0.024501,0.58303,13,1
0.11581,0.025408,0.67862,12,1
0.11336,0.027223,0.2819,14,1
0.11292,0.028131,0.63272,9,1
0.11439,0.022686,0.6894,9,1
0.11376,0.020871,0.88942,9,1
0.096027,0.041742,0.58824,9,1
0.077235,0.030853,0.037097,16,1
0.081972,0.015426,0.012241,7,1
0.090099,0.019964,0.048309,12,1
0.082261,0.020871,0.025448,9,1
0.086632,0.019964,0.0096586,5,1
0.098345,0.018149,2.2437e-05,1,1
0.094915,0.038113,0.0048379,14,0
0.10194,0.036298,0.28306,5,0
0.1023,0.010889,0.010485,2,0
0.09099,0.023593,0.00011284,9,0
0.099137,0.029946,0.11022,9,0
0.095514,0.033575,0.082774,6,0
0.072443,0.058984,0.0097859,21,0
0.069456,0.055354,0.16673,13,0
0.076427,0.029038,0.062485,5,0
0.08079,0.0090744,6.2647e-05,1,0
0.090152,0.017241,0.00026411,6,0
0.076717,0.038113,0.13382,10,0
0.075115,0.041742,0.0037394,18,0
0.087348,0.025408,0.0051758,14,0
0.072805,0.03176,0.00097864,31,0
0.049138,0.060799,0.14574,45,0
0.057257,0.039927,0.053673,24,0
0.092776,0.0027223,0.0055735,4,0
0.10491,0.0027223,3.3231e-06,1,0
0.094978,0.0054446,0.00047586,14,0
0.090302,0.010889,0.096158,6,0
0.094675,0.0099819,0,1,0
0.091728,0.029946,0.016138,3,0
0.067444,0.04265,0.0881,8,0
0.062904,0.017241,0.16314,21,0
0.096934,0.0072595,6.011e-06,1,0
0.10813,0.014519,0.14454,9,0
0.089085,0.027223,0.078599,10,0
0.081261,0.020871,0.049252,25,0
0.089744,0.015426,0.0013353,17,0
0.081733,0.032668,0.001103,7,0
0.07086,0.036298,0.054111,36,0
0.089454,0.016334,0.00026635,8,0
0.097294,0.00090744,0.00026204,4,0
0.075651,0.013612,0.0010326,20,0
0.071849,0.019964,0.10364,38,0
0.079618,0.0063521,0.0313,22,0
0.086885,0.0099819,0.077749,16,0
0.10302,0.016334,0.00015669,1,0
0.10485,0.0090744,0.012725,29,0
0.099541,0.0027223,0.00027084,2,0
0.08425,0.040835,0.0053756,8,0
0.085927,0.047187,0.0036564,14,0
0.092319,0.022686,0.022852,18,0
0.076016,0.049909,0.020711,47,0
0.075614,0.076225,0.0092591,44,0
0.086784,0.083485,0.06276,83,0
0.10773,0.055354,0.010907,45,0
0.10697,0.020871,0.056185,60,0
0.095021,0.034483,0.12326,61,0
0.093103,0.041742,0.0040551,39,0
0.095746,0.017241,0.0025436,41,0
0.10511,0.0063521,0.0016093,27,0
0.089046,0.039927,0.048464,88,0
0.08083,0.044465,0.012807,75,0
0.12301,0.011797,0.0016209,10,0
0.13673,0.0072595,0.00049442,13,0
0.098671,0.065336,0.012658,41,0
0.071843,0.10889,0.048792,124,0
0.095923,0.066243,0.040815,99,0
0.09479,0.051724,0.011348,85,0
0.073389,0.069873,0.090478,114,0
0.083942,0.086207,0.10614,92,0
0.12001,0.058984,0.021976,57,0
0.1177,0.025408,0.010243,36,0
0.087062,0.043557,0.14561,60,0
0.10696,0.030853,0.027576,30,0
0.12114,0.0045372,0.0071699,15,0
0.099337,0.0099819,0.0014267,16,0
0.073158,0.03176,0.036133,24,0
0.07544,0.025408,0.050405,20,0
0.081286,0.0099819,0.011304,10,0
0.085823,0.012704,0.007045,12,0
0.10387,0.0072595,0.029302,9,0
0.10686,0.011797,0.122,10,0
0.086957,0.0099819,0.11774,14,0
0.083055,0.014519,0.00011713,1,0
0.073443,0.03176,0.186,5,0
0.062698,0.026316,0.27716,21,0
0.094258,0.014519,0.00033073,5,0
0.096755,0.012704,0.0081786,13,0
0.096886,0.018149,0.097899,7,0
0.090289,0.024501,0.24071,3,0
0.064749,0.026316,0.10261,18,0
0.084036,0.034483,0.013679,4,0
0.083824,0.049909,0.066384,4,0
0.083777,0.03176,0.0047194,7,0
0.085608,0.018149,0.01793,26,0
0.065988,0.029038,0.26388,9,0
0.12863,0.013612,1.3043e-05,1,0
0.12889,0.017241,0.010615,15,0
0.06909,0.03176,0.8072,20,0
0.080748,0.019056,0.030971,13,0
0.097688,0.0045372,7.9387e-05,2,0
0.082787,0.025408,0.00065579,6,0
0.07438,0.029946,0.26928,6,0
0.11527,0.022686,0.00099626,11,0
0.11731,0.029038,0.0001455,10,0
0.092832,0.011797,0.00046485,7,0
0.081731,0.019964,0.22651,10,0
0.076187,0.028131,0.00016829,4,0
0.092479,0.014519,0.00016384,1,0
0.088039,0.020871,0.0053105,7,0
0.058375,0.027223,0.19726,51,0
0.077972,0.020871,6.3047e-05,2,0
0.11098,0.0099819,2.7428e-05,2,0
0.10404,0.013612,0.02411,3,0
0.066801,0.04265,0.17673,28,0
0.077964,0.029946,0.0046054,15,0
0.09932,0.0036298,0.043864,4,0
0.085795,0.012704,0.067168,20,0
0.078282,0.017241,0.00024305,4,0
0.10525,0.008167,9.0913e-05,5,0
0.10786,0.0027223,0.0084224,14,0
0.090044,0.0090744,0.064589,11,0
0.0922,0.012704,0.030941,5,0
0.091307,0.008167,0.13789,2,0
0.095349,0.0027223,3.2081e-05,2,0
0.089871,0.016334,0.010361,4,0
0.063161,0.029038,0.020855,10,0
0.074724,0.013612,0.00057084,14,0
0.088067,0.013612,0.016388,16,0
0.10546,0.016334,0,1,0
0.12326,0.0027223,0.0025346,7,0
0.10077,0.0090744,0,1,0
0.061783,0.010889,0.34439,16,0
0.075948,0.0045372,0,1,0
0.10056,0.011797,5.5147e-06,1,0
0.097749,0.012704,0.0090246,9,0
0.090366,0.0045372,0.0094298,17,0
0.11303,0.0018149,0.00023545,6,0
0.12021,0.00090744,0.0010874,5,0
0.10021,0.0099819,0.0035359,1,0
0.070868,0.021779,0.073483,16,0
0.057764,0.018149,0.24637,27,0
0.083288,0.0063521,0.019346,10,0
0.098936,0.0045372,8.9097e-05,5,0
0.086075,0.019964,0.0050325,8,0
0.07201,0.016334,0.1283,32,0
0.097494,0.00090744,3.1598e-05,1,0
0.10684,0.0063521,4.7595e-05,1,0
0.097714,0.019964,0.031063,5,0
0.085892,0.013612,0.021495,13,0
0.09931,0.00090744,0.0014311,7,0
0.11382,0.0036298,0.0045914,7,0
0.090994,0.022686,0.002806,19,0
0.068104,0.033575,0.073498,14,0
0.077049,0.016334,0.038494,20,0
0.082012,0.016334,0.034413,3,0
0.069099,0.027223,0.058774,7,0
0.072904,0.015426,0.0381,14,0
0.11177,0.0027223,1.7761e-05,2,0
0.11899,0.0018149,0,1,0
0.0974,0.0036298,0.00076248,3,0
0.098783,0.0027223,0.016137,10,0
0.10589,0.00090744,0.053307,6,0
0.094975,0.0054446,0.00012605,2,0
0.074711,0.012704,0.036152,7,0
0.07394,0.029038,0.0040256,6,0
0.088526,0.026316,0.041135,17,0
0.1066,0.033575,0.018117,7,0
0.11505,0.038113,0.00056417,8,0
0.10627,0.027223,0.05827,30,0
0.082126,0.025408,0.026109,66,0
0.079435,0.030853,0.002655,5,0
0.093903,0.023593,0.00078913,2,0
0.089984,0.00090744,0.00074265,5,0
0.076842,0.0045372,0.0027162,30,0
0.071382,0.019964,0.40591,6,0
0.097747,0.022686,0.00016296,2,0
0.093077,0.0099819,0.016714,5,0
0.073199,0.0072595,0.21875,41,0
0.11795,0.014519,0.085462,9,1
0.13703,0.020871,0.12659,11,1
0.11997,0.029946,0.41594,14,1
0.11655,0.033575,0.42652,17,1
0.16391,0.029946,0.66159,15,1
0.18026,0.030853,0.58703,20,1
0.15703,0.03176,0.4993,15,1
0.1351,0.037205,0.91782,12,1
0.14691,0.038113,0.99248,15,1
0.16929,0.037205,0.8985,35,1
0.16647,0.040835,1.0294,37,1
0.15824,0.045372,1.1307,40,1
0.14966,0.04265,0.90873,23,1
0.15417,0.029946,0.59723,20,1
0.14211,0.033575,0.4904,13,1
0.11618,0.038113,0.77847,21,1
0.11254,0.025408,0.72782,14,1
0.1342,0.024501,0.49195,15,1
0.13008,0.032668,0.46743,13,1
0.11084,0.036298,0.92323,12,1
0.12297,0.037205,0.75842,12,1
0.13636,0.03539,0.79047,11,1
0.13573,0.029946,1.138,11,1
0.13746,0.023593,0.96525,11,1
0.124,0.025408,0.65611,10,1
0.11478,0.026316,0.33468,13,1
0.12426,0.021779,0.23693,9,1
0.12145,0.014519,0.23159,13,1
0.11148,0.013612,0.31928,11,1
0.10088,0.022686,0.3799,10,1
0.10803,0.021779,0.20028,11,1
0.11188,0.019964,0.30783,14,1
0.11093,0.021779,0.4588,15,1
0.12379,0.019964,0.26719,18,1
0.12235,0.019964,0.27895,11,1
0.11476,0.029038,0.24987,14,1
0.10595,0.048094,0.33332,17,1
0.1094,0.037205,0.48939,17,1
0.12257,0.024501,0.31344,15,1
0.11758,0.028131,0.27976,21,1
0.11161,0.019056,0.35573,24,1
0.096807,0.023593,0.65871,20,1
0.10605,0.029946,0.5166,19,1
0.13558,0.019056,0.27176,12,1
0.12471,0.019056,0.33492,12,1
0.10289,0.029038,0.57176,12,1
0.11135,0.032668,0.42657,16,1
0.12225,0.032668,0.19613,23,1
0.12137,0.030853,0.16379,27,1
0.20549,0.029038,0.82545,19,1
0.35363,0.029038,1.4125,10,1
0.41746,0.028131,1.5885,10,1
0.39044,0.026316,1.4306,10,1
0.42793,0.028131,1.254,10,1
0.52796,0.029946,1.5295,11,1
0.63218,0.029038,1.552,11,1
0.67425,0.026316,1.6243,11,1
0.64365,0.024501,1.5729,11,1
0.59641,0.024501,1.578,10,1
0.53678,0.024501,1.5559,10,1
0.44646,0.023593,1.5209,10,1
0.35458,0.023593,1.4647,10,1
0.32097,0.022686,1.3761,9,1
0.28122,0.023593,1.4097,9,1
0.2295,0.027223,1.4297,9,1
0.2027,0.026316,1.2753,9,1
0.20919,0.033575,1.115,9,1
0.19389,0.040835,1.0625,12,1
0.17566,0.038113,1.1578,10,1
0.19778,0.036298,1.2163,22,1
0.21099,0.034483,1.1674,9,1
0.20587,0.034483,1.2471,15,1
0.19648,0.030853,1.2177,10,1
0.19664,0.030853,1.2667,20,1
0.18428,0.03902,1.3335,40,1
0.17216,0.047187,1.2147,39,1
0.17431,0.043557,1.0587,40,1
0.17009,0.041742,0.95444,40,1
0.16526,0.043557,1.1571,40,1
0.16123,0.04265,1.3536,40,1
0.1632,0.052632,1.1346,40,1
0.17446,0.044465,1.0253,35,1
0.18852,0.038113,1.2342,42,1
0.18779,0.051724,1.2752,42,1
0.19386,0.048094,1.1956,42,1
0.20638,0.041742,1.0678,42,1
0.19344,0.046279,1.2321,43,1
0.18585,0.045372,1.2901,34,1
0.20028,0.041742,1.3367,12,1
0.2196,0.040835,1.3178,9,1
0.22456,0.03902,1.3286,9,1
0.2312,0.041742,1.276,9,1
0.24557,0.043557,1.1381,9,1
0.25165,0.044465,1.1239,14,1
0.26994,0.039927,1.3526,17,1
0.30177,0.029946,1.3594,10,1
0.32371,0.026316,1.3893,10,1
0.32758,0.026316,1.4743,10,1
0.33888,0.022686,1.5037,10,1
0.34957,0.022686,1.5146,10,1
0.34851,0.022686,1.4828,9,1
0.3572,0.024501,1.4453,9,1
0.368,0.024501,1.4831,9,1
0.36757,0.021779,1.4958,9,1
0.36384,0.022686,1.484,9,1
0.35721,0.022686,1.5267,9,1
0.34099,0.021779,1.5078,9,1
0.31651,0.021779,1.4434,9,1
0.32045,0.020871,1.4331,9,1
0.38821,0.020871,1.5194,9,1
0.45732,0.021779,1.5856,9,1
0.49887,0.021779,1.5701,9,1
0.51171,0.021779,1.5917,9,1
0.50229,0.020871,1.5456,9,1
0.46952,0.019964,1.5303,9,1
0.3746,0.019964,1.4279,8,1
0.27366,0.019964,1.3727,8,1
0.20003,0.020871,1.1406,8,1
0.13164,0.029946,0.42551,8,1
0.11643,0.019056,0.019209,11,1
0.085974,0.024501,0.022569,5,1
0.062591,0.029038,0.041982,19,0
0.068157,0.018149,0.049782,12,0
0.094314,0.019964,0,1,0
0.10292,0.0099819,0.00015866,1,0
0.093954,0.011797,0.020866,10,0
0.09618,0.0090744,0.018903,12,0
0.10429,0.00090744,0.0093373,3,0
0.084737,0.03902,0.10839,22,0
0.060177,0.058076,0.02669,25,0
0.073127,0.020871,0.0011711,2,0
0.079179,0.017241,0.050416,6,0
0.065732,0.03176,0.036391,15,0
0.063745,0.029038,0.024486,19,0
0.093294,0.011797,0,1,0
0.09504,0.0027223,0.0092825,5,0
0.082767,0.018149,0.20227,9,0
0.086191,0.019964,0.001596,12,0
0.082717,0.0045372,0.040861,10,0
0.07848,0.0027223,0.05907,7,0
0.061913,0.024501,0.033061,34,0
0.070605,0.03176,0.0048962,7,0
0.087959,0.029946,0.017709,4,0
0.10198,0.024501,0.0085664,5,0
0.098467,0.019964,8.8021e-06,1,0
0.080281,0.019056,0.43818,13,0
0.075168,0.0099819,0.070592,9,0
0.059755,0.010889,0.063171,10,0
0.068674,0.027223,0.0022583,10,0
0.08113,0.027223,0.0012915,4,0
0.089067,0.020871,0.00014225,6,0
0.084746,0.020871,0.096714,7,0
0.095173,0.0072595,0.010451,5,0
0.10082,0.0090744,0,1,0
0.070781,0.010889,0.34974,8,0
0.067664,0.0072595,0.052342,9,0
0.086823,0.012704,0.011482,4,0
0.08926,0.0099819,0.016482,8,0
0.086443,0.011797,0.016833,9,0
0.082792,0.018149,0.20062,23,0
0.098765,0.013612,0.01951,11,0
0.10859,0.017241,0.021961,14,0
0.090806,0.029038,0.071749,16,0
0.082765,0.025408,0.07892,14,0
0.085704,0.016334,0.045426,19,0
0.082437,0.013612,0.012519,20,0
0.07693,0.03539,0.11754,33,0
0.08685,0.039927,0.017919,11,0
0.095697,0.008167,0.0034109,8,0
0.10572,0.008167,0.0072917,9,0
0.092174,0.021779,0.012503,23,0
0.073958,0.016334,0.041472,29,0
0.094334,0.008167,0.030009,25,1
0.11688,0.028131,0.27572,36,1
0.17998,0.045372,0.69904,23,1
0.2791,0.036298,1.3014,10,1
0.28355,0.030853,0.77551,10,1
0.25198,0.03176,0.63102,10,1
0.33231,0.028131,0.51915,11,1
0.3545,0.029038,0.94553,10,1
0.30022,0.04265,1.2095,11,1
0.26194,0.051724,1.2735,10,1
0.21109,0.050817,0.97225,28,1
0.15449,0.056261,0.57716,50,1
0.13252,0.055354,0.47574,38,1
0.11207,0.048094,0.52678,23,1
0.095101,0.032668,0.095132,25,1
0.092604,0.0099819,0.026613,22,1
0.094722,0.0099819,0.10972,11,1
0.093647,0.023593,0.2343,5,0
0.09876,0.019964,0.20069,9,0
0.087971,0.028131,0.29471,6,0
0.0716,0.03902,0.27492,7,0
0.072805,0.029038,0.49853,9,0
0.11469,0.012704,0.0012521,3,0
0.11762,0.020871,0,1,0
0.073939,0.044465,0.077103,13,0
0.066514,0.030853,0.0072635,9,0
0.073512,0.008167,0.015933,17,0
0.075031,0.016334,0.11477,13,0
0.075523,0.033575,0.15431,16,0
0.095905,0.03176,0.027613,11,0
0.10357,0.012704,0.0033356,11,0
0.10909,0.0027223,0.0068075,6,0
0.11893,0.023593,0.15737,23,0
0.10015,0.045372,0.05394,13,0
0.077999,0.033575,0.033866,20,0
0.074977,0.019056,0.17359,12,0
0.083658,0.029946,0.040535,16,0
0.081643,0.033575,0.12817,11,0
0.08774,0.022686,0.028689,12,0
0.085864,0.028131,0.024366,6,0
0.060337,0.047187,0.058122,22,0
0.075238,0.03176,0.10661,16,0
0.079648,0.017241,0.0038083,15,0
0.07615,0.023593,0.025241,31,0
0.081874,0.013612,0.055548,13,0
0.068303,0.0099819,0.04464,21,0
0.093964,0.0090744,0.013973,10,0
0.10484,0.022686,0.016719,22,0
0.085688,0.026316,0.00025895,8,0
0.077693,0.015426,5.8647e-05,2,0
0.073026,0.026316,4.1143e-05,2,0
0.077551,0.03902,0.040583,13,0
0.063874,0.033575,0.038461,25,0
0.075392,0.011797,0.042667,18,0
0.082328,0.00090744,0.0073837,24,0
0.078465,0.0036298,0.0055335,19,0
0.10424,0.0045372,0.00031476,7,0
0.095477,0.013612,0.057819,6,0
0.057014,0.019964,0.035379,32,0
0.08817,0.0090744,0.015194,11,0
0.10947,0.0054446,4.4043e-05,2,0
0.089466,0.008167,1.0408e-05,1,0
0.076668,0.013612,0.019284,7,0
0.083414,0.012704,0.09738,8,0
0.0847,0.0045372,0.0020857,5,0
0.079954,0.0063521,0.00011283,6,0
0.068332,0.016334,0.0033672,11,0
0.067436,0.015426,0.051538,25,0
0.10128,0.0063521,3.3349e-05,2,0
0.096864,0.014519,0.00060156,1,0
0.072909,0.014519,0.021862,16,0
0.084867,0.017241,0.0028125,12,0
0.089393,0.017241,0.0029419,22,0
0.079557,0.0036298,0.0054022,8,0
0.067839,0.0090744,0.11393,8,0
0.083425,0.008167,0.0057206,2,0
0.094301,0.0063521,0.0035373,10,0
0.098672,0.0072595,0.0001075,1,0
0.091922,0.016334,0.0081451,12,0
0.076702,0.015426,0.00027988,4,0
0.075897,0.037205,0.00013872,7,0
0.074357,0.047187,0.046254,6,0
0.077112,0.026316,0.016034,10,0
0.091223,0.016334,0.0028293,14,0
0.1013,0.0027223,0.0077484,5,0
0.096648,0.019964,0,1,0
0.09299,0.019056,0.20988,5,0
0.088313,0.0045372,0.0094232,7,0
0.081704,0.008167,0,1,0
0.071385,0.0072595,0.092212,20,0
0.083471,0.0045372,0.019696,11,0
0.098322,0.0054446,0.066206,5,0
0.086036,0.0045372,0.0052481,13,0
0.087621,0.0090744,0.01481,2,0
0.086973,0.013612,0.0030478,10,0
0.075135,0.024501,0.10294,7,0
0.070616,0.021779,0.20743,38,0
0.083221,0.0054446,0.0014518,12,0
0.092481,0.011797,0.0021856,12,0
0.07728,0.011797,0.0015218,9,0
0.061529,0.0090744,0.032743,41,0
0.064206,0.012704,0.15404,16,0
0.0674,0.017241,0.0030335,12,0
0.062949,0.029946,0.021581,14,0
0.057381,0.025408,0.2703,10,0
0.077123,0.0090744,0.17599,9,0
0.098106,0.0045372,0.070998,5,0
0.082032,0.0099819,0.074489,21,0
0.04924,0.045372,0.25581,23,0
0.068025,0.058076,0.0050847,5,0
0.082695,0.019056,0,1,0
0.071697,0.026316,0.0045788,22,0
0.064806,0.049002,0.23391,18,0
0.082952,0.022686,0.098813,10,0
0.094105,0.0063521,6.8282e-05,3,0
0.079517,0.03539,0.056169,23,0
0.074033,0.039927,0.011925,11,0
0.086585,0.013612,1.7155e-05,1,0
0.080699,0.011797,0.0017327,5,0
0.057488,0.047187,0.14032,15,0
0.05139,0.03902,0.18593,12,0
0.08298,0.0045372,0.052696,5,0
0.09548,0.0072595,0.00010057,3,0
0.072242,0.011797,0.0010014,18,0
0.069927,0.015426,0.10467,11,0
0.086259,0.011797,0.037459,11,0
0.091842,0.024501,0.022702,8,0
0.080345,0.038113,0.12671,15,0
0.061167,0.037205,0.05096,14,0
0.064859,0.020871,0.11388,17,0
0.077726,0.010889,0.19676,6,0
0.087168,0.012704,0,1,0
0.090836,0.0027223,0.00019596,2,0
0.088007,0.013612,0.010558,7,0
0.091375,0.014519,0.092172,1,0
0.10147,0.0036298,0.0011526,2,0
0.092049,0.0027223,0.0047728,6,0
0.070026,0.017241,0.022203,14,0
0.061678,0.027223,0.085829,21,1
0.077933,0.019056,0.071174,20,1
0.093149,0.017241,0.017561,19,1
0.087092,0.023593,0.076984,16,1
0.093388,0.024501,0.18007,17,1
0.11863,0.020871,0.099297,10,1
0.12611,0.019056,0.22799,12,1
0.10387,0.016334,0.30376,13,1
0.078227,0.025408,0.78363,19,1
0.099907,0.024501,0.2569,8,1
0.12486,0.019056,0.42414,9,1
0.12993,0.021779,1.1011,9,1
0.12007,0.026316,1.1389,10,1
0.11009,0.024501,0.15412,16,1
0.10094,0.0099819,0.0011441,6,1
0.084028,0.0018149,0.046412,15,1
0.075851,0.010889,0.15103,26,1
0.10402,0.0099819,0.00071664,6,1
0.11365,0.011797,0.0013615,2,1
0.084648,0.043557,0.061618,19,1
0.0671,0.051724,0.024409,25,1
