@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.17697,0.13521,2442.8,-5.7009,2777.8,1
0.17033,0.14973,2395.4,-5.7093,2799.3,1
0.16237,0.17786,2163.9,-5.7707,4608.1,1
0.15604,0.1824,1912.8,-5.671,4608.1,1
0.14288,0.1706,1622,-5.7101,4565,1
0.14921,0.17695,1738.7,-5.5711,4586.6,1
0.17202,0.19419,1710.8,-5.5842,4629.6,1
0.2209,0.16969,3055.6,-5.3225,2907,1
0.22743,0.13884,2734.1,-5.4941,2928.5,1
0.21231,0.13339,2846.9,-5.567,2993.1,1
0.21561,0.1461,3099.5,-5.6391,3036.2,1
0.20904,0.15336,2841.3,-5.6163,3079.2,1
0.22453,0.13793,2842,-5.4807,2497.9,1
0.22996,0.13067,2792.1,-5.4586,2476.3,1
0.21966,0.14247,2784.8,-5.4358,3079.2,1
0.2046,0.15517,2635.6,-5.5186,3100.8,1
0.19766,0.15517,2548.2,-5.3746,2476.3,1
0.18568,0.14519,2137.8,-5.4593,3079.2,1
0.17097,0.15336,1962.6,-5.463,3057.7,1
0.17479,0.16697,2052.8,-5.5137,3036.2,1
0.18535,0.16334,2207.6,-5.5212,2993.1,1
0.20506,0.15699,2838.2,-5.5415,2971.6,1
0.19811,0.16152,2707.5,-5.6091,2928.5,1
0.17015,0.15699,2364.6,-5.6994,2885.4,1
0.1857,0.15699,2359.1,-5.7873,4651.2,1
0.20529,0.16062,2812.1,-5.4754,2928.5,1
0.22003,0.15245,2629.3,-5.4985,2971.6,1
0.24528,0.14973,3047.6,-5.4125,3014.6,1
0.24984,0.15336,3245.9,-5.4115,3014.6,1
0.23956,0.14791,2646.2,-5.3724,2390.2,1
0.23946,0.13884,2850.8,-5.326,2368.7,1
0.2156,0.1461,3117.4,-5.5037,2368.7,1
0.19288,0.14519,2369.4,-5.6026,2347.1,1
0.2421,0.12613,3056.9,-5.4148,2390.2,1
0.23264,0.11797,2667.1,-5.4456,2433.3,1
0.17237,0.11525,2166.6,-5.5875,2433.3,1
0.18577,0.1098,2392.3,-5.5956,2411.7,1
0.22312,0.10889,2236.1,-5.3865,2368.7,1
0.1923,0.11252,2347.3,-5.4404,2390.2,1
0.11467,0.11978,856.57,-5.7591,452.2,1
0.10536,0.12613,1067.9,-5.5778,2411.7,1
0.12284,0.11797,1144.1,-5.4562,2433.3,1
0.12252,0.11252,901.97,-5.4496,2390.2,1
0.12755,0.11343,1269.4,-5.3329,2390.2,1
0.119,0.10254,940.09,-5.4355,2411.7,1
0.12437,0.098911,1520.4,-5.782,323,1
0.13966,0.10526,2091.1,-5.8144,279.93,1
0.14598,0.10163,2085.1,-5.6169,1744.2,1
0.14886,0.084392,1863,-5.5171,473.73,1
0.12907,0.080762,1554.6,-5.5835,1744.2,1
0.11305,0.078947,1277.9,-5.569,409.13,1
0.10107,0.08167,957.93,-5.7408,602.93,1
0.096702,0.075318,967.61,-5.6031,2325.6,1
0.093943,0.048094,765.75,-5.3936,473.73,1
0.080766,0.049002,494.97,-5.3923,452.2,1
0.059799,0.062613,332.21,-5.4393,602.93,1
0.048188,0.060799,162.13,-5.4886,602.93,1
0.04826,0.061706,150.81,-5.4824,624.46,1
0.047268,0.060799,128.2,-5.4626,624.46,1
0.045128,0.052632,130.91,-5.437,624.46,1
0.043438,0.063521,91.074,-5.5833,624.46,1
0.036314,0.076225,-61.452,-5.8944,366.06,0
0.038207,0.067151,28.799,-5.6828,624.46,0
0.041631,0.069873,36.307,-5.6448,473.73,0
0.056296,0.089837,269.42,-5.6123,1485.8,0
0.062098,0.086207,463.89,-5.5142,1055.1,0
0.05147,0.07078,172.8,-5.6269,473.73,0
0.055515,0.060799,303.98,-5.4853,387.6,0
0.058062,0.058984,306.11,-5.4938,409.13,0
0.064767,0.054446,406.27,-5.311,430.66,0
0.065556,0.044465,287.2,-5.4142,430.66,0
0.049987,0.056261,238.44,-5.4807,279.93,0
0.048662,0.065336,96.694,-5.6579,473.73,0
0.056701,0.057169,309.16,-5.4767,925.93,0
0.056138,0.053539,288.23,-5.4948,904.39,0
0.061058,0.061706,379.6,-5.5694,1076.7,0
0.06766,0.084392,381.06,-5.7768,1636.5,1
0.075907,0.097096,542.75,-5.6532,1119.7,1
0.082211,0.082577,731.21,-5.5713,1141.3,1
0.082985,0.065336,629.69,-5.4679,452.2,1
0.081187,0.061706,617.28,-5.3908,1141.3,1
0.088942,0.056261,672.45,-5.306,473.73,1
0.091603,0.052632,866.48,-5.2093,473.73,1
0.074952,0.052632,462.66,-5.3137,473.73,1
0.068398,0.049002,382.65,-5.378,1076.7,1
0.071959,0.058984,384.12,-5.4273,1119.7,1
0.073852,0.07804,596.55,-5.4511,624.46,1
0.092601,0.078947,912.03,-5.2508,559.86,1
0.10663,0.07441,798.96,-5.3648,559.86,1
0.10387,0.088929,970.25,-5.3979,1119.7,1
0.094898,0.11252,688.52,-5.7226,2863.9,1
0.1026,0.12523,1030.7,-5.6141,2928.5,1
0.1086,0.14156,1033.3,-5.5516,4715.8,1
0.098008,0.14973,996.54,-5.6231,4780.4,1
0.093959,0.13067,806.48,-5.7954,1830.3,1
0.10302,0.11252,1159.3,-5.7316,624.46,1
0.097532,0.11706,882.48,-5.6839,624.46,1
0.07801,0.1216,522.07,-5.7205,3079.2,1
0.074759,0.11797,502.51,-5.7878,3057.7,1
0.074646,0.12432,500.87,-5.835,3079.2,1
0.091122,0.11615,862.49,-5.8131,1248.9,1
0.10727,0.13612,886.6,-5.7179,3036.2,1
0.11457,0.15517,1282.1,-5.5523,4801.9,1
0.11744,0.14791,1240.1,-5.5848,3036.2,1
0.11299,0.14701,1121.3,-5.8005,3079.2,1
0.10474,0.13249,1194.4,-5.8205,3143.8,1
0.16036,0.098911,1634.5,-5.7277,990.53,1
0.20044,0.080762,3084.3,-5.4132,1033.6,1
0.18185,0.082577,1851.2,-5.5323,1313.5,1
0.14348,0.096189,1678,-5.6739,1313.5,1
0.11685,0.10799,1465.2,-5.7744,1313.5,1
0.10697,0.10345,984.7,-5.8109,1033.6,1
0.096242,0.10526,1080.1,-5.7483,1184.3,1
0.10378,0.10708,1020.5,-5.7834,1184.3,1
0.10804,0.10708,1265.3,-5.6581,602.93,1
0.10049,0.091652,953.23,-5.5651,1033.6,1
0.096219,0.080762,838.32,-5.6119,602.93,1
0.096619,0.07078,1021.5,-5.4879,990.53,1
0.084593,0.058984,560.74,-5.5407,990.53,1
0.063933,0.068966,387.7,-5.5561,473.73,1
0.064018,0.07441,392.86,-5.5543,1356.6,1
0.061899,0.068966,358.71,-5.4879,1033.6,1
0.048204,0.073503,70.923,-5.7408,1033.6,1
0.053673,0.073503,239.7,-5.5424,473.73,1
0.065536,0.068058,526.71,-5.4843,452.2,1
0.069987,0.069873,476.07,-5.6233,236.87,1
0.078057,0.07441,491.84,-5.6021,236.87,0
0.086859,0.064428,628.43,-5.5204,452.2,0
0.089293,0.049909,566.13,-5.3246,452.2,0
0.088318,0.046279,509.81,-5.2762,236.87,0
0.080924,0.051724,598.23,-5.4357,236.87,0
0.075281,0.053539,308.25,-5.5452,236.87,0
0.090694,0.039927,499.74,-5.2397,473.73,0
0.10667,0.029038,788.05,-5.0989,473.73,1
0.096885,0.051724,685.42,-5.4186,258.4,1
0.083668,0.084392,519.43,-5.7216,258.4,1
0.091057,0.086207,939.93,-5.7049,473.73,1
0.098321,0.080762,998.61,-5.6501,1184.3,1
0.098027,0.078947,860.98,-5.5797,1184.3,1
0.099534,0.075318,1082.2,-5.4195,1162.8,1
0.096558,0.071688,858.41,-5.3571,1184.3,1
0.083165,0.077132,444.08,-5.4936,624.46,1
0.11006,0.076225,1086.3,-5.4059,1162.8,1
0.12071,0.07441,1280.1,-5.3628,1141.3,1
0.11539,0.08167,1057.2,-5.5824,1098.2,1
0.13878,0.077132,1949.9,-5.587,1184.3,1
0.14209,0.088022,1868.7,-5.7237,1033.6,1
0.1472,0.092559,1872.3,-5.6628,2196.4,1
0.14528,0.097096,2185.8,-5.5903,1119.7,1
0.16567,0.088022,2306.7,-5.6768,1184.3,1
0.19613,0.07441,2866.5,-5.5984,1012.1,1
0.17818,0.084392,2891.6,-5.6454,990.53,1
0.15939,0.092559,2362.1,-5.671,1335.1,1
0.14595,0.10073,1852.4,-5.779,1012.1,1
0.12944,0.096189,1816.2,-5.682,1335.1,1
0.13273,0.098004,1473.1,-5.6944,1313.5,1
0.12134,0.097096,1306.3,-5.6435,1292,1
0.11469,0.10436,1301.6,-5.6839,2928.5,1
0.149,0.093466,1591.4,-5.5778,1335.1,1
0.15363,0.061706,1844.2,-5.4517,1292,1
0.13207,0.068966,1195.1,-5.5686,1270.5,1
0.13689,0.086207,1937.7,-5.5468,1421.2,1
0.13271,0.092559,1653.1,-5.5068,1399.7,1
0.11957,0.085299,1516.4,-5.5386,1184.3,1
0.10751,0.073503,1055.1,-5.5631,990.53,1
0.090631,0.07078,664.21,-5.449,1313.5,1
0.12202,0.085299,1565.6,-5.5457,1033.6,1
0.14301,0.089837,1885.2,-5.4769,990.53,1
0.13182,0.069873,1591.9,-5.4245,602.93,1
0.1068,0.065336,1111.2,-5.4674,602.93,1
0.087882,0.066243,805.25,-5.4706,1012.1,1
0.099715,0.08167,925.57,-5.8193,882.86,1
0.099978,0.093466,1276.9,-5.6948,1550.4,1
0.08629,0.085299,717.26,-5.704,1270.5,1
0.075014,0.085299,568.42,-5.7286,581.4,0
0.069529,0.08167,410.96,-5.7914,1442.7,0
0.060646,0.088929,427.99,-5.7168,947.46,0
0.054997,0.097096,244.68,-5.8059,538.33,0
0.059167,0.088929,308.08,-5.6953,990.53,0
0.056964,0.069873,300.81,-5.6299,473.73,0
0.053317,0.068058,232.92,-5.613,1012.1,0
0.056447,0.07078,313.66,-5.5381,1012.1,0
0.057557,0.064428,186.52,-5.6518,323,1
0.06581,0.076225,448.77,-5.6285,1055.1,1
0.078076,0.10163,581.52,-5.79,1076.7,1
0.10002,0.11525,628.91,-5.8553,1205.9,1
0.16965,0.087114,1530.2,-5.4023,1292,1
0.23976,0.058984,1823.1,-4.9922,1313.5,1
0.24974,0.058076,1993,-4.9132,1313.5,1
0.19605,0.065336,1680.2,-5.209,1313.5,1
0.14357,0.071688,1029.8,-5.5298,1270.5,1
0.12397,0.078947,926.23,-5.5532,1184.3,1
0.12245,0.08167,1204.6,-5.5764,1184.3,1
0.12515,0.079855,1336.1,-5.5654,1162.8,1
0.11772,0.086207,951.86,-5.7167,1205.9,1
0.12494,0.099819,1213.7,-5.6046,1270.5,1
0.12011,0.11071,1149.9,-5.4481,1248.9,1
0.11665,0.11615,1121.1,-5.6013,1248.9,1
0.12958,0.1343,1272.1,-5.5175,1830.3,1
0.14382,0.14701,1513.6,-5.5461,2433.3,1
0.15504,0.15245,2187.5,-5.9016,2411.7,1
0.17213,0.15789,2343,-5.9471,2347.1,1
0.21071,0.14428,3259,-5.8374,2799.3,1
0.21569,0.13612,3290.9,-5.7673,2713.2,1
0.17651,0.16152,2142.1,-5.8507,2605.5,1
0.14647,0.18512,1985,-5.7581,2562.5,1
0.13658,0.19601,1701.8,-5.7312,4586.6,1
0.14092,0.20236,1813.4,-5.734,4586.6,1
0.145,0.19056,1763.5,-5.5793,2584,1
0.12955,0.18966,1658,-5.8533,753.66,1
0.11828,0.18149,1303.7,-5.9326,732.13,1
0.12347,0.15245,1374.1,-5.8045,710.6,1
0.1177,0.15699,1360.9,-5.847,710.6,1
0.11974,0.15426,1453.2,-5.9343,732.13,1
0.11503,0.15336,1354.8,-5.9872,2777.8,1
0.093614,0.16515,959.42,-5.8716,2713.2,1
0.088683,0.17604,842.45,-6.0221,3143.8,1
0.091787,0.17786,864.47,-5.8638,3100.8,1
0.094039,0.17514,955.25,-5.8169,3100.8,1
0.093788,0.17604,807.09,-5.7875,3079.2,1
0.095968,0.15517,889.26,-5.7437,3100.8,1
0.10122,0.14519,1010.7,-5.7843,3100.8,1
0.10499,0.14791,1165.7,-5.7851,3100.8,1
0.11037,0.1461,1530.3,-5.8591,3100.8,1
0.11518,0.14338,1609,-5.8691,3036.2,1
0.11883,0.14882,1439.6,-5.9329,3036.2,1
0.11608,0.14519,1461.8,-5.8598,3057.7,1
0.10376,0.14973,1216.3,-5.9009,3036.2,1
0.092233,0.1588,951.77,-5.9515,2971.6,1
0.085402,0.16425,959.19,-5.9135,2950,1
0.079944,0.17241,678.71,-5.9608,3359.2,1
0.080141,0.15245,722.63,-5.884,3359.2,1
0.081248,0.14065,841.88,-5.8448,3337.6,1
0.081017,0.13339,633.99,-5.8658,1033.6,1
0.085098,0.12613,777.91,-5.9262,3316.1,1
0.088867,0.13612,907.57,-5.8329,3316.1,1
0.083481,0.14791,830.68,-5.8258,3337.6,1
0.079565,0.15245,709.14,-5.8657,3316.1,1
0.080757,0.14882,673.91,-5.8302,3337.6,1
0.078922,0.1461,731.99,-5.8018,387.6,1
0.11623,0.14065,1124.2,-5.6952,3014.6,1
0.12594,0.12976,1728.1,-5.6432,2476.3,1
0.1006,0.12704,1226.9,-5.7755,4672.7,1
0.094666,0.13521,956.83,-5.7658,4629.6,1
0.090089,0.13521,864.47,-5.7999,4629.6,1
0.088647,0.14701,867.06,-5.7902,3359.2,1
0.087044,0.14701,817.22,-5.7698,3337.6,1
0.077599,0.13521,503.11,-5.7864,3337.6,1
0.081096,0.12976,723.84,-5.7029,344.53,1
0.11338,0.096189,1063.8,-5.5549,452.2,1
0.13264,0.079855,1183.9,-5.3671,473.73,1
0.13201,0.088929,1256.5,-5.4275,473.73,1
0.11828,0.098004,1010.4,-5.6827,473.73,1
0.11896,0.094374,1146.7,-5.6148,473.73,1
0.11929,0.07804,1086.7,-5.5436,495.26,1
0.10501,0.077132,867.32,-5.6774,473.73,1
0.10053,0.098911,829.05,-5.6441,452.2,1
0.098002,0.10889,814.57,-5.7143,473.73,1
0.1207,0.092559,1138.2,-5.5626,473.73,1
0.13395,0.084392,1290.2,-5.5603,473.73,1
0.11721,0.10254,1038,-5.5585,473.73,1
0.09717,0.1225,775.66,-5.6494,473.73,1
0.10088,0.11706,946.05,-5.5905,473.73,1
0.10405,0.11434,973.38,-5.5726,473.73,1
0.11147,0.11162,982.15,-5.5486,473.73,1
0.12028,0.10617,1162.1,-5.5457,452.2,1
0.12396,0.098004,1160.8,-5.5967,452.2,1
0.13214,0.082577,1326.8,-5.3631,473.73,1
0.13208,0.078947,1090.9,-5.4454,473.73,1
0.12109,0.089837,1118.9,-5.5147,452.2,1
0.11393,0.091652,1109.3,-5.4696,452.2,1
0.11521,0.10436,916.36,-5.5548,236.87,1
0.10379,0.12523,1048.8,-5.4675,3014.6,1
0.082124,0.13249,579.48,-5.4666,258.4,1
0.072348,0.12432,536.33,-5.6824,430.66,1
0.085149,0.11615,696.03,-5.6331,2627.1,1
0.095636,0.12976,926.82,-5.458,2648.6,1
0.089734,0.14247,771.43,-5.56,2627.1,1
0.081017,0.14156,596.54,-5.6007,2605.5,1
0.084316,0.13249,773.25,-5.5368,3057.7,1
0.09473,0.11978,671.77,-5.6635,2648.6,1
0.10405,0.12886,1146.1,-5.6197,2648.6,1
0.1054,0.14247,1031.4,-5.5008,495.26,1
0.10633,0.13975,1090,-5.506,3057.7,1
0.10184,0.14882,926.33,-5.6458,2648.6,1
0.11253,0.14338,1170.7,-5.6762,2734.7,1
0.11118,0.1343,1128.9,-5.5556,2691.7,1
0.09865,0.13521,694.07,-5.628,2691.7,1
0.11149,0.12704,1125.1,-5.4665,2713.2,1
0.12948,0.12613,1218,-5.5319,2734.7,1
0.14697,0.13249,1614.9,-5.5911,2734.7,1
0.14631,0.14156,1728.8,-5.5475,2777.8,1
0.14197,0.14156,1600.7,-5.5743,2799.3,1
0.14956,0.13067,1627.8,-5.5218,2799.3,1
0.1405,0.12704,1428.7,-5.6631,2734.7,1
0.12339,0.13884,1279.1,-5.5491,2713.2,1
0.128,0.14428,1384.2,-5.5263,2734.7,1
0.14925,0.13793,1693.2,-5.6491,2756.2,1
0.18103,0.14428,2189,-5.5875,2820.8,1
0.18174,0.15245,2342.9,-5.5426,2799.3,1
0.1651,0.14882,1631.1,-5.6632,2799.3,1
0.18299,0.13975,2421.9,-5.6142,2863.9,1
0.19645,0.13521,2352.1,-5.6612,2885.4,1
0.18794,0.13884,2213.7,-5.6068,2885.4,1
0.19964,0.13702,3019.3,-5.7488,2842.4,1
0.21476,0.13521,2552.3,-5.6506,2820.8,1
0.19938,0.14519,2837.5,-5.5921,2885.4,1
0.1782,0.15608,2264.1,-5.5452,2907,1
0.20623,0.14701,3027.7,-5.6212,2842.4,1
0.21989,0.13521,2460.1,-5.3724,2820.8,1
0.18499,0.15245,2249.7,-5.5796,2863.9,1
0.15549,0.17423,2064.1,-5.5654,2885.4,1
0.14054,0.20145,1600.7,-5.6129,5318.7,1
0.17634,0.1833,1893.4,-5.4425,2863.9,1
0.18456,0.17151,2661.6,-5.4748,2885.4,1
0.14381,0.19238,1729.1,-5.6849,1959.5,1
0.15978,0.15699,1858.5,-5.5985,516.8,1
0.18763,0.14156,2964.9,-5.6036,516.8,1
0.18889,0.1461,2206.8,-5.5595,2863.9,1
0.18274,0.14973,2080.5,-5.4952,2863.9,1
0.18124,0.16062,2120.2,-5.5055,2885.4,1
0.16732,0.1706,2210.9,-5.5638,2885.4,1
0.15353,0.18693,1775.6,-5.6104,2928.5,1
0.1515,0.1833,1928.5,-5.7077,2928.5,1
0.14048,0.19238,1818.7,-5.7283,2928.5,1
0.14303,0.20599,1559.9,-5.7913,2928.5,1
0.14859,0.19419,1954.6,-5.6196,2928.5,1
0.14493,0.18693,1678.8,-5.6681,2950,1
0.13421,0.19873,1701.5,-5.8005,2928.5,1
0.14266,0.2078,1634.3,-5.6792,2971.6,1
0.13729,0.20599,1704.1,-5.7779,2950,1
0.11205,0.20508,1302.7,-5.7236,4371.2,1
0.12302,0.19782,1357.7,-5.8942,2928.5,1
0.1464,0.19873,1770.8,-5.7226,5060.3,1
0.15325,0.20508,2017.8,-5.5782,5081.8,1
0.16761,0.2196,2044.2,-5.8199,2584,1
0.25899,0.17604,3640.9,-5.77,2627.1,1
0.31979,0.12432,4085.8,-5.65,2691.7,1
0.2936,0.13067,3994,-5.5439,2734.7,1
0.24919,0.13158,3191.1,-5.6334,2756.2,1
0.24338,0.12069,3423.7,-5.6268,2670.1,1
0.28545,0.10163,4011.1,-5.4048,2627.1,1
0.26764,0.10436,3589.4,-5.3843,2648.6,1
0.2218,0.11071,3003.1,-5.5815,2196.4,1
0.22509,0.10254,2921.8,-5.3139,2217.9,1
0.18024,0.082577,2203.8,-5.3197,2196.4,1
0.12647,0.059891,1200.8,-5.2485,495.26,1
0.093306,0.075318,440.19,-5.4463,279.93,1
0.093296,0.07078,773.03,-5.2272,236.87,1
0.095892,0.049002,674.13,-5.225,495.26,1
0.087855,0.043557,629.01,-5.1897,473.73,1
0.10133,0.044465,874.09,-5.2638,473.73,1
0.091448,0.060799,642.6,-5.3725,452.2,1
0.078844,0.069873,603.57,-5.3871,258.4,1
0.080952,0.068058,548.88,-5.551,258.4,0
0.071602,0.057169,481.08,-5.5825,236.87,0
0.058283,0.075318,135.41,-5.8323,452.2,0
0.058369,0.098004,270.34,-5.7297,409.13,0
0.060411,0.082577,264.8,-5.7183,473.73,0
0.067267,0.058984,287.37,-5.4961,387.6,0
0.084852,0.03539,408.17,-5.2642,409.13,0
0.088118,0.027223,452.47,-5.1444,387.6,0
0.082795,0.03176,496.27,-5.0326,409.13,0
0.081766,0.027223,628.4,-4.9471,409.13,0
0.067774,0.020871,330.04,-5.1629,387.6,0
0.03578,0.010889,-82.615,-5.5164,1012.1,0
0.1129,0.0072595,544.96,-4.4916,21.533,0
0.10187,0.013612,178.52,-5.0439,64.6,0
0.083061,0.017241,273.53,-4.9029,43.066,0
0.081882,0.024501,388.23,-4.6469,21.533,0
0.088445,0.03176,365.61,-4.8932,64.6,1
0.084926,0.044465,398.17,-5.3869,43.066,1
0.12109,0.066243,1023.9,-5.3498,64.6,1
0.15511,0.07078,1399.6,-4.9277,21.533,1
0.15727,0.065336,1675.9,-4.8091,43.066,1
0.12655,0.069873,902.41,-5.2584,64.6,1
0.11948,0.053539,739.97,-5.2415,21.533,1
0.12153,0.032668,1239.2,-5.1401,64.6,1
0.13014,0.03176,811.9,-5.1334,21.533,1
0.15544,0.045372,1263.6,-4.9159,1076.7,1
0.17717,0.054446,1525.6,-4.9052,1055.1,1
0.20003,0.048094,1726.6,-4.6898,1033.6,1
0.18769,0.049909,1562.8,-4.7316,1033.6,1
0.20066,0.052632,1336,-4.8697,1055.1,1
0.22568,0.049002,2129.5,-4.5836,1076.7,1
0.21675,0.055354,1654.9,-4.7163,1076.7,1
0.1757,0.049002,1430.5,-4.8521,1098.2,1
0.12706,0.055354,1048.5,-5.0936,64.6,1
0.11033,0.075318,718.33,-5.3592,1119.7,1
0.11145,0.083485,1118.7,-5.2969,21.533,1
0.1577,0.084392,1096.4,-5.2809,43.066,1
0.20672,0.075318,2142.5,-4.9512,64.6,1
0.24506,0.078947,2312.9,-4.9037,1722.7,1
0.3115,0.079855,2813.8,-4.7729,1744.2,1
0.38345,0.07804,3608.2,-4.7562,1765.7,1
0.40452,0.07804,4065.5,-4.9132,1765.7,1
0.4025,0.080762,4787.8,-5.1297,1744.2,1
0.37835,0.088929,4433.9,-5.3288,1765.7,1
0.34377,0.097096,5049.3,-5.2634,1679.6,1
0.31547,0.099819,3779.1,-5.2634,1658.1,1
0.28631,0.098004,4260.1,-5.1198,1636.5,1
0.28605,0.099819,3355.4,-5.2084,1636.5,1
0.29156,0.092559,3798.7,-5.1002,1636.5,1
0.28703,0.083485,3789.3,-5.0002,1658.1,1
0.27545,0.088022,3152.8,-4.9788,1636.5,1
0.26476,0.088929,3275.9,-4.9912,1636.5,1
0.26265,0.084392,3144.3,-4.9527,1658.1,1
0.25189,0.088929,3018,-4.9903,1658.1,1
0.26474,0.089837,3445.1,-5.1138,1636.5,1
0.2808,0.077132,3395,-5.0473,1098.2,1
0.25739,0.090744,3635.5,-5.3424,1098.2,1
0.25046,0.10526,3121.1,-5.1424,21.533,1
0.26338,0.10163,3068,-5.0986,2734.7,1
0.26207,0.1098,3243.8,-5.0322,2734.7,1
0.25009,0.11797,3285.8,-5.1821,2756.2,1
0.23957,0.10889,3163.8,-5.2702,43.066,1
0.23274,0.10163,3561.6,-5.2329,2217.9,1
0.21622,0.10799,2419.9,-5.3723,1658.1,1
0.21426,0.10073,2936.9,-5.1674,21.533,1
0.2459,0.096189,3310.1,-5.1749,64.6,1
0.25944,0.10254,3576.6,-5.1561,2713.2,1
0.25745,0.10526,3056.7,-5.4544,1098.2,1
0.25916,0.091652,3975.6,-5.2367,1076.7,1
0.25662,0.077132,3158.7,-5.2479,1055.1,1
0.27839,0.07078,3440.3,-5.0331,1076.7,1
0.265,0.069873,3614.4,-5.1631,1055.1,1
0.19242,0.080762,2081.9,-5.4532,1033.6,1
0.19301,0.07441,2327.7,-5.2806,1012.1,1
0.20103,0.052632,2417.7,-5.1458,990.53,1
0.15744,0.047187,1523.7,-5.5387,43.066,1
0.12104,0.067151,1152.3,-5.3893,21.533,1
0.10808,0.067151,997.13,-5.3597,21.533,1
0.12848,0.049002,747.05,-5.3583,64.6,1
0.12346,0.043557,1157.3,-5.0272,43.066,1
0.088602,0.04265,603.98,-5.1977,21.533,1
0.094167,0.021779,287.44,-5.4405,43.066,0
0.10534,0.014519,571.83,-5.1026,64.6,0
0.10755,0.037205,554.92,-5.0515,43.066,0
0.10165,0.046279,690.04,-4.7662,21.533,0
0.11121,0.023593,450.7,-5.1818,43.066,0
0.11628,0.008167,718.74,-4.8115,64.6,0
0.12586,0.010889,835.63,-4.6005,21.533,0
0.14012,0.0063521,683.91,-4.6862,64.6,0
0.12808,0.013612,542.54,-4.8053,107.67,0
0.091571,0.043557,514.04,-4.7675,43.066,0
0.074857,0.050817,266.9,-5.0842,21.533,0
0.085642,0.025408,260.87,-5.0625,64.6,0
0.08388,0.024501,195.37,-5.2685,64.6,0
0.096217,0.020871,339.05,-5.0922,43.066,0
0.097693,0.019964,616.04,-4.855,21.533,1
0.11031,0.034483,370.2,-5.5576,107.67,1
0.1169,0.051724,904.96,-5.1623,64.6,1
0.1286,0.058984,1038,-5.0255,21.533,1
0.16379,0.054446,1931,-4.9602,43.066,1
0.17065,0.057169,1661.3,-5.0757,1205.9,1
0.17914,0.055354,1301.7,-5.2065,1205.9,1
0.18825,0.056261,1983.9,-4.8344,21.533,1
0.18299,0.054446,1695.8,-4.972,43.066,1
0.17469,0.048094,1419.2,-5.1351,64.6,1
0.15525,0.059891,1193.9,-5.3228,64.6,1
0.22158,0.077132,2217.7,-5.1325,1744.2,1
0.30362,0.07804,3420.5,-4.9134,1744.2,1
0.32575,0.090744,3968.2,-5.0656,1765.7,1
0.36066,0.10708,4458.7,-5.1332,2368.7,1
0.41979,0.1098,5383.4,-5.0532,2368.7,1
0.45397,0.11434,6755.9,-5.1308,2347.1,1
0.45592,0.12432,6962.6,-5.4531,2907,1
0.42629,0.12704,7662.1,-5.6226,2885.4,1
0.40469,0.1225,7601.6,-5.6796,2261,1
0.41504,0.13612,7530.2,-5.7305,2239.5,1
0.43131,0.15154,8014.1,-5.6323,2756.2,1
0.40397,0.14701,7394.7,-5.6783,2777.8,1
0.40026,0.13975,6502.9,-5.6361,2799.3,1
0.44178,0.12976,6726.3,-5.4974,2239.5,1
0.45864,0.1225,7155.1,-5.4423,2239.5,1
0.44395,0.11434,7234.7,-5.5027,2239.5,1
0.44499,0.11162,6849.8,-5.4722,2239.5,1
0.47091,0.12704,7076.5,-5.5452,2842.4,1
0.4798,0.13339,7610.2,-5.4924,2885.4,1
0.47656,0.12795,7714.3,-5.3962,2885.4,1
0.44715,0.12613,7034.2,-5.5036,2885.4,1
0.44818,0.12613,6626.7,-5.3755,2863.9,1
0.45096,0.12613,7057.3,-5.3229,2885.4,1
0.44341,0.13158,6462.9,-5.3704,2842.4,1
0.44926,0.13793,6191.2,-5.3581,2842.4,1
0.42954,0.1343,6685,-5.3012,2863.9,1
0.42455,0.12704,6334.6,-5.3722,2885.4,1
0.41124,0.11978,6708.1,-5.2572,2304.1,1
0.40642,0.1225,5939.7,-5.2626,2282.5,1
0.43107,0.12432,5712.1,-5.3144,2842.4,1
0.41532,0.12432,6165,-5.2765,2842.4,1
0.39089,0.12976,6046.4,-5.247,2885.4,1
0.38497,0.1216,5464.3,-5.2508,2304.1,1
0.36022,0.12069,5050.4,-5.1012,2304.1,1
0.322,0.13067,4462.7,-5.1216,2304.1,1
0.33821,0.13249,4338.9,-5.1149,2863.9,1
0.3556,0.1343,4860.9,-5.2691,2842.4,1
0.35948,0.13158,4560.1,-5.1505,2820.8,1
0.3706,0.12069,4551.3,-5.1113,2799.3,1
0.35366,0.1225,4329.3,-5.2435,2799.3,1
0.32391,0.13793,4909.4,-5.5543,2756.2,1
0.27194,0.14156,4061,-5.7271,2734.7,1
0.23727,0.13793,4052.5,-5.6416,21.533,1
0.23428,0.14791,3716.1,-5.6705,3036.2,1
0.22576,0.15608,3439.7,-5.7205,2971.6,1
0.20826,0.15608,3181.9,-5.7989,21.533,1
0.18824,0.16152,3019.8,-5.7024,3251.5,1
0.19312,0.16062,2553.1,-5.6234,3230,1
0.18865,0.13521,2138.9,-5.6474,3208.4,1
0.15924,0.1216,1938.1,-5.6908,64.6,1
0.15038,0.12886,1707.5,-5.5596,21.533,1
