@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
2158.8,-5.3524,3036.2,1059.3,0.41551,1576.2,1
1456.9,-5.4295,2993.1,320.77,0.37081,253.87,1
2017.5,-5.4031,3079.2,1009.9,0.48743,481.74,1
2468,-5.3416,3143.8,527.02,0.38391,1582.7,1
1792.4,-5.4583,1485.8,538.6,0.67006,1172.9,1
2144.3,-5.5061,1292,482.79,0.29101,235.88,1
2009.8,-5.4275,1399.7,617.82,0.69348,388.2,1
1764.4,-5.3289,1507.3,562.09,0.59705,254.78,1
1651.7,-5.2937,1485.8,198.4,0.42792,126.48,1
1812.1,-5.3981,1528.9,517.67,0.44409,0,1
1947.5,-5.3668,1485.8,371.94,0.84244,219.07,1
1954.2,-5.1336,1464.3,718.22,0.38252,125.56,1
2475.4,-5.4238,1507.3,572.99,0.95966,127.39,1
1688.9,-5.4732,1485.8,777.51,0.63561,126.48,1
1759.5,-5.2762,1485.8,359.25,0.49205,1043,1
1835.6,-5.3814,21.533,843.53,0.50659,21.533,1
2534.8,-5.3716,1528.9,713.37,0.37621,1451.5,1
2237.1,-5.4341,2777.8,916.57,0.43017,244.57,1
1783.7,-5.4397,1571.9,470.27,0.46226,1471.8,1
1989.2,-5.3555,21.533,819.45,0.083261,129.2,1
2458.9,-5.4422,21.533,1094.5,0.4824,0,1
2963.5,-5.4411,21.533,278.32,0.52058,130.09,1
2406.6,-5.5419,1593.5,956.3,0.29335,1111.4,1
2203.5,-5.4721,1571.9,662.25,0.84266,1111.5,1
2008.5,-5.2823,21.533,450.25,0.76687,129.2,1
2001.6,-5.2494,21.533,621.34,0.60916,0,1
2394.3,-5.4237,21.533,475.5,0.73712,131.86,1
2190.5,-5.4498,1636.5,842.86,0.35291,1576.2,1
1745.7,-5.378,3057.7,610.52,0.64343,1571.3,1
2617.6,-5.2958,21.533,1353.6,0.19478,180.8,1
3145.6,-5.3923,21.533,1134.9,0.44232,0,1
1798.7,-5.3684,21.533,808.81,0.56796,133.61,1
2418.2,-5.5125,1679.6,587.45,0.50057,0,1
2084.1,-5.2775,21.533,865.97,0.66116,133.61,1
1698.6,-5.3469,21.533,495.77,0.75064,135.33,1
2373.5,-5.4883,1722.7,1138,0.55703,1656.8,1
2789.8,-5.4599,3208.4,1071.5,0.42936,1598.8,1
1550.4,-5.4207,129.2,1045.4,0.14958,447.56,1
1380,-5.4517,107.67,440.44,0.16781,288.9,1
1831.5,-5.4104,1679.6,332.51,0.4177,190.18,1
1500.7,-5.5162,64.6,338.71,0.17807,37.297,1
1984.4,-5.4219,1636.5,404.92,0.50939,1141.9,1
1666,-5.4205,1658.1,489.55,0.21885,0,1
2272.1,-5.4396,1636.5,622.53,0.61184,132.74,1
1324.9,-5.2828,1636.5,446.15,0.046078,0,1
1971.6,-5.4388,1636.5,165.66,0.31608,1118.5,1
1297,-5.2461,107.67,796.89,0.66437,284.86,1
992.41,-5.2705,129.2,386.09,0.070769,37.297,1
996.61,-5.248,129.2,72.021,0.77484,300.69,1
982,-5.0417,1528.9,70.932,0.19272,1042.3,1
986.36,-5.2627,1550.4,419.33,0.76074,182.72,1
625.47,-5.2616,1485.8,330.11,0.4072,1050.6,1
637.92,-5.1997,64.6,368.13,0.4588,210.98,1
1050.3,-5.1807,107.67,452.79,0.24372,48.15,1
1028.3,-5.2226,107.67,339.62,0.38985,34.047,1
826.02,-5.1225,129.2,266.14,0.96121,0,1
1199.8,-4.8619,107.67,277.41,0.4677,34.047,1
954.3,-5.0325,107.67,477.29,0.85474,388.2,1
722.38,-5.1522,2907,293.06,0.39993,0,1
716.51,-5.0946,107.67,308.15,0.42625,323,1
457.32,-5.2236,968.99,146.82,0.74889,102.14,1
810.78,-4.8798,86.133,306.82,0.76186,30.453,1
689.54,-4.9857,947.46,264.66,0.13065,142.84,1
607.62,-4.8867,129.2,266.46,0.40258,232.92,1
455.84,-4.9193,107.67,152.27,0.40876,48.15,1
505.89,-4.9546,86.133,176.76,0.65685,30.453,1
332.32,-5.0935,86.133,123.27,0.31755,30.453,1
414.43,-4.9942,64.6,195.89,0.57374,0,1
147.13,-5.2253,86.133,42.746,0.73034,43.066,1
439.27,-4.79,107.67,122.19,0.6149,48.15,0
215.1,-5.0674,129.2,134.51,0.63093,37.297,0
271.04,-4.9472,129.2,200,0.93865,37.297,0
510.27,-4.7113,107.67,157.51,0.48866,76.131,0
368.28,-4.8458,21.533,225.64,0.8159,15.226,0
233.77,-4.986,129.2,168,0.74635,74.593,0
126.83,-5.0692,107.67,36.722,0.13902,0,0
255.04,-4.9784,129.2,175.51,0.8591,0,0
368.39,-4.7727,107.67,141.01,0.63525,76.131,0
362.99,-4.8093,21.533,34.886,0.46884,30.453,0
375.1,-4.8641,21.533,172.92,0.72529,30.453,0
203.56,-5.0256,107.67,54.311,0.2821,76.131,0
346.12,-4.8325,129.2,148.38,0.61497,0,0
330.78,-4.869,107.67,79.314,0.58738,34.047,0
308.08,-4.9742,107.67,62.741,0.31868,68.094,0
305.22,-4.9099,21.533,20.479,0.54889,0,0
310.83,-4.8515,107.67,155.07,0.59221,48.15,0
150.5,-5.0545,64.6,48.841,0.42318,26.373,0
279.13,-4.9223,129.2,191.42,0.83843,37.297,0
413.03,-4.7688,86.133,55.274,0.26445,43.066,0
264.33,-4.9516,86.133,33.586,0.45993,30.453,0
421.57,-4.6834,107.67,37.051,0.36125,83.398,0
257.82,-5.0074,215.33,99.279,0.6016,48.15,0
345.11,-4.828,129.2,145.61,0.69298,83.398,0
380.69,-4.8084,107.67,167.49,0.76406,0,0
197.73,-5.0708,129.2,151.26,0.88435,37.297,0
149.26,-5.1169,129.2,39.285,0.44107,64.6,0
218.41,-4.9947,64.6,63.954,0.35889,37.297,0
186.72,-5.1685,86.133,104.57,0.16819,43.066,0
335.54,-5.0057,107.67,33.981,0.47581,48.15,0
179.83,-5.078,129.2,70.151,0.63836,52.745,0
390.27,-4.8452,64.6,159.33,0.58854,37.297,0
309.93,-4.935,86.133,92.562,0.38471,60.905,0
334.98,-4.9052,150.73,106.49,0.51618,40.285,0
377.64,-4.8264,107.67,30.023,0.75674,83.398,0
339.76,-4.6679,21.533,113.42,0.60293,30.453,0
453.36,-4.6707,21.533,89.356,0.30658,0,0
374.98,-4.7081,21.533,255.21,1.0097,21.533,0
105.98,-5.1038,64.6,77.94,0.6215,52.745,0
260.35,-4.8595,107.67,174.97,0.88994,48.15,0
341.16,-4.7778,21.533,145.3,0.71451,15.226,0
384.12,-4.6458,129.2,109.63,0.58011,74.593,0
403.74,-4.6329,107.67,200.68,0.81047,0,0
184.61,-4.9293,129.2,53.946,0.23528,0,0
372.21,-4.6554,107.67,77.382,0.13154,0,0
216.79,-4.9219,129.2,119.72,0.67051,37.297,0
239.98,-4.8381,129.2,79.953,0.49396,37.297,0
270.06,-4.821,107.67,161.81,0.953,58.971,0
46.086,-5.2149,193.8,59.571,0.65908,0,0
424.07,-4.6544,107.67,334.32,1.2594,68.094,0
573.2,-4.5334,107.67,161.06,0.38492,68.094,0
514.58,-4.5891,21.533,261.96,0.83653,0,0
306.48,-4.8383,107.67,182.9,0.89674,68.094,0
296.29,-4.9215,107.67,69.983,0.14893,68.094,0
273.42,-4.8293,21.533,145.01,0.68751,40.285,0
142.47,-5.1172,258.4,108.65,1.0405,117.94,0
107.71,-5.2524,129.2,44.933,0.66545,91.358,0
104.98,-5.2858,129.2,98.16,0.25804,0,0
291.28,-5.2273,129.2,303.61,1.0243,37.297,0
737.88,-4.8844,107.67,364.18,0.77214,183.35,0
650.77,-4.9831,753.66,211.45,0.71572,517.47,1
600.47,-5.09,818.26,141.35,0.050337,363.52,1
717.32,-4.9821,430.66,343.7,0.94684,296.81,1
929.83,-4.7301,409.13,306.37,0.40833,66.37,1
515.44,-5.0526,409.13,236.3,0.61025,248.33,1
713.16,-4.8776,107.67,116.34,0.33621,34.047,1
477.48,-5.099,387.6,224.71,0.62557,0,1
501.66,-5.031,107.67,293.6,0.71644,117.94,1
821.15,-4.8949,129.2,19.731,0.40165,74.593,1
500.71,-5.097,21.533,121.41,0.27559,34.047,1
880.02,-4.8651,21.533,320.4,0.67982,62.78,1
734.01,-4.907,387.6,301.63,0.64877,266.35,1
632.12,-5.0367,387.6,213.13,0.55926,0,1
590.28,-5.0312,387.6,140.27,0.4092,64.6,1
565.45,-5.1032,409.13,60.708,0.3646,281.58,1
603.32,-4.9791,775.2,97.922,0.20093,376.68,1
597.24,-5.1195,775.2,235.82,0.42161,0,1
789.54,-5.0485,775.2,422.65,0.77001,0,1
1049.7,-4.8846,775.2,119.72,0.39817,0,1
816.85,-4.9836,775.2,232.54,0.4809,0,1
1182.1,-4.7918,775.2,315.62,0.61225,91.358,1
985.39,-4.8271,796.73,343.33,0.38839,0,1
942.9,-4.8543,775.2,168.75,0.40384,91.358,1
1045.8,-4.8943,775.2,303.52,0.38566,0,1
1119.1,-4.915,775.2,221.05,0.80941,91.358,1
958.46,-5.1609,796.73,267.79,0.86017,381.87,1
969.44,-5.2018,409.13,253.5,0.57678,66.37,1
825.89,-5.2888,775.2,107.14,0.16188,0,1
941.64,-5.2117,409.13,453.14,0.8009,369.53,1
1262,-5.0427,107.67,357.56,0.48244,140.38,1
1144.3,-5.1194,775.2,420.97,0.84446,341.83,1
952.26,-5.3213,409.13,252.91,0.4175,281.58,1
1009.9,-5.1849,387.6,140.32,0.37264,64.6,1
913.27,-5.3748,387.6,421.82,0.49452,266.35,1
1399.6,-5.2759,753.66,283.53,0.55366,371.41,1
1028.1,-5.491,753.66,84.977,0.72403,525.25,1
1413.6,-5.4668,21.533,626.67,0.10017,83.398,1
1583.8,-5.4874,107.67,905.52,0.70276,198.53,1
2449.1,-5.6468,753.66,1451.9,0.34834,576.79,1
3305.2,-5.5304,990.53,634.1,0.30732,309.81,1
2692.4,-5.6127,947.46,591.59,0.74259,832.86,1
3565.2,-5.7268,2454.8,2130.2,0.6592,1028.2,1
5237.9,-5.7644,1808.8,2156.4,0.64832,441.3,1
5340.7,-5.8727,2239.5,653.15,0.41133,957.2,1
5078.2,-5.822,2627.1,1847.4,0.51852,672.72,1
3996.6,-5.965,2584,647.27,0.31498,235.88,1
5287.8,-5.8553,2584,1742.7,0.59955,1415.3,1
5145.3,-5.8423,1033.6,513.28,0.3327,837.31,1
5185.4,-5.8174,1227.4,1094.4,0.28943,995.55,1
4683.3,-5.8711,2648.6,1669,0.39275,292.49,1
3995.9,-5.87,1292,1011,0.364,166.8,1
4171.7,-5.8259,2691.7,792.86,0.50329,1340.4,1
3694.5,-5.9569,2627.1,814.87,0.21672,168.18,1
3812.3,-5.8417,2670.1,520.62,0.61204,1448.7,1
3552.3,-5.8287,1055.1,400.24,0.19335,865.89,1
3722.1,-5.8545,1248.9,508.87,0.35894,384.6,1
3691.4,-5.7847,1292,1334,0.47242,333.59,1
4686.2,-5.7774,1076.7,2151.4,0.20824,881.28,1
5666.8,-5.7696,2734.7,855.01,0.15888,1534.8,1
4428.2,-5.7686,2799.3,1464.6,0.29542,1533.2,1
4698,-5.7394,1055.1,1273,0.5608,904.39,1
5118,-5.659,1248.9,1708.8,0.43192,366.7,1
3556.9,-5.6735,1270.5,1215.2,0.52637,950.15,1
4287.7,-5.5613,2670.1,710.85,0.57447,0,1
3321.2,-5.5548,1270.5,1028.4,0.63714,957.32,1
3650.8,-5.4152,1227.4,1263.3,0.39002,363.52,1
2447,-5.4986,1055.1,1216.2,0.52779,301.46,1
2441.9,-5.3139,1055.1,510.81,0.81797,106.58,1
2660.7,-5.2468,1033.6,438.07,0.10323,105.49,1
2297.6,-5.3179,1033.6,636,0.49033,0,1
2308.6,-5.3372,1033.6,708.99,0.19161,0,1
1862.1,-5.3042,1033.6,783.84,0.33114,105.49,1
1648.7,-5.2958,1012.1,256.94,0.57863,676.5,1
1782,-5.1777,129.2,292.15,0.5235,0,1
1744.5,-5.19,1012.1,180.95,0.78213,668.4,1
1744.5,-4.942,1012.1,366.77,1.0604,0,1
1898.7,-4.735,1012.1,493.84,0.79029,104.39,1
2001.4,-4.6782,990.53,512.44,0.28756,103.27,1
2161.1,-4.6996,990.53,272.93,0.10289,103.27,1
2070.3,-4.6737,968.99,578.71,0.27996,102.14,1
1837.6,-4.6661,968.99,472.03,0.43054,0,1
1827.8,-4.5942,968.99,73.743,0.52473,0,1
1843.5,-4.5462,968.99,228.47,0.48784,0,1
1771.2,-4.4895,968.99,769.01,0.49562,0,1
1175.7,-4.6556,968.99,668.73,0.83552,0,1
1010.5,-4.7894,968.99,358.4,0.45604,0,1
921.52,-4.7425,968.99,350.88,0.7465,0,1
1277.7,-4.5544,968.99,523.36,0.42435,0,1
1350.3,-4.6634,968.99,445.78,0.31306,677.53,1
1572,-4.5124,21.533,443.04,0.39816,58.971,1
1100.6,-4.5931,646,420.45,0.49376,449.11,1
1250.8,-4.6185,646,318.67,0.50538,83.398,1
938.18,-4.7037,624.46,486.45,0.66194,81.996,1
746.34,-4.8048,624.46,204.03,0.3906,401.7,1
826.63,-4.7672,107.67,56.195,0.54617,34.047,1
738.7,-4.6797,602.93,391.38,0.55653,386.4,1
411.9,-4.8996,602.93,186.25,0.34653,0,1
570.27,-4.7287,602.93,238.37,0.69822,0,1
611.17,-4.6934,602.93,278.54,0.57507,80.57,1
824.15,-4.5878,581.4,160.03,0.41138,79.118,1
549.02,-4.7672,581.4,238.6,0.37095,0,1
616.76,-4.6455,581.4,263.02,0.42829,0,1
773.35,-4.6882,581.4,176.71,0.59794,79.118,1
536.01,-4.798,559.86,310.46,0.44931,109.8,1
413.7,-4.7724,538.33,158.13,0.11224,76.131,1
415.12,-4.8033,538.33,140.93,0.22284,0,1
509.39,-4.7517,538.33,181.23,0.59642,340.47,1
286.17,-4.953,107.67,199.05,0.83647,144.45,1
232.47,-5.0342,150.73,123.52,0.57502,0,1
417.43,-4.8217,107.67,138.54,0.53783,48.15,1
324.43,-4.9142,107.67,208.49,0.91017,34.047,1
149.47,-5.1588,129.2,67.896,0.53985,37.297,1
386.11,-4.8013,129.2,89.379,0.13669,37.297,1
108.09,-5.151,107.67,87.574,0.49108,48.15,1
244.21,-4.8949,86.133,164.19,1.0604,0,1
328.89,-4.6916,107.67,200.77,1.0827,34.047,1
-0.91037,-5.3946,64.6,5.5829,0.75148,26.373,0
260.41,-4.9009,129.2,178.19,1.0299,52.745,0
242.94,-4.9618,107.67,42.887,0.55896,0,0
275.55,-4.775,129.2,32.787,0.42695,0,0
235.14,-4.8854,107.67,111.1,0.61454,0,0
170.58,-4.9296,129.2,100.83,0.75405,0,0
354.34,-4.6547,107.67,159.17,0.61344,34.047,0
313.57,-4.7679,107.67,209.99,1.0909,34.047,0
73.095,-5.1539,129.2,79.866,0.86472,37.297,0
139.04,-5.0581,129.2,81.054,0.73653,52.745,0
167.59,-4.9394,86.133,99.685,0.71677,43.066,0
257.63,-4.8501,86.133,112.52,0.39503,30.453,0
265.88,-4.875,107.67,18.309,0.30772,48.15,0
255.11,-4.8112,43.066,129.36,0.59257,21.533,0
134.68,-5.021,86.133,41.44,0.42637,0,0
229.61,-4.8836,43.066,112.61,0.78401,21.533,0
24.234,-5.2727,107.67,47.616,0.79676,58.971,0
416.72,-4.6428,107.67,133.68,0.71323,34.047,0
110,-5.0536,129.2,120.18,1.0041,37.297,0
154.12,-5.0418,129.2,116.64,0.83098,37.297,0
286.55,-4.7797,107.67,39.292,0.26364,0,0
164.9,-5.0127,129.2,49.754,0.16275,37.297,0
256.52,-4.7691,129.2,49.421,0.44858,0,0
145.86,-4.9283,129.2,82.346,0.59745,37.297,0
163.55,-4.914,107.67,80.953,0.44963,34.047,0
65.716,-5.0106,107.67,26.832,0.24837,48.15,0
185.46,-4.8893,64.6,32.838,0.46199,26.373,0
77.345,-5.0979,86.133,70.982,0.86596,0,0
55.174,-5.1835,64.6,65.677,0.90755,91.358,0
-79.015,-5.4157,344.53,72.811,0.79288,219.6,0
342.76,-4.9213,732.13,125.09,0.80122,461.33,0
251.45,-5.1822,150.73,116.45,0.84041,150.73,0
234.9,-5.1939,1033.6,122.38,0.61931,105.49,0
123.94,-5.3299,172.27,97.354,0.58967,142.84,0
81.964,-5.3243,796.73,73.318,0.81801,453.73,0
255.11,-5.5812,689.06,241.89,0.53139,121.81,1
540.67,-5.4255,839.79,309.47,0.56706,285.26,1
609.38,-5.4627,882.86,225.26,0.49588,137.88,1
707.2,-5.3355,882.86,340.94,0.67048,0,1
938.11,-5.2942,882.86,573.79,0.34318,487.48,1
1409.1,-5.291,344.53,840.74,0.29068,310.56,1
1941.4,-5.3261,323,932.84,0.47487,0,1
2305.6,-5.2063,344.53,478.93,0.76604,60.905,1
2140.3,-5.1007,344.53,115.09,0.2944,292.09,1
2293.2,-5.1723,839.79,342.01,0.50773,456.03,1
2242.3,-5.2004,839.79,488.68,0.44294,355.79,1
2506.2,-5.0969,538.33,497.13,0.58904,76.131,1
2439.6,-5.0642,818.26,499.29,0.55951,93.861,1
2301.8,-4.9733,516.8,471.55,0.42965,268.95,1
2246.4,-4.99,538.33,373.64,0.35107,76.131,1
2177.5,-5.0227,538.33,805.53,0.85672,0,1
1650.4,-5.2822,538.33,1006.6,1.201,274.5,1
949.67,-5.5688,818.26,656.15,1.0015,325.14,1
743.69,-5.6425,796.73,253.17,0.38293,92.618,1
777.3,-5.5168,796.73,204.43,0.52188,0,1
636.16,-5.5437,796.73,56.808,0.22377,0,1
767.16,-5.4987,796.73,194.15,0.44368,0,1
537.88,-5.6153,796.73,258.94,0.68859,0,1
517.86,-5.6676,796.73,220.22,0.52353,0,1
725.18,-5.5186,796.73,296.44,0.8228,92.618,1
760.21,-5.4223,818.26,276.88,0.50567,132.74,1
926.87,-5.4243,839.79,208.41,0.34266,95.088,1
853.94,-5.4656,839.79,422.3,0.37337,0,1
1344.5,-5.3733,839.79,524.9,0.19067,95.088,1
1263.8,-5.4791,818.26,225.79,0.53148,132.74,1
1425.2,-5.2702,796.73,631.17,0.8778,0,1
1822.8,-5.1867,818.26,877.57,0.54487,162.57,1
2270.2,-5.1557,861.33,848.13,0.60272,166.8,1
2456.5,-5.0458,882.86,207.76,0.55768,137.88,1
2235.1,-5.0324,904.39,925.11,0.083561,139.55,1
1690.7,-5.0485,925.93,861.66,0.64485,99.845,1
1356.8,-5.1971,925.93,705.17,0.98209,0,1
957.69,-5.4197,925.93,279.98,0.5378,0,1
1520.5,-5.0904,925.93,721.56,0.99593,99.845,1
1642.5,-5.03,904.39,419.03,0.77491,0,1
1306.7,-5.3292,925.93,641.9,0.96739,223.26,1
1011.9,-5.3812,796.73,425.94,0.68942,292.88,1
948.1,-5.5058,710.6,323.43,0.35521,174.94,1
1232.5,-5.3354,710.6,194.25,0.91376,0,1
1009.3,-5.1928,710.6,203.67,0.98397,0,1
1314.7,-4.9625,710.6,183.62,0.8388,0,1
1060.6,-4.9093,710.6,453.41,0.7253,87.468,1
927.08,-4.7482,689.06,399.3,0.72622,86.133,1
716.66,-4.6871,689.06,193.35,0.57536,86.133,1
822.75,-4.6069,667.53,193.46,0.32025,119.89,1
807.64,-4.7317,646,451.36,1.2606,186.48,1
318.25,-5.2786,559.86,296.09,1.2615,372.34,1
256.67,-5.3347,150.73,27.883,0.57265,90.08,1
312.19,-5.1557,452.2,130.4,0.85627,197.36,1
365.61,-5.0502,323,134.29,0.73173,131.86,1
213.54,-5.3677,344.53,151.67,1.0713,121.81,1
150.16,-5.4778,236.87,76.677,0.64931,159.69,1
135.23,-5.2138,129.2,44.273,1.1199,105.49,0
179.15,-4.9967,409.13,126.25,1.0428,239.3,0
313.15,-4.7785,409.13,48.771,0.14618,0,0
194.35,-4.9878,409.13,61.804,0.1782,132.74,0
352.46,-4.7658,323,352.27,1.1637,131.86,0
898.51,-4.4194,516.8,672.11,1.1308,223.78,0
1358,-4.1871,516.8,846.15,0.79033,0,0
1953,-4.1211,516.8,796.89,0.2628,74.593,0
2008.3,-4.2206,538.33,471.09,0.43594,76.131,0
2174,-4.2111,538.33,552.57,0.3405,0,0
2289.2,-4.1656,538.33,550.56,0.31362,76.131,0
2438.8,-4.2584,516.8,376.43,0.38732,74.593,0
2405.4,-4.236,516.8,1073.9,0.88848,0,0
1479.8,-4.6311,516.8,738.2,0.89155,74.593,0
1668.9,-4.5793,495.26,718.05,0.41285,73.023,0
2097.7,-4.7055,495.26,350.08,1.2102,73.023,1
1552.1,-5.2018,473.73,325.23,0.89656,142.84,1
2234,-5.0146,409.13,848.83,0.43705,132.74,1
2197.1,-5.1256,387.6,896.15,0.093535,64.6,1
1503,-5.0111,387.6,984.55,0.67119,329.39,1
907.25,-5.3054,947.46,556.26,1.1371,515,1
820.88,-5.4986,947.46,200.81,0.81374,101,1
809,-5.5463,925.93,197.02,0.52466,141.2,1
916.84,-5.3993,904.39,186.05,0.48616,139.55,1
884.51,-5.4587,882.86,209.17,0.26185,137.88,1
817.91,-5.4244,861.33,117.74,0.5335,136.19,1
850.62,-5.3538,839.79,71.716,0.42759,95.088,1
830,-5.3561,839.79,220.88,0.38124,95.088,1
733.06,-5.408,818.26,166.46,0.63104,93.861,1
905.6,-5.2089,818.26,394.91,0.69815,0,1
1077.5,-5.2209,818.26,539.51,0.47607,0,1
1445.9,-5.2957,818.26,403.21,0.55637,387,1
1302.4,-5.3378,452.2,651.11,0.74932,69.776,1
794.85,-5.5061,796.73,516.7,0.87885,370.47,1
630.59,-5.6183,796.73,166.03,0.43928,0,1
882.28,-5.4374,796.73,269.23,0.33892,0,1
794.91,-5.5761,796.73,131.15,0.52886,92.618,1
839.01,-5.5377,818.26,350.04,0.49616,93.861,1
502.83,-5.665,818.26,133.1,0.15291,93.861,1
768.54,-5.5294,839.79,428.73,0.78777,134.47,1
981.15,-5.4405,861.33,145.79,0.69647,96.299,1
811.87,-5.3511,861.33,126.82,0.13468,96.299,1
941.53,-5.4473,882.86,599.02,0.59772,168.87,1
1574.1,-5.22,925.93,684.82,0.4119,199.69,1
1537.4,-5.5123,968.99,505.34,0.96071,204.28,1
1906.3,-5.5548,1012.1,819.25,0.48649,180.8,1
2241.5,-5.4271,1033.6,414.19,0.20278,149.19,1
1753.2,-5.5397,1055.1,682.75,0.30544,106.58,1
1709.8,-5.3934,1055.1,588.02,0.56563,0,1
2157.7,-5.421,1055.1,817.74,0.44351,106.58,1
2329.6,-5.466,1033.6,323.93,0.43918,182.72,1
2247.8,-5.3505,990.53,651.89,0.5673,178.87,1
1951.5,-5.3457,968.99,871.34,0.40808,102.14,1
1469.7,-5.4128,968.99,600.33,0.46805,102.14,1
1461.1,-5.4266,947.46,300.21,0.77491,202,1
1593,-5.6341,882.86,243.9,0.74166,292.49,1
1535.8,-5.6219,1141.3,452.65,0.42729,293.28,1
1326.2,-5.5691,732.13,771.02,0.60076,416.43,1
639.27,-5.4923,667.53,492.51,1.1877,349.54,1
567.34,-5.0554,366.06,305.56,1.1109,226.35,1
310.14,-5.004,387.6,264.83,0.60561,64.6,0
115.06,-5.202,387.6,94.542,0.88719,64.6,0
154.78,-5.3066,409.13,41.907,0.73262,175.6,0
92.37,-5.4043,538.33,56.948,0.45665,201.42,0
84.561,-5.3838,559.86,24.347,0.39006,205.41,0
106.39,-5.3478,387.6,16.88,0.31801,182.72,0
89.917,-5.4216,387.6,54.152,0.21603,158.24,0
171.61,-5.365,516.8,78.471,0.67873,258.4,0
161.68,-5.2499,129.2,92.688,0.7972,139.55,0
277.89,-5.1229,215.33,42.837,0.33087,83.398,0
174.89,-5.2072,193.8,75.102,0.69409,0,0
213.38,-5.3079,215.33,93.238,0.58671,48.15,0
256.37,-5.3369,215.33,153.99,0.66693,48.15,0
398.38,-5.1412,193.8,194.91,0.69766,45.679,0
447.08,-5.1475,193.8,173.41,0.37396,137.04,0
532.9,-5.0869,387.6,13.274,0.29065,193.8,0
447.74,-5.1143,387.6,279.1,0.69649,170.91,0
184.94,-5.2766,236.87,142.39,0.87113,182.08,0
228.47,-5.4019,107.67,151.08,0.62739,76.131,0
384.74,-5.1309,129.2,125.95,0.47357,0,0
310.94,-5.4894,107.67,106.61,1.0717,201.42,0
457.85,-5.5493,882.86,258.81,0.55139,593.04,1
603.54,-5.5989,904.39,208.12,0.20979,170.91,1
601.38,-5.565,947.46,237.2,0.90401,174.94,1
790.66,-5.3052,968.99,206.23,0.75856,468.07,1
708.96,-5.3481,495.26,111.44,0.66486,342.51,1
755.62,-5.4705,495.26,287.34,0.066186,334.63,1
927.49,-5.3465,947.46,310.45,0.7003,462.84,1
963.44,-5.2871,947.46,223.26,0.48406,101,1
1031,-5.2579,925.93,191.65,0.42431,141.2,1
892.19,-5.2186,904.39,214.34,0.51863,98.678,1
927.98,-5.1548,904.39,333.03,1.2053,0,1
1131.2,-5.7822,904.39,612.59,1.009,882.6,1
1591.5,-5.5069,2627.1,811.51,0.76231,1494.8,1
1958.8,-5.5712,2605.5,531.52,0.99627,1318.8,1
1879.9,-5.8633,1292,214.56,1.1612,456.79,1
1909.8,-6.0311,2928.5,701.54,0.34088,1637.1,1
2395.3,-5.9018,3122.3,737.58,0.27426,409.98,1
2364.1,-6.0056,3036.2,621.74,0.59335,361.6,1
2722.3,-6.019,3036.2,856.82,0.41786,0,1
2903.4,-5.9476,3036.2,1182.2,0.58258,723.21,1
3685.1,-5.9049,2691.7,1114.9,0.29433,564.61,1
3578,-5.9183,2799.3,186.17,0.31857,649.58,1
3665.7,-5.8706,2993.1,1510.6,0.3492,621.86,1
4822.9,-5.8767,3057.7,705.36,0.065931,654.2,1
3872.1,-5.8721,3273,1004,0.21687,1490,1
4302.3,-5.8607,1701.1,1613.1,0.47988,1399.9,1
5081.7,-5.7935,968.99,1440.8,0.42153,764.35,1
5119.2,-5.7994,495.26,3054,0.78783,357.74,1
8725.5,-5.5795,452.2,3402.3,0.76623,231.42,1
7772.5,-5.5889,258.4,1422,0.41932,166.8,1
8205.2,-5.5165,236.87,902.54,0.27089,315.37,1
7971,-5.5623,1098.2,1315.3,0.61463,1254,1
7771.1,-5.6524,3100.8,371.06,0.44241,966.84,1
7935.6,-5.4931,495.26,3370.7,0.58591,835.78,1
4907.7,-5.5274,279.93,2955.2,0.30317,95.088,1
4376.5,-5.4598,430.66,1109.8,0.49645,180.16,1
4344.8,-5.4371,430.66,1223.4,0.46841,263.73,1
3687.6,-5.5405,107.67,1588.9,0.10653,131.86,1
2975.5,-5.433,107.67,1818.5,0.95242,34.047,1
1464.8,-5.2066,86.133,904.17,1.2895,30.453,1
1859.3,-4.7943,86.133,608.03,1.0669,30.453,1
1862.5,-4.7318,107.67,870.7,0.93444,34.047,1
1045.2,-5.1634,107.67,633.87,0.85313,96.299,1
1093.7,-5.0137,279.93,212.3,0.76503,0,1
1127.6,-4.9299,107.67,565.43,0.58957,96.299,1
1660.7,-4.8727,107.67,567.83,1.1381,0,0
1515.9,-5.4616,107.67,665.34,1.5132,112.92,0
2244.7,-5.7112,344.53,306.47,0.31718,210.98,0
1599.6,-5.4968,366.06,816.02,0.9039,0,0
1412.2,-5.4139,344.53,225.15,0.96655,60.905,0
1527.8,-5.1517,344.53,199.26,0.88463,0,0
1360.2,-5.1101,344.53,767.52,0.62875,60.905,0
661.66,-5.3064,366.06,594.15,0.96267,234.9,0
293.13,-5.4594,646,144.69,0.73882,166.8,0
804.5,-5.1064,279.93,296.59,1.0268,274.5,0
511.8,-5.0465,107.67,296.92,0.15468,34.047,0
