@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.082614,0.026316,373.56,-5.1749,21.533,0.016468,1,25,0.52506,23,0.036324,0.01146,263.55,1.0416,15.226,0.00445,0,0,0.37243,10.173,0
0.082614,0.026316,373.56,-5.1749,21.533,0.016468,1,25,0.52506,23,0.036324,0.01146,263.55,1.0416,15.226,0.00445,0,0,0.37243,10.173,0
0.063998,0.034483,205.8,-5.3971,43.066,0.0055597,0,0,0.16842,27,0.02222,0.010465,70.642,0.16338,0,0.005022,0,0,0.13849,6.364,0
0.063998,0.034483,205.8,-5.3971,43.066,0.0055597,0,0,0.16842,27,0.02222,0.010465,70.642,0.16338,0,0.005022,0,0,0.13849,6.364,0
0.067185,0.032668,325.06,-5.1848,21.533,0.0073957,0,0,0.29729,20,0.020592,0.010889,173.36,0.73495,15.226,0.0059795,0,0,0.23825,8.9443,0
0.067185,0.032668,325.06,-5.1848,21.533,0.0073957,0,0,0.29729,20,0.020592,0.010889,173.36,0.73495,15.226,0.0059795,0,0,0.23825,8.9443,0
0.076621,0.027223,390.71,-5.1887,21.533,0.015229,1,19,0.55028,19,0.0082523,0.0078587,78.942,0.69572,34.047,0.0035014,0,0,0.19913,6.1644,0
0.076621,0.027223,390.71,-5.1887,21.533,0.015229,1,19,0.55028,19,0.0082523,0.0078587,78.942,0.69572,34.047,0.0035014,0,0,0.19913,6.1644,0
0.068962,0.028131,293.16,-5.3714,129.2,0.0090058,0,0,0.44141,24,0.024293,0.0094522,134.44,0.62734,83.398,0.0035302,0,0,0.11136,9.1652,0
0.068962,0.028131,293.16,-5.3714,129.2,0.0090058,0,0,0.44141,24,0.024293,0.0094522,134.44,0.62734,83.398,0.0035302,0,0,0.11136,9.1652,0
0.059506,0.033575,267.4,-5.3352,129.2,0.012461,1,18,0.60646,26,0.011608,0.0055197,62.412,0.27307,0,0.0049288,0.70711,11.225,0.13479,5.099,0
0.059506,0.033575,267.4,-5.3352,129.2,0.012461,1,18,0.60646,26,0.011608,0.0055197,62.412,0.27307,0,0.0049288,0.70711,11.225,0.13479,5.099,0
0.064433,0.026316,264.02,-5.3435,129.2,0.012905,1,14,0.3815,22,0.020476,0.01197,98.966,0.52177,0,0.0065538,0.70711,11.225,0.098171,9.3808,0
0.064433,0.026316,264.02,-5.3435,129.2,0.012905,1,14,0.3815,22,0.020476,0.01197,98.966,0.52177,0,0.0065538,0.70711,11.225,0.098171,9.3808,0
0.07252,0.022686,341.59,-5.2333,129.2,0.0058043,0,0,0.55594,18,0.025869,0.0045372,188.8,0.88087,37.297,0.003288,0,0,0.16217,6.7082,0
0.07252,0.022686,341.59,-5.2333,129.2,0.0058043,0,0,0.55594,18,0.025869,0.0045372,188.8,0.88087,37.297,0.003288,0,0,0.16217,6.7082,0
0.082888,0.024501,472.74,-5.0469,107.67,0.0091797,0,0,0.47611,17,0.033864,0.0066683,167.28,0.68764,0,0.0069943,0,0,0.17939,5.831,0
0.082888,0.024501,472.74,-5.0469,107.67,0.0091797,0,0,0.47611,17,0.033864,0.0066683,167.28,0.68764,0,0.0069943,0,0,0.17939,5.831,0
0.10019,0.019056,459.98,-5.046,129.2,0.016463,1,18,0.69112,14,0.0069034,0.010186,86.348,0.23199,37.297,0.004944,0,0,0.11303,2.6458,0
0.10019,0.019056,459.98,-5.046,129.2,0.016463,1,18,0.69112,14,0.0069034,0.010186,86.348,0.23199,37.297,0.004944,0,0,0.11303,2.6458,0
0.08384,0.03539,440.32,-5.0256,129.2,0.0062102,0,0,0.43913,16,0.043916,0.021204,278.91,1.0053,37.297,0.0027244,0,0,0.1648,9.798,0
0.08384,0.03539,440.32,-5.0256,129.2,0.0062102,0,0,0.43913,16,0.043916,0.021204,278.91,1.0053,37.297,0.0027244,0,0,0.1648,9.798,0
0.054182,0.044465,106.65,-5.4481,107.67,0.014072,1,22,0.56742,26,0.029656,0.011002,112.19,0.91702,58.971,0.0055293,0.70711,12.41,0.27865,11.402,0
0.054182,0.044465,106.65,-5.4481,107.67,0.014072,1,22,0.56742,26,0.029656,0.011002,112.19,0.91702,58.971,0.0055293,0.70711,12.41,0.27865,11.402,0
0.051375,0.040835,204.29,-5.3343,64.6,0.010555,1,14,0.16545,26,0.010429,0.011388,145.67,0.84412,0,0.0030111,0,5.9161,0.16797,10.198,0
0.051375,0.040835,204.29,-5.3343,64.6,0.010555,1,14,0.16545,26,0.010429,0.011388,145.67,0.84412,0,0.0030111,0,5.9161,0.16797,10.198,0
0.058417,0.038113,314.39,-5.181,107.67,0.01579,1,17,0.22635,18,0.021023,0.015559,96.134,0.51485,58.971,0.0042859,0,5.0498,0.21011,8.4853,0
0.058417,0.038113,314.39,-5.181,107.67,0.01579,1,17,0.22635,18,0.021023,0.015559,96.134,0.51485,58.971,0.0042859,0,5.0498,0.21011,8.4853,0
0.066506,0.028131,263.08,-5.232,129.2,0.012882,1,17,0.55552,18,0.0024644,0.0079886,121.4,0.79654,37.297,0.0036689,0,2.9155,0.34611,3,0
0.066506,0.028131,263.08,-5.232,129.2,0.012882,1,17,0.55552,18,0.0024644,0.0079886,121.4,0.79654,37.297,0.0036689,0,2.9155,0.34611,3,0
0.058234,0.033575,202.35,-5.4235,129.2,0.01788,1,18,0.65762,17,0.016173,0.011709,29.038,0.37092,37.297,0.0021603,0,4.2426,0.11982,4.1231,0
0.058234,0.033575,202.35,-5.4235,129.2,0.01788,1,18,0.65762,17,0.016173,0.011709,29.038,0.37092,37.297,0.0021603,0,4.2426,0.11982,4.1231,0
0.057522,0.036298,271.42,-5.2827,107.67,0.01236,1,19,0.51186,16,0.0039811,0.0081164,98.953,0.066908,34.047,0.0080213,0.70711,13.077,0.28204,8.9443,0
0.057522,0.036298,271.42,-5.2827,107.67,0.01236,1,19,0.51186,16,0.0039811,0.0081164,98.953,0.066908,34.047,0.0080213,0.70711,13.077,0.28204,8.9443,0
0.057683,0.037205,130.2,-5.4218,150.73,0.0074689,0,0,0.34681,27,0.0091462,0.010064,18.199,0.11681,40.285,0.0047572,0,0,0.17653,6.364,0
0.057683,0.037205,130.2,-5.4218,150.73,0.0074689,0,0,0.34681,27,0.0091462,0.010064,18.199,0.11681,40.285,0.0047572,0,0,0.17653,6.364,0
0.054622,0.041742,276.51,-5.2877,86.133,0.0062999,0,0,0.33214,19,0.014658,0.013056,122.96,0.74738,43.066,0.0033933,0,0,0.17613,12.708,0
0.054622,0.041742,276.51,-5.2877,86.133,0.0062999,0,0,0.33214,19,0.014658,0.013056,122.96,0.74738,43.066,0.0033933,0,0,0.17613,12.708,0
0.06555,0.029038,239.56,-5.2106,107.67,0.011124,1,17,0.53361,10,0.017747,0.016634,141.14,0.34393,48.15,0.0040749,0,0,0.17808,5.4772,0
0.06555,0.029038,239.56,-5.2106,107.67,0.011124,1,17,0.53361,10,0.017747,0.016634,141.14,0.34393,48.15,0.0040749,0,0,0.17808,5.4772,0
0.064232,0.022686,110.2,-5.3331,129.2,0.0092853,0,0,0.451,13,0.018405,0.0064166,50.543,0.44278,0,0.0025338,0,0,0.092285,7.2111,0
0.064232,0.022686,110.2,-5.3331,129.2,0.0092853,0,0,0.451,13,0.018405,0.0064166,50.543,0.44278,0,0.0025338,0,0,0.092285,7.2111,0
0.055002,0.032668,193.19,-5.2841,107.67,0.0097415,0,0,0.49584,18,0.011683,0.013881,82.973,0.57126,34.047,0.0034482,0,0,0.11266,6,0
0.055002,0.032668,193.19,-5.2841,107.67,0.0097415,0,0,0.49584,18,0.011683,0.013881,82.973,0.57126,34.047,0.0034482,0,0,0.11266,6,0
0.059269,0.034483,181.47,-5.2096,150.73,0.0068442,0,0,0.39981,17,0.021998,0.013119,103.69,0.55025,80.57,0.0049962,0,0,0.12675,4.1231,0
0.059269,0.034483,181.47,-5.2096,150.73,0.0068442,0,0,0.39981,17,0.021998,0.013119,103.69,0.55025,80.57,0.0049962,0,0,0.12675,4.1231,0
0.071332,0.022686,311.69,-5.1678,21.533,0.017036,1,21,0.57621,20,0.021474,0.012004,197.9,0.938,21.533,0.0029362,0,0,0.16733,5.4772,0
0.071332,0.022686,311.69,-5.1678,21.533,0.017036,1,21,0.57621,20,0.021474,0.012004,197.9,0.938,21.533,0.0029362,0,0,0.16733,5.4772,0
0.072198,0.021779,432.78,-4.8691,107.67,0.0078564,0,0,0.497,20,0.020675,0.011762,158,0.62906,48.15,0.0052701,0,0,0.26884,3.1623,0
0.072198,0.021779,432.78,-4.8691,107.67,0.0078564,0,0,0.497,20,0.020675,0.011762,158,0.62906,48.15,0.0052701,0,0,0.26884,3.1623,0
0.059491,0.03539,196.32,-5.3304,64.6,0.0099652,0,0,0.28536,19,0.013129,0.0040072,89.625,0.50807,52.745,0.00363,0,0,0.12057,8.7178,0
0.059491,0.03539,196.32,-5.3304,64.6,0.0099652,0,0,0.28536,19,0.013129,0.0040072,89.625,0.50807,52.745,0.00363,0,0,0.12057,8.7178,0
0.066403,0.020871,350.94,-4.966,21.533,0.010501,1,22,0.39511,28,0.025374,0.017408,78.73,0.85763,21.533,0.0031132,0,0,0.17656,5.2915,0
0.066403,0.020871,350.94,-4.966,21.533,0.010501,1,22,0.39511,28,0.025374,0.017408,78.73,0.85763,21.533,0.0031132,0,0,0.17656,5.2915,0
0.078883,0.0063521,231.64,-5.0342,21.533,0.0081192,0,0,0.44315,21,0.027438,0.0037961,121.49,0.65133,0,0.0044413,0,0,0.23182,15.54,0
0.078883,0.0063521,231.64,-5.0342,21.533,0.0081192,0,0,0.44315,21,0.027438,0.0037961,121.49,0.65133,0,0.0044413,0,0,0.23182,15.54,0
0.08549,0.016334,478.39,-4.7974,21.533,0.005642,0,0,0.63766,5,0.016548,0.01155,171.92,0.62663,30.453,0.0036203,0,0,0.21111,6.1237,0
0.08549,0.016334,478.39,-4.7974,21.533,0.005642,0,0,0.63766,5,0.016548,0.01155,171.92,0.62663,30.453,0.0036203,0,0,0.21111,6.1237,0
0.072477,0.022686,355.2,-4.8705,107.67,0.012765,1,26,0.58294,6,0.034964,0.010145,249.02,1.0374,76.131,0.0035214,0,0,0.23029,4.5826,0
0.072477,0.022686,355.2,-4.8705,107.67,0.012765,1,26,0.58294,6,0.034964,0.010145,249.02,1.0374,76.131,0.0035214,0,0,0.23029,4.5826,0
0.051757,0.025408,129.24,-5.2393,129.2,0.0036992,0,0,0.4557,12,0.01225,0.0083168,57.574,0.37057,74.593,0.0043372,0,0,0.32576,8.8318,0
0.051757,0.025408,129.24,-5.2393,129.2,0.0036992,0,0,0.4557,12,0.01225,0.0083168,57.574,0.37057,74.593,0.0043372,0,0,0.32576,8.8318,0
0.078276,0.017241,406.5,-4.9229,21.533,0.0025948,0,0,0.11718,19,0.044399,0.011866,293.39,1.0773,34.047,0.0009051,0,0,0.041818,7.5498,0
0.078276,0.017241,406.5,-4.9229,21.533,0.0025948,0,0,0.11718,19,0.044399,0.011866,293.39,1.0773,34.047,0.0009051,0,0,0.041818,7.5498,0
0.10213,0.0090744,552.74,-4.7679,21.533,0.0043306,0,0,0.42585,18,0.026223,0.0053685,197.67,0.38788,0,0.0015136,0,0,0.11447,7.9373,0
0.10213,0.0090744,552.74,-4.7679,21.533,0.0043306,0,0,0.42585,18,0.026223,0.0053685,197.67,0.38788,0,0.0015136,0,0,0.11447,7.9373,0
0.091742,0.010889,547.88,-4.8598,21.533,0.0036529,0,0,0.17872,12,0.042923,0.0080143,286.41,0.73755,30.453,0.0016975,0,0,0.044701,3.4641,0
0.091742,0.010889,547.88,-4.8598,21.533,0.0036529,0,0,0.17872,12,0.042923,0.0080143,286.41,0.73755,30.453,0.0016975,0,0,0.044701,3.4641,0
0.061961,0.020871,253.28,-4.9917,107.67,0.0027529,0,0,0.44821,16,0.020214,0.010206,161.77,0.39487,0,0.0016201,0,0,0.27656,0,0
0.061961,0.020871,253.28,-4.9917,107.67,0.0027529,0,0,0.44821,16,0.020214,0.010206,161.77,0.39487,0,0.0016201,0,0,0.27656,0,0
0.078553,0.020871,341.24,-4.9222,21.533,0.0017461,0,0,0.52001,12,0.037857,0.010206,235.72,0.861,30.453,0.0014275,0,0,0.14655,4.899,0
0.078553,0.020871,341.24,-4.9222,21.533,0.0017461,0,0,0.52001,12,0.037857,0.010206,235.72,0.861,30.453,0.0014275,0,0,0.14655,4.899,0
0.09845,0.010889,578.94,-4.6905,21.533,0.00041888,0,0,0.53081,12,0.018339,0.0038499,269.34,0.67843,0,0.00071975,0,0,0.18892,4.2426,0
0.09845,0.010889,578.94,-4.6905,21.533,0.00041888,0,0,0.53081,12,0.018339,0.0038499,269.34,0.67843,0,0.00071975,0,0,0.18892,4.2426,0
0.085385,0.018149,591.84,-4.726,21.533,0.0042195,0,0,0.38554,15,0.031702,0.011478,189.43,0.52909,0,0.0040368,0,0,0.070713,7.2457,0
0.085385,0.018149,591.84,-4.726,21.533,0.0042195,0,0,0.38554,15,0.031702,0.011478,189.43,0.52909,0,0.0040368,0,0,0.070713,7.2457,0
0.07491,0.025408,457.68,-4.809,21.533,0.0081428,0,0,0.50487,19,0.020355,0.0048017,213.04,0.71053,0,0.005423,0,0,0.049038,4.3589,0
0.07491,0.025408,457.68,-4.809,21.533,0.0081428,0,0,0.50487,19,0.020355,0.0048017,213.04,0.71053,0,0.005423,0,0,0.049038,4.3589,0
0.074323,0.019964,393.51,-4.936,21.533,0.011443,1,25,0.39506,13,0.011013,0.0067298,220.73,0.88036,26.373,0.0033699,0.70711,15,0.21951,5.099,0
0.074323,0.019964,393.51,-4.936,21.533,0.011443,1,25,0.39506,13,0.011013,0.0067298,220.73,0.88036,26.373,0.0033699,0.70711,15,0.21951,5.099,0
0.078173,0.020871,210.05,-5.123,86.133,0.010128,1,18,0.26094,15,0.041681,0.00533,226.16,1.1057,0,0.0045696,0.70711,15,0.20835,7.2457,0
0.078173,0.020871,210.05,-5.123,86.133,0.010128,1,18,0.26094,15,0.041681,0.00533,226.16,1.1057,0,0.0045696,0.70711,15,0.20835,7.2457,0
0.11877,0.022686,880.51,-4.4587,21.533,0.0073191,0,0,0.72779,6,0.053387,0.0064166,532.93,1.2237,26.373,0.0029845,0,0,0.35759,4.5826,0
0.11877,0.022686,880.51,-4.4587,21.533,0.0073191,0,0,0.72779,6,0.053387,0.0064166,532.93,1.2237,26.373,0.0029845,0,0,0.35759,4.5826,0
0.12617,0.017241,855.16,-4.4513,21.533,0.0076937,0,0,0.61234,8,0.044632,0.0048444,411.01,0.93693,0,0.0025126,0,0,0.20605,0,0
0.12617,0.017241,855.16,-4.4513,21.533,0.0076937,0,0,0.61234,8,0.044632,0.0048444,411.01,0.93693,0,0.0025126,0,0,0.20605,0,0
0.087194,0.019964,485.43,-4.8531,21.533,0.0056781,0,0,0.58912,6,0.046062,0.0095173,377.3,1.2605,34.047,0.0024621,0,0,0.31115,4.899,0
0.087194,0.019964,485.43,-4.8531,21.533,0.0056781,0,0,0.58912,6,0.046062,0.0095173,377.3,1.2605,34.047,0.0024621,0,0,0.31115,4.899,0
0.077501,0.026316,268.65,-5.106,129.2,0.0055585,0,0,0.28368,16,0.013631,0,103.38,0.28972,0,0.0025695,0,0,0.1813,7.4833,0
0.077501,0.026316,268.65,-5.106,129.2,0.0055585,0,0,0.28368,16,0.013631,0,103.38,0.28972,0,0.0025695,0,0,0.1813,7.4833,0
0.082398,0.019964,564.99,-4.886,21.533,0.0080536,0,0,0.35738,13,0.023131,0.0067298,127.02,0.37152,34.047,0.0036594,0,0,0.1996,2.5495,0
0.082398,0.019964,564.99,-4.886,21.533,0.0080536,0,0,0.35738,13,0.023131,0.0067298,127.02,0.37152,34.047,0.0036594,0,0,0.1996,2.5495,0
0.064515,0.021779,211.54,-5.0495,21.533,0.0088841,0,0,0.50663,15,0.020391,0.0062869,172.95,0.69502,30.453,0.0027186,0,0,0.18095,6.7082,0
0.064515,0.021779,211.54,-5.0495,21.533,0.0088841,0,0,0.50663,15,0.020391,0.0062869,172.95,0.69502,30.453,0.0027186,0,0,0.18095,6.7082,0
0.069508,0.023593,282.19,-5.0773,107.67,0.0097175,0,0,0.48663,7,0.020033,0.007316,175.24,0.6573,76.131,0.0012091,0,0,0.22503,3.7417,0
0.069508,0.023593,282.19,-5.0773,107.67,0.0097175,0,0,0.48663,7,0.020033,0.007316,175.24,0.6573,76.131,0.0012091,0,0,0.22503,3.7417,0
0.076062,0.017241,429.19,-4.8793,129.2,0.009185,0,0,0.2985,11,0.0060909,0.0062541,15.815,0.32673,37.297,0.0039116,0,0,0.12463,2.3452,0
0.076062,0.017241,429.19,-4.8793,129.2,0.009185,0,0,0.2985,11,0.0060909,0.0062541,15.815,0.32673,37.297,0.0039116,0,0,0.12463,2.3452,0
0.068533,0.019056,281.02,-5.0336,129.2,0.0063859,0,0,0.5907,8,0.016455,0.0097524,153.94,0.69537,37.297,0.0047229,0,0,0.34265,6,0
0.068533,0.019056,281.02,-5.0336,129.2,0.0063859,0,0,0.5907,8,0.016455,0.0097524,153.94,0.69537,37.297,0.0047229,0,0,0.34265,6,0
0.068161,0.027223,260.53,-5.0715,107.67,0.0021989,0,0,0.69604,2,0.012846,0.013612,109.02,0.68792,34.047,0.0012304,0,0,0.32893,2,0
0.068161,0.027223,260.53,-5.0715,107.67,0.0021989,0,0,0.69604,2,0.012846,0.013612,109.02,0.68792,34.047,0.0012304,0,0,0.32893,2,0
0.063691,0.032668,189.78,-5.2202,107.67,0.0050089,0,0,0.27981,12,0.021221,0.0086087,159.21,0.73262,48.15,0.0026761,0,0,0.27892,6.4807,0
0.063691,0.032668,189.78,-5.2202,107.67,0.0050089,0,0,0.27981,12,0.021221,0.0086087,159.21,0.73262,48.15,0.0026761,0,0,0.27892,6.4807,0
0.082302,0.022686,527.67,-4.8658,64.6,0.0050584,0,0,0.13997,9,0.026761,0,208.55,0.82541,0,0.0025217,0,0,0.095912,4.2426,0
0.082302,0.022686,527.67,-4.8658,64.6,0.0050584,0,0,0.13997,9,0.026761,0,208.55,0.82541,0,0.0025217,0,0,0.095912,4.2426,0
0.081094,0.032668,354.63,-4.9401,107.67,0.0075232,0,0,0.41125,8,0.029286,0.0154,253.1,0.92037,58.971,0.00054284,0,0,0.26914,2.8284,0
0.081094,0.032668,354.63,-4.9401,107.67,0.0075232,0,0,0.41125,8,0.029286,0.0154,253.1,0.92037,58.971,0.00054284,0,0,0.26914,2.8284,0
0.061149,0.037205,166.41,-5.2088,129.2,0.0051367,0,0,0.49225,7,0.021246,0.014814,82.631,0.55249,52.745,0.0030095,0,0,0.1988,2.6458,0
0.061149,0.037205,166.41,-5.2088,129.2,0.0051367,0,0,0.49225,7,0.021246,0.014814,82.631,0.55249,52.745,0.0030095,0,0,0.1988,2.6458,0
0.066331,0.020871,272.57,-5.0573,64.6,0.0039968,0,0,0.25068,10,0.0057707,0.012688,117.19,0.65553,45.679,0.0015241,0,0,0.22343,5.9161,0
0.066331,0.020871,272.57,-5.0573,64.6,0.0039968,0,0,0.25068,10,0.0057707,0.012688,117.19,0.65553,45.679,0.0015241,0,0,0.22343,5.9161,0
0.062153,0.021779,267.18,-5.0388,64.6,0.0062991,0,0,0.093969,14,0.017991,0,25.377,0.42537,26.373,0.0027727,0,0,0.082174,3.7417,0
0.062153,0.021779,267.18,-5.0388,64.6,0.0062991,0,0,0.093969,14,0.017991,0,25.377,0.42537,26.373,0.0027727,0,0,0.082174,3.7417,0
0.076747,0.020871,267.75,-4.9855,86.133,0.0015559,0,0,0.10696,8,0.029088,0.0092318,142.5,0.74991,43.066,0.0013835,0,0,0.16875,6.3246,0
0.076747,0.020871,267.75,-4.9855,86.133,0.0015559,0,0,0.10696,8,0.029088,0.0092318,142.5,0.74991,43.066,0.0013835,0,0,0.16875,6.3246,0
0.084203,0.013612,418.87,-4.8132,107.67,0.0038387,0,0,0.62644,4,0.021715,0.006575,63.726,0.4804,48.15,0.003237,0,0,0.37844,2.4495,0
0.084203,0.013612,418.87,-4.8132,107.67,0.0038387,0,0,0.62644,4,0.021715,0.006575,63.726,0.4804,48.15,0.003237,0,0,0.37844,2.4495,0
0.065547,0.014519,248.36,-5.0814,129.2,0.0070152,0,0,0.56419,11,0.021673,0.0036298,101.16,0.56864,37.297,0.00034143,0,0,0.066211,3.3166,0
0.065547,0.014519,248.36,-5.0814,129.2,0.0070152,0,0,0.56419,11,0.021673,0.0036298,101.16,0.56864,37.297,0.00034143,0,0,0.066211,3.3166,0
0.069871,0.015426,336.46,-4.9405,129.2,0.0038719,0,0,0.6109,6,0.016331,0.0069997,130.45,0.59077,37.297,0.00197,0,0,0.12862,3.4641,0
0.069871,0.015426,336.46,-4.9405,129.2,0.0038719,0,0,0.6109,6,0.016331,0.0069997,130.45,0.59077,37.297,0.00197,0,0,0.12862,3.4641,0
0.073181,0.020871,349.52,-4.9401,107.67,0.0050105,0,0,0.51003,7,0.016138,0.014102,92.551,0.53239,34.047,0.0027156,0,0,0.23053,5.2915,0
0.073181,0.020871,349.52,-4.9401,107.67,0.0050105,0,0,0.51003,7,0.016138,0.014102,92.551,0.53239,34.047,0.0027156,0,0,0.23053,5.2915,0
0.062753,0.034483,287.44,-5.0552,150.73,0.0068156,0,0,0.4025,14,0.020704,0.013702,150.55,0.69082,0,0.0031333,0,0,0.059142,6.4807,0
0.062753,0.034483,287.44,-5.0552,150.73,0.0068156,0,0,0.4025,14,0.020704,0.013702,150.55,0.69082,0,0.0031333,0,0,0.059142,6.4807,0
0.05952,0.03176,191.83,-5.1289,107.67,0.0021296,0,0,0.49265,13,0.011189,0.015184,47.54,0.48565,68.094,0.0019993,0,0,0.21776,3.6056,0
0.05952,0.03176,191.83,-5.1289,107.67,0.0021296,0,0,0.49265,13,0.011189,0.015184,47.54,0.48565,68.094,0.0019993,0,0,0.21776,3.6056,0
0.06696,0.019964,263.88,-4.9633,64.6,0.0030614,0,0,0.20999,12,0.029543,0.013792,199.14,1.0172,0,0.0013699,0,0,0.077741,6.9282,0
0.06696,0.019964,263.88,-4.9633,64.6,0.0030614,0,0,0.20999,12,0.029543,0.013792,199.14,1.0172,0,0.0013699,0,0,0.077741,6.9282,0
0.085588,0.012704,492.4,-4.712,107.67,0.0009036,0,0,0.43509,5,0.031436,0.0079628,191.87,0.60423,48.15,0.0011795,0,0,0.32814,4.7434,0
0.085588,0.012704,492.4,-4.712,107.67,0.0009036,0,0,0.43509,5,0.031436,0.0079628,191.87,0.60423,48.15,0.0011795,0,0,0.32814,4.7434,0
0.090053,0.0099819,413.42,-4.8083,107.67,0.0061409,0,0,0.70495,3,0.007666,0.003686,198.97,0.76319,34.047,0.0038261,0,0,0.38753,1.7321,0
0.090053,0.0099819,413.42,-4.8083,107.67,0.0061409,0,0,0.70495,3,0.007666,0.003686,198.97,0.76319,34.047,0.0038261,0,0,0.38753,1.7321,0
0.086893,0.0099819,300.89,-4.9543,129.2,0.0056713,0,0,0.86116,3,0.019532,0.0021281,194.57,0.78546,0,0.0032493,0,0,0.22374,1.2247,0
0.086893,0.0099819,300.89,-4.9543,129.2,0.0056713,0,0,0.86116,3,0.019532,0.0021281,194.57,0.78546,0,0.0032493,0,0,0.22374,1.2247,0
0.098834,0.0090744,665.06,-4.5593,107.67,0.0098643,0,0,0.5887,4,0.0048593,0.0053685,188.98,0.31504,34.047,0.0015965,0,0,0.38761,3.4641,0
0.098834,0.0090744,665.06,-4.5593,107.67,0.0098643,0,0,0.5887,4,0.0048593,0.0053685,188.98,0.31504,34.047,0.0015965,0,0,0.38761,3.4641,0
0.087371,0.016334,408.29,-4.9107,107.67,0.0051545,0,0,0.35075,9,0.040088,0.0098155,297.51,1.1286,112.92,0.0045883,0,0,0.18375,5.6125,0
0.087371,0.016334,408.29,-4.9107,107.67,0.0051545,0,0,0.35075,9,0.040088,0.0098155,297.51,1.1286,112.92,0.0045883,0,0,0.18375,5.6125,0
0.062048,0.020871,231.47,-5.078,344.53,0.0016955,0,0,0.39617,11,0.031675,0.01066,108.67,0.43048,0,0.0014569,0,0,0.11358,6.6332,0
0.062048,0.020871,231.47,-5.078,344.53,0.0016955,0,0,0.39617,11,0.031675,0.01066,108.67,0.43048,0,0.0014569,0,0,0.11358,6.6332,0
0.055031,0.027223,306.26,-4.9837,107.67,0.002651,0,0,0.28562,17,0.013863,0.012672,118.44,0.67703,58.971,0.0012238,0,0,0.15262,8.7464,0
0.055031,0.027223,306.26,-4.9837,107.67,0.002651,0,0,0.28562,17,0.013863,0.012672,118.44,0.67703,58.971,0.0012238,0,0,0.15262,8.7464,0
0.055064,0.032668,139.87,-5.2619,279.93,0.0028255,0,0,0.23307,20,0.025018,0.01155,100.61,0.82013,54.899,0.0012136,0,0,0.11033,10.954,0
0.055064,0.032668,139.87,-5.2619,279.93,0.0028255,0,0,0.23307,20,0.025018,0.01155,100.61,0.82013,54.899,0.0012136,0,0,0.11033,10.954,0
0.077764,0.019056,450.99,-4.7281,86.133,0.0016084,0,0,0.39007,5,0.030344,0.013475,193.13,0.73487,80.57,0.00089606,0,0,0.20574,5.244,0
0.077764,0.019056,450.99,-4.7281,86.133,0.0016084,0,0,0.39007,5,0.030344,0.013475,193.13,0.73487,80.57,0.00089606,0,0,0.20574,5.244,0
0.078744,0.013612,305.28,-5.0335,129.2,0.0038239,0,0,0.45011,9,0.02015,0.0049703,143.45,0.66109,52.745,0.001493,0,0,0.23651,5.6125,0
0.078744,0.013612,305.28,-5.0335,129.2,0.0038239,0,0,0.45011,9,0.02015,0.0049703,143.45,0.66109,52.745,0.001493,0,0,0.23651,5.6125,0
0.067452,0.015426,316.18,-4.9017,129.2,0.0027742,0,0,0.63861,12,0.0061834,0.0045824,78.072,0.249,37.297,0.0015615,0,0,0.3155,6,0
0.067452,0.015426,316.18,-4.9017,129.2,0.0027742,0,0,0.63861,12,0.0061834,0.0045824,78.072,0.249,37.297,0.0015615,0,0,0.3155,6,0
0.07761,0.016334,266.73,-5.0082,107.67,0.0020661,0,0,0.76185,3,0.015009,0.0066683,34.611,0.15812,48.15,0.0013487,0,0,0.31853,2.4495,0
0.07761,0.016334,266.73,-5.0082,107.67,0.0020661,0,0,0.76185,3,0.015009,0.0066683,34.611,0.15812,48.15,0.0013487,0,0,0.31853,2.4495,0
0.073257,0.020871,325.17,-4.8917,86.133,0.0045351,0,0,0.37226,8,0.0278,0.0081417,135.36,0.57706,30.453,0.0014915,0,0,0.2967,5.6569,0
0.073257,0.020871,325.17,-4.8917,86.133,0.0045351,0,0,0.37226,8,0.0278,0.0081417,135.36,0.57706,30.453,0.0014915,0,0,0.2967,5.6569,0
0.056511,0.022686,154.03,-5.1443,86.133,0.003047,0,0,0.28891,11,0.026116,0.012004,87.443,0.67007,30.453,0.0021532,0,0,0.20031,7.7782,0
