@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
702.82,5.0126,516.8,0.00136,0,0,701.18,0.73254,430.66,0.00136,0,0,0
720.51,5.4597,344.53,0.031662,1,12,718.87,1.1796,258.4,0.031662,1,12,0
561.03,5.2089,409.13,0.0045139,0,0,559.39,0.92881,323,0.0045139,0,0,0
526.28,5.1975,538.33,0.0013786,0,0,524.64,0.91735,452.2,0.0013786,0,0,0
338.59,5.3001,473.73,0.0024734,0,0,336.95,1.02,387.6,0.0024734,0,0,0
607.53,5.0464,452.2,0.0057985,0,0,605.9,0.76633,366.06,0.0057985,0,0,0
609.24,5.2546,473.73,0.0069098,0,0,607.6,0.97446,387.6,0.0069098,0,0,0
884.22,5.3822,452.2,0.029805,1,23,882.58,1.1021,366.06,0.029805,1,23,0
673.4,5.2707,473.73,0.008011,0,0,671.76,0.99056,387.6,0.008011,0,0,0
368.6,5.4017,473.73,0.010856,1,23,366.96,1.1216,387.6,0.010856,1,23,0
433.46,5.3294,473.73,0.0052344,0,0,431.82,1.0493,387.6,0.0052344,0,0,0
615.55,5.2234,689.06,0.003555,0,0,613.91,0.94326,602.93,0.003555,0,0,0
713.28,5.2208,473.73,0.0026839,0,0,711.65,0.94066,387.6,0.0026839,0,0,0
473.6,5.3319,258.4,0.0039235,0,0,471.97,1.0518,172.27,0.0039235,0,0,0
829.83,5.2668,452.2,0.017644,1,23,828.19,0.98664,366.06,0.017644,1,23,0
925.87,5.2819,452.2,0.0079349,0,0,924.23,1.0018,366.06,0.0079349,0,0,0
705.39,5.2679,1055.1,0.004132,0,0,703.75,0.98775,968.99,0.004132,0,0,0
387.8,5.5011,1033.6,0.015381,1,11,386.17,1.221,947.46,0.015381,1,11,0
770.44,5.4677,430.66,0.013429,3,11,768.8,1.1876,344.53,0.013429,3,11,0
784.5,5.3008,430.66,0.010763,1,9,782.86,1.0207,344.53,0.010763,1,9,0
407.85,5.4709,409.13,0.016846,1,10,406.21,1.1908,323,0.016846,1,10,0
405.57,5.4724,710.6,0.026315,1,9,403.93,1.1922,624.46,0.026315,1,9,0
320.74,5.4982,215.33,0.02352,1,9,319.1,1.2181,129.2,0.02352,1,9,0
213.02,5.5552,387.6,0.0059491,0,0,211.38,1.2751,301.46,0.0059491,0,0,0
114.85,5.7006,538.33,0.013749,1,12,113.21,1.4205,452.2,0.013749,1,12,0
195.72,5.5739,387.6,0.019064,1,11,194.09,1.2938,301.46,0.019064,1,11,0
295.54,5.55,753.66,0.019929,2,10,293.9,1.2699,667.53,0.019929,2,10,0
426.1,5.4369,710.6,0.0238,2,11,424.46,1.1568,624.46,0.0238,2,11,0
477.16,5.3296,409.13,0.008882,0,0,475.52,1.0495,323,0.008882,0,0,0
318.81,5.4919,279.93,0.016693,1,10,317.17,1.2118,193.8,0.016693,1,10,0
666.86,5.6224,215.33,0.046034,2,11,665.22,1.3423,129.2,0.046034,2,11,0
395.52,5.4569,236.87,0.011997,1,9,393.88,1.1768,150.73,0.011997,1,9,0
415.08,5.3913,409.13,0.020226,1,11,413.44,1.1111,323,0.020226,1,11,0
321.23,5.3925,129.2,0.014302,2,11,319.59,1.1124,43.066,0.014302,2,11,0
176.06,5.4643,107.67,0.008916,0,0,174.43,1.1841,21.533,0.008916,0,0,0
215.69,5.3163,107.67,0.008874,0,0,214.05,1.0362,21.533,0.008874,0,0,0
303.21,5.0474,387.6,0.0077394,0,0,301.57,0.76733,301.46,0.0077394,0,0,0
240.3,5.1648,409.13,0.0056316,0,0,238.66,0.88464,323,0.0056316,0,0,0
111.46,5.3063,129.2,0.0016201,0,0,109.82,1.0262,43.066,0.0016201,0,0,0
52.876,5.5374,366.06,0.0088871,0,0,51.237,1.2573,279.93,0.0088871,0,0,0
93.563,5.518,129.2,0.01563,1,13,91.924,1.232,43.066,0.01563,1,13,0
49.798,5.506,129.2,0.020766,1,12,48.159,1.1739,43.066,0.020766,1,12,0
19.504,5.6393,818.26,0.018944,1,13,17.866,1.3072,732.13,0.018944,1,13,0
5.3586,5.6529,215.33,0.011972,1,15,3.7197,1.3208,129.2,0.011972,1,15,0
35.915,5.6805,129.2,0.0036552,0,0,34.276,1.3176,43.066,0.0036552,0,0,0
9.2414,5.5808,409.13,0.004201,0,0,7.6025,1.2179,323,0.004201,0,0,0
63.205,5.5613,150.73,0.0088047,0,0,61.566,1.171,64.6,0.0088047,0,0,0
31.892,5.5482,107.67,0.0075252,0,0,30.253,1.1579,21.533,0.0075252,0,0,0
166.02,5.2644,107.67,0.0084373,0,0,164.38,0.87413,21.533,0.0084373,0,0,0
262.96,5.2579,925.93,0.0075565,0,0,261.32,0.86762,839.79,0.0075565,0,0,0
291.73,5.2256,925.93,0.0011942,0,0,290.09,0.83531,839.79,0.0011942,0,0,0
201.78,5.3791,150.73,0.010084,1,28,200.14,0.98876,64.6,0.010084,1,28,0
243.2,5.2815,452.2,0.0046924,0,0,241.56,0.89123,366.06,0.0046924,0,0,0
227.14,5.3741,452.2,0.0091783,0,0,225.5,0.98377,366.06,0.0091783,0,0,0
102.95,5.4908,430.66,0.0062723,0,0,101.31,1.1005,344.53,0.0062723,0,0,0
283.72,5.3709,107.67,0.0080572,0,0,282.08,0.98056,21.533,0.0080572,0,0,0
82.061,5.541,107.67,0.0056568,0,0,80.422,1.1507,21.533,0.0056568,0,0,0
72.068,5.6496,452.2,0.017395,1,13,70.429,1.2593,366.06,0.017395,1,13,0
9.3524,5.7208,689.06,0.013407,1,12,7.7136,1.3305,602.93,0.013407,1,12,0
26.326,5.5286,710.6,0.0031719,0,0,24.687,1.1383,624.46,0.0031719,0,0,0
11.694,5.602,430.66,0.010126,1,12,10.055,1.2117,344.53,0.010126,1,12,0
43.045,5.6249,452.2,0.0056959,0,0,41.406,1.2346,366.06,0.0056959,0,0,0
44.133,5.4149,323,0.0073948,0,0,42.494,1.0246,236.87,0.0073948,0,0,0
211.04,5.398,344.53,0.0050302,0,0,209.4,1.0077,258.4,0.0050302,0,0,0
282.33,5.3025,129.2,0.0056045,0,0,280.69,0.91223,43.066,0.0056045,0,0,0
260.58,5.3078,279.93,0.0061902,0,0,258.94,0.91753,193.8,0.0061902,0,0,0
131.31,5.4504,409.13,0.0039897,0,0,129.67,1.06,323,0.0039897,0,0,0
154.09,5.3717,129.2,0.0027297,0,0,152.45,0.98136,43.066,0.0027297,0,0,0
64.489,5.5047,473.73,0.0024602,0,0,62.85,1.1144,387.6,0.0024602,0,0,0
102.21,5.4741,667.53,0.0023007,0,0,100.57,1.0838,581.4,0.0023007,0,0,0
211.66,5.393,624.46,0.0048048,0,0,210.02,1.0027,538.33,0.0048048,0,0,0
162.35,5.4229,107.67,0.0054708,0,0,160.71,1.0326,21.533,0.0054708,0,0,0
89.786,5.5615,258.4,0.015747,1,21,88.147,1.1712,172.27,0.015747,1,21,0
40.401,5.631,689.06,0.011497,1,13,38.762,1.2407,602.93,0.011497,1,13,0
82.233,5.5786,495.26,0.0094273,0,0,80.595,1.1883,409.13,0.0094273,0,0,0
98.513,5.5833,387.6,0.011584,1,13,96.874,1.193,301.46,0.011584,1,13,0
167.55,5.5662,452.2,0.0098676,0,0,165.91,1.1759,366.06,0.0098676,0,0,0
78.019,5.6305,473.73,0.0094569,0,0,76.38,1.2402,387.6,0.0094569,0,0,0
67.971,5.6621,387.6,0.012047,1,13,66.332,1.2718,301.46,0.012047,1,13,0
17.651,5.6912,430.66,0.0099132,0,0,16.012,1.3009,344.53,0.0099132,0,0,0
54.333,5.5845,710.6,0.0078877,0,0,52.694,1.1942,624.46,0.0078877,0,0,0
3.0602,5.6052,452.2,0.0087219,0,0,1.4213,1.2149,366.06,0.0087219,0,0,0
124.41,5.6731,150.73,0.021693,1,28,122.77,1.2828,64.6,0.021693,1,28,0
138.5,5.7083,1744.2,0.022148,1,20,136.86,1.318,1658.1,0.022148,1,20,0
173.18,5.5169,452.2,0.0062489,0,0,171.54,1.1266,366.06,0.0062489,0,0,0
140.29,5.5614,452.2,0.0088745,0,0,138.65,1.1711,366.06,0.0088745,0,0,0
372.37,5.3787,452.2,0.0068766,0,0,370.73,0.98838,366.06,0.0068766,0,0,0
353.37,5.3366,430.66,0.0032736,0,0,351.73,0.94628,344.53,0.0032736,0,0,0
448.71,5.1433,430.66,0.0073605,0,0,447.07,0.75295,344.53,0.0073605,0,0,0
374.7,5.3311,430.66,0.0079466,0,0,373.06,0.94081,344.53,0.0079466,0,0,0
454.65,5.471,430.66,0.023631,2,13,453.02,1.0806,344.53,0.023631,2,13,0
596.04,5.4592,430.66,0.016811,2,9,594.4,1.0689,344.53,0.016811,2,9,0
298.1,5.5271,430.66,0.016741,2,9,296.46,1.1368,344.53,0.016741,2,9,0
446.73,5.6041,430.66,0.024389,3,9,445.09,1.2138,344.53,0.024389,3,9,0
162.32,5.805,452.2,0.028761,4,2,160.68,1.4147,366.06,0.028761,4,2,0
145.81,5.7136,430.66,0.016801,4,9,144.17,1.3233,344.53,0.016801,4,9,0
30.213,5.7118,710.6,0.0098465,0,0,28.574,1.3215,624.46,0.0098465,0,0,0
36.839,5.6197,732.13,0.0068527,0,0,35.2,1.2294,646,0.0068527,0,0,0
113.82,5.4253,732.13,0.00072453,0,0,112.18,1.035,646,0.00072453,0,0,0
200.87,5.2669,473.73,0.0010561,0,0,199.23,0.87659,387.6,0.0010561,0,0,0
889.7,5.7369,323,0.028907,2,11,888.06,1.3466,236.87,0.028907,2,11,0
1282.9,5.6605,279.93,0.054281,3,11,1281.3,1.2702,193.8,0.054281,3,11,0
994.57,5.5386,473.73,0.03949,2,12,992.93,1.1483,387.6,0.03949,2,12,0
887.19,5.3494,473.73,0.018953,1,12,885.55,0.95909,387.6,0.018953,1,12,0
748.8,5.3895,753.66,0.027406,1,12,747.17,0.9992,667.53,0.027406,1,12,1
1109,5.2395,710.6,0.013663,1,13,1107.3,0.84923,624.46,0.013663,1,13,1
831.64,5.2256,775.2,0.010491,1,9,830,0.8353,689.06,0.010491,1,9,1
566.59,5.4139,818.26,0.029613,2,9,564.95,1.0236,732.13,0.029613,2,9,1
1366.6,5.0357,646,0.027284,1,14,1364.9,0.64537,559.86,0.027284,1,14,1
1351.9,4.8924,710.6,0.020515,1,15,1350.3,0.50206,624.46,0.020515,1,15,1
852.69,5.1628,430.66,0.024729,1,15,851.05,0.77249,344.53,0.024729,1,15,1
969.95,5.0521,430.66,0.033711,1,14,968.31,0.66183,344.53,0.033711,1,14,1
824.57,4.9933,452.2,0.023531,1,14,822.94,0.60298,366.06,0.023531,1,14,1
1130.4,4.7443,452.2,0.020126,1,13,1128.8,0.35397,366.06,0.020126,1,13,1
995.38,4.8291,452.2,0.018622,1,14,993.74,0.43882,366.06,0.018622,1,14,1
1073.6,4.847,452.2,0.023265,2,12,1072,0.45665,366.06,0.023265,2,12,1
906.23,5.0297,452.2,0.01807,1,19,904.59,0.63937,366.06,0.01807,1,19,1
699.92,5.1023,452.2,0.0054618,0,0,698.28,0.71196,366.06,0.0054618,0,0,1
635.49,5.1759,430.66,0.0097836,0,0,633.85,0.78559,344.53,0.0097836,0,0,1
978.5,5.2719,430.66,0.010762,1,12,976.86,0.88159,344.53,0.010762,1,12,1
940.24,5.3235,409.13,0.034008,1,13,938.6,0.93322,323,0.034008,1,13,1
713.82,5.2725,409.13,0.019669,1,12,712.18,0.8822,323,0.019669,1,12,1
795.36,5.2328,753.66,0.02884,1,13,793.72,0.84253,667.53,0.02884,1,13,1
806.56,5.2367,732.13,0.011637,1,10,804.92,0.84643,646,0.011637,1,10,1
877.52,5.0793,689.06,0.017894,1,11,875.89,0.68898,602.93,0.017894,1,11,1
919.62,5.0718,667.53,0.015996,2,13,917.98,0.68152,581.4,0.015996,2,13,1
817.1,5.1003,646,0.018312,1,13,815.46,0.70995,559.86,0.018312,1,13,1
778.93,5.1525,624.46,0.015339,1,11,777.29,0.76221,538.33,0.015339,1,11,1
826.63,5.2397,559.86,0.023771,2,11,824.99,0.84942,473.73,0.023771,2,11,1
638.66,5.3115,538.33,0.019795,1,12,637.02,0.92116,452.2,0.019795,1,12,1
725.91,5.3107,516.8,0.011693,1,21,724.27,0.92038,430.66,0.011693,1,21,1
524.47,5.3667,473.73,0.012835,1,10,522.83,0.97642,387.6,0.012835,1,10,1
508.5,5.3847,473.73,0.010011,1,12,506.86,0.99437,387.6,0.010011,1,12,1
697.75,5.3405,473.73,0.021996,1,11,696.11,0.95023,387.6,0.021996,1,11,1
668.67,5.279,473.73,0.0068792,0,0,667.03,0.88869,387.6,0.0068792,0,0,1
782.59,5.2778,473.73,0.020502,1,12,780.95,0.88746,387.6,0.020502,1,12,1
580.91,5.3258,689.06,0.0066205,0,0,579.27,0.93552,602.93,0.0066205,0,0,1
528.14,5.4076,452.2,0.013355,1,26,526.51,1.0172,366.06,0.013355,1,26,1
449.27,5.3371,689.06,0.027419,1,13,447.63,0.94678,602.93,0.027419,1,13,1
401.8,5.3485,710.6,0.01534,1,13,400.16,0.95814,624.46,0.01534,1,13,1
507.72,5.321,473.73,0.0071419,0,0,506.08,0.93067,387.6,0.0071419,0,0,1
714.09,5.1763,495.26,0.004909,0,0,712.45,0.78602,409.13,0.004909,0,0,1
690.77,5.2743,495.26,0.003591,0,0,689.14,0.88394,409.13,0.003591,0,0,1
605.67,5.2447,624.46,0.0095795,0,0,604.03,0.85438,538.33,0.0095795,0,0,1
592.87,5.2309,495.26,0.0060372,0,0,591.23,0.84057,409.13,0.0060372,0,0,1
511.73,5.439,516.8,0.011483,1,21,510.09,1.0487,430.66,0.011483,1,21,1
671.62,5.2949,516.8,0.013962,1,12,669.98,0.90457,430.66,0.013962,1,12,1
504.03,5.3431,516.8,0.019027,1,17,502.39,0.95283,430.66,0.019027,1,17,1
565.52,5.2544,538.33,0.0062174,0,0,563.88,0.86405,452.2,0.0062174,0,0,1
495.8,5.6047,538.33,0.011478,1,10,494.16,1.2144,452.2,0.011478,1,10,1
818.56,5.5023,538.33,0.026112,1,18,816.92,1.1119,452.2,0.026112,1,18,1
709.29,5.4989,559.86,0.028503,1,18,707.65,1.1086,473.73,0.028503,1,18,1
975.82,5.3467,624.46,0.015,1,20,974.19,0.95642,538.33,0.015,1,20,1
1678.2,5.1996,495.26,0.044232,1,17,1676.5,0.80928,409.13,0.044232,1,17,1
3395.4,4.7946,538.33,0.050284,5,5,3393.8,0.40432,452.2,0.050284,5,5,1
3589.3,4.6704,538.33,0.053801,5,5,3587.6,0.28013,430.66,0.053801,5,5,1
2671,4.9431,516.8,0.073658,4,3,2669.4,0.55276,409.13,0.073658,4,3,1
3927.7,4.8174,538.33,0.055045,4,5,3926,0.42707,430.66,0.055045,4,5,1
4678.4,4.8244,581.4,0.07601,3,13,4676.8,0.43405,473.73,0.07601,3,13,1
7068.7,4.7798,581.4,0.052855,2,13,7067,0.38948,473.73,0.052855,2,13,1
6653.5,4.3392,581.4,0.045415,1,17,6651.9,0,473.73,0.045415,1,17,1
6344.2,4.5859,581.4,0.041256,2,13,6342.6,0.24665,473.73,0.041256,2,13,1
5997.3,4.5911,559.86,0.023924,2,16,5995.7,0.25185,452.2,0.023924,2,16,1
4842.1,4.6322,559.86,0.033079,5,5,4840.4,0.29298,452.2,0.033079,5,5,1
4260.3,4.7246,538.33,0.036156,4,10,4258.6,0.38538,430.66,0.036156,4,10,1
3282.2,4.9746,538.33,0.047679,4,10,3280.5,0.63541,430.66,0.047679,4,10,1
2432.4,4.9337,516.8,0.054478,5,10,2430.7,0.59448,409.13,0.054478,5,10,1
2522,4.8524,516.8,0.055605,4,10,2520.3,0.51321,409.13,0.055605,4,10,1
2120.1,5.1311,495.26,0.039335,5,5,2118.4,0.79187,387.6,0.039335,5,5,1
1698.7,5.231,495.26,0.054609,2,10,1697.1,0.89183,387.6,0.054609,2,10,1
1959.7,5.1026,473.73,0.050501,2,10,1958.1,0.76339,366.06,0.050501,2,10,1
1863.9,5.2762,473.73,0.041571,3,13,1862.2,0.937,366.06,0.041571,3,13,1
1697.2,5.2897,473.73,0.031793,3,10,1695.6,0.95048,366.06,0.031793,3,10,1
1680.8,5.0776,473.73,0.035414,2,10,1679.2,0.73835,366.06,0.035414,2,10,1
1576.9,4.9389,473.73,0.027602,1,13,1575.2,0.59964,366.06,0.027602,1,13,1
1610.1,4.9784,473.73,0.020769,3,10,1608.5,0.6392,366.06,0.020769,3,10,1
1788.1,4.9021,473.73,0.033758,2,13,1786.5,0.5629,366.06,0.033758,2,13,1
1511,4.9058,473.73,0.047741,2,13,1509.3,0.5666,366.06,0.047741,2,13,1
1540.6,4.8555,452.2,0.049075,2,13,1538.9,0.51628,344.53,0.049075,2,13,1
1705.8,5.0393,452.2,0.039074,1,13,1704.2,0.70009,344.53,0.039074,1,13,1
1346,5.29,452.2,0.024284,2,13,1344.4,0.95082,344.53,0.024284,2,13,1
1518,5.2214,452.2,0.021595,2,13,1516.4,0.88218,344.53,0.021595,2,13,1
1648.3,5.1782,452.2,0.024976,3,13,1646.7,0.83894,344.53,0.024976,3,13,1
1580.4,4.9842,452.2,0.022368,1,13,1578.8,0.64503,344.53,0.022368,1,13,1
1804.5,5.0826,452.2,0.023456,1,21,1802.9,0.74339,344.53,0.023456,1,21,1
1833.1,5.1257,473.73,0.046466,2,14,1831.4,0.78648,366.06,0.046466,2,14,1
1921.5,4.9226,473.73,0.042925,1,14,1919.9,0.58339,366.06,0.042925,1,14,1
2342.4,4.667,473.73,0.040335,1,14,2340.7,0.32774,366.06,0.040335,1,14,1
2706.1,4.7084,473.73,0.03139,1,14,2703,0.36915,366.06,0.03139,1,14,1
2268.5,4.9186,473.73,0.022502,1,14,2265.4,0.57943,366.06,0.022502,1,14,1
1680.4,5.1773,495.26,0.031036,2,13,1677.4,0.83806,387.6,0.031036,2,13,1
2139.9,5.124,495.26,0.044208,1,14,2136.8,0.78479,387.6,0.044208,1,14,1
2151,5.1828,495.26,0.027746,2,13,2147.9,0.84359,387.6,0.027746,2,13,1
2366.5,5.1356,495.26,0.034808,2,14,2363.5,0.79638,387.6,0.034808,2,14,1
2493.2,5.0591,495.26,0.041639,2,14,2490.1,0.71992,387.6,0.041639,2,14,1
1970.6,5.0632,495.26,0.031282,2,14,1967.5,0.72402,387.6,0.031282,2,14,1
2187.4,4.8868,495.26,0.04006,2,14,2184.3,0.54757,387.6,0.04006,2,14,1
2486.8,5.0988,516.8,0.031898,2,14,2483.7,0.7596,409.13,0.031898,2,14,1
3070.2,4.976,516.8,0.036416,3,14,3067.1,0.63675,409.13,0.036416,3,14,1
3178.9,4.9232,516.8,0.030718,2,13,3175.8,0.58396,409.13,0.030718,2,13,1
3876.2,5.1666,516.8,0.042428,2,14,3873.2,0.82742,409.13,0.042428,2,14,1
3924.9,5.2599,516.8,0.037177,2,14,3921.9,0.92072,409.13,0.037177,2,14,1
3972.6,5.1494,516.8,0.034965,3,14,3969.6,0.81015,409.13,0.034965,3,14,1
4270.7,5.1305,516.8,0.029867,3,14,4267.7,0.79128,409.13,0.029867,3,14,1
3993.3,5.1736,516.8,0.027696,3,14,3990.2,0.8344,409.13,0.027696,3,14,1
4907.1,5.1474,516.8,0.026148,2,14,4904,0.80815,409.13,0.026148,2,14,1
4509.9,5.1361,516.8,0.026768,2,14,4506.8,0.79685,409.13,0.026768,2,14,1
3982.8,5.071,516.8,0.043642,2,14,3979.8,0.73183,409.13,0.043642,2,14,1
3776.8,5.057,516.8,0.039994,3,12,3773.8,0.71781,409.13,0.039994,3,12,1
3537.2,4.9813,516.8,0.032491,2,7,3534.1,0.64208,409.13,0.032491,2,7,1
3216.4,4.891,495.26,0.025669,2,9,3213.4,0.55181,387.6,0.025669,2,9,1
2840,4.8175,495.26,0.035837,1,14,2836.9,0.47831,387.6,0.035837,1,14,1
2975.9,4.8121,495.26,0.028992,2,12,2972.8,0.47289,387.6,0.028992,2,12,1
3089.4,4.7311,495.26,0.027551,2,11,3086.3,0.39184,387.6,0.027551,2,11,1
4043.9,4.3274,495.26,0.012799,2,11,4040.9,0,387.6,0.012799,2,11,1
4108.9,4.2405,495.26,0.019223,1,18,4105.8,0,387.6,0.019223,1,18,1
4853.5,4.5075,495.26,0.035638,1,13,4850.5,0.26703,387.6,0.035638,1,13,1
4288.3,4.3594,495.26,0.032509,1,13,4285.3,0.11887,387.6,0.032509,1,13,1
4019.4,4.4489,473.73,0.020984,2,13,4016.3,0.20842,366.06,0.020984,2,13,1
3182.9,4.5192,473.73,0.039728,1,13,3179.8,0.27868,366.06,0.039728,1,13,1
1925.3,4.5393,452.2,0.045666,2,13,1922.2,0.29879,344.53,0.045666,2,13,1
2283.2,5.2095,430.66,0.061419,1,12,2280.2,0.96895,323,0.061419,1,12,1
1600.4,5.4831,990.53,0.060685,2,12,1597.3,1.2426,882.86,0.060685,2,12,1
1277.5,5.4563,1012.1,0.01788,2,11,1274.4,1.2157,904.39,0.01788,2,11,1
908.79,5.4931,409.13,0.014278,1,13,905.73,1.2525,301.46,0.014278,1,13,1
722.45,5.4617,452.2,0.020319,2,12,719.39,1.2211,344.53,0.020319,2,12,0
753.43,5.8297,882.86,0.046837,3,8,750.37,1.5892,775.2,0.046837,3,8,0
1163.8,5.6927,430.66,0.036247,2,12,1160.7,1.4521,323,0.036247,2,12,0
633.26,5.7087,1270.5,0.019716,2,10,630.2,1.4681,1162.8,0.019716,2,10,0
481.76,5.7363,581.4,0.025013,1,12,478.7,1.4958,473.73,0.025013,1,12,0
343.83,5.808,301.46,0.025797,2,11,340.77,1.5675,193.8,0.025797,2,11,0
350.94,5.7294,947.46,0.010324,1,11,347.88,1.4889,839.79,0.010324,1,11,0
193.61,5.8178,516.8,0.016244,2,8,190.55,1.5773,409.13,0.016244,2,8,0
279.49,5.676,990.53,0.02033,2,12,276.43,1.4355,882.86,0.02033,2,12,0
243.27,5.6434,473.73,0.01285,1,24,240.21,1.4028,366.06,0.01285,1,24,0
201.29,5.6205,1012.1,0.016894,2,11,198.23,1.38,904.39,0.016894,2,11,0
262.14,5.541,1012.1,0.0054903,0,0,259.08,1.3005,904.39,0.0049376,0,0,0
126.75,5.6643,323,0.013367,1,13,123.69,1.4238,215.33,0.012642,1,13,0
251,5.6036,1055.1,0.0082204,0,0,247.94,1.3631,947.46,0.0074959,0,0,0
100.45,5.6361,990.53,0.0057981,0,0,97.391,1.3956,882.86,0.0050736,0,0,0
34.807,5.7287,409.13,0.013509,1,25,31.747,1.4881,301.46,0.012784,1,25,0
160.16,5.6215,366.06,0.0079168,0,0,157.1,1.381,258.4,0.0071923,0,0,0
94.406,5.6108,1141.3,0.0048985,0,0,91.346,1.3703,1033.6,0.004174,0,0,0
7.964,5.761,1076.7,0.015069,1,11,4.9038,1.5205,968.99,0.014344,1,11,0
41.653,5.8186,409.13,0.012125,2,12,38.592,1.5781,301.46,0.0114,2,12,0
37.258,5.8215,258.4,0.0090712,0,0,34.198,1.581,150.73,0.0083467,0,0,0
37.199,5.8793,495.26,0.012395,1,19,34.139,1.6388,387.6,0.011671,1,19,0
4.3889,5.8878,1292,0.012166,1,11,1.3287,1.6473,1184.3,0.011442,1,11,0
57.068,5.7262,107.67,0.010542,1,29,54.007,1.4857,0,0.0098172,1,29,0
24.602,5.7122,129.2,0.0031796,0,0,21.541,1.4716,21.533,0.0024551,0,0,0
43.332,5.7087,107.67,0.011735,2,13,40.272,1.4682,0,0.011011,2,13,0
3.8281,5.744,129.2,0.004915,0,0,0.76795,1.5035,21.533,0.0041905,0,0,0
34.564,5.7314,409.13,0.011077,2,13,31.504,1.4909,301.46,0.010352,2,13,0
33.072,5.6899,409.13,0.013762,1,11,30.011,1.4494,301.46,0.013037,1,11,0
62.441,5.8378,430.66,0.028289,1,13,59.381,1.5973,323,0.027564,1,13,0
386.34,6.1298,409.13,0.045617,3,11,383.28,1.8892,301.46,0.044893,3,11,0
201.57,6.0065,409.13,0.035134,2,10,198.51,1.766,301.46,0.034409,2,10,0
264.01,5.8668,473.73,0.023707,1,11,260.95,1.6263,366.06,0.022982,1,11,0
253.53,5.8405,473.73,0.028512,2,11,250.47,1.5999,366.06,0.027787,2,11,0
199.04,5.8054,452.2,0.016741,2,9,195.98,1.5649,344.53,0.016017,2,9,0
226.7,5.6211,753.66,0.01513,1,23,223.64,1.3806,646,0.014406,1,23,0
169.7,5.6622,753.66,0.020334,2,9,166.64,1.4217,646,0.019609,2,9,0
203.29,5.5228,775.2,0.011372,2,8,200.23,1.2822,667.53,0.010647,2,8,0
253.96,5.3473,753.66,0.009524,0,0,250.9,1.1068,646,0.0087995,0,0,0
187.1,5.4697,753.66,0.018929,1,20,184.04,1.2292,646,0.018204,1,20,0
329.82,5.3431,732.13,0.013748,1,13,326.76,1.1026,624.46,0.013023,1,13,0
447.65,5.2934,710.6,0.010543,1,14,444.59,1.0528,602.93,0.0098181,1,14,0
299.58,5.6453,710.6,0.017655,2,13,296.52,1.4048,602.93,0.016931,2,13,0
526.62,5.605,732.13,0.026427,3,13,523.56,1.3644,624.46,0.025703,3,13,0
351.57,5.654,732.13,0.026874,1,10,348.51,1.4134,624.46,0.026149,1,10,0
101.16,5.7892,710.6,0.010871,1,24,98.1,1.5487,602.93,0.010147,1,24,0
163.47,5.9827,516.8,0.030741,2,10,160.41,1.7421,409.13,0.030016,2,10,0
94.808,5.8601,1141.3,0.015287,2,8,91.747,1.6196,1033.6,0.014563,2,8,0
183.24,5.6851,732.13,0.010753,1,20,180.18,1.4446,624.46,0.010029,1,20,0
22.506,5.8029,732.13,0.016402,1,23,19.446,1.5624,624.46,0.015678,1,23,0
151.65,5.7124,387.6,0.0094466,0,0,148.59,1.4719,279.93,0.0087221,0,0,0
385.15,5.6503,1593.5,0.011312,1,29,382.09,1.4098,1485.8,0.010587,1,29,1
768.22,5.6114,2217.9,0.027112,1,24,765.16,1.3709,2110.3,0.026387,1,24,1
2526.4,5.4913,495.26,0.039487,4,13,2523.3,1.2508,387.6,0.038762,4,13,1
3508,5.0815,516.8,0.036575,4,8,3505,0.84097,409.13,0.035851,4,8,1
3480.8,5.3599,559.86,0.025129,3,11,3477.7,1.1194,452.2,0.024404,3,11,1
2679,5.4002,516.8,0.038692,3,8,2675.9,1.1597,409.13,0.037968,3,8,1
3879.2,4.9403,646,0.038021,2,11,3876.1,0.69982,538.33,0.037297,2,11,1
4254.2,4.8406,559.86,0.017863,3,8,4251.1,0.60011,452.2,0.017139,3,8,1
2858.7,5.092,538.33,0.055866,5,3,2855.6,0.85144,430.66,0.055141,5,3,1
2844.4,5.3223,516.8,0.098077,5,3,2841.3,1.0818,409.13,0.097353,5,3,1
2621.9,5.4109,516.8,0.089261,6,3,2618.8,1.1704,409.13,0.088537,6,3,1
1747.7,5.5035,473.73,0.069883,7,3,1744.6,1.263,366.06,0.069158,7,3,1
1298.9,5.4586,775.2,0.052916,4,8,1295.9,1.2181,667.53,0.052192,4,8,1
899.33,5.6576,753.66,0.041582,4,8,896.27,1.4171,646,0.040858,4,8,1
655.78,5.6762,753.66,0.030775,2,11,652.72,1.4357,646,0.030051,2,11,1
349.23,5.6845,753.66,0.011193,1,19,346.17,1.444,646,0.010469,1,19,1
