@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
1403.6,4.5951,323,1.2795,1,1
1296.5,4.7441,301.46,1.2217,1,1
1182.2,4.774,301.46,1.314,2,1
1186.8,4.7233,301.46,1.3175,2,1
987.31,4.9272,279.93,1.0489,3,1
1036.7,4.8857,279.93,0.82086,7,1
959.59,4.8106,279.93,0.98122,2,1
1344.2,4.7075,279.93,0.97093,2,1
1055.7,4.7894,279.93,0.97406,3,1
1306.3,4.7197,279.93,1.0926,1,1
1358.5,4.5599,279.93,1.0508,2,1
1105.2,4.6012,279.93,1.0347,1,1
1539.5,4.4313,279.93,1.031,1,1
1259,4.5712,279.93,1.0551,1,1
1267.2,4.4875,279.93,1.0588,3,1
1497.9,4.4711,279.93,0.96377,2,1
1324.2,4.5059,279.93,1.0096,2,1
1395.2,4.4262,279.93,0.9913,3,1
2179.4,4.3543,279.93,0.40024,2,1
3621,4.1514,409.13,0.78755,2,1
2866.5,4.145,409.13,0.71093,2,1
1838.1,4.4124,387.6,0.38138,2,1
1632.4,4.4307,387.6,0.49808,2,1
1500.5,4.3995,409.13,0.43825,3,1
1710.9,4.3912,409.13,0.42477,2,1
1344.8,4.3239,258.4,0.69931,3,1
1578.6,4.3574,258.4,0.58593,3,1
1608.6,4.5455,258.4,0.5744,2,1
1587.2,4.4619,258.4,0.62622,1,1
1536.3,4.8852,236.87,0.48856,1,1
1503.4,4.8483,236.87,0.64929,2,1
1455,4.8653,236.87,0.56184,3,1
1447,4.9196,236.87,0.58301,1,1
1004.2,4.9694,215.33,0.14633,16,1
354.69,5.4864,236.87,0.19479,29,1
490.79,5.1513,129.2,0.15057,15,1
449.84,5.1227,387.6,0.23094,11,1
550.49,4.936,301.46,0.34589,4,1
637.46,4.7951,323,0.55364,1,0
583.61,4.7035,301.46,0.73534,1,0
681.21,4.6412,323,0.70699,1,0
859.5,4.6364,323,0.67671,1,0
457.39,4.7304,753.66,0.38705,4,0
641.71,4.7293,538.33,0.40954,3,0
509.96,4.7291,559.86,0.74526,3,0
274.06,5.0174,150.73,0.013425,4,0
300.9,4.9745,150.73,0.10364,3,0
234.84,4.936,150.73,0.14611,3,0
139.69,4.9424,323,0.16075,5,0
103.15,5.0838,258.4,0.34345,3,0
153.38,5.0603,150.73,0.12387,5,0
217.36,5.0459,344.53,0.13182,3,0
95.476,5.0932,236.87,0.15706,6,0
184.66,4.9335,150.73,0.10617,3,0
209.59,4.8857,150.73,0.13016,5,0
10.809,4.9423,150.73,0.13269,3,0
59.334,5.0006,495.26,0.23022,3,0
153.3,4.8593,344.53,0.027899,5,0
167.84,4.8267,452.2,0.3112,2,0
868.61,4.4493,172.27,0.51271,3,0
515.1,4.6185,581.4,0.41446,3,0
534.44,4.592,581.4,0.69045,3,0
895.87,4.3778,538.33,0.50723,3,0
1214,4.4389,581.4,0.47726,3,1
1348.7,4.4789,344.53,0.62241,3,1
1680.3,4.5423,602.93,0.73059,3,1
1305.7,4.7203,646,0.7978,3,1
1703,4.6343,301.46,1.011,3,1
1713.1,4.3541,323,1.3753,1,1
1723.6,4.4922,323,1.2904,1,1
1532.4,4.4058,301.46,1.2087,1,1
1437.6,4.5271,301.46,1.0152,1,1
1888.3,4.5304,279.93,0.72921,1,1
2130.4,4.5432,258.4,0.56077,2,1
2050.5,4.576,258.4,0.73876,2,1
1965.6,4.6623,258.4,0.70525,2,1
2575.9,4.5433,258.4,0.78233,3,1
2638.2,4.6678,861.33,0.38502,4,1
3204.1,4.5152,150.73,0.22221,3,1
3011.2,4.6552,236.87,0.47446,5,1
2725.2,4.6627,236.87,0.67003,3,1
3394.6,4.5925,236.87,0.84364,3,1
2489,4.6835,258.4,0.62538,3,1
2723.2,4.5757,559.86,0.84882,3,1
2724,4.5198,581.4,0.83968,3,1
1754.4,4.6756,602.93,0.68806,3,1
2134.7,4.4324,258.4,0.83286,3,1
2348.6,4.491,258.4,0.82974,1,1
1615.5,4.6374,430.66,0.59886,2,1
1454.1,4.6918,258.4,0.48744,2,1
881.67,4.8931,236.87,0.52446,3,1
1504.1,4.7061,258.4,0.49976,5,1
1072.7,4.7925,409.13,0.92031,2,1
1273.9,4.6247,409.13,1.3671,2,1
1011.2,4.7154,409.13,1.1297,2,1
878.81,4.7484,387.6,0.76551,2,0
453.82,4.8432,409.13,0.96408,2,0
361.93,4.8907,387.6,0.77864,2,0
73.12,5.0144,409.13,0.4431,2,0
110.21,5.0518,150.73,0.16745,3,0
156.91,4.9472,172.27,0.20115,4,0
363.07,4.6988,387.6,0.52456,2,0
359.42,4.8809,193.8,0.38382,3,0
390.89,5.0185,172.27,0.28792,5,0
317.09,5.0565,409.13,0.15567,2,0
325.74,5.0162,516.8,0.28904,2,0
162.12,4.8469,86.133,0.011892,4,0
248.04,4.8369,258.4,0.20442,2,0
7.1559,5.014,236.87,0.27628,2,0
60.85,5.011,215.33,0.42034,6,0
120.8,4.9438,495.26,0.1032,7,0
0,5.0019,301.46,0.44283,3,0
0,5.0571,323,0.45106,2,0
132.8,4.9082,150.73,0.18195,3,0
279.45,4.7005,172.27,0.52046,3,0
832.74,4.4816,624.46,0.84484,3,0
986.12,4.4481,387.6,0.52939,3,0
902.85,4.5122,775.2,0.48513,3,0
1209.8,4.375,150.73,0.17636,3,0
770.46,4.6745,150.73,0.086436,3,0
1041.9,4.6303,344.53,0.69846,2,0
647.18,4.6629,366.06,0.97328,2,0
0,4.8148,0,0,1,0
0,4.889,43.066,0,1,0
7.1366,5.0448,43.066,0.00029202,2,0
19.079,5.0763,21.533,0,1,0
75.436,4.7744,21.533,0,1,0
43.525,4.8356,21.533,0,1,0
16.521,4.8973,43.066,0,1,0
112.02,4.8195,0,0,1,0
230.33,4.7851,21.533,0.0078909,2,1
535.7,4.6688,43.066,0.29837,3,1
535.19,4.6421,0,0.39104,3,1
704.22,4.4706,43.066,0.46311,3,1
858.45,4.4105,21.533,0.65464,3,1
636.58,4.4464,43.066,0.57748,3,1
724.34,4.3574,0,0.55965,3,1
705.64,4.2471,21.533,0.63291,2,1
616,4.2257,21.533,0.65868,2,1
638.03,4.2145,409.13,0.95194,2,1
611.22,4.2165,409.13,1.1142,2,1
646.11,4.2983,0,0.91771,2,1
798.46,4.1877,43.066,0.58124,2,1
870.02,4.1972,43.066,0.66,2,1
695.16,4.1427,409.13,0.93124,2,1
792.58,4.2071,21.533,0.77025,2,1
770.81,4.1834,409.13,0.48396,2,1
786.37,4.169,43.066,0.48399,2,1
723.43,4.2829,0,0.79735,2,1
877.38,4.2773,409.13,1.0942,2,1
852.74,4.2101,409.13,0.84714,2,1
836.05,4.27,409.13,0.87156,2,1
1013.5,4.2477,409.13,0.93005,2,1
864.84,4.3449,409.13,1.0851,2,1
877.13,4.3749,409.13,1.1004,2,1
919.53,4.3762,409.13,1.1171,2,1
875.91,4.4443,409.13,1.3435,2,1
916.75,4.4699,409.13,0.97246,2,1
1054.1,4.37,409.13,0.63327,2,1
925.19,4.4246,21.533,0.80719,2,1
968.11,4.3835,409.13,1.0684,2,1
973.91,4.3989,409.13,0.81022,2,1
1155.1,4.3933,409.13,0.80222,2,1
1102.8,4.4293,409.13,1.1018,2,1
1276.7,4.5074,409.13,0.90869,2,1
970.78,4.6553,409.13,0.80998,2,1
1166.2,4.6505,409.13,0.81603,2,1
1187,4.7131,0,0.55785,1,1
1221.4,4.8045,43.066,0.41021,1,1
1362.9,4.7515,387.6,0.62051,2,1
1382.1,4.7162,0,0.6008,3,1
1415.3,4.5978,0,0.51194,1,1
1370.9,4.6412,387.6,0.6448,1,1
1204.2,4.701,387.6,0.6401,2,1
1168.6,4.7064,0,0.55031,1,1
1131.5,4.774,21.533,0.34268,1,1
1353.1,4.6374,43.066,0.38142,1,1
1325.3,4.6543,366.06,0.5882,1,1
1511.9,4.9898,0,0.71027,8,1
2952.7,5.071,366.06,0.58828,8,1
3528,5.1773,43.066,0.49231,9,1
4047.7,5.2264,2497.9,0.50808,9,1
5216.2,5.3083,1055.1,0.54847,9,1
5833.8,5.2807,21.533,0.31144,8,1
5873.3,5.2645,43.066,0.22939,9,1
5679.1,5.3057,2605.5,0.31795,9,1
6132.5,5.28,2584,0.34094,9,1
6901.4,5.3478,2540.9,0.40298,10,1
6499.9,5.3293,2756.2,0.32709,11,1
6614.7,5.3216,2734.7,0.42873,9,1
6632.4,5.2514,2734.7,0.44682,10,1
6372,5.2434,2842.4,0.37172,11,1
5893.7,5.2158,2842.4,0.48658,11,1
4736.1,5.2351,839.79,0.61321,11,1
5236.7,5.3317,0,0.52428,11,1
5169,5.3491,2734.7,0.42072,10,1
5893.2,5.4537,43.066,0.22739,10,1
5669,5.376,0,0.41488,11,1
6153.5,5.3671,1356.6,0.47992,8,1
6113.8,5.276,2713.2,0.63776,10,1
6525.1,5.2497,1356.6,0.70311,10,1
6498.4,5.3539,1335.1,0.63476,8,1
6827.4,5.4016,1313.5,0.54603,9,1
5394.1,5.3429,2928.5,0.71058,11,1
4742.6,5.3299,2928.5,0.65096,11,1
5017,5.3363,0,0.7681,11,1
4565.2,5.2399,2863.9,0.74986,11,1
3923.5,5.1111,2799.3,0.98995,10,1
4116.7,5.1873,2756.2,1.0346,10,1
3621.7,5.1727,0,0.83155,10,1
3586.5,5.0207,2971.6,0.93414,11,1
3391.3,5.084,2950,0.90919,11,1
2992.4,5.1367,0,0.86531,11,1
3520,5.0272,21.533,0.87745,11,1
3212.3,5.1077,43.066,0.78271,11,1
3119.8,5.0251,2863.9,0.88974,11,1
2987.8,5.1019,0,0.87965,11,1
2347.3,5.0899,43.066,0.70287,10,1
2651,4.9699,2777.8,0.81944,10,1
2770.9,5.0907,1399.7,0.66114,10,1
2402,5.0815,0,0.79219,10,1
2629.7,5.0488,21.533,0.77293,11,1
2544.9,5.0663,43.066,0.59849,10,1
2120.9,5.0985,21.533,0.53758,10,1
2448.1,5.1193,0,0.79127,10,1
2123.9,5.184,21.533,0.68303,9,1
1670.4,4.9587,43.066,0.67014,4,1
1628.1,4.8756,21.533,0.78104,5,1
1383,4.9026,0,0.92821,3,1
1121.3,4.9134,43.066,0.56928,3,1
635.63,5.0236,43.066,0.10899,3,1
364.59,5.1034,21.533,0.02679,6,1
378.99,5.0495,0,0.085556,4,1
345.67,5.0531,21.533,0.077915,4,1
419.18,4.9957,43.066,0.17465,3,1
489.26,4.8136,0,0.31649,3,1
562.78,4.9463,21.533,0.13064,3,1
574.39,4.978,43.066,0.15937,3,1
688.01,4.9963,43.066,0.32002,3,1
843.88,4.9184,0,0.50173,4,1
807.58,4.9755,21.533,0.44359,4,1
841.19,4.9853,43.066,0.36739,3,1
956.07,4.9477,21.533,0.52731,3,1
907.23,4.9391,0,0.64789,3,1
807.53,4.9697,818.26,0.48605,3,1
831.08,4.7818,150.73,0.32636,3,1
620.52,4.8098,43.066,0.2257,16,1
540.34,4.963,0,0.1661,13,1
390.43,4.9476,43.066,0.080951,12,1
321.83,4.9918,43.066,0.14202,6,1
155.89,5.2185,0,0.0065982,4,1
218.49,5.0534,21.533,0,1,1
309.36,4.9495,0,0.05707,8,1
192.94,5.0225,0,0.29312,17,1
253.94,5.0344,0,0.13405,11,1
245.16,4.9921,43.066,0.037264,11,1
325.74,4.9025,43.066,0.048041,10,1
301.3,5.0254,43.066,0.072597,10,1
437.09,4.8535,0,0.20583,6,1
331.44,4.9126,43.066,0.17134,10,1
430.35,4.7985,43.066,0.26857,4,1
398,4.742,0,0.43914,3,1
445.88,4.6536,21.533,0.37155,3,1
290.74,4.8849,43.066,0.27131,3,1
403.53,4.865,43.066,0.078618,4,1
461.24,4.794,43.066,0.12077,1,1
420.74,4.8048,0,0.16528,2,1
297.06,4.9497,21.533,0.027365,1,1
244.77,4.9642,43.066,0,1,1
208.06,4.8828,0,0,1,1
122.75,4.9474,21.533,0,1,0
52.257,5.0425,43.066,0,1,0
34.947,5.0401,43.066,0,1,0
43.336,5.0113,0,0.00025069,3,0
61.262,4.9177,0,0.0016427,2,0
79.871,4.9213,43.066,0,1,0
20.299,5.1572,21.533,0,1,0
83.616,4.8793,0,0,1,0
42.014,5.0218,0,0,1,0
9.6826,5.0541,43.066,0,1,0
153.03,4.7202,21.533,0,1,0
0,5.032,0,0.00023313,1,0
13.809,4.9785,21.533,0,1,0
9.4815,5.1318,43.066,0,1,0
63.463,4.8523,21.533,0,1,0
11.995,5.0159,0,0,1,0
56.96,4.8705,43.066,0,1,0
192.65,4.8567,21.533,0.099515,4,0
253.8,4.7347,21.533,0.011358,2,0
163.22,4.7371,0,0,1,0
9.6039,4.9652,21.533,0,1,0
38.548,4.9053,21.533,0.00013828,1,0
140.48,4.747,0,0.0052273,2,0
11.518,5.118,0,0,1,0
38.454,5.0253,43.066,0,1,0
33.32,4.9371,43.066,0,1,0
34.507,4.9483,0,0,1,0
128.53,4.5403,0,0,1,0
37.906,4.8644,43.066,0,1,0
94.807,4.7584,43.066,0,1,0
120.04,4.5993,0,0.00046325,6,0
6.4872,4.9108,43.066,8.1278e-05,2,0
29.736,4.8761,43.066,0,1,0
138.9,4.6984,0,0,1,0
51.249,5.056,0,0.028064,6,0
198.76,4.7575,43.066,0.00017239,1,0
251.14,4.6501,43.066,0,1,0
324.36,4.7101,0,0.029246,2,0
202.48,4.9303,21.533,0.015869,3,0
29.165,5.1883,43.066,0,1,0
97.176,4.9801,43.066,0,1,0
147.83,4.8482,0,0.00041191,4,0
51.798,5.0554,43.066,0.00013458,1,0
34.28,5.2053,43.066,0,1,0
54.677,5.055,21.533,0,1,0
16.843,5.1631,0,0,1,0
7.3443,5.0463,21.533,0,1,0
72.742,4.7117,43.066,0,1,0
132.88,4.7609,0,0,1,0
68.385,4.9372,0,0.0014796,1,0
198.16,4.8969,43.066,0.018292,1,0
324.64,4.7049,43.066,0.12732,1,0
397.14,4.3743,0,0.036733,1,0
250.98,4.3072,0,0,1,0
82.627,4.7764,43.066,0,1,0
61.512,4.7723,21.533,0,1,0
186.77,4.4776,0,0.00016581,4,0
262.7,4.3333,21.533,0,1,0
6.5262,5.2266,43.066,0.0010286,6,0
17.929,5.1834,21.533,3.8471e-05,1,0
79.899,4.8077,21.533,0,1,0
6.002,5.0207,21.533,0,1,0
9.9078,5.0223,43.066,0,1,0
67.753,4.9218,0,0.00019434,1,0
98.945,4.7245,21.533,0,1,0
32.209,5.0077,43.066,0,1,0
37.624,5.3018,21.533,0,1,0
33.757,5.0479,0,0,1,0
2.2944,5.0994,0,0.00044165,4,0
2.4367,5.1935,43.066,0,1,0
36.861,5.0565,43.066,0,1,0
48.325,4.9689,21.533,0,1,0
16.508,5.0508,0,0,1,0
16.16,5.067,43.066,0,1,0
88.049,4.7699,21.533,0,1,0
7.4955,5.0332,21.533,0,1,0
175.18,4.5908,0,0.027985,3,0
27.009,4.9574,43.066,0,1,0
167.74,4.7017,21.533,0.0070333,2,0
190.47,4.7538,0,0.00027534,1,0
10.659,5.2892,21.533,0.0113,6,0
6.2926,5.3477,43.066,0,1,0
1.4025,5.3597,21.533,0,1,0
69.799,5.1229,0,0,1,0
125.33,4.9699,21.533,0,1,0
34.056,5.3317,43.066,0,1,0
0,5.218,21.533,0,1,0
80.401,4.9829,0,0.005505,12,0
56.41,5.1814,43.066,0.0054571,2,0
372.82,5.0685,21.533,0.066634,3,1
576.51,4.7259,21.533,0.20292,2,1
742.39,4.5052,0,0.37342,2,1
1002.3,4.4316,43.066,0.504,3,1
1121.8,4.3738,387.6,0.79831,1,1
1082.7,4.4277,0,0.82334,1,1
1014.7,4.4337,366.06,0.67901,1,1
1104.7,4.5075,366.06,0.87368,1,1
1052.5,4.5895,21.533,0.79766,2,1
935.67,4.7809,0,0.62152,3,1
1172.9,4.8426,43.066,0.46913,3,1
1476.5,4.6708,344.53,0.52663,4,1
1320.5,4.6816,0,0.65525,4,1
1248,4.6122,0,0.68669,3,1
1240.2,4.7648,344.53,0.62596,3,1
1204.1,4.6699,43.066,0.53671,4,1
1124.2,4.7433,0,0.73507,3,1
1062.6,4.688,0,0.77724,3,1
1082.1,4.7959,43.066,0.41482,5,1
1008.8,4.7346,43.066,0.307,2,1
1156,4.858,0,0.66371,4,1
1397.6,4.9994,323,0.83085,6,1
1555.5,5.0964,43.066,0.65143,7,1
1562.8,5.1256,43.066,0.67211,3,1
1704.7,5.0062,646,1.0464,3,1
1779.7,4.9148,0,0.84755,4,1
1700.9,5.0175,323,0.57828,4,1
1473.9,4.9894,21.533,0.60641,2,1
1370.8,5.0217,0,0.77656,4,1
1391.4,4.9241,21.533,0.51135,3,1
1222,4.9228,43.066,0.35702,3,1
1400.8,4.6908,21.533,0.65049,3,1
1255,4.5642,21.533,0.85206,3,1
1247.6,4.5596,667.53,0.94753,3,1
1295.3,4.4566,646,0.86363,3,1
1209,4.4005,0,0.76838,3,1
1207,4.2513,21.533,0.59874,3,1
1344.5,4.1853,646,0.59,3,1
1220,4.2928,0,0.83245,3,1
990.68,4.1456,323,0.79421,3,1
1386.8,4.2247,323,0.98616,3,1
1204.8,4.2035,323,0.89405,3,1
981.79,4.1524,323,0.59834,3,1
1254.4,4.093,0,0.64854,3,1
1364.4,4.1976,21.533,0.65956,4,1
1133.5,4.253,301.46,0.60956,2,1
1132.6,4.2677,301.46,0.85625,3,1
832.11,4.4005,0,0.75479,1,1
530.88,4.7366,43.066,0.3594,3,1
162.39,5.0223,43.066,0.10879,9,1
138.72,4.6613,0,0.012109,18,1
81.903,4.7992,21.533,0.00018179,1,0
139.81,4.6311,0,0,1,0
38.291,4.8496,43.066,0,1,0
350.89,3.8932,0,0,1,0
5.1519,5.0189,43.066,0.028802,1,0
67.532,4.7255,43.066,0,1,0
67.87,4.7408,21.533,0.00041222,4,0
156.51,4.4467,21.533,0,1,0
92.793,4.9184,0,0,1,0
71.779,5.5323,43.066,0.00025702,3,0
602.56,5.32,43.066,0.064373,9,0
307.39,5.3829,0,0.15855,9,0
70.265,5.4957,43.066,0.0096427,20,0
127.69,5.4871,43.066,0.0011925,6,0
99.664,5.1667,43.066,0.00028818,1,0
164.19,5.1476,0,0.0070646,21,0
14.101,5.3894,21.533,0,1,0
273.38,4.8305,43.066,0.00010985,2,0
52.533,5.1589,21.533,0,1,0
222.11,4.6206,0,0.0023208,8,0
22.144,4.974,43.066,0,1,0
69.733,4.8178,43.066,0,1,0
270.29,4.1818,0,0.00421,2,0
2.0499,4.9907,0,0,1,0
59.058,5.3115,43.066,0,1,0
34.142,4.8961,43.066,0,1,0
32.83,4.8866,0,0,1,0
66.164,4.8202,43.066,0,1,0
427.38,4.5896,21.533,0.12766,2,1
734.45,4.6622,43.066,0.17825,3,1
1067,4.7234,43.066,0.39943,3,1
1247.5,4.6438,0,0.85866,3,1
1458.5,4.4823,387.6,0.9727,2,1
1589.2,4.223,409.13,1.0298,2,1
1473.3,4.2275,0,1.009,2,1
1403.5,4.1186,21.533,0.82375,1,1
1208.2,4.2247,387.6,0.90118,1,1
1194,4.2372,387.6,1.2126,1,1
1176.4,4.2499,366.06,0.89433,1,1
1210.6,4.3624,43.066,0.58243,3,1
1321.1,4.5186,366.06,0.63173,2,1
1129.3,4.4522,0,0.67663,4,1
1130.3,4.3803,0,0.52011,3,1
968.64,4.3941,43.066,0.39081,3,1
1013.4,4.419,366.06,0.48806,4,1
1039.9,4.3492,21.533,0.83524,3,1
1122.2,4.3093,710.6,0.99022,3,1
1280.5,4.3149,43.066,0.78298,3,1
1119.2,4.4323,43.066,0.60133,3,1
1153.6,4.4398,21.533,0.70346,3,1
940.17,4.6477,0,0.81758,3,1
1138.5,4.5597,43.066,0.56934,3,1
1393.8,4.5377,21.533,0.59311,3,1
1342.6,4.4789,0,0.73592,3,1
1405.2,4.4673,21.533,0.8432,3,1
1476.7,4.4266,43.066,0.71813,3,1
1496.8,4.4029,43.066,0.64491,3,1
1484.7,4.4033,0,0.85009,3,1
1458.3,4.4179,732.13,0.96553,3,1
1586.5,4.4216,732.13,0.89393,3,1
1636.3,4.4448,732.13,0.92599,3,1
1629.7,4.5375,0,1.0541,3,1
1711.6,4.3917,732.13,1.0053,3,1
1751,4.5596,43.066,0.69035,3,1
1601.9,4.5315,43.066,0.6458,3,1
1766.3,4.6315,0,0.902,3,1
1532.9,4.5933,21.533,0.74397,3,1
1717.6,4.6257,732.13,0.64047,4,1
1696,4.7588,0,0.68736,6,1
1711.5,4.7676,21.533,0.8022,6,1
1669.9,4.8653,366.06,0.82061,4,1
1547.6,4.8462,366.06,0.63277,4,1
1571.4,5.1127,0,0.36999,7,1
2124.7,5.2465,21.533,0.3877,8,1
3806.5,5.1858,344.53,0.70784,7,1
5082.6,5.197,1033.6,1.082,9,1
5473.9,5.1447,2433.3,1.2434,9,1
5067.5,5.0965,2411.7,1.2153,9,1
6346.1,5.1978,1033.6,1.1909,9,1
6846.7,5.2269,1033.6,1.1104,6,1
7691.8,5.2915,1033.6,1.1113,8,1
8147.8,5.2591,1033.6,1.0869,9,1
8756.8,5.2681,1055.1,1.03,9,1
8716.6,5.2934,2433.3,0.8103,9,1
9520.4,5.4204,2411.7,0.43055,9,1
9288,5.3251,2411.7,0.40475,9,1
9448.3,5.3442,2411.7,0.77565,8,1
9871.5,5.4067,2411.7,1.0374,8,1
9818.7,5.3596,2390.2,0.78501,9,1
11142,5.4301,2540.9,0.34058,11,1
9902.4,5.3343,2519.4,0.51778,9,1
8838.1,5.2439,2519.4,0.7386,9,1
9489.5,5.2785,2519.4,0.64886,9,1
9363.7,5.3154,2519.4,0.50025,11,1
9976.9,5.3774,2842.4,0.49465,11,1
10646,5.474,2863.9,0.52471,11,1
10099,5.3826,2863.9,0.48101,12,1
10772,5.454,2863.9,0.46078,11,1
10653,5.4965,2713.2,0.37396,14,1
10809,5.4903,0,0.30993,14,1
10781,5.4986,2863.9,0.30797,19,1
10150,5.4728,3036.2,0.35011,14,1
8629.6,5.3241,3036.2,0.85982,12,1
8586.3,5.3734,3014.6,1.0521,12,1
7894.5,5.4002,2971.6,0.89353,11,1
6847,5.3572,2928.5,0.89809,11,1
5888.5,5.3178,2885.4,0.96432,11,1
5242.2,5.261,2842.4,0.98762,11,1
5487.4,5.3156,2842.4,1.021,11,1
5017.9,5.3397,2842.4,0.83331,11,1
5148.5,5.3181,0,0.77591,11,1
4370,5.1955,21.533,0.8741,11,1
5749.2,5.2058,2885.4,0.9583,21,1
6399.7,5.0665,5404.8,1.0721,21,1
5951.3,4.9135,5361.8,1.1265,20,1
6420.6,4.8121,5684.8,1.1747,22,1
6493.2,4.995,5663.2,1.0708,21,1
5463.7,5.0805,925.93,0.85472,18,1
4993.5,5.0563,904.39,1.005,13,1
3958.3,5.0258,904.39,1.0084,3,1
3571.2,4.9491,882.86,1.0762,3,1
2886,4.761,861.33,1.1869,3,1
2431.1,4.7075,839.79,1.0521,3,1
2180,4.5294,839.79,1.0063,3,1
2018.4,4.5087,818.26,1.0588,3,1
1901.6,4.409,818.26,1.1819,3,1
1920.8,4.2518,818.26,1.2427,3,1
2133.1,4.1963,818.26,1.0502,3,1
1718.1,4.3099,818.26,1.1116,3,1
1755.6,4.1895,818.26,1.2817,3,1
1866.9,4.3185,818.26,1.0897,3,1
1621.6,4.2561,839.79,1.03,3,1
1576.7,4.1529,839.79,1.0992,3,1
1448.1,4.1769,839.79,1.3533,3,1
1448.3,4.1968,839.79,0.9939,3,1
1189,4.2927,839.79,0.71365,3,1
1134.1,4.3088,839.79,0.91129,3,1
1068.4,4.3897,839.79,0.79259,3,1
750.84,4.4495,0,0.52842,3,1
639.1,4.4465,21.533,0.31278,3,1
499.31,4.4895,21.533,0.67551,4,1
529.44,4.5242,0,0.55133,4,1
509.92,4.4779,21.533,0.23717,3,1
521.27,4.5076,43.066,0.28888,3,1
475.88,4.5615,43.066,0.31108,4,1
451.74,4.4208,0,0.36286,1,1
456.84,4.5654,43.066,0.22671,4,1
453.48,4.4589,43.066,0.25763,3,1
494.97,4.4212,0,0.43211,2,1
470.33,4.4313,21.533,0.48614,2,1
725.06,4.3178,21.533,0.32623,2,1
704.91,4.2949,0,0.39298,2,1
672.27,4.321,43.066,0.44105,2,1
433.64,4.5405,0,0.24525,2,1
489.98,4.4465,43.066,0.19908,3,1
556.98,4.4605,0,0.2785,3,1
698.61,4.4412,43.066,0.35148,3,1
751.73,4.3809,0,0.4511,2,1
543.1,4.4859,43.066,0.46986,3,1
500.78,4.4539,581.4,0.33814,3,1
541.01,4.4,0,0.3327,3,1
542.43,4.4808,43.066,0.15855,2,1
476.91,4.4917,43.066,0.27264,2,1
622.91,4.4644,0,0.63437,2,1
818.35,4.2646,172.27,0.40391,2,1
839.75,4.4126,21.533,0.47418,2,1
809.05,4.3539,602.93,0.65961,2,1
630.8,4.358,0,0.72214,2,1
848.81,4.336,0,0.57046,3,1
1043.7,4.2013,43.066,0.58681,3,1
1254.6,4.0452,602.93,0.97604,3,1
1219.5,4.0978,602.93,1.0902,3,1
1030.5,4.2186,581.4,0.71654,2,1
159.56,4.6531,43.066,0.065042,2,1
53.599,4.7185,43.066,0,1,0
48.157,4.7234,0,0.00027914,1,0
222.48,4.1987,21.533,0,1,0
139.91,4.5338,43.066,0,1,0
109.35,4.51,0,0.029556,1,0
22.819,4.8588,21.533,0,1,0
84.102,4.7062,43.066,0,1,0
22.907,5.0945,43.066,0,1,0
67.739,4.7025,43.066,0,1,0
19.402,5.0479,0,0,1,0
49.868,4.7852,21.533,0,1,0
101.56,4.6379,43.066,0,1,0
33.879,4.8338,0,0,1,0
120.9,4.6595,0,0.012987,9,0
218.36,4.4989,43.066,0.018988,1,0
2.3741,5.1013,21.533,0,1,0
35.36,4.9196,21.533,0,1,0
118.78,4.672,21.533,0.0021052,4,0
117.84,4.6281,43.066,0,1,0
46.601,4.7945,21.533,0,1,0
21.499,4.8132,0,0,1,0
54.767,4.6882,21.533,0,1,0
100.84,4.5946,43.066,0.016489,5,0
203.81,4.2608,0,0,1,0
10.652,4.887,21.533,0,1,0
24.083,4.8281,21.533,0,1,0
241.9,4.1421,43.066,0,1,0
22.7,4.7763,0,6.5466e-05,1,0
40.575,4.7526,21.533,0,1,0
3.0145,4.9063,43.066,0,1,0
1.1607,4.9473,43.066,0.0085885,1,0
270.77,4.5062,0,0.096727,5,1
228.28,4.6258,21.533,0.031124,1,1
121.5,4.864,21.533,0,1,1
268.06,4.869,43.066,0.048077,3,1
763.87,4.4557,0,0.37783,3,1
912.99,4.2848,21.533,0.48511,3,1
865.78,4.2608,43.066,0.45195,3,1
978.06,4.1495,0,0.84386,3,1
1197.4,4.0427,689.06,1.168,3,1
1324.4,4.0262,689.06,1.0343,3,1
1195.8,4.0685,667.53,0.92631,3,1
1205.1,4.0673,667.53,1.0841,3,1
933.15,4.1564,0,1.0668,3,1
906.12,3.986,21.533,0.69804,3,1
929.71,4.0472,43.066,0.6259,3,1
1084.7,4.0976,0,0.74096,3,1
997.95,4.0898,21.533,0.73036,3,1
1243.5,3.9044,689.06,0.79179,3,1
1043.5,3.9527,689.06,0.76585,3,1
1159.2,3.9428,0,0.90385,3,1
946.18,4.0568,0,0.83817,3,1
985.55,4.0351,344.53,0.65739,1,1
990.4,3.9525,21.533,0.51571,2,1
1165.3,3.955,0,0.54274,1,1
1149.3,3.9934,366.06,0.68501,1,1
1161.6,3.8837,366.06,0.79488,3,1
1048.5,4.0149,366.06,1.032,1,1
930.29,4.0707,21.533,0.91273,2,1
1129,3.9236,344.53,0.71731,3,1
991.88,3.9456,344.53,0.64064,3,1
1002.9,4.0083,0,0.69332,1,1
