@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
409.3,5.087,624.46,0
521.21,5.0994,323,1
345.93,5.2214,193.8,1
881.1,5.3667,129.2,1
882.82,5.2728,1162.8,1
1149.3,5.0925,1205.9,1
915.05,5.0337,1184.3,1
824.2,5.1387,1184.3,1
976.61,5.0346,2971.6,1
1323.8,4.8532,2971.6,1
1335.4,5.2525,2433.3,1
1632.7,5.0019,2476.3,1
2209.8,4.836,2519.4,1
2602,4.6756,2519.4,1
3263.7,4.8271,2540.9,1
3815.5,4.6498,2562.5,1
3735.9,4.6586,2562.5,1
3785.9,4.7496,2519.4,1
3396.5,5.0571,2497.9,1
3186.8,5.1673,2476.3,1
3593.1,5.2873,2540.9,1
3068.1,5.2791,2454.8,1
3474.8,5.2131,2540.9,1
2979.7,5.2542,2454.8,1
2834.3,5.3512,2993.1,1
2663.6,5.4039,2411.7,1
2266.9,5.3887,4522,1
2029.4,5.3373,2691.7,1
1743.1,5.3984,2691.7,1
1762.4,5.4038,2713.2,1
1594.1,5.361,4522,1
1323.4,5.2697,4522,1
1141.6,5.2561,4478.9,1
1233.4,5.1027,4500.4,1
1111.5,5.1371,4543.5,1
2403.7,4.897,2820.8,1
2094.9,5.0341,2842.4,1
2168.3,5.1375,2907,1
2350.2,5.1748,2950,1
2176.3,5.1481,2993.1,1
2077.6,4.9927,2411.7,1
2072.7,4.9765,2390.2,1
2041.8,5.0226,2993.1,1
1977,5.0814,3014.6,1
1896,4.963,2390.2,1
1581.4,5.0504,2993.1,1
1462.8,5.0857,2971.6,1
1575.6,5.1008,2950,1
1682.6,5.0994,2907,1
2215.9,5.129,2885.4,1
2046.2,5.1784,2842.4,1
1739.2,5.281,2799.3,1
1735.6,5.3983,4565,1
2141.1,5.0332,2842.4,1
1965,5.0196,2885.4,1
2382.1,4.9649,2928.5,1
2549.4,4.9575,2928.5,1
2143,4.9135,2304.1,1
2310.5,4.8808,2282.5,1
2626.8,5.0152,2282.5,1
1872.7,5.1453,2261,1
2574.4,4.8814,2304.1,1
2253.7,4.9851,2347.1,1
1795.8,5.1652,2347.1,1
2060,5.1334,2325.6,1
1871.7,4.9723,2282.5,1
1971.6,5.026,2304.1,1
625.46,5.2889,366.06,1
770.46,5.167,2325.6,1
809.68,5.0417,2347.1,1
599.97,5.0396,2304.1,1
916,4.9674,2304.1,1
711.75,5.0486,2325.6,1
1450.5,5.4866,236.87,1
2029.7,5.4799,193.8,1
1985.6,5.3498,538.33,1
1704.8,5.1783,387.6,1
1400.3,5.2605,1658.1,1
1121.8,5.2352,323,1
731.82,5.3693,193.8,1
744.45,5.3029,344.53,1
625.01,5.0756,387.6,1
277.18,5.0476,366.06,1
110.6,5.1029,495.26,1
0,5.1103,516.8,1
0,5.154,538.33,1
0,5.1019,538.33,1
0,5.0778,538.33,1
21.243,5.1943,538.33,1
0,5.4207,279.93,0
103.16,5.2559,538.33,0
113.23,5.2426,387.6,0
376.5,5.317,1399.7,0
644.93,5.2352,968.99,0
280.82,5.3092,387.6,0
437.04,5.1914,301.46,0
421.15,5.1958,323,0
545.58,5.0018,344.53,0
387.93,5.0728,344.53,0
317.95,5.1574,193.8,0
194.59,5.2487,387.6,0
440.55,5.1061,839.79,0
387.95,5.1585,818.26,0
517.63,5.1952,990.53,0
491.18,5.3608,366.06,1
624.87,5.2969,1033.6,1
842.25,5.2689,387.6,1
742.61,5.1806,366.06,1
701.34,5.1524,1055.1,1
794.82,5.0433,387.6,1
973.98,4.9609,387.6,1
538.82,5.0211,387.6,1
462.99,5.1211,387.6,1
461.12,5.1401,1033.6,1
739.9,5.1367,538.33,1
979.14,4.9617,473.73,1
848.55,5.0418,538.33,1
997.14,4.9989,1033.6,1
678.33,5.2947,2777.8,1
1050.6,5.211,2842.4,1
1012.5,5.2034,4629.6,1
979.45,5.1878,4694.2,1
861.38,5.387,1744.2,1
1230.5,5.3705,538.33,1
951.41,5.3197,538.33,1
618.38,5.3151,646,1
563.34,5.3919,2971.6,1
550.28,5.3775,2993.1,1
880.08,5.4028,1162.8,1
851.93,5.2708,2950,1
1243.1,5.2046,4694.2,1
1199.2,5.2005,4715.8,1
1109.4,5.376,2971.6,1
1128.1,5.4374,430.66,1
1758.3,5.3254,882.86,1
3310.8,5.0579,925.93,1
1929.9,5.2058,1205.9,1
1662.9,5.3776,1205.9,1
1510.7,5.456,1205.9,1
1039.3,5.4562,925.93,1
1131.1,5.4273,1076.7,1
1094.4,5.4727,1076.7,1
1333.6,5.3815,495.26,1
1082.7,5.2755,839.79,1
987.57,5.311,409.13,1
1226.1,5.2093,796.73,1
705.88,5.2478,796.73,1
490.93,5.2617,279.93,1
522.06,5.2445,1162.8,1
449.41,5.1813,839.79,1
144.72,5.3767,861.33,1
305.05,5.2226,279.93,1
674,5.2037,258.4,1
620.08,5.2658,43.066,1
640.35,5.2405,43.066,0
771.06,5.1307,258.4,0
737.06,4.9698,258.4,0
688.61,4.9211,43.066,0
802.9,5.1307,43.066,0
446.18,5.1936,43.066,0
677.6,4.8893,279.93,0
993.67,4.7833,279.93,1
855.95,5.0827,64.6,1
653.37,5.265,64.6,1
1047.9,5.3488,279.93,1
1142.8,5.3739,990.53,1
1036.8,5.2916,279.93,1
1215,5.1798,968.99,1
954.54,5.1124,990.53,1
512.46,5.1977,430.66,1
1278.3,5.1723,968.99,1
1455.1,5.1254,796.73,1
1237,5.3042,904.39,1
2309,5.3192,990.53,1
2289.8,5.4091,839.79,1
2220.6,5.3991,2002.6,1
2547.3,5.3212,925.93,1
2627.6,5.3916,990.53,1
3341.4,5.3084,818.26,1
3262.5,5.3439,796.73,1
2583.3,5.3875,1141.3,1
2094.2,5.4631,818.26,1
1932.7,5.3616,1141.3,1
1506.6,5.3885,1119.7,1
1345.8,5.3404,1098.2,1
1380,5.3647,2734.7,1
1649.2,5.2314,1141.3,1
1795.6,5.1231,1098.2,1
1224.5,5.2379,1076.7,1
2250.6,5.238,1227.4,1
1893.2,5.1974,1205.9,1
1775.2,5.2474,990.53,1
1221.6,5.2615,796.73,1
779.09,5.1632,279.93,1
1877.7,5.3125,839.79,1
2343.1,5.2139,796.73,1
1926.2,5.1696,818.26,1
1350.3,5.2016,409.13,1
998.43,5.2121,818.26,1
1173,5.3855,689.06,1
1575.4,5.3193,1356.6,1
943.23,5.3619,1076.7,1
771.87,5.372,387.6,0
586.75,5.4041,1248.9,0
615.39,5.369,753.66,0
391.36,5.4435,344.53,0
472.14,5.349,796.73,0
437.39,5.2941,279.93,0
334.27,5.293,818.26,0
432.31,5.2177,818.26,0
309.64,5.2429,129.2,1
566.08,5.2256,839.79,1
616.41,5.3338,839.79,1
616.37,5.3622,990.53,1
1446.5,4.9592,1076.7,1
1679.7,4.591,1098.2,1
1806.9,4.5407,1098.2,1
1529.6,4.8115,1098.2,1
972.23,5.1159,1055.1,1
869.53,5.2124,968.99,1
1105.5,5.2963,968.99,1
1149,5.2372,947.46,1
859.88,5.2726,990.53,1
1091.6,5.1873,1055.1,1
1051.8,5.0189,1033.6,1
997.7,5.1665,1033.6,1
1109.7,5.1001,1615,1
1332.8,5.1602,2217.9,1
2022.6,5.4315,2196.4,1
2004.1,5.4183,2131.8,1
2782.5,5.3512,2584,1
2857.2,5.2666,2497.9,1
1779.2,5.3658,2390.2,1
1631.8,5.358,2347.1,1
1358.7,5.3726,4371.2,1
1430.6,5.3408,538.33,1
1504.1,5.153,2368.7,1
1249.3,5.3781,538.33,1
1049.8,5.4019,516.8,1
1283.4,5.3401,495.26,1
1272.8,5.4088,495.26,1
1338.4,5.4582,516.8,1
1248.1,5.5441,2562.5,1
870.85,5.4754,2476.3,1
802.75,5.608,2907,1
847.12,5.5007,2863.9,1
923.94,5.4231,2863.9,1
751.33,5.4304,2842.4,1
877.28,5.3789,2863.9,1
1007.2,5.402,2863.9,1
1205.8,5.4727,2863.9,1
1634.4,5.5308,2863.9,1
1745.7,5.5516,2799.3,1
1555,5.5663,2820.8,1
1588.9,5.5175,2820.8,1
1263.8,5.5122,2799.3,1
982.37,5.5536,2734.7,1
975.87,5.5222,2713.2,1
742.16,5.5822,3122.3,1
817.3,5.5409,3122.3,1
923.41,5.5333,3100.8,1
712.24,5.5236,796.73,1
907.06,5.5589,1356.6,1
1037.1,5.5232,3079.2,1
919.99,5.5226,3100.8,1
782.87,5.5307,3079.2,1
745.05,5.5347,150.73,1
763.56,5.4997,150.73,1
1222.1,5.4453,2777.8,1
1999.5,5.4068,2239.5,1
1384.9,5.5131,818.26,1
1039.8,5.4874,4392.8,1
970.86,5.4878,3143.8,1
984.73,5.508,3122.3,1
914.36,5.4575,3100.8,1
580.1,5.4473,129.2,1
795.28,5.4074,107.67,1
1187.9,5.2096,215.33,1
1304.9,5.0262,236.87,1
1398.7,5.0815,236.87,1
1097.1,5.3256,236.87,1
1271,5.2489,236.87,1
1225.8,5.1542,258.4,1
973.72,5.2316,236.87,1
961.31,5.2335,215.33,1
896.62,5.3269,236.87,1
1222.5,5.1826,236.87,1
1361.6,5.1117,236.87,1
1129.2,5.1715,236.87,1
867.25,5.2896,236.87,1
1026.3,5.2388,236.87,1
1026.6,5.2521,236.87,1
1052.6,5.2164,236.87,1
1271.9,5.2268,215.33,1
1294,5.2784,215.33,1
1476,5.0366,236.87,1
1201,5.1542,236.87,1
1213.3,5.1949,215.33,1
1205.7,5.1609,215.33,1
997.02,5.2554,0,1
1068.8,5.1952,0,1
629.23,5.1547,21.533,1
566.86,5.3787,193.8,1
710.61,5.3648,2390.2,1
900.88,5.2046,2411.7,1
705.6,5.2881,2390.2,1
572.84,5.3248,2368.7,1
730.21,5.2505,2820.8,1
640.31,5.375,2411.7,1
1103.6,5.3578,2411.7,1
1027.8,5.2106,258.4,1
1043.9,5.2142,2820.8,1
902.59,5.3403,2411.7,1
1155.5,5.3657,2497.9,1
1160,5.2249,2454.8,1
710.9,5.3037,2454.8,1
1158.3,5.151,2476.3,1
1153.6,5.2247,2497.9,1
1573.3,5.2704,2497.9,1
1611,5.2553,2540.9,1
1516.3,5.2479,2562.5,1
1512.4,5.2089,2562.5,1
1361.2,5.3039,2497.9,1
1280.1,5.2284,2476.3,1
1350.4,5.1723,2497.9,1
1657.1,5.2755,2519.4,1
2084.8,5.2285,2584,1
2204.7,5.1558,2562.5,1
1510.9,5.298,2562.5,1
2043.5,5.2087,2627.1,1
1898.3,5.2741,2648.6,1
1811.3,5.2353,2648.6,1
2578.2,5.3967,2605.5,1
2246,5.2495,2584,1
2347.1,5.2311,2648.6,1
1874.9,5.1756,279.93,1
2564.5,5.2185,2605.5,1
2041.8,5.0259,2584,1
1755.5,5.1518,2627.1,1
1589.9,5.1601,2648.6,1
1191.3,5.233,5081.8,1
1393.2,5.0593,2627.1,1
2122.7,5.0905,2648.6,1
1316.6,5.2698,43.066,1
1433.4,5.177,279.93,1
2546.1,5.1081,279.93,1
1751.9,5.1058,2627.1,1
1631.6,5.0986,2627.1,1
1670.3,5.1491,2648.6,1
1784,5.1962,2648.6,1
1339.4,5.2365,2691.7,1
1428,5.3002,2691.7,1
1294.7,5.2691,2691.7,1
1094.7,5.3298,4155.9,1
1473.3,5.2059,2691.7,1
1268.3,5.2205,2713.2,1
1196.2,5.3255,2691.7,1
1177.7,5.263,2734.7,1
1220.6,5.3424,2713.2,1
965.47,5.3041,4134.4,1
916.58,5.3546,2691.7,1
1246.3,5.2423,4823.4,1
1521.5,5.1414,4845,1
1439.7,5.3037,2347.1,1
2693.1,5.0501,2390.2,1
3360.9,5.0154,2454.8,1
3390.6,4.9587,2497.9,1
2705.7,5.0849,2519.4,1
3092.2,5.0636,2433.3,1
3943,4.8541,258.4,1
3477.1,4.843,258.4,1
2769.5,5.0613,1959.5,1
2662.7,4.9063,1981.1,1
2062.4,5.0007,258.4,1
1174.7,4.8868,258.4,1
364.52,5.0579,43.066,1
731.81,4.9042,0,1
662.68,4.9289,258.4,1
602.01,4.8695,236.87,1
907.76,4.9914,236.87,1
655.01,5.1039,215.33,1
627.02,5.0677,21.533,1
573.62,5.1784,21.533,0
498.39,5.1724,0,0
102.93,5.4004,215.33,0
255.56,5.2409,172.27,0
243.23,5.2154,236.87,0
283.48,5.023,150.73,0
417.86,4.8374,172.27,0
434.95,4.7344,150.73,0
402.06,4.648,172.27,0
527.64,4.6548,172.27,0
185.65,4.7795,150.73,0
0,4.9403,775.2,0
0,4.905,0,0
13.133,5.0066,43.066,0
24.212,5.0997,21.533,0
29.902,5.1017,0,0
30.846,4.8813,43.066,1
151.43,5.197,21.533,1
681.23,5.0837,43.066,1
768.4,4.7193,0,1
882.59,4.6274,21.533,1
662.08,4.9025,43.066,1
392.78,5.006,0,1
678.98,4.9484,43.066,1
427.28,4.8821,0,1
970.42,4.4585,1055.1,1
1052.8,4.5855,1033.6,1
1000.7,4.4459,1012.1,1
1076.4,4.3738,1012.1,1
1015.5,4.4261,1033.6,1
1794,4.0938,1055.1,1
1253.9,4.2082,1055.1,1
1038.2,4.3577,1076.7,1
662.37,4.6629,43.066,1
567.2,4.8125,1098.2,1
588.43,4.8975,0,1
729.55,4.726,21.533,1
1345.7,4.4186,43.066,1
1565.4,4.3612,1701.1,1
2337.8,4.173,1722.7,1
3051.6,4.1277,1744.2,1
3360.2,4.2338,1744.2,1
4221.2,4.4567,1722.7,1
3790.8,4.7412,1744.2,1
4505.1,4.6976,1658.1,1
3110.2,4.7261,1636.5,1
3591.8,4.608,1615,1
2811.8,4.693,1615,1
2965.4,4.5643,1615,1
2870.9,4.5105,1636.5,1
2632.5,4.4816,1615,1
2716.7,4.5475,1615,1
2515.1,4.5394,1636.5,1
2244.2,4.5879,1636.5,1
2691.7,4.7161,1615,1
2933.5,4.5822,1076.7,1
2816.3,4.9028,1076.7,1
2032.1,4.7491,0,1
2312.6,4.6389,2713.2,1
2633.3,4.5229,2713.2,1
2413.6,4.6355,0,1
2347.1,4.7506,21.533,1
2844.7,4.6771,2196.4,1
1927.7,4.8117,1636.5,1
2061.2,4.6522,0,1
2304.1,4.7091,43.066,1
2652.7,4.6837,2691.7,1
2545.3,4.8571,1076.7,1
3056.1,4.7779,1055.1,1
2496.7,4.8083,1033.6,1
2788.7,4.616,1055.1,1
3041.1,4.7311,1033.6,1
1539.9,5.0242,1012.1,1
1824.6,4.9035,990.53,1
1878.8,4.8171,43.066,1
1097.4,5.1804,21.533,1
814.38,5.0228,0,1
694.2,4.9966,0,1
462.47,5.0194,43.066,1
556.22,4.8705,21.533,1
221.79,5.0074,0,1
132.94,5.1002,21.533,0
171.97,4.9693,43.066,0
127.03,5.0282,21.533,0
10.661,5.1714,0,0
156.76,4.9885,21.533,0
108.33,4.9174,43.066,0
59.593,4.9854,0,0
9.2585,5.1426,43.066,0
41.834,4.9354,21.533,0
49.54,4.8909,21.533,0
34.559,4.9167,0,0
0,4.973,43.066,0
21.616,4.9937,43.066,0
13.653,5.1189,21.533,0
47.787,5.1373,0,1
288.82,5.0771,21.533,1
369.29,5.0515,43.066,1
525.92,4.8657,0,1
1088.6,4.8257,0,1
1268.4,4.7235,1184.3,1
1023.9,4.8373,1184.3,1
1194,4.6167,0,1
968.56,4.7362,21.533,1
936.41,4.8094,43.066,1
938.86,4.8457,43.066,1
1629.7,4.6335,1722.7,1
2825.5,4.3738,1722.7,1
3421.2,4.4767,1744.2,1
3867.3,4.5152,2347.1,1
4563.8,4.3737,2347.1,1
5656.6,4.3899,2325.6,1
5982.3,4.5549,2885.4,1
6370.1,4.7727,2863.9,1
6064.4,4.9343,2239.5,1
6194.8,4.9601,2217.9,1
6649.5,4.8853,2734.7,1
5822.9,5.0039,2756.2,1
5487.4,4.9353,2777.8,1
5818.5,4.8005,2217.9,1
6190.1,4.7406,2217.9,1
6208.9,4.7421,2217.9,1
5782.9,4.7699,2217.9,1
6222.6,4.6205,2820.8,1
6566.7,4.6411,2863.9,1
6539.9,4.6166,2863.9,1
6114.2,4.7308,2863.9,1
5714.4,4.5654,2842.4,1
5959.6,4.55,2863.9,1
5395.8,4.6039,2820.8,1
5268.1,4.5708,2820.8,1
5628.5,4.4706,2842.4,1
5139.5,4.5823,2863.9,1
5314.2,4.5127,2282.5,1
5091.3,4.5275,2261,1
4871.1,4.5315,2820.8,1
4978.6,4.5346,2820.8,1
4646.2,4.534,2863.9,1
4395.6,4.5464,2282.5,1
4194.2,4.459,2282.5,1
3107.8,4.4771,2282.5,1
2973.3,4.5406,2842.4,1
3962.8,4.4999,2820.8,1
3944.5,4.4526,2799.3,1
3446.1,4.5243,2777.8,1
3476.6,4.539,2777.8,1
4072.2,4.8303,2734.7,1
3024.5,5.1639,43.066,1
2706,5.1864,0,1
2656.7,5.1563,21.533,1
2699.1,5.2293,2950,1
2204.1,5.4136,0,1
2233,5.2962,21.533,1
1896.8,5.2263,3208.4,1
1631.1,5.2354,3186.9,1
1287.2,5.3746,43.066,1
1058.4,5.3299,0,1
1317.2,5.2641,3122.3,1
923.4,5.2274,43.066,1
959.36,5.239,0,1
869.29,5.1816,21.533,1
836.62,5.0794,3143.8,1
622.42,5.1216,43.066,1
788.63,4.9913,3100.8,1
823.94,4.8839,0,1
670.4,5.0478,43.066,1
626.74,4.8723,21.533,1
818.39,5.0213,0,1
941.25,4.9685,21.533,1
691.8,5.0617,43.066,1
761.02,5.0333,21.533,1
514.12,5.1564,0,1
518.23,5.1397,21.533,1
526.65,5.094,43.066,1
653.33,5.1744,21.533,1
872.51,5.0932,0,1
991.8,5.0085,43.066,1
884.08,5.0176,21.533,1
743.66,4.9534,21.533,1
770.75,4.9101,21.533,1
761.92,4.9231,21.533,1
846.23,4.9087,21.533,1
837.15,4.9676,21.533,1
708.92,5.0164,0,1
742.76,5.0388,43.066,1
708.67,4.9215,43.066,1
688.37,5.1058,0,1
613.52,5.0807,0,1
525.19,5.1333,43.066,1
510.45,5.1514,43.066,1
589.36,5.1028,0,1
393.99,5.1825,43.066,1
520.6,5.0461,43.066,1
567.62,5.0048,0,1
437.63,5.1065,21.533,1
553.95,5.0247,43.066,1
559.72,4.9035,43.066,1
604.11,5.1004,0,1
630.76,5.1578,21.533,1
591.27,5.0884,43.066,1
528.66,5.1166,43.066,1
642.29,5.0736,0,1
874.85,4.9758,43.066,1
755.98,4.8698,2863.9,1
733.88,5.0826,21.533,1
816.03,5.0836,0,1
776.25,4.9584,2777.8,1
732.85,5.0967,43.066,1
684.49,5.2218,21.533,1
401.14,5.3181,0,1
357.63,5.3485,43.066,1
358.78,5.2889,43.066,1
467.9,5.1287,0,1
605.52,5.0863,0,1
417.6,5.3741,43.066,1
379.33,5.2989,21.533,1
521.11,5.2043,0,1
458.66,5.1694,21.533,1
363.94,5.2885,43.066,1
312.66,5.3272,21.533,1
406.1,5.2068,21.533,1
319.19,5.2095,21.533,1
281.53,5.2244,43.066,1
497.79,5.2366,0,1
636.74,5.2935,0,1
571.06,5.18,43.066,1
612.77,5.1931,21.533,1
661.19,5.044,0,1
620.37,5.0268,0,1
535.5,5.2296,43.066,1
519.78,5.1731,43.066,1
514.55,5.1645,21.533,1
581.77,5.0694,0,1
569.53,5.126,43.066,1
567.29,5.0592,21.533,1
646.44,5.1189,21.533,1
870.9,5.0082,0,1
736.3,5.062,43.066,1
942.4,4.9363,21.533,1
964,4.9474,0,1
726.63,4.9201,21.533,1
793.76,5.0272,43.066,1
634.88,5.0858,21.533,1
946.71,4.905,0,1
1085.5,5.0243,21.533,1
1042.5,4.8743,43.066,1
746.83,5.0901,21.533,1
1226.7,4.9649,0,1
1155.4,5.1334,43.066,1
1387.5,5.0539,21.533,1
1217.2,5.006,21.533,1
1388.4,4.87,0,1
1167.1,4.9254,43.066,1
1219.1,5.0855,21.533,1
1349.9,4.9031,0,1
1556.7,4.8629,43.066,1
1220.5,4.9281,3100.8,1
1292.4,5.0297,21.533,1
1724.8,5.0697,0,1
1892.6,5.0619,43.066,1
1853.6,5.0612,43.066,1
1545.8,4.9683,0,1
1552.9,5.0176,0,1
1500,4.9811,2584,1
1668,5.0012,43.066,1
1582.5,5.3113,0,1
1290.6,5.2731,0,1
1129.2,5.3554,43.066,1
1141.2,5.3078,43.066,1
1172,5.361,0,1
1385.3,5.3972,2885.4,1
1412,5.4295,43.066,1
1755.5,5.3125,43.066,1
1959.3,5.1915,2562.5,1
1804.4,5.204,2562.5,1
1699.2,5.2088,2540.9,1
1198.6,5.3197,43.066,1
1150.1,5.4547,0,1
789.94,5.4381,21.533,1
453.92,5.3938,43.066,1
297.96,5.3763,21.533,1
267.25,5.2895,0,1
275.68,5.2067,0,1
115.24,5.3255,43.066,1
46.78,5.3726,21.533,1
84.443,5.154,0,1
111.86,5.0128,21.533,1
31.713,5.1511,0,1
0,5.1586,64.6,0
106.49,4.8841,0,0
2.5049,5.1612,64.6,0
28.339,5.1839,43.066,0
8.4596,4.9516,0,0
154.37,4.3812,21.533,0
27.713,4.8611,150.73,0
84.8,4.6802,43.066,0
3.9188,4.9407,0,0
35.382,4.7447,43.066,0
2.1212,4.8817,43.066,0
84.76,4.4398,0,0
27.003,4.7557,150.73,0
67.959,4.5866,0,0
0,4.8414,43.066,0
251.21,3.8624,0,0
30.135,5.0176,43.066,0
25.381,4.7416,43.066,0
26.647,4.7604,21.533,0
104.15,4.8987,21.533,0
128.37,5.1781,0,1
80.2,5.2157,43.066,1
302.48,5.0157,43.066,1
578.12,5.1189,0,1
906.22,4.8014,1270.5,1
821.37,4.7564,43.066,1
988.97,4.9104,43.066,1
1059.2,4.7891,3036.2,1
1297.4,4.7073,3036.2,1
1508.9,5.1243,43.066,1
1832.8,4.906,21.533,1
2515.1,4.6969,2584,1
2821.8,4.5246,2584,1
3532.1,4.772,2605.5,1
4056.5,4.6382,2627.1,1
4012,4.5798,2627.1,1
4018.1,4.6384,2584,1
3605.4,4.9911,2562.5,1
3387.9,5.0641,0,1
3797.9,5.2356,2605.5,1
3227.1,5.2426,2519.4,1
3444,5.1629,2605.5,1
2993.6,5.1615,2519.4,1
2932.2,5.2723,0,1
2575.3,5.3442,21.533,1
2244.5,5.3254,21.533,1
2229.4,5.2473,0,1
1768,5.2865,21.533,1
1854.8,5.3169,43.066,1
1675.4,5.308,4586.6,1
1533.5,5.1803,21.533,1
1346.2,5.1538,43.066,1
1444.3,5.0065,43.066,1
1358.3,5.0418,0,1
2451.6,4.8163,0,1
2073,4.8277,43.066,1
2077.2,4.9512,2950,1
2357.9,5.0247,21.533,1
2297.8,4.995,3057.7,1
2340.4,4.865,2476.3,1
2245.1,4.8115,2454.8,1
2172.5,4.8389,3057.7,1
1971.7,4.8877,0,1
1965.9,4.7394,2454.8,1
1719.8,4.8777,21.533,1
1694,4.9551,0,1
1717.7,4.952,21.533,1
1755.6,4.925,2971.6,1
2142.6,4.9117,43.066,1
2079.5,5.0144,0,1
1840,5.1776,2863.9,1
1972,5.3309,4629.6,1
2196.6,4.8875,2907,1
2220.9,4.9072,0,1
2355.2,4.7311,2993.1,1
2759.8,4.7541,2993.1,1
1999.4,4.6451,2368.7,1
2248.4,4.6339,0,1
2346.2,4.7516,21.533,1
1751.9,4.8954,21.533,1
2199.6,4.7029,2368.7,1
1947,4.7556,2411.7,1
1546.8,4.9302,2411.7,1
1503.2,4.8946,2390.2,1
1757.6,4.76,2347.1,1
1653.8,4.6778,0,1
640.09,5.0844,43.066,1
889.83,4.8445,21.533,1
967.95,4.7995,0,1
796.47,4.8323,21.533,1
1060.5,4.7768,2368.7,1
682.98,4.8984,21.533,1
558.33,4.9536,0,1
744.79,5.0456,43.066,1
898.61,4.8695,43.066,1
769.74,4.8735,0,1
750.66,4.8906,21.533,1
576.36,5.0793,43.066,1
457.45,5.3889,43.066,1
582.97,5.2648,0,1
361.46,4.9599,21.533,1
274.05,4.9243,43.066,1
172.86,4.9858,43.066,1
68.354,5.0768,0,1
95.786,4.9332,0,1
141.98,4.8997,43.066,1
55.979,5.0025,43.066,1
0.27651,5.1215,0,1
0.93547,5.0749,0,0
80.888,4.6953,43.066,0
79.811,4.7308,43.066,0
9.682,4.8854,0,0
55.512,5.1971,21.533,0
54.158,5.1444,43.066,0
2.1369,4.933,43.066,0
55.175,5.2151,0,0
16.704,4.9242,43.066,0
32.48,5.0166,43.066,0
34.427,5.2157,0,0
62.968,5.4436,0,0
36.641,5.1878,43.066,0
17.54,5.1459,43.066,0
109.84,5.0693,0,0
137.76,5.2743,0,1
280.07,5.0113,43.066,1
332.23,4.9198,21.533,1
226.16,5.0479,21.533,1
278.95,4.8334,21.533,1
169.01,4.8802,43.066,1
266.39,4.7514,21.533,1
178.84,4.9333,0,1
174.07,4.8629,21.533,1
167.75,4.9879,43.066,1
173.75,5.0371,0,1
431.5,4.785,43.066,1
425.29,4.7879,43.066,1
552.41,4.7228,43.066,1
549.31,4.915,0,1
702.3,4.9386,0,1
757.09,4.9054,43.066,1
672.87,5.038,43.066,1
500.3,5.1557,0,1
764.75,5.0644,21.533,1
464.49,5.0775,43.066,1
274.85,5.0569,43.066,1
356.27,5.1671,0,1
401.86,5.193,21.533,1
598.55,5.2741,43.066,1
803,5.0665,21.533,1
882.17,4.8909,43.066,1
909.08,4.8243,0,1
799.04,5.3539,21.533,1
1016.4,5.4295,21.533,1
977.51,5.3402,0,1
1076.7,5.3869,21.533,1
989.46,5.2023,43.066,1
1086.9,5.34,43.066,1
829.69,5.2771,0,1
618.57,5.4048,43.066,1
676.27,5.3189,43.066,1
610.26,5.2838,0,1
774.78,5.2195,21.533,1
469.5,5.208,21.533,1
343.01,4.983,0,1
184.23,5.1065,43.066,1
97.831,5.1464,0,1
117.25,4.9765,43.066,1
44.02,5.1357,0,1
109.02,4.9574,43.066,1
155.94,4.8928,0,1
83.579,4.9957,21.533,1
6.0089,5.0887,107.67,1
2.2101,5.017,0,1
55.931,4.849,43.066,0
44.153,4.8527,43.066,0
54.503,4.8084,0,0
206.19,4.1955,172.27,0
127.84,4.3983,21.533,0
68.593,4.6075,43.066,0
36.027,4.7474,0,0
104.36,4.7176,0,1
152.05,5.0578,43.066,1
99.651,5.3119,21.533,1
280.69,5.1884,0,1
412.89,4.6659,21.533,1
238.96,4.8449,43.066,1
377.55,4.7488,43.066,1
377.06,4.6626,0,1
338.09,4.6806,21.533,1
345.33,4.8203,43.066,1
442.8,4.6458,0,1
374.06,4.9648,21.533,1
400.31,4.861,43.066,1
252.92,4.9114,43.066,1
367.79,4.8071,43.066,1
424.75,4.7825,0,1
579.34,4.7335,21.533,1
624.3,4.9421,43.066,1
823.86,5.0053,0,1
921.21,5.0119,0,1
782.75,5.1713,43.066,1
941.58,5.1311,21.533,1
794.41,5.1022,21.533,1
876.55,5.0793,21.533,1
763.75,5.2047,43.066,1
977.92,5.0608,21.533,1
1129.8,4.9032,0,1
880.41,4.9284,21.533,1
405.5,5.1224,43.066,1
557.44,4.9345,0,1
333.41,5.0025,21.533,1
279.24,5.2092,21.533,1
373.84,4.7449,43.066,1
155.64,4.803,0,1
106.76,4.8751,21.533,1
178.22,4.746,43.066,1
91.801,4.8045,43.066,1
108.11,4.763,0,1
71.593,4.8145,21.533,1
12.311,4.8956,21.533,1
20.887,4.8268,43.066,1
148.55,4.4384,0,0
128.5,4.5248,21.533,0
98.529,4.5984,43.066,0
67.919,4.6234,0,0
11.293,4.8023,0,0
64.231,4.5439,43.066,0
64.025,4.5574,43.066,0
4.2089,4.8446,21.533,0
10.929,5.05,0,1
179.77,5.0646,21.533,1
397.29,5.2929,43.066,1
504.88,5.2349,0,1
1160.8,4.6952,1270.5,1
1554.3,4.2461,1292,1
1709,4.2129,1292,1
1443,4.604,1292,1
927.72,4.9855,0,1
