@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
2667.3,2601.3,4.9966,0.95253,495.26,387.6,1
2867.6,2801.6,4.9757,0.93167,495.26,387.6,1
2992.4,2926.4,4.8666,0.8226,495.26,387.6,1
2297.9,2231.9,4.8545,0.81041,495.26,387.6,1
2544.8,2478.8,4.6808,0.63671,495.26,387.6,1
2929.2,2863.2,4.8751,0.83105,516.8,409.13,1
3596.9,3530.9,4.7905,0.74646,516.8,409.13,1
3666.9,3600.9,4.7044,0.66035,516.8,409.13,1
4587.2,4521.2,4.9672,0.9232,516.8,409.13,1
4645.5,4579.5,5.0657,1.0216,516.8,409.13,1
4536,4470,4.9627,0.91867,516.8,409.13,1
4960.2,4894.2,4.9365,0.89248,516.8,409.13,1
4650.4,4584.4,4.9897,0.94562,516.8,409.13,1
5776.3,5710.3,4.9759,0.93183,516.8,409.13,1
5261.6,5195.7,4.9346,0.89051,516.8,409.13,1
4547.5,4481.5,4.8719,0.82786,516.8,409.13,1
4352.4,4286.4,4.8308,0.78673,516.8,409.13,1
3979,3913,4.7916,0.74755,516.8,409.13,1
3612.3,3546.3,4.6918,0.64779,495.26,387.6,1
3257.1,3191.1,4.6419,0.59787,495.26,387.6,1
3425.7,3359.7,4.6441,0.60008,495.26,387.6,1
3422,3356,4.5482,0.50418,495.26,387.6,1
4222.7,4156.7,4.1272,0.083189,495.26,387.6,1
4282,4216,4.0538,0.0097183,495.26,387.6,1
5108.3,5042.3,4.4022,0.35813,495.26,387.6,1
4511.6,4445.6,4.2481,0.20403,495.26,387.6,1
4261.8,4195.8,4.4025,0.35842,473.73,366.06,1
3560.8,3494.8,4.4114,0.36736,473.73,366.06,1
2259.4,2193.4,4.4121,0.36807,452.2,344.53,1
3072.4,3006.4,5.0619,1.0179,430.66,323,1
2445.2,2379.2,5.2177,1.1736,990.53,882.86,1
2038.8,1972.8,5.1852,1.1411,1012.1,904.39,1
1471.9,1405.9,5.2171,1.173,409.13,301.46,1
1191.3,1125.3,5.2017,1.1577,1012.1,904.39,0
1313.8,1247.8,5.3836,1.3395,882.86,775.2,0
1852.7,1786.7,5.317,1.273,1550.4,1442.7,0
1122.9,1056.9,5.3558,1.3118,1270.5,1162.8,0
920.69,854.7,5.3796,1.3356,581.4,473.73,0
724.51,658.52,5.4124,1.3683,301.46,193.8,0
739.27,673.28,5.3678,1.3237,947.46,839.79,0
504.34,438.35,5.4495,1.4055,516.8,409.13,0
620.48,554.48,5.3322,1.2882,990.53,882.86,0
544.36,478.37,5.3011,1.2571,473.73,366.06,0
454.4,388.41,5.2971,1.2531,1012.1,904.39,0
546.65,480.66,5.2146,1.1705,1012.1,904.39,0
384.7,318.71,5.2471,1.2031,323,215.33,0
553.37,487.38,5.1966,1.1525,1055.1,947.46,0
347.47,281.48,5.1958,1.1517,990.53,882.86,0
238.15,172.15,5.2812,1.2371,409.13,301.46,0
433.57,367.58,5.2343,1.1903,366.06,258.4,0
327.37,261.38,5.2135,1.1694,1141.3,1033.6,0
183.08,117.09,5.3429,1.2989,1076.7,968.99,0
119.25,53.255,5.3789,1.3348,409.13,301.46,0
147.41,81.421,5.3597,1.3156,258.4,150.73,0
153.35,87.361,5.4188,1.3748,495.26,387.6,0
208.43,142.44,5.4603,1.4162,1292,1184.3,0
185.06,119.07,5.3964,1.3523,107.67,0,0
148.88,82.886,5.3681,1.3241,129.2,21.533,0
171.68,105.69,5.3913,1.3473,107.67,0,0
147.63,81.636,5.3463,1.3022,129.2,21.533,0
186.88,120.89,5.3794,1.3354,409.13,301.46,0
217.05,151.06,5.281,1.237,409.13,301.46,0
317.32,251.33,5.4235,1.3794,430.66,323,0
820.22,754.23,5.6564,1.6124,409.13,301.46,0
550.22,484.23,5.5787,1.5347,409.13,301.46,0
600.57,534.58,5.4601,1.4161,473.73,366.06,0
586.95,520.96,5.442,1.3979,473.73,366.06,0
502.31,436.32,5.4021,1.358,452.2,344.53,0
522.13,456.13,5.216,1.1719,430.66,323,0
439.65,373.66,5.2651,1.2211,753.66,646,0
459.27,393.28,5.1357,1.0917,753.66,646,0
505.41,439.42,4.9629,0.91882,753.66,646,0
412.67,346.68,5.1094,1.0654,753.66,646,0
583.88,517.89,4.956,0.91194,732.13,624.46,0
782.98,716.98,4.9049,0.86087,710.6,602.93,0
621.31,555.32,5.2401,1.196,710.6,602.93,0
873.85,807.85,5.261,1.217,732.13,624.46,0
649.34,583.34,5.3063,1.2623,732.13,624.46,0
316.14,250.15,5.4114,1.3674,732.13,624.46,0
466.44,400.44,5.5542,1.5102,387.6,279.93,0
357.72,291.73,5.4578,1.4138,1141.3,1033.6,0
443.92,377.93,5.2706,1.2265,732.13,624.46,0
210.49,144.49,5.3793,1.3352,732.13,624.46,0
406.11,340.11,5.3031,1.2591,387.6,279.93,0
693.61,627.62,5.3136,1.2695,1593.5,1485.8,1
1127,1061.1,5.3344,1.2904,646,538.33,1
3092.6,3026.6,5.2663,1.2223,495.26,387.6,1
4035.9,3969.9,4.8832,0.83919,516.8,409.13,1
4069.1,4003.1,5.0739,1.0298,559.86,452.2,1
3228.9,3162.9,5.1233,1.0792,516.8,409.13,1
4247.1,4181.1,4.7291,0.68503,624.46,516.8,1
4429.5,4363.5,4.5896,0.54554,559.86,452.2,1
3184.4,3118.4,4.7921,0.74803,538.33,430.66,1
2970.8,2904.8,4.8953,0.85128,516.8,409.13,1
2840.1,2774.1,5.0408,0.99678,516.8,409.13,1
2023,1957,5.1645,1.1205,473.73,366.06,1
1582.9,1516.9,5.1552,1.1111,775.2,667.53,1
1315.4,1249.4,5.3153,1.2712,753.66,646,1
1088.9,1022.9,5.3355,1.2914,753.66,646,1
710.73,644.74,5.3184,1.2744,753.66,646,1
678.06,612.07,5.4274,1.3834,387.6,279.93,1
514.64,448.65,5.33,1.2859,387.6,279.93,0
418.83,352.84,5.245,1.2009,387.6,279.93,0
913.09,847.1,5.2407,1.1967,387.6,279.93,0
1976.2,1910.2,5.2435,1.1995,2476.3,2368.7,0
1166.4,1100.4,5.3764,1.3324,1055.1,947.46,0
755.52,689.53,5.3663,1.3223,215.33,107.67,0
725.01,659.02,5.3781,1.3341,344.53,236.87,0
756.35,690.35,5.4564,1.4124,366.06,258.4,0
718.82,599.57,5.3433,1.2992,366.06,258.4,0
479.78,360.53,5.3803,1.3362,366.06,258.4,0
615.44,496.19,5.2672,1.2232,344.53,236.87,0
987.77,868.53,4.9107,0.86668,452.2,344.53,0
1113.5,994.22,4.5631,0.51905,473.73,366.06,0
1187.6,1068.4,4.6665,0.62242,473.73,366.06,0
819.41,700.17,5.0438,0.99975,473.73,366.06,0
899.16,779.91,5.0228,0.9788,473.73,366.06,0
1045.2,926,4.8422,0.79812,495.26,387.6,0
865.44,746.19,4.9189,0.87481,473.73,366.06,0
805.65,686.4,4.9504,0.90635,452.2,344.53,0
708.56,589.31,4.9271,0.88306,473.73,366.06,0
878.96,759.71,4.7582,0.71411,473.73,366.06,0
1063.4,944.19,4.7515,0.7075,473.73,366.06,0
816.64,697.39,4.9351,0.89109,473.73,366.06,0
635.49,516.24,5.0106,0.9666,473.73,366.06,0
740.35,621.11,4.8407,0.79667,473.73,366.06,0
678.05,558.8,4.9608,0.91679,452.2,344.53,0
710.56,591.32,4.8869,0.84285,473.73,366.06,0
1000.3,881.05,4.7849,0.74087,452.2,344.53,0
1102.8,983.5,4.8372,0.79315,452.2,344.53,0
1247.6,1128.4,4.6326,0.58858,473.73,366.06,0
944.82,825.57,4.7643,0.72027,473.73,366.06,0
915.95,796.7,4.6842,0.64019,452.2,344.53,0
1012.6,893.36,4.6351,0.59101,452.2,344.53,0
731.97,612.72,4.7615,0.7175,236.87,129.2,0
595.69,476.45,4.8487,0.80462,236.87,129.2,0
392.25,273.01,4.7543,0.71029,258.4,150.73,0
330.25,211,4.958,0.9139,430.66,323,0
344.95,225.7,4.9551,0.91102,473.73,366.06,0
338.33,219.08,4.9672,0.92314,258.4,150.73,0
166.85,47.604,5.1205,1.0765,236.87,129.2,0
191.67,72.427,5.0775,1.0334,258.4,150.73,0
231.07,111.83,4.9247,0.88061,495.26,387.6,0
213.45,94.2,5.0038,0.95973,452.2,344.53,0
397.04,277.8,4.808,0.76393,473.73,366.06,0
463.66,344.41,4.7068,0.66277,495.26,387.6,0
356.55,237.3,4.8498,0.80574,452.2,344.53,0
322.31,203.07,4.9739,0.92984,473.73,366.06,0
492.97,373.73,4.7751,0.73102,473.73,366.06,0
658.25,539.01,4.6844,0.64032,581.4,473.73,0
349.47,230.22,4.9762,0.93218,258.4,150.73,0
612.88,493.63,4.73,0.68592,559.86,452.2,0
367.02,247.78,4.8972,0.85317,1055.1,947.46,0
702.24,582.99,4.7554,0.71138,301.46,193.8,0
400.08,280.83,4.8898,0.84577,1162.8,1055.1,0
521.92,402.67,4.8752,0.83114,1076.7,968.99,0
405.41,286.16,4.8645,0.82049,258.4,150.73,0
496.88,377.64,4.8029,0.75882,473.73,366.06,0
675.15,555.9,4.7572,0.71315,473.73,366.06,0
573.14,453.89,4.7871,0.74306,602.93,495.26,0
709.02,589.78,4.7785,0.73448,473.73,366.06,0
753.31,634.06,4.7553,0.71125,452.2,344.53,0
620.37,501.13,4.7073,0.66324,409.13,301.46,0
426.41,307.17,4.8701,0.82602,409.13,301.46,0
449.57,330.33,4.8843,0.8403,452.2,344.53,0
311.15,191.9,4.9652,0.92115,452.2,344.53,0
452.01,332.76,4.7386,0.6946,409.13,301.46,0
694.39,575.14,4.9054,0.86139,409.13,301.46,0
752.82,633.57,4.9797,0.93562,409.13,301.46,0
470.15,350.9,4.9055,0.86149,430.66,323,0
628.08,508.84,4.5765,0.53243,516.8,409.13,0
736.72,617.47,4.5902,0.54612,495.26,387.6,0
413.97,294.72,4.7054,0.66135,258.4,150.73,0
290.75,171.51,4.9146,0.87052,236.87,129.2,0
307.79,188.55,4.8299,0.78589,258.4,150.73,0
156.12,36.87,4.9632,0.91914,452.2,344.53,0
152.89,33.642,5.1644,1.1204,1184.3,1076.7,0
317.74,198.49,4.9865,0.94245,452.2,344.53,0
447.51,328.26,4.8286,0.78457,279.93,172.27,0
643.96,524.72,4.6109,0.56688,495.26,387.6,0
1248.9,1129.6,4.2375,0.19342,516.8,409.13,0
472.03,352.79,4.8341,0.79001,258.4,150.73,0
332.28,213.03,5.1123,1.0682,279.93,172.27,0
362.37,243.13,5.2996,1.2556,452.2,344.53,0
459.9,340.66,5.188,1.144,323,215.33,0
199.12,79.868,5.3672,1.3232,452.2,344.53,0
298.12,178.87,5.3724,1.3284,516.8,409.13,0
289.5,170.26,5.4016,1.3576,495.26,387.6,0
297.8,178.55,5.3849,1.3409,452.2,344.53,0
283.96,164.72,5.4251,1.3811,473.73,366.06,0
482.05,362.8,5.2019,1.1578,473.73,366.06,0
387.85,268.6,5.217,1.173,258.4,150.73,0
412.91,293.66,5.1859,1.1419,473.73,366.06,0
315.63,196.38,5.2997,1.2557,452.2,344.53,0
407.49,288.25,5.1766,1.1325,452.2,344.53,0
358.55,239.31,5.0808,1.0367,430.66,323,0
202.77,83.525,5.1781,1.1341,452.2,344.53,0
525.4,406.15,4.8729,0.82885,495.26,387.6,0
469.18,349.93,4.9261,0.88203,516.8,409.13,0
337.32,218.08,4.9658,0.92174,667.53,559.86,0
611.49,492.24,4.7886,0.74453,430.66,323,0
571.61,452.36,4.7362,0.69219,430.66,323,0
577.52,458.27,4.6944,0.65038,473.73,366.06,0
1196.3,1077.1,4.3876,0.3436,516.8,409.13,0
2632.5,2513.2,3.9899,0,495.26,387.6,0
2084.3,1965,3.9946,0.0047148,495.26,387.6,0
1202.9,1083.6,4.3704,0.3805,473.73,366.06,0
1077.2,957.9,4.2644,0.27455,473.73,366.06,0
1000.7,881.46,4.3764,0.38656,495.26,387.6,0
1014.2,894.94,4.3327,0.34283,495.26,387.6,0
384.66,265.41,4.6385,0.64865,279.93,172.27,0
740.09,620.84,4.4738,0.48392,236.87,129.2,0
883.15,763.9,4.6971,0.7072,495.26,387.6,0
751.99,632.74,4.6308,0.64097,473.73,366.06,0
1129.5,1010.2,4.9083,0.91843,473.73,366.06,0
858.13,738.88,5.0169,1.027,452.2,344.53,0
867.03,747.78,5.0125,1.0227,258.4,150.73,0
820.89,701.64,5.1367,1.1469,258.4,150.73,0
711.75,592.5,5.0757,1.0859,236.87,129.2,0
319.5,200.26,5.374,1.3841,452.2,344.53,0
504.71,385.46,5.2006,1.2107,409.13,301.46,0
477.22,357.97,5.184,1.1941,473.73,366.06,0
603.99,484.74,5.0074,1.0175,387.6,279.93,1
790.63,671.39,4.8514,0.86154,409.13,301.46,1
771.62,652.37,4.8551,0.86521,387.6,279.93,1
969.89,850.64,4.7421,0.75225,409.13,301.46,1
1087.2,967.92,4.7484,0.75854,409.13,301.46,1
891.94,772.69,4.7686,0.77873,839.79,732.13,1
1050.1,930.88,4.6385,0.64859,689.06,581.4,1
854.72,735.48,4.713,0.72318,646,538.33,1
485.77,366.52,4.8437,0.85384,236.87,129.2,1
523.2,403.95,5.01,1.0202,236.87,129.2,1
698.3,579.05,4.6601,0.67026,495.26,387.6,1
727.64,608.39,4.5311,0.54119,516.8,409.13,1
761.29,642.05,4.5832,0.59337,538.33,430.66,1
461.36,342.11,4.9608,0.97093,516.8,409.13,1
362.02,242.77,5.1601,1.1702,430.66,323,1
253.47,134.22,5.2087,1.2188,323,215.33,1
331.68,212.43,5.0718,1.0819,236.87,129.2,1
371.48,252.23,4.9939,1.004,236.87,129.2,1
172.11,52.867,5.0996,1.1097,236.87,129.2,1
247.9,128.65,5.1314,1.1416,581.4,473.73,1
303.48,184.23,4.9648,0.97496,430.66,323,1
309.14,189.89,4.92,0.93012,538.33,430.66,1
918.43,799.18,4.4961,0.50622,258.4,150.73,1
611,491.75,4.6328,0.64288,667.53,559.86,0
638.58,519.33,4.5866,0.59677,667.53,559.86,0
965.87,846.63,4.3421,0.35224,624.46,516.8,0
1113.1,993.9,4.39,0.40011,667.53,559.86,0
1019.6,900.33,4.3709,0.38101,430.66,323,0
834.08,714.83,4.4645,0.47466,430.66,323,0
579.19,459.95,4.6871,0.69724,473.73,366.06,0
548.93,429.69,4.6251,0.63523,430.66,323,0
629.22,509.97,4.5838,0.59388,409.13,301.46,0
583.44,464.2,4.7625,0.77261,925.93,818.26,0
457.38,338.14,4.8835,0.89362,215.33,107.67,0
535.75,416.5,4.8437,0.8538,947.46,839.79,0
1199.9,1080.7,4.5781,0.58826,839.79,732.13,0
1478.7,1359.4,4.5056,0.51572,839.79,732.13,0
1224.8,1105.6,4.6094,0.61957,839.79,732.13,0
1328,1208.7,4.7414,0.75148,882.86,775.2,0
2012.3,1893.1,4.4854,0.49555,904.39,796.73,0
1611.1,1491.9,4.6752,0.68531,947.46,839.79,0
4.8504,0,4.8453,0,21.533,0,0
31.772,26.922,4.9901,0.14484,64.6,43.066,0
43.153,38.302,5.1259,0.2806,64.6,43.066,0
48.665,43.815,5.2375,0.39222,43.066,21.533,0
7.6109,2.7605,5.044,0.19873,43.066,21.533,1
4.1902,0,5.0584,0.21309,43.066,21.533,1
848.96,844.77,4.748,0,64.6,43.066,1
1115.3,1111.1,4.806,0.058011,21.533,0,1
957.95,953.75,4.6437,0,43.066,21.533,1
1052.9,1048.7,4.7519,0.10817,1270.5,1248.9,1
1227.2,1223,4.8877,0.24401,452.2,430.66,1
1453.9,1449.7,4.7093,0.065591,452.2,430.66,1
1670.2,1666,4.517,0,452.2,430.66,1
1772,1767.8,4.6848,0.16781,452.2,430.66,1
1763.8,1759.6,4.771,0.25402,452.2,430.66,1
1963.2,1959,4.8914,0.37442,43.066,21.533,1
2005.5,2001.3,4.621,0.10403,473.73,452.2,1
2227.7,2223.5,4.7357,0.2187,473.73,452.2,1
2276.4,2272.2,4.8744,0.35741,473.73,452.2,1
2639.4,2635.2,4.7318,0.21483,473.73,452.2,1
2497.3,2493.1,4.5075,0,495.26,473.73,1
2595,2590.8,4.5579,0.050439,495.26,473.73,1
2443.1,2438.9,4.5524,0.044932,473.73,452.2,1
2243.3,2239.2,4.547,0.039525,473.73,452.2,1
2194.8,2190.6,4.5099,0.0024866,473.73,452.2,1
2212.7,2208.5,4.4493,0,473.73,452.2,1
2329.3,2325.2,4.4914,0.042064,473.73,452.2,1
2103.8,2099.6,4.5841,0.13481,473.73,452.2,1
2172.4,2168.2,4.4918,0.042458,495.26,473.73,1
2358.1,2353.9,4.4115,0,495.26,473.73,1
2593,2588.8,4.5148,0.1033,495.26,473.73,1
2578.2,2574,4.4007,0,495.26,473.73,1
2630.9,2626.7,4.4487,0.048075,495.26,473.73,1
2497.9,2493.7,4.4508,0.050192,516.8,495.26,1
2580.5,2576.3,4.5456,0.14498,516.8,495.26,1
2623.6,2619.4,4.5109,0.11028,516.8,495.26,1
2790.9,2786.7,4.3779,0,516.8,495.26,1
2999.7,2995.5,4.3406,0,516.8,495.26,1
2934.1,2929.9,4.3252,0,516.8,495.26,1
3026.7,3022.5,4.2265,0,516.8,495.26,1
3197,3192.8,4.3283,0.10178,516.8,495.26,1
3058.7,3054.5,4.2789,0.052448,516.8,495.26,1
3533.2,3529,4.3728,0.14635,516.8,495.26,1
3377,3372.8,4.3414,0.11495,516.8,495.26,1
3158,3153.8,4.3392,0.11274,516.8,495.26,1
3531,3526.8,4.2969,0.070445,516.8,495.26,1
3090.7,3086.5,4.1875,0,516.8,495.26,1
3008.8,3004.6,4.1486,0,516.8,495.26,1
2984.8,2980.6,4.0873,0,516.8,495.26,1
2660.5,2656.3,3.9868,0,516.8,495.26,1
3089.9,3085.7,3.9062,0,516.8,495.26,1
3439.5,3435.3,3.7792,0,538.33,516.8,1
2514,2509.8,3.825,0.045803,538.33,516.8,1
1965.7,1961.5,4.011,0.23182,538.33,516.8,1
1373.8,1369.6,4.1925,0.41326,538.33,516.8,1
1176.3,1172.1,4.198,0.41879,516.8,495.26,1
433.23,429.04,4.721,0.94177,21.533,0,1
105.52,101.33,5.2298,1.4506,43.066,21.533,1
31.718,27.527,5.1993,1.4201,64.6,43.066,1
8.9905,4.8003,5.111,1.3318,43.066,21.533,1
32.949,28.758,5.1413,1.3621,21.533,0,1
1.5599,0,4.9167,1.1375,43.066,21.533,0
41.947,40.387,5.1143,1.3351,64.6,43.066,0
67.573,66.013,4.6029,0.82366,43.066,21.533,0
56.057,54.497,4.5863,0.80707,21.533,0,0
7.8559,6.296,4.852,1.0728,43.066,21.533,0
0.6776,0,4.9098,1.1306,64.6,43.066,0
31.907,31.23,4.7369,0.95766,43.066,21.533,0
38.552,37.875,4.7615,0.98231,21.533,0,0
12.699,12.022,5.1312,1.352,64.6,43.066,0
14.768,14.09,5.0847,1.3055,64.6,43.066,0
1.7586,1.081,5.155,1.3758,43.066,21.533,0
44.978,44.3,5.3102,1.531,21.533,0,0
65.102,64.424,4.918,1.1388,64.6,43.066,0
27.222,26.545,4.9274,1.1482,64.6,43.066,0
3.9497,3.2721,5.0751,1.2959,21.533,0,0
34.624,33.946,5.1675,1.3883,43.066,21.533,0
6.6639,5.9863,4.9097,1.1305,43.066,21.533,0
29.222,28.545,4.8014,1.0222,43.066,21.533,0
19.657,18.98,4.782,1.0028,21.533,0,0
28.452,27.775,4.9298,1.1506,64.6,43.066,0
1.1974,0.51975,4.7518,0.97257,64.6,43.066,0
4.27,3.5924,4.8763,1.0971,43.066,21.533,0
15.783,15.105,4.915,1.1358,21.533,0,0
15.057,14.379,4.8656,1.0864,43.066,21.533,0
3.8205,3.1429,5.0213,1.2421,64.6,43.066,0
14.456,13.779,4.9572,1.178,43.066,21.533,1
663.09,662.42,4.6557,0.87649,21.533,0,1
827.04,826.36,4.5803,0.80112,495.26,473.73,1
1197.4,1196.7,4.7132,0.93399,473.73,452.2,1
1215.7,1215,4.7592,0.98,21.533,0,1
1426,1425.4,4.7096,0.93044,473.73,452.2,1
1411.2,1410.5,4.6542,0.87504,473.73,452.2,1
1626.9,1626.2,4.7255,0.94629,495.26,473.73,1
1699.8,1699.1,4.5782,0.79904,495.26,473.73,1
1651.3,1650.6,4.6258,0.84659,495.26,473.73,1
1710.7,1710,4.5735,0.79434,495.26,473.73,1
1805.5,1804.8,4.6889,0.90975,495.26,473.73,1
1681.5,1680.8,4.6494,0.87024,495.26,473.73,1
1809.5,1808.8,4.5655,0.78632,495.26,473.73,1
1899.7,1899,4.6449,0.86572,495.26,473.73,1
1750.3,1749.7,4.5956,0.8164,473.73,452.2,1
1721,1720.3,4.596,0.81683,473.73,452.2,1
1613.2,1612.6,4.6578,0.87862,495.26,473.73,1
1548.8,1548.1,4.5559,0.77671,495.26,473.73,1
1575.1,1574.5,4.6957,0.91653,473.73,452.2,1
1717.3,1716.6,4.5918,0.81256,473.73,452.2,1
1683.8,1683.1,4.7108,0.93161,473.73,452.2,1
1613.6,1612.9,4.846,1.0668,473.73,452.2,1
1315.1,1314.4,4.6824,0.90319,452.2,430.66,1
1480.3,1479.7,4.6824,0.9032,452.2,430.66,1
1344.8,1344.1,4.6937,0.91447,452.2,430.66,1
1190.9,1190.2,4.8137,1.0345,452.2,430.66,1
1264.8,1264.1,4.767,0.98777,452.2,430.66,1
1293.7,1293,4.7806,1.0014,452.2,430.66,1
1156.2,1155.6,4.8203,1.0411,452.2,430.66,1
1222.1,1221.4,4.7594,0.98021,452.2,430.66,1
1360.4,1359.7,4.7417,0.96248,452.2,430.66,1
1404,1403.3,4.7137,0.93453,452.2,430.66,1
1369.2,1368.5,4.7088,0.92961,452.2,430.66,1
1386,1385.3,4.7344,0.95524,452.2,430.66,1
1304.6,1303.9,4.6945,0.91531,21.533,0,1
1376.3,1375.6,4.7196,0.94036,452.2,430.66,1
1461.4,1460.7,4.6151,0.83586,473.73,452.2,1
1495,1494.4,4.633,0.85377,473.73,452.2,1
1510.9,1510.2,4.6191,0.83991,21.533,0,1
1534.4,1533.8,4.6209,0.84173,473.73,452.2,1
1541.4,1540.7,4.5621,0.7829,473.73,452.2,1
1477.3,1476.6,4.5746,0.79545,21.533,0,1
1503.5,1502.8,4.669,0.88984,43.066,21.533,1
1266.7,1266,4.7267,0.94748,21.533,0,1
1076.5,1075.8,4.7767,0.99754,452.2,430.66,1
1104.5,1103.8,4.7118,0.93259,21.533,0,1
1220.2,1219.5,4.6348,0.85562,64.6,43.066,1
1213.7,1213,4.6498,0.87057,452.2,430.66,1
1098.6,1097.9,4.769,0.98984,64.6,43.066,1
1220.9,1220.3,4.6845,0.90525,21.533,0,1
1062.6,1062,4.5487,0.7695,64.6,43.066,1
1150.4,1149.7,4.5152,0.73601,452.2,430.66,1
1175.7,1175.1,4.441,0.66182,21.533,0,1
1299.3,1298.7,4.4961,0.71693,452.2,430.66,1
1204.3,1203.6,4.5207,0.7415,452.2,430.66,1
1303.8,1303.1,4.455,0.67585,452.2,430.66,1
1438.3,1437.7,4.4969,0.71766,452.2,430.66,1
1397,1396.3,4.4733,0.69415,21.533,0,1
1452.1,1451.5,4.4754,0.69616,452.2,430.66,1
1625.8,1625.2,4.3881,0.60894,473.73,452.2,1
1817.4,1816.7,4.4654,0.68622,473.73,452.2,1
1857.9,1857.3,4.4521,0.67286,473.73,452.2,1
1888.9,1888.2,4.506,0.72685,473.73,452.2,1
1833.5,1832.8,4.26,0.48075,473.73,452.2,1
1756.3,1755.6,4.2631,0.48391,473.73,452.2,1
1697.9,1697.2,4.3412,0.56204,473.73,452.2,1
1798.4,1797.7,4.3424,0.56321,495.26,473.73,1
1883.8,1883.1,4.2736,0.49439,495.26,473.73,1
2102.8,2102.1,4.2375,0.45831,495.26,473.73,1
2054.2,2053.6,4.3541,0.57494,495.26,473.73,1
1941,1940.3,4.3091,0.52986,495.26,473.73,1
2053.7,2053,4.4511,0.67189,495.26,473.73,1
2051,2050.3,4.3492,0.56998,495.26,473.73,1
2049.5,2048.8,4.3904,0.61122,495.26,473.73,1
2029,2028.4,4.3873,0.60808,495.26,473.73,1
2146.1,2145.4,4.3776,0.59837,495.26,473.73,1
1998.3,1997.6,4.3905,0.61129,473.73,452.2,1
1884.1,1883.4,4.3135,0.53432,473.73,452.2,1
1913.3,1912.6,4.2764,0.49718,473.73,452.2,1
1814.6,1813.9,4.4112,0.632,473.73,452.2,1
1906.7,1906,4.4216,0.64236,473.73,452.2,1
1857.1,1856.5,4.4178,0.63857,473.73,452.2,1
1663.4,1662.7,4.2797,0.50047,473.73,452.2,1
1739,1738.3,4.3578,0.57856,452.2,430.66,1
1543.1,1542.4,4.4247,0.64553,452.2,430.66,1
1400.3,1399.6,4.466,0.68685,452.2,430.66,1
1379.8,1379.1,4.3979,0.61866,64.6,43.066,1
1209.4,1208.7,4.6338,0.85461,21.533,0,1
1289.1,1288.4,4.5525,0.77329,796.73,775.2,1
1399.2,1398.5,4.4662,0.68704,753.66,732.13,1
1381.3,1380.6,4.4103,0.63115,732.13,710.6,1
1326,1325.3,4.4528,0.67361,710.6,689.06,1
744.53,743.85,4.6003,0.82109,689.06,667.53,1
738.33,737.65,4.6192,0.84004,689.06,667.53,1
710.33,709.65,4.6794,0.90019,732.13,710.6,1
475.61,474.93,4.7363,0.95711,21.533,0,1
578.77,578.09,4.7525,0.97335,64.6,43.066,1
730.68,730,4.701,0.92181,64.6,43.066,1
682.65,681.97,4.6608,0.88155,21.533,0,1
384.59,383.92,4.7081,0.9289,43.066,21.533,1
719.33,718.65,4.5228,0.74357,710.6,689.06,1
634.96,634.28,4.4695,0.69033,64.6,43.066,1
458.35,457.68,4.6261,0.84694,21.533,0,1
595.17,594.49,4.5007,0.72146,64.6,43.066,1
466.21,465.53,4.4407,0.66152,495.26,473.73,1
433.51,432.83,4.2565,0.47733,43.066,21.533,1
185.79,185.11,4.3589,0.57969,21.533,0,1
7.9393,7.2617,4.9234,1.1442,43.066,21.533,1
32.763,32.086,4.6756,0.89642,64.6,43.066,1
82.74,82.063,4.599,0.81984,21.533,0,1
2.9001,2.2225,4.8371,1.0579,21.533,0,1
42.58,41.903,4.77,0.9908,64.6,43.066,1
4.0176,3.34,4.9041,1.1249,64.6,43.066,1
45.466,44.788,4.5862,0.80696,21.533,0,0
156.35,155.67,4.2642,0.48502,21.533,0,0
34.516,33.838,4.7354,0.95623,64.6,43.066,0
11.31,10.632,4.7745,0.99531,43.066,21.533,0
91.79,91.112,4.4946,0.71537,21.533,0,0
139.57,138.89,4.3533,0.57413,43.066,21.533,0
36.196,35.518,5.0581,1.2789,64.6,43.066,0
46.369,45.691,5.1181,1.3389,43.066,21.533,0
18.891,18.213,4.7492,0.97,43.066,21.533,0
30.64,29.963,4.9615,1.1823,43.066,21.533,0
26.494,25.817,4.9664,1.1872,64.6,43.066,0
11.643,10.966,4.8471,1.0679,21.533,0,0
34.009,33.331,4.5935,0.81434,43.066,21.533,0
12.923,12.245,4.9272,1.148,64.6,43.066,0
56.281,55.603,5.18,1.4008,43.066,21.533,0
7.8101,7.1325,4.875,1.0958,21.533,0,0
27.119,26.441,4.9614,1.1822,21.533,0,0
36.483,35.805,5.1085,1.3293,64.6,43.066,0
8.644,7.9663,4.99,1.2108,64.6,43.066,0
4.0446,3.367,4.924,1.1448,43.066,21.533,0
24.427,23.749,5.0007,1.2215,21.533,0,0
24.578,23.9,5.0398,1.2606,64.6,43.066,0
21.489,20.812,4.7658,0.98657,43.066,21.533,0
30.243,29.565,5.0174,1.2383,43.066,21.533,0
80.346,79.668,4.5877,0.80853,21.533,0,0
