@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.12706,0.088695,0.024501,0.0018149,1018.4,912.78,4.8905,0.49604,452.2,344.53,0.020085,0.0048071,47,39,1.2032,1.1658,2,0,0
0.12706,0.088695,0.024501,0.0018149,1018.4,912.78,4.8905,0.49604,452.2,344.53,0.020085,0.0048071,47,39,1.2032,1.1658,2,0,0
0.13933,0.10096,0.025408,0.0027223,1187.6,1081.9,4.6583,0.26391,473.73,366.06,0.024072,0.0087942,70,62,1.1607,1.1232,2,0,0
0.13933,0.10096,0.025408,0.0027223,1187.6,1081.9,4.6583,0.26391,473.73,366.06,0.024072,0.0087942,70,62,1.1607,1.1232,2,0,0
0.13379,0.095418,0.021779,0,895.04,789.38,4.7872,0.39281,473.73,366.06,0.026417,0.011139,148,140,1.2172,1.1797,2,0,0
0.13379,0.095418,0.021779,0,895.04,789.38,4.7872,0.39281,473.73,366.06,0.026417,0.011139,148,140,1.2172,1.1797,2,0,0
0.11951,0.081142,0.025408,0.0036298,858.48,752.82,4.7278,0.33337,452.2,344.53,0.016944,0.0016658,88,80,1.0924,1.055,2,0,0
0.11951,0.081142,0.025408,0.0036298,858.48,752.82,4.7278,0.33337,452.2,344.53,0.016944,0.0016658,88,80,1.0924,1.055,2,0,0
0.11647,0.078102,0.032668,0.010889,925.63,819.97,4.6227,0.22829,452.2,344.53,0.021216,0.0059377,42,34,1.0514,1.0139,2,0,0
0.11647,0.078102,0.032668,0.010889,925.63,819.97,4.6227,0.22829,452.2,344.53,0.021216,0.0059377,42,34,1.0514,1.0139,2,0,0
0.10816,0.069789,0.025408,0.0036298,682.98,577.32,4.7579,0.36349,236.87,129.2,0.026416,0.011138,35,27,0.61996,0.5825,2,0,0
0.10816,0.069789,0.025408,0.0036298,682.98,577.32,4.7579,0.36349,236.87,129.2,0.026416,0.011138,35,27,0.61996,0.5825,2,0,0
0.087093,0.048722,0.023593,0.0018149,567.39,461.73,4.8528,0.45834,236.87,129.2,0.022701,0.0074226,49,41,0.11467,0.077202,2,0,0
0.087093,0.048722,0.023593,0.0018149,567.39,461.73,4.8528,0.45834,236.87,129.2,0.022701,0.0074226,49,41,0.11467,0.077202,2,0,0
0.067354,0.028984,0.03176,0.0099819,371.17,265.51,4.7451,0.35072,258.4,150.73,0.01977,0.0044922,40,32,0.13974,0.10228,2,0,0
0.067354,0.028984,0.03176,0.0099819,371.17,265.51,4.7451,0.35072,258.4,150.73,0.01977,0.0044922,40,32,0.13974,0.10228,2,0,0
0.056415,0.018045,0.043557,0.021779,307.28,201.62,4.9695,0.57504,430.66,323,0.021857,0.0065788,73,65,0.58369,0.54623,2,0,0
0.056415,0.018045,0.043557,0.021779,307.28,201.62,4.9695,0.57504,430.66,323,0.021857,0.0065788,73,65,0.58369,0.54623,2,0,0
0.057563,0.019193,0.039927,0.018149,323.4,217.74,4.9532,0.5588,473.73,366.06,0.021184,0.005906,54,46,0.55505,0.51759,2,0,0
0.057563,0.019193,0.039927,0.018149,323.4,217.74,4.9532,0.5588,473.73,366.06,0.021184,0.005906,54,46,0.55505,0.51759,2,0,0
0.05751,0.01914,0.037205,0.015426,309.02,203.36,4.961,0.5666,258.4,150.73,0.013514,0,135,127,0.34285,0.30539,2,0,0
0.05751,0.01914,0.037205,0.015426,309.02,203.36,4.961,0.5666,258.4,150.73,0.013514,0,135,127,0.34285,0.30539,2,0,0
0.050431,0.01206,0.045372,0.023593,136.6,30.935,5.1354,0.74099,236.87,129.2,0.012719,0,63,55,0.14683,0.10936,6,4,0
0.050431,0.01206,0.045372,0.023593,136.6,30.935,5.1354,0.74099,236.87,129.2,0.012719,0,63,55,0.14683,0.10936,6,4,0
0.049153,0.010783,0.045372,0.023593,174.25,68.59,5.0502,0.65577,258.4,150.73,0.015224,0.0025046,74,66,0.20759,0.17013,6,4,0
0.049153,0.010783,0.045372,0.023593,174.25,68.59,5.0502,0.65577,258.4,150.73,0.015224,0.0025046,74,66,0.20759,0.17013,6,4,0
0.049964,0.011594,0.047187,0.025408,211.98,106.32,4.9178,0.52343,495.26,387.6,0.021685,0.008966,108,100,0.30399,0.26653,4,2,0
0.049964,0.011594,0.047187,0.025408,211.98,106.32,4.9178,0.52343,495.26,387.6,0.021685,0.008966,108,100,0.30399,0.26653,4,2,0
0.057997,0.019627,0.040835,0.019056,202.33,96.671,5.0026,0.60814,452.2,344.53,0.017736,0.0050168,40,32,0.51976,0.48229,2,0,0
0.057997,0.019627,0.040835,0.019056,202.33,96.671,5.0026,0.60814,452.2,344.53,0.017736,0.0050168,40,32,0.51976,0.48229,2,0,0
0.065431,0.02706,0.036298,0.014519,370,264.34,4.8197,0.4253,473.73,366.06,0.023295,0.010576,43,35,0.40615,0.36868,2,0,0
0.065431,0.02706,0.036298,0.014519,370,264.34,4.8197,0.4253,473.73,366.06,0.023295,0.010576,43,35,0.40615,0.36868,2,0,0
0.06724,0.02887,0.038113,0.016334,430.31,324.65,4.7412,0.34683,495.26,387.6,0.019835,0.0071155,34,26,0.82827,0.7908,2,0,0
0.06724,0.02887,0.038113,0.016334,430.31,324.65,4.7412,0.34683,495.26,387.6,0.019835,0.0071155,34,26,0.82827,0.7908,2,0,0
0.068382,0.030012,0.041742,0.019964,328.42,222.76,4.873,0.47861,452.2,344.53,0.021353,0.0086343,99,91,1.169,1.1315,2,0,0
0.068382,0.030012,0.041742,0.019964,328.42,222.76,4.873,0.47861,452.2,344.53,0.021353,0.0086343,99,91,1.169,1.1315,2,0,0
0.064506,0.026136,0.040835,0.019056,297.94,192.28,4.9785,0.58405,473.73,366.06,0.014716,0.001997,49,41,0.71073,0.67326,3,1,0
0.064506,0.026136,0.040835,0.019056,297.94,192.28,4.9785,0.58405,473.73,366.06,0.014716,0.001997,49,41,0.71073,0.67326,3,1,0
0.076162,0.037792,0.034483,0.012704,464.64,358.98,4.7682,0.37375,473.73,366.06,0.020415,0.0076956,24,16,0.5632,0.52574,2,0,0
0.076162,0.037792,0.034483,0.012704,464.64,358.98,4.7682,0.37375,473.73,366.06,0.020415,0.0076956,24,16,0.5632,0.52574,2,0,0
0.056701,0.017019,0.048094,0.026316,317.29,235.26,4.9573,0.49874,430.66,258.4,0.028772,0.016053,35,21,0.82105,0.70638,3,1,0
0.056701,0.017019,0.048094,0.026316,317.29,235.26,4.9573,0.49874,430.66,258.4,0.028772,0.016053,35,21,0.82105,0.70638,3,1,0
0.0688,0.029118,0.036298,0.014519,245.36,163.32,4.9638,0.50524,323,150.73,0.017646,0.0049264,39,25,0.43701,0.32235,2,0,0
0.0688,0.029118,0.036298,0.014519,245.36,163.32,4.9638,0.50524,323,150.73,0.017646,0.0049264,39,25,0.43701,0.32235,2,0,0
0.091613,0.05193,0.024501,0.0027223,551.48,469.44,4.623,0.16434,301.46,129.2,0.022521,0.0098016,102,88,1.0094,0.89475,1,0,0
0.091613,0.05193,0.024501,0.0027223,551.48,469.44,4.623,0.16434,301.46,129.2,0.022521,0.0098016,102,88,1.0094,0.89475,1,0,0
0.12481,0.085125,0.017241,0,864.61,782.57,4.4559,0,323,150.73,0.034898,0.022179,98,84,1.3621,1.2474,1,0,0
0.12481,0.085125,0.017241,0,864.61,782.57,4.4559,0,323,150.73,0.034898,0.022179,98,84,1.3621,1.2474,1,0,0
0.11794,0.078259,0.013612,0,866.35,784.31,4.4379,0,323,150.73,0.026819,0.0141,91,77,1.3691,1.2545,1,0,0
0.11794,0.078259,0.013612,0,866.35,784.31,4.4379,0,323,150.73,0.026819,0.0141,91,77,1.3691,1.2545,1,0,0
0.09557,0,0.018149,0,7.7311,0,4.8208,0,21.533,0,0.0078591,0,110,0,0,0,1,0,0
0.09557,0,0.018149,0,7.7311,0,4.8208,0,21.533,0,0.0078591,0,110,0,0,0,1,0,0
0.089341,0,0.022686,0.0045372,30.622,22.891,4.8954,0.074633,64.6,43.066,0.0074488,0,81,0,0,0,1,0,0
0.089341,0,0.022686,0.0045372,30.622,22.891,4.8954,0.074633,64.6,43.066,0.0074488,0,81,0,0,0,1,0,0
0.081359,0,0.0099819,0,43.75,36.019,5.0488,0.22802,64.6,43.066,0.0095009,0.0020521,113,32,0.00034191,0.00034191,3,2,0
0.081359,0,0.0099819,0,43.75,36.019,5.0488,0.22802,64.6,43.066,0.0095009,0.0020521,113,32,0.00034191,0.00034191,3,2,0
0.08808,0.0067211,0.0036298,0,49.282,41.551,5.0689,0.24815,43.066,21.533,0.010321,0.0028718,98,17,0,0,1,0,0
0.08808,0.0067211,0.0036298,0,49.282,41.551,5.0689,0.24815,43.066,21.533,0.010321,0.0028718,98,17,0,0,1,0,0
0.099623,0.018264,0.0090744,0.0054446,13.407,5.6762,4.7548,0,43.066,21.533,0.0083685,0.00091969,77,0,0,0,1,0,0
0.099623,0.018264,0.0090744,0.0054446,13.407,5.6762,4.7548,0,43.066,21.533,0.0083685,0.00091969,77,0,0,0,1,0,0
0.093722,0.012362,0.008167,0.0045372,6.4382,0,4.8261,0.071271,43.066,21.533,0.0083887,0.00093989,113,36,0,0,1,0,0
0.093722,0.012362,0.008167,0.0045372,6.4382,0,4.8261,0.071271,43.066,21.533,0.0083887,0.00093989,113,36,0,0,1,0,0
0.09087,0.0095108,0.0027223,0,29.023,22.585,4.9275,0.17269,64.6,43.066,0.0057898,0,24,0,0,0,1,0,0
0.09087,0.0095108,0.0027223,0,29.023,22.585,4.9275,0.17269,64.6,43.066,0.0057898,0,24,0,0,0,1,0,0
0.10094,0.019582,0.0072595,0.0045372,46.668,40.23,5.0429,0.28809,21.533,0,0.0081735,0.0023837,101,77,0,0,1,0,0
0.10094,0.019582,0.0072595,0.0045372,46.668,40.23,5.0429,0.28809,21.533,0,0.0081735,0.0023837,101,77,0,0,1,0,0
0.10454,0.023179,0.016334,0.013612,34.685,28.247,4.9236,0.16882,43.066,21.533,0.011207,0.0054168,77,53,0,0,1,0,0
0.10454,0.023179,0.016334,0.013612,34.685,28.247,4.9236,0.16882,43.066,21.533,0.011207,0.0054168,77,53,0,0,1,0,0
0.079263,0,0.022686,0.019964,23.452,17.014,4.9067,0.15193,64.6,43.066,0.0090087,0.0032189,141,117,0,0,1,0,0
0.079263,0,0.022686,0.019964,23.452,17.014,4.9067,0.15193,64.6,43.066,0.0090087,0.0032189,141,117,0,0,1,0,0
0.076745,0,0.019056,0.016334,52.626,46.188,5.1138,0.35907,21.533,0,0.0067779,0.00098812,81,57,0,0,1,0,0
0.076745,0,0.019056,0.016334,52.626,46.188,5.1138,0.35907,21.533,0,0.0067779,0.00098812,81,57,0,0,1,0,0
0.083586,0.0068414,0.0090744,0.0063521,18.207,11.768,4.676,0,64.6,43.066,0.0088435,0.0030538,104,80,0,0,1,0,0
0.083586,0.0068414,0.0090744,0.0063521,18.207,11.768,4.676,0,64.6,43.066,0.0088435,0.0030538,104,80,0,0,1,0,0
0.078004,0.0012593,0.0045372,0.0018149,9.2716,2.8334,4.7655,0.089495,43.066,21.533,0.010525,0.004735,48,24,0,0,1,0,0
0.078004,0.0012593,0.0045372,0.0018149,9.2716,2.8334,4.7655,0.089495,43.066,21.533,0.010525,0.004735,48,24,0,0,1,0,0
0.074265,0,0.019056,0.016334,25.691,19.252,4.9092,0.23324,64.6,43.066,0.009819,0.0040293,32,8,0,0,1,0,0
0.074265,0,0.019056,0.016334,25.691,19.252,4.9092,0.23324,64.6,43.066,0.009819,0.0040293,32,8,0,0,1,0,0
0.073745,0,0.030853,0.028131,8.9072,2.469,4.7683,0.092287,21.533,0,0.0095355,0.0037457,64,40,0,0,1,0,0
0.073745,0,0.030853,0.028131,8.9072,2.469,4.7683,0.092287,21.533,0,0.0095355,0.0037457,64,40,0,0,1,0,0
0.091238,0.017493,0.019964,0.017241,8.2195,1.7813,4.8061,0.13018,43.066,21.533,0.0091231,0.0033334,133,109,0,0,1,0,0
0.091238,0.017493,0.019964,0.017241,8.2195,1.7813,4.8061,0.13018,43.066,21.533,0.0091231,0.0033334,133,109,0,0,1,0,0
0.091491,0.017745,0.015426,0.012704,46.517,40.079,5.0497,0.37375,43.066,21.533,0.010015,0.0042256,99,75,0,0,1,0,0
0.091491,0.017745,0.015426,0.012704,46.517,40.079,5.0497,0.37375,43.066,21.533,0.010015,0.0042256,99,75,0,0,1,0,0
0.070876,0,0.024501,0.021779,43.471,37.032,5.0322,0.35627,64.6,43.066,0.0064839,0.00069409,90,66,0,0,1,0,0
0.070876,0,0.024501,0.021779,43.471,37.032,5.0322,0.35627,64.6,43.066,0.0064839,0.00069409,90,66,0,0,1,0,0
0.053742,0,0.037205,0.034483,7.7516,1.3133,4.974,0.298,21.533,0,0.027609,0.021819,16,0,0.050628,0.050628,7,6,0
0.053742,0,0.037205,0.034483,7.7516,1.3133,4.974,0.298,21.533,0,0.027609,0.021819,16,0,0.050628,0.050628,7,6,0
0.08042,0.026678,0.024501,0.021779,19.306,12.868,4.92,0.244,21.533,0,0.031747,0.025958,17,1,0.1259,0.1259,5,4,0
0.08042,0.026678,0.024501,0.021779,19.306,12.868,4.92,0.244,21.533,0,0.031747,0.025958,17,1,0.1259,0.1259,5,4,0
0.09921,0.045468,0.015426,0.012704,19.315,12.877,4.8299,1.2523,64.6,43.066,0.010649,0.0048595,47,31,0,0,1,0,0
0.09921,0.045468,0.015426,0.012704,19.315,12.877,4.8299,1.2523,64.6,43.066,0.010649,0.0048595,47,31,0,0,1,0,0
0.096175,0.042433,0.0045372,0.0018149,16.809,10.371,4.7509,1.1733,64.6,43.066,0.0087144,0.0029246,135,119,0,0,1,0,0
0.096175,0.042433,0.0045372,0.0018149,16.809,10.371,4.7509,1.1733,64.6,43.066,0.0087144,0.0029246,135,119,0,0,1,0,0
0.079353,0.025611,0.016334,0.013612,75.063,68.625,4.4123,0.83469,21.533,0,0.0090996,0.0033098,81,65,0.011297,0.011297,1,0,0
0.079353,0.025611,0.016334,0.013612,75.063,68.625,4.4123,0.83469,21.533,0,0.0090996,0.0033098,81,65,0.011297,0.011297,1,0,0
0.082291,0.028549,0.013612,0.010889,39.723,33.285,4.6001,1.0226,43.066,21.533,0.010715,0.0049249,107,91,2.3266e-05,2.3266e-05,1,0,0
0.082291,0.028549,0.013612,0.010889,39.723,33.285,4.6001,1.0226,43.066,21.533,0.010715,0.0049249,107,91,2.3266e-05,2.3266e-05,1,0,0
0.10705,0.053312,0.0027223,0,28.103,21.665,4.9644,1.3869,64.6,43.066,0.013019,0.0072293,92,76,0,0,1,0,0
0.10705,0.053312,0.0027223,0,28.103,21.665,4.9644,1.3869,64.6,43.066,0.013019,0.0072293,92,76,0,0,1,0,0
0.10562,0.051878,0.021779,0.019056,14.019,7.5807,4.8395,1.262,43.066,21.533,0.0095615,0.0037718,126,110,0,0,1,0,0
0.10562,0.051878,0.021779,0.019056,14.019,7.5807,4.8395,1.262,43.066,21.533,0.0095615,0.0037718,126,110,0,0,1,0,0
0.086753,0.033011,0.037205,0.034483,40.75,34.312,5.04,1.4624,21.533,0,0.010011,0.004221,130,114,0,0,1,0,0
0.086753,0.033011,0.037205,0.034483,40.75,34.312,5.04,1.4624,21.533,0,0.010011,0.004221,130,114,0,0,1,0,0
0.087334,0.033592,0.020871,0.018149,3.641,0,4.84,1.2624,43.066,21.533,0.0086898,0.0029,124,108,0,0,1,0,0
0.087334,0.033592,0.020871,0.018149,3.641,0,4.84,1.2624,43.066,21.533,0.0086898,0.0029,124,108,0,0,1,0,0
0.10095,0.047207,0.0090744,0.0063521,48.505,44.864,4.5243,0.94671,172.27,150.73,0.008086,0.0022962,108,92,0,0,1,0,0
0.10095,0.047207,0.0090744,0.0063521,48.505,44.864,4.5243,0.94671,172.27,150.73,0.008086,0.0022962,108,92,0,0,1,0,0
0.11183,0.058085,0.010889,0.008167,100.99,97.344,4.5673,0.98973,64.6,43.066,0.021889,0.0161,71,55,0.066815,0.066815,3,2,0
0.11183,0.058085,0.010889,0.008167,100.99,97.344,4.5673,0.98973,64.6,43.066,0.021889,0.0161,71,55,0.066815,0.066815,3,2,0
0.12558,0.057235,0.0036298,0.0027223,9.6638,9.327,4.8454,0.63431,64.6,43.066,0.0092609,0.0011749,91,77,0,0,1,0,0
0.12558,0.057235,0.0036298,0.0027223,9.6638,9.327,4.8454,0.63431,64.6,43.066,0.0092609,0.0011749,91,77,0,0,1,0,0
0.10026,0.031913,0.019056,0.018149,11.977,11.641,4.9222,0.71112,21.533,0,0.017884,0.0097979,35,21,0,0,1,0,0
0.10026,0.031913,0.019056,0.018149,11.977,11.641,4.9222,0.71112,21.533,0,0.017884,0.0097979,35,21,0,0,1,0,0
0.07491,0.0065604,0.028131,0.027223,4.6049,4.268,4.8437,0.63257,43.066,21.533,0.0099725,0.0018865,141,127,0,0,1,0,0
0.07491,0.0065604,0.028131,0.027223,4.6049,4.268,4.8437,0.63257,43.066,21.533,0.0099725,0.0018865,141,127,0,0,1,0,0
0.083908,0.015558,0.019964,0.019056,7.9634,7.6265,4.9037,0.69258,64.6,43.066,0.013943,0.0058569,79,65,0,0,1,0,0
0.083908,0.015558,0.019964,0.019056,7.9634,7.6265,4.9037,0.69258,64.6,43.066,0.013943,0.0058569,79,65,0,0,1,0,0
0.089849,0.021499,0.025408,0.024501,30.982,30.645,5.0598,0.84867,43.066,21.533,0.012839,0.0047535,43,29,0,0,1,0,0
0.089849,0.021499,0.025408,0.024501,30.982,30.645,5.0598,0.84867,43.066,21.533,0.012839,0.0047535,43,29,0,0,1,0,0
0.075865,0.0075153,0.043557,0.04265,11.509,11.173,4.8841,0.67304,21.533,0,0.013462,0.0053757,132,118,0,0,1,0,0
0.075865,0.0075153,0.043557,0.04265,11.509,11.173,4.8841,0.67304,21.533,0,0.013462,0.0053757,132,118,0,0,1,0,0
0.080846,0.012496,0.03176,0.030853,46.838,46.502,5.1032,0.89215,43.066,21.533,0.011194,0.0031079,42,28,0.0004281,0.0004281,2,1,0
0.080846,0.012496,0.03176,0.030853,46.838,46.502,5.1032,0.89215,43.066,21.533,0.011194,0.0031079,42,28,0.0004281,0.0004281,2,1,0
0.12355,0.055196,0.0063521,0.0054446,73.417,73.081,4.6287,0.41766,64.6,43.066,0.013417,0.0053305,118,104,0,0,1,0,0
0.12355,0.055196,0.0063521,0.0054446,73.417,73.081,4.6287,0.41766,64.6,43.066,0.013417,0.0053305,118,104,0,0,1,0,0
0.13122,0.062866,0.0018149,0.00090744,36.393,36.057,4.9883,0.77718,64.6,43.066,0.0055732,0,79,65,0,0,1,0,0
0.13122,0.062866,0.0018149,0.00090744,36.393,36.057,4.9883,0.77718,64.6,43.066,0.0055732,0,79,65,0,0,1,0,0
0.10768,0.039328,0.0054446,0.0045372,33.505,33.168,4.6337,0.42257,21.533,0,0.010373,0.0047995,82,68,0,0,1,0,0
0.10768,0.039328,0.0054446,0.0045372,33.505,33.168,4.6337,0.42257,21.533,0,0.010373,0.0047995,82,68,0,0,1,0,0
0.10932,0.040971,0.0045372,0.0036298,35.982,35.645,5.0104,0.7993,43.066,21.533,0.011218,0.0056451,46,32,0,0,1,0,0
0.10932,0.040971,0.0045372,0.0036298,35.982,35.645,5.0104,0.7993,43.066,21.533,0.011218,0.0056451,46,32,0,0,1,0,0
0.11725,0.048896,0.00090744,0,27.675,27.338,4.5734,0.36235,43.066,21.533,0.0081264,0.0025533,75,61,0.00019761,0.00019761,3,2,0
0.11725,0.048896,0.00090744,0,27.675,27.338,4.5734,0.36235,43.066,21.533,0.0081264,0.0025533,75,61,0.00019761,0.00019761,3,2,0
0.10489,0.036538,0.0036298,0.0027223,26.535,26.198,4.9066,0.69552,21.533,0,0.008552,0.0029789,45,31,0,0,1,0,0
0.10489,0.036538,0.0036298,0.0027223,26.535,26.198,4.9066,0.69552,21.533,0,0.008552,0.0029789,45,31,0,0,1,0,0
0.082026,0.013676,0.012704,0.011797,1.486,1.1491,4.7327,0.52158,43.066,21.533,0.011618,0.0060448,98,84,0,0,1,0,0
0.082026,0.013676,0.012704,0.011797,1.486,1.1491,4.7327,0.52158,43.066,21.533,0.011618,0.0060448,98,84,0,0,1,0,0
0.080941,0.012591,0.043557,0.04265,2.9369,2.6,4.7597,0.5486,64.6,43.066,0.0070563,0.0014831,134,120,0,0,1,0,0
0.080941,0.012591,0.043557,0.04265,2.9369,2.6,4.7597,0.5486,64.6,43.066,0.0070563,0.0014831,134,120,0,0,1,0,0
0.099121,0.030771,0.037205,0.036298,41.463,41.126,5.0444,0.83329,43.066,21.533,0.0077745,0.0022014,100,86,0,0,1,0,0
0.099121,0.030771,0.037205,0.036298,41.463,41.126,5.0444,0.83329,43.066,21.533,0.0077745,0.0022014,100,86,0,0,1,0,0
0.11833,0.049978,0.017241,0.016334,66.521,66.184,4.5814,0.37027,21.533,0,0.0083576,0.0027845,139,125,0,0,1,0,0
0.11833,0.049978,0.017241,0.016334,66.521,66.184,4.5814,0.37027,21.533,0,0.0083576,0.0027845,139,125,0,0,1,0,0
0.12567,0.057315,0.017241,0.016334,44.556,44.219,5.0596,0.84853,21.533,0,0.0097542,0.0041811,31,17,0,0,1,0,0
0.12567,0.057315,0.017241,0.016334,44.556,44.219,5.0596,0.84853,21.533,0,0.0097542,0.0041811,31,17,0,0,1,0,0
0.11536,0.047013,0.015426,0.014519,37.491,37.154,4.5982,0.38716,64.6,43.066,0.0085388,0.0029657,99,85,0,0,1,0,0
0.11536,0.047013,0.015426,0.014519,37.491,37.154,4.5982,0.38716,64.6,43.066,0.0085388,0.0029657,99,85,0,0,1,0,0
0.089148,0.020798,0.024501,0.023593,53.658,53.321,4.4664,0.25532,43.066,21.533,0.0078863,0.0023132,16,2,0,0,1,0,0
0.089148,0.020798,0.024501,0.023593,53.658,53.321,4.4664,0.25532,43.066,21.533,0.0078863,0.0023132,16,2,0,0,1,0,0
0.086613,0.018263,0.03539,0.034483,3.0998,2.763,4.7749,0.56385,21.533,0,0.0094753,0.0039021,137,123,0,0,1,0,0
0.086613,0.018263,0.03539,0.034483,3.0998,2.763,4.7749,0.56385,21.533,0,0.0094753,0.0039021,137,123,0,0,1,0,0
0.1036,0.035246,0.023593,0.022686,21.88,21.543,4.9223,0.7112,43.066,21.533,0.0088935,0.0033204,35,21,0,0,1,0,0
0.1036,0.035246,0.023593,0.022686,21.88,21.543,4.9223,0.7112,43.066,21.533,0.0088935,0.0033204,35,21,0,0,1,0,0
0.10065,0.032298,0.0045372,0.0036298,12.539,12.202,4.9725,0.76137,64.6,43.066,0.014408,0.0088346,70,56,0,0,1,0,0
0.10065,0.032298,0.0045372,0.0036298,12.539,12.202,4.9725,0.76137,64.6,43.066,0.014408,0.0088346,70,56,0,0,1,0,0
0.085971,0.017621,0.024501,0.023593,57.804,57.467,4.824,0.61291,43.066,21.533,0.025384,0.019811,19,5,0.096682,0.096682,6,5,0
0.085971,0.017621,0.024501,0.023593,57.804,57.467,4.824,0.61291,43.066,21.533,0.025384,0.019811,19,5,0.096682,0.096682,6,5,0
0.10487,0.036806,0.0027223,0.0018149,34.635,34.298,4.9574,0.96586,64.6,43.066,0.0087667,0.0031935,123,115,0,0,1,0,0
0.10487,0.036806,0.0027223,0.0018149,34.635,34.298,4.9574,0.96586,64.6,43.066,0.0087667,0.0031935,123,115,0,0,1,0,0
0.091441,0.023381,0.019056,0.018149,47.448,47.111,4.5634,0.57189,21.533,0,0.0090155,0.0034424,42,34,0,0,1,0,0
0.091441,0.023381,0.019056,0.018149,47.448,47.111,4.5634,0.57189,21.533,0,0.0090155,0.0034424,42,34,0,0,1,0,0
0.095352,0.027291,0.022686,0.021779,16.828,16.492,4.6812,0.68966,43.066,21.533,0.0096505,0.0040773,54,46,0,0,1,0,0
0.095352,0.027291,0.022686,0.021779,16.828,16.492,4.6812,0.68966,43.066,21.533,0.0096505,0.0040773,54,46,0,0,1,0,0
0.091205,0.023144,0.0063521,0.0054446,12.027,11.69,4.7074,0.71588,64.6,43.066,0.0073677,0.0017945,55,47,0,0,1,0,0
0.091205,0.023144,0.0063521,0.0054446,12.027,11.69,4.7074,0.71588,64.6,43.066,0.0073677,0.0017945,55,47,0,0,1,0,0
0.086601,0.01854,0.0027223,0.0018149,30.919,30.582,4.8778,0.88633,64.6,43.066,0.0079548,0.0023816,137,129,0,0,1,0,0
0.086601,0.01854,0.0027223,0.0018149,30.919,30.582,4.8778,0.88633,64.6,43.066,0.0079548,0.0023816,137,129,0,0,1,0,0
0.068338,0.000277,0.019964,0.019056,7.1864,6.8495,4.6369,0.6454,21.533,0,0.0064784,0.00090522,141,133,0.0052171,0.0052171,5,4,0
0.068338,0.000277,0.019964,0.019056,7.1864,6.8495,4.6369,0.6454,21.533,0,0.0064784,0.00090522,141,133,0.0052171,0.0052171,5,4,0
0.077803,0.0097424,0.023593,0.022686,28.843,28.506,4.9171,0.92556,21.533,0,0.010849,0.0052762,108,100,0,0,1,0,0
0.077803,0.0097424,0.023593,0.022686,28.843,28.506,4.9171,0.92556,21.533,0,0.010849,0.0052762,108,100,0,0,1,0,0
0.097482,0.029422,0.024501,0.023593,26.598,26.261,4.8482,0.85667,64.6,43.066,0.0075143,0.0019411,103,95,0,0,1,0,0
0.097482,0.029422,0.024501,0.023593,26.598,26.261,4.8482,0.85667,64.6,43.066,0.0075143,0.0019411,103,95,0,0,1,0,0
0.11322,0.045162,0.022686,0.021779,38.994,38.658,5.0037,1.0122,43.066,21.533,0.0092243,0.0036511,134,126,0,0,1,0,0
0.11322,0.045162,0.022686,0.021779,38.994,38.658,5.0037,1.0122,43.066,21.533,0.0092243,0.0036511,134,126,0,0,1,0,0
0.10891,0.040847,0.021779,0.020871,38.934,38.597,4.5646,0.57306,21.533,0,0.013937,0.0083636,112,104,0,0,1,0,0
0.10891,0.040847,0.021779,0.020871,38.934,38.597,4.5646,0.57306,21.533,0,0.013937,0.0083636,112,104,0,0,1,0,0
0.088801,0.02074,0.020871,0.019964,85.475,85.139,4.3671,0.37562,172.27,150.73,0.0071983,0.0016251,30,22,0,0,1,0,0
0.088801,0.02074,0.020871,0.019964,85.475,85.139,4.3671,0.37562,172.27,150.73,0.0071983,0.0016251,30,22,0,0,1,0,0
0.082584,0.014524,0.013612,0.012704,17.525,17.188,4.541,0.54952,64.6,43.066,0.0076002,0.0020271,123,115,0,0,1,0,0
0.082584,0.014524,0.013612,0.012704,17.525,17.188,4.541,0.54952,64.6,43.066,0.0076002,0.0020271,123,115,0,0,1,0,0
0.065104,0,0.014519,0.013612,10.938,10.601,4.6543,0.66281,21.533,0,0.012444,0.0068708,117,109,0,0,1,0,0
0.065104,0,0.014519,0.013612,10.938,10.601,4.6543,0.66281,21.533,0,0.012444,0.0068708,117,109,0,0,1,0,0
0.075263,0.010159,0.023593,0.022686,28.221,27.884,4.9529,0.96136,43.066,21.533,0.010447,0.0048741,83,75,0,0,1,0,0
0.075263,0.010159,0.023593,0.022686,28.221,27.884,4.9529,0.96136,43.066,21.533,0.010447,0.0048741,83,75,0,0,1,0,0
