@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
38.679,38.293,5.3079,0.93821,64.6,43.066,0.017753,0.010392,125,115,0
38.679,38.293,5.3079,0.93821,64.6,43.066,0.017753,0.010392,125,115,0
67.903,67.517,5.0059,0.63628,21.533,0,0.01259,0.0052288,121,111,0
67.903,67.517,5.0059,0.63628,21.533,0,0.01259,0.0052288,121,111,0
12.959,12.573,4.9645,0.5948,64.6,43.066,0.011382,0.0040207,129,119,0
12.959,12.573,4.9645,0.5948,64.6,43.066,0.011382,0.0040207,129,119,0
35.143,34.757,5.0502,0.68058,129.2,107.67,0.010556,0.0031954,57,47,0
35.143,34.757,5.0502,0.68058,129.2,107.67,0.010556,0.0031954,57,47,0
24.581,24.195,4.9188,0.54912,21.533,0,0.010316,0.0029546,84,74,0
24.581,24.195,4.9188,0.54912,21.533,0,0.010316,0.0029546,84,74,0
17.475,17.089,4.7142,0.3445,64.6,43.066,0.012826,0.0054647,70,60,0
17.475,17.089,4.7142,0.3445,64.6,43.066,0.012826,0.0054647,70,60,0
13.562,13.176,4.733,0.36333,64.6,43.066,0.0072371,0,64,54,0
13.562,13.176,4.733,0.36333,64.6,43.066,0.0072371,0,64,54,0
24.76,24.373,4.6714,0.30169,21.533,0,0.010279,0.0030423,74,64,0
24.76,24.373,4.6714,0.30169,21.533,0,0.010279,0.0030423,74,64,0
153.04,152.65,4.1049,0,193.8,172.27,0.0065069,0,102,92,0
153.04,152.65,4.1049,0,193.8,172.27,0.0065069,0,102,92,0
91.505,91.119,4.3249,0.22006,43.066,21.533,0.0067673,0.00026044,103,93,0
91.505,91.119,4.3249,0.22006,43.066,21.533,0.0067673,0.00026044,103,93,0
37.249,36.862,4.5488,0.44391,64.6,43.066,0.0085204,0.0020135,74,64,0
37.249,36.862,4.5488,0.44391,64.6,43.066,0.0085204,0.0020135,74,64,0
19.765,19.378,4.6512,0.54631,21.533,0,0.0084359,0.0019291,16,6,0
19.765,19.378,4.6512,0.54631,21.533,0,0.0084359,0.0019291,16,6,0
59.836,59.449,4.4607,0.35589,21.533,0,0.0081134,0.0016065,11,1,0
59.836,59.449,4.4607,0.35589,21.533,0,0.0081134,0.0016065,11,1,0
1.6671,1.2808,4.7416,0.63679,64.6,43.066,0.0089912,0.0024843,111,101,0
1.6671,1.2808,4.7416,0.63679,64.6,43.066,0.0089912,0.0024843,111,101,0
43.054,42.667,4.9353,0.83043,43.066,21.533,0.006583,7.61e-05,16,6,0
43.054,42.667,4.9353,0.83043,43.066,21.533,0.006583,7.61e-05,16,6,0
17.22,16.833,4.8421,0.73724,21.533,0,0.0095628,0.0030559,97,87,0
17.22,16.833,4.8421,0.73724,21.533,0,0.0095628,0.0030559,97,87,0
149.65,149.27,5.2917,1.1868,43.066,21.533,0.041679,0.035172,53,43,0
149.65,149.27,5.2917,1.1868,43.066,21.533,0.041679,0.035172,53,43,0
9.8632,9.4769,5.6195,1.5147,43.066,21.533,0.02112,0.014614,41,31,0
9.8632,9.4769,5.6195,1.5147,43.066,21.533,0.02112,0.014614,41,31,0
42.563,42.177,5.3119,1.2071,21.533,0,0.019372,0.012865,29,19,0
42.563,42.177,5.3119,1.2071,21.533,0,0.019372,0.012865,29,19,0
60.823,60.437,4.9291,0.82427,172.27,150.73,0.010872,0.0043654,83,73,0
60.823,60.437,4.9291,0.82427,172.27,150.73,0.010872,0.0043654,83,73,0
1.0107,0.62443,4.8537,0.74885,64.6,43.066,0.012814,0.0063073,110,100,0
1.0107,0.62443,4.8537,0.74885,64.6,43.066,0.012814,0.0063073,110,100,0
1.6134,1.2272,4.8554,0.75057,21.533,0,0.012784,0.006277,118,108,0
1.6134,1.2272,4.8554,0.75057,21.533,0,0.012784,0.006277,118,108,0
32.543,32.156,5.0225,0.9176,43.066,21.533,0.011179,0.0046719,83,73,0
32.543,32.156,5.0225,0.9176,43.066,21.533,0.011179,0.0046719,83,73,0
5.4639,5.0776,4.6788,0.57398,64.6,43.066,0.0078423,0.0013354,53,43,0
5.4639,5.0776,4.6788,0.57398,64.6,43.066,0.0078423,0.0013354,53,43,0
5.1378,4.7515,4.6982,0.59339,64.6,43.066,0.0090203,0.0025134,49,39,0
5.1378,4.7515,4.6982,0.59339,64.6,43.066,0.0090203,0.0025134,49,39,0
17.234,16.848,4.5227,0.4178,21.533,0,0.0081312,0.0016243,91,81,0
17.234,16.848,4.5227,0.4178,21.533,0,0.0081312,0.0016243,91,81,0
2.2051,1.8188,4.7197,0.61487,21.533,0,0.0076927,0.0011858,61,51,0
2.2051,1.8188,4.7197,0.61487,21.533,0,0.0076927,0.0011858,61,51,0
111.19,110.8,4.3762,0.27134,64.6,43.066,0.0086277,0.0021209,43,33,0
111.19,110.8,4.3762,0.27134,64.6,43.066,0.0086277,0.0021209,43,33,0
42.814,42.428,4.3945,0.28968,21.533,0,0.0069801,0.00047321,119,109,0
42.814,42.428,4.3945,0.28968,21.533,0,0.0069801,0.00047321,119,109,0
36.556,36.17,4.9097,0.80484,21.533,0,0.0071794,0.00067256,115,105,0
36.556,36.17,4.9097,0.80484,21.533,0,0.0071794,0.00067256,115,105,0
31.024,30.637,4.5425,0.43767,43.066,21.533,0.0072651,0.00075821,114,104,0
31.024,30.637,4.5425,0.43767,43.066,21.533,0.0072651,0.00075821,114,104,0
10.296,9.9093,5.0719,0.96707,21.533,0,0.010191,0.0036845,75,65,0
10.296,9.9093,5.0719,0.96707,21.533,0,0.010191,0.0036845,75,65,0
135.52,135.13,4.4194,0.31454,64.6,43.066,0.0097459,0.003239,98,88,0
135.52,135.13,4.4194,0.31454,64.6,43.066,0.0097459,0.003239,98,88,0
21.738,21.352,4.7544,0.64952,64.6,43.066,0.011679,0.0051723,118,108,0
21.738,21.352,4.7544,0.64952,64.6,43.066,0.011679,0.0051723,118,108,0
72.019,71.633,4.3708,0.26594,43.066,21.533,0.0069013,0.00039439,129,119,0
72.019,71.633,4.3708,0.26594,43.066,21.533,0.0069013,0.00039439,129,119,0
17.297,16.911,4.9017,0.79683,21.533,0,0.0081169,0.00161,121,111,0
17.297,16.911,4.9017,0.79683,21.533,0,0.0081169,0.00161,121,111,0
66.953,66.567,4.4062,0.30139,64.6,43.066,0.0090658,0.0025589,115,105,0
66.953,66.567,4.4062,0.30139,64.6,43.066,0.0090658,0.0025589,115,105,0
16.879,16.492,4.6256,0.5207,64.6,43.066,0.012227,0.0057198,103,93,0
16.879,16.492,4.6256,0.5207,64.6,43.066,0.012227,0.0057198,103,93,0
37.233,36.847,4.9922,0.88734,43.066,21.533,0.009013,0.0025062,133,123,0
37.233,36.847,4.9922,0.88734,43.066,21.533,0.009013,0.0025062,133,123,0
39.027,38.641,4.9862,0.88131,64.6,43.066,0.010363,0.0038559,66,56,0
39.027,38.641,4.9862,0.88131,64.6,43.066,0.010363,0.0038559,66,56,0
54.609,54.223,4.4371,0.33226,21.533,0,0.015159,0.0086524,124,114,0
54.609,54.223,4.4371,0.33226,21.533,0,0.015159,0.0086524,124,114,0
43.908,43.522,5.0841,0.97924,64.6,43.066,0.0084789,0.001972,68,58,0
43.908,43.522,5.0841,0.97924,64.6,43.066,0.0084789,0.001972,68,58,0
45.151,44.765,5.2983,1.1934,21.533,0,0.011091,0.004584,15,5,0
45.151,44.765,5.2983,1.1934,21.533,0,0.011091,0.004584,15,5,0
90.885,90.499,5.353,1.2481,64.6,43.066,0.021798,0.015292,51,41,0
90.885,90.499,5.353,1.2481,64.6,43.066,0.021798,0.015292,51,41,0
16.64,16.254,5.5586,1.4538,43.066,21.533,0.023357,0.01685,39,29,0
16.64,16.254,5.5586,1.4538,43.066,21.533,0.023357,0.01685,39,29,0
56.274,55.888,5.5694,1.4646,21.533,0,0.018757,0.01225,105,95,0
56.274,55.888,5.5694,1.4646,21.533,0,0.018757,0.01225,105,95,0
58.241,57.855,5.3909,1.2861,43.066,21.533,0.012909,0.0064017,142,132,0
58.241,57.855,5.3909,1.2861,43.066,21.533,0.012909,0.0064017,142,132,0
32.609,32.222,4.993,0.88813,43.066,21.533,0.0096913,0.0031845,73,65,0
32.609,32.222,4.993,0.88813,43.066,21.533,0.0096913,0.0031845,73,65,0
17.004,16.617,4.9717,0.86682,64.6,43.066,0.012755,0.0062481,114,106,0
17.004,16.617,4.9717,0.86682,64.6,43.066,0.012755,0.0062481,114,106,0
5.0219,4.6356,5.094,0.98912,64.6,43.066,0.015356,0.008849,54,46,0
5.0219,4.6356,5.094,0.98912,64.6,43.066,0.015356,0.008849,54,46,0
63.388,63.001,5.391,1.2861,21.533,0,0.01127,0.0047635,99,91,0
63.388,63.001,5.391,1.2861,21.533,0,0.01127,0.0047635,99,91,0
14.432,14.046,4.9073,0.80241,21.533,0,0.0097111,0.0032043,91,83,0
14.432,14.046,4.9073,0.80241,21.533,0,0.0097111,0.0032043,91,83,0
18.366,17.979,4.7617,0.65688,64.6,43.066,0.014366,0.0078588,114,106,0
18.366,17.979,4.7617,0.65688,64.6,43.066,0.014366,0.0078588,114,106,0
22.914,22.528,4.6795,0.57468,43.066,21.533,0.010683,0.004176,50,42,0
22.914,22.528,4.6795,0.57468,43.066,21.533,0.010683,0.004176,50,42,0
0.15339,0,4.7336,0.6287,43.066,21.533,0.010264,0.0037567,50,42,0
0.15339,0,4.7336,0.6287,43.066,21.533,0.010264,0.0037567,50,42,0
25.188,25.035,4.6091,0.50426,43.066,21.533,0.011228,0.004721,122,114,0
25.188,25.035,4.6091,0.50426,43.066,21.533,0.011228,0.004721,122,114,0
73.741,73.587,4.3879,0.28303,193.8,172.27,0.014778,0.0082708,135,127,0
73.741,73.587,4.3879,0.28303,193.8,172.27,0.014778,0.0082708,135,127,0
5.1156,4.9622,4.7722,0.6673,43.066,21.533,0.0089101,0.0024032,97,89,0
5.1156,4.9622,4.7722,0.6673,43.066,21.533,0.0089101,0.0024032,97,89,0
64.848,0,4.9711,0,21.533,0,0.011315,0,30,0,0
64.848,0,4.9711,0,21.533,0,0.011315,0,30,0,0
81.485,16.637,4.897,0,21.533,0,0.018271,0.0069557,58,28,0
81.485,16.637,4.897,0,21.533,0,0.018271,0.0069557,58,28,0
98.368,33.519,4.807,0,43.066,21.533,0.018636,0.0073208,90,60,0
98.368,33.519,4.807,0,43.066,21.533,0.018636,0.0073208,90,60,0
6.2994,0,5.137,0.32997,21.533,0,0.01065,0,49,19,0
6.2994,0,5.137,0.32997,21.533,0,0.01065,0,49,19,0
43.366,37.067,5.2295,0.42255,21.533,0,0.015171,0.0045209,91,61,0
43.366,37.067,5.2295,0.42255,21.533,0,0.015171,0.0045209,91,61,0
368.48,362.18,4.5207,0.40153,21.533,0,0.011204,0.00055364,122,110,0
368.48,362.18,4.5207,0.40153,21.533,0,0.011204,0.00055364,122,110,0
220.83,214.53,4.7233,0.60412,21.533,0,0.010706,5.6132e-05,7,0,0
220.83,214.53,4.7233,0.60412,21.533,0,0.010706,5.6132e-05,7,0,0
215.16,208.86,4.862,0.74277,21.533,0,0.011686,0.0010358,19,12,0
215.16,208.86,4.862,0.74277,21.533,0,0.011686,0.0010358,19,12,0
405.75,399.45,4.6682,0.54903,64.6,43.066,0.01049,0,83,76,0
405.75,399.45,4.6682,0.54903,64.6,43.066,0.01049,0,83,76,0
204.54,198.24,4.7775,0.65833,21.533,0,0.01359,0.0030996,138,131,0
204.54,198.24,4.7775,0.65833,21.533,0,0.01359,0.0030996,138,131,0
278.04,271.74,4.7102,0.59103,21.533,0,0.018489,0.0079989,76,69,0
278.04,271.74,4.7102,0.59103,21.533,0,0.018489,0.0079989,76,69,0
164.18,157.88,4.7653,0.64614,64.6,43.066,0.017117,0.006627,87,80,0
164.18,157.88,4.7653,0.64614,64.6,43.066,0.017117,0.006627,87,80,0
248.42,242.12,4.7786,0.6594,21.533,0,0.020501,0.010011,88,81,0
248.42,242.12,4.7786,0.6594,21.533,0,0.020501,0.010011,88,81,0
389.81,383.51,4.6439,0.52467,21.533,0,0.015968,0.0054777,86,79,0
389.81,383.51,4.6439,0.52467,21.533,0,0.015968,0.0054777,86,79,0
345.44,339.14,4.6664,0.54719,21.533,0,0.013311,0.0028209,94,87,0
345.44,339.14,4.6664,0.54719,21.533,0,0.013311,0.0028209,94,87,0
200.23,193.93,4.8035,0.6843,21.533,0,0.01286,0.0023691,101,94,0
200.23,193.93,4.8035,0.6843,21.533,0,0.01286,0.0023691,101,94,0
264.74,258.44,4.5319,0.41269,64.6,43.066,0.019203,0.0087121,84,77,0
264.74,258.44,4.5319,0.41269,64.6,43.066,0.019203,0.0087121,84,77,0
309.76,303.46,4.6888,0.56964,21.533,0,0.015264,0.0047736,124,117,0
309.76,303.46,4.6888,0.56964,21.533,0,0.015264,0.0047736,124,117,0
270,263.7,4.7692,0.65004,21.533,0,0.017079,0.0065888,78,71,0
270,263.7,4.7692,0.65004,21.533,0,0.017079,0.0065888,78,71,0
253.73,247.43,4.8475,0.72829,21.533,0,0.012941,0.0024507,81,74,0
253.73,247.43,4.8475,0.72829,21.533,0,0.012941,0.0024507,81,74,0
130.46,124.16,5.1858,1.0666,107.67,86.133,0.014903,0.0044127,83,76,0
130.46,124.16,5.1858,1.0666,107.67,86.133,0.014903,0.0044127,83,76,0
96.982,90.683,5.2497,1.1305,21.533,0,0.016576,0.006086,84,77,0
96.982,90.683,5.2497,1.1305,21.533,0,0.016576,0.006086,84,77,0
59.277,52.977,5.3053,1.1861,21.533,0,0.01648,0.0059893,9,2,0
59.277,52.977,5.3053,1.1861,21.533,0,0.01648,0.0059893,9,2,0
75.579,69.28,5.2154,1.0962,21.533,0,0.020155,0.0096648,42,35,0
75.579,69.28,5.2154,1.0962,21.533,0,0.020155,0.0096648,42,35,0
9.5663,3.2668,5.3276,1.2084,129.2,107.67,0.015472,0.0049815,38,31,0
9.5663,3.2668,5.3276,1.2084,129.2,107.67,0.015472,0.0049815,38,31,0
124.31,118.01,5.0031,0.88393,21.533,0,0.019702,0.0092116,79,72,0
124.31,118.01,5.0031,0.88393,21.533,0,0.019702,0.0092116,79,72,0
73.987,67.688,5.0927,0.97351,107.67,86.133,0.021338,0.010848,122,115,0
73.987,67.688,5.0927,0.97351,107.67,86.133,0.021338,0.010848,122,115,0
104.55,98.247,4.9847,0.86552,21.533,0,0.018327,0.0078361,81,74,0
104.55,98.247,4.9847,0.86552,21.533,0,0.018327,0.0078361,81,74,0
29.068,22.769,5.1223,1.0031,107.67,86.133,0.015155,0.0046644,85,78,0
29.068,22.769,5.1223,1.0031,107.67,86.133,0.015155,0.0046644,85,78,0
57.51,51.211,5.145,1.0258,21.533,0,0.014076,0.0035856,121,114,0
57.51,51.211,5.145,1.0258,21.533,0,0.014076,0.0035856,121,114,0
127.14,120.84,4.9,0.78084,21.533,0,0.01018,0,66,59,0
127.14,120.84,4.9,0.78084,21.533,0,0.01018,0,66,59,0
155.06,148.77,4.7812,0.66199,107.67,86.133,0.019065,0.008885,54,47,0
155.06,148.77,4.7812,0.66199,107.67,86.133,0.019065,0.008885,54,47,0
44.046,37.747,5.0412,0.92197,43.066,21.533,0.011262,0.0010816,32,25,0
44.046,37.747,5.0412,0.92197,43.066,21.533,0.011262,0.0010816,32,25,0
9.2798,2.9803,5.2107,1.0915,21.533,0,0.0062769,0,108,101,0
9.2798,2.9803,5.2107,1.0915,21.533,0,0.0062769,0,108,101,0
64.039,57.739,5.0156,0.89641,21.533,0,0.012712,0.0064355,79,72,0
64.039,57.739,5.0156,0.89641,21.533,0,0.012712,0.0064355,79,72,0
55.77,49.471,5.0088,0.88956,21.533,0,0.010884,0.004607,71,64,0
55.77,49.471,5.0088,0.88956,21.533,0,0.010884,0.004607,71,64,0
29.54,23.24,5.0252,0.90604,21.533,0,0.013468,0.0071913,93,86,0
29.54,23.24,5.0252,0.90604,21.533,0,0.013468,0.0071913,93,86,0
29.468,23.169,5.0399,0.92075,43.066,21.533,0.015029,0.0087521,81,74,0
29.468,23.169,5.0399,0.92075,43.066,21.533,0.015029,0.0087521,81,74,0
117.96,111.66,4.7807,0.66152,21.533,0,0.01644,0.010163,105,98,0
117.96,111.66,4.7807,0.66152,21.533,0,0.01644,0.010163,105,98,0
234.07,227.77,4.5149,0.39574,21.533,0,0.014431,0.0081545,121,114,0
234.07,227.77,4.5149,0.39574,21.533,0,0.014431,0.0081545,121,114,0
228.87,222.57,5.0491,0.92987,150.73,129.2,0.023071,0.016794,50,43,0
228.87,222.57,5.0491,0.92987,150.73,129.2,0.023071,0.016794,50,43,0
567.59,561.29,4.3384,0.21924,344.53,323,0.027977,0.0217,81,74,0
567.59,561.29,4.3384,0.21924,344.53,323,0.027977,0.0217,81,74,0
214.06,207.76,4.7452,0.62603,344.53,323,0.028737,0.02246,79,72,0
214.06,207.76,4.7452,0.62603,344.53,323,0.028737,0.02246,79,72,0
142.28,135.98,4.8676,0.74837,107.67,86.133,0.017237,0.01096,79,72,0
142.28,135.98,4.8676,0.74837,107.67,86.133,0.017237,0.01096,79,72,0
206.07,199.77,4.8298,0.71057,107.67,86.133,0.018013,0.011736,129,122,0
206.07,199.77,4.8298,0.71057,107.67,86.133,0.018013,0.011736,129,122,0
224.87,218.57,4.8203,0.7011,21.533,0,0.012382,0.006105,96,89,0
224.87,218.57,4.8203,0.7011,21.533,0,0.012382,0.006105,96,89,0
226.8,220.5,4.7118,0.59258,107.67,86.133,0.01827,0.011993,77,70,0
226.8,220.5,4.7118,0.59258,107.67,86.133,0.01827,0.011993,77,70,0
176.21,169.91,4.8324,0.71317,21.533,0,0.017051,0.010774,79,72,0
176.21,169.91,4.8324,0.71317,21.533,0,0.017051,0.010774,79,72,0
175.82,169.52,4.9209,0.80169,21.533,0,0.024846,0.01857,14,7,0
175.82,169.52,4.9209,0.80169,21.533,0,0.024846,0.01857,14,7,0
209.59,203.29,4.7034,0.58421,107.67,86.133,0.026129,0.019852,94,87,0
209.59,203.29,4.7034,0.58421,107.67,86.133,0.026129,0.019852,94,87,0
197.61,191.31,4.661,0.54181,366.06,344.53,0.016659,0.010382,75,68,0
197.61,191.31,4.661,0.54181,366.06,344.53,0.016659,0.010382,75,68,0
621.79,615.5,4.3371,0.21786,21.533,0,0.029031,0.022755,91,84,0
621.79,615.5,4.3371,0.21786,21.533,0,0.029031,0.022755,91,84,0
579.55,573.25,4.3662,0.24705,344.53,323,0.026593,0.020316,87,80,0
579.55,573.25,4.3662,0.24705,344.53,323,0.026593,0.020316,87,80,0
269.04,262.74,4.6034,0.48423,64.6,43.066,0.024166,0.017889,91,84,0
269.04,262.74,4.6034,0.48423,64.6,43.066,0.024166,0.017889,91,84,0
231.22,224.92,4.5941,0.47486,107.67,86.133,0.018251,0.011974,56,49,0
231.22,224.92,4.5941,0.47486,107.67,86.133,0.018251,0.011974,56,49,0
287.41,281.11,4.5014,0.38222,21.533,0,0.019848,0.013571,91,84,0
287.41,281.11,4.5014,0.38222,21.533,0,0.019848,0.013571,91,84,0
108.96,102.66,4.9478,0.82864,129.2,107.67,0.012747,0.0064699,77,70,0
108.96,102.66,4.9478,0.82864,129.2,107.67,0.012747,0.0064699,77,70,0
78.804,72.505,5.0376,0.91837,107.67,86.133,0.014434,0.0081569,30,23,0
78.804,72.505,5.0376,0.91837,107.67,86.133,0.014434,0.0081569,30,23,0
59.373,50.093,5.0565,0.93731,107.67,86.133,0.0155,0.0092233,67,60,0
59.373,50.093,5.0565,0.93731,107.67,86.133,0.0155,0.0092233,67,60,0
45.459,36.179,5.0502,0.93101,21.533,0,0.014581,0.0083041,30,23,0
45.459,36.179,5.0502,0.93101,21.533,0,0.014581,0.0083041,30,23,0
8.3058,0,5.1545,1.0353,107.67,86.133,0.012082,0.0058048,125,118,0
8.3058,0,5.1545,1.0353,107.67,86.133,0.012082,0.0058048,125,118,0
51.251,42.945,4.9822,0.86304,107.67,86.133,0.0094125,0.0031356,28,21,0
51.251,42.945,4.9822,0.86304,107.67,86.133,0.0094125,0.0031356,28,21,0
89.133,80.827,4.7839,0.66467,150.73,129.2,0.017623,0.011346,63,56,0
89.133,80.827,4.7839,0.66467,150.73,129.2,0.017623,0.011346,63,56,0
120.93,112.62,4.7403,0.62106,86.133,64.6,0.013798,0.0075213,116,109,0
120.93,112.62,4.7403,0.62106,86.133,64.6,0.013798,0.0075213,116,109,0
197.72,189.42,4.6756,0.55637,129.2,107.67,0.01255,0.0062733,96,89,0
197.72,189.42,4.6756,0.55637,129.2,107.67,0.01255,0.0062733,96,89,0
138.81,130.51,4.7539,0.63467,129.2,107.67,0.010752,0.0044751,93,86,0
138.81,130.51,4.7539,0.63467,129.2,107.67,0.010752,0.0044751,93,86,0
40.256,31.951,4.9678,0.84863,107.67,86.133,0.0099084,0.0036315,95,88,0
40.256,31.951,4.9678,0.84863,107.67,86.133,0.0099084,0.0036315,95,88,0
85.371,77.066,4.8932,0.77398,107.67,86.133,0.013728,0.0074515,113,106,0
85.371,77.066,4.8932,0.77398,107.67,86.133,0.013728,0.0074515,113,106,0
60.551,52.245,4.9235,0.80433,129.2,107.67,0.0086077,0.0023308,29,22,0
60.551,52.245,4.9235,0.80433,129.2,107.67,0.0086077,0.0023308,29,22,0
41.9,33.594,4.9936,0.87443,107.67,86.133,0.009802,0.0035251,132,125,0
41.9,33.594,4.9936,0.87443,107.67,86.133,0.009802,0.0035251,132,125,0
51.304,42.998,4.9291,0.80986,86.133,64.6,0.013434,0.0071575,136,129,0
51.304,42.998,4.9291,0.80986,86.133,64.6,0.013434,0.0071575,136,129,0
14.669,8.4131,5.2789,1.1551,21.533,0,0.015866,0.0095886,72,63,0
14.669,8.4131,5.2789,1.1551,21.533,0,0.015866,0.0095886,72,63,0
105.97,99.718,4.8723,0.74853,21.533,0,0.018722,0.012446,93,84,0
105.97,99.718,4.8723,0.74853,21.533,0,0.018722,0.012446,93,84,0
59.518,53.262,4.9922,0.86835,21.533,0,0.011452,0.0051751,88,79,0
59.518,53.262,4.9922,0.86835,21.533,0,0.011452,0.0051751,88,79,0
3.0976,0,5.0974,0.9736,21.533,0,0.0098225,0.0035456,81,72,0
3.0976,0,5.0974,0.9736,21.533,0,0.0098225,0.0035456,81,72,0
42.376,39.278,5.2412,1.1174,107.67,86.133,0.010723,0.0044461,81,72,0
42.376,39.278,5.2412,1.1174,107.67,86.133,0.010723,0.0044461,81,72,0
4.831,1.7335,5.0682,0.94439,43.066,21.533,0.015271,0.0089939,68,59,0
4.831,1.7335,5.0682,0.94439,43.066,21.533,0.015271,0.0089939,68,59,0
36.736,33.639,4.8939,0.77011,21.533,0,0.011174,0.0048969,71,62,0
36.736,33.639,4.8939,0.77011,21.533,0,0.011174,0.0048969,71,62,0
42.925,39.827,4.8942,0.77034,21.533,0,0.018254,0.011977,78,69,0
42.925,39.827,4.8942,0.77034,21.533,0,0.018254,0.011977,78,69,0
58.701,55.603,4.8813,0.75751,21.533,0,0.01214,0.0058635,68,59,0
58.701,55.603,4.8813,0.75751,21.533,0,0.01214,0.0058635,68,59,0
113.07,109.97,4.7871,0.66326,86.133,64.6,0.010873,0.0045959,54,45,0
113.07,109.97,4.7871,0.66326,86.133,64.6,0.010873,0.0045959,54,45,0
41.464,38.366,4.8979,0.77409,21.533,0,0.012838,0.0065608,73,64,0
41.464,38.366,4.8979,0.77409,21.533,0,0.012838,0.0065608,73,64,0
52.281,49.184,4.854,0.73014,21.533,0,0.010996,0.0047191,122,113,0
52.281,49.184,4.854,0.73014,21.533,0,0.010996,0.0047191,122,113,0
43.375,40.278,4.8803,0.75651,107.67,86.133,0.021114,0.014837,82,73,0
43.375,40.278,4.8803,0.75651,107.67,86.133,0.021114,0.014837,82,73,0
277.84,274.75,4.8434,0.71958,107.67,86.133,0.01403,0.0054227,45,35,0
277.84,274.75,4.8434,0.71958,107.67,86.133,0.01403,0.0054227,45,35,0
83.126,80.028,4.9401,0.81626,150.73,129.2,0.015622,0.007014,108,98,0
83.126,80.028,4.9401,0.81626,150.73,129.2,0.015622,0.007014,108,98,0
129.95,126.85,4.7919,0.66803,21.533,0,0.012537,0.0039293,95,85,0
129.95,126.85,4.7919,0.66803,21.533,0,0.012537,0.0039293,95,85,0
180.16,177.06,4.707,0.58317,21.533,0,0.016853,0.0082455,92,82,0
180.16,177.06,4.707,0.58317,21.533,0,0.016853,0.0082455,92,82,0
121.33,118.23,4.8237,0.6999,129.2,107.67,0.010835,0.0022275,50,40,0
121.33,118.23,4.8237,0.6999,129.2,107.67,0.010835,0.0022275,50,40,0
102.16,99.064,4.8751,0.7513,107.67,86.133,0.013925,0.0053173,127,117,0
102.16,99.064,4.8751,0.7513,107.67,86.133,0.013925,0.0053173,127,117,0
133.8,130.7,4.7082,0.58437,21.533,0,0.011027,0.0024198,62,52,0
133.8,130.7,4.7082,0.58437,21.533,0,0.011027,0.0024198,62,52,0
157.25,154.16,4.702,0.57819,129.2,107.67,0.01515,0.0065425,105,95,0
157.25,154.16,4.702,0.57819,129.2,107.67,0.01515,0.0065425,105,95,0
143.85,140.75,4.8624,0.73854,172.27,150.73,0.014813,0.0062055,28,18,0
143.85,140.75,4.8624,0.73854,172.27,150.73,0.014813,0.0062055,28,18,0
71.91,68.812,4.997,0.87318,150.73,129.2,0.010863,0.0022552,111,101,0
71.91,68.812,4.997,0.87318,150.73,129.2,0.010863,0.0022552,111,101,0
95.226,92.129,4.9923,0.86852,323,301.46,0.010201,0.0015929,144,134,0
95.226,92.129,4.9923,0.86852,323,301.46,0.010201,0.0015929,144,134,0
170.55,167.45,4.8774,0.75357,64.6,43.066,0.014303,0.0056956,66,56,0
170.55,167.45,4.8774,0.75357,64.6,43.066,0.014303,0.0056956,66,56,0
206.33,203.23,4.7916,0.66773,107.67,86.133,0.015675,0.0070672,77,67,0
206.33,203.23,4.7916,0.66773,107.67,86.133,0.015675,0.0070672,77,67,0
175.42,172.32,4.8279,0.70405,107.67,86.133,0.017385,0.0087769,116,106,0
175.42,172.32,4.8279,0.70405,107.67,86.133,0.017385,0.0087769,116,106,0
84.276,81.178,5.0589,0.9351,129.2,107.67,0.016961,0.0083532,23,13,0
84.276,81.178,5.0589,0.9351,129.2,107.67,0.016961,0.0083532,23,13,0
75.969,72.872,5.4188,0.94449,21.533,0,0.021201,0.012594,80,70,0
75.969,72.872,5.4188,0.94449,21.533,0,0.021201,0.012594,80,70,0
142.47,139.37,5.093,0.61866,21.533,0,0.019027,0.010419,64,54,0
142.47,139.37,5.093,0.61866,21.533,0,0.019027,0.010419,64,54,0
41.799,38.701,5.1701,0.69573,43.066,21.533,0.014477,0.0058695,60,50,0
41.799,38.701,5.1701,0.69573,43.066,21.533,0.014477,0.0058695,60,50,0
140.23,137.13,4.9489,0.47456,21.533,0,0.017988,0.0093798,81,71,0
140.23,137.13,4.9489,0.47456,21.533,0,0.017988,0.0093798,81,71,0
46.237,43.139,5.017,0.54267,21.533,0,0.012432,0.0038245,80,70,0
46.237,43.139,5.017,0.54267,21.533,0,0.012432,0.0038245,80,70,0
71.53,68.432,4.9991,0.52477,107.67,86.133,0.014886,0.0062786,115,105,0
71.53,68.432,4.9991,0.52477,107.67,86.133,0.014886,0.0062786,115,105,0
118.65,115.55,4.8673,0.39296,21.533,0,0.015114,0.0065063,83,73,0
118.65,115.55,4.8673,0.39296,21.533,0,0.015114,0.0065063,83,73,0
