@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
30.842,27.401,5.6566,-0.053957,21.533,0,0
38.1,34.659,5.6819,-0.028657,43.066,21.533,0
38.1,34.659,5.6819,-0.028657,43.066,21.533,0
31.088,27.648,5.6734,-0.037145,21.533,0,0
31.088,27.648,5.6734,-0.037145,21.533,0,0
77.142,73.702,5.3995,-0.31101,21.533,0,0
77.142,73.702,5.3995,-0.31101,21.533,0,0
107.31,103.87,5.6939,-0.070445,21.533,0,0
107.31,103.87,5.6939,-0.070445,21.533,0,0
45.819,42.378,5.6229,-0.14135,21.533,0,0
45.819,42.378,5.6229,-0.14135,21.533,0,0
36.073,32.633,5.5704,-0.19386,21.533,0,0
36.073,32.633,5.5704,-0.19386,21.533,0,0
82.196,78.756,5.6455,-0.11876,21.533,0,0
82.196,78.756,5.6455,-0.11876,21.533,0,0
108.29,104.85,5.6908,-0.0735,21.533,0,0
108.29,104.85,5.6908,-0.0735,21.533,0,0
60.101,56.66,5.3576,-0.40665,1184.3,1162.8,0
60.101,56.66,5.3576,-0.40665,1184.3,1162.8,0
91.602,88.162,5.6166,-0.14766,2950,2928.5,0
91.602,88.162,5.6166,-0.14766,2950,2928.5,0
99.275,95.835,5.6067,-0.15759,2928.5,2907,0
99.275,95.835,5.6067,-0.15759,2928.5,2907,0
99.438,95.998,5.6016,-0.16268,1162.8,1141.3,0
99.438,95.998,5.6016,-0.16268,1162.8,1141.3,0
93.626,90.186,5.6177,-0.14657,21.533,0,0
93.626,90.186,5.6177,-0.14657,21.533,0,0
79.188,75.748,5.694,-0.070301,2993.1,2971.6,0
79.188,75.748,5.694,-0.070301,2993.1,2971.6,0
66.528,63.088,5.6667,-0.097585,64.6,43.066,0
66.528,63.088,5.6667,-0.097585,64.6,43.066,0
56.925,53.485,5.6686,-0.095666,21.533,0,0
56.925,53.485,5.6686,-0.095666,21.533,0,0
50.212,46.772,5.587,-0.17732,21.533,0,0
50.212,46.772,5.587,-0.17732,21.533,0,0
42.096,38.656,5.6351,-0.12924,21.533,0,0
42.096,38.656,5.6351,-0.12924,21.533,0,0
31.936,28.496,5.591,-0.17326,64.6,43.066,0
31.936,28.496,5.591,-0.17326,64.6,43.066,0
64.848,0,4.9711,0,21.533,0,0
64.848,0,4.9711,0,21.533,0,0
81.485,16.637,4.897,-0.074071,21.533,0,0
81.485,16.637,4.897,-0.074071,21.533,0,0
98.368,33.519,4.807,-0.1641,43.066,21.533,0
98.368,33.519,4.807,-0.1641,43.066,21.533,0
6.2994,0,5.137,0,21.533,0,0
6.2994,0,5.137,0,21.533,0,0
43.366,37.067,5.2295,0,21.533,0,0
43.366,37.067,5.2295,0,21.533,0,0
368.48,362.18,4.5207,-0.89229,21.533,0,0
368.48,362.18,4.5207,-0.89229,21.533,0,0
220.83,214.53,4.7233,-0.6897,21.533,0,0
220.83,214.53,4.7233,-0.6897,21.533,0,0
215.16,208.86,4.862,-0.55105,21.533,0,0
215.16,208.86,4.862,-0.55105,21.533,0,0
405.75,399.45,4.6682,-0.74479,64.6,43.066,0
405.75,399.45,4.6682,-0.74479,64.6,43.066,0
204.54,198.24,4.7775,-0.63549,21.533,0,0
204.54,198.24,4.7775,-0.63549,21.533,0,0
278.04,271.74,4.7102,-0.70279,21.533,0,0
278.04,271.74,4.7102,-0.70279,21.533,0,0
164.18,157.88,4.7653,-0.64769,64.6,43.066,0
164.18,157.88,4.7653,-0.64769,64.6,43.066,0
248.42,242.12,4.7786,-0.63442,21.533,0,0
248.42,242.12,4.7786,-0.63442,21.533,0,0
389.81,383.51,4.6439,-0.76916,21.533,0,0
389.81,383.51,4.6439,-0.76916,21.533,0,0
345.44,339.14,4.6664,-0.74664,21.533,0,0
345.44,339.14,4.6664,-0.74664,21.533,0,0
200.23,193.93,4.8035,-0.60953,21.533,0,0
200.23,193.93,4.8035,-0.60953,21.533,0,0
264.74,258.44,4.5319,-0.88113,64.6,43.066,0
264.74,258.44,4.5319,-0.88113,64.6,43.066,0
309.76,303.46,4.6888,-0.72419,21.533,0,0
309.76,303.46,4.6888,-0.72419,21.533,0,0
270,263.7,4.7692,-0.64378,21.533,0,0
270,263.7,4.7692,-0.64378,21.533,0,0
253.73,247.43,4.8475,-0.56554,21.533,0,0
253.73,247.43,4.8475,-0.56554,21.533,0,0
130.46,124.16,5.1858,-0.22724,107.67,86.133,0
130.46,124.16,5.1858,-0.22724,107.67,86.133,0
96.982,90.683,5.2497,-0.16335,21.533,0,0
96.982,90.683,5.2497,-0.16335,21.533,0,0
59.277,52.977,5.3053,-0.10775,21.533,0,0
59.277,52.977,5.3053,-0.10775,21.533,0,0
75.579,69.28,5.2154,-0.19761,21.533,0,0
75.579,69.28,5.2154,-0.19761,21.533,0,0
9.5663,3.2668,5.3276,-0.085456,129.2,107.67,0
9.5663,3.2668,5.3276,-0.085456,129.2,107.67,0
124.31,118.01,5.0031,-0.4099,21.533,0,0
124.31,118.01,5.0031,-0.4099,21.533,0,0
73.987,67.688,5.0927,-0.32032,107.67,86.133,0
73.987,67.688,5.0927,-0.32032,107.67,86.133,0
104.55,98.247,4.9847,-0.4283,21.533,0,0
104.55,98.247,4.9847,-0.4283,21.533,0,0
29.068,22.769,5.1223,-0.29072,107.67,86.133,0
29.068,22.769,5.1223,-0.29072,107.67,86.133,0
57.51,51.211,5.145,-0.26806,21.533,0,0
57.51,51.211,5.145,-0.26806,21.533,0,0
127.14,120.84,4.9,-0.51298,21.533,0,0
127.14,120.84,4.9,-0.51298,21.533,0,0
155.06,148.77,4.7812,-0.63184,107.67,86.133,0
155.06,148.77,4.7812,-0.63184,107.67,86.133,0
44.046,37.747,5.0412,-0.37186,43.066,21.533,0
44.046,37.747,5.0412,-0.37186,43.066,21.533,0
9.2798,2.9803,5.2107,-0.20237,21.533,0,0
9.2798,2.9803,5.2107,-0.20237,21.533,0,0
64.039,57.739,5.0156,-0.39742,21.533,0,0
64.039,57.739,5.0156,-0.39742,21.533,0,0
55.77,49.471,5.0088,-0.40427,21.533,0,0
55.77,49.471,5.0088,-0.40427,21.533,0,0
29.54,23.24,5.0252,-0.38779,21.533,0,0
29.54,23.24,5.0252,-0.38779,21.533,0,0
29.468,23.169,5.0399,-0.37308,43.066,21.533,0
29.468,23.169,5.0399,-0.37308,43.066,21.533,0
117.96,111.66,4.7807,-0.63231,21.533,0,0
117.96,111.66,4.7807,-0.63231,21.533,0,0
234.07,227.77,4.5149,-0.89809,21.533,0,0
234.07,227.77,4.5149,-0.89809,21.533,0,0
228.87,222.57,5.0491,-0.36395,150.73,129.2,0
228.87,222.57,5.0491,-0.36395,150.73,129.2,0
567.59,561.29,4.3384,-1.0888,344.53,323,0
567.59,561.29,4.3384,-1.0888,344.53,323,0
214.06,207.76,4.7452,-0.682,344.53,323,0
214.06,207.76,4.7452,-0.682,344.53,323,0
142.28,135.98,4.8676,-0.55966,107.67,86.133,0
142.28,135.98,4.8676,-0.55966,107.67,86.133,0
206.07,199.77,4.8298,-0.59746,107.67,86.133,0
206.07,199.77,4.8298,-0.59746,107.67,86.133,0
224.87,218.57,4.8203,-0.60693,21.533,0,0
224.87,218.57,4.8203,-0.60693,21.533,0,0
226.8,220.5,4.7118,-0.71545,107.67,86.133,0
226.8,220.5,4.7118,-0.71545,107.67,86.133,0
176.21,169.91,4.8324,-0.59486,21.533,0,0
176.21,169.91,4.8324,-0.59486,21.533,0,0
175.82,169.52,4.9209,-0.50634,21.533,0,0
175.82,169.52,4.9209,-0.50634,21.533,0,0
209.59,203.29,4.7034,-0.72382,107.67,86.133,0
209.59,203.29,4.7034,-0.72382,107.67,86.133,0
197.61,191.31,4.661,-0.76621,366.06,344.53,0
197.61,191.31,4.661,-0.76621,366.06,344.53,0
621.79,615.5,4.3371,-1.0902,21.533,0,0
621.79,615.5,4.3371,-1.0902,21.533,0,0
579.55,573.25,4.3662,-1.061,344.53,323,0
579.55,573.25,4.3662,-1.061,344.53,323,0
269.04,262.74,4.6034,-0.8238,64.6,43.066,0
269.04,262.74,4.6034,-0.8238,64.6,43.066,0
231.22,224.92,4.5941,-0.83316,107.67,86.133,0
231.22,224.92,4.5941,-0.83316,107.67,86.133,0
287.41,281.11,4.5014,-0.92581,21.533,0,0
287.41,281.11,4.5014,-0.92581,21.533,0,0
108.96,102.66,4.9478,-0.47939,129.2,107.67,0
108.96,102.66,4.9478,-0.47939,129.2,107.67,0
78.804,72.505,5.0376,-0.38966,107.67,86.133,0
78.804,72.505,5.0376,-0.38966,107.67,86.133,0
59.373,50.093,5.0565,-0.43956,107.67,86.133,0
59.373,50.093,5.0565,-0.43956,107.67,86.133,0
45.459,36.179,5.0502,-0.44586,21.533,0,0
45.459,36.179,5.0502,-0.44586,21.533,0,0
8.3058,0,5.1545,-0.34157,107.67,86.133,0
8.3058,0,5.1545,-0.34157,107.67,86.133,0
51.251,42.945,4.9822,-0.51382,107.67,86.133,0
51.251,42.945,4.9822,-0.51382,107.67,86.133,0
89.133,80.827,4.7839,-0.7122,150.73,129.2,0
89.133,80.827,4.7839,-0.7122,150.73,129.2,0
120.93,112.62,4.7403,-0.75581,86.133,64.6,0
120.93,112.62,4.7403,-0.75581,86.133,64.6,0
197.72,189.42,4.6756,-0.8205,129.2,107.67,0
197.72,189.42,4.6756,-0.8205,129.2,107.67,0
138.81,130.51,4.7539,-0.74219,129.2,107.67,0
138.81,130.51,4.7539,-0.74219,129.2,107.67,0
40.256,31.951,4.9678,-0.52824,107.67,86.133,0
40.256,31.951,4.9678,-0.52824,107.67,86.133,0
85.371,77.066,4.8932,-0.60289,107.67,86.133,0
85.371,77.066,4.8932,-0.60289,107.67,86.133,0
60.551,52.245,4.9235,-0.57254,129.2,107.67,0
60.551,52.245,4.9235,-0.57254,129.2,107.67,0
41.9,33.594,4.9936,-0.50244,107.67,86.133,0
41.9,33.594,4.9936,-0.50244,107.67,86.133,0
51.304,42.998,4.9291,-0.567,86.133,64.6,0
51.304,42.998,4.9291,-0.567,86.133,64.6,0
14.669,8.4131,5.2789,-0.21716,21.533,0,0
14.669,8.4131,5.2789,-0.21716,21.533,0,0
105.97,99.718,4.8723,-0.62372,21.533,0,0
105.97,99.718,4.8723,-0.62372,21.533,0,0
59.518,53.262,4.9922,-0.50389,21.533,0,0
59.518,53.262,4.9922,-0.50389,21.533,0,0
3.0976,0,5.0974,-0.39864,21.533,0,0
3.0976,0,5.0974,-0.39864,21.533,0,0
42.376,39.278,5.2412,-0.25482,107.67,86.133,0
42.376,39.278,5.2412,-0.25482,107.67,86.133,0
4.831,1.7335,5.0682,-0.42786,43.066,21.533,0
4.831,1.7335,5.0682,-0.42786,43.066,21.533,0
36.736,33.639,4.8939,-0.60213,21.533,0,0
36.736,33.639,4.8939,-0.60213,21.533,0,0
42.925,39.827,4.8942,-0.60191,21.533,0,0
42.925,39.827,4.8942,-0.60191,21.533,0,0
58.701,55.603,4.8813,-0.61474,21.533,0,0
58.701,55.603,4.8813,-0.61474,21.533,0,0
113.07,109.97,4.7871,-0.70898,86.133,64.6,0
113.07,109.97,4.7871,-0.70898,86.133,64.6,0
41.464,38.366,4.8979,-0.59816,21.533,0,0
41.464,38.366,4.8979,-0.59816,21.533,0,0
52.281,49.184,4.854,-0.6421,21.533,0,0
52.281,49.184,4.854,-0.6421,21.533,0,0
43.375,40.278,4.8803,-0.61574,107.67,86.133,0
43.375,40.278,4.8803,-0.61574,107.67,86.133,0
277.84,274.75,4.8434,-0.65267,107.67,86.133,0
277.84,274.75,4.8434,-0.65267,107.67,86.133,0
83.126,80.028,4.9401,-0.55598,150.73,129.2,0
83.126,80.028,4.9401,-0.55598,150.73,129.2,0
129.95,126.85,4.7919,-0.70421,21.533,0,0
129.95,126.85,4.7919,-0.70421,21.533,0,0
180.16,177.06,4.707,-0.78908,21.533,0,0
180.16,177.06,4.707,-0.78908,21.533,0,0
121.33,118.23,4.8237,-0.67235,129.2,107.67,0
121.33,118.23,4.8237,-0.67235,129.2,107.67,0
102.16,99.064,4.8751,-0.62094,107.67,86.133,0
102.16,99.064,4.8751,-0.62094,107.67,86.133,0
133.8,130.7,4.7082,-0.78788,21.533,0,0
133.8,130.7,4.7082,-0.78788,21.533,0,0
157.25,154.16,4.702,-0.79405,129.2,107.67,0
157.25,154.16,4.702,-0.79405,129.2,107.67,0
143.85,140.75,4.8624,-0.63371,172.27,150.73,0
143.85,140.75,4.8624,-0.63371,172.27,150.73,0
71.91,68.812,4.997,-0.49906,150.73,129.2,0
71.91,68.812,4.997,-0.49906,150.73,129.2,0
95.226,92.129,4.9923,-0.50373,323,301.46,0
95.226,92.129,4.9923,-0.50373,323,301.46,0
170.55,167.45,4.8774,-0.61868,64.6,43.066,0
170.55,167.45,4.8774,-0.61868,64.6,43.066,0
206.33,203.23,4.7916,-0.70451,107.67,86.133,0
206.33,203.23,4.7916,-0.70451,107.67,86.133,0
175.42,172.32,4.8279,-0.6682,107.67,86.133,0
175.42,172.32,4.8279,-0.6682,107.67,86.133,0
84.276,81.178,5.0589,-0.43715,129.2,107.67,0
84.276,81.178,5.0589,-0.43715,129.2,107.67,0
75.969,72.872,5.4188,-0.12912,21.533,0,0
75.969,72.872,5.4188,-0.12912,21.533,0,0
142.47,139.37,5.093,-0.45495,21.533,0,0
142.47,139.37,5.093,-0.45495,21.533,0,0
41.799,38.701,5.1701,-0.37787,43.066,21.533,0
41.799,38.701,5.1701,-0.37787,43.066,21.533,0
140.23,137.13,4.9489,-0.59905,21.533,0,0
140.23,137.13,4.9489,-0.59905,21.533,0,0
46.237,43.139,5.017,-0.53094,21.533,0,0
46.237,43.139,5.017,-0.53094,21.533,0,0
71.53,68.432,4.9991,-0.54883,107.67,86.133,0
71.53,68.432,4.9991,-0.54883,107.67,86.133,0
118.65,115.55,4.8673,-0.68065,21.533,0,0
118.65,115.55,4.8673,-0.68065,21.533,0,0
68.371,65.273,4.9441,-0.60383,64.6,43.066,0
68.371,65.273,4.9441,-0.60383,64.6,43.066,0
33.805,30.708,5.0028,-0.54512,21.533,0,0
33.805,30.708,5.0028,-0.54512,21.533,0,0
67.387,64.289,4.9954,-0.55255,21.533,0,0
67.387,64.289,4.9954,-0.55255,21.533,0,0
86.693,83.596,4.9519,-0.59606,21.533,0,0
86.693,83.596,4.9519,-0.59606,21.533,0,0
53.792,50.694,4.9739,-0.57406,21.533,0,0
53.792,50.694,4.9739,-0.57406,21.533,0,0
5.8947,2.7971,5.2242,-0.32373,21.533,0,0
5.8947,2.7971,5.2242,-0.32373,21.533,0,0
7.4505,4.353,5.0642,-0.4838,21.533,0,0
7.4505,4.353,5.0642,-0.4838,21.533,0,0
64.511,61.413,4.9152,-0.6328,43.066,21.533,0
64.511,61.413,4.9152,-0.6328,43.066,21.533,0
58.133,55.035,5.0147,-0.53327,21.533,0,0
58.133,55.035,5.0147,-0.53327,21.533,0,0
191.42,188.32,5.3162,-0.23172,21.533,0,0
191.42,188.32,5.3162,-0.23172,21.533,0,0
179.29,176.19,5.5173,-0.030674,64.6,43.066,0
179.29,176.19,5.5173,-0.030674,64.6,43.066,0
171.91,168.81,5.3274,-0.22053,107.67,86.133,0
171.91,168.81,5.3274,-0.22053,107.67,86.133,0
189.45,186.35,5.1135,-0.43447,21.533,0,0
189.45,186.35,5.1135,-0.43447,21.533,0,0
149.7,146.6,5.0449,-0.50307,21.533,0,0
149.7,146.6,5.0449,-0.50307,21.533,0,0
150.5,147.4,5.0634,-0.48456,21.533,0,0
150.5,147.4,5.0634,-0.48456,21.533,0,0
166.48,163.39,4.8877,-0.66029,150.73,129.2,0
166.48,163.39,4.8877,-0.66029,150.73,129.2,0
187.87,184.77,4.8697,-0.67828,107.67,86.133,0
187.87,184.77,4.8697,-0.67828,107.67,86.133,0
155.36,152.27,4.9791,-0.56886,21.533,0,0
155.36,152.27,4.9791,-0.56886,21.533,0,0
173.15,170.06,4.8459,-0.70209,21.533,0,0
173.15,170.06,4.8459,-0.70209,21.533,0,0
184.28,181.19,4.9525,-0.5955,107.67,86.133,0
184.28,181.19,4.9525,-0.5955,107.67,86.133,0
202.33,199.24,4.7964,-0.75159,64.6,43.066,0
202.33,199.24,4.7964,-0.75159,64.6,43.066,0
238.7,235.61,4.8671,-0.68086,107.67,86.133,0
238.7,235.61,4.8671,-0.68086,107.67,86.133,0
221.37,218.27,4.8101,-0.73782,516.8,495.26,0
221.37,218.27,4.8101,-0.73782,516.8,495.26,0
204.05,200.95,4.825,-0.72294,129.2,107.67,0
204.05,200.95,4.825,-0.72294,129.2,107.67,0
157.54,151.65,5.1327,-0.41522,107.67,86.133,0
157.54,151.65,5.1327,-0.41522,107.67,86.133,0
206.69,200.8,4.9969,-0.55109,129.2,107.67,0
206.69,200.8,4.9969,-0.55109,129.2,107.67,0
188.71,182.82,5.0563,-0.49162,129.2,107.67,0
188.71,182.82,5.0563,-0.49162,129.2,107.67,0
67.023,61.129,5.2032,-0.34476,107.67,86.133,0
67.023,61.129,5.2032,-0.34476,107.67,86.133,0
47.419,41.525,5.1934,-0.35453,64.6,43.066,0
47.419,41.525,5.1934,-0.35453,64.6,43.066,0
71.627,65.732,5.0935,-0.45442,107.67,86.133,0
71.627,65.732,5.0935,-0.45442,107.67,86.133,0
76.754,70.86,5.0892,-0.45878,129.2,107.67,0
76.754,70.86,5.0892,-0.45878,129.2,107.67,0
62.368,56.473,5.2005,-0.34741,129.2,107.67,0
62.368,56.473,5.2005,-0.34741,129.2,107.67,0
74.595,68.701,5.0795,-0.46846,107.67,86.133,0
74.595,68.701,5.0795,-0.46846,107.67,86.133,0
74.91,69.016,5.0387,-0.50926,150.73,129.2,0
74.91,69.016,5.0387,-0.50926,150.73,129.2,0
148.83,142.94,5.0426,-0.50531,107.67,86.133,0
148.83,142.94,5.0426,-0.50531,107.67,86.133,0
183.97,178.08,5.1144,-0.43733,150.73,129.2,0
183.97,178.08,5.1144,-0.43733,150.73,129.2,0
154.88,148.98,5.4841,-0.067656,107.67,86.133,0
154.88,148.98,5.4841,-0.067656,107.67,86.133,0
153.86,147.97,5.4343,-0.11741,64.6,43.066,0
153.86,147.97,5.4343,-0.11741,64.6,43.066,0
104.82,98.925,5.4505,-0.10124,107.67,86.133,0
104.82,98.925,5.4505,-0.10124,107.67,86.133,0
108.91,103.01,5.2047,-0.34702,107.67,86.133,0
108.91,103.01,5.2047,-0.34702,107.67,86.133,0
156.21,150.31,4.8396,-0.71218,21.533,0,0
156.21,150.31,4.8396,-0.71218,21.533,0,0
133.2,127.3,4.9902,-0.56156,107.67,86.133,0
133.2,127.3,4.9902,-0.56156,107.67,86.133,0
69.977,64.082,5.1416,-0.41011,64.6,43.066,0
69.977,64.082,5.1416,-0.41011,64.6,43.066,0
86.964,81.069,5.1453,-0.40646,129.2,107.67,0
86.964,81.069,5.1453,-0.40646,129.2,107.67,0
141.33,135.44,4.9752,-0.5765,86.133,64.6,0
141.33,135.44,4.9752,-0.5765,86.133,64.6,0
73.656,67.762,5.0861,-0.46566,86.133,64.6,0
73.656,67.762,5.0861,-0.46566,86.133,64.6,0
125.37,119.48,4.8782,-0.67353,107.67,86.133,0
125.37,119.48,4.8782,-0.67353,107.67,86.133,0
232.14,226.25,4.6848,-0.86697,215.33,193.8,0
232.14,226.25,4.6848,-0.86697,215.33,193.8,0
135.79,129.89,4.7993,-0.75249,129.2,107.67,0
135.79,129.89,4.7993,-0.75249,129.2,107.67,0
144.06,138.16,4.8437,-0.70802,107.67,86.133,0
144.06,138.16,4.8437,-0.70802,107.67,86.133,0
114.62,108.73,4.8694,-0.68234,129.2,107.67,0
114.62,108.73,4.8694,-0.68234,129.2,107.67,0
13.222,0,5.0129,0,732.13,0,0
13.222,0,5.0129,0,732.13,0,0
13.743,0.52145,5.0508,0,236.87,0,0
13.743,0.52145,5.0508,0,236.87,0,0
13.314,0.091642,5.0567,0,193.8,0,0
13.314,0.091642,5.0567,0,193.8,0,0
11.025,0,5.1986,0,538.33,344.53,0
11.025,0,5.1986,0,538.33,344.53,0
12.328,1.3038,5.1229,-0.075686,150.73,0,0
12.328,1.3038,5.1229,-0.075686,150.73,0,0
16.715,5.6907,5.3249,0,689.06,538.33,0
16.715,5.6907,5.3249,0,689.06,538.33,0
24.832,13.807,5.3047,-0.02019,796.73,646,0
24.832,13.807,5.3047,-0.02019,796.73,646,0
31.838,20.814,5.3351,0,710.6,559.86,0
31.838,20.814,5.3351,0,710.6,559.86,0
35.659,24.634,5.4723,0,710.6,559.86,0
35.659,24.634,5.4723,0,710.6,559.86,0
30.257,19.232,5.5192,0,236.87,86.133,0
30.257,19.232,5.5192,0,236.87,86.133,0
25.54,14.515,5.5431,0,344.53,193.8,0
25.54,14.515,5.5431,0,344.53,193.8,0
22.381,11.357,5.2291,-0.31398,344.53,193.8,0
22.381,11.357,5.2291,-0.31398,344.53,193.8,0
18.698,7.673,5.1868,-0.35626,344.53,193.8,0
18.698,7.673,5.1868,-0.35626,344.53,193.8,0
19.986,8.961,5.0183,-0.52478,344.53,193.8,0
19.986,8.961,5.0183,-0.52478,344.53,193.8,0
20.057,9.0325,5.072,-0.47105,452.2,301.46,0
20.057,9.0325,5.072,-0.47105,452.2,301.46,0
20.413,9.3888,5.0394,-0.5037,344.53,193.8,0
20.413,9.3888,5.0394,-0.5037,344.53,193.8,0
19.029,8.004,4.9744,-0.56863,538.33,387.6,0
19.029,8.004,4.9744,-0.56863,538.33,387.6,0
25.44,14.415,4.9732,-0.56987,1248.9,1098.2,0
25.44,14.415,4.9732,-0.56987,1248.9,1098.2,0
3.776,0,4.059,-1.4841,1292,1141.3,0
3.776,0,4.059,-1.4841,1292,1141.3,0
51.877,48.101,3.8086,-1.7345,1270.5,1119.7,0
51.877,48.101,3.8086,-1.7345,1270.5,1119.7,0
47.625,43.849,4.9005,-0.64254,559.86,409.13,0
47.625,43.849,4.9005,-0.64254,559.86,409.13,0
44.429,40.653,4.9501,-0.59298,516.8,366.06,0
44.429,40.653,4.9501,-0.59298,516.8,366.06,0
37.827,34.051,4.9239,-0.61916,516.8,366.06,0
37.827,34.051,4.9239,-0.61916,516.8,366.06,0
36.165,32.389,5.1853,-0.35776,882.86,732.13,0
36.165,32.389,5.1853,-0.35776,882.86,732.13,0
32.146,28.37,5.2238,-0.31923,882.86,732.13,0
32.146,28.37,5.2238,-0.31923,882.86,732.13,0
33.506,29.73,5.294,-0.24901,516.8,366.06,0
33.506,29.73,5.294,-0.24901,516.8,366.06,0
32.756,28.98,5.1226,-0.42044,516.8,366.06,0
32.756,28.98,5.1226,-0.42044,516.8,366.06,0
35.422,31.646,5.3179,-0.22511,516.8,366.06,0
35.422,31.646,5.3179,-0.22511,516.8,366.06,0
41.765,37.989,5.2606,-0.28244,624.46,473.73,0
41.765,37.989,5.2606,-0.28244,624.46,473.73,0
91.014,87.238,3.8753,-1.6678,732.13,581.4,0
91.014,87.238,3.8753,-1.6678,732.13,581.4,0
67.491,65.444,5.3751,0,624.46,279.93,0
67.491,65.444,5.3751,0,624.46,279.93,0
70.08,68.034,5.4404,0,624.46,279.93,0
70.08,68.034,5.4404,0,624.46,279.93,0
74.58,72.534,5.5049,0,646,301.46,0
74.58,72.534,5.5049,0,646,301.46,0
82.81,80.763,5.5451,0,624.46,279.93,0
82.81,80.763,5.5451,0,624.46,279.93,0
80.825,78.778,5.4844,-0.060695,624.46,279.93,0
80.825,78.778,5.4844,-0.060695,624.46,279.93,0
81.636,79.59,5.5318,-0.013272,1916.5,1571.9,0
81.636,79.59,5.5318,-0.013272,1916.5,1571.9,0
82.374,80.327,5.5747,0,2691.7,2347.1,0
82.374,80.327,5.5747,0,2691.7,2347.1,0
80.796,78.75,5.5314,-0.043343,387.6,43.066,0
80.796,78.75,5.5314,-0.043343,387.6,43.066,0
70.043,67.997,5.517,-0.057725,301.46,0,0
70.043,67.997,5.517,-0.057725,301.46,0,0
61.249,59.202,5.4989,-0.075791,624.46,323,0
61.249,59.202,5.4989,-0.075791,624.46,323,0
48.975,46.929,5.5566,-0.018087,624.46,323,0
48.975,46.929,5.5566,-0.018087,624.46,323,0
41.413,39.367,5.4916,-0.083094,409.13,107.67,0
41.413,39.367,5.4916,-0.083094,409.13,107.67,0
34.621,32.575,5.4871,-0.087599,409.13,107.67,0
34.621,32.575,5.4871,-0.087599,409.13,107.67,0
30.526,28.48,5.4479,-0.12682,430.66,129.2,0
30.526,28.48,5.4479,-0.12682,430.66,129.2,0
28.974,26.928,5.4141,-0.16062,430.66,129.2,0
28.974,26.928,5.4141,-0.16062,430.66,129.2,0
30.085,28.038,5.5512,-0.023544,430.66,129.2,0
30.085,28.038,5.5512,-0.023544,430.66,129.2,0
26.214,24.168,5.4868,-0.087922,624.46,323,0
26.214,24.168,5.4868,-0.087922,624.46,323,0
23.995,21.949,5.3062,-0.26855,409.13,107.67,0
23.995,21.949,5.3062,-0.26855,409.13,107.67,0
20.085,18.038,5.3654,-0.20935,473.73,172.27,0
20.085,18.038,5.3654,-0.20935,473.73,172.27,0
19.439,17.393,5.4034,-0.17131,279.93,0,0
19.439,17.393,5.4034,-0.17131,279.93,0,0
16.009,13.963,5.5016,-0.073077,107.67,0,0
16.009,13.963,5.5016,-0.073077,107.67,0,0
16.763,14.717,5.2957,-0.27899,86.133,0,0
16.763,14.717,5.2957,-0.27899,86.133,0,0
33.532,31.486,4.5205,-1.0542,1787.3,1701.1,0
33.532,31.486,4.5205,-1.0542,1787.3,1701.1,0
46.586,44.54,3.805,-1.7697,1830.3,1744.2,0
46.586,44.54,3.805,-1.7697,1830.3,1744.2,0
46.561,45.837,5.1218,-0.4529,947.46,861.33,0
46.561,45.837,5.1218,-0.4529,947.46,861.33,0
42.512,41.787,5.1854,-0.38929,904.39,818.26,0
42.512,41.787,5.1854,-0.38929,904.39,818.26,0
38.323,37.598,5.0899,-0.4848,904.39,818.26,0
38.323,37.598,5.0899,-0.4848,904.39,818.26,0
33.762,33.038,4.8991,-0.67562,925.93,839.79,0
33.762,33.038,4.8991,-0.67562,925.93,839.79,0
34.853,34.128,5.1395,-0.43525,925.93,839.79,0
34.853,34.128,5.1395,-0.43525,925.93,839.79,0
31.661,30.937,4.9834,-0.59134,925.93,839.79,0
31.661,30.937,4.9834,-0.59134,925.93,839.79,0
27.607,26.882,4.9988,-0.57591,968.99,882.86,0
27.607,26.882,4.9988,-0.57591,968.99,882.86,0
25.792,25.068,4.9345,-0.64021,925.93,839.79,0
25.792,25.068,4.9345,-0.64021,925.93,839.79,0
27.034,26.309,5.1098,-0.4649,925.93,839.79,0
27.034,26.309,5.1098,-0.4649,925.93,839.79,0
24.373,23.649,5.0038,-0.57087,925.93,839.79,0
24.373,23.649,5.0038,-0.57087,925.93,839.79,0
20.915,20.191,5.1615,-0.41325,107.67,21.533,0
20.915,20.191,5.1615,-0.41325,107.67,21.533,0
19.328,18.603,5.2727,-0.30202,107.67,21.533,0
19.328,18.603,5.2727,-0.30202,107.67,21.533,0
19.915,19.19,5.1982,-0.37649,258.4,172.27,0
19.915,19.19,5.1982,-0.37649,258.4,172.27,0
19.246,18.521,5.3063,-0.2684,710.6,624.46,0
19.246,18.521,5.3063,-0.2684,710.6,624.46,0
80.559,79.834,5.3972,-0.21809,753.66,667.53,0
80.559,79.834,5.3972,-0.21809,753.66,667.53,0
92.152,91.427,5.565,-0.050278,775.2,689.06,0
92.152,91.427,5.565,-0.050278,775.2,689.06,0
