@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.016283,0.0060517,60,50,0
0.015432,0.0052011,56,46,0
0.015432,0.0052011,56,46,0
0.015283,0.0050514,13,3,0
0.015283,0.0050514,13,3,0
0.018067,0.0078356,67,57,0
0.018067,0.0078356,67,57,0
0.025444,0.015212,81,71,0
0.025444,0.015212,81,71,0
0.017525,0.0072933,90,80,0
0.017525,0.0072933,90,80,0
0.01201,0.0017782,76,66,0
0.01201,0.0017782,76,66,0
0.013289,0.0030576,41,31,0
0.013289,0.0030576,41,31,0
0.023214,0.012983,77,67,0
0.023214,0.012983,77,67,0
0.017454,0.0072223,48,38,0
0.017454,0.0072223,48,38,0
0.022816,0.012585,72,62,0
0.022816,0.012585,72,62,0
0.023111,0.012879,55,45,0
0.023111,0.012879,55,45,0
0.023053,0.012822,57,47,0
0.023053,0.012822,57,47,0
0.026731,0.016499,80,70,0
0.026731,0.016499,80,70,0
0.023053,0.012822,68,58,0
0.023053,0.012822,68,58,0
0.025136,0.014904,86,76,0
0.025136,0.014904,86,76,0
0.016519,0.0045092,39,29,0
0.016519,0.0045092,39,29,0
0.016755,0.0047453,20,10,0
0.016755,0.0047453,20,10,0
0.02028,0.0082703,97,87,0
0.02028,0.0082703,97,87,0
0.015877,0.0038677,38,28,0
0.015877,0.0038677,38,28,0
0.02285,0.010841,130,120,0
0.02285,0.010841,130,120,0
0.015255,0.003245,123,113,0
0.015255,0.003245,123,113,0
0.019239,0.0072296,122,112,0
0.019239,0.0072296,122,112,0
0.012539,0.00052919,66,56,0
0.012539,0.00052919,66,56,0
0.021752,0.0097427,70,60,0
0.021752,0.0097427,70,60,0
0.027634,0.015624,55,45,0
0.027634,0.015624,55,45,0
0.029305,0.017296,145,135,0
0.029305,0.017296,145,135,0
0.034594,0.022585,53,43,0
0.034594,0.022585,53,43,0
0.030007,0.017998,41,31,0
0.030007,0.017998,41,31,0
0.033196,0.021186,31,21,0
0.033196,0.021186,31,21,0
0.022325,0.010316,48,38,0
0.022325,0.010316,48,38,0
0.02283,0.010821,40,30,0
0.02283,0.010821,40,30,0
0.023866,0.011856,136,126,0
0.023866,0.011856,136,126,0
0.021509,0.0094989,86,76,0
0.021509,0.0094989,86,76,0
0.018582,0.0065727,144,134,0
0.018582,0.0065727,144,134,0
0.015291,0.003281,138,128,0
0.015291,0.003281,138,128,0
0.015117,0.0031076,47,37,0
0.015117,0.0031076,47,37,0
0.020225,0.0082158,52,42,0
0.020225,0.0082158,52,42,0
0.017286,0.0052762,78,68,0
0.017286,0.0052762,78,68,0
0.017213,0.0052032,83,73,0
0.017213,0.0052032,83,73,0
0.014104,0.002094,120,108,0
0.014104,0.002094,120,108,0
0.02209,0.010081,72,60,0
0.02209,0.010081,72,60,0
0.013754,0.0017449,79,67,0
0.013754,0.0017449,79,67,0
0.020207,0.0081972,73,61,0
0.020207,0.0081972,73,61,0
0.019543,0.0075335,79,66,0
0.019543,0.0075335,79,66,0
0.014995,0.0029851,40,20,0
0.014995,0.0029851,40,20,0
0.017888,0.0058782,120,100,0
0.017888,0.0058782,120,100,0
0.028315,0.016305,77,57,0
0.028315,0.016305,77,57,0
0.021897,0.0098871,75,55,0
0.021897,0.0098871,75,55,0
0.022388,0.0098494,85,65,0
0.022388,0.0098494,85,65,0
0.030422,0.017884,81,61,0
0.030422,0.017884,81,61,0
0.025242,0.012703,39,19,0
0.025242,0.012703,39,19,0
0.025781,0.013242,83,63,0
0.025781,0.013242,83,63,0
0.02013,0.0075908,81,61,0
0.02013,0.0075908,81,61,0
0.017345,0.0048064,66,46,0
0.017345,0.0048064,66,46,0
0.018273,0.0057345,86,66,0
0.018273,0.0057345,86,66,0
0.024134,0.011596,41,21,0
0.024134,0.011596,41,21,0
0.021093,0.0085542,42,22,0
0.021093,0.0085542,42,22,0
0.020605,0.0080667,29,9,0
0.020605,0.0080667,29,9,0
0.018434,0.0058952,84,64,0
0.018434,0.0058952,84,64,0
0.025112,0.012573,78,58,0
0.025112,0.012573,78,58,0
0.020234,0.0076954,82,62,0
0.020234,0.0076954,82,62,0
0.022976,0.010437,78,58,0
0.022976,0.010437,78,58,0
0.0192,0.0066616,77,57,0
0.0192,0.0066616,77,57,0
0.020761,0.0082226,78,58,0
0.020761,0.0082226,78,58,0
0.016017,0.0034778,37,17,0
0.016017,0.0034778,37,17,0
0.017706,0.0051671,81,61,0
0.017706,0.0051671,81,61,0
0.020947,0.0084085,83,63,0
0.020947,0.0084085,83,63,0
0.018961,0.006422,81,61,0
0.018961,0.006422,81,61,0
0.018512,0.0059732,81,61,0
0.018512,0.0059732,81,61,0
0.019341,0.0068026,78,58,0
0.019341,0.0068026,78,58,0
0.020366,0.0078276,33,13,0
0.020366,0.0078276,33,13,0
0.020143,0.007604,54,34,0
0.020143,0.007604,54,34,0
0.017118,0.0045794,79,59,0
0.017118,0.0045794,79,59,0
0.019814,0.0072755,78,58,0
0.019814,0.0072755,78,58,0
0.014755,0.0010007,76,47,0
0.014755,0.0010007,76,47,0
0.027477,0.013723,123,94,0
0.027477,0.013723,123,94,0
0.020545,0.0067901,112,83,0
0.020545,0.0067901,112,83,0
0.02169,0.007935,38,9,0
0.02169,0.007935,38,9,0
0.015721,0.0019663,78,49,0
0.015721,0.0019663,78,49,0
0.018063,0.0043088,100,71,0
0.018063,0.0043088,100,71,0
0.02183,0.0080759,82,53,0
0.02183,0.0080759,82,53,0
0.024217,0.010463,78,49,0
0.024217,0.010463,78,49,0
0.024314,0.010559,78,49,0
0.024314,0.010559,78,49,0
0.020527,0.0057721,92,63,0
0.020527,0.0057721,92,63,0
0.033408,0.018653,88,59,0
0.033408,0.018653,88,59,0
0.020871,0.0061159,15,0,0
0.020871,0.0061159,15,0,0
0.021757,0.0070019,91,76,0
0.021757,0.0070019,91,76,0
0.016775,0.0020203,150,135,0
0.016775,0.0020203,150,135,0
0.016621,0.0018659,145,130,0
0.016621,0.0018659,145,130,0
0.024889,0.010134,85,70,0
0.024889,0.010134,85,70,0
0.016837,0.0020819,124,109,0
0.016837,0.0020819,124,109,0
0.018899,0.004144,49,34,0
0.018899,0.004144,49,34,0
0.029818,0.015062,112,97,0
0.029818,0.015062,112,97,0
0.026162,0.011406,89,74,0
0.026162,0.011406,89,74,0
0.014625,0,122,107,0
0.014625,0,122,107,0
0.015853,0.0012279,141,126,0
0.015853,0.0012279,141,126,0
0.021102,0.006477,90,75,0
0.021102,0.006477,90,75,0
0.027158,0.012533,88,73,0
0.027158,0.012533,88,73,0
0.02318,0.0085556,86,71,0
0.02318,0.0085556,86,71,0
0.022188,0.007563,58,43,0
0.022188,0.007563,58,43,0
0.023163,0.0085386,49,34,0
0.023163,0.0085386,49,34,0
0.030864,0.016239,83,68,0
0.030864,0.016239,83,68,0
0.021892,0.007267,89,74,0
0.021892,0.007267,89,74,0
0.024424,0.0097994,85,70,0
0.024424,0.0097994,85,70,0
0.022719,0.0080942,80,65,0
0.022719,0.0080942,80,65,0
0.026146,0.011521,22,7,0
0.026146,0.011521,22,7,0
0.02618,0.011555,108,93,0
0.02618,0.011555,108,93,0
0.027155,0.01253,67,52,0
0.027155,0.01253,67,52,0
0.023618,0.008993,66,51,0
0.023618,0.008993,66,51,0
0.02374,0.0091155,79,64,0
0.02374,0.0091155,79,64,0
0.022326,0.0077011,70,55,0
0.022326,0.0077011,70,55,0
0.01672,0.0020954,58,43,0
0.01672,0.0020954,58,43,0
0.014314,0,44,29,0
0.014314,0,44,29,0
0.013508,0,99,84,0
0.013508,0,99,84,0
0.017492,0.0039836,74,59,0
0.017492,0.0039836,74,59,0
0.017707,0.0041988,50,35,0
0.017707,0.0041988,50,35,0
0.018983,0.0054749,76,61,0
0.018983,0.0054749,76,61,0
0.017179,0.0036708,80,65,0
0.017179,0.0036708,80,65,0
0.013147,0,103,88,0
0.013147,0,103,88,0
0.013314,0.00016671,67,52,0
0.013314,0.00016671,67,52,0
0.021281,0.0081337,75,60,0
0.021281,0.0081337,75,60,0
0.018382,0.0052345,101,86,0
0.018382,0.0052345,101,86,0
0.020102,0.0069548,100,85,0
0.020102,0.0069548,100,85,0
0.016365,0.003218,72,57,0
0.016365,0.003218,72,57,0
0.018628,0.0054804,148,133,0
0.018628,0.0054804,148,133,0
0.015604,0.0024568,33,18,0
0.015604,0.0024568,33,18,0
0.022389,0.0092413,101,86,0
0.022389,0.0092413,101,86,0
0.014917,0.0017702,78,63,0
0.014917,0.0017702,78,63,0
0.014869,0.0017219,127,112,0
0.014869,0.0017219,127,112,0
0.01745,0.0043029,78,63,0
0.01745,0.0043029,78,63,0
0.018264,0.0051164,86,71,0
0.018264,0.0051164,86,71,0
0.018203,0.0050555,109,94,0
0.018203,0.0050555,109,94,0
0.023403,0.010256,81,66,0
0.023403,0.010256,81,66,0
0.020235,0.0070876,52,37,0
0.020235,0.0070876,52,37,0
0.01516,0.0020133,45,30,0
0.01516,0.0020133,45,30,0
0.016029,0.0028814,86,71,0
0.016029,0.0028814,86,71,0
0.022029,0.0088818,85,70,0
0.022029,0.0088818,85,70,0
0.015154,0.0020072,64,49,0
0.015154,0.0020072,64,49,0
0.016537,0.0033893,15,0,0
0.016537,0.0033893,15,0,0
0.012107,0,115,100,0
0.012107,0,115,100,0
0.017721,0.0056132,65,50,0
0.017721,0.0056132,65,50,0
0.018739,0.0066319,133,118,0
0.018739,0.0066319,133,118,0
0.017263,0.0051561,82,67,0
0.017263,0.0051561,82,67,0
0.017762,0.0056545,104,89,0
0.017762,0.0056545,104,89,0
0.017914,0.0058063,80,65,0
0.017914,0.0058063,80,65,0
0.017504,0.0053965,100,85,0
0.017504,0.0053965,100,85,0
0.016708,0.0046005,32,17,0
0.016708,0.0046005,32,17,0
0.017507,0.0054,78,63,0
0.017507,0.0054,78,63,0
0.014118,0.0020104,100,85,0
0.014118,0.0020104,100,85,0
0.018884,0.0067762,51,36,0
0.018884,0.0067762,51,36,0
0.025074,0.012966,85,70,0
0.025074,0.012966,85,70,0
0.031038,0.01893,125,110,0
0.031038,0.01893,125,110,0
0.022466,0.010359,42,27,0
0.022466,0.010359,42,27,0
0.023739,0.011631,99,84,0
0.023739,0.011631,99,84,0
0.023176,0.011068,100,85,0
0.023176,0.011068,100,85,0
0.019864,0.0077563,124,109,0
0.019864,0.0077563,124,109,0
0.025283,0.013176,80,65,0
0.025283,0.013176,80,65,0
0.017609,0.005502,125,110,0
0.017609,0.005502,125,110,0
0.022359,0.010251,123,108,0
0.022359,0.010251,123,108,0
0.024012,0.011905,102,87,0
0.024012,0.011905,102,87,0
0.03028,0.018173,35,20,0
0.03028,0.018173,35,20,0
0.021772,0.0096642,81,66,0
0.021772,0.0096642,81,66,0
0.016845,0.0047379,101,86,0
0.016845,0.0047379,101,86,0
0.025368,0.01326,14,0,0
0.025368,0.01326,14,0,0
0.019355,0.0072476,79,65,0
0.019355,0.0072476,79,65,0
0.016766,0.0046587,80,66,0
0.016766,0.0046587,80,66,0
0.015684,0.0035764,139,125,0
0.015684,0.0035764,139,125,0
0.018542,0.0064346,126,112,0
0.018542,0.0064346,126,112,0
0.0099176,0,67,53,0
0.0099176,0,67,53,0
0.02422,0,123,0,0
0.02422,0,123,0,0
0.024135,0,32,0,0
0.024135,0,32,0,0
0.027041,0.002906,123,91,0
0.027041,0.002906,123,91,0
0.021339,0,119,87,0
0.021339,0,119,87,0
0.014886,0,119,87,0
0.014886,0,119,87,0
0.017194,0.0023077,139,107,0
0.017194,0.0023077,139,107,0
0.017713,0.0028271,65,33,0
0.017713,0.0028271,65,33,0
0.025006,0.01012,60,28,0
0.025006,0.01012,60,28,0
0.01881,0.0039245,114,82,0
0.01881,0.0039245,114,82,0
0.024266,0.0093797,91,59,0
0.024266,0.0093797,91,59,0
0.033796,0.01891,87,55,0
0.033796,0.01891,87,55,0
0.02244,0.0095791,39,17,0
0.02244,0.0095791,39,17,0
0.024716,0.011856,46,24,0
0.024716,0.011856,46,24,0
0.02966,0.016799,45,23,0
0.02966,0.016799,45,23,0
0.030791,0.017931,31,9,0
0.030791,0.017931,31,9,0
0.035977,0.023116,39,17,0
0.035977,0.023116,39,17,0
0.026005,0.013145,27,5,0
0.026005,0.013145,27,5,0
0.026649,0.013788,46,24,0
0.026649,0.013788,46,24,0
0.021538,0.0086772,45,23,0
0.021538,0.0086772,45,23,0
0.032531,0.01967,136,114,0
0.032531,0.01967,136,114,0
0.029278,0.016417,35,13,0
0.029278,0.016417,35,13,0
0.023976,0.011116,130,108,0
0.023976,0.011116,130,108,0
0.021649,0.008789,45,23,0
0.021649,0.008789,45,23,0
0.017188,0.0043271,89,67,0
0.017188,0.0043271,89,67,0
0.020909,0.0080481,56,34,0
0.020909,0.0080481,56,34,0
0.022838,0.0099779,47,25,0
0.022838,0.0099779,47,25,0
0.039493,0.026633,43,21,0
0.039493,0.026633,43,21,0
0.027355,0.014495,15,0,0
0.027355,0.014495,15,0,0
0.020415,0.0075543,84,69,0
0.020415,0.0075543,84,69,0
0.019337,0.0064764,45,30,0
0.019337,0.0064764,45,30,0
0.031832,0.018971,70,55,0
0.031832,0.018971,70,55,0
0.033256,0.020395,52,37,0
0.033256,0.020395,52,37,0
0.027597,0.014737,17,2,0
0.027597,0.014737,17,2,0
0.026699,0.013838,40,25,0
0.026699,0.013838,40,25,0
0.036749,0.023889,40,25,0
0.036749,0.023889,40,25,0
0.031793,0.018933,72,57,0
0.031793,0.018933,72,57,0
0.032613,0.019753,33,18,0
0.032613,0.019753,33,18,0
0.032174,0.019313,74,59,0
0.032174,0.019313,74,59,0
0.035668,0.022808,75,60,0
0.035668,0.022808,75,60,0
0.032536,0.019675,22,7,0
0.032536,0.019675,22,7,0
0.027559,0.014698,13,0,0
0.027559,0.014698,13,0,0
0.019998,0.007138,33,20,0
0.019998,0.007138,33,20,0
0.022441,0.0095809,8,0,0
0.022441,0.0095809,8,0,0
0.027265,0.010077,72,64,0
0.027265,0.010077,72,64,0
0.035407,0.018219,31,23,0
0.035407,0.018219,31,23,0
0.031127,0.013939,96,88,0
0.031127,0.013939,96,88,0
0.035827,0.01864,55,47,0
0.035827,0.01864,55,47,0
0.033469,0.016281,95,87,0
0.033469,0.016281,95,87,0
0.03819,0.021003,125,117,0
0.03819,0.021003,125,117,0
0.046967,0.029779,150,142,0
0.046967,0.029779,150,142,0
0.040396,0.023209,27,19,0
0.040396,0.023209,27,19,0
0.049771,0.032584,31,23,0
0.049771,0.032584,31,23,0
0.038472,0.021285,39,31,0
0.038472,0.021285,39,31,0
0.054219,0.037031,43,35,0
0.054219,0.037031,43,35,0
0.033596,0.016409,45,37,0
0.033596,0.016409,45,37,0
0.035732,0.018544,40,32,0
0.035732,0.018544,40,32,0
0.034995,0.017807,88,80,0
0.034995,0.017807,88,80,0
0.025811,0.0086236,100,92,0
0.025811,0.0086236,100,92,0
0.02818,0.010993,98,90,0
0.02818,0.010993,98,90,0
0.035052,0.017865,72,64,0
0.035052,0.017865,72,64,0
0.02877,0.011582,157,149,0
0.02877,0.011582,157,149,0
0.023179,0.0059911,40,32,0
0.023179,0.0059911,40,32,0
0.027723,0.010535,17,9,0
0.027723,0.010535,17,9,0
0.039754,0.022566,36,28,0
0.039754,0.022566,36,28,0
0.041428,0.02424,10,2,0
0.041428,0.02424,10,2,0
0.033823,0.016636,39,31,0
0.033823,0.016636,39,31,0
0.042187,0.024999,38,30,0
0.042187,0.024999,38,30,0
0.037244,0.020057,39,31,0
0.037244,0.020057,39,31,0
0.033076,0.015889,62,54,0
0.033076,0.015889,62,54,0
0.034274,0.017086,39,31,0
0.034274,0.017086,39,31,0
0.029132,0.011944,39,31,0
0.029132,0.011944,39,31,0
0.029672,0.012484,58,50,0
0.029672,0.012484,58,50,0
0.026154,0.0089663,115,107,0
0.026154,0.0089663,115,107,0
0.044997,0.027809,114,106,0
0.044997,0.027809,114,106,0
0.043104,0.025917,31,23,0
0.043104,0.025917,31,23,0
0.038451,0.021263,90,82,0
0.038451,0.021263,90,82,0
0.027388,0.0102,32,24,0
0.027388,0.0102,32,24,0
0.043884,0.026696,104,96,0
0.043884,0.026696,104,96,0
0.03414,0.016072,55,49,0
0.03414,0.016072,55,49,0
0.029502,0.011433,29,23,0
0.029502,0.011433,29,23,0
0.024129,0.0060601,10,4,0
0.024129,0.0060601,10,4,0
0.032095,0.014026,41,35,0
0.032095,0.014026,41,35,0
0.026933,0.0088642,79,73,0
0.026933,0.0088642,79,73,0
0.019409,0.0013403,76,70,0
0.019409,0.0013403,76,70,0
0.022366,0.0042975,47,41,0
0.022366,0.0042975,47,41,0
0.020255,0.0021865,29,23,0
0.020255,0.0021865,29,23,0
0.024037,0.0059677,40,34,0
0.024037,0.0059677,40,34,0
0.01683,0,30,24,0
0.01683,0,30,24,0
0.017993,0.0011631,100,94,0
0.017993,0.0011631,100,94,0
0.011284,0,18,12,0
0.011284,0,18,12,0
0.02364,0.012357,46,40,0
0.02364,0.012357,46,40,0
0.016394,0.0051103,73,67,0
0.016394,0.0051103,73,67,0
0.019008,0.007724,132,126,0
0.019008,0.007724,132,126,0
0.016316,0.0050319,32,26,0
0.016316,0.0050319,32,26,0
0.023979,0.012695,134,128,0
0.023979,0.012695,134,128,0
0.018418,0.0071346,30,24,0
0.018418,0.0071346,30,24,0
0.017801,0.0065171,30,24,0
0.017801,0.0065171,30,24,0
0.014477,0.0031932,49,43,0
0.014477,0.0031932,49,43,0
0.020117,0.008833,39,33,0
0.020117,0.008833,39,33,0
0.009684,0,43,37,0
0.009684,0,43,37,0
0.014008,0.0043242,39,33,0
0.014008,0.0043242,39,33,0
0.022574,0.01289,13,7,0
0.022574,0.01289,13,7,0
0.019413,0.009729,161,155,0
0.019413,0.009729,161,155,0
0.024016,0.014332,59,53,0
0.024016,0.014332,59,53,0
0.026657,0.016973,52,46,0
0.026657,0.016973,52,46,0
0.023264,0.01358,43,37,0
0.023264,0.01358,43,37,0
0.022168,0.012484,42,36,0
0.022168,0.012484,42,36,0
0.027728,0.018044,40,34,0
0.027728,0.018044,40,34,0
0.024466,0.014782,54,48,0
0.024466,0.014782,54,48,0
0.024398,0.014714,39,33,0
0.024398,0.014714,39,33,0
0.02649,0.016806,34,28,0
0.02649,0.016806,34,28,0
0.025128,0.015444,50,44,0
0.025128,0.015444,50,44,0
0.022099,0.012415,44,38,0
0.022099,0.012415,44,38,0
0.02176,0.012076,84,78,0
0.02176,0.012076,84,78,0
0.028586,0.018902,85,79,0
0.028586,0.018902,85,79,0
0.025179,0.015495,118,112,0
0.025179,0.015495,118,112,0
0.019805,0.010121,36,30,0
0.019805,0.010121,36,30,0
0.023187,0.013503,71,65,0
0.023187,0.013503,71,65,0
0.015595,0.0059106,94,88,0
0.015595,0.0059106,94,88,0
0.015205,0.0055213,50,44,0
0.015205,0.0055213,50,44,0
0.016622,0.0069382,57,51,0
0.016622,0.0069382,57,51,0
0.025093,0.015409,26,20,0
0.025093,0.015409,26,20,0
0.017033,0.0073493,75,69,0
0.017033,0.0073493,75,69,0
0.017565,0.0078811,118,112,0
0.017565,0.0078811,118,112,0
0.021968,0.012284,81,75,0
0.021968,0.012284,81,75,0
0.023432,0.013748,14,8,0
0.023432,0.013748,14,8,0
0.018233,0.008549,29,23,0
0.018233,0.008549,29,23,0
0.015171,0.0054868,28,22,0
0.015171,0.0054868,28,22,0
0.01566,0.0059764,45,39,0
0.01566,0.0059764,45,39,0
0.020921,0.011237,24,18,0
0.020921,0.011237,24,18,0
0.016911,0.0072266,28,22,0
0.016911,0.0072266,28,22,0
0.015674,0.0059895,33,27,0
0.015674,0.0059895,33,27,0
0.021548,0.011864,134,128,0
0.021548,0.011864,134,128,0
0.026623,0.016938,145,139,0
0.026623,0.016938,145,139,0
0.023152,0.013468,89,83,0
0.023152,0.013468,89,83,0
0.021336,0.011652,25,19,0
0.021336,0.011652,25,19,0
0.014439,0.0047546,35,29,0
0.014439,0.0047546,35,29,0
0.025698,0.016014,71,65,0
0.025698,0.016014,71,65,0
0.036808,0.027124,112,103,0
0.036808,0.027124,112,103,0
0.042867,0.033183,67,58,0
0.042867,0.033183,67,58,0
0.050682,0.040998,66,57,0
0.050682,0.040998,66,57,0
0.033522,0.023838,143,134,0
0.033522,0.023838,143,134,0
0.026046,0.016362,139,130,0
0.026046,0.016362,139,130,0
0.019802,0.010118,123,114,0
0.019802,0.010118,123,114,0
0.021506,0.011822,66,57,0
0.021506,0.011822,66,57,0
0.030993,0.021309,27,17,0
0.030993,0.021309,27,17,0
0.032261,0.022576,153,143,0
0.032261,0.022576,153,143,0
0.026521,0.016837,89,79,0
0.026521,0.016837,89,79,0
0.024676,0.014992,58,48,0
0.024676,0.014992,58,48,0
0.036309,0.026625,73,63,0
0.036309,0.026625,73,63,0
0.032035,0.022351,68,58,0
0.032035,0.022351,68,58,0
0.033934,0.02425,93,83,0
0.033934,0.02425,93,83,0
0.029352,0.019668,126,116,0
0.029352,0.019668,126,116,0
0.025739,0.016055,26,16,0
0.025739,0.016055,26,16,0
0.035399,0.025715,21,11,0
0.035399,0.025715,21,11,0
0.031714,0.022029,46,36,0
0.031714,0.022029,46,36,0
0.031575,0.021891,46,36,0
0.031575,0.021891,46,36,0
0.023094,0.01341,44,34,0
0.023094,0.01341,44,34,0
0.027265,0.017581,85,75,0
0.027265,0.017581,85,75,0
0.020891,0.011207,106,96,0
0.020891,0.011207,106,96,0
0.022595,0.012911,141,131,0
0.022595,0.012911,141,131,0
0.027177,0.017493,11,1,0
0.027177,0.017493,11,1,0
0.02089,0.011206,72,62,0
0.02089,0.011206,72,62,0
0.018244,0.0085601,17,7,0
0.018244,0.0085601,17,7,0
0.027511,0.017827,33,23,0
0.027511,0.017827,33,23,0
0.019335,0.0096507,130,120,0
0.019335,0.0096507,130,120,0
0.011838,0.0021539,40,30,0
0.011838,0.0021539,40,30,0
0.01091,0.0012257,21,11,0
0.01091,0.0012257,21,11,0
0.0080499,0,110,0,0
0.0080499,0,110,0,0
0.0086434,0.0005935,81,0,0
0.0086434,0.0005935,81,0,0
0.0096969,0.001647,113,32,0
0.0096969,0.001647,113,32,0
0.010595,0.0025455,98,17,0
0.010595,0.0025455,98,17,0
0.0099387,0.0018887,77,0,0
0.0099387,0.0018887,77,0,0
0.0083412,0.00029129,13,0,0
0.0083412,0.00029129,13,0,0
0.0087269,0.00067693,153,140,0
0.0087269,0.00067693,153,140,0
0.013348,0.0052986,153,140,0
0.013348,0.0052986,153,140,0
0.017066,0.0090158,108,95,0
0.017066,0.0090158,108,95,0
0.030181,0.022131,96,83,0
0.030181,0.022131,96,83,0
0.047062,0.039012,84,71,0
0.047062,0.039012,84,71,0
0.033647,0.02414,51,20,0
0.033647,0.02414,51,20,0
0.038286,0.028779,97,66,0
0.038286,0.028779,97,66,0
0.029632,0.020125,88,57,0
0.029632,0.020125,88,57,0
0.025939,0.016432,54,23,0
0.025939,0.016432,54,23,0
0.030051,0.020544,37,6,0
0.030051,0.020544,37,6,0
0.023273,0.013765,68,37,0
0.023273,0.013765,68,37,0
0.018414,0.0089073,34,3,0
0.018414,0.0089073,34,3,0
0.026146,0.016639,55,24,0
0.026146,0.016639,55,24,0
0.018162,0.0086545,117,86,0
0.018162,0.0086545,117,86,0
0.019484,0.0099773,123,92,0
0.019484,0.0099773,123,92,0
0.021944,0.012436,89,58,0
0.021944,0.012436,89,58,0
0.018385,0.0088779,60,29,0
0.018385,0.0088779,60,29,0
0.014367,0.0048602,46,15,0
0.014367,0.0048602,46,15,0
0.011517,0.0020099,123,92,0
0.011517,0.0020099,123,92,0
0.010335,0.00082771,103,72,0
0.010335,0.00082771,103,72,0
0.011934,0.0024271,154,123,0
0.011934,0.0024271,154,123,0
0.011938,0.0024308,123,92,0
0.011938,0.0024308,123,92,0
0.016718,0.0072106,47,16,0
0.016718,0.0072106,47,16,0
0.0091227,0,86,55,0
0.0091227,0,86,55,0
0.0091626,3.9887e-05,98,67,0
0.0091626,3.9887e-05,98,67,0
0.0095249,0.00040216,43,12,0
0.0095249,0.00040216,43,12,0
0.0085538,0,71,40,0
0.0085538,0,71,40,0
0.015092,0.0065382,35,4,0
0.015092,0.0065382,35,4,0
0.011431,0.0028772,82,51,0
0.011431,0.0028772,82,51,0
0.010775,0.0022216,104,73,0
0.010775,0.0022216,104,73,0
0.008342,0,15,0,0
0.008342,0,15,0,0
0.010244,0.0019024,54,39,0
0.010244,0.0019024,54,39,0
0.0086331,0.00029109,91,76,0
0.0086331,0.00029109,91,76,0
0.0082299,0,136,121,0
0.0082299,0,136,121,0
0.010977,0.0027475,90,75,0
0.010977,0.0027475,90,75,0
0.019778,0.011548,95,80,0
0.019778,0.011548,95,80,0
0.031197,0.022967,82,67,0
0.031197,0.022967,82,67,0
0.013753,0.0055234,124,109,0
0.013753,0.0055234,124,109,0
0.0086184,0.00038856,27,12,0
0.0086184,0.00038856,27,12,0
0.0072799,0,138,123,0
0.0072799,0,138,123,0
0.0098163,0.0025365,33,18,0
0.0098163,0.0025365,33,18,0
0.014025,0.0067455,63,48,0
0.014025,0.0067455,63,48,0
0.013478,0.0061983,104,89,0
0.013478,0.0061983,104,89,0
0.010262,0.0029823,118,103,0
0.010262,0.0029823,118,103,0
0.0098506,0.0025707,38,23,0
0.0098506,0.0025707,38,23,0
0.011946,0.0046664,117,102,0
0.011946,0.0046664,117,102,0
0.016292,0.0090122,116,101,0
0.016292,0.0090122,116,101,0
0.0096261,0.0023462,144,129,0
0.0096261,0.0023462,144,129,0
0.008297,0.0010171,101,86,0
0.008297,0.0010171,101,86,0
0.0080571,0.00077718,43,28,0
0.0080571,0.00077718,43,28,0
0.0097811,0.0025012,125,110,0
0.0097811,0.0025012,125,110,0
0.0078617,0.00058186,150,135,0
0.0078617,0.00058186,150,135,0
0.0081023,0.00082241,32,17,0
0.0081023,0.00082241,32,17,0
0.0079766,0.00069672,22,7,0
0.0079766,0.00069672,22,7,0
0.011646,0.0043666,104,89,0
0.011646,0.0043666,104,89,0
0.011767,0.0044876,70,55,0
0.011767,0.0044876,70,55,0
0.0085715,0.0012916,133,118,0
0.0085715,0.0012916,133,118,0
0.010209,0.0029289,65,50,0
0.010209,0.0029289,65,50,0
0.01204,0.0047601,132,117,0
0.01204,0.0047601,132,117,0
0.011845,0.0045649,75,60,0
0.011845,0.0045649,75,60,0
0.01034,0.0030604,62,47,0
0.01034,0.0030604,62,47,0
0.0080762,0.00079627,26,11,0
0.0080762,0.00079627,26,11,0
0.0079698,0.00068989,42,27,0
0.0079698,0.00068989,42,27,0
0.011243,0.0039627,67,52,0
0.011243,0.0039627,67,52,0
0.009275,0.0019951,58,43,0
0.009275,0.0019951,58,43,0
0.010534,0.0032546,48,33,0
0.010534,0.0032546,48,33,0
0.0083143,0.0010344,134,119,0
0.0083143,0.0010344,134,119,0
0.010148,0.0028684,78,63,0
0.010148,0.0028684,78,63,0
0.0094491,0.0021692,147,132,0
0.0094491,0.0021692,147,132,0
0.013813,0.0065331,118,103,0
0.013813,0.0065331,118,103,0
0.01701,0.0097302,132,117,0
0.01701,0.0097302,132,117,0
0.021559,0.014279,106,91,0
0.021559,0.014279,106,91,0
0.010217,0.002937,54,48,0
0.010217,0.002937,54,48,0
0.0089553,0.0016754,65,59,0
0.0089553,0.0016754,65,59,0
0.009858,0.0025781,130,124,0
0.009858,0.0025781,130,124,0
0.0081376,0.00085771,92,86,0
0.0081376,0.00085771,92,86,0
0.0089682,0.0016883,120,114,0
0.0089682,0.0016883,120,114,0
0.0083336,0.0010537,43,37,0
0.0083336,0.0010537,43,37,0
