@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE cepstralMostDominantPeak_delta REAL
@ATTRIBUTE cepstralNumPeaks_delta REAL
@ATTRIBUTE cepstralLocFirstPeak_delta REAL
@ATTRIBUTE corMagPeak_delta REAL
@ATTRIBUTE corPeakCount_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.086779,0.11706,681.84,-6.0524,129.2,0.043744,5,7,0.4952,77,-0.014618,-0.0049909,-257.43,-0.053851,-150.73,-0.0048426,0.5,-0.5,0.007785,7,0
0.070238,0.11525,279.69,-6.1071,107.67,0.025072,3,12,0.46451,81,-0.0055254,-0.0013612,-169.16,0.039264,-10.767,-0.012624,-1.5,3,-0.0073815,-13.5,0
0.070238,0.11525,279.69,-6.1071,107.67,0.025072,3,12,0.46451,81,-0.0055254,-0.0013612,-169.16,0.039264,-10.767,-0.012624,-1.5,3,-0.0073815,-13.5,0
0.075729,0.11434,343.52,-5.9738,107.67,0.018496,2,13,0.48044,50,0.0071451,-0.017241,63.851,0.17206,139.97,0.0033363,-1,0.5,0.11315,-32.5,0
0.075729,0.11434,343.52,-5.9738,107.67,0.018496,2,13,0.48044,50,0.0071451,-0.017241,63.851,0.17206,139.97,0.0033363,-1,0.5,0.11315,-32.5,0
0.084528,0.080762,407.39,-5.7629,387.6,0.031745,1,13,0.69082,16,0.0015843,-0.01951,7.5086,0.071387,150.73,-0.0034578,-0.5,-0.5,0.056525,-16,0
0.084528,0.080762,407.39,-5.7629,387.6,0.031745,1,13,0.69082,16,0.0015843,-0.01951,7.5086,0.071387,150.73,-0.0034578,-0.5,-0.5,0.056525,-16,0
0.078897,0.075318,358.54,-5.8311,409.13,0.011581,1,12,0.59349,18,-0.011821,-0.00045372,-127.15,-0.06546,-139.97,-0.0079999,0,0,-0.1445,8.5,0
0.078897,0.075318,358.54,-5.8311,409.13,0.011581,1,12,0.59349,18,-0.011821,-0.00045372,-127.15,-0.06546,-139.97,-0.0079999,0,0,-0.1445,8.5,0
0.060886,0.079855,153.09,-5.8939,107.67,0.015745,1,13,0.40181,33,-0.013832,0.0086207,-134.79,-0.048332,-32.3,0.006887,0.5,-1.5,-0.16919,19.5,0
0.060886,0.079855,153.09,-5.8939,107.67,0.015745,1,13,0.40181,33,-0.013832,0.0086207,-134.79,-0.048332,-32.3,0.006887,0.5,-1.5,-0.16919,19.5,0
0.051232,0.092559,88.958,-5.9277,344.53,0.025355,2,9,0.25512,57,-0.0053437,0.0090744,12.075,0.04149,10.767,0.008195,2,-2,-0.058035,6,0
0.051232,0.092559,88.958,-5.9277,344.53,0.025355,2,9,0.25512,57,-0.0053437,0.0090744,12.075,0.04149,10.767,0.008195,2,-2,-0.058035,6,0
0.050198,0.098004,177.23,-5.8109,129.2,0.032135,5,9,0.28574,45,0.00079592,-0.013612,16.335,0.11466,-107.67,0.00080138,-0.5,3.5,0.076884,-11.5,0
0.050198,0.098004,177.23,-5.8109,129.2,0.032135,5,9,0.28574,45,0.00079592,-0.013612,16.335,0.11466,-107.67,0.00080138,-0.5,3.5,0.076884,-11.5,0
0.052824,0.065336,121.63,-5.6984,129.2,0.026957,1,16,0.40889,34,-0.0028697,-0.01225,-69.216,0.031806,344.53,-0.0040265,-2,2,0.032101,-7.5,0
0.052824,0.065336,121.63,-5.6984,129.2,0.026957,1,16,0.40889,34,-0.0028697,-0.01225,-69.216,0.031806,344.53,-0.0040265,-2,2,0.032101,-7.5,0
0.044459,0.073503,38.802,-5.7473,818.26,0.024082,1,13,0.34995,30,-0.007112,0.0045372,-26.784,0.0097736,43.066,-0.0064562,0,-0.5,-0.034502,2,0
0.044459,0.073503,38.802,-5.7473,818.26,0.024082,1,13,0.34995,30,-0.007112,0.0045372,-26.784,0.0097736,43.066,-0.0064562,0,-0.5,-0.034502,2,0
0.0386,0.07441,68.06,-5.6789,215.33,0.014045,1,15,0.33988,38,-0.0011949,-0.0072595,-5.1722,0.030701,-344.53,-0.009624,-0.5,-6.5,-0.031969,-1,0
0.0386,0.07441,68.06,-5.6789,215.33,0.014045,1,15,0.33988,38,-0.0011949,-0.0072595,-5.1722,0.030701,-344.53,-0.009624,-0.5,-6.5,-0.031969,-1,0
0.042069,0.058984,28.458,-5.6859,129.2,0.0048338,0,0,0.28601,28,0.0005991,-0.0027223,-2.7522,0.047753,96.899,-0.0040549,-0.5,-7.5,0.0285,-6.5,0
0.042069,0.058984,28.458,-5.6859,129.2,0.0048338,0,0,0.28601,28,0.0005991,-0.0027223,-2.7522,0.047753,96.899,-0.0040549,-0.5,-7.5,0.0285,-6.5,0
0.039798,0.068966,62.556,-5.5834,409.13,0.0059352,0,0,0.39688,25,0.0012362,0.0045372,69.726,0.037599,10.767,0.0025995,0.5,5.5,-0.0036319,4.5,0
0.039798,0.068966,62.556,-5.5834,409.13,0.0059352,0,0,0.39688,25,0.0012362,0.0045372,69.726,0.037599,10.767,0.0025995,0.5,5.5,-0.0036319,4.5,0
0.044541,0.068058,167.91,-5.6107,150.73,0.010033,1,11,0.27874,37,0.0093382,-0.0077132,56.7,-0.024236,-10.767,0.0022607,0.5,6,-0.037984,2.5,0
0.044541,0.068058,167.91,-5.6107,150.73,0.010033,1,11,0.27874,37,0.0093382,-0.0077132,56.7,-0.024236,-10.767,0.0022607,0.5,6,-0.037984,2.5,0
0.058475,0.053539,175.96,-5.6318,387.6,0.010457,1,12,0.32091,30,0.020159,-0.013612,213.55,0.2036,204.57,0.0014599,0,9.5,0.17778,-12,0
0.058475,0.053539,175.96,-5.6318,387.6,0.010457,1,12,0.32091,30,0.020159,-0.013612,213.55,0.2036,204.57,0.0014599,0,9.5,0.17778,-12,0
0.091814,0.068966,891.72,-5.5075,689.06,0.020336,2,11,0.43751,35,-0.014887,0.00045372,-140.91,0.05627,0,-0.0070015,0,-0.5,0.10104,-2.5,0
0.091814,0.068966,891.72,-5.5075,689.06,0.020336,2,11,0.43751,35,-0.014887,0.00045372,-140.91,0.05627,0,-0.0070015,0,-0.5,0.10104,-2.5,0
0.08287,0.061706,637.66,-5.4886,473.73,0.014339,2,10,0.5035,27,-0.009008,-0.0040835,-252.79,-0.011032,-96.899,-0.0056358,-1,-5.5,-0.041665,-4,0
0.08287,0.061706,637.66,-5.4886,473.73,0.014339,2,10,0.5035,27,-0.009008,-0.0040835,-252.79,-0.011032,-96.899,-0.0056358,-1,-5.5,-0.041665,-4,0
0.073798,0.060799,386.14,-5.5296,495.26,0.0090639,0,0,0.35418,27,0.011151,0.00090744,258.66,0.019981,258.4,0.0025317,0,0.5,0.052396,2,0
0.073798,0.060799,386.14,-5.5296,495.26,0.0090639,0,0,0.35418,27,0.011151,0.00090744,258.66,0.019981,258.4,0.0025317,0,0.5,0.052396,2,0
0.10517,0.063521,1155,-5.4486,990.53,0.019402,2,11,0.60829,31,0.020829,0.00045372,367.74,0.036941,247.63,0.0010799,0.5,15,0.18074,-2,0
0.10517,0.063521,1155,-5.4486,990.53,0.019402,2,11,0.60829,31,0.020829,0.00045372,367.74,0.036941,247.63,0.0010799,0.5,15,0.18074,-2,0
0.11545,0.061706,1121.6,-5.4557,990.53,0.011224,1,30,0.71565,23,0.0041751,0.0090744,-85.251,-0.087439,-21.533,0.0014069,0,1,-0.088174,4,0
0.11545,0.061706,1121.6,-5.4557,990.53,0.011224,1,30,0.71565,23,0.0041751,0.0090744,-85.251,-0.087439,-21.533,0.0014069,0,1,-0.088174,4,0
0.11352,0.08167,984.49,-5.6235,947.46,0.022216,2,13,0.43195,39,0.0087617,0.016788,497.62,-0.094187,10.767,0.011426,0.5,-10.5,-0.15646,11,0
0.11352,0.08167,984.49,-5.6235,947.46,0.022216,2,13,0.43195,39,0.0087617,0.016788,497.62,-0.094187,10.767,0.011426,0.5,-10.5,-0.15646,11,0
0.13298,0.095281,2116.9,-5.6441,1012.1,0.034076,2,9,0.40273,45,0.018692,0.0072595,715.29,-0.039312,43.066,0.0018895,0,0,-0.011523,0,0
0.13298,0.095281,2116.9,-5.6441,1012.1,0.034076,2,9,0.40273,45,0.018692,0.0072595,715.29,-0.039312,43.066,0.0018895,0,0,-0.011523,0,0
0.1509,0.096189,2415.1,-5.7021,1033.6,0.025995,2,13,0.4089,39,0.017292,0,13.274,-0.0076079,592.16,-0.00035046,0.5,3,-0.010557,-3,0
0.1509,0.096189,2415.1,-5.7021,1033.6,0.025995,2,13,0.4089,39,0.017292,0,13.274,-0.0076079,592.16,-0.00035046,0.5,3,-0.010557,-3,0
0.16756,0.095281,2143.4,-5.6593,2196.4,0.033375,3,15,0.38162,39,0.0018772,-0.0022686,2.6288,0.037489,43.066,-0.0048918,0.5,-0.5,-0.048526,1.5,0
0.16756,0.095281,2143.4,-5.6593,2196.4,0.033375,3,15,0.38162,39,0.0018772,-0.0022686,2.6288,0.037489,43.066,-0.0048918,0.5,-0.5,-0.048526,1.5,0
0.15466,0.091652,2420.3,-5.6272,1119.7,0.016211,3,12,0.31185,42,-0.0027279,-0.0027223,56.63,-0.011755,-570.63,-0.0079962,0.5,-3.5,0.032,-3,0
0.15466,0.091652,2420.3,-5.6272,1119.7,0.016211,3,12,0.31185,42,-0.0027279,-0.0027223,56.63,-0.011755,-570.63,-0.0079962,0.5,-3.5,0.032,-3,0
0.16211,0.089837,2256.7,-5.6828,1055.1,0.017383,4,8,0.44562,33,0.021659,-0.0058984,351.35,0.014946,-53.833,0.0026527,-1,1,0.077048,-8.5,0
0.16211,0.089837,2256.7,-5.6828,1055.1,0.017383,4,8,0.44562,33,0.021659,-0.0058984,351.35,0.014946,-53.833,0.0026527,-1,1,0.077048,-8.5,0
0.19798,0.079855,3123,-5.5973,1012.1,0.021517,1,14,0.46595,25,0.0095637,-0.0058984,262.96,0.018842,-32.3,0.010667,-1.5,2.5,0.066569,1.5,0
0.19798,0.079855,3123,-5.5973,1012.1,0.021517,1,14,0.46595,25,0.0095637,-0.0058984,262.96,0.018842,-32.3,0.010667,-1.5,2.5,0.066569,1.5,0
0.18123,0.07804,2782.6,-5.6451,990.53,0.038716,1,13,0.57876,36,-0.025335,0.0072595,-547.91,-0.073693,-269.17,0.007208,0.5,-1.5,-0.02873,6,0
0.18123,0.07804,2782.6,-5.6451,990.53,0.038716,1,13,0.57876,36,-0.025335,0.0072595,-547.91,-0.073693,-269.17,0.007208,0.5,-1.5,-0.02873,6,0
0.14731,0.094374,2027.2,-5.7447,473.73,0.035933,2,11,0.40849,37,-0.022513,0.011343,-452.54,-0.054891,21.533,0.0049372,1,-0.5,-0.10892,2,0
0.14731,0.094374,2027.2,-5.7447,473.73,0.035933,2,11,0.40849,37,-0.022513,0.011343,-452.54,-0.054891,21.533,0.0049372,1,-0.5,-0.10892,2,0
0.13621,0.10073,1877.5,-5.7549,1033.6,0.04859,3,12,0.36091,40,-0.015532,-0.0022686,-245.55,0.0049839,-10.767,-0.0011679,0,-1.5,-0.024305,4.5,0
0.13621,0.10073,1877.5,-5.7549,1033.6,0.04859,3,12,0.36091,40,-0.015532,-0.0022686,-245.55,0.0049839,-10.767,-0.0011679,0,-1.5,-0.024305,4.5,0
0.11624,0.089837,1536.1,-5.7347,452.2,0.033597,2,8,0.35988,46,-0.019878,-0.0058984,-498.77,-0.04806,-430.66,-0.0096437,0,-2,-0.038865,3,0
0.11624,0.089837,1536.1,-5.7347,452.2,0.033597,2,8,0.35988,46,-0.019878,-0.0058984,-498.77,-0.04806,-430.66,-0.0096437,0,-2,-0.038865,3,0
0.096451,0.088929,879.98,-5.851,172.27,0.029303,3,8,0.28318,46,-0.015584,-0.003176,-396.13,-0.0089145,0,-0.0010544,0,2.5,0.012969,-2.5,0
0.096451,0.088929,879.98,-5.851,172.27,0.029303,3,8,0.28318,46,-0.015584,-0.003176,-396.13,-0.0089145,0,-0.0010544,0,2.5,0.012969,-2.5,0
0.085074,0.083485,743.82,-5.7525,452.2,0.031488,2,13,0.38581,41,-0.0036073,-0.0077132,-29.505,0.071687,247.63,-0.00043503,-0.5,1.5,0.05187,-4.5,0
0.085074,0.083485,743.82,-5.7525,452.2,0.031488,2,13,0.38581,41,-0.0036073,-0.0077132,-29.505,0.071687,247.63,-0.00043503,-0.5,1.5,0.05187,-4.5,0
0.089237,0.073503,820.97,-5.7076,667.53,0.028433,2,11,0.38692,37,0.0078093,-0.008167,69.823,0.038519,0,-0.00047869,0,-0.5,0.06223,-7.5,0
0.089237,0.073503,820.97,-5.7076,667.53,0.028433,2,11,0.38692,37,0.0078093,-0.008167,69.823,0.038519,0,-0.00047869,0,-0.5,0.06223,-7.5,0
0.10069,0.067151,883.47,-5.6755,452.2,0.030531,2,12,0.51027,26,0.0036713,-0.00090744,81.916,0.059906,-107.67,-0.0022072,0,-1.5,0.027041,0,0
0.10069,0.067151,883.47,-5.6755,452.2,0.030531,2,12,0.51027,26,0.0036713,-0.00090744,81.916,0.059906,-107.67,-0.0022072,0,-1.5,0.027041,0,0
0.096579,0.071688,984.8,-5.5878,452.2,0.024018,2,8,0.441,37,-0.0015852,0.010889,-143.77,-0.05525,118.43,-0.004897,0,0,-0.1003,6,0
0.096579,0.071688,984.8,-5.5878,452.2,0.024018,2,8,0.441,37,-0.0015852,0.010889,-143.77,-0.05525,118.43,-0.004897,0,0,-0.1003,6,0
0.097522,0.088929,595.94,-5.786,689.06,0.020737,2,12,0.30968,38,0.018189,0.010889,511.65,0.077122,473.73,0.0070011,-0.5,2.5,0.074946,-3,0
0.097522,0.088929,595.94,-5.786,689.06,0.020737,2,12,0.30968,38,0.018189,0.010889,511.65,0.077122,473.73,0.0070011,-0.5,2.5,0.074946,-3,0
0.13296,0.093466,2008.1,-5.4336,1399.7,0.038021,1,13,0.5909,31,0.019875,-0.0022686,509.65,0.19136,355.3,0.0010072,0,2,0.12063,-1.5,0
0.13296,0.093466,2008.1,-5.4336,1399.7,0.038021,1,13,0.5909,31,0.019875,-0.0022686,509.65,0.19136,355.3,0.0010072,0,2,0.12063,-1.5,0
0.13727,0.084392,1615.2,-5.4033,1399.7,0.022751,2,16,0.55093,35,-0.0085988,-0.0090744,-199.58,-0.036959,-226.1,-0.006432,0.5,-0.5,-0.12018,4.5,0
0.13727,0.084392,1615.2,-5.4033,1399.7,0.022751,2,16,0.55093,35,-0.0085988,-0.0090744,-199.58,-0.036959,-226.1,-0.006432,0.5,-0.5,-0.12018,4.5,0
0.11576,0.075318,1609,-5.5075,947.46,0.025156,2,12,0.35053,40,-0.016117,-0.0018149,-303.22,-0.023613,-204.57,0.011962,-0.5,-2,-0.050493,3.5,0
0.11576,0.075318,1609,-5.5075,947.46,0.025156,2,12,0.35053,40,-0.016117,-0.0018149,-303.22,-0.023613,-204.57,0.011962,-0.5,-2,-0.050493,3.5,0
0.10504,0.080762,1008.8,-5.4505,990.53,0.046675,1,12,0.44994,42,-0.012662,0.0018149,-467.86,0.026576,-236.87,0.0083719,0,0.5,0.022367,3,0
0.10504,0.080762,1008.8,-5.4505,990.53,0.046675,1,12,0.44994,42,-0.012662,0.0018149,-467.86,0.026576,-236.87,0.0083719,0,0.5,0.022367,3,0
0.090437,0.078947,673.22,-5.4544,473.73,0.0419,2,13,0.39526,46,0.016174,0.0027223,408.34,-0.050094,21.533,0.007941,0,0,-0.027647,-0.5,0
0.090437,0.078947,673.22,-5.4544,473.73,0.0419,2,13,0.39526,46,0.016174,0.0027223,408.34,-0.050094,21.533,0.007941,0,0,-0.027647,-0.5,0
0.13739,0.086207,1825.5,-5.5507,1033.6,0.062558,1,12,0.39465,41,0.037166,0.0036298,848.46,-0.013604,258.4,0.013068,0,-0.5,0.038866,-3.5,0
0.13739,0.086207,1825.5,-5.5507,1033.6,0.062558,1,12,0.39465,41,0.037166,0.0036298,848.46,-0.013604,258.4,0.013068,0,-0.5,0.038866,-3.5,0
0.16477,0.086207,2370.1,-5.4816,990.53,0.068037,2,12,0.473,39,0.0030979,-0.0099819,-15.917,0.039644,-10.767,-0.019573,1,-0.5,0.027428,-8.5,0
0.16477,0.086207,2370.1,-5.4816,990.53,0.068037,2,12,0.473,39,0.0030979,-0.0099819,-15.917,0.039644,-10.767,-0.019573,1,-0.5,0.027428,-8.5,0
0.14358,0.066243,1793.6,-5.4714,1012.1,0.023411,3,11,0.4495,24,-0.026348,-0.0068058,-535.07,-0.013885,10.767,-0.025253,-0.5,0.5,-0.032783,-4.5,0
0.14358,0.066243,1793.6,-5.4714,1012.1,0.023411,3,11,0.4495,24,-0.026348,-0.0068058,-535.07,-0.013885,10.767,-0.025253,-0.5,0.5,-0.032783,-4.5,0
0.11207,0.072595,1300,-5.5093,1012.1,0.01753,1,13,0.40743,30,-0.017966,0.0027223,-250.13,0.024428,0,-0.0011734,-0.5,0.5,-0.052854,0.5,0
0.11207,0.072595,1300,-5.5093,1012.1,0.01753,1,13,0.40743,30,-0.017966,0.0027223,-250.13,0.024428,0,-0.0011734,-0.5,0.5,-0.052854,0.5,0
0.081709,0.094374,608.13,-5.7845,646,0.034361,2,11,0.32218,45,0.014086,0.012704,353.44,-0.065327,301.46,0.0067402,1,-8.5,-0.011839,6,0
0.081709,0.094374,608.13,-5.7845,646,0.034361,2,11,0.32218,45,0.014086,0.012704,353.44,-0.065327,301.46,0.0067402,1,-8.5,-0.011839,6,0
0.097144,0.10163,1194.3,-5.8293,1033.6,0.031835,3,12,0.2981,50,0.012001,0.0086207,344.71,0.013385,10.767,-0.00056361,-0.5,8.5,-0.035334,2.5,0
0.097144,0.10163,1194.3,-5.8293,1033.6,0.031835,3,12,0.2981,50,0.012001,0.0086207,344.71,0.013385,10.767,-0.00056361,-0.5,8.5,-0.035334,2.5,0
0.10571,0.11162,1297.6,-5.7577,667.53,0.033233,1,28,0.25151,50,0.0039577,0.0099819,-32.207,-0.090474,-355.3,0.01105,0,-0.5,-0.041127,0.5,0
0.10571,0.11162,1297.6,-5.7577,667.53,0.033233,1,28,0.25151,50,0.0039577,0.0099819,-32.207,-0.090474,-355.3,0.01105,0,-0.5,-0.041127,0.5,0
0.10506,0.1216,1129.9,-6.0103,323,0.053934,3,11,0.21585,51,-0.0030832,-0.0049909,-65.11,-0.027716,32.3,0.0092838,0.5,-8,-0.012149,-2,0
0.10506,0.1216,1129.9,-6.0103,323,0.053934,3,11,0.21585,51,-0.0030832,-0.0049909,-65.11,-0.027716,32.3,0.0092838,0.5,-8,-0.012149,-2,0
0.099545,0.10163,1167.3,-5.8131,732.13,0.051801,2,12,0.22722,46,-0.0093886,-0.014519,-150.72,0.10967,699.83,-0.014246,-0.5,0.5,0.018219,-2.5,0
0.099545,0.10163,1167.3,-5.8131,732.13,0.051801,2,12,0.22722,46,-0.0093886,-0.014519,-150.72,0.10967,699.83,-0.014246,-0.5,0.5,0.018219,-2.5,0
0.086282,0.092559,828.44,-5.7909,1722.7,0.025443,2,12,0.25229,46,-0.012473,-0.0013612,-292.16,-0.0019976,-150.73,-0.01507,0,0.5,0.087914,-1,0
0.086282,0.092559,828.44,-5.7909,1722.7,0.025443,2,12,0.25229,46,-0.012473,-0.0013612,-292.16,-0.0019976,-150.73,-0.01507,0,0.5,0.087914,-1,0
0.074598,0.098911,583,-5.8171,430.66,0.021661,2,13,0.40304,44,-0.0096163,0.0063521,-165.49,-0.048698,-667.53,0.0036605,-0.5,0,0.006234,0.5,0
0.074598,0.098911,583,-5.8171,430.66,0.021661,2,13,0.40304,44,-0.0096163,0.0063521,-165.49,-0.048698,-667.53,0.0036605,-0.5,0,0.006234,0.5,0
0.067049,0.10526,497.47,-5.8883,387.6,0.032764,1,12,0.26476,47,-0.0038331,0.0022686,-62.406,-0.044652,107.67,0.0032307,0,-0.5,-0.01145,2,0
0.067049,0.10526,497.47,-5.8883,387.6,0.032764,1,12,0.26476,47,-0.0038331,0.0022686,-62.406,-0.044652,107.67,0.0032307,0,-0.5,-0.01145,2,0
0.066932,0.10345,458.19,-5.9064,646,0.028122,2,12,0.38014,48,0.0023767,-0.0090744,1.8976,0.032757,958.23,-0.0095763,0,3.5,0.024756,-2.5,0
0.066932,0.10345,458.19,-5.9064,646,0.028122,2,12,0.38014,48,0.0023767,-0.0090744,1.8976,0.032757,958.23,-0.0095763,0,3.5,0.024756,-2.5,0
0.071803,0.087114,501.26,-5.8228,2304.1,0.013611,1,19,0.31427,42,0.0033554,-0.0095281,79.493,0.064822,-279.93,-0.0022007,0,0.5,-0.059119,-2,0
0.071803,0.087114,501.26,-5.8228,2304.1,0.013611,1,19,0.31427,42,0.0033554,-0.0095281,79.493,0.064822,-279.93,-0.0022007,0,0.5,-0.059119,-2,0
0.073643,0.084392,617.18,-5.7768,86.133,0.023721,2,13,0.2619,44,0.0023099,0,16.942,0.014503,-635.23,0.0034247,1,-3.5,0.0018986,-3,0
0.073643,0.084392,617.18,-5.7768,86.133,0.023721,2,13,0.2619,44,0.0023099,0,16.942,0.014503,-635.23,0.0034247,1,-3.5,0.0018986,-3,0
0.076422,0.087114,535.15,-5.7938,1033.6,0.02046,3,12,0.31807,36,0.0039321,0.0045372,43.097,-0.038475,753.66,0.0077606,1.5,-1,0.028918,-3,0
0.076422,0.087114,535.15,-5.7938,1033.6,0.02046,3,12,0.31807,36,0.0039321,0.0045372,43.097,-0.038475,753.66,0.0077606,1.5,-1,0.028918,-3,0
0.081507,0.093466,703.37,-5.8538,1593.5,0.039242,5,11,0.31974,38,0.0033176,0,89.568,0.030058,-139.97,0.0059648,-0.5,-0.5,-0.017294,4.5,0
0.081507,0.093466,703.37,-5.8538,1593.5,0.039242,5,11,0.31974,38,0.0033176,0,89.568,0.030058,-139.97,0.0059648,-0.5,-0.5,-0.017294,4.5,0
0.083057,0.087114,714.28,-5.7337,753.66,0.03239,2,11,0.28348,45,-0.0032413,-0.0072595,-59.588,0.092882,-279.93,-0.01185,-2,4,0.0012488,3,0
0.083057,0.087114,714.28,-5.7337,753.66,0.03239,2,11,0.28348,45,-0.0032413,-0.0072595,-59.588,0.092882,-279.93,-0.01185,-2,4,0.0012488,3,0
0.075025,0.078947,584.2,-5.668,1033.6,0.015543,1,19,0.32224,44,-0.0055192,-0.0054446,-67.95,-0.035718,-183.03,0.0017057,0.5,0,0.0019882,1,0
0.075025,0.078947,584.2,-5.668,1033.6,0.015543,1,19,0.32224,44,-0.0055192,-0.0054446,-67.95,-0.035718,-183.03,0.0017057,0.5,0,0.0019882,1,0
0.072019,0.076225,578.38,-5.8051,387.6,0.035802,3,11,0.28745,47,-0.0033273,-0.0036298,-106.43,-0.024173,-323,0.0055426,1,-4.5,0.045872,0.5,0
0.072019,0.076225,578.38,-5.8051,387.6,0.035802,3,11,0.28745,47,-0.0033273,-0.0036298,-106.43,-0.024173,-323,0.0055426,1,-4.5,0.045872,0.5,0
0.06837,0.071688,371.33,-5.7163,387.6,0.026628,3,10,0.41398,45,-0.0056627,-0.0086207,-143.87,0.055815,0,-0.0070759,-0.5,-1,0.22726,-15,0
0.06837,0.071688,371.33,-5.7163,387.6,0.026628,3,10,0.41398,45,-0.0056627,-0.0086207,-143.87,0.055815,0,-0.0070759,-0.5,-1,0.22726,-15,0
0.060694,0.058984,290.65,-5.6935,387.6,0.02165,2,9,0.74197,17,0.024761,-0.0040835,226.72,0.068637,0,0.017536,-0.5,2,-0.076339,0.5,0
0.060694,0.058984,290.65,-5.6935,387.6,0.02165,2,9,0.74197,17,0.024761,-0.0040835,226.72,0.068637,0,0.017536,-0.5,2,-0.076339,0.5,0
0.11789,0.063521,824.77,-5.5791,387.6,0.0617,2,14,0.2613,46,0.046405,0.011797,961.32,0.12126,86.133,0.019842,0,2.5,-0.080154,13.5,0
0.11789,0.063521,824.77,-5.5791,387.6,0.0617,2,14,0.2613,46,0.046405,0.011797,961.32,0.12126,86.133,0.019842,0,2.5,-0.080154,13.5,0
0.074311,0.041742,330.89,-5.326,258.4,0.0024468,0,0,0.51064,19,0.0018081,-0.0058984,-25.161,0.14692,0,-0.0029909,0,0,-0.0028882,-3,0
0.074311,0.041742,330.89,-5.326,258.4,0.0024468,0,0,0.51064,19,0.0018081,-0.0058984,-25.161,0.14692,0,-0.0029909,0,0,-0.0028882,-3,0
0.082273,0.037205,413.54,-5.195,473.73,0.0003605,0,0,0.51324,11,0.0035834,-0.003176,135.6,0.12561,107.67,0.0034527,0,0,-0.023345,-4,0
0.082273,0.037205,413.54,-5.195,473.73,0.0003605,0,0,0.51324,11,0.0035834,-0.003176,135.6,0.12561,107.67,0.0034527,0,0,-0.023345,-4,0
0.081478,0.03539,602.09,-5.0748,473.73,0.0093522,0,0,0.46395,11,-0.0026506,0,22.696,0.023719,64.6,0.0071694,0.5,5.5,-0.056343,2,0
0.081478,0.03539,602.09,-5.0748,473.73,0.0093522,0,0,0.46395,11,-0.0026506,0,22.696,0.023719,64.6,0.0071694,0.5,5.5,-0.056343,2,0
0.076971,0.037205,458.93,-5.1476,602.93,0.014699,1,11,0.40056,15,0.0022313,0.0054446,-19.424,-0.091151,0,0.0014572,0.5,5.5,0.1403,3.5,0
0.076971,0.037205,458.93,-5.1476,602.93,0.014699,1,11,0.40056,15,0.0022313,0.0054446,-19.424,-0.091151,0,0.0014572,0.5,5.5,0.1403,3.5,0
0.08594,0.046279,563.24,-5.2571,473.73,0.012267,1,11,0.74455,18,0.011036,0.00090744,90.99,-0.091656,-75.366,-0.00147,0,7.5,0.2029,-1,0
0.08594,0.046279,563.24,-5.2571,473.73,0.012267,1,11,0.74455,18,0.011036,0.00090744,90.99,-0.091656,-75.366,-0.00147,0,7.5,0.2029,-1,0
0.099044,0.03902,640.91,-5.3309,452.2,0.011759,1,26,0.80637,13,0.0024749,-0.0063521,-20.766,0.0079773,-32.3,-0.0011289,0,8,-0.09402,-4.5,0
0.099044,0.03902,640.91,-5.3309,452.2,0.011759,1,26,0.80637,13,0.0024749,-0.0063521,-20.766,0.0079773,-32.3,-0.0011289,0,8,-0.09402,-4.5,0
0.09089,0.033575,521.71,-5.2412,409.13,0.010009,1,27,0.5565,9,-0.011455,-0.00045372,-156.52,-0.072808,-21.533,0.00080345,0,-6.5,-0.12978,0.5,0
0.09089,0.033575,521.71,-5.2412,409.13,0.010009,1,27,0.5565,9,-0.011455,-0.00045372,-156.52,-0.072808,-21.533,0.00080345,0,-6.5,-0.12978,0.5,0
0.076134,0.038113,327.87,-5.4765,409.13,0.013366,1,13,0.5468,14,-0.01082,0.0099819,-47.801,-0.12875,21.533,0.0097769,0,-8,0.1352,5,0
0.076134,0.038113,327.87,-5.4765,409.13,0.013366,1,13,0.5468,14,-0.01082,0.0099819,-47.801,-0.12875,21.533,0.0097769,0,-8,0.1352,5,0
0.06925,0.053539,426.1,-5.4987,452.2,0.029563,1,11,0.82691,19,-0.0023435,0.0040835,-67.533,-0.085977,21.533,0.0023048,0,-1,0.043834,3.5,0
0.06925,0.053539,426.1,-5.4987,452.2,0.029563,1,11,0.82691,19,-0.0023435,0.0040835,-67.533,-0.085977,21.533,0.0023048,0,-1,0.043834,3.5,0
