@relation featureMatrix


@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_delta 	REAL
@ATTRIBUTE normalizedSpectralEntropy_delta REAL
@ATTRIBUTE mostDominantFrequency_delta 	REAL
@ATTRIBUTE class	{0,1}

@DATA
420.05,-4.7906,129.2,-32.391,-0.13948,21.533,0
211.94,-5.1063,129.2,4.077,-0.044409,-10.767,0
211.94,-5.1063,129.2,4.077,-0.044409,-10.767,0
428.21,-4.8794,107.67,-34.426,-0.12393,-10.767,0
428.21,-4.8794,107.67,-34.426,-0.12393,-10.767,0
143.09,-5.3541,107.67,-107.76,-0.15106,10.767,0
143.09,-5.3541,107.67,-107.76,-0.15106,10.767,0
212.68,-5.1816,129.2,-17.218,-0.019426,0,0
212.68,-5.1816,129.2,-17.218,-0.019426,0,0
108.65,-5.393,107.67,-84.596,-0.15808,-21.533,0
108.65,-5.393,107.67,-84.596,-0.15808,-21.533,0
43.492,-5.4977,86.133,53.182,0.10738,-10.767,0
43.492,-5.4977,86.133,53.182,0.10738,-10.767,0
215.02,-5.1782,86.133,131.67,0.22434,21.533,0
215.02,-5.1782,86.133,131.67,0.22434,21.533,0
306.82,-5.049,129.2,11.642,0.074229,129.2,0
306.82,-5.049,129.2,11.642,0.074229,129.2,0
238.3,-5.0298,344.53,-36.422,0.046402,-10.767,0
238.3,-5.0298,344.53,-36.422,0.046402,-10.767,0
233.98,-4.9562,107.67,-91.381,-0.12179,-129.2,0
233.98,-4.9562,107.67,-91.381,-0.12179,-129.2,0
55.539,-5.2734,86.133,-78.499,-0.14762,0,0
55.539,-5.2734,86.133,-78.499,-0.14762,0,0
76.982,-5.2515,107.67,35.064,0.095703,21.533,0
76.982,-5.2515,107.67,35.064,0.095703,21.533,0
125.67,-5.0819,129.2,-25.844,-0.03203,10.767,0
125.67,-5.0819,129.2,-25.844,-0.03203,10.767,0
25.295,-5.3155,129.2,69.873,0.1377,-10.767,0
25.295,-5.3155,129.2,69.873,0.1377,-10.767,0
265.41,-4.8065,107.67,32.599,0.084134,-21.533,0
265.41,-4.8065,107.67,32.599,0.084134,-21.533,0
90.493,-5.1472,86.133,61.135,0.084012,0,0
90.493,-5.1472,86.133,61.135,0.084012,0,0
387.68,-4.6385,107.67,153.46,0.23353,10.767,0
387.68,-4.6385,107.67,153.46,0.23353,10.767,0
397.42,-4.6802,107.67,-118.4,-0.19289,-43.066,0
397.42,-4.6802,107.67,-118.4,-0.19289,-43.066,0
150.89,-5.0243,21.533,-65.642,-0.0016615,-10.767,0
150.89,-5.0243,21.533,-65.642,-0.0016615,-10.767,0
266.13,-4.6835,86.133,-22.396,-0.020863,53.833,0
266.13,-4.6835,86.133,-22.396,-0.020863,53.833,0
106.09,-5.066,129.2,-60.746,-0.16735,21.533,0
106.09,-5.066,129.2,-60.746,-0.16735,21.533,0
144.64,-5.0182,129.2,58.762,0.10616,-10.767,0
144.64,-5.0182,129.2,58.762,0.10616,-10.767,0
223.62,-4.8537,107.67,52.075,0.010432,-32.3,0
223.62,-4.8537,107.67,52.075,0.010432,-32.3,0
248.79,-4.9974,64.6,74.864,0.05246,0,0
248.79,-4.9974,64.6,74.864,0.05246,0,0
373.35,-4.7488,107.67,84.353,0.075993,21.533,0
373.35,-4.7488,107.67,84.353,0.075993,21.533,0
417.5,-4.8454,107.67,-82.077,-0.30539,10.767,0
417.5,-4.8454,107.67,-82.077,-0.30539,10.767,0
209.19,-5.3596,129.2,-12.338,-0.1938,301.46,0
209.19,-5.3596,129.2,-12.338,-0.1938,301.46,0
507.63,-5.0138,21.533,-308.32,-0.12368,53.833,0
507.63,-5.0138,21.533,-308.32,-0.12368,53.833,0
217.12,-5.1456,129.2,-150.76,-0.08955,43.066,0
217.12,-5.1456,129.2,-150.76,-0.08955,43.066,0
206.12,-5.1929,107.67,34.332,0.063018,-43.066,0
206.12,-5.1929,107.67,34.332,0.063018,-43.066,0
285.78,-5.0196,43.066,-12.746,0.0057495,-43.066,0
285.78,-5.0196,43.066,-12.746,0.0057495,-43.066,0
180.62,-5.1814,21.533,97.682,0.066903,-10.767,0
180.62,-5.1814,21.533,97.682,0.066903,-10.767,0
481.14,-4.8858,21.533,86.345,0.077113,150.73,0
481.14,-4.8858,21.533,86.345,0.077113,150.73,0
353.31,-5.0271,323,-140.88,-0.17561,32.3,0
353.31,-5.0271,323,-140.88,-0.17561,32.3,0
199.38,-5.237,86.133,-97.556,-0.14064,-150.73,0
199.38,-5.237,86.133,-97.556,-0.14064,-150.73,0
158.2,-5.3084,21.533,20.004,0.024724,-32.3,0
158.2,-5.3084,21.533,20.004,0.024724,-32.3,0
239.39,-5.1876,21.533,178.29,0.22026,0,0
239.39,-5.1876,21.533,178.29,0.22026,0,0
514.77,-4.8679,21.533,111.88,0.15008,0,0
514.77,-4.8679,21.533,111.88,0.15008,0,0
463.14,-4.8874,21.533,-161.4,-0.1996,43.066,0
463.14,-4.8874,21.533,-161.4,-0.1996,43.066,0
191.98,-5.2671,107.67,-110.89,-0.15499,53.833,0
191.98,-5.2671,107.67,-110.89,-0.15499,53.833,0
241.37,-5.1974,129.2,51.042,0.084659,10.767,0
241.37,-5.1974,129.2,51.042,0.084659,10.767,0
294.07,-5.0978,129.2,160.33,0.26684,-10.767,0
294.07,-5.0978,129.2,160.33,0.26684,-10.767,0
562.03,-4.6637,107.67,13.141,0.047925,0,0
562.03,-4.6637,107.67,13.141,0.047925,0,0
320.35,-5.0019,129.2,-217.33,-0.23775,-32.3,0
320.35,-5.0019,129.2,-217.33,-0.23775,-32.3,0
127.37,-5.1392,43.066,-66.463,-0.049226,-21.533,0
127.37,-5.1392,43.066,-66.463,-0.049226,-21.533,0
187.42,-5.1004,86.133,43.989,0.037165,0,0
187.42,-5.1004,86.133,43.989,0.037165,0,0
215.35,-5.0649,43.066,14.676,0.048884,10.767,0
215.35,-5.0649,43.066,14.676,0.048884,10.767,0
216.77,-5.0026,107.67,125,0.18463,32.3,0
216.77,-5.0026,107.67,125,0.18463,32.3,0
465.35,-4.6956,107.67,-11.044,-0.038994,-43.066,0
465.35,-4.6956,107.67,-11.044,-0.038994,-43.066,0
194.69,-5.0806,21.533,-14.873,-0.016566,-43.066,0
194.69,-5.0806,21.533,-14.873,-0.016566,-43.066,0
435.61,-4.7288,21.533,58.446,0.079641,0,0
435.61,-4.7288,21.533,58.446,0.079641,0,0
311.58,-4.9213,21.533,52.608,0.033682,0,0
311.58,-4.9213,21.533,52.608,0.033682,0,0
540.82,-4.6614,21.533,-7.3794,-0.039467,43.066,0
540.82,-4.6614,21.533,-7.3794,-0.039467,43.066,0
296.82,-5.0002,107.67,-97.773,-0.12217,10.767,0
296.82,-5.0002,107.67,-97.773,-0.12217,10.767,0
345.27,-4.9058,43.066,154.32,0.16278,-43.066,0
345.27,-4.9058,43.066,154.32,0.16278,-43.066,0
605.46,-4.6747,21.533,296.15,0.33206,-10.767,0
605.46,-4.6747,21.533,296.15,0.33206,-10.767,0
937.57,-4.2416,21.533,-183.48,-0.21697,53.833,0
937.57,-4.2416,21.533,-183.48,-0.21697,53.833,0
238.49,-5.1086,129.2,-59.061,-0.11001,0,0
238.49,-5.1086,129.2,-59.061,-0.11001,0,0
819.45,-4.4616,21.533,82.761,0.10931,-53.833,0
819.45,-4.4616,21.533,82.761,0.10931,-53.833,0
404.01,-4.89,21.533,-200.76,-0.33042,53.833,0
404.01,-4.89,21.533,-200.76,-0.33042,53.833,0
417.92,-5.1225,129.2,254.25,0.049281,32.3,0
417.92,-5.1225,129.2,254.25,0.049281,32.3,0
912.51,-4.7914,86.133,121.41,0.041759,-53.833,0
912.51,-4.7914,86.133,121.41,0.041759,-53.833,0
439.27,-4.79,107.67,33.988,0.078936,21.533,0
439.27,-4.79,107.67,33.988,0.078936,21.533,0
215.1,-5.0674,129.2,-84.115,-0.078554,10.767,0
215.1,-5.0674,129.2,-84.115,-0.078554,10.767,0
271.04,-4.9472,129.2,147.58,0.17809,-10.767,0
271.04,-4.9472,129.2,147.58,0.17809,-10.767,0
510.27,-4.7113,107.67,48.622,0.050685,-53.833,0
510.27,-4.7113,107.67,48.622,0.050685,-53.833,0
368.28,-4.8458,21.533,-138.25,-0.13738,10.767,0
368.28,-4.8458,21.533,-138.25,-0.13738,10.767,0
233.77,-4.986,129.2,-120.73,-0.11172,43.066,0
233.77,-4.986,129.2,-120.73,-0.11172,43.066,0
126.83,-5.0692,107.67,10.632,0.0038124,0,0
126.83,-5.0692,107.67,10.632,0.0038124,0,0
255.04,-4.9784,129.2,120.78,0.14825,0,0
255.04,-4.9784,129.2,120.78,0.14825,0,0
368.39,-4.7727,107.67,53.976,0.084553,-53.833,0
368.39,-4.7727,107.67,53.976,0.084553,-53.833,0
362.99,-4.8093,21.533,3.3528,-0.045706,-43.066,0
362.99,-4.8093,21.533,3.3528,-0.045706,-43.066,0
375.1,-4.8641,21.533,-79.716,-0.10815,43.066,0
375.1,-4.8641,21.533,-79.716,-0.10815,43.066,0
203.56,-5.0256,107.67,-14.491,0.015835,53.833,0
203.56,-5.0256,107.67,-14.491,0.015835,53.833,0
346.12,-4.8325,129.2,63.611,0.07826,0,0
346.12,-4.8325,129.2,63.611,0.07826,0,0
330.78,-4.869,107.67,-19.018,-0.070859,-10.767,0
330.78,-4.869,107.67,-19.018,-0.070859,-10.767,0
308.08,-4.9742,107.67,-12.777,-0.020416,-43.066,0
308.08,-4.9742,107.67,-12.777,-0.020416,-43.066,0
305.22,-4.9099,21.533,1.374,0.061362,0,0
305.22,-4.9099,21.533,1.374,0.061362,0,0
310.83,-4.8515,107.67,-77.362,-0.07229,21.533,0
310.83,-4.8515,107.67,-77.362,-0.07229,21.533,0
150.5,-5.0545,64.6,-15.85,-0.03543,10.767,0
150.5,-5.0545,64.6,-15.85,-0.03543,10.767,0
279.13,-4.9223,129.2,131.27,0.14281,10.767,0
279.13,-4.9223,129.2,131.27,0.14281,10.767,0
413.03,-4.7688,86.133,-7.3971,-0.014665,-21.533,0
413.03,-4.7688,86.133,-7.3971,-0.014665,-21.533,0
264.33,-4.9516,86.133,4.2674,0.04272,10.767,0
264.33,-4.9516,86.133,4.2674,0.04272,10.767,0
421.57,-4.6834,107.67,-3.2563,-0.027865,64.6,0
421.57,-4.6834,107.67,-3.2563,-0.027865,64.6,0
257.82,-5.0074,215.33,-38.229,-0.072277,10.767,0
257.82,-5.0074,215.33,-38.229,-0.072277,10.767,0
345.11,-4.828,129.2,61.433,0.099468,-53.833,0
345.11,-4.828,129.2,61.433,0.099468,-53.833,0
380.69,-4.8084,107.67,-73.692,-0.12141,0,0
380.69,-4.8084,107.67,-73.692,-0.12141,0,0
197.73,-5.0708,129.2,-115.71,-0.15423,10.767,0
197.73,-5.0708,129.2,-115.71,-0.15423,10.767,0
149.26,-5.1169,129.2,10.339,0.038019,-32.3,0
149.26,-5.1169,129.2,10.339,0.038019,-32.3,0
218.41,-4.9947,64.6,18.727,-0.025788,-21.533,0
218.41,-4.9947,64.6,18.727,-0.025788,-21.533,0
186.72,-5.1685,86.133,58.568,-0.0054733,21.533,0
186.72,-5.1685,86.133,58.568,-0.0054733,21.533,0
335.54,-5.0057,107.67,-3.4413,0.045228,21.533,0
335.54,-5.0057,107.67,-3.4413,0.045228,21.533,0
179.83,-5.078,129.2,27.365,0.080249,-21.533,0
179.83,-5.078,129.2,27.365,0.080249,-21.533,0
390.27,-4.8452,64.6,65.05,0.07149,-21.533,0
390.27,-4.8452,64.6,65.05,0.07149,-21.533,0
309.93,-4.935,86.133,-27.643,-0.02999,43.066,0
309.93,-4.935,86.133,-27.643,-0.02999,43.066,0
334.98,-4.9052,150.73,33.852,0.054318,10.767,0
334.98,-4.9052,150.73,33.852,0.054318,10.767,0
377.64,-4.8264,107.67,2.3869,0.11865,-64.6,0
377.64,-4.8264,107.67,2.3869,0.11865,-64.6,0
339.76,-4.6679,21.533,37.86,0.077877,-43.066,0
339.76,-4.6679,21.533,37.86,0.077877,-43.066,0
453.36,-4.6707,21.533,17.612,-0.020123,0,0
453.36,-4.6707,21.533,17.612,-0.020123,0,0
374.98,-4.7081,21.533,-173.69,-0.21656,21.533,0
374.98,-4.7081,21.533,-173.69,-0.21656,21.533,0
105.98,-5.1038,64.6,-57.318,-0.075682,43.066,0
105.98,-5.1038,64.6,-57.318,-0.075682,43.066,0
260.35,-4.8595,107.67,117.59,0.16298,-21.533,0
260.35,-4.8595,107.67,117.59,0.16298,-21.533,0
341.16,-4.7778,21.533,61.886,0.10685,10.767,0
341.16,-4.7778,21.533,61.886,0.10685,10.767,0
384.12,-4.6458,129.2,31.289,0.072437,43.066,0
384.12,-4.6458,129.2,31.289,0.072437,43.066,0
403.74,-4.6329,107.67,-99.754,-0.14178,0,0
403.74,-4.6329,107.67,-99.754,-0.14178,0,0
184.61,-4.9293,129.2,-15.764,-0.01123,0,0
184.61,-4.9293,129.2,-15.764,-0.01123,0,0
372.21,-4.6554,107.67,16.088,0.0037169,0,0
372.21,-4.6554,107.67,16.088,0.0037169,0,0
216.79,-4.9219,129.2,-66.116,-0.091345,10.767,0
216.79,-4.9219,129.2,-66.116,-0.091345,10.767,0
239.98,-4.8381,129.2,26.638,0.050431,-10.767,0
239.98,-4.8381,129.2,26.638,0.050431,-10.767,0
270.06,-4.821,107.67,-96.946,-0.18839,32.3,0
270.06,-4.821,107.67,-96.946,-0.18839,32.3,0
46.086,-5.2149,193.8,77.004,0.083299,0,0
46.086,-5.2149,193.8,77.004,0.083299,0,0
424.07,-4.6544,107.67,263.56,0.34075,-43.066,0
424.07,-4.6544,107.67,263.56,0.34075,-43.066,0
573.2,-4.5334,107.67,45.257,0.032682,-43.066,0
573.2,-4.5334,107.67,45.257,0.032682,-43.066,0
514.58,-4.5891,21.533,-133.36,-0.15249,0,0
514.58,-4.5891,21.533,-133.36,-0.15249,0,0
306.48,-4.8383,107.67,-109.15,-0.1662,43.066,0
306.48,-4.8383,107.67,-109.15,-0.1662,43.066,0
296.29,-4.9215,107.67,-16.53,0.0045067,-43.066,0
296.29,-4.9215,107.67,-16.53,0.0045067,-43.066,0
273.42,-4.8293,21.533,-76.91,-0.097875,75.366,0
273.42,-4.8293,21.533,-76.91,-0.097875,75.366,0
142.47,-5.1172,258.4,-82.853,-0.21156,53.833,0
142.47,-5.1172,258.4,-82.853,-0.21156,53.833,0
107.71,-5.2524,129.2,-18.744,-0.084307,-64.6,0
107.71,-5.2524,129.2,-18.744,-0.084307,-64.6,0
104.98,-5.2858,129.2,91.785,0.012597,0,0
104.98,-5.2858,129.2,91.785,0.012597,0,0
291.28,-5.2273,129.2,316.45,0.2007,-10.767,0
291.28,-5.2273,129.2,316.45,0.2007,-10.767,0
737.88,-4.8844,107.67,179.75,0.12206,312.23,0
737.88,-4.8844,107.67,179.75,0.12206,312.23,0
-0.91037,-5.3946,64.6,-34.237,-0.10468,10.767,0
-0.91037,-5.3946,64.6,-34.237,-0.10468,10.767,0
260.41,-4.9009,129.2,121.93,0.21643,21.533,0
260.41,-4.9009,129.2,121.93,0.21643,21.533,0
242.94,-4.9618,107.67,7.5709,0.062969,0,0
242.94,-4.9618,107.67,7.5709,0.062969,0,0
275.55,-4.775,129.2,-3.9012,0.038176,0,0
275.55,-4.775,129.2,-3.9012,0.038176,0,0
235.14,-4.8854,107.67,-52.489,-0.077302,0,0
235.14,-4.8854,107.67,-52.489,-0.077302,0,0
170.58,-4.9296,129.2,59.597,0.11534,0,0
170.58,-4.9296,129.2,59.597,0.11534,0,0
354.34,-4.6547,107.67,71.497,0.080844,-10.767,0
354.34,-4.6547,107.67,71.497,0.080844,-10.767,0
313.57,-4.7679,107.67,-140.62,-0.24958,10.767,0
313.57,-4.7679,107.67,-140.62,-0.24958,10.767,0
73.095,-5.1539,129.2,-87.263,-0.14508,10.767,0
73.095,-5.1539,129.2,-87.263,-0.14508,10.767,0
139.04,-5.0581,129.2,47.249,0.10725,-21.533,0
139.04,-5.0581,129.2,47.249,0.10725,-21.533,0
167.59,-4.9394,86.133,59.293,0.10401,-21.533,0
167.59,-4.9394,86.133,59.293,0.10401,-21.533,0
257.63,-4.8501,86.133,49.144,0.032175,10.767,0
257.63,-4.8501,86.133,49.144,0.032175,10.767,0
265.88,-4.875,107.67,-1.2607,0.019423,-21.533,0
265.88,-4.875,107.67,-1.2607,0.019423,-21.533,0
255.11,-4.8112,43.066,-65.599,-0.072985,-10.767,0
255.11,-4.8112,43.066,-65.599,-0.072985,-10.767,0
134.68,-5.021,86.133,-12.751,-0.036205,0,0
134.68,-5.021,86.133,-12.751,-0.036205,0,0
229.61,-4.8836,43.066,-55.225,-0.12586,10.767,0
229.61,-4.8836,43.066,-55.225,-0.12586,10.767,0
24.234,-5.2727,107.67,93.556,0.1204,32.3,0
24.234,-5.2727,107.67,93.556,0.1204,32.3,0
416.72,-4.6428,107.67,42.882,0.10957,10.767,0
416.72,-4.6428,107.67,42.882,0.10957,10.767,0
110,-5.0536,129.2,-131.3,-0.19949,10.767,0
110,-5.0536,129.2,-131.3,-0.19949,10.767,0
154.12,-5.0418,129.2,88.275,0.13696,-10.767,0
154.12,-5.0418,129.2,88.275,0.13696,-10.767,0
286.55,-4.7797,107.67,5.3878,0.014542,0,0
286.55,-4.7797,107.67,5.3878,0.014542,0,0
164.9,-5.0127,129.2,-15.012,0.0052842,10.767,0
164.9,-5.0127,129.2,-15.012,0.0052842,10.767,0
256.52,-4.7691,129.2,-9.5211,0.042192,0,0
256.52,-4.7691,129.2,-9.5211,0.042192,0,0
145.86,-4.9283,129.2,-46.489,-0.072427,-10.767,0
145.86,-4.9283,129.2,-46.489,-0.072427,-10.767,0
163.55,-4.914,107.67,-40.071,-0.041141,-10.767,0
163.55,-4.914,107.67,-40.071,-0.041141,-10.767,0
65.716,-5.0106,107.67,10.956,0.012311,-21.533,0
65.716,-5.0106,107.67,10.956,0.012311,-21.533,0
185.46,-4.8893,64.6,5.8144,-0.043653,-10.767,0
185.46,-4.8893,64.6,5.8144,-0.043653,-10.767,0
77.345,-5.0979,86.133,-65.142,-0.1471,0,0
77.345,-5.0979,86.133,-65.142,-0.1471,0,0
55.174,-5.1835,64.6,-78.18,-0.1589,129.2,0
55.174,-5.1835,64.6,-78.18,-0.1589,129.2,0
-79.015,-5.4157,344.53,-67.094,-0.11608,139.97,0
-79.015,-5.4157,344.53,-67.094,-0.11608,139.97,0
342.76,-4.9213,732.13,-45.652,-0.13045,-290.7,0
342.76,-4.9213,732.13,-45.652,-0.13045,-290.7,0
251.45,-5.1822,150.73,-53.927,-0.13629,150.73,0
251.45,-5.1822,150.73,-53.927,-0.13629,150.73,0
234.9,-5.1939,1033.6,-63.755,-0.073845,10.767,0
234.9,-5.1939,1033.6,-63.755,-0.073845,10.767,0
123.94,-5.3299,172.27,-76.47,-0.065237,-118.43,0
123.94,-5.3299,172.27,-76.47,-0.065237,-118.43,0
81.964,-5.3243,796.73,65.584,-0.12568,258.4,0
81.964,-5.3243,796.73,65.584,-0.12568,258.4,0
135.23,-5.2138,129.2,14.495,0.24056,86.133,0
135.23,-5.2138,129.2,14.495,0.24056,86.133,0
179.15,-4.9967,409.13,88.962,0.21763,139.97,0
179.15,-4.9967,409.13,88.962,0.21763,139.97,0
313.15,-4.7785,409.13,7.5955,0.0044717,0,0
313.15,-4.7785,409.13,7.5955,0.0044717,0,0
194.35,-4.9878,409.13,19.655,0.0063665,-43.066,0
194.35,-4.9878,409.13,19.655,0.0063665,-43.066,0
352.46,-4.7658,323,352.08,0.28416,53.833,0
352.46,-4.7658,323,352.08,0.28416,53.833,0
898.51,-4.4194,516.8,502.76,0.28935,96.899,0
898.51,-4.4194,516.8,502.76,0.28935,96.899,0
1358,-4.1871,516.8,527.22,0.14918,0,0
1358,-4.1871,516.8,527.22,0.14918,0,0
1953,-4.1211,516.8,325.16,-0.016758,10.767,0
1953,-4.1211,516.8,325.16,-0.016758,10.767,0
2008.3,-4.2206,538.33,110.5,-0.045026,10.767,0
2008.3,-4.2206,538.33,110.5,-0.045026,10.767,0
2174,-4.2111,538.33,140.45,0.027531,0,0
2174,-4.2111,538.33,140.45,0.027531,0,0
2289.2,-4.1656,538.33,132.41,-0.023611,-10.767,0
2289.2,-4.1656,538.33,132.41,-0.023611,-10.767,0
2438.8,-4.2584,516.8,58.102,-0.035228,-10.767,0
2438.8,-4.2584,516.8,58.102,-0.035228,-10.767,0
2405.4,-4.236,516.8,-479.47,-0.18635,0,0
2405.4,-4.236,516.8,-479.47,-0.18635,0,0
1479.8,-4.6311,516.8,-368.24,-0.17164,-10.767,0
1479.8,-4.6311,516.8,-368.24,-0.17164,-10.767,0
1668.9,-4.5793,495.26,308.94,-0.03722,-10.767,0
1668.9,-4.5793,495.26,308.94,-0.03722,-10.767,0
310.14,-5.004,387.6,-226.14,-0.073295,10.767,0
310.14,-5.004,387.6,-226.14,-0.073295,10.767,0
115.06,-5.202,387.6,-77.68,-0.15131,10.767,0
115.06,-5.202,387.6,-77.68,-0.15131,10.767,0
154.78,-5.3066,409.13,-11.346,-0.10114,75.366,0
154.78,-5.3066,409.13,-11.346,-0.10114,75.366,0
92.37,-5.4043,538.33,-35.11,-0.038586,75.366,0
92.37,-5.4043,538.33,-35.11,-0.038586,75.366,0
84.561,-5.3838,559.86,7.0098,0.02826,-75.366,0
84.561,-5.3838,559.86,7.0098,0.02826,-75.366,0
106.39,-5.3478,387.6,2.6781,-0.01891,-86.133,0
106.39,-5.3478,387.6,2.6781,-0.01891,-86.133,0
89.917,-5.4216,387.6,32.612,-0.0086078,64.6,0
89.917,-5.4216,387.6,32.612,-0.0086078,64.6,0
171.61,-5.365,516.8,35.881,0.085866,-129.2,0
171.61,-5.365,516.8,35.881,0.085866,-129.2,0
161.68,-5.2499,129.2,53.136,0.12106,-150.73,0
161.68,-5.2499,129.2,53.136,0.12106,-150.73,0
277.89,-5.1229,215.33,6.6035,0.02137,32.3,0
277.89,-5.1229,215.33,6.6035,0.02137,32.3,0
174.89,-5.2072,193.8,-32.252,-0.092519,0,0
174.89,-5.2072,193.8,-32.252,-0.092519,0,0
213.38,-5.3079,215.33,40.74,-0.064852,10.767,0
213.38,-5.3079,215.33,40.74,-0.064852,10.767,0
256.37,-5.3369,215.33,92.499,0.083343,-10.767,0
256.37,-5.3369,215.33,92.499,0.083343,-10.767,0
398.38,-5.1412,193.8,95.357,0.094672,-10.767,0
398.38,-5.1412,193.8,95.357,0.094672,-10.767,0
447.08,-5.1475,193.8,67.257,0.027168,96.899,0
447.08,-5.1475,193.8,67.257,0.027168,96.899,0
532.9,-5.0869,387.6,0.33062,0.016607,96.899,0
532.9,-5.0869,387.6,0.33062,0.016607,96.899,0
447.74,-5.1143,387.6,-173.98,-0.09485,-75.366,0
447.74,-5.1143,387.6,-173.98,-0.09485,-75.366,0
184.94,-5.2766,236.87,-109.63,-0.14382,-139.97,0
184.94,-5.2766,236.87,-109.63,-0.14382,-139.97,0
228.47,-5.4019,107.67,99.899,0.072866,-53.833,0
228.47,-5.4019,107.67,99.899,0.072866,-53.833,0
384.74,-5.1309,129.2,41.232,-0.04371,0,0
384.74,-5.1309,129.2,41.232,-0.04371,0,0
310.94,-5.4894,107.67,36.555,-0.20922,376.83,0
310.94,-5.4894,107.67,36.555,-0.20922,376.83,0
1660.7,-4.8727,107.67,194.15,-0.26584,0,0
1660.7,-4.8727,107.67,194.15,-0.26584,0,0
1515.9,-5.4616,107.67,292.02,-0.41927,118.43,0
1515.9,-5.4616,107.67,292.02,-0.41927,118.43,0
2244.7,-5.7112,344.53,41.843,-0.017615,129.2,0
2244.7,-5.7112,344.53,41.843,-0.017615,129.2,0
1599.6,-5.4968,366.06,-416.28,0.14864,0,0
1599.6,-5.4968,366.06,-416.28,0.14864,0,0
1412.2,-5.4139,344.53,-35.896,0.17256,-10.767,0
1412.2,-5.4139,344.53,-35.896,0.17256,-10.767,0
1527.8,-5.1517,344.53,-25.987,0.15191,0,0
1527.8,-5.1517,344.53,-25.987,0.15191,0,0
1360.2,-5.1101,344.53,-433.09,-0.077362,10.767,0
1360.2,-5.1101,344.53,-433.09,-0.077362,10.767,0
661.66,-5.3064,366.06,-533.53,-0.17464,150.73,0
661.66,-5.3064,366.06,-533.53,-0.17464,150.73,0
293.13,-5.4594,646,71.424,0.099983,-43.066,0
293.13,-5.4594,646,71.424,0.099983,-43.066,0
804.5,-5.1064,279.93,109.34,0.20646,-269.17,0
804.5,-5.1064,279.93,109.34,0.20646,-269.17,0
511.8,-5.0465,107.67,-172.26,0.0047409,-10.767,0
511.8,-5.0465,107.67,-172.26,0.0047409,-10.767,0
459.98,-5.0969,258.4,-97.676,-0.06536,75.366,0
459.98,-5.0969,258.4,-97.676,-0.06536,75.366,0
316.45,-5.1772,258.4,-146.63,-0.10345,53.833,0
316.45,-5.1772,258.4,-146.63,-0.10345,53.833,0
166.73,-5.3038,366.06,-94.838,-0.038718,10.767,0
166.73,-5.3038,366.06,-94.838,-0.038718,10.767,0
126.78,-5.2547,279.93,-33.063,0.010757,-53.833,0
126.78,-5.2547,279.93,-33.063,0.010757,-53.833,0
100.61,-5.2823,258.4,11.234,-0.014173,0,0
100.61,-5.2823,258.4,11.234,-0.014173,0,0
149.24,-5.283,279.93,328.76,-0.25963,301.46,0
149.24,-5.283,279.93,328.76,-0.25963,301.46,0
414.85,-5.3063,409.13,56.103,0.086284,21.533,0
414.85,-5.3063,409.13,56.103,0.086284,21.533,0
401.75,-5.2049,861.33,135.45,0.17013,0,0
401.75,-5.2049,861.33,135.45,0.17013,0,0
685.74,-4.9661,409.13,177.14,0.16131,-193.8,0
685.74,-4.9661,409.13,177.14,0.16131,-193.8,0
756.03,-4.8823,473.73,190.88,0.1057,53.833,0
756.03,-4.8823,473.73,190.88,0.1057,53.833,0
1067.5,-4.7547,516.8,547.9,0.20492,21.533,0
1067.5,-4.7547,516.8,547.9,0.20492,21.533,0
1851.8,-4.4724,516.8,446.99,0.18329,0,0
1851.8,-4.4724,516.8,446.99,0.18329,0,0
1961.5,-4.3881,516.8,-63.503,-0.095925,0,0
1961.5,-4.3881,516.8,-63.503,-0.095925,0,0
1724.8,-4.6643,516.8,-589.74,-0.27343,-161.5,0
1724.8,-4.6643,516.8,-589.74,-0.27343,-161.5,0
782.01,-4.9349,193.8,-534.53,-0.13298,-10.767,0
782.01,-4.9349,193.8,-534.53,-0.13298,-10.767,0
655.77,-4.9302,495.26,-69.666,-0.035388,161.5,0
655.77,-4.9302,495.26,-69.666,-0.035388,161.5,0
642.68,-5.0057,516.8,1.6434,-0.26064,-75.366,0
642.68,-5.0057,516.8,1.6434,-0.26064,-75.366,0
659.06,-5.4515,344.53,-64.869,-0.098193,-53.833,0
659.06,-5.4515,344.53,-64.869,-0.098193,-53.833,0
512.94,-5.2021,409.13,-76.917,0.024299,96.899,0
512.94,-5.2021,409.13,-76.917,0.024299,96.899,0
183.02,-5.6485,925.93,70.701,0.19816,409.13,0
183.02,-5.6485,925.93,70.701,0.19816,409.13,0
219.63,-5.4381,925.93,-5.0598,0.10612,-387.6,0
219.63,-5.4381,925.93,-5.0598,0.10612,-387.6,0
172.9,-5.4362,150.73,-6.1929,0.064549,-236.87,0
172.9,-5.4362,150.73,-6.1929,0.064549,-236.87,0
207.24,-5.309,452.2,10.845,0.029403,150.73,0
207.24,-5.309,452.2,10.845,0.029403,150.73,0
194.59,-5.3774,452.2,-61.42,-0.086568,-10.767,0
194.59,-5.3774,452.2,-61.42,-0.086568,-10.767,0
84.402,-5.4821,430.66,27.659,0.0073792,-172.27,0
84.402,-5.4821,430.66,27.659,0.0073792,-172.27,0
