@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0027746,93,0
0.0045507,83,0
0.0045507,83,0
0.0019093,134,0
0.0019093,134,0
0.0036767,93,0
0.0036767,93,0
0.0025357,54,0
0.0025357,54,0
0.0049435,112,0
0.0049435,112,0
0.0023383,38,0
0.0023383,38,0
0.0040235,59,0
0.0040235,59,0
0.0029292,72,0
0.0029292,72,0
0.0031605,97,0
0.0031605,97,0
0.0025345,124,0
0.0025345,124,0
0.0051603,111,0
0.0051603,111,0
0.0026356,104,0
0.0026356,104,0
0.0038681,88,0
0.0038681,88,0
0,139,0
0,139,0
0.0018644,145,0
0.0018644,145,0
0,86,0
0,86,0
0.0065761,44,0
0.0065761,44,0
0.0059077,29,0
0.0059077,29,0
0.0059334,31,0
0.0059334,31,0
0.001134,41,0
0.001134,41,0
0,69,0
0,69,0
0.0035945,117,0
0.0035945,117,0
0.0034321,38,0
0.0034321,38,0
0.0040399,92,0
0.0040399,92,0
0.0066062,21,0
0.0066062,21,0
0.010343,15,0
0.010343,15,0
0.010155,16,0
0.010155,16,0
0.0079091,86,0
0.0079091,86,0
0.0061766,86,0
0.0061766,86,0
0.0061871,41,0
0.0061871,41,0
0.0061315,4,0
0.0061315,4,0
0.011219,58,0
0.011219,58,0
0.012107,34,0
0.012107,34,0
0.007406,20,0
0.007406,20,0
0.0046785,31,0
0.0046785,31,0
0.0024169,60,0
0.0024169,60,0
0,83,0
0,83,0
0,134,0
0,134,0
0,85,0
0,85,0
0,84,0
0,84,0
0.0012527,141,0
0.0012527,141,0
0.0031144,34,0
0.0031144,34,0
0.014838,48,0
0.014838,48,0
0.010134,42,0
0.010134,42,0
0.008799,42,0
0.008799,42,0
0.0046567,53,0
0.0046567,53,0
0.0019362,130,0
0.0019362,130,0
0.0014428,46,0
0.0014428,46,0
0.0027974,41,0
0.0027974,41,0
0.00058077,102,0
0.00058077,102,0
0.0009728,63,0
0.0009728,63,0
0.0016973,58,0
0.0016973,58,0
0.00075945,21,0
0.00075945,21,0
0.00021029,139,0
0.00021029,139,0
0.0004014,136,0
0.0004014,136,0
0.00048719,59,0
0.00048719,59,0
0.00074895,102,0
0.00074895,102,0
0,104,0
0,104,0
0.00058165,33,0
0.00058165,33,0
0.0010698,35,0
0.0010698,35,0
6.382e-05,35,0
6.382e-05,35,0
0.00090519,39,0
0.00090519,39,0
0.00019424,120,0
0.00019424,120,0
0.00026134,90,0
0.00026134,90,0
0.00026595,7,0
0.00026595,7,0
0,28,0
0,28,0
0.00052841,106,0
0.00052841,106,0
0.00055763,42,0
0.00055763,42,0
4.5426e-05,50,0
4.5426e-05,50,0
0,45,0
0,45,0
0.00011024,26,0
0.00011024,26,0
0.00036797,96,0
0.00036797,96,0
0.00021439,72,0
0.00021439,72,0
0.00015498,111,0
0.00015498,111,0
0,60,0
0,60,0
2.7106e-05,60,0
2.7106e-05,60,0
0.00019181,81,0
0.00019181,81,0
0.0001068,130,0
0.0001068,130,0
0.00027774,89,0
0.00027774,89,0
9.2889e-05,59,0
9.2889e-05,59,0
0,35,0
0,35,0
0.00042884,42,0
0.00042884,42,0
0.00043614,103,0
0.00043614,103,0
0.0018628,62,0
0.0018628,62,0
0.0018599,101,0
0.0018599,101,0
0.0012972,153,0
0.0012972,153,0
0.00068487,117,0
0.00068487,117,0
0.0016678,21,0
0.0016678,21,0
0.0017952,39,0
0.0017952,39,0
0.001818,104,0
0.001818,104,0
0.0020954,88,0
0.0020954,88,0
0.0036107,36,0
0.0036107,36,0
0.003126,43,0
0.003126,43,0
0.0015712,148,0
0.0015712,148,0
0.0013826,103,0
0.0013826,103,0
0.0013208,94,0
0.0013208,94,0
0.0023401,56,0
0.0023401,56,0
0.00078555,50,0
0.00078555,50,0
0.00017,130,0
0.00017,130,0
0.00012774,67,0
0.00012774,67,0
0.00050111,44,0
0.00050111,44,0
0.00034658,59,0
0.00034658,59,0
0.00018797,105,0
0.00018797,105,0
0,30,0
0,30,0
0.00032537,58,0
0.00032537,58,0
0.00044995,121,0
0.00044995,121,0
0.00058292,118,0
0.00058292,118,0
0.00065466,100,0
0.00065466,100,0
0.00063857,129,0
0.00063857,129,0
0.00045276,81,0
0.00045276,81,0
0.0014681,117,0
0.0014681,117,0
0.00096105,105,0
0.00096105,105,0
0.00050294,130,0
0.00050294,130,0
0.00062229,155,0
0.00062229,155,0
0.0004952,89,0
0.0004952,89,0
0.00087997,93,0
0.00087997,93,0
0.00090927,139,0
0.00090927,139,0
0.00010639,21,0
0.00010639,21,0
0.00022195,107,0
0.00022195,107,0
0.00020481,125,0
0.00020481,125,0
0.00029611,110,0
0.00029611,110,0
6.8664e-05,142,0
6.8664e-05,142,0
0.00024557,49,0
0.00024557,49,0
0.00066846,103,0
0.00066846,103,0
0.00052509,71,0
0.00052509,71,0
0.00034883,106,0
0.00034883,106,0
0.00085163,126,0
0.00085163,126,0
0.00021621,115,0
0.00021621,115,0
0,54,0
0,54,0
0.00066921,28,0
0.00066921,28,0
0.00030635,80,0
0.00030635,80,0
0.00043459,111,0
0.00043459,111,0
0.00036651,127,0
0.00036651,127,0
0.00037602,50,0
0.00037602,50,0
0.0017834,123,0
0.0017834,123,0
0.0019088,57,0
0.0019088,57,0
0.0020484,56,0
0.0020484,56,0
0.00095153,105,0
0.00095153,105,0
0.0010333,55,0
0.0010333,55,0
0.0016418,57,0
0.0016418,57,0
0.00023874,56,0
0.00023874,56,0
0.0010874,78,0
0.0010874,78,0
0.0016474,69,0
0.0016474,69,0
0.00062788,38,0
0.00062788,38,0
0.00088764,71,0
0.00088764,71,0
0.00068941,43,0
0.00068941,43,0
3.2853e-05,45,0
3.2853e-05,45,0
0.00030718,146,0
0.00030718,146,0
0.00018825,150,0
0.00018825,150,0
0.0012202,108,0
0.0012202,108,0
0.00066639,76,0
0.00066639,76,0
0.0015777,42,0
0.0015777,42,0
0.0014328,42,0
0.0014328,42,0
0.00056954,46,0
0.00056954,46,0
0.00080986,87,0
0.00080986,87,0
0.0010247,73,0
0.0010247,73,0
0.0012784,132,0
0.0012784,132,0
0.0012403,47,0
0.0012403,47,0
0.00050444,137,0
0.00050444,137,0
0.00034258,29,0
0.00034258,29,0
0.00052782,105,0
0.00052782,105,0
0.0042656,105,0
0.0042656,105,0
0.0033941,42,0
0.0033941,42,0
0.0035021,51,0
0.0035021,51,0
0.0025953,69,0
0.0025953,69,0
0.0017453,46,0
0.0017453,46,0
0.0021208,72,0
0.0021208,72,0
0.0015286,98,0
0.0015286,98,0
0.0030074,115,0
0.0030074,115,0
0.0041083,26,0
0.0041083,26,0
0.0028794,51,0
0.0028794,51,0
0.0023802,15,0
0.0023802,15,0
0.00331,30,0
0.00331,30,0
0.0046003,142,0
0.0046003,142,0
0.0039465,64,0
0.0039465,64,0
0.0023097,92,0
0.0023097,92,0
0.0029235,131,0
0.0029235,131,0
0.0017688,84,0
0.0017688,84,0
0.0016615,61,0
0.0016615,61,0
0.0034945,136,0
0.0034945,136,0
0.0060032,128,0
0.0060032,128,0
0.0070861,61,0
0.0070861,61,0
0.0093772,72,0
0.0093772,72,0
0.011624,65,0
0.011624,65,0
0.0092409,120,0
0.0092409,120,0
0.010035,38,0
0.010035,38,0
0.012071,55,0
0.012071,55,0
0.011249,82,0
0.011249,82,0
0.0097634,54,0
0.0097634,54,0
0.011273,54,0
0.011273,54,0
0.0093882,57,0
0.0093882,57,0
0.0069133,100,0
0.0069133,100,0
0.0046448,110,0
0.0046448,110,0
0.0032142,40,0
0.0032142,40,0
0.0026734,25,0
0.0026734,25,0
0.00409,51,0
0.00409,51,0
0.0026354,52,0
0.0026354,52,0
0.0023125,51,0
0.0023125,51,0
0.0039374,52,0
0.0039374,52,0
0.009801,18,0
0.009801,18,0
0.013632,72,0
0.013632,72,0
0.011568,19,0
0.011568,19,0
0.011269,120,0
0.011269,120,0
0.014538,121,0
0.014538,121,0
0.017475,6,0
0.017475,6,0
0.017056,95,0
0.017056,95,0
0.010736,20,0
0.010736,20,0
0.0072915,60,0
0.0072915,60,0
0.0046587,40,0
0.0046587,40,0
0.0035283,43,0
0.0035283,43,0
0.00099117,83,0
0.00099117,83,0
0.0016631,119,0
0.0016631,119,0
0.0026039,53,0
0.0026039,53,0
0.0020171,113,0
0.0020171,113,0
0.012659,48,0
0.012659,48,0
0.004896,51,0
0.004896,51,0
0.0064852,36,0
0.0064852,36,0
0.0024828,51,0
0.0024828,51,0
0.004517,35,0
0.004517,35,0
0.0029134,76,0
0.0029134,76,0
0.0024471,12,0
0.0024471,12,0
0.0041614,35,0
0.0041614,35,0
0.0029971,52,0
0.0029971,52,0
0.0020596,11,0
0.0020596,11,0
0.0030637,94,0
0.0030637,94,0
0.0031083,71,0
0.0031083,71,0
0.0029372,12,0
0.0029372,12,0
0.0042588,64,0
0.0042588,64,0
0.001684,91,0
0.001684,91,0
0.0018716,139,0
0.0018716,139,0
0.0013017,126,0
0.0013017,126,0
0.0017796,94,0
0.0017796,94,0
0.0020276,86,0
0.0020276,86,0
0.0025141,26,0
0.0025141,26,0
0.002588,61,0
0.002588,61,0
0.0022934,60,0
0.0022934,60,0
0.002973,20,0
0.002973,20,0
0.0036527,51,0
0.0036527,51,0
0.00308,73,0
0.00308,73,0
0.0025888,78,0
0.0025888,78,0
0.0091406,14,0
0.0091406,14,0
0.0067867,12,0
0.0067867,12,0
0.0045281,124,0
0.0045281,124,0
0.0057353,55,0
0.0057353,55,0
0.0079829,54,0
0.0079829,54,0
0.0039227,59,0
0.0039227,59,0
0.0054235,55,0
0.0054235,55,0
0.004777,55,0
0.004777,55,0
0.0082577,65,0
0.0082577,65,0
0.0079665,62,0
0.0079665,62,0
0.006999,60,0
0.006999,60,0
0.0075897,60,0
0.0075897,60,0
0.0085741,14,0
0.0085741,14,0
0.0087169,12,0
0.0087169,12,0
0.0096452,56,0
0.0096452,56,0
0.010965,140,0
0.010965,140,0
0.0085693,14,0
0.0085693,14,0
0.0086181,14,0
0.0086181,14,0
0.010757,56,0
0.010757,56,0
0.010256,15,0
0.010256,15,0
0.015169,54,0
0.015169,54,0
0.0083376,54,0
0.0083376,54,0
0.0078621,57,0
0.0078621,57,0
0.008162,56,0
0.008162,56,0
0.0066243,54,0
0.0066243,54,0
0.0072931,44,0
0.0072931,44,0
0.0032873,44,0
0.0032873,44,0
0.0023444,70,0
0.0023444,70,0
0.00082617,65,0
0.00082617,65,0
0.0010343,134,0
0.0010343,134,0
0.00074691,71,0
0.00074691,71,0
0.00028067,34,0
0.00028067,34,0
0.0003989,57,0
0.0003989,57,0
0.0015232,7,0
0.0015232,7,0
0.0043186,65,0
0.0043186,65,0
0.0043952,62,0
0.0043952,62,0
0.0053146,7,0
0.0053146,7,0
0.0053831,7,0
0.0053831,7,0
0.0050803,7,0
0.0050803,7,0
0.0045162,7,0
0.0045162,7,0
0.00468,66,0
0.00468,66,0
0.0058211,67,0
0.0058211,67,0
0.0054875,67,0
0.0054875,67,0
0.0069274,7,0
0.0069274,7,0
0.0068305,8,0
0.0068305,8,0
0.0093459,8,0
0.0093459,8,0
0.0084982,7,0
0.0084982,7,0
0.0087092,9,0
0.0087092,9,0
0.009932,7,0
0.009932,7,0
0.010893,7,0
0.010893,7,0
0.010398,9,0
0.010398,9,0
0.010008,9,0
0.010008,9,0
0.0085482,7,0
0.0085482,7,0
0.0092251,8,0
0.0092251,8,0
0.0045279,65,0
0.0045279,65,0
0.011072,11,0
0.011072,11,0
0.0030114,116,0
0.0030114,116,0
0.0070544,9,0
0.0070544,9,0
0.0051867,10,0
0.0051867,10,0
0.0025861,53,0
0.0025861,53,0
0.0014067,88,0
0.0014067,88,0
0.0013308,61,0
0.0013308,61,0
0.00072981,69,0
0.00072981,69,0
0.00034379,6,0
0.00034379,6,0
0.006807,11,0
0.006807,11,0
0.0050022,11,0
0.0050022,11,0
0.0012304,66,0
0.0012304,66,0
0,46,0
0,46,0
0,113,0
0,113,0
0.00036909,91,0
0.00036909,91,0
0.00039713,101,0
0.00039713,101,0
0.0004577,127,0
0.0004577,127,0
0.0004379,29,0
0.0004379,29,0
0.00021413,69,0
0.00021413,69,0
0.00090001,54,0
0.00090001,54,0
0.0072933,9,0
0.0072933,9,0
0.0025614,46,0
0.0025614,46,0
0.0092892,67,0
0.0092892,67,0
0.0024831,82,0
0.0024831,82,0
0.0082676,68,0
0.0082676,68,0
0.0045189,72,0
0.0045189,72,0
0.0039868,67,0
0.0039868,67,0
0.0044721,77,0
0.0044721,77,0
0.0059094,67,0
0.0059094,67,0
0.001855,26,0
0.001855,26,0
0.0025805,40,0
0.0025805,40,0
0.00345,90,0
0.00345,90,0
0.0026132,52,0
0.0026132,52,0
0.0032842,87,0
0.0032842,87,0
0.0042655,33,0
0.0042655,33,0
0.0054743,14,0
0.0054743,14,0
0.0042276,29,0
0.0042276,29,0
0.003243,111,0
0.003243,111,0
0.0016549,55,0
0.0016549,55,0
0.0023081,99,0
0.0023081,99,0
0.0012849,93,0
0.0012849,93,0
0.0022028,54,0
0.0022028,54,0
0.001554,148,0
0.001554,148,0
0.0014754,84,0
0.0014754,84,0
0.0016062,125,0
0.0016062,125,0
0.0014812,73,0
0.0014812,73,0
0.0022107,86,0
0.0022107,86,0
0.0021576,57,0
0.0021576,57,0
0.0015029,137,0
0.0015029,137,0
0.0014785,134,0
0.0014785,134,0
0.0017345,100,0
0.0017345,100,0
0.0022209,117,0
0.0022209,117,0
0.001619,66,0
0.001619,66,0
0.002212,17,0
0.002212,17,0
0.0014671,41,0
0.0014671,41,0
0.0025427,28,0
0.0025427,28,0
0.0031774,31,0
0.0031774,31,0
0.0037798,111,0
0.0037798,111,0
0.003464,29,0
0.003464,29,0
0.0019835,70,0
0.0019835,70,0
0.0018447,33,0
0.0018447,33,0
0.0015504,45,0
0.0015504,45,0
0.012699,71,0
0.012699,71,0
0.0026695,82,0
0.0026695,82,0
0.0033905,83,0
0.0033905,83,0
0.0036562,49,0
0.0036562,49,0
0.0044523,10,0
0.0044523,10,0
0.0035175,25,0
0.0035175,25,0
0.0026447,28,0
0.0026447,28,0
0.004171,151,0
0.004171,151,0
0.006043,87,0
0.006043,87,0
0.0046916,69,0
0.0046916,69,0
0.0037434,39,0
0.0037434,39,0
0.0045795,63,0
0.0045795,63,0
0.0034931,48,0
0.0034931,48,0
0.0022172,52,0
0.0022172,52,0
0.0027125,51,0
0.0027125,51,0
0.0015807,48,0
0.0015807,48,0
0.0090313,44,0
0.0090313,44,0
0.0016656,24,0
0.0016656,24,0
0.0040615,49,0
0.0040615,49,0
0.0019279,96,0
0.0019279,96,0
0.001335,109,0
0.001335,109,0
0.0017285,134,0
0.0017285,134,0
0.0015848,113,0
0.0015848,113,0
0.00078425,37,0
0.00078425,37,0
0.0018907,64,0
0.0018907,64,0
0.00074474,51,0
0.00074474,51,0
0.00047564,88,0
0.00047564,88,0
0.00047479,109,0
0.00047479,109,0
0.00085954,69,0
0.00085954,69,0
0.0049648,149,0
0.0049648,149,0
0.0016388,76,0
0.0016388,76,0
0.00071982,128,0
0.00071982,128,0
0.00021666,137,0
0.00021666,137,0
0.0028127,19,0
0.0028127,19,0
0.0011236,17,0
0.0011236,17,0
0.001312,110,0
0.001312,110,0
0.0010128,25,0
0.0010128,25,0
0.0010033,119,0
0.0010033,119,0
0,126,0
0,126,0
0.0018215,60,0
0.0018215,60,0
0.0016146,75,0
0.0016146,75,0
0.00089313,56,0
0.00089313,56,0
0.00096639,77,0
0.00096639,77,0
0.00040867,105,0
0.00040867,105,0
0.00075728,62,0
0.00075728,62,0
0.00096321,92,0
0.00096321,92,0
0,90,0
0,90,0
0,30,0
0,30,0
0.0081818,57,0
0.0081818,57,0
0.0064527,90,0
0.0064527,90,0
0.0032941,14,0
0.0032941,14,0
0.003883,95,0
0.003883,95,0
0.0016245,117,0
0.0016245,117,0
0.00059852,7,0
0.00059852,7,0
0.00051051,20,0
0.00051051,20,0
0.00095787,83,0
0.00095787,83,0
0.0030564,138,0
0.0030564,138,0
0.0086516,76,0
0.0086516,76,0
0.0088938,87,0
0.0088938,87,0
0.012461,87,0
0.012461,87,0
0.0060322,85,0
0.0060322,85,0
0.010145,86,0
0.010145,86,0
0.0035209,100,0
0.0035209,100,0
0.013957,82,0
0.013957,82,0
0.0040382,37,0
0.0040382,37,0
0.0058774,78,0
0.0058774,78,0
0.0064156,83,0
0.0064156,83,0
0.0072479,88,0
0.0072479,88,0
0.0059309,8,0
0.0059309,8,0
0.00012816,98,0
0.00012816,98,0
0.0042305,82,0
0.0042305,82,0
0.0064183,84,0
0.0064183,84,0
0.0064205,81,0
0.0064205,81,0
0.0096279,82,0
0.0096279,82,0
0.0043707,90,0
0.0043707,90,0
0.0032186,82,0
0.0032186,82,0
0.012876,91,0
0.012876,91,0
0.0090802,56,0
0.0090802,56,0
0.0091489,91,0
0.0091489,91,0
0.0030527,77,0
0.0030527,77,0
0.005163,81,0
0.005163,81,0
0.0067025,79,0
0.0067025,79,0
0.0078219,63,0
0.0078219,63,0
0.014861,98,0
0.014861,98,0
0.0094236,77,0
0.0094236,77,0
0.0085555,81,0
0.0085555,81,0
0.014727,78,0
0.014727,78,0
0.020956,78,0
0.020956,78,0
0.01381,77,0
0.01381,77,0
0.020197,74,0
0.020197,74,0
0.0068149,94,0
0.0068149,94,0
0.014485,74,0
0.014485,74,0
0.0083098,75,0
0.0083098,75,0
0.010224,76,0
0.010224,76,0
0,17,0
0,17,0
0.0012929,93,0
0.0012929,93,0
0.0035232,86,0
0.0035232,86,0
0.0035427,60,0
0.0035427,60,0
0.0042914,56,0
0.0042914,56,0
0.003765,12,0
0.003765,12,0
0.0045771,66,0
0.0045771,66,0
0.011297,80,0
0.011297,80,0
0.0051131,89,0
0.0051131,89,0
0,76,0
0,76,0
0.0011993,97,0
0.0011993,97,0
0.010732,77,0
0.010732,77,0
0.005856,48,0
0.005856,48,0
0.010312,72,0
0.010312,72,0
0.010646,55,0
0.010646,55,0
0.010804,57,0
0.010804,57,0
0.01418,80,0
0.01418,80,0
0.010464,68,0
0.010464,68,0
0.0071348,93,0
0.0071348,93,0
0.0081379,49,0
0.0081379,49,0
0.011038,57,0
0.011038,57,0
0.0084193,43,0
0.0084193,43,0
0.0049787,73,0
0.0049787,73,0
0.015609,32,0
0.015609,32,0
0.0087951,68,0
0.0087951,68,0
0.011939,74,0
0.011939,74,0
0.0054239,111,0
0.0054239,111,0
0.011528,66,0
0.011528,66,0
0.0112,52,0
0.0112,52,0
0.0053278,61,0
0.0053278,61,0
0.0064332,126,0
0.0064332,126,0
0.01044,66,0
0.01044,66,0
0.011379,67,0
0.011379,67,0
0.0015492,145,0
0.0015492,145,0
0.0016395,69,0
0.0016395,69,0
0.0031978,54,0
0.0031978,54,0
0.0044275,54,0
0.0044275,54,0
0.0013544,58,0
0.0013544,58,0
0.01067,61,0
0.01067,61,0
0.0033331,57,0
0.0033331,57,0
0.0050878,67,0
0.0050878,67,0
0.0044392,29,0
0.0044392,29,0
0.001955,15,0
0.001955,15,0
0.00020251,28,0
0.00020251,28,0
0.0086933,63,0
0.0086933,63,0
0.0047433,116,0
0.0047433,116,0
0.0033222,96,0
0.0033222,96,0
0.0010885,93,0
0.0010885,93,0
0.00017669,95,0
0.00017669,95,0
0.0043513,113,0
0.0043513,113,0
0,29,0
0,29,0
0.00071885,132,0
0.00071885,132,0
0.0044889,136,0
0.0044889,136,0
0.0042984,46,0
0.0042984,46,0
0.0044161,51,0
0.0044161,51,0
0.005183,80,0
0.005183,80,0
0.0011649,128,0
0.0011649,128,0
0.0043644,78,0
0.0043644,78,0
0.0020567,103,0
0.0020567,103,0
0.00052903,100,0
0.00052903,100,0
0.0021973,54,0
0.0021973,54,0
0.0025122,70,0
0.0025122,70,0
0.00067587,46,0
0.00067587,46,0
0.0034451,39,0
0.0034451,39,0
0.0019445,6,0
0.0019445,6,0
0.0045309,56,0
0.0045309,56,0
0.0020208,78,0
0.0020208,78,0
0.001968,142,0
0.001968,142,0
0.001791,131,0
0.001791,131,0
0.0031419,21,0
0.0031419,21,0
0,107,0
0,107,0
0.0038653,20,0
0.0038653,20,0
0.0061585,96,0
0.0061585,96,0
0.0051562,18,0
0.0051562,18,0
0.011675,130,0
0.011675,130,0
0.0048667,123,0
0.0048667,123,0
0.0075827,122,0
0.0075827,122,0
0.0037991,66,0
0.0037991,66,0
0.0042095,130,0
0.0042095,130,0
0.003128,115,0
0.003128,115,0
0.0059542,32,0
0.0059542,32,0
0.0044132,28,0
0.0044132,28,0
0.0075802,51,0
0.0075802,51,0
0.0092094,32,0
0.0092094,32,0
0.0034012,129,0
0.0034012,129,0
0.0024993,32,0
0.0024993,32,0
0.0032765,7,0
0.0032765,7,0
0.00083865,81,0
0.00083865,81,0
0,132,0
0,132,0
0.0044264,135,0
0.0044264,135,0
0.0029508,47,0
0.0029508,47,0
0.0085037,50,0
0.0085037,50,0
0.0070918,79,0
0.0070918,79,0
0.0079968,82,0
0.0079968,82,0
0.0054667,120,0
0.0054667,120,0
0.013417,72,0
0.013417,72,0
0.005476,79,0
0.005476,79,0
0.0099654,74,0
0.0099654,74,0
0.0058428,54,0
0.0058428,54,0
0.007276,72,0
0.007276,72,0
0.0084592,84,0
0.0084592,84,0
0.0043964,88,0
0.0043964,88,0
0.0041996,81,0
0.0041996,81,0
0.004012,81,0
0.004012,81,0
0.0072735,68,0
0.0072735,68,0
0.0055293,71,0
0.0055293,71,0
0.013185,78,0
0.013185,78,0
0.0063522,68,0
0.0063522,68,0
0.005632,52,0
0.005632,52,0
0.0073183,73,0
0.0073183,73,0
0.0065474,13,0
0.0065474,13,0
0.0148,82,0
0.0148,82,0
0.0079327,130,0
0.0079327,130,0
0.0086399,100,0
0.0086399,100,0
0.0027553,84,0
0.0027553,84,0
0.0092856,85,0
0.0092856,85,0
0.0088576,80,0
0.0088576,80,0
0.0076063,61,0
0.0076063,61,0
0.008291,116,0
0.008291,116,0
0.010762,119,0
0.010762,119,0
0.0070647,78,0
0.0070647,78,0
0.0088317,50,0
0.0088317,50,0
0.0061978,123,0
0.0061978,123,0
0.006108,45,0
0.006108,45,0
0.010506,90,0
0.010506,90,0
0.0045799,109,0
0.0045799,109,0
0.017543,116,0
0.017543,116,0
0.0070255,15,0
0.0070255,15,0
0.0081924,105,0
0.0081924,105,0
0.0059176,93,0
0.0059176,93,0
0.014494,95,0
0.014494,95,0
0.0047523,19,0
0.0047523,19,0
0.0096327,121,0
0.0096327,121,0
0.0066012,36,0
0.0066012,36,0
0.0087429,35,0
0.0087429,35,0
0.00623,89,0
0.00623,89,0
0.0059882,11,0
0.0059882,11,0
0.0055782,14,0
0.0055782,14,0
0.015781,61,0
0.015781,61,0
0.0098073,103,0
0.0098073,103,0
0.0085085,90,0
0.0085085,90,0
0.0082765,58,0
0.0082765,58,0
0.0091725,34,0
0.0091725,34,0
0.012087,60,0
0.012087,60,0
0.011143,63,0
0.011143,63,0
0.012953,61,0
0.012953,61,0
0.0043071,69,0
0.0043071,69,0
0.0057795,86,0
0.0057795,86,0
0.0044003,10,0
0.0044003,10,0
0.01326,67,0
0.01326,67,0
0.013939,72,0
0.013939,72,0
0.0080062,84,0
0.0080062,84,0
0.018195,38,0
0.018195,38,0
0.0038091,129,0
0.0038091,129,0
0.011241,37,0
0.011241,37,0
0.0092053,123,0
0.0092053,123,0
0.013064,79,0
0.013064,79,0
0.015929,78,0
0.015929,78,0
0.012284,49,0
0.012284,49,0
0.0092517,78,0
0.0092517,78,0
0.010026,79,0
0.010026,79,0
0.012582,76,0
0.012582,76,0
0.009601,131,0
0.009601,131,0
0.00934,36,0
0.00934,36,0
0.012348,127,0
0.012348,127,0
0.0082444,85,0
0.0082444,85,0
0.0095234,52,0
0.0095234,52,0
0.011678,30,0
0.011678,30,0
0.010657,113,0
0.010657,113,0
0.0071268,57,0
0.0071268,57,0
0.0098329,36,0
0.0098329,36,0
0.013691,80,0
0.013691,80,0
0.01026,125,0
0.01026,125,0
0.015938,81,0
0.015938,81,0
0.015901,76,0
0.015901,76,0
0.012116,76,0
0.012116,76,0
0.0089652,34,0
0.0089652,34,0
0.012129,63,0
0.012129,63,0
0.02067,80,0
0.02067,80,0
0.010805,30,0
0.010805,30,0
0.015163,79,0
0.015163,79,0
0.011731,79,0
0.011731,79,0
0.020823,80,0
0.020823,80,0
0.016746,79,0
0.016746,79,0
0.011153,146,0
0.011153,146,0
0.01733,124,0
0.01733,124,0
0.011374,124,0
0.011374,124,0
0.016258,78,0
0.016258,78,0
0.01837,13,0
0.01837,13,0
0.0164,124,0
0.0164,124,0
0.013413,83,0
0.013413,83,0
0.0051577,14,0
0.0051577,14,0
0.011074,57,0
0.011074,57,0
0.011412,144,0
0.011412,144,0
0.011654,124,0
0.011654,124,0
0.01481,42,0
0.01481,42,0
0.012231,13,0
0.012231,13,0
0.0032688,37,0
0.0032688,37,0
0.009978,56,0
0.009978,56,0
0.0065037,12,0
0.0065037,12,0
0.01208,78,0
0.01208,78,0
0.0082262,13,0
0.0082262,13,0
0.0075927,16,0
0.0075927,16,0
0.0052437,114,0
0.0052437,114,0
0.0098201,29,0
0.0098201,29,0
0.0059068,87,0
0.0059068,87,0
0.0069984,81,0
0.0069984,81,0
0.016149,112,0
0.016149,112,0
0.0062129,52,0
0.0062129,52,0
0.011995,133,0
0.011995,133,0
0.0059685,84,0
0.0059685,84,0
0.014553,112,0
0.014553,112,0
0.015121,55,0
0.015121,55,0
0.013914,86,0
0.013914,86,0
0.010518,86,0
0.010518,86,0
0.0084452,88,0
0.0084452,88,0
0.010497,137,0
0.010497,137,0
0.016556,51,0
0.016556,51,0
0.010916,51,0
0.010916,51,0
0.012198,57,0
0.012198,57,0
0.011696,88,0
0.011696,88,0
0.012611,88,0
0.012611,88,0
0.01117,49,0
0.01117,49,0
0.0067041,92,0
0.0067041,92,0
0.013335,116,0
0.013335,116,0
0.0035192,85,0
0.0035192,85,0
0.010957,86,0
0.010957,86,0
0.0066527,126,0
0.0066527,126,0
0.0079064,122,0
0.0079064,122,0
0.0071775,88,0
0.0071775,88,0
0.0089676,90,0
0.0089676,90,0
0.0058006,52,0
0.0058006,52,0
0.0052638,50,0
0.0052638,50,0
0.0088701,83,0
0.0088701,83,0
0.0052178,86,0
0.0052178,86,0
0.0063111,60,0
0.0063111,60,0
0.0078998,58,0
0.0078998,58,0
0.016416,84,0
0.016416,84,0
0.0059277,58,0
0.0059277,58,0
0.0069438,85,0
0.0069438,85,0
0.0074448,85,0
0.0074448,85,0
0.0072101,82,0
0.0072101,82,0
0.006206,57,0
0.006206,57,0
0.012724,64,0
0.012724,64,0
0.0058864,115,0
0.0058864,115,0
0.012848,84,0
0.012848,84,0
0.0069265,63,0
0.0069265,63,0
0.0079857,64,0
0.0079857,64,0
0.0054882,29,0
0.0054882,29,0
0.0085218,120,0
0.0085218,120,0
0.0081054,58,0
0.0081054,58,0
0.006972,122,0
0.006972,122,0
0.0068447,91,0
0.0068447,91,0
0.0052797,50,0
0.0052797,50,0
0.0042421,149,0
0.0042421,149,0
0.0072105,65,0
0.0072105,65,0
0.0056021,115,0
0.0056021,115,0
0.0072919,63,0
0.0072919,63,0
0.0028972,134,0
0.0028972,134,0
0.003185,91,0
0.003185,91,0
0.013304,89,0
0.013304,89,0
0.0021396,27,0
0.0021396,27,0
0.0047011,19,0
0.0047011,19,0
0.008051,90,0
0.008051,90,0
0.015815,88,0
0.015815,88,0
0.0048315,85,0
0.0048315,85,0
0.010286,58,0
0.010286,58,0
0.0087687,54,0
0.0087687,54,0
0.015972,84,0
0.015972,84,0
0.0055764,81,0
0.0055764,81,0
0.006416,82,0
