@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0020171,0.0099819,0
0.00092072,0.016334,0
0.00092072,0.016334,0
0.00037352,0.036298,0
0.00037352,0.036298,0
0.0013648,0.029038,0
0.0013648,0.029038,0
0.0025579,0,0
0.0025579,0,0
0.0020243,0.0099819,0
0.0020243,0.0099819,0
0.010843,0.22958,0
0.010843,0.22958,0
0.0050074,0.24229,0
0.0050074,0.24229,0
0.0024709,0.23866,0
0.0024709,0.23866,0
0.0015584,0.21869,0
0.0015584,0.21869,0
0.0013836,0.16606,0
0.0013836,0.16606,0
0.001301,0.093466,0
0.001301,0.093466,0
0.0014955,0.036298,0
0.0014955,0.036298,0
0.0010599,0.021779,0
0.0010599,0.021779,0
0,0.072595,0
0,0.072595,0
0.00011409,0.089837,0
0.00011409,0.089837,0
0.00076129,0.1098,0
0.00076129,0.1098,0
0.0014999,0.20508,0
0.0014999,0.20508,0
0.0014476,0.16969,0
0.0014476,0.16969,0
0.0010122,0.043557,0
0.0010122,0.043557,0
0.026096,0.034483,0
0.026096,0.034483,0
0.015469,0.24229,0
0.015469,0.24229,0
0.010584,0.23684,0
0.010584,0.23684,0
0.0056367,0.20962,0
0.0056367,0.20962,0
0.0032674,0.19419,0
0.0032674,0.19419,0
0.0022555,0.16243,0
0.0022555,0.16243,0
0.0031788,0.061706,0
0.0031788,0.061706,0
0.0028647,0.029946,0
0.0028647,0.029946,0
0.00094792,0.094374,0
0.00094792,0.094374,0
0.00013336,0.10436,0
0.00013336,0.10436,0
0.00020566,0.075318,0
0.00020566,0.075318,0
0.00049528,0.061706,0
0.00049528,0.061706,0
0.0011446,0.07441,0
0.0011446,0.07441,0
0.0017831,0.055354,0
0.0017831,0.055354,0
0.0018122,0.010889,0
0.0018122,0.010889,0
0.0010613,0.034483,0
0.0010613,0.034483,0
0.0078505,0.049909,0
0.0078505,0.049909,0
0.058609,0.044465,0
0.058609,0.044465,0
0.026898,0.25953,0
0.026898,0.25953,0
0.020968,0.25227,0
0.020968,0.25227,0
0.011765,0.27132,0
0.011765,0.27132,0
0.0067002,0.26316,0
0.0067002,0.26316,0
0.0040796,0.22595,0
0.0040796,0.22595,0
0.0028806,0.20236,0
0.0028806,0.20236,0
0.0017109,0.16697,0
0.0017109,0.16697,0
0.00094135,0.11071,0
0.00094135,0.11071,0
0.0017239,0.044465,0
0.0017239,0.044465,0
0.002039,0,0
0.002039,0,0
0.0017814,0.037205,0
0.0017814,0.037205,0
0.0016351,0.047187,0
0.0016351,0.047187,0
0.0022531,0.0099819,0
0.0022531,0.0099819,0
0.0018076,0.039927,0
0.0018076,0.039927,0
0.0064667,0.2686,0
0.0064667,0.2686,0
0.0045388,0.23503,0
0.0045388,0.23503,0
0.0033927,0.18693,0
0.0033927,0.18693,0
0.001883,0.16243,0
0.001883,0.16243,0
0.0015114,0.089837,0
0.0015114,0.089837,0
0.0021177,0.025408,0
0.0021177,0.025408,0
0.0032533,0.010889,0
0.0032533,0.010889,0
0.0039102,0.0054446,0
0.0039102,0.0054446,0
0.0026994,0.03176,0
0.0026994,0.03176,0
0.0011982,0.045372,0
0.0011982,0.045372,0
0.0286,0.033575,0
0.0286,0.033575,0
0.010997,0.19238,0
0.010997,0.19238,0
0.020687,0.21869,0
0.020687,0.21869,0
0.02325,0.23049,0
0.02325,0.23049,0
0.017873,0.2441,0
0.017873,0.2441,0
0.010703,0.26497,0
0.010703,0.26497,0
0.0036572,0.11887,0
0.0036572,0.11887,0
0.0059102,0.18693,0
0.0059102,0.18693,0
0.008265,0.21597,0
0.008265,0.21597,0
0.008542,0.20599,0
0.008542,0.20599,0
0.006772,0.23956,0
0.006772,0.23956,0
0.0036698,0.27132,0
0.0036698,0.27132,0
0.002441,0.22414,0
0.002441,0.22414,0
0.0022206,0.16062,0
0.0022206,0.16062,0
0.0020157,0.12795,0
0.0020157,0.12795,0
0.0015465,0.1216,0
0.0015465,0.1216,0
0.00076125,0.11615,0
0.00076125,0.11615,0
0,0.050817,0
0,0.050817,0
0,0.050817,0
0,0.050817,0
0,0.046279,0
0,0.046279,0
0,0.048094,0
0,0.048094,0
0,0.054446,0
0,0.054446,0
0.010169,0.040835,0
0.010169,0.040835,0
0.018789,0.033575,0
0.018789,0.033575,0
0.024967,0.022686,0
0.024967,0.022686,0
0.025731,0.018149,0
0.025731,0.018149,0
0.050908,0.016334,0
0.050908,0.016334,0
0.10421,0.020871,0
0.10421,0.020871,0
0.18725,0.023593,0
0.18725,0.023593,0
0.22659,0.023593,0
0.22659,0.023593,0
0.2273,0.022686,0
0.2273,0.022686,0
0.26273,0.022686,0
0.26273,0.022686,0
0.2836,0.023593,0
0.2836,0.023593,0
0.28063,0.022686,0
0.28063,0.022686,0
0.25707,0.021779,0
0.25707,0.021779,0
0.18369,0.025408,0
0.18369,0.025408,0
0.17929,0.025408,0
0.17929,0.025408,0
0.0284,0.033575,0
0.0284,0.033575,0
0.011185,0.03176,0
0.011185,0.03176,0
0.011773,0.032668,0
0.011773,0.032668,0
0.007943,0.036298,0
0.007943,0.036298,0
0.0019216,0.033575,0
0.0019216,0.033575,0
0.0038386,0.036298,0
0.0038386,0.036298,0
0.0064852,0.046279,0
0.0064852,0.046279,0
0.010152,0.047187,0
0.010152,0.047187,0
0.022864,0.04265,0
0.022864,0.04265,0
0.021023,0.044465,0
0.021023,0.044465,0
0.01805,0.037205,0
0.01805,0.037205,0
0.021592,0.03176,0
0.021592,0.03176,0
0.02531,0.03539,0
0.02531,0.03539,0
0.041069,0.028131,0
0.041069,0.028131,0
0.049497,0.023593,0
0.049497,0.023593,0
0.046018,0.026316,0
0.046018,0.026316,0
0.03236,0.029038,0
0.03236,0.029038,0
0.016218,0.037205,0
0.016218,0.037205,0
0.022908,0.036298,0
0.022908,0.036298,0
0.025436,0.033575,0
0.025436,0.033575,0
0.025117,0.039927,0
0.025117,0.039927,0
0.12599,0.024501,0
0.12599,0.024501,0
0.1297,0.058984,0
0.1297,0.058984,0
0.13979,0.086207,0
0.13979,0.086207,0
0.13785,0.059891,0
0.13785,0.059891,0
0.13454,0.039927,0
0.13454,0.039927,0
0.13915,0.032668,0
0.13915,0.032668,0
0.12178,0.036298,0
0.12178,0.036298,0
0.062898,0.055354,0
0.062898,0.055354,0
0.038363,0.066243,0
0.038363,0.066243,0
0.050949,0.04265,0
0.050949,0.04265,0
0.053423,0.026316,0
0.053423,0.026316,0
0.039717,0.038113,0
0.039717,0.038113,0
0.021317,0.04265,0
0.021317,0.04265,0
0.010299,0.047187,0
0.010299,0.047187,0
0.00027831,0.055354,0
0.00027831,0.055354,0
0,0.049002,0
0,0.049002,0
0.0086175,0.055354,0
0.0086175,0.055354,0
0.029029,0.049002,0
0.029029,0.049002,0
0.044424,0.038113,0
0.044424,0.038113,0
0.070535,0.029038,0
0.070535,0.029038,0
0.077052,0.029038,0
0.077052,0.029038,0
0.10715,0.024501,0
0.10715,0.024501,0
0.16818,0.025408,0
0.16818,0.025408,0
0.21152,0.027223,0
0.21152,0.027223,0
0.1726,0.029946,0
0.1726,0.029946,0
0.091114,0.032668,0
0.091114,0.032668,0
0.074005,0.030853,0
0.074005,0.030853,0
0.055139,0.039927,0
0.055139,0.039927,0
0.050555,0.039927,0
0.050555,0.039927,0
0.056712,0.033575,0
0.056712,0.033575,0
0.034716,0.055354,0
0.034716,0.055354,0
0.038712,0.047187,0
0.038712,0.047187,0
0.026182,0.044465,0
0.026182,0.044465,0
0.028897,0.040835,0
0.028897,0.040835,0
0.028341,0.039927,0
0.028341,0.039927,0
0.018562,0.044465,0
0.018562,0.044465,0
0.027042,0.043557,0
0.027042,0.043557,0
0.023757,0.049909,0
0.023757,0.049909,0
0.006588,0.063521,0
0.006588,0.063521,0
0.002506,0.064428,0
0.002506,0.064428,0
0.0025016,0.068966,0
0.0025016,0.068966,0
0.0020611,0.067151,0
0.0020611,0.067151,0
0,0.062613,0
0,0.062613,0
0.016295,0.076225,0
0.016295,0.076225,0
0.015203,0.055354,0
0.015203,0.055354,0
0.010577,0.062613,0
0.010577,0.062613,0
0.0046024,0.079855,0
0.0046024,0.079855,0
0.0078838,0.065336,0
0.0078838,0.065336,0
0.01172,0.068966,0
0.01172,0.068966,0
0.030537,0.088929,0
0.030537,0.088929,0
0.037422,0.083485,0
0.037422,0.083485,0
0.024501,0.068966,0
0.024501,0.068966,0
0.029716,0.061706,0
0.029716,0.061706,0
0.032545,0.065336,0
0.032545,0.065336,0
0.04003,0.053539,0
0.04003,0.053539,0
0.041337,0.041742,0
0.041337,0.041742,0
0.023497,0.053539,0
0.023497,0.053539,0
0.024587,0.067151,0
0.024587,0.067151,0
0.035748,0.087114,0
0.035748,0.087114,0
0.020421,0.089837,0
0.020421,0.089837,0
0.024503,0.077132,0
0.024503,0.077132,0
0.040555,0.063521,0
0.040555,0.063521,0
0.045682,0.073503,0
0.045682,0.073503,0
0.055125,0.072595,0
0.055125,0.072595,0
0.066284,0.060799,0
0.066284,0.060799,0
0.069371,0.048094,0
0.069371,0.048094,0
0.068125,0.046279,0
0.068125,0.046279,0
0.059306,0.055354,0
0.059306,0.055354,0
0.05266,0.051724,0
0.05266,0.051724,0
0.071369,0.036298,0
0.071369,0.036298,0
0.090119,0.025408,0
0.090119,0.025408,0
0.071961,0.03902,0
0.071961,0.03902,0
0.04811,0.062613,0
0.04811,0.062613,0
0.055661,0.068058,0
0.055661,0.068058,0
0.076436,0.071688,0
0.076436,0.071688,0
0.01673,0.15971,0
0.01673,0.15971,0
0.022098,0.10163,0
0.022098,0.10163,0
0.017884,0.069873,0
0.017884,0.069873,0
0.010353,0.072595,0
0.010353,0.072595,0
0.0075921,0.078947,0
0.0075921,0.078947,0
0.012273,0.068966,0
0.012273,0.068966,0
0.015681,0.073503,0
0.015681,0.073503,0
0.022316,0.1098,0
0.022316,0.1098,0
0.033697,0.12341,0
0.033697,0.12341,0
0.033913,0.11343,0
0.033913,0.11343,0
0.03583,0.087114,0
0.03583,0.087114,0
0.034491,0.07078,0
0.034491,0.07078,0
0.026652,0.084392,0
0.026652,0.084392,0
0.025245,0.08167,0
0.025245,0.08167,0
0.075774,0.044465,0
0.075774,0.044465,0
0.08229,0.046279,0
0.08229,0.046279,0
0.06789,0.039927,0
0.06789,0.039927,0
0.05929,0.040835,0
0.05929,0.040835,0
0.055363,0.048094,0
0.055363,0.048094,0
0.079932,0.03176,0
0.079932,0.03176,0
0.09235,0.022686,0
0.09235,0.022686,0
0.072384,0.025408,0
0.072384,0.025408,0
0.046916,0.032668,0
0.046916,0.032668,0
0.052442,0.032668,0
0.052442,0.032668,0
0.058408,0.037205,0
0.058408,0.037205,0
0.051868,0.038113,0
0.051868,0.038113,0
0.060332,0.044465,0
0.060332,0.044465,0
0.041994,0.075318,0
0.041994,0.075318,0
0.020072,0.095281,0
0.020072,0.095281,0
0.01995,0.058984,0
0.01995,0.058984,0
0.19734,0.023593,0
0.19734,0.023593,0
0.18449,0.025408,0
0.18449,0.025408,0
0.097555,0.033575,0
0.097555,0.033575,0
0.083524,0.03539,0
0.083524,0.03539,0
0.08398,0.029038,0
0.08398,0.029038,0
0.072494,0.023593,0
0.072494,0.023593,0
0.046429,0.028131,0
0.046429,0.028131,0
0.057548,0.027223,0
0.057548,0.027223,0
0.066153,0.019964,0
0.066153,0.019964,0
0.058887,0.021779,0
0.058887,0.021779,0
0.072899,0.033575,0
0.072899,0.033575,0
0,0.047187,0
0,0.047187,0
7.2745e-05,0.060799,0
7.2745e-05,0.060799,0
0.0001397,0.072595,0
0.0001397,0.072595,0
0.00029228,0.029946,0
0.00029228,0.029946,0
0.0065089,0.019964,0
0.0065089,0.019964,0
0.0061804,0.19238,0
0.0061804,0.19238,0
0.0027049,0.19601,0
0.0027049,0.19601,0
0.0010787,0.19782,0
0.0010787,0.19782,0
0.0014506,0.13158,0
0.0014506,0.13158,0
0.0014508,0.052632,0
0.0014508,0.052632,0
0.0013307,0.040835,0
0.0013307,0.040835,0
0.0012455,0.028131,0
0.0012455,0.028131,0
0.00063282,0.027223,0
0.00063282,0.027223,0
0.00052646,0.03176,0
0.00052646,0.03176,0
0.00076264,0.022686,0
0.00076264,0.022686,0
0.00087909,0.0063521,0
0.00087909,0.0063521,0
0.00049731,0.13158,0
0.00049731,0.13158,0
0.0014942,0.13975,0
0.0014942,0.13975,0
0.0019737,0.050817,0
0.0019737,0.050817,0
0.0079674,0.11797,0
0.0079674,0.11797,0
0.0057093,0.094374,0
0.0057093,0.094374,0
0.005553,0.14338,0
0.005553,0.14338,0
0.0070314,0.17967,0
0.0070314,0.17967,0
0.0054808,0.21234,0
0.0054808,0.21234,0
0.0035786,0.1833,0
0.0035786,0.1833,0
0.003298,0.11162,0
0.003298,0.11162,0
0.0024565,0.13339,0
0.0024565,0.13339,0
0.0016432,0.19873,0
0.0016432,0.19873,0
0.0020332,0.14519,0
0.0020332,0.14519,0
0.0020787,0.069873,0
0.0020787,0.069873,0
0.0010384,0.1098,0
0.0010384,0.1098,0
0.00058827,0.10436,0
0.00058827,0.10436,0
0.00082296,0.041742,0
0.00082296,0.041742,0
0.0022222,0.013612,0
0.0022222,0.013612,0
0.0030369,0,0
0.0030369,0,0
0.002078,0.10163,0
0.002078,0.10163,0
0.0011637,0.16152,0
0.0011637,0.16152,0
0.0025141,0.059891,0
0.0025141,0.059891,0
0.0027696,0,0
0.0027696,0,0
0.0042021,0.021779,0
0.0042021,0.021779,0
0.041494,0.047187,0
0.041494,0.047187,0
0.0043523,0.23775,0
0.0043523,0.23775,0
0.0034314,0.24592,0
0.0034314,0.24592,0
0.0026175,0.27314,0
0.0026175,0.27314,0
0.0021046,0.24682,0
0.0021046,0.24682,0
0.0015071,0.2078,0
0.0015071,0.2078,0
0.0014429,0.11071,0
0.0014429,0.11071,0
0.0014087,0.028131,0
0.0014087,0.028131,0
0.0015748,0.014519,0
0.0015748,0.014519,0
0.001237,0.029038,0
0.001237,0.029038,0
0.00074251,0.03902,0
0.00074251,0.03902,0
0.0014595,0.027223,0
0.0014595,0.027223,0
0.0018231,0.069873,0
0.0018231,0.069873,0
0.00168,0.053539,0
0.00168,0.053539,0
0.00086005,0.10526,0
0.00086005,0.10526,0
0.000996,0.12069,0
0.000996,0.12069,0
0.0010421,0.057169,0
0.0010421,0.057169,0
0.029542,0.075318,0
0.029542,0.075318,0
0.0025381,0.19328,0
0.0025381,0.19328,0
0.0015242,0.19782,0
0.0015242,0.19782,0
0.0014809,0.11978,0
0.0014809,0.11978,0
0.0011104,0.091652,0
0.0011104,0.091652,0
0.00022511,0.07804,0
0.00022511,0.07804,0
0.00062467,0.027223,0
0.00062467,0.027223,0
0.0010133,0,0
0.0010133,0,0
0.00068002,0.027223,0
0.00068002,0.027223,0
0.0003032,0.16243,0
0.0003032,0.16243,0
0.00094124,0.13521,0
0.00094124,0.13521,0
0.00084704,0.013612,0
0.00084704,0.013612,0
0,0.019056,0
0,0.019056,0
0.00037531,0.0054446,0
0.00037531,0.0054446,0
0.009161,0.29129,0
0.009161,0.29129,0
0.0049328,0.2559,0
0.0049328,0.2559,0
0.0028441,0.24682,0
0.0028441,0.24682,0
0.0021439,0.21234,0
0.0021439,0.21234,0
0.0014803,0.18512,0
0.0014803,0.18512,0
0.00064306,0.14973,0
0.00064306,0.14973,0
0.0021625,0.044465,0
0.0021625,0.044465,0
0.0022733,0.0027223,0
0.0022733,0.0027223,0
0.00069985,0.0072595,0
0.00069985,0.0072595,0
0.00038819,0.032668,0
0.00038819,0.032668,0
0.001674,0.028131,0
0.001674,0.028131,0
0.0025377,0,0
0.0025377,0,0
0.0016719,0.019964,0
0.0016719,0.019964,0
0.010956,0.22777,0
0.010956,0.22777,0
0.0050791,0.23503,0
0.0050791,0.23503,0
0.0027494,0.23412,0
0.0027494,0.23412,0
0.0018783,0.1951,0
0.0018783,0.1951,0
0.001559,0.15426,0
0.001559,0.15426,0
0.0014611,0.10073,0
0.0014611,0.10073,0
0.0019102,0.040835,0
0.0019102,0.040835,0
0.0012629,0.046279,0
0.0012629,0.046279,0
0,0.057169,0
0,0.057169,0
0.00051697,0.03176,0
0.00051697,0.03176,0
0.0010135,0.071688,0
0.0010135,0.071688,0
0.0014577,0.19601,0
0.0014577,0.19601,0
0.0015244,0.1588,0
0.0015244,0.1588,0
0.0011689,0.022686,0
0.0011689,0.022686,0
0.026139,0.024501,0
0.026139,0.024501,0
0.015508,0.24047,0
0.015508,0.24047,0
0.010552,0.23866,0
0.010552,0.23866,0
0.0056102,0.21053,0
0.0056102,0.21053,0
0.0033923,0.18512,0
0.0033923,0.18512,0
0.0024865,0.1461,0
0.0024865,0.1461,0
0.0030015,0.063521,0
0.0030015,0.063521,0
0.0026222,0.018149,0
0.0026222,0.018149,0
0.0010994,0.060799,0
0.0010994,0.060799,0
7.9538e-05,0.090744,0
7.9538e-05,0.090744,0
0.00035273,0.086207,0
0.00035273,0.086207,0
0.00057674,0.07804,0
0.00057674,0.07804,0
0.0010871,0.051724,0
0.0010871,0.051724,0
0.0014916,0.025408,0
0.0014916,0.025408,0
0.001768,0.0045372,0
0.001768,0.0045372,0
0.0013375,0.014519,0
0.0013375,0.014519,0
0.0079027,0.021779,0
0.0079027,0.021779,0
0.058612,0.033575,0
0.058612,0.033575,0
0.026881,0.26225,0
0.026881,0.26225,0
0.020941,0.24319,0
0.020941,0.24319,0
0.011802,0.25953,0
0.011802,0.25953,0
0.0067962,0.26407,0
0.0067962,0.26407,0
0.0040897,0.23775,0
0.0040897,0.23775,0
0.0028053,0.20599,0
0.0028053,0.20599,0
0.001712,0.15426,0
0.001712,0.15426,0
0.0008579,0.10073,0
0.0008579,0.10073,0
0.0015255,0.04265,0
0.0015255,0.04265,0
0.0022728,0,0
0.0022728,0,0
0.0019466,0.060799,0
0.0019466,0.060799,0
0.0014208,0.064428,0
0.0014208,0.064428,0
0.0021221,0.0036298,0
0.0021221,0.0036298,0
0.0017245,0.03902,0
0.0017245,0.03902,0
0.0063298,0.26951,0
0.0063298,0.26951,0
0.0045226,0.23503,0
0.0045226,0.23503,0
0.0033312,0.20236,0
0.0033312,0.20236,0
0.0016524,0.18784,0
0.0016524,0.18784,0
0.0012619,0.10889,0
0.0012619,0.10889,0
0.0020462,0.026316,0
0.0020462,0.026316,0
0.002992,0.0063521,0
0.002992,0.0063521,0
0.0036693,0.0018149,0
0.0036693,0.0018149,0
0.0027846,0.020871,0
0.0027846,0.020871,0
0.0014848,0.03539,0
0.0014848,0.03539,0
0.028653,0.030853,0
0.028653,0.030853,0
0.01098,0.19147,0
0.01098,0.19147,0
0.020793,0.21688,0
0.020793,0.21688,0
0.023364,0.23049,0
0.023364,0.23049,0
0.01791,0.2441,0
0.01791,0.2441,0
0.010814,0.25499,0
0.010814,0.25499,0
0.0037278,0.1225,0
0.0037278,0.1225,0
0.0059459,0.19147,0
0.0059459,0.19147,0
0.0082837,0.21416,0
0.0082837,0.21416,0
0.0085377,0.21053,0
0.0085377,0.21053,0
0.0068324,0.23593,0
0.0068324,0.23593,0
0.0038152,0.25681,0
0.0038152,0.25681,0
0.0025242,0.21597,0
0.0025242,0.21597,0
0.0022788,0.15608,0
0.0022788,0.15608,0
0.0021436,0.1216,0
0.0021436,0.1216,0
0.0016945,0.11797,0
0.0016945,0.11797,0
0.00070946,0.12341,0
0.00070946,0.12341,0
0,0.016334,0
0,0.016334,0
0,0.020871,0
0,0.020871,0
0,0.0099819,0
0,0.0099819,0
0.0066911,0.0036298,0
0.0066911,0.0036298,0
0.017999,0.012704,0
0.017999,0.012704,0
0.040696,0.015426,0
0.040696,0.015426,0
0.040743,0.0090744,0
0.040743,0.0090744,0
0.019692,0.010889,0
0.019692,0.010889,0
0.012019,0.020871,0
0.012019,0.020871,0
0.040903,0.019056,0
0.040903,0.019056,0
0.036527,0.034483,0
0.036527,0.034483,0
0.0093785,0.058984,0
0.0093785,0.058984,0
0.023278,0.029946,0
0.023278,0.029946,0
0.033543,0.010889,0
0.033543,0.010889,0
0.032229,0.036298,0
0.032229,0.036298,0
0.023702,0.059891,0
0.023702,0.059891,0
0.034861,0.033575,0
0.034861,0.033575,0
0.0436,0.0027223,0
0.0436,0.0027223,0
0.036698,0.0036298,0
0.036698,0.0036298,0
0.043675,0.019056,0
0.043675,0.019056,0
0.025813,0.020871,0
0.025813,0.020871,0
0.039092,0.0090744,0
0.039092,0.0090744,0
0.04376,0.018149,0
0.04376,0.018149,0
0.059755,0.014519,0
0.059755,0.014519,0
0.051228,0.008167,0
0.051228,0.008167,0
0.020624,0.008167,0
0.020624,0.008167,0
0.042697,0.012704,0
0.042697,0.012704,0
0.079981,0.0099819,0
0.079981,0.0099819,0
0.054732,0.034483,0
0.054732,0.034483,0
0.006452,0.047187,0
0.006452,0.047187,0
0.037333,0.013612,0
0.037333,0.013612,0
0.045656,0.008167,0
0.045656,0.008167,0
0.044243,0.013612,0
0.044243,0.013612,0
0.050331,0.0090744,0
0.050331,0.0090744,0
0.052349,0.0054446,0
0.052349,0.0054446,0
0.042321,0.008167,0
0.042321,0.008167,0
0.027777,0.011797,0
0.027777,0.011797,0
0.023009,0.030853,0
0.023009,0.030853,0
0.014332,0.052632,0
0.014332,0.052632,0
0.022452,0.028131,0
0.022452,0.028131,0
0.047614,0.017241,0
0.047614,0.017241,0
0.01542,0.013612,0
0.01542,0.013612,0
0.014944,0.018149,0
0.014944,0.018149,0
0.015413,0.025408,0
0.015413,0.025408,0
0.018334,0.046279,0
0.018334,0.046279,0
0.017971,0.047187,0
0.017971,0.047187,0
0.019046,0.045372,0
0.019046,0.045372,0
0.018667,0.03539,0
0.018667,0.03539,0
0.0279,0.013612,0
0.0279,0.013612,0
0.037199,0.014519,0
0.037199,0.014519,0
0.027891,0.015426,0
0.027891,0.015426,0
0.033435,0.015426,0
0.033435,0.015426,0
0.04733,0.010889,0
0.04733,0.010889,0
0.043966,0.040835,0
0.043966,0.040835,0
0.050233,0.038113,0
0.050233,0.038113,0
0.050777,0.011797,0
0.050777,0.011797,0
0.039483,0.023593,0
0.039483,0.023593,0
0.05018,0.030853,0
0.05018,0.030853,0
0.018085,0.11615,0
0.018085,0.11615,0
0.043453,0.068058,0
0.043453,0.068058,0
0.042739,0.053539,0
0.042739,0.053539,0
0.020063,0.07078,0
0.020063,0.07078,0
0.031055,0.084392,0
0.031055,0.084392,0
0.071094,0.054446,0
0.071094,0.054446,0
0.068467,0.025408,0
0.068467,0.025408,0
0.033919,0.045372,0
0.033919,0.045372,0
0.055632,0.030853,0
0.055632,0.030853,0
0.072136,0.0045372,0
0.072136,0.0045372,0
0.048537,0.008167,0
0.048537,0.008167,0
0.019023,0.032668,0
0.019023,0.032668,0
0.022405,0.029946,0
0.022405,0.029946,0
0.037485,0.0054446,0
0.037485,0.0054446,0
0.031821,0.010889,0
0.031821,0.010889,0
0.0023054,0.023593,0
0.0023054,0.023593,0
0.015046,0.013612,0
0.015046,0.013612,0
0.029358,0.013612,0
0.029358,0.013612,0
0.048096,0.016334,0
0.048096,0.016334,0
0.069099,0.0027223,0
0.069099,0.0027223,0
0.044116,0.010889,0
0.044116,0.010889,0
0,0.012704,0
0,0.012704,0
0.016154,0.0045372,0
0.016154,0.0045372,0
0.044133,0.0072595,0
0.044133,0.0072595,0
0.039988,0.008167,0
0.039988,0.008167,0
0.029831,0.0036298,0
0.029831,0.0036298,0
0.048745,0.0027223,0
0.048745,0.0027223,0
0.036195,0.0054446,0
0.036195,0.0054446,0
0.023058,0.0054446,0
0.023058,0.0054446,0
0.032251,0.022686,0
0.032251,0.022686,0
0.058855,0.026316,0
0.058855,0.026316,0
0.050304,0.0054446,0
0.050304,0.0054446,0
0.017643,0.0036298,0
0.017643,0.0036298,0
0.010919,0.0027223,0
0.010919,0.0027223,0
0.04054,0.015426,0
0.04054,0.015426,0
0.043142,0.016334,0
0.043142,0.016334,0
0.015857,0.0036298,0
0.015857,0.0036298,0
0.022313,0.0090744,0
0.022313,0.0090744,0
0.033146,0.019056,0
0.033146,0.019056,0
0.021465,0.028131,0
0.021465,0.028131,0
0.027623,0.028131,0
0.027623,0.028131,0
0.028653,0.0090744,0
0.028653,0.0090744,0
0.030997,0.0045372,0
0.030997,0.0045372,0
0.01527,0.012704,0
0.01527,0.012704,0
0.014284,0.018149,0
0.014284,0.018149,0
0.040702,0.0099819,0
0.040702,0.0099819,0
0.041658,0.0054446,0
0.041658,0.0054446,0
0.023292,0.0072595,0
0.023292,0.0072595,0
0.0019498,0.014519,0
0.0019498,0.014519,0
0.010714,0.011797,0
0.010714,0.011797,0
0.017281,0.0063521,0
0.017281,0.0063521,0
0.0062348,0.021779,0
0.0062348,0.021779,0
0,0.025408,0
0,0.025408,0
0.029312,0.0090744,0
0.029312,0.0090744,0
0.049488,0.0063521,0
0.049488,0.0063521,0
0.023061,0.021779,0
0.023061,0.021779,0
0.00028482,0.020871,0
0.00028482,0.020871,0
0.025225,0.028131,0
0.025225,0.028131,0
0.050137,0.044465,0
0.050137,0.044465,0
0.045474,0.030853,0
0.045474,0.030853,0
0.025908,0.024501,0
0.025908,0.024501,0
0.019845,0.013612,0
0.019845,0.013612,0
0.0013695,0.018149,0
0.0013695,0.018149,0
0.01081,0.020871,0
0.01081,0.020871,0
0.024619,0.017241,0
0.024619,0.017241,0
0.033735,0.0099819,0
0.033735,0.0099819,0
0.028508,0.0099819,0
0.028508,0.0099819,0
0.041442,0.0063521,0
0.041442,0.0063521,0
0.04706,0.0099819,0
0.04706,0.0099819,0
0.011522,0.021779,0
0.011522,0.021779,0
0.007969,0.016334,0
0.007969,0.016334,0
0.029509,0.018149,0
0.029509,0.018149,0
0.063561,0.018149,0
0.063561,0.018149,0
0.044242,0.027223,0
0.044242,0.027223,0
0.0204,0.028131,0
0.0204,0.028131,0
0.016332,0.015426,0
0.016332,0.015426,0
0.025362,0.024501,0
0.025362,0.024501,0
0.023643,0.028131,0
0.023643,0.028131,0
0.029703,0.012704,0
0.029703,0.012704,0
0.027152,0.0072595,0
0.027152,0.0072595,0
0,0.029038,0
0,0.029038,0
0.018239,0.026316,0
0.018239,0.026316,0
0.02782,0.026316,0
0.02782,0.026316,0
0.038012,0.033575,0
0.038012,0.033575,0
0.036575,0.026316,0
0.036575,0.026316,0
0.030703,0.024501,0
0.030703,0.024501,0
0.01573,0.014519,0
0.01573,0.014519,0
0.030088,0.0063521,0
0.030088,0.0063521,0
0,0.037205,0
0,0.037205,0
0.035043,0.011797,0
0.035043,0.011797,0
0.048205,0.010889,0
0.048205,0.010889,0
0.022357,0.012704,0
0.022357,0.012704,0
0.020374,0.010889,0
0.020374,0.010889,0
0.038022,0.013612,0
0.038022,0.013612,0
0.044393,0.03176,0
0.044393,0.03176,0
0.031776,0.038113,0
0.031776,0.038113,0
0.010737,0.03902,0
0.010737,0.03902,0
0.014445,0.024501,0
0.014445,0.024501,0
0.024957,0.0090744,0
0.024957,0.0090744,0
0,0.0018149,0
0,0.0018149,0
0,0.045372,0
0,0.045372,0
0,0.063521,0
0,0.063521,0
0.00044087,0.048094,0
0.00044087,0.048094,0
0.0065063,0.049909,0
0.0065063,0.049909,0
0.0061111,0.17786,0
0.0061111,0.17786,0
0.0026407,0.1833,0
0.0026407,0.1833,0
0.0011746,0.18058,0
0.0011746,0.18058,0
0.0016174,0.10889,0
0.0016174,0.10889,0
0.0018938,0.018149,0
0.0018938,0.018149,0
0.0015532,0.026316,0
0.0015532,0.026316,0
0.0013036,0.023593,0
0.0013036,0.023593,0
0.0007461,0.020871,0
0.0007461,0.020871,0
0.00043625,0.025408,0
0.00043625,0.025408,0
0.0006984,0.032668,0
0.0006984,0.032668,0
0.00080749,0.037205,0
