@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.27255,2421.7,1098.2,0.067151,-4.77,0.032347,4,6,1.3598,20,1
0.17901,1862.8,1119.7,0.086207,-5.0328,0.039448,6,6,1.045,31,1
0.16368,1642.7,1119.7,0.087114,-5.2193,0.049915,4,6,0.93753,38,1
0.14775,1734.4,1679.6,0.099819,-5.4423,0.08498,4,6,0.86951,32,1
0.22152,2275.5,1119.7,0.097096,-5.2111,0.065589,4,2,1.0755,35,1
0.30243,3662.6,1141.3,0.086207,-5.0417,0.051721,3,2,1.3111,31,1
0.36645,4028.1,1722.7,0.086207,-5.0771,0.04891,4,6,1.3732,32,1
0.44042,4447.9,1744.2,0.078947,-4.9048,0.037198,2,7,1.5405,32,1
0.49567,5014.2,1765.7,0.077132,-4.983,0.046852,1,25,1.6364,32,1
0.50836,5198.1,1765.7,0.07804,-5.1044,0.048002,4,6,1.6544,32,1
0.50434,6156.2,1744.2,0.082577,-5.3746,0.047266,4,6,1.4907,32,1
0.48179,7528.2,1765.7,0.090744,-5.6759,0.044215,4,6,0.97982,32,1
0.44998,7507.9,1679.6,0.10073,-5.6382,0.055516,3,5,0.97794,34,1
0.42734,6521,1658.1,0.10254,-5.5756,0.051056,4,5,0.97916,37,1
0.40953,7191.2,2174.9,0.098004,-5.5776,0.072701,4,8,1.0365,48,1
0.40731,6107.9,1636.5,0.096189,-5.4542,0.056584,5,6,1.0552,45,1
0.40697,6433.7,1636.5,0.090744,-5.4723,0.044941,3,6,1.0933,32,1
0.41248,5733.7,1658.1,0.086207,-5.293,0.054093,3,6,1.2983,30,1
0.40833,5516.4,1636.5,0.092559,-5.2303,0.045307,4,6,1.2177,31,1
0.38617,5740.9,1636.5,0.092559,-5.2791,0.036651,1,27,1.264,34,1
0.38443,5353.5,1658.1,0.086207,-5.2113,0.043757,2,18,1.207,37,1
0.38293,5377.9,1658.1,0.096189,-5.1781,0.0508,3,9,1.1897,31,1
0.39144,5445.7,1636.5,0.10073,-5.222,0.057548,4,9,1.1377,36,1
0.40757,5788.6,1098.2,0.087114,-5.2443,0.033458,3,6,1.1713,36,1
0.38485,5983.8,1098.2,0.099819,-5.5268,0.063558,4,6,1.2707,30,1
0.36345,5095.2,2734.7,0.11615,-5.3409,0.060609,3,9,1.2156,52,1
0.37771,5337.9,2734.7,0.10889,-5.2581,0.044223,5,8,1.3396,54,1
0.38683,5424.4,2734.7,0.11434,-5.1434,0.049806,3,14,1.4205,55,1
0.36866,5185.7,2756.2,0.12704,-5.3159,0.054585,6,6,1.3017,60,1
0.34494,5323.7,1098.2,0.12523,-5.401,0.054369,5,6,1.0878,65,1
0.33968,5607.6,2217.9,0.1216,-5.4247,0.048839,5,6,1.191,64,1
0.32756,4830.8,1658.1,0.13612,-5.4216,0.052665,6,6,1.1947,56,1
0.32151,4822.7,2734.7,0.11978,-5.3242,0.048346,5,6,1.2497,60,1
0.35322,5331.1,2734.7,0.10254,-5.3445,0.038426,4,9,1.2479,50,1
0.36438,5657.7,2713.2,0.11343,-5.3946,0.054998,3,9,1.2714,49,1
0.36579,5486.5,1098.2,0.11252,-5.5457,0.073333,5,6,1.1512,49,1
0.38602,6157.4,1076.7,0.091652,-5.4713,0.054154,6,6,1.1484,29,1
0.39365,5954.8,1055.1,0.077132,-5.3681,0.049849,4,9,1.1576,36,1
0.41361,5884.3,1076.7,0.076225,-5.2346,0.031013,3,8,1.2431,22,1
0.39514,6162,1055.1,0.075318,-5.3947,0.053986,6,6,1.2111,23,1
0.3085,4102.7,1033.6,0.089837,-5.5532,0.076061,5,7,1.0398,36,1
0.30408,4410.4,1012.1,0.076225,-5.2954,0.045143,4,8,1.189,23,1
0.30266,4573,990.53,0.067151,-5.1907,0.032305,1,8,1.1567,29,1
0.22641,2968.2,473.73,0.07441,-5.6013,0.032239,5,7,0.73919,39,1
0.17403,2070.3,495.26,0.07804,-5.4527,0.03128,3,9,0.72811,41,1
0.15133,1971.3,1528.9,0.07441,-5.341,0.021563,3,8,0.99602,41,1
0.15158,1299,516.8,0.068966,-5.4239,0.022719,3,9,0.89254,34,1
0.14461,1612.7,1571.9,0.069873,-5.1846,0.023374,2,8,1.0549,30,1
0.11279,852.73,86.133,0.060799,-5.3975,0.016733,2,9,0.83453,28,0
0.094137,576.79,21.533,0.050817,-5.4537,0.012149,2,7,0.50846,28,0
0.10035,865.76,64.6,0.047187,-5.2049,0.010865,1,17,0.39678,30,0
0.11065,624.26,21.533,0.04265,-5.2902,0.012299,1,31,0.35766,27,0
0.10377,817.5,64.6,0.039927,-5.0059,0.012551,1,28,0.29637,28,0
0.10079,511.61,43.066,0.040835,-5.3055,0.01413,1,29,0.19066,29,0
0.10197,740.46,86.133,0.046279,-4.9994,0.013092,1,32,0.18284,34,0
0.1248,900.04,21.533,0.039927,-4.788,0.006686,0,0,0.37195,27,0
0.13824,708.69,64.6,0.015426,-4.8587,0.0055822,0,0,0.21313,18,0
0.12223,647.16,86.133,0.011797,-4.8175,0.0080614,0,0,0.59655,6,0
0.091471,320.87,86.133,0.030853,-5.1115,0.0039282,0,0,0.3748,12,0
0.078674,308.22,86.133,0.029946,-5.0834,0.0041396,0,0,0.26873,11,0
0.077115,196.07,86.133,0.041742,-5.2285,0.010619,1,31,0.1481,21,0
0.053714,122.48,64.6,0.053539,-5.5372,0.0038251,0,0,0.13338,28,0
0.063941,68.461,43.066,0.03902,-5.6298,0.010041,1,31,0.090498,36,0
0.074752,379.68,21.533,0.047187,-5.3897,0.013133,2,9,0.16646,50,0
0.11269,914.05,990.53,0.063521,-5.4607,0.031276,2,14,0.56082,36,0
0.13114,1287.1,64.6,0.082577,-5.2884,0.057043,2,14,0.66303,38,0
0.16546,1569.2,1141.3,0.084392,-5.0835,0.040289,1,14,0.77967,47,0
0.23241,3264.6,1184.3,0.07078,-4.9577,0.046955,2,15,0.8048,33,0
0.26232,3137.6,1205.9,0.062613,-4.9301,0.027751,2,17,1.0652,24,1
0.27487,2671.4,1205.9,0.054446,-5.0995,0.022861,2,15,1.1416,22,1
0.27798,3102.8,1184.3,0.051724,-4.9098,0.014341,3,9,1.3916,22,1
0.2618,2454.1,1184.3,0.052632,-5.0554,0.017805,2,15,1.3222,22,1
0.23362,2485.8,602.93,0.049909,-5.1178,0.027073,3,9,1.0996,24,1
0.21877,2252.1,602.93,0.068966,-5.3012,0.029841,3,9,0.99694,43,1
0.33353,3533,1744.2,0.086207,-5.2811,0.036899,4,5,1.4075,32,1
0.44005,5272,1744.2,0.079855,-4.9764,0.054916,3,9,1.5726,32,1
0.44272,5839.6,1765.7,0.099819,-5.2427,0.040674,4,6,1.3821,33,1
0.45453,6324.8,2368.7,0.11615,-5.3036,0.059008,4,5,1.3392,43,1
0.50685,6780.9,2368.7,0.1098,-5.3255,0.068282,7,6,1.4331,43,1
0.52566,8235,2347.1,0.12341,-5.379,0.10367,5,6,1.3436,43,1
0.51708,8766.5,2907,0.14428,-5.6589,0.11896,7,6,1.2489,53,1
0.49384,9998.8,2885.4,0.14791,-5.8759,0.078331,6,6,1.1366,56,1
0.48367,10391,2261,0.13884,-5.9784,0.084813,6,7,1.1304,42,1
0.50099,10935,2239.5,0.14338,-6.0544,0.064064,5,6,1.0837,51,1
0.51735,11065,2756.2,0.15154,-6.0178,0.096253,8,6,1.2112,63,1
0.49559,11214,2777.8,0.15426,-6.0802,0.090409,5,9,1.1022,62,1
0.48919,9231,2239.5,0.14519,-5.9361,0.082794,4,9,1.2902,46,1
0.51807,9261.7,2239.5,0.12613,-5.8504,0.082961,3,9,1.3918,44,1
0.53024,9764.9,2239.5,0.12795,-5.8092,0.1216,6,5,1.4417,41,1
0.52364,9937.7,2239.5,0.12704,-5.7946,0.085442,6,10,1.4094,46,1
0.52801,9173.4,2239.5,0.11887,-5.8193,0.097029,4,9,1.4294,41,1
0.54521,9492.7,2842.4,0.13249,-5.8104,0.11168,5,7,1.3608,52,1
0.55066,9995.5,2885.4,0.14247,-5.8149,0.074419,5,6,1.2575,53,1
0.54779,9791.2,2885.4,0.13612,-5.7122,0.06522,7,6,1.361,54,1
0.52603,9430.4,2885.4,0.13702,-5.7224,0.11106,5,7,1.2285,59,1
0.52532,8859.6,2863.9,0.13702,-5.6533,0.094678,5,11,1.3491,52,1
0.52592,9023,2885.4,0.12976,-5.6027,0.091755,5,10,1.3129,65,1
0.5232,9009.3,2842.4,0.12976,-5.6982,0.071857,6,6,1.3612,52,1
0.52884,8158.8,2842.4,0.13793,-5.6462,0.070548,3,10,1.5015,52,1
0.51238,8947.7,2863.9,0.1343,-5.5748,0.066403,5,9,1.3593,52,1
0.51061,8437.5,2885.4,0.12704,-5.6032,0.07822,5,6,1.217,63,1
0.50507,8746.8,2304.1,0.11797,-5.4955,0.065858,3,11,1.2238,55,1
0.50619,8479.5,2282.5,0.12069,-5.491,0.088754,5,10,1.3764,52,1
0.52087,7521.6,2842.4,0.12976,-5.4555,0.056981,7,2,1.5421,52,1
0.50578,8286.9,2842.4,0.12795,-5.5022,0.064345,5,11,1.404,52,1
0.49483,8110,2885.4,0.12976,-5.4848,0.054064,6,6,1.3155,63,1
0.49864,8183.2,2304.1,0.12523,-5.4943,0.063197,5,10,1.2841,56,1
0.48355,7550.8,2304.1,0.12432,-5.3688,0.0833,4,10,1.3755,42,1
0.44537,6846.3,2304.1,0.12704,-5.3688,0.071519,5,6,1.293,59,1
0.44207,6382.4,2863.9,0.13249,-5.3795,0.066831,3,14,1.4028,52,1
0.45628,6598.7,2842.4,0.13793,-5.4544,0.051792,5,11,1.4993,52,1
0.46306,7074.2,2820.8,0.13158,-5.507,0.044774,3,9,1.5811,51,1
0.47261,6614,2799.3,0.12613,-5.5195,0.062065,4,14,1.6458,51,1
0.46529,6099.3,2799.3,0.12795,-5.5598,0.063392,5,9,1.6514,51,1
0.43479,7496.5,2756.2,0.13612,-5.8704,0.081693,6,3,1.3375,50,1
0.37303,7087.7,2734.7,0.15245,-5.97,0.1008,5,2,0.87638,56,1
0.33478,6704.9,2584,0.16152,-5.9527,0.10543,4,3,0.76185,54,1
0.34024,6676.1,3036.2,0.1588,-5.9293,0.094602,4,9,0.87263,56,1
0.33924,6474.3,2971.6,0.16334,-5.8947,0.11802,3,8,0.71693,61,1
0.31714,5956.5,4758.8,0.17514,-5.9854,0.095642,5,2,0.55284,66,1
0.2987,5940.5,3251.5,0.17786,-5.8892,0.11399,3,8,0.9117,74,1
0.30296,5156,3230,0.17514,-5.7984,0.094555,3,9,1.1523,65,1
0.27962,4258.7,3208.4,0.16425,-5.7645,0.10008,5,3,1.1722,58,1
0.22481,3574.9,3143.8,0.15517,-5.7696,0.091723,5,3,0.95329,57,1
0.21633,2884.3,3143.8,0.15608,-5.69,0.080245,3,9,1.0942,57,1
0.23041,3299,3143.8,0.15245,-5.6678,0.11204,4,9,1.2932,57,1
0.21182,2576.7,3122.3,0.15064,-5.514,0.086489,3,8,1.217,57,1
0.19889,2691.7,3122.3,0.15245,-5.499,0.074178,3,9,1.209,62,1
0.2096,2612,3165.4,0.15154,-5.4766,0.085674,3,9,1.2349,57,1
0.20991,2362.7,3165.4,0.14701,-5.3765,0.078976,4,3,1.438,57,1
0.19467,1907.1,3143.8,0.14519,-5.4042,0.078763,3,9,1.4061,57,1
0.2137,2128.1,3122.3,0.14519,-5.296,0.069298,3,9,1.5227,57,1
0.227,2426,3165.4,0.1461,-5.2283,0.084397,4,3,1.5857,57,1
0.21032,1964.5,3165.4,0.1461,-5.3186,0.088376,3,9,1.371,57,1
0.20749,2022.8,3165.4,0.14973,-5.1788,0.06142,4,3,1.4186,57,1
0.20956,2556.7,3208.4,0.16062,-5.3031,0.082858,4,3,1.3709,58,1
0.20299,2644.8,3230,0.16515,-5.2877,0.10993,4,3,1.3312,64,1
0.18596,2161.3,3251.5,0.15154,-5.3597,0.084202,4,3,1.1981,75,1
0.17276,2165.6,2799.3,0.14338,-5.3524,0.080774,4,3,1.2015,60,1
0.15047,1726.1,2820.8,0.15426,-5.4774,0.068557,2,8,1.1641,72,1
0.14997,1776.4,2820.8,0.15608,-5.4317,0.078349,3,9,1.1427,80,1
0.16135,1935.9,4672.7,0.1588,-5.3669,0.074454,2,8,1.1193,74,1
0.1665,2138.4,2842.4,0.1824,-5.5558,0.095015,5,3,1.0107,71,1
0.19502,2769.8,2885.4,0.18966,-5.4908,0.098778,3,8,1.191,76,1
0.21462,2948.4,2907,0.17786,-5.4691,0.10051,3,8,1.2861,80,1
0.19517,2548.4,4306.6,0.17241,-5.4668,0.095853,4,3,1.2119,79,1
0.1748,2311.5,2863.9,0.16243,-5.3898,0.082566,4,3,1.1941,80,1
0.17856,2389,4328.2,0.18421,-5.3669,0.093456,4,3,1.1966,85,1
0.19521,2400.9,4823.4,0.20236,-5.323,0.077533,5,3,1.3315,93,1
0.19907,2666.2,4306.6,0.19328,-5.2895,0.084869,4,3,1.3158,82,1
0.18777,2553.7,4306.6,0.17604,-5.4294,0.091868,7,3,1.1594,76,1
0.17613,2375.8,2820.8,0.16152,-5.3953,0.073635,6,3,1.1433,67,1
0.1804,2237.8,2820.8,0.15517,-5.4418,0.0669,5,3,1.1563,63,1
0.18904,2252.7,2820.8,0.1588,-5.3015,0.083316,6,3,1.1696,67,1
0.16625,2241,2799.3,0.16606,-5.4676,0.095927,5,3,1.1261,61,1
0.1442,1821.4,5060.3,0.17151,-5.4742,0.088971,5,3,1.074,95,1
0.1452,1636.2,4608.1,0.17604,-5.5128,0.092049,4,3,1.025,87,1
0.14555,1583.1,4608.1,0.18058,-5.5166,0.086513,4,3,1.0826,84,1
0.14337,1891.1,21.533,0.18784,-5.4642,0.091264,4,3,1.1423,84,1
0.14041,1434.5,2304.1,0.1951,-5.5084,0.068903,3,3,0.98887,86,1
0.14849,1683.4,4586.6,0.20054,-5.3575,0.066128,4,3,1.1685,99,1
0.14997,1824.9,4586.6,0.19691,-5.3536,0.093373,4,3,1.2527,84,1
0.13745,1421.5,4586.6,0.18058,-5.4533,0.074274,4,3,1.2189,84,1
0.1484,1661.4,4586.6,0.15608,-5.3756,0.069101,4,3,1.0889,84,1
0.14751,1499.7,4586.6,0.16788,-5.3385,0.06407,3,8,1.0955,84,1
0.13896,1584.5,3251.5,0.17241,-5.5304,0.080096,4,3,1.0084,74,1
0.15568,2099.9,2842.4,0.16425,-5.5064,0.077297,4,3,1.009,74,1
0.15968,1912.9,2863.9,0.17514,-5.4518,0.08364,4,3,1.2358,83,1
0.1506,1531.6,2863.9,0.17332,-5.511,0.074795,4,3,1.1612,87,1
0.1664,2034.9,4758.8,0.17423,-5.415,0.075481,4,3,1.1516,86,1
0.20535,2665.1,2907,0.17877,-5.3887,0.098411,5,3,1.3245,86,1
0.21323,2336.3,2885.4,0.19873,-5.2966,0.088729,4,3,1.3257,82,1
0.18768,2439.2,4758.8,0.19691,-5.5753,0.10086,4,3,1.1042,80,1
0.18384,2667.3,2820.8,0.16878,-5.4519,0.08349,6,3,1.2016,51,1
0.2035,2333.1,2799.3,0.15336,-5.3622,0.07069,5,3,1.3541,51,1
0.18731,2140.6,2799.3,0.15426,-5.5528,0.098581,5,3,1.1412,53,1
0.15266,2157.3,2734.7,0.16515,-5.642,0.10576,5,3,0.79468,54,1
0.12811,1486.2,21.533,0.15971,-5.6259,0.085283,5,3,0.65481,66,1
0.11287,1058,3143.8,0.16152,-5.7695,0.071505,3,8,0.57827,73,1
0.12434,1298.8,64.6,0.16243,-5.674,0.061907,4,3,0.76129,75,1
0.1308,1772.5,21.533,0.16878,-5.4452,0.068462,4,3,0.91006,89,1
0.13277,1610,4500.4,0.17695,-5.5358,0.077946,4,3,0.81167,83,1
0.12931,1291.5,3079.2,0.16425,-5.7261,0.081113,3,8,0.69415,79,1
0.12814,1290.4,43.066,0.15426,-5.5788,0.080634,3,9,0.88782,77,1
0.12771,1582.9,43.066,0.14701,-5.5222,0.081093,3,8,0.86167,59,1
0.12253,1097.2,3100.8,0.14338,-5.6094,0.0657,3,8,0.73724,56,1
0.12277,1226.7,3122.3,0.14882,-5.5919,0.068457,3,8,1.0859,56,1
0.12039,1071.3,3100.8,0.15608,-5.6262,0.070487,3,9,1.0675,56,1
0.12808,1317.4,3122.3,0.15426,-5.476,0.068481,3,8,1.0612,56,1
0.12712,1187.7,3143.8,0.15789,-5.5009,0.088993,3,9,1.151,57,1
0.12613,1000.5,3143.8,0.1588,-5.5303,0.08306,3,9,0.98805,57,1
0.13855,1490.1,3143.8,0.16243,-5.5557,0.095043,3,9,0.90672,62,1
0.14366,2004,3230,0.16606,-5.6379,0.11804,3,8,0.6645,61,1
0.15463,1821.6,3251.5,0.15517,-5.513,0.10152,3,8,1.0368,71,1
0.16675,1993.1,2820.8,0.15336,-5.5631,0.091561,6,3,1.0254,66,1
0.17394,2129.4,2842.4,0.16152,-5.4185,0.066745,5,3,1.2905,87,1
0.17092,1979.9,2842.4,0.16152,-5.3973,0.087169,5,3,1.2721,80,1
0.16313,1806.7,2799.3,0.16062,-5.6137,0.10273,4,3,1.0044,72,1
0.16135,1880.6,2777.8,0.15971,-5.5085,0.089263,5,3,1.0661,83,1
0.16743,1839.5,2799.3,0.15608,-5.5406,0.087012,5,3,1.1077,72,1
0.16937,1979.5,2799.3,0.16515,-5.4363,0.08969,4,3,1.274,73,1
0.16419,1870.6,2799.3,0.16697,-5.5252,0.097565,5,3,1.1689,54,1
0.15885,1757,2777.8,0.15789,-5.5204,0.091923,4,3,1.1359,84,1
0.16612,2047.3,2799.3,0.15336,-5.5125,0.08699,4,3,1.0848,60,1
0.18208,2334.1,2863.9,0.15517,-5.4659,0.10053,5,3,1.1972,58,1
0.19241,2306.4,2863.9,0.16606,-5.465,0.093176,4,3,1.0544,53,1
0.20447,2618.2,2820.8,0.16334,-5.3358,0.088972,5,3,1.2344,54,1
0.20872,2605.3,2820.8,0.14428,-5.3782,0.10312,6,3,1.3321,51,1
0.2033,2310.8,2820.8,0.1461,-5.2917,0.076793,5,3,1.3527,52,1
0.19973,2414,2820.8,0.15789,-5.4105,0.099225,5,3,1.2892,51,1
0.20402,2151.4,2820.8,0.14791,-5.3691,0.092838,6,3,1.3248,51,1
0.22214,2708.4,2842.4,0.14338,-5.2969,0.10634,6,3,1.4022,52,1
0.2457,2980.2,2907,0.14701,-5.5805,0.11606,5,3,1.2514,53,1
0.25214,3140.9,2928.5,0.13884,-5.3939,0.093578,4,3,1.4521,54,1
0.2507,2470.9,2971.6,0.13702,-5.5824,0.089353,4,2,1.4092,54,1
0.25391,3485.7,2993.1,0.15245,-5.4545,0.09574,4,2,1.4664,55,1
0.25105,3511.2,3014.6,0.17604,-5.6397,0.099306,4,2,1.1815,54,1
0.2582,4307,3079.2,0.18966,-5.6772,0.10761,6,2,1.2166,55,1
0.27676,4189.7,3122.3,0.20417,-5.6234,0.10087,7,2,1.2955,67,1
0.28213,4170.2,3122.3,0.20599,-5.5535,0.10982,6,2,1.3775,82,1
0.26346,3749.2,2584,0.17786,-5.5677,0.10298,6,2,1.2569,63,1
0.24632,3526.3,2584,0.16697,-5.636,0.09021,6,2,1.2729,55,1
0.27524,3953.9,3122.3,0.1706,-5.5372,0.10274,5,2,1.3259,77,1
0.28151,4130.9,4694.2,0.16062,-5.5245,0.11507,5,2,1.3834,83,1
0.24624,3453.6,3122.3,0.16425,-5.4363,0.08782,5,2,1.3089,62,1
0.25593,3598.1,2605.5,0.16243,-5.5625,0.098831,6,2,1.2866,67,1
0.289,4542.1,4758.8,0.16969,-5.648,0.094238,4,2,1.1845,73,1
0.29931,4603.6,4801.9,0.18512,-5.6164,0.088638,5,2,1.3203,88,1
0.28478,4398.5,4780.4,0.18058,-5.667,0.10882,4,2,1.1246,75,1
0.28145,3910,2605.5,0.1588,-5.5762,0.10423,6,2,1.3118,52,1
0.29727,4027.8,2584,0.13521,-5.519,0.095169,6,2,1.4309,47,1
0.29997,3990,2605.5,0.12976,-5.4027,0.098795,5,2,1.3972,48,1
0.29488,4355.6,2584,0.14338,-5.6928,0.09723,6,2,1.361,47,1
0.2635,4321.8,2605.5,0.16152,-5.845,0.10695,7,2,0.96195,47,1
0.22684,3699.7,2928.5,0.16878,-5.6996,0.10648,4,7,0.82283,69,1
0.23012,3599.6,2993.1,0.16334,-5.7405,0.094353,6,2,0.80598,61,1
0.22723,3589.6,3014.6,0.15426,-5.6761,0.070301,5,2,0.96117,68,1
0.21505,3494.8,2950,0.15971,-5.7919,0.088691,6,2,0.75726,69,1
0.22267,3698.2,2907,0.16152,-5.7577,0.088617,2,7,0.9186,55,1
0.23824,3445.7,2907,0.15699,-5.7887,0.093499,7,2,0.75927,59,1
0.27631,4399.9,2519.4,0.13975,-5.7508,0.11544,6,2,1.095,51,1
0.31579,4193.7,2584,0.1216,-5.6675,0.11115,5,2,1.4567,47,1
0.32584,3888.6,2584,0.11978,-5.5657,0.1029,4,6,1.5567,47,1
0.28919,3647,2562.5,0.11797,-5.4597,0.076253,4,6,1.47,46,1
0.22834,2768.7,2497.9,0.12523,-5.5554,0.084479,4,7,1.104,46,1
0.18317,2734.1,2476.3,0.1225,-5.7197,0.086862,3,9,0.80237,46,1
0.14586,1723,43.066,0.10708,-5.7234,0.062945,3,9,0.26864,53,1
0.12381,958.79,64.6,0.094374,-5.6024,0.054215,1,16,0.61282,46,1
0.10244,701.55,43.066,0.086207,-5.5518,0.068086,1,17,0.60434,47,1
0.08987,742.34,2584,0.10617,-5.4519,0.062122,1,17,0.71868,46,1
0.090604,650.71,2584,0.11525,-5.3644,0.072317,1,17,1.0107,47,1
0.080566,344.94,64.6,0.08167,-5.5164,0.048354,1,16,0.79836,47,1
0.068305,262.13,43.066,0.059891,-5.4982,0.044907,1,16,0.29302,47,0
0.076735,415.86,21.533,0.049002,-5.162,0.039918,1,16,0.22753,46,0
0.078879,317.3,43.066,0.036298,-5.2172,0.045533,1,15,0.20065,47,0
0.064009,170.97,21.533,0.027223,-5.2483,0.030035,1,17,0.15971,46,0
0.057494,14.456,64.6,0.032668,-5.5236,0.035768,1,18,0.079589,44,0
0.050068,184.14,21.533,0.045372,-5.1401,0.020298,1,15,0.187,47,0
0.04336,12.225,86.133,0.038113,-5.4416,0.024184,1,15,0.2728,46,0
0.062674,63.893,64.6,0.019964,-5.2461,0.018858,1,17,0.010718,20,0
0.063825,211.57,21.533,0.018149,-4.7896,0.016413,1,15,0.005205,12,0
0.062707,266.08,21.533,0.021779,-4.6467,0.0053235,0,0,0.10265,12,0
0.058408,6.6311,172.27,0.032668,-5.2997,0.0090811,0,0,0.25844,11,0
0.04282,17.506,64.6,0.034483,-5.2483,0.011418,1,16,0.11888,33,0
0.054011,241.11,21.533,0.029038,-4.5542,0.0057027,0,0,0.014217,14,0
0.054452,-9.952,64.6,0.052632,-5.2551,0.0075051,0,0,0.079494,9,0
0.05574,-35.367,64.6,0.04265,-5.3357,0.0076719,0,0,0.0043621,14,0
0.055645,240.13,21.533,0.022686,-4.5307,0.0066367,0,0,0.020374,22,0
0.041321,-87.53,172.27,0.022686,-5.5842,0.0043205,0,0,0.30335,11,0
0.081852,408.09,21.533,0.0063521,-4.1907,0.0033981,0,0,0.00017272,4,0
0.082956,186.61,64.6,0.0099819,-4.5484,0.0030731,0,0,0.0092387,19,0
0.044526,174.39,21.533,0.030853,-4.5943,0.0035166,0,0,0.82411,19,0
0.051231,40.445,64.6,0.021779,-4.9325,0.0025505,0,0,0.046208,14,0
0.065248,104.58,64.6,0.00090744,-4.7476,0.0029316,0,0,0.00013449,3,0
0.057377,122.8,43.066,0.021779,-4.8792,0.006171,0,0,0.0044449,10,0
0.060304,127.09,21.533,0.04265,-5.5253,0.026063,2,9,0.21971,45,0
0.094047,725.41,21.533,0.045372,-5.2714,0.032117,2,14,0.15903,50,1
0.1001,439.09,64.6,0.063521,-5.5166,0.041149,3,8,0.2701,51,1
0.099729,748.25,64.6,0.10436,-5.5709,0.046872,6,8,0.38595,59,1
0.16399,1757.5,1248.9,0.12069,-5.5387,0.068133,6,8,0.87943,42,1
0.21984,2535.4,1292,0.098911,-5.2037,0.069228,4,8,1.328,31,1
0.22852,2216.5,1270.5,0.10799,-5.0971,0.05966,3,8,1.3043,51,1
0.21884,2711.6,1270.5,0.1343,-5.359,0.06858,4,8,1.0635,55,1
0.25127,2730.1,3057.7,0.13612,-5.3282,0.056583,3,9,1.2024,55,1
0.27292,3278.4,3057.7,0.14156,-5.3046,0.070011,3,9,1.4226,56,1
0.27955,3853.6,3143.8,0.13249,-5.6431,0.091981,3,9,0.74898,55,1
0.32826,4805.5,2562.5,0.1225,-5.4238,0.074795,6,6,1.1619,46,1
0.37443,5125.6,2605.5,0.12704,-5.4553,0.059856,6,9,1.2495,47,1
0.42326,5575.3,2605.5,0.1225,-5.2963,0.073834,5,6,1.428,47,1
0.46306,6547.3,2627.1,0.11978,-5.6935,0.1759,7,2,1.3627,48,1
0.46484,6449.4,2648.6,0.12613,-5.6302,0.11733,6,6,1.4709,48,1
0.4791,7215.2,2648.6,0.13339,-5.6306,0.086346,4,9,1.3617,48,1
0.45746,7565.4,2605.5,0.13702,-5.7024,0.14774,5,2,1.1586,57,1
0.42044,7424.5,2584,0.14791,-5.8308,0.14489,5,3,0.9678,46,1
0.40931,7271.2,2562.5,0.15064,-5.872,0.12772,5,3,0.97874,48,1
0.38366,7932.9,2627.1,0.14247,-5.96,0.16529,4,3,0.77443,55,1
0.37398,7008.4,2540.9,0.1461,-5.9583,0.11959,3,9,0.72138,50,1
0.37751,7256.5,2627.1,0.14701,-5.9095,0.13078,2,9,0.89173,50,1
0.37888,6680.4,2540.9,0.14428,-5.9056,0.12068,4,3,0.79991,47,1
0.35485,6892.8,3079.2,0.14519,-5.9525,0.10571,5,2,0.64828,53,1
0.32845,6827.5,2497.9,0.15426,-5.9256,0.10976,3,9,0.49901,63,1
0.32007,5900.5,4608.1,0.16878,-5.8812,0.097809,4,2,0.43071,68,1
0.31231,5874.4,2777.8,0.16515,-5.8118,0.11591,3,9,0.87025,51,1
0.30094,4924,2777.8,0.15699,-5.8099,0.10353,4,2,0.99535,51,1
0.28677,5153.3,2799.3,0.16969,-5.7695,0.12604,4,3,0.75031,54,1
0.27792,4753.4,4608.1,0.19238,-5.8641,0.086939,4,2,0.81913,84,1
0.27204,4525.6,4608.1,0.19782,-5.7506,0.12225,5,2,1.0045,84,1
0.25892,3910.7,4565,0.17604,-5.7155,0.091931,4,2,1.0494,83,1
0.26872,4011.9,4586.6,0.18966,-5.6502,0.088735,4,2,1.2117,84,1
0.29201,4020.6,4629.6,0.20871,-5.6057,0.097398,5,3,1.2224,84,1
0.34529,5766.7,2907,0.16878,-5.5926,0.10475,4,9,1.251,62,1
0.34966,4994.7,2928.5,0.15064,-5.6138,0.10823,3,9,1.1769,54,1
0.32515,4948.5,2993.1,0.15064,-5.7236,0.12556,4,10,0.82676,60,1
0.33333,5750.9,3036.2,0.14882,-5.8111,0.10887,6,2,0.62985,57,1
0.33561,5401.5,3079.2,0.15517,-5.8028,0.088846,5,2,1.1178,57,1
0.36458,5468.3,2497.9,0.13975,-5.6469,0.095655,3,14,1.3265,55,1
0.3746,5503.5,2476.3,0.13612,-5.6228,0.049061,4,9,1.3576,56,1
