@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE entropy 	REAL
@ATTRIBUTE domfreq 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.29348,0.39709,1.0927,1
0.34894,0.37599,1.0732,1
0.30098,0.36663,1.0829,1
0.1824,0.1694,1.3756,1
0.17573,0.21554,1.0927,1
0.21455,0.24758,1.1024,1
0.21336,0.20143,1.0829,1
0.2169,0.24304,1.0829,1
0.19329,0.1768,1.0927,1
0.15061,0.1796,1.0829,1
0.17764,0.24427,0.8,1
0.19959,0.2624,0.79024,1
0.19644,0.25153,0.79024,1
0.1767,0.22905,0.79024,1
0.15369,0.18572,0.79024,1
0.1424,0.16704,0.27317,1
0.13945,0.18677,1.0537,1
0.11624,0.094622,0.27317,0
0.094856,0.066818,0.27317,0
0.075865,0.047975,0.27317,0
0.054741,0.020808,0.27317,0
0.05235,0.02072,0.79024,0
0.047792,0.014285,1.0537,0
0.038705,0.0066639,0.28293,0
0.03744,0.0045064,0.28293,0
0.030364,-0.0052468,0.53659,0
0.028945,-0.0040605,0.28293,0
0.029799,-0.0030834,0.27317,0
0.035356,0.0018791,0.67317,0
0.037899,0.011409,0.47805,0
0.031722,-0.0014163,0.21463,0
0.033436,0.00338,0.23415,0
0.034736,0.0032829,0.18537,0
0.038761,0.0092142,0.19512,0
0.039005,0.0040161,0.19512,0
0.029616,0.00071303,0.12683,0
0.028624,-0.006292,0.21463,0
0.033495,0.0034163,0.41951,0
0.035529,0.0023283,0.40976,0
0.051008,0.021066,0.61463,0
0.074943,0.041921,0.74146,0
0.10407,0.084893,0.51707,1
0.10406,0.088031,0.51707,1
0.096231,0.062484,0.26341,1
0.10484,0.077238,0.50732,1
0.10066,0.062017,0.50732,1
0.097407,0.088237,0.49756,1
0.085807,0.049858,0.4878,1
0.080942,0.047053,0.4878,1
0.076884,0.0403,0.50732,1
0.080573,0.052956,0.26341,1
0.11042,0.11107,0.4878,1
0.13574,0.1063,0.50732,1
0.15041,0.14942,0.50732,1
0.1462,0.13106,1.2976,1
0.16547,0.19689,1.3268,1
0.17567,0.19868,2.1366,1
0.15927,0.19652,2.1659,1
0.14381,0.15097,2.2049,1
0.14728,0.19204,0.28293,1
0.13987,0.13563,0.28293,1
0.10993,0.084487,1.3951,1
0.10953,0.096623,1.3854,1
0.11487,0.10684,1.3951,1
0.15061,0.1871,0.56585,1
0.1782,0.2028,1.3756,1
0.18357,0.22621,2.1756,1
0.18827,0.22943,1.3756,1
0.18676,0.23392,1.3951,1
0.17641,0.28198,1.4244,1
0.19006,0.27381,0.57561,1
0.22543,0.37516,0.58537,1
0.24186,0.29618,0.59512,1
0.21123,0.30738,0.59512,1
0.16876,0.24688,1.3366,1
0.15414,0.18143,0.53659,1
0.14828,0.19598,0.53659,1
0.15742,0.18339,0.53659,1
0.15399,0.21567,0.27317,1
0.13031,0.12463,0.27317,1
0.10293,0.092901,0.27317,1
0.089047,0.075736,0.27317,1
0.077007,0.045526,0.27317,1
0.064742,0.035956,0.27317,1
0.05815,0.029468,0.27317,1
0.047619,0.014993,0.46829,1
0.040629,0.0022891,0.27317,1
0.042781,0.012259,0.53659,1
0.043455,0.018744,0.2439,1
0.044154,0.012899,0.10732,0
0.049552,0.012365,0.10732,0
0.053652,0.020874,0.20488,0
0.053322,0.018068,0.20488,0
0.052304,0.013516,0.10732,0
0.048096,0.016611,0.10732,0
0.044893,0.0040688,0.10732,0
0.053724,0.01379,0.21463,0
0.065448,0.027614,0.21463,1
0.079105,0.05449,0.60488,1
0.087452,0.059025,0.11707,1
0.10276,0.11147,0.52683,1
0.12918,0.12324,0.53659,1
0.13,0.092529,0.53659,1
0.12284,0.11991,0.52683,1
0.12404,0.10765,0.53659,1
0.10418,0.057086,0.51707,1
0.1221,0.093595,0.52683,1
0.13849,0.12969,0.51707,1
0.13307,0.12176,0.53659,1
0.15153,0.15052,0.53659,1
0.13896,0.12543,0.54634,1
0.12701,0.1474,0.50732,1
0.14459,0.17905,0.50732,1
0.17705,0.20781,0.53659,1
0.19719,0.23184,0.27317,1
0.19748,0.28836,0.27317,1
0.19545,0.28809,0.60488,1
0.17388,0.20882,0.27317,1
0.18286,0.26771,0.60488,1
0.20306,0.22894,0.59512,1
0.18147,0.22435,0.58537,1
0.16172,0.21195,0.54634,1
0.23018,0.26264,0.60488,1
0.24745,0.30625,0.59512,1
0.19827,0.2269,0.58537,1
0.16067,0.16686,0.56585,1
0.13311,0.16283,0.53659,1
0.13084,0.13482,0.53659,1
0.11783,0.10978,0.59512,1
0.10192,0.069512,0.28293,1
0.098902,0.10219,0.27317,1
0.10397,0.091346,0.51707,1
0.10722,0.10502,0.27317,1
0.094451,0.066023,0.27317,1
0.069222,0.03837,0.27317,1
0.066946,0.03963,0.53659,1
0.064246,0.049278,0.70244,1
0.053443,0.020447,0.27317,0
0.047787,0.015515,0.26341,0
0.045168,0.0080541,0.53659,0
0.038003,0.010082,0.53659,0
0.034719,-0.00067628,0.2439,0
0.036729,0.002286,0.44878,0
0.035309,0.0043426,0.27317,0
0.032717,-0.00044304,0.45854,0
0.033969,0.0034597,0.45854,0
0.041067,0.0012202,0.40976,1
0.078912,0.049394,0.59512,1
0.11776,0.12587,0.4878,1
0.16127,0.13763,0.54634,1
0.29363,0.2988,0.58537,1
0.40144,0.32215,0.59512,1
0.4159,0.35281,0.59512,1
0.34279,0.34815,0.59512,1
0.25923,0.24257,0.57561,1
0.22674,0.23033,0.53659,1
0.225,0.29178,0.53659,1
0.22341,0.30985,0.52683,1
0.20543,0.22232,0.54634,1
0.22027,0.27998,0.57561,1
0.21069,0.25805,0.56585,1
0.20117,0.25437,0.56585,1
0.22896,0.27558,0.82927,1
0.25024,0.32877,1.1024,1
0.2597,0.38296,1.1024,1
0.2814,0.46596,1.0634,1
0.33722,0.59982,1.2683,1
0.34585,0.56836,1.2293,1
0.29086,0.43713,1.1805,1
0.24694,0.39651,1.161,1
0.22607,0.33575,2.078,1
0.22887,0.35247,2.078,1
0.23884,0.35661,1.1707,1
0.21359,0.36491,1.1512,1
0.18068,0.28735,1.3463,1
0.17809,0.26379,1.9805,1
0.17461,0.2686,1.3171,1
0.17883,0.27715,1.2878,1
0.17488,0.27715,1.2488,1
0.15148,0.20296,1.2293,1
0.14154,0.17844,1.4244,1
0.14738,0.1841,1.4049,1
0.15324,0.19468,1.4049,1
0.15383,0.18533,1.3951,1
0.15574,0.17522,1.4049,1
0.15747,0.17664,1.4049,1
0.15255,0.18481,1.4049,1
0.15057,0.21274,1.4049,1
0.1508,0.19673,1.3756,1
0.15507,0.18405,1.3756,1
0.15364,0.19096,1.3854,1
0.14397,0.1791,1.3756,1
0.13195,0.16351,1.3463,1
0.12068,0.15778,1.3463,1
0.11107,0.10986,1.522,1
0.10502,0.10886,1.522,1
0.10472,0.10819,1.5122,1
0.10342,0.09414,1.5122,1
0.10455,0.10103,1.5024,1
0.11223,0.11781,1.5024,1
0.11105,0.12124,1.5122,1
0.10304,0.097384,1.5024,1
0.1093,0.10954,1.522,1
0.11465,0.13714,1.3561,1
0.13437,0.15326,1.3756,1
0.14057,0.16886,1.3659,1
0.12601,0.15215,2.1171,1
0.12684,0.14675,1.3561,1
0.12447,0.12805,2.0976,1
0.11903,0.11755,1.522,1
0.11323,0.10943,1.5122,1
0.098725,0.07766,1.5122,1
0.10685,0.1062,1.5122,1
0.12542,0.13354,1.5122,1
0.13209,0.14385,0.21463,1
0.13423,0.15309,1.3561,1
0.13336,0.13921,1.3756,1
0.13569,0.15515,1.3659,1
0.12583,0.12071,1.3756,1
0.11137,0.11736,1.3854,1
0.11211,0.10565,1.3756,1
0.11264,0.11931,1.3756,1
0.13556,0.15354,1.3854,1
0.15192,0.17368,1.3756,1
0.13817,0.14939,1.3659,1
0.12378,0.11866,2.322,1
0.1282,0.13853,2.3317,1
0.13392,0.16027,1.3659,1
0.13419,0.14713,2.322,1
0.13253,0.15189,2.2927,1
0.1317,0.14302,2.2927,1
0.13193,0.15082,1.3463,1
0.14131,0.13513,1.3463,1
0.13573,0.14894,1.3463,1
0.12355,0.14234,1.3561,1
0.14185,0.13975,1.3659,1
0.14158,0.17005,1.3659,1
0.11393,0.098111,2.322,1
0.10404,0.096367,1.3463,1
0.13284,0.13535,1.1902,1
0.15517,0.18024,1.2,1
0.14796,0.1644,1.1902,1
0.13029,0.13498,1.1805,1
0.13681,0.16141,1.3854,1
0.15099,0.1513,1.2,1
0.16204,0.21405,1.2,1
0.16476,0.17974,1.2,1
0.1635,0.19803,1.3854,1
0.15812,0.1828,1.2,1
0.17542,0.22123,1.239,1
0.17144,0.18886,1.2195,1
0.15077,0.13394,1.2195,1
0.17549,0.18971,1.2293,1
0.20624,0.22799,1.239,1
0.23611,0.26496,1.239,1
0.23828,0.30944,1.2585,1
0.23317,0.29578,1.2683,1
0.24485,0.30056,1.2683,1
0.22754,0.27211,1.239,1
0.19866,0.22154,1.2293,1
0.20652,0.2514,1.239,1
0.23419,0.28605,1.2488,1
0.27613,0.37011,1.278,1
0.28395,0.39767,1.2683,1
0.26571,0.30383,1.2683,1
0.29409,0.41304,1.2976,1
0.3162,0.43754,1.3073,1
0.30282,0.41454,1.3073,1
0.31412,0.50859,1.2878,1
0.33866,0.43746,1.278,1
0.31826,0.486,1.3073,1
0.27579,0.40181,1.3171,1
0.31346,0.49569,1.2878,1
0.34732,0.44564,1.278,1
0.30669,0.42955,1.2976,1
0.26094,0.40581,1.3073,1
0.23842,0.33881,2.4098,1
0.28804,0.38333,1.2976,1
0.29952,0.47948,1.3073,1
0.23639,0.34484,0.8878,1
0.23037,0.33813,0.89756,1
0.26207,0.4752,1.3073,1
0.29055,0.41213,1.2976,1
0.30328,0.39152,1.2976,1
0.30527,0.39311,1.3073,1
0.27908,0.41274,1.3073,1
0.25321,0.36207,1.3268,1
0.25071,0.37729,1.3268,1
0.23551,0.35311,1.3268,1
0.23629,0.31378,1.3268,1
0.24395,0.36284,1.3268,1
0.23636,0.31412,1.3366,1
0.21941,0.34536,1.3268,1
0.23941,0.32356,1.3463,1
0.22999,0.35363,1.3366,1
0.18496,0.2634,1.9805,1
0.20687,0.29871,1.3268,1
0.24762,0.38431,2.2927,1
0.25824,0.38565,2.3024,1
0.27697,0.42702,1.1707,1
0.38383,0.60596,1.1902,1
0.45443,0.62325,1.2195,1
0.42645,0.61593,1.239,1
0.38602,0.54947,1.2488,1
0.36422,0.57033,1.2098,1
0.36558,0.51446,1.1902,1
0.34524,0.51131,1.2,1
0.33545,0.49938,0.99512,1
0.34456,0.48453,1.0049,1
0.25907,0.36274,0.99512,1
0.14758,0.14837,0.22439,1
0.1086,0.067947,0.9561,1
0.094879,0.088611,0.99512,1
0.086865,0.056742,0.22439,1
0.078626,0.054124,0.99512,0
0.082962,0.058733,1.0049,0
0.076254,0.044248,0.99512,0
0.066371,0.039434,0.99512,0
0.060771,0.02681,0.11707,0
0.051315,0.024619,0.10732,0
0.043358,0.0048098,0.97561,0
0.042003,0.0040139,0.18537,0
0.039991,0.0054123,0.21463,0
0.041525,0.0051098,0.17561,0
0.050906,0.0097681,0.18537,0
0.052817,0.013409,0.17561,0
0.049294,0.014914,0.18537,0
0.048246,0.020833,0.18537,0
0.040219,0.0070221,0.17561,0
0.021418,-0.0083578,0.45854,0
0,NaN,0.0097561,0
0.095685,0.039214,0.0097561,0
0.089447,0.01945,0.029268,0
0.08145,0.018951,0.029268,0
0.088173,0.037959,0.019512,0
0.09975,0.052644,0.019512,0
0.093854,0.031646,0.019512,0
0.090975,0.026997,0.029268,0
0.10107,0.046573,0.0097561,0
0.10466,0.054119,0.019512,0
0.079335,0.0043836,0.029268,0
0.076832,0.016491,0.0097561,0
0.083691,0.039896,0.029268,0
0.078093,0.026491,0.019512,0
0.074348,0.0080183,0.029268,0
0.073817,0.022031,0.0097561,0
0.091335,0.049863,0.019512,0
0.091595,0.025726,0.019512,0
0.071033,0.0013998,0.029268,0
0.054761,0.0059612,0.0097561,0
0.082429,0.032914,0.0097561,0
0.1223,0.06274,0.029268,0
0.13663,0.085853,0.029268,0
0.14869,0.09068,0.52683,0
0.18054,0.14175,0.51707,1
0.21841,0.12043,0.50732,1
0.2386,0.18846,0.50732,1
0.23786,0.15299,0.49756,1
0.25307,0.17293,0.50732,1
0.24563,0.20574,0.50732,1
0.21361,0.19791,0.50732,1
0.20886,0.21477,0.49756,1
0.20541,0.19773,0.49756,1
0.20194,0.17546,0.4878,1
0.21088,0.21927,0.4878,1
0.19477,0.2011,0.4878,1
0.18184,0.16193,0.47805,1
0.20094,0.19975,0.47805,1
0.20567,0.25028,0.47805,1
0.19525,0.19094,0.47805,1
0.19378,0.20103,0.47805,1
0.20678,0.21837,0.47805,1
0.18845,0.21424,0.46829,1
0.17735,0.20325,0.46829,1
0.19157,0.17661,0.46829,1
0.2026,0.21251,0.46829,1
0.22003,0.27086,0.46829,1
0.21662,0.20438,0.45854,1
0.19684,0.17166,0.45854,1
0.19266,0.20281,0.45854,1
0.19711,0.21288,0.45854,1
0.19533,0.20026,0.45854,1
0.20553,0.17879,0.45854,1
0.23234,0.25336,0.45854,1
0.26158,0.27702,0.45854,1
0.25874,0.26501,0.45854,1
0.22479,0.19244,0.44878,1
0.19807,0.19791,0.44878,1
0.18703,0.16809,0.44878,1
0.17679,0.15712,0.44878,1
0.1487,0.12486,0.43902,1
0.12933,0.11202,0.43902,1
0.14225,0.13201,0.43902,1
0.15655,0.1113,0.029268,1
0.16342,0.14818,0.43902,1
0.15949,0.15501,0.43902,1
0.15288,0.12623,0.43902,1
0.16765,0.13541,0.43902,1
0.16814,0.17635,0.43902,1
0.15614,0.15296,0.43902,1
0.16728,0.12591,0.43902,1
0.1804,0.15922,0.43902,1
0.18341,0.17692,0.43902,1
0.18195,0.1652,0.43902,1
0.18551,0.15709,0.43902,1
0.18626,0.16837,0.42927,1
0.179,0.1642,0.0097561,1
0.17336,0.15285,0.42927,1
0.15584,0.11678,0.42927,1
0.12892,0.11191,0.019512,1
0.11547,0.090873,0.41951,1
0.11057,0.073326,0.029268,1
0.1104,0.068002,0.029268,1
0.11166,0.061426,0.019512,1
0.10484,0.078637,0.0097561,1
0.10471,0.025451,0.2439,1
0.10645,0.064332,0.029268,1
0.10421,0.068631,0.019512,1
0.10797,0.075289,0.0097561,1
0.10195,0.050496,0.029268,1
0.10661,0.034352,0.029268,1
0.11366,0.070074,0.0097561,1
0.12196,0.089374,0.019512,1
0.13871,0.072327,0.029268,1
0.1253,0.055092,0.029268,1
0.1094,0.083336,0.0097561,1
0.11689,0.073284,0.029268,1
0.11875,0.055245,0.029268,1
0.1183,0.072279,0.029268,1
0.11363,0.087531,0.0097561,1
0.12209,0.099376,0.019512,1
0.14294,0.096716,0.029268,1
0.14384,0.097494,0.019512,1
0.12146,0.11161,0.0097561,1
0.11588,0.070927,0.019512,1
0.12837,0.073205,0.029268,1
0.11455,0.084482,0.019512,1
0.093792,0.072695,0.0097561,1
0.10738,0.065877,0.029268,1
0.11721,0.060795,0.029268,1
0.10386,0.046967,0.019512,1
0.082339,0.055952,0.0097561,1
0.086717,0.027442,0.019512,1
0.094056,0.044752,0.029268,1
0.091326,0.056475,0.0097561,1
0.095849,0.042502,0.019512,1
0.09945,0.024646,0.029268,0
0.096328,0.036286,0.029268,0
0.0795,0.034587,0.0097561,0
0.082386,0.031426,0.019512,0
0.10719,0.018516,0.029268,0
0.10574,0.045579,0.019512,0
0.086841,0.05017,0.0097561,0
0.087446,0.015684,0.019512,0
0.10113,0.036188,0.078049,0
0.11507,0.066439,0.029268,0
0.13609,0.096207,0.0097561,0
0.12575,0.055019,0.029268,0
0.10196,0.034803,0.029268,0
0.12386,0.094622,0.0097561,1
0.15623,0.097243,0.019512,1
0.13838,0.068474,0.0097561,1
0.10494,0.041297,0.37073,1
0.12654,0.087105,0.0097561,1
0.13221,0.070128,0.029268,1
0.12749,0.053565,0.029268,1
0.13122,0.064558,0.029268,1
0.13233,0.11131,0.0097561,1
0.12443,0.058117,0.029268,1
0.11296,0.041132,0.029268,1
0.1094,0.072163,0.0097561,1
0.10538,0.061935,0.38049,1
0.1127,0.088715,0.029268,1
0.12922,0.079744,0.029268,1
0.13672,0.12636,0.029268,1
0.13842,0.14465,0.0097561,1
0.14573,0.12325,0.4,1
0.15626,0.13308,0.029268,1
0.15403,0.16554,0.0097561,1
0.15336,0.16382,0.019512,1
0.15171,0.12901,0.40976,1
0.15448,0.13379,0.40976,1
0.16103,0.17114,0.0097561,1
0.17272,0.19932,0.0097561,1
0.19528,0.20491,0.029268,1
0.1956,0.21756,0.019512,1
0.18337,0.22045,0.41951,1
0.18673,0.20916,0.41951,1
0.20084,0.20675,0.41951,1
0.1942,0.22993,0.42927,1
0.18167,0.21552,0.0097561,1
0.19354,0.19913,0.41951,1
0.19488,0.21048,0.029268,1
0.17888,0.21857,0.019512,1
0.17153,0.18447,0.0097561,1
0.1665,0.1796,0.41951,1
0.15481,0.15882,0.40976,1
0.15346,0.16961,0.019512,1
0.15386,0.16176,0.0097561,1
0.14367,0.13021,0.40976,1
0.13893,0.12169,0.40976,1
0.13595,0.13478,0.0097561,1
0.13111,0.12138,0.0097561,1
0.14403,0.1055,0.029268,1
0.1496,0.12104,0.029268,1
0.12793,0.11737,0.0097561,1
0.12192,0.11749,0.0097561,1
0.14355,0.096856,0.029268,1
0.13906,0.13831,0.029268,1
0.13576,0.14405,0.0097561,1
0.14883,0.132,0.029268,1
0.14386,0.11668,0.029268,1
0.13368,0.14542,0.41951,1
0.13984,0.14203,0.41951,1
0.16859,0.16119,0.029268,1
0.16846,0.15923,0.41951,1
0.15296,0.15451,0.0097561,1
0.14971,0.1616,0.41951,1
0.15211,0.12422,0.41951,1
0.16168,0.18163,0.41951,1
0.16705,0.19405,0.42927,1
0.17216,0.17499,0.42927,1
0.17539,0.15835,0.42927,1
0.17654,0.20233,0.42927,1
0.17762,0.20688,0.42927,1
0.1823,0.18207,0.42927,1
0.18936,0.18641,0.42927,1
0.19578,0.22476,0.42927,1
0.1929,0.22802,0.42927,1
0.19416,0.19657,0.42927,1
0.19943,0.20453,0.42927,1
0.19713,0.25059,0.0097561,1
0.2068,0.25122,0.43902,1
0.2141,0.22676,0.42927,1
0.21117,0.24036,0.42927,1
0.22176,0.29569,0.42927,1
0.22367,0.26136,0.42927,1
0.21451,0.24605,0.43902,1
0.21654,0.22993,0.42927,1
0.21702,0.27789,0.42927,1
0.21235,0.25529,0.42927,1
0.21342,0.23212,0.42927,1
0.20493,0.2251,0.42927,1
0.20368,0.24617,0.42927,1
0.21081,0.22792,0.42927,1
0.20174,0.19612,0.42927,1
0.18589,0.20865,0.42927,1
0.18723,0.21828,0.42927,1
0.20813,0.21029,0.42927,1
0.21469,0.22732,0.42927,1
0.20881,0.22682,0.42927,1
0.21063,0.24802,0.0097561,1
0.21398,0.25076,0.42927,1
0.21244,0.24073,0.42927,1
0.20555,0.23221,0.43902,1
0.20749,0.23941,0.43902,1
0.22214,0.24584,0.43902,1
0.22406,0.25766,0.43902,1
0.21542,0.28516,0.43902,1
0.21701,0.26337,0.43902,1
0.22696,0.24725,0.43902,1
0.22902,0.27884,0.43902,1
0.22234,0.26471,0.44878,1
0.22492,0.25645,0.44878,1
0.22791,0.25623,0.44878,1
0.21903,0.2458,0.44878,1
0.2218,0.26746,0.44878,1
0.23806,0.26588,0.44878,1
0.26024,0.30151,0.44878,1
0.29567,0.35889,0.44878,1
0.32576,0.37856,0.44878,1
0.33889,0.3574,0.44878,1
0.34428,0.37967,0.45854,1
0.34107,0.37864,0.45854,1
0.32619,0.34732,0.45854,1
0.28902,0.30747,0.45854,1
0.25557,0.30319,0.46829,1
0.27056,0.315,0.46829,1
0.30995,0.3657,0.46829,1
0.31234,0.36348,0.46829,1
0.29813,0.33691,0.46829,1
0.29388,0.35289,0.46829,1
0.27541,0.30695,0.47805,1
0.26755,0.3023,0.47805,1
0.259,0.32396,0.47805,1
0.24951,0.30114,0.4878,1
0.27072,0.28943,0.4878,1
0.29418,0.30747,0.4878,1
0.28051,0.31538,0.49756,1
0.26169,0.23137,0.49756,1
0.27901,0.27751,0.49756,1
0.2844,0.28291,0.49756,1
0.2731,0.26706,0.49756,1
0.28288,0.29841,0.49756,1
0.30178,0.28713,0.49756,1
0.30687,0.32708,0.49756,1
0.29457,0.30914,0.49756,1
0.29103,0.30071,0.49756,1
0.29246,0.27564,0.49756,1
0.27925,0.26124,0.49756,1
0.26565,0.26207,0.49756,1
0.26433,0.24681,0.4878,1
0.2631,0.23281,0.4878,1
0.25919,0.25639,0.4878,1
0.25696,0.27492,0.47805,1
0.25288,0.28665,0.47805,1
0.24982,0.24532,0.46829,1
0.24882,0.24347,0.46829,1
0.23184,0.24988,0.46829,1
0.2256,0.20276,0.46829,1
0.23765,0.21422,0.46829,1
0.22517,0.2255,0.45854,1
0.20763,0.2085,0.45854,1
0.19193,0.14163,0.45854,1
0.18257,0.14132,0.45854,1
0.19081,0.17543,0.45854,1
0.182,0.12467,0.45854,1
0.18026,0.10913,0.45854,1
0.19161,0.17841,0.45854,1
0.19522,0.1224,0.45854,1
0.22811,0.21994,0.45854,1
0.21798,0.15837,0.44878,1
0.16509,0.15349,0.44878,1
0.15349,0.11992,0.44878,1
0.157,0.11729,0.44878,1
0.1369,0.1147,0.44878,1
0.12615,0.081495,0.44878,1
0.15928,0.14608,0.0097561,1
0.1606,0.090202,0.029268,1
0.13817,0.10461,0.029268,1
0.12434,0.094732,0.0097561,1
0.11775,0.073295,0.029268,1
0.13447,0.067084,0.44878,1
0.13221,0.090826,0.029268,1
0.11618,0.079611,0.44878,1
0.13819,0.092343,0.44878,1
0.15454,0.093093,0.029268,1
0.134,0.087604,0.019512,1
0.10128,0.076833,0.0097561,1
0.10683,0.062289,0.029268,1
0.11962,0.047619,0.029268,1
0.10085,0.072736,0.0097561,1
0.090886,0.044163,0.0097561,1
0.11894,0.038919,0.029268,0
0.12165,0.052249,0.029268,0
0.10317,0.062042,0.0097561,0
0.10467,0.044245,0.029268,0
0.10366,0.031307,0.019512,0
0.10769,0.056352,0.029268,0
0.10064,0.040355,0.029268,0
0.071218,0.042344,0.0097561,0
0.0845,0.028614,0.019512,0
0.0986,0.026625,0.019512,0
0.1179,0.091985,0.0097561,0
0.13824,0.068812,0.019512,0
0.11268,0.027131,0.029268,0
0.068475,0.01287,0.0097561,0
0.084065,0.03617,0.019512,0
0.11186,0.048896,0.029268,0
0.12039,0.040642,0.029268,0
0.14041,0.096489,0.0097561,0
0.17023,0.17879,0.0097561,0
0.18305,0.13829,0.029268,0
0.17272,0.13537,0.29268,0
0.16638,0.17191,0.28293,0
0.16092,0.12205,0.27317,0
0.14127,0.10618,0.029268,0
0.13656,0.078006,0.029268,0
0.124,0.084687,0.019512,0
0.10104,0.063312,0.0097561,0
0.11501,0.042653,0.029268,0
0.12075,0.044249,0.019512,0
0.10801,0.070954,0.0097561,0
0.09395,0.034603,0.019512,0
0.10933,0.030227,0.029268,0
0.12578,0.047228,0.029268,0
0.10043,0.057291,0.0097561,0
0.075055,0.021673,0.019512,0
0.084089,0.0082835,0.029268,0
0.090022,0.025576,0.019512,0
0.076025,0.043114,0.0097561,0
0.081062,0.0033972,0.019512,0
0.12373,0.052316,0.029268,0
0.1314,0.062099,0.029268,0
0.10785,0.069344,0.0097561,0
0.10944,0.03884,0.019512,0
0.11737,0.038736,0.019512,0
0.10501,0.05259,0.0097561,0
0.082118,0.037201,0.019512,0
0.081026,0.0096635,0.029268,0
0.099242,0.024739,0.019512,0
0.11847,0.069966,0.0097561,0
0.12581,0.078849,0.0097561,0
0.11548,0.024042,0.029268,0
0.089253,0.043677,0.019512,0
0.086708,0.051741,0.0097561,0
0.10369,0.041433,0.019512,0
0.10111,0.019101,0.029268,0
0.087599,0.033829,0.019512,0
0.089249,0.05742,0.0097561,0
0.1217,0.057154,0.029268,1
0.11817,0.060916,0.029268,1
0.10076,0.040631,0.0097561,1
0.13449,0.11779,0.019512,1
0.15006,0.099087,0.029268,1
0.1457,0.10241,0.029268,1
0.15705,0.13107,0.81951,1
0.20187,0.1945,0.019512,1
0.23315,0.229,0.84878,1
0.24863,0.20613,0.85854,1
0.25338,0.21943,0.86829,1
0.2713,0.24315,0.86829,1
0.29769,0.26183,0.8878,1
0.27869,0.26358,0.89756,1
0.23326,0.2278,0.91707,1
0.22632,0.20277,0.92683,1
0.25064,0.27281,0.92683,1
0.24313,0.24985,0.93659,1
0.21943,0.23174,0.93659,1
0.22158,0.20515,0.94634,1
0.23972,0.20756,0.9561,1
0.22532,0.22058,0.9561,1
0.20545,0.20358,0.9561,1
0.21236,0.18561,2.8585,1
0.22008,0.18672,2.8585,1
0.23151,0.24225,2.8585,1
0.23672,0.23886,2.8585,1
0.22764,0.20446,2.8488,1
0.22911,0.20136,2.8488,1
0.24477,0.257,0.9561,1
0.27119,0.30597,0.94634,1
0.28139,0.27203,0.94634,1
0.27152,0.30729,0.94634,1
0.27851,0.33205,0.94634,1
0.27918,0.33129,0.92683,1
0.27298,0.25526,0.92683,1
0.27504,0.31974,0.91707,1
0.28474,0.32365,0.92683,1
0.29775,0.32984,0.92683,1
0.27986,0.2615,0.92683,1
0.26482,0.28644,0.93659,1
0.26557,0.32149,0.93659,1
0.27171,0.25114,0.94634,1
0.27479,0.30129,0.94634,1
0.25915,0.31673,0.93659,1
0.25969,0.27309,0.92683,1
0.27527,0.29215,0.92683,1
0.24852,0.24035,0.93659,1
0.20816,0.18355,0.93659,1
0.20791,0.18918,0.93659,1
0.19647,0.146,0.93659,1
0.2053,0.13899,0.92683,1
0.24618,0.20341,0.90732,1
0.2414,0.31879,0.86829,1
0.18256,0.19406,0.029268,1
0.12266,0.08434,0.019512,1
0.093062,0.049638,0.029268,1
0.13429,0.077359,0.0097561,1
0.14473,0.063179,0.019512,1
0.14845,0.1521,0.32195,1
0.21062,0.28261,0.32195,1
0.27461,0.42795,0.5561,1
0.29111,0.36735,0.54634,1
0.29288,0.33147,0.53659,1
0.31425,0.3831,0.52683,1
0.30337,0.31977,0.50732,1
0.2535,0.30223,0.49756,1
0.21473,0.27645,0.49756,1
0.20192,0.2216,0.4878,1
0.20582,0.21881,0.4878,1
0.18901,0.21269,0.0097561,1
0.16446,0.15734,0.4878,1
0.17585,0.19312,0.0097561,1
0.18891,0.17026,0.029268,1
0.18707,0.18839,0.0097561,1
0.17707,0.18508,0.49756,1
0.17475,0.17886,0.0097561,1
0.16026,0.14865,0.49756,1
0.15591,0.12868,0.49756,1
0.16901,0.18429,0.0097561,1
0.17524,0.16737,0.029268,1
0.1673,0.14592,0.49756,1
0.14826,0.13989,0.4878,1
0.14873,0.15167,0.4878,1
0.15871,0.15717,0.4878,1
0.16065,0.15215,0.4878,1
0.16336,0.15182,0.4878,1
0.17737,0.17937,0.4878,1
0.18545,0.17776,0.029268,1
0.16744,0.1461,0.4878,1
0.14877,0.14442,0.4878,1
0.14441,0.1323,1.2,1
0.15168,0.11428,0.029268,1
0.16551,0.15581,0.4878,1
0.1882,0.19266,0.0097561,1
0.20165,0.23814,0.019512,1
0.1811,0.14956,0.029268,1
0.15902,0.16706,0.0097561,1
0.16988,0.15676,0.47805,1
0.16934,0.15731,0.029268,1
0.14782,0.1209,0.70244,1
0.13882,0.13288,0.029268,1
0.1442,0.14624,0.0097561,1
0.15103,0.12808,0.019512,1
0.16775,0.1446,0.46829,1
0.17724,0.17909,0.0097561,1
0.17033,0.16611,0.46829,1
0.16688,0.1546,0.46829,1
0.16339,0.14735,0.019512,1
0.15527,0.16115,0.019512,1
0.14375,0.11794,0.45854,1
0.15108,0.10524,0.45854,1
0.16013,0.16353,0.019512,1
0.15731,0.15417,0.0097561,1
