@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3,5-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute class {0,1}

@data
68.964,-0.95121,0
68.964,-0.95121,0
34.298,-0.83574,0
34.298,-0.83574,0
28.009,-0.74558,0
28.009,-0.74558,0
22.206,-0.74821,0
22.206,-0.74821,0
34.952,-0.31814,0
34.952,-0.31814,0
57.586,-0.22936,0
57.586,-0.22936,0
72.322,-0.21428,0
72.322,-0.21428,0
76.785,-0.21045,0
76.785,-0.21045,0
81.007,-0.14721,0
81.007,-0.14721,0
83.085,-0.099454,0
83.085,-0.099454,0
80.836,-0.11066,0
80.836,-0.11066,0
76.562,-0.089194,0
76.562,-0.089194,0
74.224,-0.06411,0
74.224,-0.06411,0
70.503,-0.094753,0
70.503,-0.094753,0
67.805,-0.10431,0
67.805,-0.10431,0
62.197,-0.083533,0
62.197,-0.083533,0
56.326,-0.18239,0
56.326,-0.18239,0
50.481,-0.1882,0
50.481,-0.1882,0
46.164,-0.37594,0
46.164,-0.37594,0
39.742,-0.15807,0
39.742,-0.15807,0
31.861,-0.20161,0
31.861,-0.20161,0
25.043,-0.2105,0
25.043,-0.2105,0
18.578,-0.23294,0
18.578,-0.23294,0
15.771,-0.16057,0
15.771,-0.16057,0
12.715,-0.11222,0
12.715,-0.11222,0
13.436,-0.15505,0
13.436,-0.15505,0
12.31,-0.049822,0
12.31,-0.049822,0
12.933,-0.094063,0
12.933,-0.094063,0
14.124,-0.13876,0
14.124,-0.13876,0
16.534,-0.082781,0
16.534,-0.082781,0
29.569,-0.10571,0
29.569,-0.10571,0
40.843,-0.50562,0
40.843,-0.50562,0
0,-1.1287,0
0,-1.1287,0
27.307,-0.81802,0
27.307,-0.81802,0
59.386,-0.69284,0
59.386,-0.69284,0
20.692,-0.8757,0
20.692,-0.8757,0
35.158,-0.82984,0
35.158,-0.82984,0
29.88,-0.96582,0
29.88,-0.96582,0
27.069,-1.046,0
27.069,-1.046,0
33.695,-0.98398,0
33.695,-0.98398,0
29.047,-0.63132,0
29.047,-0.63132,0
18.058,-0.40042,0
18.058,-0.40042,0
17.005,-0.21548,0
17.005,-0.21548,0
14.975,-0.21526,0
14.975,-0.21526,0
13.828,-0.094893,0
13.828,-0.094893,0
14.264,-0.14426,0
14.264,-0.14426,0
12.512,-0.004072,0
12.512,-0.004072,0
13.854,-0.060275,0
13.854,-0.060275,0
12.947,-0.10966,0
12.947,-0.10966,0
14.223,-0.04062,0
14.223,-0.04062,0
25.934,-0.86663,0
25.934,-0.86663,0
23.591,-0.92738,0
23.591,-0.92738,0
14.49,-0.048817,0
14.49,-0.048817,0
16.184,-0.046528,0
16.184,-0.046528,0
22.348,-0.17802,0
22.348,-0.17802,0
14.912,-0.070899,0
14.912,-0.070899,0
18.4,0,0
18.4,0,0
70.746,-0.10744,0
70.746,-0.10744,0
49.642,-0.28824,0
49.642,-0.28824,0
40.444,-0.02852,0
40.444,-0.02852,0
46.699,-0.000015,0
46.699,-0.000015,0
54.52,-0.044167,0
54.52,-0.044167,0
54.709,-0.099409,0
54.709,-0.099409,0
61.018,-0.085455,0
61.018,-0.085455,0
62.758,-0.018113,0
62.758,-0.018113,0
63.946,-0.084178,0
63.946,-0.084178,0
63.783,-0.13646,0
63.783,-0.13646,0
62.258,-0.079986,0
62.258,-0.079986,0
63.454,-0.11575,0
63.454,-0.11575,0
56.432,-0.11452,0
56.432,-0.11452,0
53.769,-0.086422,0
53.769,-0.086422,0
45.987,-0.005875,0
45.987,-0.005875,0
29.358,-0.20042,0
29.358,-0.20042,0
23.654,-0.19878,0
23.654,-0.19878,0
19.446,-0.24243,0
19.446,-0.24243,0
17.186,-0.12539,0
17.186,-0.12539,0
16.507,-0.19264,0
16.507,-0.19264,0
14.181,-0.22133,0
14.181,-0.22133,0
13.301,-0.14551,0
13.301,-0.14551,0
13.54,-0.043639,0
13.54,-0.043639,0
14.224,-0.24734,0
14.224,-0.24734,0
14.433,-0.033065,0
14.433,-0.033065,0
15.101,-0.018285,0
15.101,-0.018285,0
16.341,0,0
16.341,0,0
15.098,0,0
15.098,0,0
12.552,-0.069421,0
12.552,-0.069421,0
11.853,0,0
11.853,0,0
17.685,-0.017105,0
17.685,-0.017105,0
16.325,-0.12203,0
16.325,-0.12203,0
13.766,-0.091073,0
13.766,-0.091073,0
15.242,-0.080932,0
15.242,-0.080932,0
20.494,-0.21903,0
20.494,-0.21903,0
64.016,-0.42452,0
64.016,-0.42452,0
74.335,-0.79064,0
74.335,-0.79064,0
216.08,-1.0401,0
216.08,-1.0401,0
41.052,-0.84286,0
41.052,-0.84286,0
60.984,-1.1934,0
60.984,-1.1934,0
37.424,-1.4256,0
37.424,-1.4256,0
28.858,-0.89313,0
28.858,-0.89313,0
22.27,-0.57898,0
22.27,-0.57898,0
20.372,-0.49914,0
20.372,-0.49914,0
18.191,-0.49186,0
18.191,-0.49186,0
18.09,-0.20891,0
18.09,-0.20891,0
37.555,-0.31967,0
37.555,-0.31967,0
25.973,-0.12399,0
25.973,-0.12399,0
28.671,-0.053911,0
28.671,-0.053911,0
64.394,-0.26094,0
64.394,-0.26094,0
49.088,-0.10192,0
49.088,-0.10192,0
49.18,-0.038,0
49.18,-0.038,0
53.267,-0.034511,0
53.267,-0.034511,0
56.839,-0.058259,0
56.839,-0.058259,0
54.34,-0.029564,0
54.34,-0.029564,0
55,-0.10335,0
55,-0.10335,0
52.774,-0.12987,0
52.774,-0.12987,0
53.731,-0.12143,0
53.731,-0.12143,0
44.857,-0.15643,0
44.857,-0.15643,0
43.67,-0.11129,0
43.67,-0.11129,0
34.087,-0.11635,0
34.087,-0.11635,0
31.311,-0.12307,0
31.311,-0.12307,0
27.152,-0.21182,0
27.152,-0.21182,0
23.882,-0.24776,0
23.882,-0.24776,0
21.272,-0.094778,0
21.272,-0.094778,0
18.628,-0.041654,0
18.628,-0.041654,0
18.642,-0.036313,0
18.642,-0.036313,0
2.5358,-0.269,0
2.5358,-0.269,0
0,0,0
0,0,0
0,-0.024806,0
0,-0.024806,0
0,-0.057455,0
0,-0.057455,0
4.2725,0,0
4.2725,0,0
16.881,-0.027604,0
16.881,-0.027604,0
31.935,-0.73817,0
31.935,-0.73817,0
9.877,-0.8877,0
9.877,-0.8877,0
18.113,-0.56146,0
18.113,-0.56146,0
49.315,-0.58259,0
49.315,-0.58259,0
119.42,-0.76961,0
119.42,-0.76961,0
330.62,-1.1028,0
330.62,-1.1028,0
31.575,-0.46342,0
31.575,-0.46342,0
20.511,-0.59277,0
20.511,-0.59277,0
17.066,-0.66098,0
17.066,-0.66098,0
22.35,-0.1142,0
22.35,-0.1142,0
52.389,0,0
52.389,0,0
72.776,-0.13861,0
72.776,-0.13861,0
72.402,-0.17376,0
72.402,-0.17376,0
80.262,-0.087753,0
80.262,-0.087753,0
85.146,-0.025462,0
85.146,-0.025462,0
81.729,-0.065009,0
81.729,-0.065009,0
82.776,-0.049132,0
82.776,-0.049132,0
79.099,-0.024018,0
79.099,-0.024018,0
69.94,-0.045074,0
69.94,-0.045074,0
60.331,-0.08596,0
60.331,-0.08596,0
50.534,-0.03206,0
50.534,-0.03206,0
44.006,-0.049651,0
44.006,-0.049651,0
41.519,-0.042561,0
41.519,-0.042561,0
35.541,-0.12635,0
35.541,-0.12635,0
35.586,-0.21852,0
35.586,-0.21852,0
29.219,-0.12236,0
29.219,-0.12236,0
24.504,-0.068194,0
24.504,-0.068194,0
19.648,-0.087533,0
19.648,-0.087533,0
16.471,-0.1481,0
16.471,-0.1481,0
9.9136,0,0
9.9136,0,0
10.19,-0.051329,0
10.19,-0.051329,0
8.8027,-0.000989,0
8.8027,-0.000989,0
11.055,0,0
11.055,0,0
9.9734,0,0
9.9734,0,0
11.45,-0.04979,0
11.45,-0.04979,0
30.303,-0.048548,0
30.303,-0.048548,0
34.921,-0.4556,0
34.921,-0.4556,0
144.52,-0.76434,0
144.52,-0.76434,0
69.671,-0.98264,0
69.671,-0.98264,0
34.24,-0.87554,0
34.24,-0.87554,0
28.404,-0.7564,0
28.404,-0.7564,0
22.525,-0.7782,0
22.525,-0.7782,0
35.681,-0.35393,0
35.681,-0.35393,0
58.101,-0.24394,0
58.101,-0.24394,0
72.152,-0.24846,0
72.152,-0.24846,0
76.767,-0.24311,0
76.767,-0.24311,0
80.956,-0.17808,0
80.956,-0.17808,0
83,-0.13245,0
83,-0.13245,0
81.005,-0.13619,0
81.005,-0.13619,0
76.906,-0.12084,0
76.906,-0.12084,0
74.194,-0.094057,0
74.194,-0.094057,0
70.719,-0.12303,0
70.719,-0.12303,0
68.319,-0.13411,0
68.319,-0.13411,0
62.757,-0.11402,0
62.757,-0.11402,0
56.491,-0.20473,0
56.491,-0.20473,0
50.671,-0.2197,0
50.671,-0.2197,0
46.303,-0.41362,0
46.303,-0.41362,0
40.103,-0.19531,0
40.103,-0.19531,0
31.628,-0.22018,0
31.628,-0.22018,0
26.102,-0.27505,0
26.102,-0.27505,0
19.308,-0.24132,0
19.308,-0.24132,0
15.896,-0.14075,0
15.896,-0.14075,0
13.528,-0.14151,0
13.528,-0.14151,0
14.654,-0.23855,0
14.654,-0.23855,0
13.417,-0.094709,0
13.417,-0.094709,0
13.508,-0.12202,0
13.508,-0.12202,0
14.528,-0.21743,0
14.528,-0.21743,0
16.582,-0.088207,0
16.582,-0.088207,0
29.209,-0.13352,0
29.209,-0.13352,0
40.683,-0.52776,0
40.683,-0.52776,0
0,-1.1533,0
0,-1.1533,0
27.468,-0.84703,0
27.468,-0.84703,0
58.88,-0.7225,0
58.88,-0.7225,0
20.118,-0.8674,0
20.118,-0.8674,0
34.111,-0.83016,0
34.111,-0.83016,0
28.996,-0.9626,0
28.996,-0.9626,0
26.486,-1.0375,0
26.486,-1.0375,0
33.155,-0.97675,0
33.155,-0.97675,0
28.435,-0.61753,0
28.435,-0.61753,0
17.838,-0.39022,0
17.838,-0.39022,0
16.004,-0.14433,0
16.004,-0.14433,0
14.462,-0.17478,0
14.462,-0.17478,0
13.834,-0.014417,0
13.834,-0.014417,0
14.11,-0.1841,0
14.11,-0.1841,0
12.821,-0.039297,0
12.821,-0.039297,0
13.691,-0.10147,0
13.691,-0.10147,0
14.063,-0.14597,0
14.063,-0.14597,0
15.468,-0.13149,0
15.468,-0.13149,0
25.917,-0.85612,0
25.917,-0.85612,0
23.136,-0.93869,0
23.136,-0.93869,0
14.249,-0.057031,0
14.249,-0.057031,0
15.829,-0.038051,0
15.829,-0.038051,0
22.02,-0.13352,0
22.02,-0.13352,0
15.682,-0.13384,0
15.682,-0.13384,0
18.932,-0.033457,0
18.932,-0.033457,0
70.544,-0.064185,0
70.544,-0.064185,0
49.254,-0.22642,0
49.254,-0.22642,0
39.817,0,0
39.817,0,0
46.488,0,0
46.488,0,0
53.616,-0.043154,0
53.616,-0.043154,0
54.458,-0.093712,0
54.458,-0.093712,0
60.419,-0.085434,0
60.419,-0.085434,0
62.358,-0.017251,0
62.358,-0.017251,0
63.811,-0.078957,0
63.811,-0.078957,0
63.605,-0.1292,0
63.605,-0.1292,0
61.417,-0.084179,0
61.417,-0.084179,0
63.381,-0.11406,0
63.381,-0.11406,0
56.089,-0.11913,0
56.089,-0.11913,0
53.302,-0.085007,0
53.302,-0.085007,0
45.513,-0.005258,0
45.513,-0.005258,0
29.599,-0.21341,0
29.599,-0.21341,0
23.105,-0.19701,0
23.105,-0.19701,0
19.005,-0.26999,0
19.005,-0.26999,0
16.496,-0.11815,0
16.496,-0.11815,0
16.218,-0.24487,0
16.218,-0.24487,0
14.051,-0.17584,0
14.051,-0.17584,0
13.3,-0.15777,0
13.3,-0.15777,0
13.037,-0.0354,0
13.037,-0.0354,0
13.938,-0.19865,0
13.938,-0.19865,0
14.578,-0.090098,0
14.578,-0.090098,0
15.376,-0.049815,0
15.376,-0.049815,0
15.839,0,0
15.839,0,0
14.94,-0.036794,0
14.94,-0.036794,0
12.878,-0.12491,0
12.878,-0.12491,0
12.935,-0.063124,0
12.935,-0.063124,0
17.798,-0.031144,0
17.798,-0.031144,0
16.071,-0.10274,0
16.071,-0.10274,0
13.95,-0.043074,0
13.95,-0.043074,0
15.094,-0.11708,0
15.094,-0.11708,0
20.194,-0.19823,0
20.194,-0.19823,0
63.533,-0.39236,0
63.533,-0.39236,0
74.198,-0.75956,0
74.198,-0.75956,0
216,-1.0073,0
216,-1.0073,0
41.369,-0.81162,0
41.369,-0.81162,0
61.228,-1.1606,0
61.228,-1.1606,0
37.937,-1.3933,0
37.937,-1.3933,0
29.131,-0.87779,0
29.131,-0.87779,0
22.775,-0.5582,0
22.775,-0.5582,0
20.934,-0.43571,0
20.934,-0.43571,0
19.222,-0.48161,0
19.222,-0.48161,0
18.441,-0.1476,0
18.441,-0.1476,0
38.237,-0.3,0
38.237,-0.3,0
26.942,-0.12537,0
26.942,-0.12537,0
29.18,-0.014596,0
29.18,-0.014596,0
64.968,-0.2324,0
64.968,-0.2324,0
49.5,-0.083027,0
49.5,-0.083027,0
49.163,-0.010647,0
49.163,-0.010647,0
53.616,0,0
53.616,0,0
57.341,-0.037876,0
57.341,-0.037876,0
54.903,-0.003343,0
54.903,-0.003343,0
55.475,-0.082598,0
55.475,-0.082598,0
53.012,-0.11057,0
53.012,-0.11057,0
54.172,-0.094705,0
54.172,-0.094705,0
45.118,-0.12427,0
45.118,-0.12427,0
43.917,-0.083096,0
43.917,-0.083096,0
34.3,-0.10373,0
34.3,-0.10373,0
31.482,-0.071395,0
31.482,-0.071395,0
27.788,-0.20156,0
27.788,-0.20156,0
24.028,-0.24225,0
24.028,-0.24225,0
21.942,-0.10448,0
21.942,-0.10448,0
19.719,-0.038922,0
19.719,-0.038922,0
19.493,-0.024345,0
19.493,-0.024345,0
1.3295,-0.72008,0
1.3295,-0.72008,0
0,0,0
0,0,0
0,0,0
0,0,0
0.33059,-0.12247,0
0.33059,-0.12247,0
0,0,0
0,0,0
28.522,0,0
28.522,0,0
73.239,-0.075039,0
73.239,-0.075039,0
51.183,-0.082331,0
51.183,-0.082331,0
30.849,-0.055945,0
30.849,-0.055945,0
27.211,-0.06569,0
27.211,-0.06569,0
17.576,-0.11043,0
17.576,-0.11043,0
15.492,-0.23778,0
15.492,-0.23778,0
10.962,-0.5833,0
10.962,-0.5833,0
6.5126,-0.99567,0
6.5126,-0.99567,0
3.1658,-1.3313,0
3.1658,-1.3313,0
3.4817,-1.3415,0
3.4817,-1.3415,0
4.1872,-1.3377,0
4.1872,-1.3377,0
19.033,-0.44245,0
19.033,-0.44245,0
14.906,-0.57822,0
14.906,-0.57822,0
16.809,-0.28476,0
16.809,-0.28476,0
69.999,-0.047284,0
69.999,-0.047284,0
39.38,-0.64363,0
39.38,-0.64363,0
65.791,-0.17761,0
65.791,-0.17761,0
77.048,-0.18752,0
77.048,-0.18752,0
71.359,-0.095735,0
71.359,-0.095735,0
57.913,-0.059385,0
57.913,-0.059385,0
49.232,-0.044791,0
49.232,-0.044791,0
42.272,-0.029395,0
42.272,-0.029395,0
39.488,-0.028346,0
39.488,-0.028346,0
35.105,-0.027296,0
35.105,-0.027296,0
27.645,-0.019814,0
27.645,-0.019814,0
21.035,-0.081906,0
21.035,-0.081906,0
11.699,-0.079557,0
11.699,-0.079557,0
4.6804,-0.23906,0
4.6804,-0.23906,0
1.6453,-0.64453,0
1.6453,-0.64453,0
1.3484,-0.55455,0
1.3484,-0.55455,0
14.204,-0.15464,0
14.204,-0.15464,0
21.898,-0.11193,0
21.898,-0.11193,0
4.3334,-0.2022,0
4.3334,-0.2022,0
0.308,-0.29772,0
0.308,-0.29772,0
15.907,0,0
15.907,0,0
16.422,-0.44523,0
16.422,-0.44523,0
76.115,-0.040654,0
76.115,-0.040654,0
70.553,-0.044068,0
70.553,-0.044068,0
62.264,0,0
62.264,0,0
58.485,-0.025286,0
58.485,-0.025286,0
49.807,-0.038387,0
49.807,-0.038387,0
38.137,-0.097795,0
38.137,-0.097795,0
23.606,-0.26276,0
23.606,-0.26276,0
14.736,-0.38403,0
14.736,-0.38403,0
10.435,-0.34892,0
10.435,-0.34892,0
10.475,-0.56248,0
10.475,-0.56248,0
18.179,-0.17536,0
18.179,-0.17536,0
20.804,-0.12388,0
20.804,-0.12388,0
8.1731,-0.4612,0
8.1731,-0.4612,0
6.9223,-0.39435,0
6.9223,-0.39435,0
6.8459,-0.35163,0
6.8459,-0.35163,0
5.9887,-0.42842,0
5.9887,-0.42842,0
73.852,-0.35347,0
73.852,-0.35347,0
61.075,-0.029097,0
61.075,-0.029097,0
53.874,-0.030324,0
53.874,-0.030324,0
43.239,-0.041934,0
43.239,-0.041934,0
31.99,-0.025122,0
31.99,-0.025122,0
24.273,-0.18234,0
24.273,-0.18234,0
14.204,-0.87689,0
14.204,-0.87689,0
11.378,-1.1757,0
11.378,-1.1757,0
14.155,-0.71569,0
14.155,-0.71569,0
19.338,-0.17383,0
19.338,-0.17383,0
12.801,-0.44554,0
12.801,-0.44554,0
9.3325,-0.56064,0
9.3325,-0.56064,0
10.58,-0.47314,0
10.58,-0.47314,0
7.901,-0.64802,0
7.901,-0.64802,0
100.76,-0.098673,0
100.76,-0.098673,0
87.37,-0.067176,0
87.37,-0.067176,0
69.855,-0.08156,0
69.855,-0.08156,0
62.357,-0.073257,0
62.357,-0.073257,0
49.477,-0.084963,0
49.477,-0.084963,0
35.809,-0.10507,0
35.809,-0.10507,0
25.745,-0.15625,0
25.745,-0.15625,0
14.714,-0.26562,0
14.714,-0.26562,0
11.975,-0.265,0
11.975,-0.265,0
14.43,-0.085157,0
14.43,-0.085157,0
20.413,-0.10013,0
20.413,-0.10013,0
10.207,-0.35758,0
10.207,-0.35758,0
8.7272,-0.22074,0
8.7272,-0.22074,0
102.93,-0.078148,0
102.93,-0.078148,0
83.671,-0.089274,0
83.671,-0.089274,0
67.595,-0.063147,0
67.595,-0.063147,0
60.72,-0.053148,0
60.72,-0.053148,0
51.554,-0.049548,0
51.554,-0.049548,0
41.732,-0.049642,0
41.732,-0.049642,0
36.763,-0.03775,0
36.763,-0.03775,0
25.141,-0.10571,0
25.141,-0.10571,0
15.412,-0.30477,0
15.412,-0.30477,0
14.412,-0.32872,0
14.412,-0.32872,0
30.602,-0.024853,0
30.602,-0.024853,0
41.592,-0.21233,0
41.592,-0.21233,0
29.152,-0.33298,0
29.152,-0.33298,0
15.901,-0.2577,0
15.901,-0.2577,0
76.4,-0.35406,0
76.4,-0.35406,0
87.649,-0.064547,0
87.649,-0.064547,0
104.81,-0.032055,0
104.81,-0.032055,0
89.304,-0.029312,0
89.304,-0.029312,0
71.276,-0.022369,0
71.276,-0.022369,0
57.137,-0.019816,0
57.137,-0.019816,0
48.762,0,0
48.762,0,0
43.799,-0.008662,0
43.799,-0.008662,0
31.556,-0.03376,0
31.556,-0.03376,0
23.184,-0.23858,0
23.184,-0.23858,0
16.852,-0.42356,0
16.852,-0.42356,0
16.811,-0.48174,0
16.811,-0.48174,0
27.788,-0.65551,0
27.788,-0.65551,0
21.436,-0.85631,0
21.436,-0.85631,0
18.253,-0.68916,0
18.253,-0.68916,0
19.481,-0.53349,0
19.481,-0.53349,0
42.202,-0.088911,0
42.202,-0.088911,0
174.08,-0.39609,0
174.08,-0.39609,0
21.741,-0.075018,0
21.741,-0.075018,0
65.813,-0.13619,0
65.813,-0.13619,0
105.62,-0.031094,0
105.62,-0.031094,0
91.932,-0.036798,0
91.932,-0.036798,0
78.464,-0.04948,0
78.464,-0.04948,0
65.816,-0.017685,0
65.816,-0.017685,0
52.27,0,0
52.27,0,0
31.26,-0.099219,0
31.26,-0.099219,0
25.307,-0.056886,0
25.307,-0.056886,0
19.789,-0.17481,0
19.789,-0.17481,0
33.797,-0.010486,0
33.797,-0.010486,0
28.192,-0.1314,0
28.192,-0.1314,0
16.012,-0.13702,0
16.012,-0.13702,0
13.369,-0.23859,0
13.369,-0.23859,0
92.575,-0.048865,0
92.575,-0.048865,0
79.032,-0.069762,0
79.032,-0.069762,0
66.359,-0.060587,0
66.359,-0.060587,0
48.748,-0.064745,0
48.748,-0.064745,0
35.329,-0.026225,0
35.329,-0.026225,0
36.31,-0.11858,0
36.31,-0.11858,0
30.831,-0.18907,0
30.831,-0.18907,0
28.21,-0.069738,0
28.21,-0.069738,0
35.568,-0.038856,0
35.568,-0.038856,0
29.395,-0.071156,0
29.395,-0.071156,0
74.544,-0.30757,0
74.544,-0.30757,0
104.47,-0.070934,0
104.47,-0.070934,0
43.112,-0.1426,0
43.112,-0.1426,0
33.412,-0.19417,0
33.412,-0.19417,0
79.675,-0.11719,0
79.675,-0.11719,0
105.39,-0.074629,0
105.39,-0.074629,0
58.091,-0.40453,0
58.091,-0.40453,0
89.303,-0.14369,0
89.303,-0.14369,0
96.943,-0.15358,0
96.943,-0.15358,0
97.103,-0.15864,0
97.103,-0.15864,0
91.464,-0.14057,0
91.464,-0.14057,0
76.929,-0.070238,0
76.929,-0.070238,0
63.687,-0.10184,0
63.687,-0.10184,0
55.103,-0.091366,0
55.103,-0.091366,0
47.587,-0.1917,0
47.587,-0.1917,0
38.939,-0.1417,0
38.939,-0.1417,0
31.32,-0.1745,0
31.32,-0.1745,0
0,0,0
0,0,0
0,-0.039209,0
0,-0.039209,0
0.30264,-0.20101,0
0.30264,-0.20101,0
0,0,0
0,0,0
31.498,0,0
31.498,0,0
76.15,-0.076691,0
76.15,-0.076691,0
53.919,-0.089632,0
53.919,-0.089632,0
33.547,-0.065906,0
33.547,-0.065906,0
30.076,-0.068624,0
30.076,-0.068624,0
19.859,-0.056009,0
19.859,-0.056009,0
15.993,-0.081399,0
15.993,-0.081399,0
10.59,-0.14397,0
10.59,-0.14397,0
5.6615,-0.26699,0
5.6615,-0.26699,0
1.7438,-0.57493,0
1.7438,-0.57493,0
1.4905,-0.55474,0
1.4905,-0.55474,0
1.3979,-0.33755,0
1.3979,-0.33755,0
17.633,-0.03451,0
17.633,-0.03451,0
12.207,-0.088144,0
12.207,-0.088144,0
14.499,0,0
14.499,0,0
72.005,-0.079136,0
72.005,-0.079136,0
41.794,-0.67581,0
41.794,-0.67581,0
68.1,-0.20666,0
68.1,-0.20666,0
80.201,-0.20778,0
80.201,-0.20778,0
73.53,-0.1304,0
73.53,-0.1304,0
60.684,-0.080369,0
60.684,-0.080369,0
51.594,-0.069691,0
51.594,-0.069691,0
44.448,-0.060876,0
44.448,-0.060876,0
42.074,-0.045623,0
42.074,-0.045623,0
37.391,-0.054261,0
37.391,-0.054261,0
29.648,-0.032683,0
29.648,-0.032683,0
22.894,-0.08772,0
22.894,-0.08772,0
13.617,-0.19818,0
13.617,-0.19818,0
5.7055,-0.29754,0
5.7055,-0.29754,0
2.7611,-0.58512,0
2.7611,-0.58512,0
1.4053,-0.56268,0
1.4053,-0.56268,0
14.706,-0.080551,0
14.706,-0.080551,0
22.632,-0.12568,0
22.632,-0.12568,0
4.959,-0.16008,0
4.959,-0.16008,0
0.27232,-0.35878,0
0.27232,-0.35878,0
17.936,0,0
17.936,0,0
19.185,-0.4652,0
19.185,-0.4652,0
75.995,-0.055214,0
75.995,-0.055214,0
68.754,-0.079595,0
68.754,-0.079595,0
59.629,-0.033473,0
59.629,-0.033473,0
54.844,-0.051086,0
54.844,-0.051086,0
46.194,-0.053826,0
46.194,-0.053826,0
33.791,-0.061891,0
33.791,-0.061891,0
18.807,-0.12064,0
18.807,-0.12064,0
10.493,-0.33645,0
10.493,-0.33645,0
6.4653,-0.23039,0
6.4653,-0.23039,0
6.3332,-0.32689,0
6.3332,-0.32689,0
16.177,-0.10824,0
16.177,-0.10824,0
19.293,-0.13081,0
19.293,-0.13081,0
5.2732,-0.24334,0
5.2732,-0.24334,0
4.9741,-0.49672,0
4.9741,-0.49672,0
4.6122,-0.24342,0
4.6122,-0.24342,0
4.295,-0.49976,0
4.295,-0.49976,0
73.898,-0.35946,0
73.898,-0.35946,0
60.655,-0.043055,0
60.655,-0.043055,0
52.788,-0.046988,0
52.788,-0.046988,0
41.354,-0.046253,0
41.354,-0.046253,0
30.845,-0.013583,0
30.845,-0.013583,0
21.032,-0.078892,0
21.032,-0.078892,0
10.219,-0.15351,0
10.219,-0.15351,0
8.2697,-0.24596,0
8.2697,-0.24596,0
9.5641,-0.17979,0
9.5641,-0.17979,0
17.518,-0.12859,0
17.518,-0.12859,0
11.31,-0.28562,0
11.31,-0.28562,0
6.5538,-0.32975,0
6.5538,-0.32975,0
4.9581,-0.40051,0
4.9581,-0.40051,0
4.5692,-0.37649,0
4.5692,-0.37649,0
100.45,-0.10987,0
100.45,-0.10987,0
87.116,-0.077487,0
87.116,-0.077487,0
68.961,-0.098235,0
68.961,-0.098235,0
61.925,-0.079673,0
61.925,-0.079673,0
48.288,-0.10883,0
48.288,-0.10883,0
35.345,-0.12963,0
35.345,-0.12963,0
24.71,-0.16472,0
24.71,-0.16472,0
14.511,-0.28323,0
14.511,-0.28323,0
10.144,-0.3434,0
10.144,-0.3434,0
13.814,-0.082879,0
13.814,-0.082879,0
19.494,-0.10645,0
19.494,-0.10645,0
8.5623,-0.34026,0
8.5623,-0.34026,0
7.9771,-0.42596,0
7.9771,-0.42596,0
103.18,-0.070177,0
103.18,-0.070177,0
83.201,-0.087687,0
83.201,-0.087687,0
67.122,-0.065281,0
67.122,-0.065281,0
60.82,-0.047532,0
60.82,-0.047532,0
51.483,-0.065433,0
51.483,-0.065433,0
42.234,-0.036232,0
42.234,-0.036232,0
36.094,-0.046156,0
36.094,-0.046156,0
23.105,-0.12406,0
23.105,-0.12406,0
13.224,-0.27261,0
13.224,-0.27261,0
10.466,-0.2064,0
10.466,-0.2064,0
28.34,-0.017816,0
28.34,-0.017816,0
41.521,-0.25465,0
41.521,-0.25465,0
28.579,-0.32639,0
28.579,-0.32639,0
13.314,-0.22376,0
13.314,-0.22376,0
76.067,-0.35262,0
76.067,-0.35262,0
87.777,-0.08205,0
87.777,-0.08205,0
104.82,-0.051091,0
104.82,-0.051091,0
88.801,-0.053184,0
88.801,-0.053184,0
70.712,-0.049129,0
70.712,-0.049129,0
56.38,-0.033826,0
56.38,-0.033826,0
48.001,-0.027427,0
48.001,-0.027427,0
41.654,-0.032251,0
41.654,-0.032251,0
30.077,-0.001613,0
30.077,-0.001613,0
20.487,-0.10677,0
20.487,-0.10677,0
13.048,-0.42446,0
13.048,-0.42446,0
14.295,-0.62038,0
14.295,-0.62038,0
26.937,-0.63724,0
26.937,-0.63724,0
19.407,-0.86541,0
19.407,-0.86541,0
15.86,-0.80293,0
15.86,-0.80293,0
16.145,-0.46511,0
16.145,-0.46511,0
41.109,-0.1014,0
41.109,-0.1014,0
174.27,-0.41529,0
174.27,-0.41529,0
21.646,-0.090305,0
21.646,-0.090305,0
65.864,-0.15124,0
65.864,-0.15124,0
105.24,-0.049013,0
105.24,-0.049013,0
91.62,-0.053323,0
91.62,-0.053323,0
78.255,-0.066891,0
78.255,-0.066891,0
65.486,-0.038196,0
65.486,-0.038196,0
51.897,-0.012009,0
51.897,-0.012009,0
31.185,-0.10948,0
31.185,-0.10948,0
20.269,-0.14297,0
20.269,-0.14297,0
17.277,-0.15999,0
17.277,-0.15999,0
33.21,-0.043829,0
33.21,-0.043829,0
26.721,-0.15113,0
26.721,-0.15113,0
12.933,-0.21252,0
12.933,-0.21252,0
10.624,-0.19625,0
10.624,-0.19625,0
92.235,-0.052666,0
92.235,-0.052666,0
78.731,-0.072814,0
78.731,-0.072814,0
65.987,-0.063818,0
65.987,-0.063818,0
47.928,-0.058027,0
47.928,-0.058027,0
34.604,-0.003434,0
34.604,-0.003434,0
34.761,-0.071465,0
34.761,-0.071465,0
29.502,-0.12991,0
29.502,-0.12991,0
