@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,4-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute class {0,1}

@data
40.436,5.4857,0
40.436,5.4857,0
53.909,5.5028,0
53.909,5.5028,0
73.519,5.5591,0
73.519,5.5591,0
77.889,5.5285,0
77.889,5.5285,0
78.964,5.5177,0
78.964,5.5177,0
77.222,5.4559,0
77.222,5.4559,0
49.615,5.3441,0
49.615,5.3441,0
67.431,5.4941,0
67.431,5.4941,0
64.544,5.4571,0
64.544,5.4571,0
81.344,5.6435,0
81.344,5.6435,0
67.746,5.4945,0
67.746,5.4945,0
66.229,5.5625,0
66.229,5.5625,0
58.547,5.4685,0
58.547,5.4685,0
53.368,5.6007,0
53.368,5.6007,0
44.001,5.4595,0
44.001,5.4595,0
33.876,5.4368,0
33.876,5.4368,0
24.619,5.4557,0
24.619,5.4557,0
15.116,5.4224,0
15.116,5.4224,0
9.3161,5.5624,0
9.3161,5.5624,0
10.32,5.6997,0
10.32,5.6997,0
13.054,5.734,0
13.054,5.734,0
23.328,5.4603,0
23.328,5.4603,0
0,4.3915,0
0,4.3915,0
80.064,5.4792,0
80.064,5.4792,0
69.397,5.5262,0
69.397,5.5262,0
99.765,5.6245,0
99.765,5.6245,0
107.03,5.7241,0
107.03,5.7241,0
96.784,5.6329,0
96.784,5.6329,0
97.966,5.6407,0
97.966,5.6407,0
101.35,5.6402,0
101.35,5.6402,0
102.53,5.6515,0
102.53,5.6515,0
79.01,5.4819,0
79.01,5.4819,0
93.988,5.5815,0
93.988,5.5815,0
85.589,5.5649,0
85.589,5.5649,0
79.313,5.5263,0
79.313,5.5263,0
84.244,5.5149,0
84.244,5.5149,0
53.333,5.631,0
53.333,5.631,0
33.488,5.6003,0
33.488,5.6003,0
33.912,5.6825,0
33.912,5.6825,0
45.947,5.6467,0
45.947,5.6467,0
81.785,5.6703,0
81.785,5.6703,0
178.23,4.3218,0
178.23,4.3218,0
42.283,4.8089,0
42.283,4.8089,0
30.6,4.4921,0
30.6,4.4921,0
22.611,4.2174,0
22.611,4.2174,0
21.866,4.1991,0
21.866,4.1991,0
61.295,5.3119,0
61.295,5.3119,0
37.436,5.4529,0
37.436,5.4529,0
83.235,5.4636,0
83.235,5.4636,0
75.564,5.4398,0
75.564,5.4398,0
74.162,5.608,0
74.162,5.608,0
89.564,5.5697,0
89.564,5.5697,0
89.91,5.5783,0
89.91,5.5783,0
96.187,5.643,0
96.187,5.643,0
97.577,5.6759,0
97.577,5.6759,0
76.747,5.612,0
76.747,5.612,0
96.117,5.6689,0
96.117,5.6689,0
98.264,5.6104,0
98.264,5.6104,0
96.402,5.6179,0
96.402,5.6179,0
89.818,5.6476,0
89.818,5.6476,0
92.728,5.6351,0
92.728,5.6351,0
41.376,5.5525,0
41.376,5.5525,0
29.289,5.4829,0
29.289,5.4829,0
33.07,5.6952,0
33.07,5.6952,0
22.306,4.5183,0
22.306,4.5183,0
289.8,4.4391,0
289.8,4.4391,0
61.984,5.1815,0
61.984,5.1815,0
40.233,4.749,0
40.233,4.749,0
18.898,4.0687,0
18.898,4.0687,0
33.463,5.313,0
33.463,5.313,0
38.498,5.6791,0
38.498,5.6791,0
74.726,5.4255,0
74.726,5.4255,0
97.067,5.6028,0
97.067,5.6028,0
21.423,5.6001,0
21.423,5.6001,0
97.563,5.6906,0
97.563,5.6906,0
92.758,5.6841,0
92.758,5.6841,0
90.72,5.5842,0
90.72,5.5842,0
99.687,5.638,0
99.687,5.638,0
93.74,5.5707,0
93.74,5.5707,0
87.293,5.5086,0
87.293,5.5086,0
93.868,5.609,0
93.868,5.609,0
91.249,5.579,0
91.249,5.579,0
89.192,5.5749,0
89.192,5.5749,0
88.82,5.6066,0
88.82,5.6066,0
79.781,5.6264,0
79.781,5.6264,0
59.544,5.5993,0
59.544,5.5993,0
41.475,5.5965,0
41.475,5.5965,0
31.779,5.5741,0
31.779,5.5741,0
31.85,5.6933,0
31.85,5.6933,0
51.552,5.7482,0
51.552,5.7482,0
72.12,5.342,0
72.12,5.342,0
17.767,4.4303,0
17.767,4.4303,0
33.794,4.6053,0
33.794,4.6053,0
30.922,4.6943,0
30.922,4.6943,0
31.64,5.2171,0
31.64,5.2171,0
30.088,5.3574,0
30.088,5.3574,0
41.609,5.5654,0
41.609,5.5654,0
62.582,5.6872,0
62.582,5.6872,0
93.255,5.5587,0
93.255,5.5587,0
110.12,5.7219,0
110.12,5.7219,0
108.93,5.7118,0
108.93,5.7118,0
50.001,5.6123,0
50.001,5.6123,0
100.08,5.6291,0
100.08,5.6291,0
92.184,5.6069,0
92.184,5.6069,0
89.41,5.5674,0
89.41,5.5674,0
94.707,5.6369,0
94.707,5.6369,0
104.47,5.6989,0
104.47,5.6989,0
101.67,5.6831,0
101.67,5.6831,0
93.269,5.5695,0
93.269,5.5695,0
76.823,5.6313,0
76.823,5.6313,0
73.068,5.5692,0
73.068,5.5692,0
65.265,5.5854,0
65.265,5.5854,0
48.01,5.6326,0
48.01,5.6326,0
32.114,5.6524,0
32.114,5.6524,0
29.062,5.6846,0
29.062,5.6846,0
34.862,5.5713,0
34.862,5.5713,0
29.06,4.6517,0
29.06,4.6517,0
85.72,5.5129,0
85.72,5.5129,0
0,5.5869,0
0,5.5869,0
0,5.5757,0
0,5.5757,0
0,5.5485,0
0,5.5485,0
3.9815,5.6417,0
3.9815,5.6417,0
16.513,5.6281,0
16.513,5.6281,0
31.683,4.952,0
31.683,4.952,0
8.8693,4.7755,0
8.8693,4.7755,0
17.214,5.1053,0
17.214,5.1053,0
47.646,5.0825,0
47.646,5.0825,0
118.04,4.8958,0
118.04,4.8958,0
329.54,4.5605,0
329.54,4.5605,0
31.408,4.8714,0
31.408,4.8714,0
20.442,4.7332,0
20.442,4.7332,0
19.818,4.7134,0
19.818,4.7134,0
23.968,4.9815,0
23.968,4.9815,0
53.73,5.5034,0
53.73,5.5034,0
72.687,5.4333,0
72.687,5.4333,0
72.394,5.4056,0
72.394,5.4056,0
79.59,5.4829,0
79.59,5.4829,0
84.61,5.5458,0
84.61,5.5458,0
82.144,5.5178,0
82.144,5.5178,0
82.291,5.5239,0
82.291,5.5239,0
78.108,5.542,0
78.108,5.542,0
69.641,5.5344,0
69.641,5.5344,0
60.353,5.4837,0
60.353,5.4837,0
51.27,5.5455,0
51.27,5.5455,0
45.505,5.5349,0
45.505,5.5349,0
41.26,5.5317,0
41.26,5.5317,0
36.272,5.4648,0
36.272,5.4648,0
36.53,5.3724,0
36.53,5.3724,0
30.76,5.4104,0
30.76,5.4104,0
24.716,5.4749,0
24.716,5.4749,0
20.027,5.5189,0
20.027,5.5189,0
19.086,5.4169,0
19.086,5.4169,0
13.764,5.443,0
13.764,5.443,0
13.367,5.4902,0
13.367,5.4902,0
12.219,5.5244,0
12.219,5.5244,0
14.749,5.5241,0
14.749,5.5241,0
13.187,5.4419,0
13.187,5.4419,0
12.468,5.5737,0
12.468,5.5737,0
30.664,5.6306,0
30.664,5.6306,0
34.704,5.2497,0
34.704,5.2497,0
144.99,4.9444,0
144.99,4.9444,0
69.45,4.7257,0
69.45,4.7257,0
35.588,4.876,0
35.588,4.876,0
28.988,4.9575,0
28.988,4.9575,0
25.631,5.0199,0
25.631,5.0199,0
40.116,5.4654,0
40.116,5.4654,0
60.091,5.4889,0
60.091,5.4889,0
73.446,5.4718,0
73.446,5.4718,0
78.082,5.4767,0
78.082,5.4767,0
81.57,5.5361,0
81.57,5.5361,0
83.016,5.5709,0
83.016,5.5709,0
82.268,5.5714,0
82.268,5.5714,0
77.724,5.5959,0
77.724,5.5959,0
74.84,5.6239,0
74.84,5.6239,0
71.192,5.5846,0
71.192,5.5846,0
69.239,5.5909,0
69.239,5.5909,0
63.531,5.6031,0
63.531,5.6031,0
57.341,5.5159,0
57.341,5.5159,0
51.584,5.4835,0
51.584,5.4835,0
47.212,5.2963,0
47.212,5.2963,0
41.351,5.5208,0
41.351,5.5208,0
35.965,5.5062,0
35.965,5.5062,0
29.601,5.4862,0
29.601,5.4862,0
25.281,5.5017,0
25.281,5.5017,0
20.467,5.5106,0
20.467,5.5106,0
15.595,5.5829,0
15.595,5.5829,0
21.858,5.4847,0
21.858,5.4847,0
23.122,5.476,0
23.122,5.476,0
21.048,5.4956,0
21.048,5.4956,0
20.148,5.4731,0
20.148,5.4731,0
20.051,5.5284,0
20.051,5.5284,0
31.051,5.562,0
31.051,5.562,0
43.234,5.2188,0
43.234,5.2188,0
0,4.5492,0
0,4.5492,0
28.289,4.8597,0
28.289,4.8597,0
60.376,4.9852,0
60.376,4.9852,0
21.329,4.7651,0
21.329,4.7651,0
35.81,4.8071,0
35.81,4.8071,0
30.154,4.67,0
30.154,4.67,0
27.269,4.588,0
27.269,4.588,0
34.04,4.6572,0
34.04,4.6572,0
30.011,5.0104,0
30.011,5.0104,0
18.637,5.1957,0
18.637,5.1957,0
16.343,5.4649,0
16.343,5.4649,0
15.77,5.3137,0
15.77,5.3137,0
15.51,5.4709,0
15.51,5.4709,0
15.397,5.4744,0
15.397,5.4744,0
14.618,5.4852,0
14.618,5.4852,0
15.538,5.5089,0
15.538,5.5089,0
14.713,5.3393,0
14.713,5.3393,0
15.928,5.419,0
15.928,5.419,0
26.231,4.743,0
26.231,4.743,0
23.496,4.596,0
23.496,4.596,0
15.965,5.4028,0
15.965,5.4028,0
17.971,5.3746,0
17.971,5.3746,0
23.089,5.4567,0
23.089,5.4567,0
16.15,5.3846,0
16.15,5.3846,0
19.679,5.5882,0
19.679,5.5882,0
70.621,5.5433,0
70.621,5.5433,0
50.289,5.3678,0
50.289,5.3678,0
41.238,5.6155,0
41.238,5.6155,0
46.696,5.6697,0
46.696,5.6697,0
54.407,5.6208,0
54.407,5.6208,0
55.019,5.5567,0
55.019,5.5567,0
61.455,5.5836,0
61.455,5.5836,0
63.348,5.6469,0
63.348,5.6469,0
64.299,5.5804,0
64.299,5.5804,0
63.707,5.5218,0
63.707,5.5218,0
62.023,5.5862,0
62.023,5.5862,0
63.59,5.5444,0
63.59,5.5444,0
56.789,5.5404,0
56.789,5.5404,0
53.353,5.5845,0
53.353,5.5845,0
46.706,5.6184,0
46.706,5.6184,0
30.565,5.4489,0
30.565,5.4489,0
24.599,5.4518,0
24.599,5.4518,0
20.879,5.3886,0
20.879,5.3886,0
17.99,5.4828,0
17.99,5.4828,0
17.821,5.3723,0
17.821,5.3723,0
15.478,5.4276,0
15.478,5.4276,0
13.841,5.5909,0
13.841,5.5909,0
13.813,5.5527,0
13.813,5.5527,0
15.417,5.3929,0
15.417,5.3929,0
15.515,5.563,0
15.515,5.563,0
15.835,5.6495,0
15.835,5.6495,0
16.478,5.7005,0
16.478,5.7005,0
15.655,5.6923,0
15.655,5.6923,0
14.542,5.5221,0
14.542,5.5221,0
13.011,5.6771,0
13.011,5.6771,0
18.59,5.6225,0
18.59,5.6225,0
16.433,5.6305,0
16.433,5.6305,0
14.683,5.5974,0
14.683,5.5974,0
17.561,5.4491,0
17.561,5.4491,0
21.291,5.4591,0
21.291,5.4591,0
64.015,5.2879,0
64.015,5.2879,0
73.861,4.9195,0
73.861,4.9195,0
215.81,4.6716,0
215.81,4.6716,0
39.68,4.8717,0
39.68,4.8717,0
59.6,4.5214,0
59.6,4.5214,0
36.482,4.2858,0
36.482,4.2858,0
31.384,4.9229,0
31.384,4.9229,0
24.49,5.221,0
24.49,5.221,0
21.026,5.2226,0
21.026,5.2226,0
18.629,5.207,0
18.629,5.207,0
19.107,5.5533,0
19.107,5.5533,0
36.897,5.3842,0
36.897,5.3842,0
25.129,5.5944,0
25.129,5.5944,0
27.849,5.6503,0
27.849,5.6503,0
63.829,5.4572,0
63.829,5.4572,0
49.083,5.6223,0
49.083,5.6223,0
48.966,5.687,0
48.966,5.687,0
52.383,5.6963,0
52.383,5.6963,0
56.495,5.6581,0
56.495,5.6581,0
53.041,5.6838,0
53.041,5.6838,0
54.17,5.6233,0
54.17,5.6233,0
51.848,5.5785,0
51.848,5.5785,0
52.709,5.5988,0
52.709,5.5988,0
43.713,5.5486,0
43.713,5.5486,0
42.584,5.6063,0
42.584,5.6063,0
33.699,5.6151,0
33.699,5.6151,0
31.134,5.5723,0
31.134,5.5723,0
26.273,5.4988,0
26.273,5.4988,0
23.42,5.4743,0
23.42,5.4743,0
21.481,5.5824,0
21.481,5.5824,0
18.974,5.6651,0
18.974,5.6651,0
18.487,5.6241,0
18.487,5.6241,0
1.1066,4.9522,0
1.1066,4.9522,0
0,5.5621,0
0,5.5621,0
0,5.6064,0
0,5.6064,0
0,5.602,0
0,5.602,0
5.0609,5.656,0
5.0609,5.656,0
18.134,5.6262,0
18.134,5.6262,0
33.078,4.929,0
33.078,4.929,0
11.07,4.7765,0
11.07,4.7765,0
19.488,5.105,0
19.488,5.105,0
50.404,5.0817,0
50.404,5.0817,0
120.41,4.8945,0
120.41,4.8945,0
331.69,4.5606,0
331.69,4.5606,0
32.523,4.8864,0
32.523,4.8864,0
21.419,4.785,0
21.419,4.785,0
18.097,4.7594,0
18.097,4.7594,0
23.364,5.2284,0
23.364,5.2284,0
52.049,5.5663,0
52.049,5.5663,0
73.105,5.4382,0
73.105,5.4382,0
72.253,5.3972,0
72.253,5.3972,0
80.24,5.485,0
80.24,5.485,0
85.591,5.5527,0
85.591,5.5527,0
81.974,5.511,0
81.974,5.511,0
82.683,5.5227,0
82.683,5.5227,0
79.163,5.5486,0
79.163,5.5486,0
70.072,5.5324,0
70.072,5.5324,0
60.206,5.4907,0
60.206,5.4907,0
50.802,5.5443,0
50.802,5.5443,0
44.334,5.5251,0
44.334,5.5251,0
41.491,5.5318,0
41.491,5.5318,0
35.45,5.4388,0
35.45,5.4388,0
35.444,5.3504,0
35.444,5.3504,0
29.343,5.4455,0
29.343,5.4455,0
24.489,5.5034,0
24.489,5.5034,0
19.433,5.515,0
19.433,5.515,0
16.273,5.4766,0
16.273,5.4766,0
9.8437,5.6448,0
9.8437,5.6448,0
10.092,5.6114,0
10.092,5.6114,0
8.6683,5.6086,0
8.6683,5.6086,0
10.451,5.6573,0
10.451,5.6573,0
10.075,5.6739,0
10.075,5.6739,0
10.968,5.6781,0
10.968,5.6781,0
30.813,5.6672,0
30.813,5.6672,0
35.136,5.2534,0
35.136,5.2534,0
144.62,4.9471,0
144.62,4.9471,0
68.964,4.7269,0
68.964,4.7269,0
34.298,4.8423,0
34.298,4.8423,0
28.009,4.9325,0
28.009,4.9325,0
22.206,4.9299,0
22.206,4.9299,0
34.952,5.3599,0
34.952,5.3599,0
57.586,5.4487,0
57.586,5.4487,0
72.322,5.4638,0
72.322,5.4638,0
76.785,5.4676,0
76.785,5.4676,0
81.007,5.5309,0
81.007,5.5309,0
83.085,5.5786,0
83.085,5.5786,0
80.836,5.5674,0
80.836,5.5674,0
76.562,5.5889,0
76.562,5.5889,0
74.224,5.614,0
74.224,5.614,0
70.503,5.5833,0
70.503,5.5833,0
67.805,5.5738,0
67.805,5.5738,0
62.197,5.5945,0
62.197,5.5945,0
56.326,5.4957,0
56.326,5.4957,0
50.481,5.4899,0
50.481,5.4899,0
46.164,5.3021,0
46.164,5.3021,0
39.742,5.52,0
39.742,5.52,0
31.861,5.4765,0
31.861,5.4765,0
25.043,5.4676,0
25.043,5.4676,0
18.578,5.4451,0
18.578,5.4451,0
15.771,5.5175,0
15.771,5.5175,0
12.715,5.5659,0
12.715,5.5659,0
13.436,5.523,0
13.436,5.523,0
12.31,5.6283,0
12.31,5.6283,0
12.933,5.584,0
12.933,5.584,0
14.124,5.5393,0
14.124,5.5393,0
16.534,5.5953,0
16.534,5.5953,0
29.569,5.5724,0
29.569,5.5724,0
40.843,5.1725,0
40.843,5.1725,0
0,4.5494,0
0,4.5494,0
27.307,4.8601,0
27.307,4.8601,0
59.386,4.9852,0
59.386,4.9852,0
20.692,4.7526,0
20.692,4.7526,0
35.158,4.7984,0
35.158,4.7984,0
29.88,4.6624,0
29.88,4.6624,0
27.069,4.5823,0
27.069,4.5823,0
33.695,4.6443,0
33.695,4.6443,0
29.047,4.9969,0
29.047,4.9969,0
18.058,5.2278,0
18.058,5.2278,0
17.005,5.4128,0
17.005,5.4128,0
14.975,5.413,0
14.975,5.413,0
13.828,5.5334,0
13.828,5.5334,0
14.264,5.484,0
14.264,5.484,0
12.512,5.6242,0
12.512,5.6242,0
13.854,5.568,0
13.854,5.568,0
12.947,5.5186,0
12.947,5.5186,0
14.223,5.5876,0
14.223,5.5876,0
25.934,4.7616,0
25.934,4.7616,0
23.591,4.7009,0
23.591,4.7009,0
14.49,5.5794,0
14.49,5.5794,0
16.184,5.5817,0
16.184,5.5817,0
22.348,5.4502,0
22.348,5.4502,0
14.912,5.5574,0
14.912,5.5574,0
18.4,5.6619,0
18.4,5.6619,0
70.746,5.5545,0
70.746,5.5545,0
49.642,5.3737,0
49.642,5.3737,0
40.444,5.6334,0
40.444,5.6334,0
46.699,5.6619,0
46.699,5.6619,0
54.52,5.6177,0
54.52,5.6177,0
54.709,5.5625,0
54.709,5.5625,0
61.018,5.5764,0
61.018,5.5764,0
62.758,5.6438,0
62.758,5.6438,0
63.946,5.5777,0
63.946,5.5777,0
63.783,5.5254,0
63.783,5.5254,0
62.258,5.5819,0
62.258,5.5819,0
63.454,5.5462,0
63.454,5.5462,0
56.432,5.5474,0
56.432,5.5474,0
53.769,5.5755,0
53.769,5.5755,0
45.987,5.656,0
45.987,5.656,0
29.358,5.4615,0
29.358,5.4615,0
23.654,5.4631,0
23.654,5.4631,0
19.446,5.4195,0
19.446,5.4195,0
17.186,5.5365,0
17.186,5.5365,0
16.507,5.4693,0
16.507,5.4693,0
14.181,5.4406,0
14.181,5.4406,0
13.301,5.5164,0
13.301,5.5164,0
13.54,5.6183,0
13.54,5.6183,0
14.224,5.4146,0
14.224,5.4146,0
14.433,5.6288,0
14.433,5.6288,0
15.101,5.6436,0
15.101,5.6436,0
16.341,5.6852,0
16.341,5.6852,0
15.098,5.6891,0
15.098,5.6891,0
12.552,5.6196,0
12.552,5.6196,0
11.853,5.7115,0
11.853,5.7115,0
17.685,5.6944,0
17.685,5.6944,0
16.325,5.5895,0
16.325,5.5895,0
13.766,5.6204,0
13.766,5.6204,0
15.242,5.6306,0
15.242,5.6306,0
20.494,5.4925,0
20.494,5.4925,0
64.016,5.287,0
64.016,5.287,0
74.335,4.9208,0
74.335,4.9208,0
216.08,4.6713,0
216.08,4.6713,0
41.052,4.8686,0
41.052,4.8686,0
60.984,4.5181,0
60.984,4.5181,0
37.424,4.2859,0
37.424,4.2859,0
28.858,4.8184,0
28.858,4.8184,0
22.27,5.1325,0
22.27,5.1325,0
20.372,5.2123,0
20.372,5.2123,0
18.191,5.2196,0
18.191,5.2196,0
18.09,5.5026,0
18.09,5.5026,0
37.555,5.3918,0
37.555,5.3918,0
25.973,5.5875,0
25.973,5.5875,0
28.671,5.6576,0
28.671,5.6576,0
64.394,5.4505,0
64.394,5.4505,0
49.088,5.6096,0
49.088,5.6096,0
49.18,5.6735,0
49.18,5.6735,0
53.267,5.677,0
53.267,5.677,0
56.839,5.6532,0
56.839,5.6532,0
54.34,5.6819,0
54.34,5.6819,0
55,5.6081,0
55,5.6081,0
52.774,5.5816,0
52.774,5.5816,0
53.731,5.5901,0
53.731,5.5901,0
44.857,5.5551,0
44.857,5.5551,0
43.67,5.6002,0
43.67,5.6002,0
34.087,5.5951,0
34.087,5.5951,0
31.311,5.5884,0
31.311,5.5884,0
27.152,5.4997,0
27.152,5.4997,0
23.882,5.4637,0
23.882,5.4637,0
21.272,5.6167,0
21.272,5.6167,0
18.628,5.6698,0
18.628,5.6698,0
18.642,5.6752,0
18.642,5.6752,0
2.5358,5.4425,0
2.5358,5.4425,0
0,5.5493,0
0,5.5493,0
0,5.5245,0
0,5.5245,0
0,5.4919,0
0,5.4919,0
4.2725,5.6644,0
4.2725,5.6644,0
16.881,5.6368,0
16.881,5.6368,0
31.935,4.9262,0
31.935,4.9262,0
9.877,4.7767,0
9.877,4.7767,0
18.113,5.1029,0
18.113,5.1029,0
49.315,5.0818,0
49.315,5.0818,0
119.42,4.8948,0
119.42,4.8948,0
330.62,4.5616,0
330.62,4.5616,0
31.575,4.867,0
31.575,4.867,0
20.511,4.7376,0
20.511,4.7376,0
17.066,4.6694,0
17.066,4.6694,0
22.35,5.2162,0
22.35,5.2162,0
52.389,5.5747,0
52.389,5.5747,0
72.776,5.4361,0
72.776,5.4361,0
72.402,5.4009,0
72.402,5.4009,0
80.262,5.4869,0
80.262,5.4869,0
85.146,5.5492,0
85.146,5.5492,0
81.729,5.5097,0
81.729,5.5097,0
82.776,5.5255,0
82.776,5.5255,0
79.099,5.5506,0
79.099,5.5506,0
69.94,5.5296,0
69.94,5.5296,0
60.331,5.4887,0
60.331,5.4887,0
50.534,5.5426,0
50.534,5.5426,0
44.006,5.525,0
44.006,5.525,0
41.519,5.5321,0
41.519,5.5321,0
35.541,5.4483,0
35.541,5.4483,0
35.586,5.3561,0
35.586,5.3561,0
29.219,5.4523,0
29.219,5.4523,0
24.504,5.5065,0
24.504,5.5065,0
19.648,5.4871,0
19.648,5.4871,0
16.471,5.4266,0
16.471,5.4266,0
9.9136,5.606,0
9.9136,5.606,0
10.19,5.5546,0
10.19,5.5546,0
8.8027,5.605,0
8.8027,5.605,0
11.055,5.6806,0
11.055,5.6806,0
9.9734,5.7078,0
9.9734,5.7078,0
11.45,5.658,0
11.45,5.658,0
30.303,5.6593,0
30.303,5.6593,0
34.921,5.2522,0
34.921,5.2522,0
144.52,4.9435,0
144.52,4.9435,0
69.671,4.7252,0
69.671,4.7252,0
34.24,4.8323,0
34.24,4.8323,0
28.404,4.9514,0
28.404,4.9514,0
22.525,4.9296,0
22.525,4.9296,0
35.681,5.3539,0
35.681,5.3539,0
58.101,5.4639,0
58.101,5.4639,0
72.152,5.4593,0
72.152,5.4593,0
76.767,5.4647,0
76.767,5.4647,0
80.956,5.5297,0
80.956,5.5297,0
83,5.5754,0
83,5.5754,0
81.005,5.5716,0
81.005,5.5716,0
76.906,5.587,0
76.906,5.587,0
74.194,5.6138,0
74.194,5.6138,0
70.719,5.5848,0
70.719,5.5848,0
68.319,5.5737,0
68.319,5.5737,0
62.757,5.5938,0
62.757,5.5938,0
56.491,5.5031,0
56.491,5.5031,0
50.671,5.4881,0
50.671,5.4881,0
46.303,5.2942,0
46.303,5.2942,0
40.103,5.5125,0
40.103,5.5125,0
31.628,5.4876,0
31.628,5.4876,0
26.102,5.4328,0
26.102,5.4328,0
19.308,5.4665,0
19.308,5.4665,0
15.896,5.5671,0
15.896,5.5671,0
13.528,5.5663,0
13.528,5.5663,0
14.654,5.4693,0
14.654,5.4693,0
13.417,5.6131,0
13.417,5.6131,0
13.508,5.5858,0
13.508,5.5858,0
14.528,5.4904,0
14.528,5.4904,0
16.582,5.6196,0
16.582,5.6196,0
29.209,5.5743,0
29.209,5.5743,0
40.683,5.1801,0
40.683,5.1801,0
0,4.5545,0
0,4.5545,0
27.468,4.8608,0
27.468,4.8608,0
58.88,4.9853,0
58.88,4.9853,0
20.118,4.7522,0
20.118,4.7522,0
34.111,4.7894,0
34.111,4.7894,0
28.996,4.657,0
28.996,4.657,0
26.486,4.5821,0
26.486,4.5821,0
33.155,4.6428,0
33.155,4.6428,0
28.435,5.0021,0
28.435,5.0021,0
17.838,5.2294,0
17.838,5.2294,0
16.004,5.4753,0
16.004,5.4753,0
14.462,5.4448,0
14.462,5.4448,0
13.834,5.6052,0
13.834,5.6052,0
14.11,5.4355,0
14.11,5.4355,0
12.821,5.5803,0
12.821,5.5803,0
13.691,5.5181,0
13.691,5.5181,0
14.063,5.4736,0
14.063,5.4736,0
15.468,5.4881,0
15.468,5.4881,0
25.917,4.7635,0
25.917,4.7635,0
23.136,4.6809,0
23.136,4.6809,0
14.249,5.5626,0
14.249,5.5626,0
15.829,5.5815,0
15.829,5.5815,0
22.02,5.4861,0
22.02,5.4861,0
15.682,5.4858,0
15.682,5.4858,0
18.932,5.5861,0
18.932,5.5861,0
70.544,5.5554,0
70.544,5.5554,0
49.254,5.3932,0
49.254,5.3932,0
39.817,5.6265,0
39.817,5.6265,0
46.488,5.6604,0
46.488,5.6604,0
53.616,5.6173,0
53.616,5.6173,0
54.458,5.5667,0
54.458,5.5667,0
60.419,5.575,0
60.419,5.575,0
62.358,5.6432,0
62.358,5.6432,0
63.811,5.5815,0
63.811,5.5815,0
63.605,5.5312,0
63.605,5.5312,0
61.417,5.5762,0
61.417,5.5762,0
63.381,5.5464,0
63.381,5.5464,0
56.089,5.5413,0
56.089,5.5413,0
53.302,5.5754,0
53.302,5.5754,0
45.513,5.6552,0
45.513,5.6552,0
29.599,5.447,0
29.599,5.447,0
23.105,5.4634,0
23.105,5.4634,0
19.005,5.3904,0
19.005,5.3904,0
16.496,5.5423,0
16.496,5.5423,0
16.218,5.4156,0
16.218,5.4156,0
14.051,5.4846,0
14.051,5.4846,0
13.3,5.5027,0
13.3,5.5027,0
13.037,5.625,0
13.037,5.625,0
13.938,5.4618,0
13.938,5.4618,0
14.578,5.5703,0
14.578,5.5703,0
15.376,5.6106,0
15.376,5.6106,0
15.839,5.6791,0
15.839,5.6791,0
14.94,5.6423,0
14.94,5.6423,0
12.878,5.5542,0
12.878,5.5542,0
12.935,5.616,0
12.935,5.616,0
17.798,5.6479,0
17.798,5.6479,0
16.071,5.5763,0
16.071,5.5763,0
13.95,5.636,0
13.95,5.636,0
15.094,5.562,0
15.094,5.562,0
20.194,5.4809,0
20.194,5.4809,0
63.533,5.2867,0
63.533,5.2867,0
74.198,4.9195,0
74.198,4.9195,0
216,4.6718,0
216,4.6718,0
41.369,4.8675,0
41.369,4.8675,0
61.228,4.5185,0
61.228,4.5185,0
37.937,4.2858,0
37.937,4.2858,0
29.131,4.8013,0
29.131,4.8013,0
22.775,5.1209,0
22.775,5.1209,0
20.934,5.2434,0
20.934,5.2434,0
19.222,5.1975,0
19.222,5.1975,0
18.441,5.5315,0
18.441,5.5315,0
38.237,5.3791,0
38.237,5.3791,0
26.942,5.5537,0
26.942,5.5537,0
29.18,5.6645,0
29.18,5.6645,0
64.968,5.4467,0
64.968,5.4467,0
49.5,5.5961,0
49.5,5.5961,0
49.163,5.6684,0
49.163,5.6684,0
53.616,5.685,0
53.616,5.685,0
57.341,5.6472,0
57.341,5.6472,0
54.903,5.6817,0
54.903,5.6817,0
55.475,5.6024,0
55.475,5.6024,0
53.012,5.5745,0
53.012,5.5745,0
54.172,5.5903,0
54.172,5.5903,0
45.118,5.5608,0
45.118,5.5608,0
43.917,5.6019,0
43.917,5.6019,0
34.3,5.5813,0
34.3,5.5813,0
31.482,5.6136,0
31.482,5.6136,0
27.788,5.4835,0
27.788,5.4835,0
24.028,5.4428,0
24.028,5.4428,0
21.942,5.5806,0
21.942,5.5806,0
19.719,5.6461,0
19.719,5.6461,0
19.493,5.6607,0
19.493,5.6607,0
1.3295,4.965,0
1.3295,4.965,0
0,5.1828,0
0,5.1828,0
0,5.2476,0
0,5.2476,0
0.33059,5.1251,0
0.33059,5.1251,0
0,5.3206,0
0,5.3206,0
28.522,5.6304,0
28.522,5.6304,0
73.239,5.6043,0
73.239,5.6043,0
51.183,5.597,0
51.183,5.597,0
30.849,5.6234,0
30.849,5.6234,0
27.211,5.6137,0
27.211,5.6137,0
17.576,5.5689,0
17.576,5.5689,0
15.492,5.4416,0
15.492,5.4416,0
10.962,5.0961,0
10.962,5.0961,0
6.5126,4.6837,0
6.5126,4.6837,0
3.1658,4.348,0
3.1658,4.348,0
3.4817,4.3378,0
3.4817,4.3378,0
4.1872,4.3417,0
4.1872,4.3417,0
19.033,5.2369,0
19.033,5.2369,0
