@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,4-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy numeric
@attribute class {0,1}

@data
23.95,4.9354,0
1.375,4.6981,0
29.94,4.9244,0
57.907,4.5254,0
19.626,4.6531,0
18.316,4.6532,0
27.347,4.8749,0
10.791,4.6336,0
27.671,4.948,0
27.279,4.8905,0
36.739,5.0139,0
43.249,4.6183,0
91.723,4.3961,0
22.76,4.6006,0
31.157,4.7868,0
2.8996,5.0189,0
11.94,4.6588,0
6.728,4.8406,0
37.182,4.6866,0
0.95762,4.7613,0
131.37,4.7196,0
55.945,4.6675,0
21.496,5.0536,0
61.015,4.8145,0
0,5.0127,0
89.008,4.8351,0
143.62,4.8077,0
125.26,4.8806,0
94.956,4.882,0
159.72,4.7169,0
111.02,4.8465,0
69.784,4.9585,0
56.506,5.0277,0
3.2054,5.1965,0
40.449,5.0659,0
0.88382,5.169,0
37.106,5.0646,0
64.645,4.9799,0
8.0545,5.1589,0
69.976,5.1391,1
393.41,5.0574,1
1571.9,4.8765,1
2401.5,4.4314,1
2471.5,4.4162,1
2005.9,4.4403,1
3204.8,4.2611,1
3629.5,4.2772,1
2193.9,4.3206,1
2118.9,4.4357,1
1637.1,4.7517,1
1149.9,4.8609,1
991.89,4.8256,1
673.2,4.7495,1
389.47,4.8299,1
246.38,4.6138,1
193.7,4.5551,1
417.99,4.2308,0
270.64,4.4756,0
445.89,4.0992,0
123.99,4.5061,0
129.71,4.5202,0
240.85,4.3093,0
100.43,4.5251,0
75.6,4.5656,0
53.03,4.7922,0
88.504,4.6772,0
74.272,4.8786,0
217.84,4.5323,0
139.94,4.7035,0
104.33,4.7931,0
59.903,4.8592,0
45.867,4.8804,0
188.37,4.4742,0
45.711,4.7765,0
99.796,4.5248,0
32.664,4.9602,0
120.27,4.634,0
64.594,4.8121,0
23.537,5.0039,0
16.716,5.0265,0
92.174,4.7198,0
1.5447,4.9812,0
53.623,4.7612,0
4.2461,5.0185,0
2.9056,5.0697,0
32.953,4.6831,0
49.098,4.9517,0
13.612,4.8668,0
6.9634,5.0508,0
10.359,4.8666,0
41.701,5.0231,0
6.4072,4.7557,0
44.267,4.594,0
38.064,4.9731,0
32.586,4.9405,0
38.052,4.7428,0
92.433,4.5833,0
16.082,4.8237,0
7.4156,4.662,0
23.18,4.6024,0
30.285,4.8351,0
25.324,4.8819,0
126.1,4.2952,0
24.834,4.9197,0
7.6038,4.749,0
18.229,4.6129,0
29.359,5.0508,0
39.158,5.0248,0
23.256,5.1031,0
51.159,5.1083,0
5.346,4.9031,0
11.272,4.8276,0
15.635,4.8906,0
41.639,5.0887,0
3.7894,4.9384,0
33.871,4.9733,0
40.06,5.0301,0
5.0623,4.8609,0
38.601,5.0151,0
27.835,4.7315,0
0.64294,4.7869,0
34.714,5.0017,0
54.97,4.5273,0
16.245,4.8981,0
18.641,4.6748,0
20.43,4.8921,0
90.536,4.3556,0
33.439,5.0184,0
52.911,5.1743,0
34.755,4.9975,0
95.81,4.4415,0
16.258,4.7502,0
4.2109,4.7523,0
1.9554,4.8173,0
1.3943,4.8143,0
72.338,4.4814,0
27.404,4.9734,0
24.199,4.9744,0
1.5758,4.8379,0
47.079,5.0855,0
23.432,4.6406,0
3.2409,4.835,0
18.163,4.9263,0
4.543,4.8102,0
4.7966,4.6686,0
70.474,4.4834,0
33.939,4.6237,0
53.615,5.1317,0
37.956,5.1214,0
38.276,4.9743,0
47.002,5.0709,0
47.047,4.4718,0
29.637,4.9416,0
3.2031,4.8301,0
4.8135,4.8496,0
40.758,4.6982,0
6.6074,4.8535,0
15.374,4.9166,0
2.2446,4.7843,0
28.433,4.9622,0
2.4934,4.7768,0
24.643,4.7423,0
42.626,5.0415,0
37.655,4.5818,0
43.006,4.565,0
35.537,4.5736,0
9.3214,4.7076,0
32.276,4.6207,0
85.611,4.3815,0
0.80549,4.7796,0
12.071,4.7819,0
27.602,4.948,0
41.157,4.9828,0
48.026,4.4507,0
0.19132,4.7682,0
17.818,4.8893,0
12.613,4.9255,0
76.638,4.8289,1
36.159,5.078,1
44.477,5.1422,1
112.4,5.063,1
164.64,4.9625,1
374.75,4.717,1
359.64,4.6004,1
254.53,4.7609,1
155.3,4.7394,1
234.22,4.6668,1
299.79,4.413,1
460.41,3.9957,1
477.72,4.1608,1
109.84,4.8918,1
13.609,5.1708,1
53.282,5.026,1
28.675,5.2156,1
46.517,5.3215,1
22.25,5.1276,1
38.622,5.0136,1
12.934,4.9961,1
8.6981,4.9615,1
37.991,5.1033,1
10.495,4.8557,0
33.53,4.9987,0
55.382,5.1392,0
27.125,4.8444,0
29.637,4.9401,0
7.9177,4.8148,0
33.55,4.979,0
2.1783,4.7648,0
24.118,4.6378,0
38.498,4.5324,0
40.843,5.0329,0
44.538,4.5487,0
11.498,4.8003,0
27.513,4.9278,0
87.967,4.3106,0
35.484,4.6009,0
13.16,4.7259,0
21.299,4.9638,0
0,4.9979,0
8.0123,4.9343,0
46.233,4.8402,0
0,5.2402,0
22.946,5.3155,1
0,5.2488,1
849.06,4.8456,1
1262.6,4.8652,1
1162.3,4.7716,1
1248.2,4.8176,1
1268.6,4.9833,1
1551.2,4.7968,1
1675.3,4.6305,1
1859.6,4.8268,1
1842.7,4.8034,1
2086,4.9752,1
2439,4.704,1
2367.8,4.8541,1
2436.5,4.9246,1
2811.5,4.8262,1
2615.6,4.6097,1
2891.8,4.6512,1
2835.5,4.6846,1
2559.4,4.7402,1
2568.7,4.6503,1
2435.3,4.599,1
2453.2,4.6876,1
2088.6,4.7969,1
2296.6,4.6503,1
2530.6,4.6112,1
2699.3,4.6489,1
3143.5,4.5723,1
2744.4,4.6557,1
2571.2,4.5838,1
2764.9,4.6975,1
3124.4,4.5889,1
3227.5,4.4937,1
3370.8,4.475,1
3532.1,4.4182,1
3165.5,4.4255,1
3201.1,4.4626,1
3424.9,4.4171,1
3415.3,4.4053,1
3350.1,4.4577,1
3509,4.5141,1
3605.5,4.4318,1
3345.2,4.2691,1
3502,4.2806,1
3109.2,4.2024,1
3105.7,4.1021,1
3319.9,4.0831,1
3534.6,3.8845,1
2698.4,3.9701,1
2121.5,4.1587,1
1572.2,4.2547,1
1259.6,4.3292,1
652.26,4.7134,1
205.81,5.2412,1
143.03,5.2349,1
117.21,5.0669,1
353.67,4.7156,1
429.29,4.5406,0
447.69,4.4548,0
282.87,4.6835,0
251.73,4.8636,0
478.1,4.6687,0
246.12,4.8055,0
343.88,4.7378,0
202.64,4.8304,0
315.6,4.8839,0
495.93,4.8522,0
399.74,4.8072,0
246.76,4.9779,0
313.77,4.7219,0
361.88,4.8464,0
343.86,4.8771,0
321.43,4.8672,0
356.1,4.8404,0
215.16,4.9098,0
172.39,4.8855,0
359.37,4.7925,0
273.6,4.8487,0
309.66,4.8509,0
269.87,4.9394,0
258.66,4.8719,0
109.76,5.1252,0
249.3,4.9545,1
750.14,4.727,1
1056,4.6995,1
1394.4,4.7205,1
1586.3,4.7548,1
1575.1,4.7087,1
1767,4.6935,1
1782.7,4.8568,1
1837,4.7681,1
1852.2,4.7408,1
1909,4.642,1
1895.5,4.7712,1
2081.3,4.7389,1
1873.5,4.6883,1
1901.3,4.8538,1
2294.3,4.7167,1
2145.3,4.7717,1
2080.8,4.7187,1
2243.3,4.8688,1
1989.1,5.0167,1
2046.5,4.9259,1
2117.4,4.9614,1
1958.1,5.0612,1
1672.4,4.9686,1
1876.7,4.9835,1
1555.4,5.0746,1
1557,5.0711,1
1517.6,5.0464,1
1350.1,5.0808,1
1354.2,5.1036,1
1663.2,4.9777,1
1495.1,4.9938,1
1497.5,4.9724,1
1652.5,4.8904,1
1465,4.9907,1
1628.1,4.8965,1
1699.4,4.9688,1
1673.3,4.8181,1
1722.8,4.8302,1
1749,4.7103,1
1659.5,4.7705,1
1785.2,4.7098,1
1748.7,4.74,1
1758.9,4.826,1
1415.9,4.8799,1
1387.5,4.9129,1
1479.3,4.8183,1
1275.1,4.8339,1
1365.2,4.773,1
1236.8,4.8481,1
1313.3,4.8424,1
1363.2,4.723,1
1258.3,4.6929,1
1250.9,4.6659,1
1511.1,4.6187,1
1603.1,4.5771,1
1471.2,4.5379,1
1488.7,4.5421,1
1637.6,4.4757,1
1707.7,4.5761,1
2050.6,4.4442,1
2120,4.6354,1
2096.8,4.6015,1
2127.7,4.6772,1
2122.8,4.4257,1
2068.5,4.5573,1
2090.9,4.5455,1
2185,4.4488,1
2210.7,4.5191,1
2500,4.3977,1
2356.2,4.4909,1
2300.6,4.4251,1
2236.8,4.5719,1
2329.3,4.5821,1
2267,4.5476,1
2267.9,4.5209,1
2351.1,4.5516,1
2236.7,4.5236,1
2092.5,4.4444,1
2057.1,4.4476,1
1970.7,4.493,1
2119.8,4.5481,1
1979.8,4.5551,1
1819.5,4.4748,1
1688.4,4.5312,1
1586.6,4.5815,1
1673.9,4.6304,1
1590.6,4.5473,1
1337.8,4.7002,1
1415.5,4.6006,1
1442,4.5282,1
1513.2,4.4832,1
1272.3,4.5898,1
871.21,4.66,1
929.46,4.6703,1
991.8,4.5951,1
865.44,4.5833,1
1332.7,4.5197,1
1194.6,4.5426,1
1136.9,4.5522,1
617.77,4.7018,1
1240.6,4.4617,1
1451.7,4.2548,1
694.93,4.6383,1
666.41,4.5983,1
815.78,4.431,1
743.33,4.4517,1
484.18,4.5519,1
219.48,4.8354,1
255.13,4.8957,1
274.08,4.7149,1
231.88,4.6808,1
733.01,4.3525,1
672.82,4.4132,1
323.41,4.6257,0
304.28,4.5753,0
343.21,4.5031,0
135.89,4.9556,0
91.314,4.9544,0
86.968,4.9855,0
310.16,4.6503,0
302.89,4.6463,0
219.64,4.8083,0
135.15,4.8673,0
365.46,4.568,0
423.12,4.5144,0
375.43,4.4861,0
294.74,4.5464,0
144.88,4.7982,0
354.27,4.3714,0
337.97,4.6396,0
117.76,4.8636,0
32.395,4.9838,0
75.377,4.975,0
68.745,4.9736,0
131.72,4.8041,0
229.67,4.6937,0
183.93,4.6998,0
472.53,4.3321,0
363.19,4.5042,0
273.71,4.6894,0
211.63,4.6917,0
327.65,4.5604,0
328.06,4.533,0
183.55,4.8991,0
339.31,4.7423,0
293.31,4.8991,0
392.04,4.7132,0
330.51,4.7699,0
351.9,4.7897,0
198.87,4.9221,0
157.4,5.0631,0
184.91,5.0456,0
263.73,4.8198,0
201.91,5.0367,0
261.04,4.9081,0
283.26,4.9201,0
277.56,4.9591,0
129.68,5.0748,0
86.989,5.0832,0
139.17,5.0773,0
89.874,5.1261,0
67.026,5.0748,0
228.71,4.89,0
41.63,5.1578,0
34.829,5.0916,0
64.924,5.0701,0
47.073,5.0846,0
82.213,4.9827,0
102.36,4.9312,0
12.3,5.0629,0
40.091,4.9554,0
52.888,5.0023,0
34.139,5.021,0
0,5.1258,0
44.7,4.9823,0
87.573,4.78,0
125.14,4.7414,0
213.92,4.6726,0
146.1,4.7513,0
28.759,4.969,0
84.631,4.891,0
54.539,4.921,0
31.069,5.0015,0
43.356,4.9281,0
1.6291,5.1658,0
126.01,4.9045,0
188.66,4.6344,0
22.91,5.0451,0
0.22498,5.0505,0
16.62,5.048,0
0,5.1249,0
6.7612,5.0607,0
49.002,4.9556,0
43.08,4.9685,0
0.29751,5.2098,0
88.754,4.9144,0
61.226,4.939,0
4.7401,5.0297,0
0.63665,5.0727,0
0.48972,5.1498,0
0,5.1468,0
120.9,4.8981,0
104.63,4.8669,0
9.979,5.1286,0
16.289,5.2532,0
88.421,4.8853,0
0,5.1085,0
97.411,4.9071,0
116.73,4.799,0
56.508,4.9037,0
33.454,5.1093,0
2.6292,5.0862,0
37.681,4.982,0
10.222,5.0832,0
41.515,5.0228,0
71.209,4.9101,0
57.46,5.0444,0
98.7,4.7526,0
192.35,4.5801,0
115.76,4.7591,0
79.528,4.8938,0
239.73,4.5046,0
181.08,4.6928,0
31.185,5.1368,0
18.672,5.1819,0
69.425,5.05,0
32.031,5.0897,0
72.479,5.0109,0
65.159,5.0059,0
25.19,5.1178,0
48.66,5.0195,0
148.23,4.7203,0
81.896,4.9654,0
17.202,5.102,0
28.615,5.2261,0
7.4166,5.0841,0
55.546,4.9003,0
62.374,4.8963,0
81.082,4.887,0
144.84,4.8206,0
58.844,4.9064,0
73.441,4.846,0
61.84,4.8941,0
62.78,4.9235,0
22.285,5.028,0
50.052,5.0077,0
131.91,4.7732,0
102.41,4.889,0
67.699,4.9656,0
81.299,4.9096,0
129.05,4.8411,0
178.23,4.8285,0
143.47,4.8921,0
124.01,5.0238,0
167.91,4.9487,0
121.54,4.9623,0
311.73,4.7274,0
279.3,4.8261,0
332.52,4.7224,0
358.49,4.6781,0
381.25,4.5395,0
348.55,4.5891,0
315.92,4.6572,0
259.06,4.7414,0
136.86,4.891,0
381.62,4.5804,0
147.13,4.8272,0
86.722,4.9724,0
83.613,4.9795,0
140.02,4.7842,0
42.61,5.0639,0
105.77,5.0068,0
162.2,4.9246,0
83.513,5.0521,0
87.332,5.0104,0
61.082,5.2229,0
112.32,5.1804,0
133.79,4.9969,0
124.01,4.8361,0
146.76,4.8654,0
118.38,4.9393,0
193.27,4.867,0
187.7,4.743,0
171.09,4.9089,0
101.04,4.9633,0
197.11,4.9384,1
680.76,4.8349,1
659.74,4.7101,1
607.63,4.9018,1
895.54,4.6971,1
1134.6,4.6017,1
794.36,4.7144,1
1018.8,4.6199,1
840.1,4.6942,1
1156.2,4.4691,1
1029.4,4.4032,1
1181.4,4.3856,1
1063.9,4.5845,1
892.37,4.5544,1
731.15,4.6946,1
724.05,4.6614,1
748.53,4.6996,1
785.09,4.6808,1
614.01,4.8207,1
564.88,4.7381,1
693.25,4.663,1
749.78,4.6512,1
897.73,4.5011,1
697.28,4.7536,1
659.96,4.8236,1
485.69,4.961,1
583.67,4.8577,1
425.67,4.8927,1
317.61,4.9493,1
449.8,4.8498,1
248.84,4.9185,1
540.93,4.9649,1
599.21,4.8308,1
610.61,4.7296,1
588.29,4.8042,1
321.3,4.9731,1
341.8,4.8567,1
406.22,4.8084,1
443.39,4.9572,1
463.86,4.8182,1
454.88,4.9556,1
413.15,4.8999,1
552.76,4.8619,1
577.77,4.8124,1
438.45,5.0006,1
507.59,4.9457,1
590.32,4.8957,1
512.61,5.074,1
741.9,4.9908,1
1699.5,4.8576,1
3233,4.4705,1
3290.5,4.1317,1
2426.2,4.2489,1
3737.1,4.2541,1
4632,4.2485,1
6900.6,4.3361,1
6742.4,4.0818,1
6056,4.0911,1
5448.1,3.9182,1
4851.8,4.1011,1
4044.5,4.1222,1
2909.4,4.2818,1
2305.4,4.2358,1
1995.6,4.2825,1
1633.6,4.3172,1
1346.5,4.4646,1
1355.6,4.353,1
1313.3,4.4901,1
1181.2,4.4331,1
1222.4,4.4735,1
1171.9,4.4653,1
1495.6,4.341,1
1334.9,4.4298,1
1544.4,4.4368,1
1326.9,4.4107,1
1225.2,4.5589,1
1049.1,4.4953,1
1177.1,4.5301,1
1096.4,4.4764,1
1175,4.4178,1
1374.1,4.6224,1
1449.6,4.5387,1
1493.7,4.4469,1
1636.4,4.3041,1
1536.9,4.3474,1
1536.5,4.4116,1
1479.7,4.5421,1
1497.7,4.4409,1
1404,4.4204,1
1829.4,4.3175,1
1841.8,4.3337,1
1815.5,4.3554,1
1789.2,4.4674,1
1888.1,4.4301,1
2157.7,4.272,1
2505.3,4.1527,1
2647.4,4.0631,1
2673.3,4.1367,1
2852,4.0607,1
2691.6,4.0179,1
2687.4,4.0174,1
2850.9,3.8923,1
2956.1,3.9557,1
2912.6,3.8743,1
2902.7,3.8892,1
2795.3,3.8954,1
2722.4,3.9506,1
2378.5,4.0276,1
2464.4,3.9631,1
2704.4,3.7446,1
3452.7,3.6187,1
3827.4,3.5874,1
3924.6,3.5932,1
3673.8,3.5711,1
3372.8,3.4888,1
2587.6,3.6408,1
1642.6,3.7496,1
1192.4,4.0564,1
471.62,4.5899,1
205.63,4.8669,1
246.34,4.7644,1
129.44,4.9436,0
133.4,5.005,0
196.53,4.9203,0
167.83,4.9657,0
215.16,4.9326,0
360.34,4.7771,0
292.49,4.7778,0
194.45,4.9666,0
97.853,5.0493,0
156.48,5.0232,0
194.35,5.0118,0
186.59,4.9792,0
233.85,4.9422,0
129.87,4.9895,0
114.68,5.0528,0
220.48,4.9156,0
251.49,4.8977,0
310.2,4.8497,0
182.45,4.98,0
138.32,5.0507,0
223.22,4.9368,0
351.91,4.7428,0
177.47,4.957,0
198.61,4.923,0
251.3,4.8359,0
207.13,4.9165,0
212.13,4.9855,0
249.08,4.8609,0
241.55,4.8645,0
213.98,5.0001,0
267.98,4.8315,0
228.1,4.9708,0
280.42,4.8744,0
292.82,4.9115,0
294.92,4.8583,0
279.19,4.8828,0
185.7,5.0146,0
242.67,5.0032,0
323.8,4.9371,0
294.4,4.8853,0
345.94,4.7859,0
210.78,5.0251,0
295.11,4.9129,0
194.62,5.0333,0
255.56,4.9434,0
195.77,5.0531,0
88.653,5.1505,0
302.13,4.892,0
164.01,4.9606,0
212.12,4.9758,0
161.25,5.0498,0
208.7,5.1164,1
534.55,5.1046,1
1696,4.9335,1
2522.8,4.5113,1
2476.8,4.4888,1
2174.3,4.4952,1
3386,4.3177,1
3880.3,4.3559,1
2525.9,4.4088,1
2567.2,4.5781,1
1893.9,4.8363,1
1601.2,4.8623,1
1201.4,4.9529,1
672.77,4.9662,1
315.35,4.9888,1
169.8,4.9816,1
143.22,4.9446,1
69.475,5.08,0
80.687,5.176,0
109.58,5.2264,0
53.149,5.3521,0
117.89,5.2536,0
126.51,5.1637,0
206.25,5.0979,0
97.724,5.2588,0
107.34,5.2405,0
117.41,5.2141,0
153.94,5.1611,0
160.69,5.2138,0
238.91,5.0269,0
219.84,5.0929,0
273.38,4.9702,0
168.06,5.0893,0
218.52,5.0073,0
159.88,5.1036,0
63.553,5.1957,0
88.623,5.1649,0
134.15,5.0787,0
96.498,5.1146,0
107.01,5.1956,0
158.48,5.064,0
93.472,5.0867,0
187.3,5.0213,0
47.94,5.1374,0
49.022,5.0421,0
71.531,5.1183,0
67.199,5.1139,0
85.456,5.1583,0
197.83,4.8642,0
159.78,5.055,0
122.78,4.988,0
0,5.2675,0
48.943,5.2157,0
54.719,5.1108,0
68.628,5.0934,0
137.75,5.0691,0
155.69,5.0446,0
249.3,4.8528,0
122.09,4.9201,0
85.688,5.0689,0
132.93,5.0353,0
194.9,4.9623,0
128.6,5.0378,0
298.91,4.7438,0
54.433,5.1398,0
164.9,4.9496,0
193.35,4.8728,0
125.27,5.0413,0
154.07,4.9763,0
174.13,5.0778,0
0,5.219,0
124.11,5.0368,0
301.87,4.7164,0
87.853,5.0985,0
123.12,5.031,0
131.5,5.0213,0
375.12,4.7429,0
195.55,4.8891,0
111.43,5.0216,0
203.22,4.872,0
82.066,5.0926,0
106.5,4.9816,0
203.58,4.8146,0
175.18,4.9617,0
139.05,5.0058,0
161.27,4.9454,0
231.71,4.8734,0
151.35,4.9649,0
131.47,4.8986,0
108.52,5.0593,0
139.31,4.9616,0
63.457,5.1354,0
114.43,5.0242,0
182.52,4.9726,0
294.79,4.7267,0
186.69,4.8753,0
161.71,4.9707,0
103.68,5.0177,0
238.93,4.893,0
147.36,4.8909,0
103.7,5.0491,0
162.37,4.8863,0
81.301,5.0133,0
172.07,4.8607,0
65.217,5.0113,0
122.66,4.8982,0
134.76,4.9491,0
65.128,5.0472,0
140.43,4.9425,0
136,4.9819,0
125.78,4.9332,0
67.948,4.9381,0
213.09,4.81,0
92.947,4.9552,0
104.66,4.9664,0
216.58,4.81,0
145.31,4.9293,0
177.84,4.816,0
121.27,5.0058,0
205.71,4.8844,0
175.19,4.865,0
160.57,4.8314,0
80.202,4.9281,0
123.57,4.9186,0
173.13,4.8189,0
90.623,5.0187,0
145.9,4.8362,0
265.63,4.6628,0
157.76,4.7881,0
168.67,4.8386,0
133.21,4.8778,0
117.81,4.8352,0
105.5,4.8355,0
125.09,4.9234,0
167.61,4.8595,0
104.79,4.7905,0
218.15,4.6662,0
205.09,4.6717,0
136.29,4.951,1
124.2,5.0773,1
106.69,5.0732,1
304.23,4.9345,1
361.69,4.8309,1
406.27,4.8092,1
468.28,4.6322,1
359.25,4.7875,1
195.67,4.9021,1
272.91,4.8404,1
485.52,4.5842,1
532.37,4.3492,1
606.62,4.3369,1
189.87,4.9834,1
140.25,5.0118,1
53.687,5.1989,1
158.49,5.027,1
199.68,4.9456,1
169.77,4.91,1
114.45,5.0759,1
168.57,4.9934,1
8.0345,5.2181,1
160.38,4.8139,1
118.36,4.9606,0
2.1427,5.1172,0
9.9371,5.1465,0
167.23,4.7777,0
53.415,5.0613,0
102.34,4.8912,0
46.598,5.0466,0
195.71,4.7069,0
77.812,4.9819,0
147.15,4.7413,0
59.639,5.0481,0
61.964,5.0165,0
178.86,4.8705,0
177.43,4.8163,0
132.23,4.9667,0
93.619,4.9774,0
50.746,5.142,0
50.117,5.0217,0
0,4.6539,0
0,4.9322,0
11.633,4.8992,0
0,4.992,0
0,4.937,0
208.01,4.8143,0
262.83,4.7358,0
299.85,4.6908,0
593.59,4.6436,1
996.79,4.5885,1
1678.1,4.3997,1
1744.2,4.6457,1
2461.9,4.5995,1
2519.7,4.4994,1
2724.2,4.6234,1
3278.6,4.6797,1
3160.3,4.5499,1
2869.1,4.5608,1
3121.3,4.3939,1
2753.4,4.4014,1
2663.9,4.3383,1
2378.8,4.3832,1
1252.8,4.5692,1
666.36,4.7699,1
1175.6,4.4485,1
790.9,4.5987,1
1083.4,4.7076,1
948.59,4.6387,1
734.67,4.7834,1
814.7,4.6838,1
951.35,4.4023,1
1110.7,4.5597,1
1048.1,4.6035,1
1156.7,4.5977,1
1155.8,4.618,1
1046.5,4.6317,1
1782.8,4.5186,1
2047,4.5953,1
2320.7,4.5938,1
1945.9,4.6689,1
1773.1,4.605,1
1467.9,4.6869,1
1239.6,4.7527,1
2015.8,4.5806,1
1929.3,4.504,1
1304.4,4.8008,1
1380.7,4.7249,1
1527.9,4.7645,1
685.33,4.9359,1
1399.8,4.6576,1
1581.2,4.5829,1
1731.4,4.5367,1
984.07,4.7175,1
1006.5,4.6803,1
983.78,4.7351,1
1243.5,4.7606,1
1152.8,5.1268,1
2977.1,5.1151,1
3463.1,5.2302,1
3918.1,5.1859,1
4841.4,5.2575,1
5327.5,5.2614,1
5558.6,5.2891,1
5601.5,5.2885,1
5751.9,5.2966,1
6525.8,5.3486,1
6518.4,5.3122,1
6780.5,5.2817,1
7317.6,5.2786,1
7054.5,5.1529,1
6940.2,5.2123,1
6635.2,5.0984,1
6597.1,5.1627,1
6417.8,5.1389,1
7147.2,5.2937,1
6552.2,5.3285,1
6940.4,5.3523,1
7406.2,5.2808,1
6989.5,5.3042,1
7788.3,5.3278,1
8132.7,5.3939,1
6332.1,5.2905,1
5301.7,5.3357,1
4494.9,5.3138,1
4728.7,5.2252,1
4382.2,5.1237,1
3853.2,5.2037,1
3665.8,5.1703,1
3265.2,5.0569,1
3261.1,5.1751,1
3484,5.1616,1
3236,5.0718,1
3996.6,5.1433,1
3944.1,5.1083,1
3525.4,5.1171,1
2840.7,5.1371,1
2600.7,5.0748,1
2788,5.1229,1
2833.9,5.1238,1
2790.8,5.1476,1
2436.9,5.1464,1
2335.3,5.0989,1
2611,5.1801,1
2185.8,5.1975,1
1976,4.9587,1
1918.1,4.8409,1
1743,4.8555,1
1588.1,4.8634,1
1275.8,4.7578,1
889.05,4.8123,1
511.25,4.8543,1
637.84,4.9117,1
317.73,5.0665,1
473,4.9002,1
588.46,4.9165,1
313.86,5.0251,1
485.62,5.1202,1
622.35,5.0445,1
811.33,5.0506,1
996.02,5.0079,1
1214.6,4.9338,1
1414.7,4.9139,1
956.2,5.0081,1
591.75,5.015,1
574.59,4.873,1
376.65,5.1307,1
250.44,5.1219,1
280.1,5.0741,1
208.15,5.0781,1
326.23,5.0435,1
319.56,5.035,1
485.21,4.88,1
280.2,5.0805,1
346.61,5.1499,1
419.06,5.1693,1
400.22,5.0687,1
628.24,5.0448,1
1068,4.8478,1
547.95,5.0115,1
457.68,4.9738,1
403.3,5.0941,1
424.47,5.0456,1
201.83,5.0766,1
0,5.2379,1
88.772,5.0002,1
136.31,4.9608,1
32.733,5.0311,1
0,5.142,1
121.59,5.0452,0
116.39,5.0975,0
28.521,5.19,0
167.65,4.9865,0
89.273,4.9043,0
73.433,4.9155,0
0,5.0954,0
89.274,4.9418,0
147.49,4.915,0
392.12,4.6757,0
596.41,4.4869,0
499.53,4.5106,0
402.94,4.6029,0
610.16,4.4981,0
646.91,4.4535,0
880.17,4.4063,0
1045.1,4.4393,0
752.67,4.7266,0
735.72,4.5709,0
490.28,4.6822,0
3060.9,4.775,0
5438.7,4.7827,0
4063.4,4.8235,0
7857,4.857,0
7382,4.8455,0
7109.3,4.6678,0
6850.5,4.5823,0
5785.1,4.5958,0
5378.9,4.5204,0
4560.7,4.6158,0
4259.8,4.5098,0
4156.7,4.3975,0
3561.6,5.0516,0
3932.6,5.0856,0
2188.2,4.9544,0
2484.1,4.7013,0
2290,4.5846,0
1194.9,4.9054,0
1676.8,4.6682,0
1497.2,4.6918,0
2104.8,4.7656,0
2327.5,5.2248,0
3770.3,5.4524,0
2708.7,5.253,0
2161,5.2172,0
2249.2,4.9602,0
2200.5,4.9237,0
1152.4,5.0792,0
601.26,5.208,0
1261.9,4.928,0
789.99,4.8894,0
808.59,4.9077,0
932.42,4.7493,0
380.17,5.008,0
244.47,4.9846,0
233.76,4.9791,0
284.27,4.8688,0
191.23,4.8174,0
179.38,4.9368,0
59.489,4.9979,0
55.532,5.0168,0
70.359,4.928,0
0,5.1715,0
0,5.2233,0
69.967,5.1439,0
96.524,5.0758,0
35.237,5.2534,0
51.372,5.1693,0
95.776,5.0956,0
38.556,5.2098,0
16.529,5.2424,0
157.77,5.182,0
99.561,5.1471,0
175.37,5.0331,0
140.36,5.0374,0
160.64,5.0125,0
134.59,4.9562,0
106.67,4.9927,0
102.22,5.1954,0
102.71,5.2022,0
177.36,5.1482,0
211.36,5.0309,0
255.16,5.0806,0
267.45,5.2145,0
515.46,5.1944,0
406.37,5.1978,0
638.49,5.0358,0
585.39,5.1077,0
513.72,5.1857,0
531.37,5.2613,1
795.82,5.0815,1
751.34,5.0167,1
1154.7,4.7868,1
1802.6,4.6792,1
1787.7,4.584,1
1667.9,4.5808,1
1476.1,4.7383,1
1381.2,4.7263,1
1642.6,4.6484,1
2263.9,4.6697,1
1753.6,4.8602,1
1769.9,4.6391,1
1691.2,4.6799,1
2121.6,4.6978,1
2106.1,4.6115,1
1795.6,4.587,1
1922.6,4.7011,1
1931.6,4.8775,1
1923.1,4.8614,1
1354.8,4.8189,1
1774.8,4.766,1
1478.3,4.826,1
2150,4.5469,1
2401.5,4.5063,1
3098.3,4.4077,1
3778.5,4.3553,1
3911.4,4.3395,1
3374,4.5187,1
2018.7,4.6912,1
2206.3,4.5095,1
1935.4,4.6443,1
2114.8,4.9938,1
1993.2,4.6267,1
1795.8,4.7863,1
1862.8,4.5491,1
2033.6,4.5493,1
2092.4,4.7173,1
2529.7,4.8874,1
2153.7,4.6987,1
1497.6,4.8127,1
1755.9,4.7768,1
1690.4,4.6589,1
2463,4.636,1
1997.4,4.7198,1
2033.4,4.9056,1
2094.1,4.9029,1
2218.9,4.8301,1
1181.6,5.16,1
1409.3,5.1953,1
1446.1,4.9661,1
903.92,5.1329,0
898.96,5.0452,0
701.75,5.1043,0
535.92,5.1698,0
410.02,5.2651,0
541.24,5.1705,0
675.48,5.1769,0
886.42,5.0541,0
895.24,5.0137,0
818.74,5.2974,0
1693,5.4217,0
1017.9,5.3506,0
857.36,5.3651,0
