@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-4,6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency numeric
@attribute class {0,1}

@data
37.95,193.8,0
47.957,21.533,0
47.957,21.533,0
61.74,925.93,0
61.74,925.93,0
71.927,839.79,0
71.927,839.79,0
72.933,2454.8,0
72.933,2454.8,0
73.383,1916.5,0
73.383,1916.5,0
74.391,2325.6,0
74.391,2325.6,0
83.138,1938,0
83.138,1938,0
79.857,2347.1,0
79.857,2347.1,0
84.785,2454.8,0
84.785,2454.8,0
83.32,2196.4,0
83.32,2196.4,0
78.017,495.26,0
78.017,495.26,0
73.316,2067.2,0
73.316,2067.2,0
67.332,301.46,0
67.332,301.46,0
60,323,0
60,323,0
50.054,516.8,0
50.054,516.8,0
45.774,193.8,0
45.774,193.8,0
40.64,21.533,0
40.64,21.533,0
40.864,409.13,0
40.864,409.13,0
40.579,430.66,0
40.579,430.66,0
59.405,323,0
59.405,323,0
66.547,1916.5,0
66.547,1916.5,0
63.595,2067.2,0
63.595,2067.2,0
72.961,301.46,0
72.961,301.46,0
72.17,301.46,0
72.17,301.46,0
67.335,236.87,0
67.335,236.87,0
89.993,8075,0
89.993,8075,0
51.653,366.06,0
51.653,366.06,0
75.901,150.73,0
75.901,150.73,0
67.15,2067.2,0
67.15,2067.2,0
56.607,172.27,0
56.607,172.27,0
39.26,172.27,0
39.26,172.27,0
33.726,64.6,0
33.726,64.6,0
34.12,64.6,0
34.12,64.6,0
37.885,64.6,0
37.885,64.6,0
40.631,21.533,0
40.631,21.533,0
21.506,452.2,0
21.506,452.2,0
31.65,430.66,0
31.65,430.66,0
31.448,473.73,0
31.448,473.73,0
38.168,495.26,0
38.168,495.26,0
37.351,430.66,0
37.351,430.66,0
40.25,452.2,0
40.25,452.2,0
40.711,495.26,0
40.711,495.26,0
42.109,2045.7,0
42.109,2045.7,0
43.81,2174.9,0
43.81,2174.9,0
46.084,581.4,0
46.084,581.4,0
46.494,2088.7,0
46.494,2088.7,0
44.407,2131.8,0
44.407,2131.8,0
43.882,21.533,0
43.882,21.533,0
44.371,2217.9,0
44.371,2217.9,0
41.138,2239.5,0
41.138,2239.5,0
37.329,21.533,0
37.329,21.533,0
38.141,64.6,0
38.141,64.6,0
48.98,107.67,0
48.98,107.67,0
50.598,43.066,0
50.598,43.066,0
55.392,129.2,0
55.392,129.2,0
54.174,21.533,0
54.174,21.533,0
53.252,21.533,0
53.252,21.533,0
56.44,3208.4,0
56.44,3208.4,0
64.717,86.133,0
64.717,86.133,0
62.438,344.53,0
62.438,344.53,0
57.589,366.06,0
57.589,366.06,0
48.095,775.2,0
48.095,775.2,0
39.809,796.73,0
39.809,796.73,0
49.481,775.2,0
49.481,775.2,0
43.777,753.66,0
43.777,753.66,0
25.794,753.66,0
25.794,753.66,0
56.938,796.73,0
56.938,796.73,0
36.343,796.73,0
36.343,796.73,0
65.197,775.2,0
65.197,775.2,0
41.868,775.2,0
41.868,775.2,0
21.867,775.2,0
21.867,775.2,0
6.8289,818.26,0
6.8289,818.26,0
38.646,796.73,0
38.646,796.73,0
109.83,796.73,0
109.83,796.73,0
101.05,775.2,0
101.05,775.2,0
126.81,796.73,0
126.81,796.73,0
93.6,689.06,0
93.6,689.06,0
85.265,689.06,0
85.265,689.06,0
73.676,818.26,0
73.676,818.26,0
83.134,775.2,0
83.134,775.2,0
18.606,2045.7,0
18.606,2045.7,0
0.46341,818.26,0
0.46341,818.26,0
9.22,775.2,0
9.22,775.2,0
13.586,775.2,0
13.586,775.2,0
0,2067.2,0
0,2067.2,0
4.4331,2153.3,0
4.4331,2153.3,0
45.052,2261,0
45.052,2261,0
41.834,516.8,0
41.834,516.8,0
38.284,775.2,0
38.284,775.2,0
39.902,839.79,0
39.902,839.79,0
30.385,21.533,0
30.385,21.533,0
35.028,366.06,0
35.028,366.06,0
24.866,129.2,0
24.866,129.2,0
25.748,21.533,0
25.748,21.533,0
59.359,2261,0
59.359,2261,0
48.405,775.2,0
48.405,775.2,0
24.888,753.66,0
24.888,753.66,0
4.3931,753.66,0
4.3931,753.66,0
3.6714,753.66,0
3.6714,753.66,0
0,732.13,0
0,732.13,0
11.268,753.66,0
11.268,753.66,0
21.815,796.73,0
21.815,796.73,0
17.553,732.13,0
17.553,732.13,0
28.792,732.13,0
28.792,732.13,0
25.393,775.2,0
25.393,775.2,0
12.78,753.66,0
12.78,753.66,0
8.1306,732.13,0
8.1306,732.13,0
0,732.13,0
0,732.13,0
1.9862,732.13,0
1.9862,732.13,0
3.8731,710.6,0
3.8731,710.6,0
2.1923,796.73,0
2.1923,796.73,0
18.72,732.13,0
18.72,732.13,0
24.629,753.66,0
24.629,753.66,0
19.912,796.73,0
19.912,796.73,0
30.721,796.73,0
30.721,796.73,0
55.298,775.2,0
55.298,775.2,0
29.565,775.2,0
29.565,775.2,0
54.785,775.2,0
54.785,775.2,0
57.364,2088.7,0
57.364,2088.7,0
66.881,775.2,0
66.881,775.2,0
56.232,21.533,0
56.232,21.533,0
52.683,107.67,0
52.683,107.67,0
49.199,387.6,0
49.199,387.6,0
47.439,258.4,0
47.439,258.4,0
53.864,258.4,0
53.864,258.4,0
63.794,775.2,0
63.794,775.2,0
71.521,2131.8,0
71.521,2131.8,0
43.255,430.66,0
43.255,430.66,0
33.732,21.533,0
33.732,21.533,0
30.057,258.4,0
30.057,258.4,0
28.721,43.066,0
28.721,43.066,0
27.034,21.533,0
27.034,21.533,0
34.91,215.33,0
34.91,215.33,0
43.387,21.533,0
43.387,21.533,0
41.873,21.533,0
41.873,21.533,0
43.566,279.93,0
43.566,279.93,0
72.337,2174.9,0
72.337,2174.9,0
67.145,1421.2,0
67.145,1421.2,0
52.942,753.66,0
52.942,753.66,0
69.848,753.66,0
69.848,753.66,0
54.375,732.13,0
54.375,732.13,0
58.216,710.6,0
58.216,710.6,0
65.368,732.13,0
65.368,732.13,0
68.411,710.6,0
68.411,710.6,0
60.882,732.13,0
60.882,732.13,0
65.6,236.87,0
65.6,236.87,0
66.339,1507.3,0
66.339,1507.3,0
66.442,1571.9,0
66.442,1571.9,0
67.064,796.73,0
67.064,796.73,0
65.536,172.27,0
65.536,172.27,0
60.899,581.4,0
60.899,581.4,0
72.528,1184.3,0
72.528,1184.3,0
64.588,559.86,0
64.588,559.86,0
58.567,775.2,0
58.567,775.2,0
55.849,215.33,0
55.849,215.33,0
60.399,21.533,0
60.399,21.533,0
56.965,215.33,0
56.965,215.33,0
55.431,215.33,0
55.431,215.33,0
56.961,516.8,0
56.961,516.8,0
58.841,301.46,0
58.841,301.46,0
55.125,21.533,0
55.125,21.533,0
57.344,21.533,0
57.344,21.533,0
56.555,21.533,0
56.555,21.533,0
56.171,64.6,0
56.171,64.6,0
53.601,21.533,0
53.601,21.533,0
54.76,215.33,0
54.76,215.33,0
55.937,21.533,0
55.937,21.533,0
53.941,43.066,0
53.941,43.066,0
49.818,387.6,0
49.818,387.6,0
51.471,86.133,0
51.471,86.133,0
50.552,21.533,0
50.552,21.533,0
57.152,21.533,0
57.152,21.533,0
64.354,1033.6,0
64.354,1033.6,0
74.72,1184.3,0
74.72,1184.3,0
63.341,21.533,0
63.341,21.533,0
61.448,64.6,0
61.448,64.6,0
56.645,193.8,0
56.645,193.8,0
54.477,21.533,0
54.477,21.533,0
64.811,323,0
64.811,323,0
63.76,732.13,0
63.76,732.13,0
58.543,2261,0
58.543,2261,0
62.517,2239.5,0
62.517,2239.5,0
66.56,2239.5,0
66.56,2239.5,0
64.016,2325.6,0
64.016,2325.6,0
63.932,2261,0
63.932,2261,0
82.019,1959.5,0
82.019,1959.5,0
74.134,1959.5,0
74.134,1959.5,0
73.343,2153.3,0
73.343,2153.3,0
67.335,2282.5,0
67.335,2282.5,0
69.502,1959.5,0
69.502,1959.5,0
62.264,1938,0
62.264,1938,0
54.364,2153.3,0
54.364,2153.3,0
52.014,1765.7,0
52.014,1765.7,0
46.635,21.533,0
46.635,21.533,0
52.392,1830.3,0
52.392,1830.3,0
50.827,495.26,0
50.827,495.26,0
49.374,495.26,0
49.374,495.26,0
50.776,516.8,0
50.776,516.8,0
42.696,215.33,0
42.696,215.33,0
45.586,21.533,0
45.586,21.533,0
44.17,258.4,0
44.17,258.4,0
41.206,387.6,0
41.206,387.6,0
40.353,473.73,0
40.353,473.73,0
39.467,473.73,0
39.467,473.73,0
35.388,21.533,0
35.388,21.533,0
36.497,301.46,0
36.497,301.46,0
55.725,602.93,0
55.725,602.93,0
70.36,2433.3,0
70.36,2433.3,0
49.271,21.533,0
49.271,21.533,0
30.958,21.533,0
30.958,21.533,0
28.998,86.133,0
28.998,86.133,0
36.675,1270.5,0
36.675,1270.5,0
26.517,21.533,0
26.517,21.533,0
42.338,43.066,0
42.338,43.066,0
45.206,21.533,0
45.206,21.533,0
34.387,64.6,0
34.387,64.6,0
32.069,21.533,0
32.069,21.533,0
48.838,64.6,0
48.838,64.6,0
46.999,64.6,0
46.999,64.6,0
40.707,21.533,0
40.707,21.533,0
33.549,21.533,0
33.549,21.533,0
28.651,236.87,0
28.651,236.87,0
34.149,107.67,0
34.149,107.67,0
32.054,64.6,0
32.054,64.6,0
25.779,172.27,0
25.779,172.27,0
0,710.6,0
0,710.6,0
0.74466,925.93,0
0.74466,925.93,0
6.2845,1916.5,0
6.2845,1916.5,0
22.449,882.86,0
22.449,882.86,0
0,516.8,0
0,516.8,0
10.037,538.33,0
10.037,538.33,0
11.342,495.26,0
11.342,495.26,0
15.295,258.4,0
15.295,258.4,0
16.005,129.2,0
16.005,129.2,0
23.151,86.133,0
23.151,86.133,0
29.311,301.46,0
29.311,301.46,0
36.611,1959.5,0
36.611,1959.5,0
23.818,1981.1,0
23.818,1981.1,0
0.67989,1851.9,0
0.67989,1851.9,0
36.344,1959.5,0
36.344,1959.5,0
36.336,2024.1,0
36.336,2024.1,0
53.392,193.8,0
53.392,193.8,0
53.821,2067.2,0
53.821,2067.2,0
37.267,2002.6,0
37.267,2002.6,0
47.514,215.33,0
47.514,215.33,0
48.102,236.87,0
48.102,236.87,0
32.572,193.8,0
32.572,193.8,0
22.968,409.13,0
22.968,409.13,0
10.5,258.4,0
10.5,258.4,0
0,21.533,0
0,21.533,0
0,279.93,0
0,279.93,0
0.65487,236.87,0
0.65487,236.87,0
23.254,258.4,0
23.254,258.4,0
43.885,516.8,0
43.885,516.8,0
25.016,473.73,0
25.016,473.73,0
21.132,473.73,0
21.132,473.73,0
31.538,473.73,0
31.538,473.73,0
41.85,473.73,0
41.85,473.73,0
44.817,2239.5,0
44.817,2239.5,0
38.875,473.73,0
38.875,473.73,0
38.307,473.73,0
38.307,473.73,0
34.839,2002.6,0
34.839,2002.6,0
30.384,2304.1,0
30.384,2304.1,0
33.114,2304.1,0
33.114,2304.1,0
28.885,2325.6,0
28.885,2325.6,0
29.057,366.06,0
29.057,366.06,0
31.334,2174.9,0
31.334,2174.9,0
33.383,1981.1,0
33.383,1981.1,0
29.739,559.86,0
29.739,559.86,0
27.137,323,0
27.137,323,0
29.212,323,0
29.212,323,0
29.152,21.533,0
29.152,21.533,0
27.146,107.67,0
27.146,107.67,0
27.739,107.67,0
27.739,107.67,0
27.302,301.46,0
27.302,301.46,0
24.393,279.93,0
24.393,279.93,0
21.523,129.2,0
21.523,129.2,0
19.498,172.27,0
19.498,172.27,0
22.516,323,0
22.516,323,0
25.613,21.533,0
25.613,21.533,0
20.869,430.66,0
20.869,430.66,0
15.823,409.13,0
15.823,409.13,0
17.873,301.46,0
17.873,301.46,0
19.26,323,0
19.26,323,0
18.624,301.46,0
18.624,301.46,0
14.264,344.53,0
14.264,344.53,0
15.426,107.67,0
15.426,107.67,0
17.526,193.8,0
17.526,193.8,0
18.466,129.2,0
18.466,129.2,0
16.878,43.066,0
16.878,43.066,0
18.233,172.27,0
18.233,172.27,0
17.894,86.133,0
17.894,86.133,0
20.553,129.2,0
20.553,129.2,0
20.618,21.533,0
20.618,21.533,0
21.994,21.533,0
21.994,21.533,0
27.835,21.533,0
27.835,21.533,0
40.429,2368.7,0
40.429,2368.7,0
32.886,107.67,0
32.886,107.67,0
32.112,129.2,0
32.112,129.2,0
35.515,430.66,0
35.515,430.66,0
40.177,1485.8,0
40.177,1485.8,0
36.881,1485.8,0
36.881,1485.8,0
41.61,2411.7,0
41.61,2411.7,0
49.163,1507.3,0
49.163,1507.3,0
47.278,2304.1,0
47.278,2304.1,0
38.573,2045.7,0
38.573,2045.7,0
36.753,150.73,0
36.753,150.73,0
35.723,150.73,0
35.723,150.73,0
25.123,452.2,0
25.123,452.2,0
29.265,193.8,0
29.265,193.8,0
17.886,236.87,0
17.886,236.87,0
15.252,193.8,0
15.252,193.8,0
17.348,129.2,0
17.348,129.2,0
19.072,21.533,0
19.072,21.533,0
14.277,258.4,0
14.277,258.4,0
13.406,236.87,0
13.406,236.87,0
11.598,150.73,0
11.598,150.73,0
13.312,193.8,0
13.312,193.8,0
11.197,279.93,0
11.197,279.93,0
15.07,323,0
15.07,323,0
15.717,258.4,0
15.717,258.4,0
20.292,258.4,0
20.292,258.4,0
14.164,279.93,0
14.164,279.93,0
13.154,279.93,0
13.154,279.93,0
14.423,150.73,0
14.423,150.73,0
19.344,107.67,0
19.344,107.67,0
17.619,86.133,0
17.619,86.133,0
15.78,301.46,0
15.78,301.46,0
14.149,258.4,0
14.149,258.4,0
12.55,150.73,0
12.55,150.73,0
12.078,236.87,0
12.078,236.87,0
11.922,193.8,0
11.922,193.8,0
12.724,172.27,0
12.724,172.27,0
15.461,215.33,0
15.461,215.33,0
12.482,279.93,0
12.482,279.93,0
11.208,258.4,0
11.208,258.4,0
11.012,236.87,0
11.012,236.87,0
10.044,258.4,0
10.044,258.4,0
8.9298,258.4,0
8.9298,258.4,0
8.6139,129.2,0
8.6139,129.2,0
9.256,258.4,0
9.256,258.4,0
19.621,107.67,0
19.621,107.67,0
14.298,215.33,0
14.298,215.33,0
10.988,215.33,0
10.988,215.33,0
10.007,258.4,0
10.007,258.4,0
10.957,129.2,0
10.957,129.2,0
29.71,150.73,0
29.71,150.73,0
31.913,172.27,0
31.913,172.27,0
29.429,818.26,0
29.429,818.26,0
25.464,86.133,0
25.464,86.133,0
22.494,107.67,0
22.494,107.67,0
21.446,21.533,0
21.446,21.533,0
18.885,21.533,0
18.885,21.533,0
28.44,279.93,0
28.44,279.93,0
31.709,21.533,0
31.709,21.533,0
19.078,21.533,0
19.078,21.533,0
13.449,64.6,0
13.449,64.6,0
10.327,86.133,0
10.327,86.133,0
8.5764,193.8,0
8.5764,193.8,0
10.258,215.33,0
10.258,215.33,0
10.204,215.33,0
10.204,215.33,0
19.045,323,0
19.045,323,0
12.315,150.73,0
12.315,150.73,0
15.267,495.26,0
15.267,495.26,0
16.584,172.27,0
16.584,172.27,0
14.896,215.33,0
14.896,215.33,0
14.965,301.46,0
14.965,301.46,0
12.961,301.46,0
12.961,301.46,0
17.992,301.46,0
17.992,301.46,0
18.374,21.533,0
18.374,21.533,0
15.499,21.533,0
15.499,21.533,0
15.598,150.73,0
15.598,150.73,0
39.609,215.33,0
39.609,215.33,0
63.495,1464.3,0
63.495,1464.3,0
62.482,21.533,0
62.482,21.533,0
52.168,236.87,0
52.168,236.87,0
44.892,129.2,0
44.892,129.2,0
31.192,193.8,0
31.192,193.8,0
25.624,236.87,0
25.624,236.87,0
30.959,129.2,0
30.959,129.2,0
64.169,3919,0
64.169,3919,0
57.043,2907,0
57.043,2907,0
47.703,21.533,0
47.703,21.533,0
49.955,172.27,0
49.955,172.27,0
51.483,172.27,0
51.483,172.27,0
45.435,1141.3,0
45.435,1141.3,0
58.176,193.8,0
58.176,193.8,0
54.855,21.533,0
54.855,21.533,0
53.337,21.533,0
53.337,21.533,0
38.665,193.8,0
38.665,193.8,0
38.272,193.8,0
38.272,193.8,0
48.383,925.93,0
48.383,925.93,0
61.822,947.46,0
61.822,947.46,0
71.728,839.79,0
71.728,839.79,0
73.076,2454.8,0
73.076,2454.8,0
73.353,1916.5,0
73.353,1916.5,0
74.726,2325.6,0
74.726,2325.6,0
83.475,1938,0
83.475,1938,0
80.034,2347.1,0
80.034,2347.1,0
85.436,2454.8,0
85.436,2454.8,0
83.757,2196.4,0
83.757,2196.4,0
78.176,495.26,0
78.176,495.26,0
73.527,2067.2,0
73.527,2067.2,0
67.713,301.46,0
67.713,301.46,0
60.378,323,0
60.378,323,0
50.234,21.533,0
50.234,21.533,0
46.111,193.8,0
46.111,193.8,0
40.909,473.73,0
40.909,473.73,0
41.212,21.533,0
41.212,21.533,0
40.928,430.66,0
40.928,430.66,0
59.864,409.13,0
59.864,409.13,0
66.882,1916.5,0
66.882,1916.5,0
63.918,2067.2,0
63.918,2067.2,0
73.151,301.46,0
73.151,301.46,0
72.216,301.46,0
72.216,301.46,0
67.414,236.87,0
67.414,236.87,0
90.319,8075,0
90.319,8075,0
51.783,366.06,0
51.783,366.06,0
75.873,150.73,0
75.873,150.73,0
67.274,2067.2,0
67.274,2067.2,0
56.668,172.27,0
56.668,172.27,0
40.008,172.27,0
40.008,172.27,0
34.503,64.6,0
34.503,64.6,0
34.554,64.6,0
34.554,64.6,0
38.541,64.6,0
38.541,64.6,0
41.168,21.533,0
41.168,21.533,0
20.951,452.2,0
20.951,452.2,0
30.922,430.66,0
30.922,430.66,0
30.838,473.73,0
30.838,473.73,0
38.022,495.26,0
38.022,495.26,0
36.291,430.66,0
36.291,430.66,0
40.377,452.2,0
40.377,452.2,0
40.206,2110.3,0
40.206,2110.3,0
41.772,2045.7,0
41.772,2045.7,0
43.589,2174.9,0
43.589,2174.9,0
45.697,581.4,0
45.697,581.4,0
45.73,2131.8,0
45.73,2131.8,0
43.732,2131.8,0
43.732,2131.8,0
43.523,2174.9,0
43.523,2174.9,0
43.687,2217.9,0
43.687,2217.9,0
40.895,2239.5,0
40.895,2239.5,0
36.99,2110.3,0
36.99,2110.3,0
38.83,107.67,0
38.83,107.67,0
49.586,107.67,0
49.586,107.67,0
50.369,21.533,0
50.369,21.533,0
55.524,129.2,0
55.524,129.2,0
53.817,107.67,0
53.817,107.67,0
53.924,21.533,0
53.924,21.533,0
55.954,64.6,0
55.954,64.6,0
64.388,21.533,0
64.388,21.533,0
61.459,21.533,0
61.459,21.533,0
57.452,366.06,0
57.452,366.06,0
47.775,775.2,0
47.775,775.2,0
39.074,796.73,0
39.074,796.73,0
49.327,796.73,0
49.327,796.73,0
43.448,753.66,0
43.448,753.66,0
25.088,753.66,0
25.088,753.66,0
56.55,796.73,0
56.55,796.73,0
35.679,796.73,0
35.679,796.73,0
65.099,775.2,0
65.099,775.2,0
41.619,775.2,0
41.619,775.2,0
21.596,775.2,0
21.596,775.2,0
6.9193,818.26,0
6.9193,818.26,0
38.437,796.73,0
38.437,796.73,0
110.12,796.73,0
110.12,796.73,0
100.64,775.2,0
100.64,775.2,0
126.84,796.73,0
126.84,796.73,0
92.948,689.06,0
92.948,689.06,0
85.649,689.06,0
85.649,689.06,0
73.609,818.26,0
73.609,818.26,0
83.173,775.2,0
83.173,775.2,0
17.99,2045.7,0
17.99,2045.7,0
0,818.26,0
0,818.26,0
8.6992,775.2,0
8.6992,775.2,0
13.561,775.2,0
13.561,775.2,0
0,2067.2,0
0,2067.2,0
4.3537,2153.3,0
4.3537,2153.3,0
44.76,2261,0
44.76,2261,0
42.22,516.8,0
42.22,516.8,0
38.193,775.2,0
38.193,775.2,0
39.913,21.533,0
39.913,21.533,0
30.486,516.8,0
30.486,516.8,0
35.069,366.06,0
35.069,366.06,0
25.071,129.2,0
25.071,129.2,0
25.489,366.06,0
25.489,366.06,0
59.305,2261,0
59.305,2261,0
48.062,775.2,0
48.062,775.2,0
24.714,753.66,0
24.714,753.66,0
4.1027,753.66,0
4.1027,753.66,0
4.2062,753.66,0
4.2062,753.66,0
0,732.13,0
0,732.13,0
11.029,753.66,0
11.029,753.66,0
21.836,796.73,0
21.836,796.73,0
17.637,732.13,0
17.637,732.13,0
29.271,732.13,0
29.271,732.13,0
25.149,775.2,0
25.149,775.2,0
12.434,753.66,0
12.434,753.66,0
7.499,732.13,0
7.499,732.13,0
0,732.13,0
0,732.13,0
1.9639,732.13,0
1.9639,732.13,0
4.3532,710.6,0
4.3532,710.6,0
2.2727,796.73,0
2.2727,796.73,0
18.616,732.13,0
18.616,732.13,0
24.823,753.66,0
24.823,753.66,0
20.03,796.73,0
20.03,796.73,0
30.636,796.73,0
30.636,796.73,0
55.373,775.2,0
55.373,775.2,0
29.701,775.2,0
29.701,775.2,0
54.486,775.2,0
54.486,775.2,0
57.242,2088.7,0
57.242,2088.7,0
66.92,775.2,0
66.92,775.2,0
56.121,21.533,0
56.121,21.533,0
52.428,107.67,0
52.428,107.67,0
49.335,387.6,0
49.335,387.6,0
47.569,279.93,0
47.569,279.93,0
53.532,258.4,0
53.532,258.4,0
63.915,775.2,0
63.915,775.2,0
71.731,2131.8,0
71.731,2131.8,0
43.334,430.66,0
43.334,430.66,0
33.735,21.533,0
33.735,21.533,0
30.251,21.533,0
30.251,21.533,0
28.36,21.533,0
28.36,21.533,0
27.294,21.533,0
27.294,21.533,0
35.68,21.533,0
35.68,21.533,0
43.86,172.27,0
43.86,172.27,0
42.253,193.8,0
42.253,193.8,0
43.669,21.533,0
43.669,21.533,0
72.534,2174.9,0
72.534,2174.9,0
66.956,1421.2,0
66.956,1421.2,0
52.857,753.66,0
52.857,753.66,0
69.801,753.66,0
69.801,753.66,0
54.595,732.13,0
54.595,732.13,0
58.437,129.2,0
58.437,129.2,0
65.401,732.13,0
65.401,732.13,0
68.495,710.6,0
68.495,710.6,0
61.103,732.13,0
61.103,732.13,0
65.763,366.06,0
65.763,366.06,0
66.671,1507.3,0
66.671,1507.3,0
66.323,1571.9,0
66.323,1571.9,0
67.581,796.73,0
67.581,796.73,0
65.783,107.67,0
65.783,107.67,0
61.014,581.4,0
61.014,581.4,0
72.841,1184.3,0
72.841,1184.3,0
64.664,559.86,0
64.664,559.86,0
58.631,775.2,0
58.631,775.2,0
55.984,236.87,0
55.984,236.87,0
60.582,646,0
60.582,646,0
57.122,215.33,0
57.122,215.33,0
55.469,2002.6,0
55.469,2002.6,0
56.825,107.67,0
56.825,107.67,0
59.02,301.46,0
59.02,301.46,0
55.077,21.533,0
55.077,21.533,0
58.039,43.066,0
58.039,43.066,0
56.543,107.67,0
56.543,107.67,0
56.011,236.87,0
56.011,236.87,0
53.793,172.27,0
53.793,172.27,0
54.838,215.33,0
54.838,215.33,0
56.189,86.133,0
56.189,86.133,0
53.836,21.533,0
53.836,21.533,0
49.578,387.6,0
49.578,387.6,0
51.844,43.066,0
51.844,43.066,0
50.689,21.533,0
50.689,21.533,0
57.525,21.533,0
57.525,21.533,0
64.771,1033.6,0
64.771,1033.6,0
74.949,1184.3,0
74.949,1184.3,0
63.526,1851.9,0
63.526,1851.9,0
61.469,21.533,0
61.469,21.533,0
57.2,193.8,0
57.2,193.8,0
54.601,21.533,0
54.601,21.533,0
64.71,344.53,0
64.71,344.53,0
63.911,732.13,0
63.911,732.13,0
58.594,2261,0
58.594,2261,0
62.718,2239.5,0
62.718,2239.5,0
66.95,2239.5,0
66.95,2239.5,0
63.633,2325.6,0
63.633,2325.6,0
63.626,2261,0
63.626,2261,0
81.841,1959.5,0
81.841,1959.5,0
74.102,1959.5,0
74.102,1959.5,0
73.679,2153.3,0
73.679,2153.3,0
67.681,2282.5,0
67.681,2282.5,0
69.715,1959.5,0
69.715,1959.5,0
62.644,1938,0
62.644,1938,0
54.295,2153.3,0
54.295,2153.3,0
52.094,1765.7,0
52.094,1765.7,0
46.065,1808.8,0
46.065,1808.8,0
52.6,1830.3,0
52.6,1830.3,0
50.721,495.26,0
50.721,495.26,0
49.338,495.26,0
49.338,495.26,0
51.199,279.93,0
51.199,279.93,0
42.956,215.33,0
42.956,215.33,0
45.514,473.73,0
45.514,473.73,0
44.436,258.4,0
44.436,258.4,0
41.265,387.6,0
41.265,387.6,0
40.93,473.73,0
40.93,473.73,0
40.338,473.73,0
40.338,473.73,0
35.224,21.533,0
35.224,21.533,0
37.188,301.46,0
37.188,301.46,0
55.764,301.46,0
55.764,301.46,0
70.685,2433.3,0
70.685,2433.3,0
48.908,710.6,0
48.908,710.6,0
30.946,21.533,0
30.946,21.533,0
29.289,150.73,0
29.289,150.73,0
36.596,1270.5,0
36.596,1270.5,0
26.583,129.2,0
26.583,129.2,0
42.124,129.2,0
42.124,129.2,0
45.815,21.533,0
45.815,21.533,0
35.076,236.87,0
35.076,236.87,0
31.774,107.67,0
31.774,107.67,0
48.793,64.6,0
48.793,64.6,0
47.275,86.133,0
47.275,86.133,0
40.449,129.2,0
40.449,129.2,0
33.671,129.2,0
33.671,129.2,0
29.035,64.6,0
29.035,64.6,0
33.929,107.67,0
33.929,107.67,0
32.747,236.87,0
32.747,236.87,0
26.187,258.4,0
26.187,258.4,0
0,710.6,0
0,710.6,0
0.86216,323,0
0.86216,323,0
0,301.46,0
0,301.46,0
0.84259,323,0
0.84259,323,0
7.7645,366.06,0
7.7645,366.06,0
22.245,818.26,0
22.245,818.26,0
11.048,366.06,0
11.048,366.06,0
106.31,559.86,0
106.31,559.86,0
42.539,538.33,0
42.539,538.33,0
50.753,602.93,0
50.753,602.93,0
47.077,581.4,0
47.077,581.4,0
40.733,602.93,0
40.733,602.93,0
16.851,581.4,0
16.851,581.4,0
13.995,301.46,0
13.995,301.46,0
13.057,236.87,0
13.057,236.87,0
12.929,581.4,0
12.929,581.4,0
11.291,473.73,0
11.291,473.73,0
11.904,323,0
11.904,323,0
10.06,495.26,0
10.06,495.26,0
12.831,215.33,0
12.831,215.33,0
11.685,215.33,0
11.685,215.33,0
13.106,279.93,0
13.106,279.93,0
13.551,366.06,0
13.551,366.06,0
12.05,473.73,0
12.05,473.73,0
59.683,646,0
59.683,646,0
4.9298,473.73,0
4.9298,473.73,0
0,495.26,0
0,495.26,0
44.176,646,0
44.176,646,0
39.078,559.86,0
39.078,559.86,0
60.913,602.93,0
60.913,602.93,0
50.319,602.93,0
50.319,602.93,0
42.072,602.93,0
42.072,602.93,0
54.528,559.86,0
54.528,559.86,0
59.418,473.73,0
59.418,473.73,0
58.211,581.4,0
58.211,581.4,0
48.095,538.33,0
48.095,538.33,0
23.77,301.46,0
23.77,301.46,0
36.691,301.46,0
36.691,301.46,0
38.187,452.2,0
38.187,452.2,0
26.181,430.66,0
26.181,430.66,0
37.682,107.67,0
37.682,107.67,0
61.006,602.93,0
61.006,602.93,0
32.619,473.73,0
32.619,473.73,0
0,516.8,0
0,516.8,0
50.74,538.33,0
50.74,538.33,0
126.66,559.86,0
126.66,559.86,0
150.67,559.86,0
150.67,559.86,0
30.306,516.8,0
30.306,516.8,0
21.422,646,0
21.422,646,0
51.962,538.33,0
51.962,538.33,0
54.106,602.93,0
54.106,602.93,0
32.954,646,0
32.954,646,0
53.778,646,0
53.778,646,0
72.838,581.4,0
72.838,581.4,0
69.917,516.8,0
69.917,516.8,0
58.665,516.8,0
58.665,516.8,0
67.155,602.93,0
67.155,602.93,0
22.122,646,0
22.122,646,0
80.936,516.8,0
80.936,516.8,0
344.99,602.93,0
344.99,602.93,0
444.96,301.46,0
444.96,301.46,0
8.985,279.93,0
8.985,279.93,0
29.949,602.93,0
29.949,602.93,0
31.363,301.46,0
31.363,301.46,0
28.946,301.46,0
28.946,301.46,0
34.353,301.46,0
34.353,301.46,0
45.167,2627.1,0
45.167,2627.1,0
78.586,2627.1,0
78.586,2627.1,0
77.465,2605.5,0
77.465,2605.5,0
76.332,646,0
76.332,646,0
76.205,2605.5,0
76.205,2605.5,0
82.37,2756.2,0
82.37,2756.2,0
84.195,2756.2,0
