@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
56.44,3186.9,0
56.44,3186.9,0
64.717,64.6,0
64.717,64.6,0
62.438,323,0
62.438,323,0
57.589,344.53,0
57.589,344.53,0
48.095,753.66,0
48.095,753.66,0
39.809,775.2,0
39.809,775.2,0
49.481,753.66,0
49.481,753.66,0
43.777,732.13,0
43.777,732.13,0
25.794,732.13,0
25.794,732.13,0
56.938,775.2,0
56.938,775.2,0
36.343,775.2,0
36.343,775.2,0
65.197,753.66,0
65.197,753.66,0
41.868,753.66,0
41.868,753.66,0
21.867,753.66,0
21.867,753.66,0
6.8289,796.73,0
6.8289,796.73,0
38.646,775.2,0
38.646,775.2,0
109.83,775.2,0
109.83,775.2,0
101.05,753.66,0
101.05,753.66,0
126.81,775.2,0
126.81,775.2,0
93.6,667.53,0
93.6,667.53,0
85.265,667.53,0
85.265,667.53,0
73.676,796.73,0
73.676,796.73,0
83.134,753.66,0
83.134,753.66,0
18.606,2024.1,0
18.606,2024.1,0
0.46341,796.73,0
0.46341,796.73,0
9.22,753.66,0
9.22,753.66,0
13.586,753.66,0
13.586,753.66,0
0,2045.7,0
0,2045.7,0
4.4331,2131.8,0
4.4331,2131.8,0
45.052,2239.5,0
45.052,2239.5,0
41.834,495.26,0
41.834,495.26,0
38.284,753.66,0
38.284,753.66,0
39.902,818.26,0
39.902,818.26,0
30.385,0,0
30.385,0,0
35.028,344.53,0
35.028,344.53,0
24.866,107.67,0
24.866,107.67,0
25.748,0,0
25.748,0,0
59.359,2239.5,0
59.359,2239.5,0
48.405,753.66,0
48.405,753.66,0
24.888,732.13,0
24.888,732.13,0
4.3931,732.13,0
4.3931,732.13,0
3.6714,732.13,0
3.6714,732.13,0
0,710.6,0
0,710.6,0
11.268,732.13,0
11.268,732.13,0
21.815,775.2,0
21.815,775.2,0
17.553,710.6,0
17.553,710.6,0
28.792,710.6,0
28.792,710.6,0
25.393,753.66,0
25.393,753.66,0
12.78,732.13,0
12.78,732.13,0
8.1306,710.6,0
8.1306,710.6,0
0,710.6,0
0,710.6,0
1.9862,710.6,0
1.9862,710.6,0
3.8731,689.06,0
3.8731,689.06,0
2.1923,775.2,0
2.1923,775.2,0
18.72,710.6,0
18.72,710.6,0
24.629,732.13,0
24.629,732.13,0
19.912,775.2,0
19.912,775.2,0
30.721,775.2,0
30.721,775.2,0
55.298,753.66,0
55.298,753.66,0
29.565,753.66,0
29.565,753.66,0
54.785,753.66,0
54.785,753.66,0
57.364,2067.2,0
57.364,2067.2,0
66.881,753.66,0
66.881,753.66,0
56.232,0,0
56.232,0,0
52.683,86.133,0
52.683,86.133,0
49.199,366.06,0
49.199,366.06,0
47.439,236.87,0
47.439,236.87,0
53.864,236.87,0
53.864,236.87,0
63.794,753.66,0
63.794,753.66,0
71.521,2110.3,0
71.521,2110.3,0
43.255,409.13,0
43.255,409.13,0
33.732,0,0
33.732,0,0
30.057,236.87,0
30.057,236.87,0
28.721,21.533,0
28.721,21.533,0
27.034,0,0
27.034,0,0
34.91,193.8,0
34.91,193.8,0
43.387,0,0
43.387,0,0
41.873,0,0
41.873,0,0
43.566,258.4,0
43.566,258.4,0
72.337,2153.3,0
72.337,2153.3,0
67.145,1399.7,0
67.145,1399.7,0
52.942,732.13,0
52.942,732.13,0
69.848,732.13,0
69.848,732.13,0
54.375,710.6,0
54.375,710.6,0
58.216,689.06,0
58.216,689.06,0
65.368,710.6,0
65.368,710.6,0
68.411,689.06,0
68.411,689.06,0
60.882,710.6,0
60.882,710.6,0
65.6,215.33,0
65.6,215.33,0
66.339,1485.8,0
66.339,1485.8,0
66.442,1550.4,0
66.442,1550.4,0
67.064,775.2,0
67.064,775.2,0
65.536,150.73,0
65.536,150.73,0
60.899,559.86,0
60.899,559.86,0
72.528,1162.8,0
72.528,1162.8,0
64.588,538.33,0
64.588,538.33,0
58.567,753.66,0
58.567,753.66,0
55.849,193.8,0
55.849,193.8,0
60.399,0,0
60.399,0,0
56.965,193.8,0
56.965,193.8,0
55.431,193.8,0
55.431,193.8,0
56.961,495.26,0
56.961,495.26,0
58.841,279.93,0
58.841,279.93,0
55.125,0,0
55.125,0,0
57.344,0,0
57.344,0,0
56.555,0,0
56.555,0,0
56.171,43.066,0
56.171,43.066,0
53.601,0,0
53.601,0,0
54.76,193.8,0
54.76,193.8,0
55.937,0,0
55.937,0,0
53.941,21.533,0
53.941,21.533,0
49.818,366.06,0
49.818,366.06,0
51.471,64.6,0
51.471,64.6,0
50.552,0,0
50.552,0,0
57.152,0,0
57.152,0,0
64.354,1012.1,0
64.354,1012.1,0
74.72,1162.8,0
74.72,1162.8,0
63.341,0,0
63.341,0,0
61.448,43.066,0
61.448,43.066,0
56.645,172.27,0
56.645,172.27,0
54.477,0,0
54.477,0,0
64.811,301.46,0
64.811,301.46,0
63.76,710.6,0
63.76,710.6,0
58.543,2239.5,0
58.543,2239.5,0
62.517,2217.9,0
62.517,2217.9,0
66.56,2217.9,0
66.56,2217.9,0
64.016,2304.1,0
64.016,2304.1,0
63.932,2239.5,0
63.932,2239.5,0
82.019,1938,0
82.019,1938,0
74.134,1938,0
74.134,1938,0
73.343,2131.8,0
73.343,2131.8,0
67.335,2261,0
67.335,2261,0
69.502,1938,0
69.502,1938,0
62.264,1916.5,0
62.264,1916.5,0
54.364,2131.8,0
54.364,2131.8,0
52.014,1744.2,0
52.014,1744.2,0
46.635,0,0
46.635,0,0
52.392,1808.8,0
52.392,1808.8,0
50.827,473.73,0
50.827,473.73,0
49.374,473.73,0
49.374,473.73,0
50.776,495.26,0
50.776,495.26,0
42.696,193.8,0
42.696,193.8,0
45.586,0,0
45.586,0,0
44.17,236.87,0
44.17,236.87,0
41.206,366.06,0
41.206,366.06,0
40.353,452.2,0
40.353,452.2,0
39.467,452.2,0
39.467,452.2,0
35.388,0,0
35.388,0,0
36.497,279.93,0
36.497,279.93,0
55.725,581.4,0
55.725,581.4,0
70.36,2411.7,0
70.36,2411.7,0
49.271,0,0
49.271,0,0
30.958,0,0
30.958,0,0
28.998,64.6,0
28.998,64.6,0
36.675,1248.9,0
36.675,1248.9,0
26.517,0,0
26.517,0,0
42.338,21.533,0
42.338,21.533,0
45.206,0,0
45.206,0,0
34.387,43.066,0
34.387,43.066,0
32.069,0,0
32.069,0,0
48.838,43.066,0
48.838,43.066,0
46.999,43.066,0
46.999,43.066,0
40.707,0,0
40.707,0,0
33.549,0,0
33.549,0,0
28.651,215.33,0
28.651,215.33,0
34.149,86.133,0
34.149,86.133,0
32.054,43.066,0
32.054,43.066,0
25.779,150.73,0
25.779,150.73,0
0,0,0
0,0,0
0.74466,215.33,0
0.74466,215.33,0
6.2845,1205.9,0
6.2845,1205.9,0
22.449,172.27,0
22.449,172.27,0
0,86.133,0
0,86.133,0
10.037,107.67,0
10.037,107.67,0
11.342,64.6,0
11.342,64.6,0
15.295,0,0
15.295,0,0
16.005,0,0
16.005,0,0
23.151,0,0
23.151,0,0
29.311,215.33,0
29.311,215.33,0
36.611,1873.4,0
36.611,1873.4,0
23.818,1894.9,0
23.818,1894.9,0
0.67989,1765.7,0
0.67989,1765.7,0
36.344,1873.4,0
36.344,1873.4,0
36.336,1938,0
36.336,1938,0
53.392,107.67,0
53.392,107.67,0
53.821,1981.1,0
53.821,1981.1,0
37.267,1916.5,0
37.267,1916.5,0
47.514,129.2,0
47.514,129.2,0
48.102,150.73,0
48.102,150.73,0
32.572,107.67,0
32.572,107.67,0
22.968,323,0
22.968,323,0
10.5,172.27,0
10.5,172.27,0
0,0,0
0,0,0
0,258.4,0
0,258.4,0
0.65487,215.33,0
0.65487,215.33,0
23.254,236.87,0
23.254,236.87,0
43.885,495.26,0
43.885,495.26,0
25.016,452.2,0
25.016,452.2,0
21.132,452.2,0
21.132,452.2,0
31.538,452.2,0
31.538,452.2,0
41.85,452.2,0
41.85,452.2,0
44.817,2217.9,0
44.817,2217.9,0
38.875,452.2,0
38.875,452.2,0
38.307,452.2,0
38.307,452.2,0
34.839,1981.1,0
34.839,1981.1,0
30.384,2282.5,0
30.384,2282.5,0
33.114,2282.5,0
33.114,2282.5,0
28.885,2304.1,0
28.885,2304.1,0
29.057,344.53,0
29.057,344.53,0
31.334,2153.3,0
31.334,2153.3,0
33.383,1959.5,0
33.383,1959.5,0
29.739,538.33,0
29.739,538.33,0
27.137,301.46,0
27.137,301.46,0
29.212,301.46,0
29.212,301.46,0
29.152,0,0
29.152,0,0
27.146,86.133,0
27.146,86.133,0
27.739,86.133,0
27.739,86.133,0
27.302,279.93,0
27.302,279.93,0
24.393,258.4,0
24.393,258.4,0
21.523,107.67,0
21.523,107.67,0
19.498,150.73,0
19.498,150.73,0
22.516,301.46,0
22.516,301.46,0
25.613,0,0
25.613,0,0
20.869,409.13,0
20.869,409.13,0
15.823,387.6,0
15.823,387.6,0
17.873,279.93,0
17.873,279.93,0
19.26,301.46,0
19.26,301.46,0
18.624,279.93,0
18.624,279.93,0
14.264,323,0
14.264,323,0
15.426,86.133,0
15.426,86.133,0
17.526,172.27,0
17.526,172.27,0
18.466,107.67,0
18.466,107.67,0
16.878,21.533,0
16.878,21.533,0
18.233,150.73,0
18.233,150.73,0
17.894,64.6,0
17.894,64.6,0
20.553,107.67,0
20.553,107.67,0
20.618,0,0
20.618,0,0
21.994,0,0
21.994,0,0
27.835,0,0
27.835,0,0
40.429,2347.1,0
40.429,2347.1,0
32.886,86.133,0
32.886,86.133,0
32.112,107.67,0
32.112,107.67,0
35.515,409.13,0
35.515,409.13,0
40.177,1464.3,0
40.177,1464.3,0
36.881,1464.3,0
36.881,1464.3,0
41.61,2390.2,0
41.61,2390.2,0
49.163,1485.8,0
49.163,1485.8,0
47.278,2282.5,0
47.278,2282.5,0
38.573,2024.1,0
38.573,2024.1,0
36.753,129.2,0
36.753,129.2,0
35.723,129.2,0
35.723,129.2,0
25.123,430.66,0
25.123,430.66,0
29.265,172.27,0
29.265,172.27,0
17.886,215.33,0
17.886,215.33,0
15.252,172.27,0
15.252,172.27,0
17.348,107.67,0
17.348,107.67,0
19.072,0,0
19.072,0,0
14.277,236.87,0
14.277,236.87,0
13.406,215.33,0
13.406,215.33,0
11.598,129.2,0
11.598,129.2,0
13.312,172.27,0
13.312,172.27,0
11.197,258.4,0
11.197,258.4,0
15.07,301.46,0
15.07,301.46,0
15.717,236.87,0
15.717,236.87,0
20.292,236.87,0
20.292,236.87,0
14.164,258.4,0
14.164,258.4,0
13.154,258.4,0
13.154,258.4,0
14.423,129.2,0
14.423,129.2,0
19.344,86.133,0
19.344,86.133,0
17.619,64.6,0
17.619,64.6,0
15.78,279.93,0
15.78,279.93,0
14.149,236.87,0
14.149,236.87,0
12.55,129.2,0
12.55,129.2,0
12.078,215.33,0
12.078,215.33,0
11.922,172.27,0
11.922,172.27,0
12.724,150.73,0
12.724,150.73,0
15.461,193.8,0
15.461,193.8,0
12.482,258.4,0
12.482,258.4,0
11.208,236.87,0
11.208,236.87,0
11.012,215.33,0
11.012,215.33,0
10.044,236.87,0
10.044,236.87,0
8.9298,236.87,0
8.9298,236.87,0
8.6139,107.67,0
8.6139,107.67,0
9.256,236.87,0
9.256,236.87,0
19.621,86.133,0
19.621,86.133,0
14.298,193.8,0
14.298,193.8,0
10.988,193.8,0
10.988,193.8,0
10.007,236.87,0
10.007,236.87,0
10.957,107.67,0
10.957,107.67,0
29.71,129.2,0
29.71,129.2,0
31.913,150.73,0
31.913,150.73,0
29.429,796.73,0
29.429,796.73,0
25.464,64.6,0
25.464,64.6,0
22.494,86.133,0
22.494,86.133,0
21.446,0,0
21.446,0,0
18.885,0,0
18.885,0,0
28.44,258.4,0
28.44,258.4,0
31.709,0,0
31.709,0,0
19.078,0,0
19.078,0,0
13.449,43.066,0
13.449,43.066,0
10.327,64.6,0
10.327,64.6,0
8.5764,172.27,0
8.5764,172.27,0
10.258,193.8,0
10.258,193.8,0
10.204,193.8,0
10.204,193.8,0
19.045,301.46,0
19.045,301.46,0
12.315,129.2,0
12.315,129.2,0
15.267,473.73,0
15.267,473.73,0
16.584,150.73,0
16.584,150.73,0
14.896,193.8,0
14.896,193.8,0
14.965,279.93,0
14.965,279.93,0
12.961,279.93,0
12.961,279.93,0
17.992,279.93,0
17.992,279.93,0
18.374,0,0
18.374,0,0
15.499,0,0
15.499,0,0
15.598,129.2,0
15.598,129.2,0
39.609,193.8,0
39.609,193.8,0
63.495,1442.7,0
63.495,1442.7,0
62.482,0,0
62.482,0,0
52.168,215.33,0
52.168,215.33,0
44.892,107.67,0
44.892,107.67,0
31.192,172.27,0
31.192,172.27,0
25.624,215.33,0
25.624,215.33,0
30.959,107.67,0
30.959,107.67,0
64.169,3897.5,0
64.169,3897.5,0
57.043,2885.4,0
57.043,2885.4,0
47.703,0,0
47.703,0,0
49.955,150.73,0
49.955,150.73,0
51.483,150.73,0
51.483,150.73,0
45.435,1119.7,0
45.435,1119.7,0
58.176,172.27,0
58.176,172.27,0
54.855,0,0
54.855,0,0
53.337,0,0
53.337,0,0
38.665,172.27,0
38.665,172.27,0
38.272,172.27,0
38.272,172.27,0
48.383,904.39,0
48.383,904.39,0
61.822,925.93,0
61.822,925.93,0
71.728,818.26,0
71.728,818.26,0
73.076,2433.3,0
73.076,2433.3,0
73.353,1894.9,0
73.353,1894.9,0
74.726,2304.1,0
74.726,2304.1,0
83.475,1916.5,0
83.475,1916.5,0
80.034,2325.6,0
80.034,2325.6,0
85.436,2433.3,0
85.436,2433.3,0
83.757,2174.9,0
83.757,2174.9,0
78.176,473.73,0
78.176,473.73,0
73.527,2045.7,0
73.527,2045.7,0
67.713,279.93,0
67.713,279.93,0
60.378,301.46,0
60.378,301.46,0
50.234,0,0
50.234,0,0
46.111,172.27,0
46.111,172.27,0
40.909,452.2,0
40.909,452.2,0
41.212,0,0
41.212,0,0
40.928,409.13,0
40.928,409.13,0
59.864,387.6,0
59.864,387.6,0
66.882,1894.9,0
66.882,1894.9,0
63.918,2045.7,0
63.918,2045.7,0
73.151,279.93,0
73.151,279.93,0
72.216,279.93,0
72.216,279.93,0
67.414,215.33,0
67.414,215.33,0
90.319,8053.4,0
90.319,8053.4,0
51.783,344.53,0
51.783,344.53,0
75.873,129.2,0
75.873,129.2,0
67.274,2045.7,0
67.274,2045.7,0
56.668,150.73,0
56.668,150.73,0
40.008,150.73,0
40.008,150.73,0
34.503,43.066,0
34.503,43.066,0
34.554,43.066,0
34.554,43.066,0
38.541,43.066,0
38.541,43.066,0
41.168,0,0
41.168,0,0
20.951,430.66,0
20.951,430.66,0
30.922,409.13,0
30.922,409.13,0
30.838,452.2,0
30.838,452.2,0
38.022,473.73,0
38.022,473.73,0
36.291,409.13,0
36.291,409.13,0
40.377,430.66,0
40.377,430.66,0
40.206,2088.7,0
40.206,2088.7,0
41.772,2024.1,0
41.772,2024.1,0
43.589,2153.3,0
43.589,2153.3,0
45.697,559.86,0
45.697,559.86,0
45.73,2110.3,0
45.73,2110.3,0
43.732,2110.3,0
43.732,2110.3,0
43.523,2153.3,0
43.523,2153.3,0
43.687,2196.4,0
43.687,2196.4,0
40.895,2217.9,0
40.895,2217.9,0
36.99,2088.7,0
36.99,2088.7,0
38.83,86.133,0
38.83,86.133,0
49.586,86.133,0
49.586,86.133,0
50.369,0,0
50.369,0,0
55.524,107.67,0
55.524,107.67,0
53.817,86.133,0
53.817,86.133,0
53.924,0,0
53.924,0,0
55.954,43.066,0
55.954,43.066,0
64.388,0,0
64.388,0,0
61.459,0,0
61.459,0,0
57.452,344.53,0
57.452,344.53,0
47.775,753.66,0
47.775,753.66,0
39.074,775.2,0
39.074,775.2,0
49.327,775.2,0
49.327,775.2,0
43.448,732.13,0
43.448,732.13,0
25.088,732.13,0
25.088,732.13,0
56.55,775.2,0
56.55,775.2,0
35.679,775.2,0
35.679,775.2,0
65.099,753.66,0
65.099,753.66,0
41.619,753.66,0
41.619,753.66,0
21.596,753.66,0
21.596,753.66,0
6.9193,796.73,0
6.9193,796.73,0
38.437,775.2,0
38.437,775.2,0
110.12,775.2,0
110.12,775.2,0
100.64,753.66,0
100.64,753.66,0
126.84,775.2,0
126.84,775.2,0
92.948,667.53,0
92.948,667.53,0
85.649,667.53,0
85.649,667.53,0
73.609,796.73,0
73.609,796.73,0
83.173,753.66,0
83.173,753.66,0
17.99,2024.1,0
17.99,2024.1,0
0,796.73,0
0,796.73,0
8.6992,753.66,0
8.6992,753.66,0
13.561,753.66,0
13.561,753.66,0
0,2045.7,0
0,2045.7,0
4.3537,2131.8,0
4.3537,2131.8,0
44.76,2239.5,0
44.76,2239.5,0
42.22,495.26,0
42.22,495.26,0
38.193,753.66,0
38.193,753.66,0
39.913,0,0
39.913,0,0
30.486,495.26,0
30.486,495.26,0
35.069,344.53,0
35.069,344.53,0
25.071,107.67,0
25.071,107.67,0
25.489,344.53,0
25.489,344.53,0
59.305,2239.5,0
59.305,2239.5,0
48.062,753.66,0
48.062,753.66,0
24.714,732.13,0
24.714,732.13,0
4.1027,732.13,0
4.1027,732.13,0
4.2062,732.13,0
4.2062,732.13,0
0,710.6,0
0,710.6,0
11.029,732.13,0
11.029,732.13,0
21.836,775.2,0
21.836,775.2,0
17.637,710.6,0
17.637,710.6,0
29.271,710.6,0
29.271,710.6,0
25.149,753.66,0
25.149,753.66,0
12.434,732.13,0
12.434,732.13,0
7.499,710.6,0
7.499,710.6,0
0,710.6,0
0,710.6,0
1.9639,710.6,0
1.9639,710.6,0
4.3532,689.06,0
4.3532,689.06,0
2.2727,775.2,0
2.2727,775.2,0
18.616,710.6,0
18.616,710.6,0
24.823,732.13,0
24.823,732.13,0
20.03,775.2,0
20.03,775.2,0
30.636,775.2,0
30.636,775.2,0
55.373,753.66,0
55.373,753.66,0
29.701,753.66,0
29.701,753.66,0
54.486,753.66,0
54.486,753.66,0
57.242,2067.2,0
57.242,2067.2,0
66.92,753.66,0
66.92,753.66,0
56.121,0,0
56.121,0,0
52.428,86.133,0
52.428,86.133,0
49.335,366.06,0
49.335,366.06,0
47.569,258.4,0
47.569,258.4,0
53.532,236.87,0
53.532,236.87,0
63.915,753.66,0
63.915,753.66,0
71.731,2110.3,0
71.731,2110.3,0
43.334,409.13,0
43.334,409.13,0
33.735,0,0
33.735,0,0
30.251,0,0
30.251,0,0
28.36,0,0
28.36,0,0
27.294,0,0
27.294,0,0
35.68,0,0
35.68,0,0
43.86,150.73,0
43.86,150.73,0
42.253,172.27,0
42.253,172.27,0
43.669,0,0
43.669,0,0
72.534,2153.3,0
72.534,2153.3,0
66.956,1399.7,0
66.956,1399.7,0
52.857,732.13,0
52.857,732.13,0
69.801,732.13,0
69.801,732.13,0
54.595,710.6,0
54.595,710.6,0
58.437,107.67,0
58.437,107.67,0
65.401,710.6,0
65.401,710.6,0
68.495,689.06,0
68.495,689.06,0
61.103,710.6,0
61.103,710.6,0
65.763,344.53,0
65.763,344.53,0
66.671,1485.8,0
66.671,1485.8,0
66.323,1550.4,0
66.323,1550.4,0
67.581,775.2,0
67.581,775.2,0
65.783,86.133,0
65.783,86.133,0
61.014,559.86,0
61.014,559.86,0
72.841,1162.8,0
72.841,1162.8,0
64.664,538.33,0
64.664,538.33,0
58.631,753.66,0
58.631,753.66,0
55.984,215.33,0
55.984,215.33,0
60.582,624.46,0
60.582,624.46,0
57.122,193.8,0
57.122,193.8,0
55.469,1981.1,0
55.469,1981.1,0
56.825,86.133,0
56.825,86.133,0
59.02,279.93,0
59.02,279.93,0
55.077,0,0
55.077,0,0
58.039,21.533,0
58.039,21.533,0
56.543,86.133,0
56.543,86.133,0
56.011,215.33,0
56.011,215.33,0
53.793,150.73,0
53.793,150.73,0
54.838,193.8,0
54.838,193.8,0
56.189,64.6,0
56.189,64.6,0
53.836,0,0
53.836,0,0
49.578,366.06,0
49.578,366.06,0
51.844,21.533,0
51.844,21.533,0
50.689,0,0
50.689,0,0
57.525,0,0
57.525,0,0
64.771,1012.1,0
64.771,1012.1,0
74.949,1162.8,0
74.949,1162.8,0
63.526,1830.3,0
63.526,1830.3,0
61.469,0,0
61.469,0,0
57.2,172.27,0
57.2,172.27,0
54.601,0,0
54.601,0,0
64.71,323,0
64.71,323,0
63.911,710.6,0
63.911,710.6,0
58.594,2239.5,0
58.594,2239.5,0
62.718,2217.9,0
62.718,2217.9,0
66.95,2217.9,0
66.95,2217.9,0
63.633,2304.1,0
63.633,2304.1,0
63.626,2239.5,0
63.626,2239.5,0
81.841,1938,0
81.841,1938,0
74.102,1938,0
74.102,1938,0
73.679,2131.8,0
73.679,2131.8,0
67.681,2261,0
67.681,2261,0
69.715,1938,0
69.715,1938,0
62.644,1916.5,0
62.644,1916.5,0
54.295,2131.8,0
54.295,2131.8,0
52.094,1744.2,0
52.094,1744.2,0
46.065,1787.3,0
46.065,1787.3,0
52.6,1808.8,0
52.6,1808.8,0
50.721,473.73,0
50.721,473.73,0
49.338,473.73,0
49.338,473.73,0
51.199,258.4,0
51.199,258.4,0
42.956,193.8,0
42.956,193.8,0
45.514,452.2,0
45.514,452.2,0
44.436,236.87,0
44.436,236.87,0
41.265,366.06,0
41.265,366.06,0
40.93,452.2,0
40.93,452.2,0
40.338,452.2,0
40.338,452.2,0
35.224,0,0
35.224,0,0
37.188,279.93,0
37.188,279.93,0
55.764,279.93,0
55.764,279.93,0
70.685,2411.7,0
70.685,2411.7,0
48.908,689.06,0
48.908,689.06,0
30.946,0,0
30.946,0,0
29.289,129.2,0
29.289,129.2,0
36.596,1248.9,0
36.596,1248.9,0
26.583,107.67,0
26.583,107.67,0
42.124,107.67,0
42.124,107.67,0
45.815,0,0
45.815,0,0
35.076,215.33,0
35.076,215.33,0
31.774,86.133,0
31.774,86.133,0
48.793,43.066,0
48.793,43.066,0
47.275,64.6,0
47.275,64.6,0
40.449,107.67,0
40.449,107.67,0
33.671,107.67,0
33.671,107.67,0
29.035,43.066,0
29.035,43.066,0
33.929,86.133,0
33.929,86.133,0
32.747,215.33,0
32.747,215.33,0
26.187,236.87,0
26.187,236.87,0
0,0,0
0,0,0
0.86216,0,0
0.86216,0,0
0,0,0
0,0,0
0.84259,21.533,0
0.84259,21.533,0
7.7645,64.6,0
7.7645,64.6,0
22.245,516.8,0
22.245,516.8,0
11.048,64.6,0
11.048,64.6,0
106.31,258.4,0
106.31,258.4,0
42.539,236.87,0
42.539,236.87,0
50.753,301.46,0
50.753,301.46,0
47.077,279.93,0
47.077,279.93,0
40.733,301.46,0
40.733,301.46,0
16.851,279.93,0
16.851,279.93,0
13.995,0,0
13.995,0,0
13.057,0,0
13.057,0,0
12.929,344.53,0
12.929,344.53,0
11.291,236.87,0
11.291,236.87,0
11.904,86.133,0
11.904,86.133,0
10.06,258.4,0
10.06,258.4,0
12.831,0,0
12.831,0,0
11.685,0,0
11.685,0,0
13.106,64.6,0
13.106,64.6,0
13.551,150.73,0
13.551,150.73,0
12.05,258.4,0
12.05,258.4,0
59.683,430.66,0
59.683,430.66,0
4.9298,258.4,0
4.9298,258.4,0
0,279.93,0
0,279.93,0
44.176,430.66,0
44.176,430.66,0
39.078,344.53,0
39.078,344.53,0
60.913,387.6,0
60.913,387.6,0
50.319,387.6,0
50.319,387.6,0
42.072,387.6,0
42.072,387.6,0
54.528,344.53,0
54.528,344.53,0
59.418,258.4,0
59.418,258.4,0
58.211,366.06,0
58.211,366.06,0
48.095,323,0
48.095,323,0
23.77,86.133,0
23.77,86.133,0
36.691,86.133,0
36.691,86.133,0
38.187,236.87,0
38.187,236.87,0
26.181,215.33,0
26.181,215.33,0
37.682,0,0
37.682,0,0
61.006,495.26,0
61.006,495.26,0
32.619,366.06,0
32.619,366.06,0
0,409.13,0
0,409.13,0
50.74,430.66,0
50.74,430.66,0
126.66,452.2,0
126.66,452.2,0
150.67,452.2,0
150.67,452.2,0
30.306,409.13,0
30.306,409.13,0
21.422,538.33,0
21.422,538.33,0
51.962,430.66,0
51.962,430.66,0
54.106,495.26,0
54.106,495.26,0
32.954,538.33,0
32.954,538.33,0
53.778,538.33,0
53.778,538.33,0
72.838,473.73,0
72.838,473.73,0
69.917,409.13,0
69.917,409.13,0
58.665,409.13,0
58.665,409.13,0
67.155,495.26,0
67.155,495.26,0
22.122,538.33,0
22.122,538.33,0
80.936,409.13,0
80.936,409.13,0
344.99,495.26,0
344.99,495.26,0
444.96,193.8,0
444.96,193.8,0
8.985,172.27,0
8.985,172.27,0
29.949,495.26,0
29.949,495.26,0
31.363,193.8,0
31.363,193.8,0
28.946,193.8,0
28.946,193.8,0
34.353,193.8,0
34.353,193.8,0
45.167,2519.4,0
45.167,2519.4,0
78.586,2519.4,0
78.586,2519.4,0
77.465,2497.9,0
77.465,2497.9,0
76.332,538.33,0
76.332,538.33,0
76.205,2497.9,0
76.205,2497.9,0
82.37,2648.6,0
82.37,2648.6,0
84.195,2648.6,0
84.195,2648.6,0
86.589,2605.5,0
86.589,2605.5,0
89.599,2670.1,0
89.599,2670.1,0
79.216,2648.6,0
79.216,2648.6,0
84.63,2584,0
84.63,2584,0
87.354,753.66,0
87.354,753.66,0
80.858,2584,0
80.858,2584,0
80.201,689.06,0
80.201,689.06,0
75.46,732.13,0
75.46,732.13,0
72.17,732.13,0
72.17,732.13,0
61.452,2584,0
61.452,2584,0
50.391,646,0
50.391,646,0
41.033,215.33,0
41.033,215.33,0
31.617,107.67,0
31.617,107.67,0
27.615,86.133,0
27.615,86.133,0
25.563,107.67,0
25.563,107.67,0
25.871,86.133,0
25.871,86.133,0
32.887,323,0
32.887,323,0
32.783,107.67,0
32.783,107.67,0
28.585,86.133,0
28.585,86.133,0
28.937,323,0
28.937,323,0
28.707,129.2,0
28.707,129.2,0
29.925,215.33,0
29.925,215.33,0
27.826,689.06,0
27.826,689.06,0
5.3088,559.86,0
5.3088,559.86,0
77.371,215.33,0
77.371,215.33,0
72.282,193.8,0
72.282,193.8,0
69.684,172.27,0
69.684,172.27,0
54.484,193.8,0
54.484,193.8,0
39.108,495.26,0
39.108,495.26,0
29.829,215.33,0
29.829,215.33,0
30.313,193.8,0
30.313,193.8,0
53.435,193.8,0
53.435,193.8,0
100.7,473.73,0
100.7,473.73,0
39.294,2282.5,0
39.294,2282.5,0
550.93,2411.7,0
550.93,2411.7,0
394.36,2390.2,0
394.36,2390.2,0
41.973,2325.6,0
41.973,2325.6,0
86.609,2411.7,0
86.609,2411.7,0
72.251,86.133,0
72.251,86.133,0
37.392,86.133,0
37.392,86.133,0
57.789,43.066,0
57.789,43.066,0
76.142,43.066,0
76.142,43.066,0
93.252,64.6,0
93.252,64.6,0
95.467,8161.1,0
95.467,8161.1,0
75.843,7945.8,0
75.843,7945.8,0
67.453,7838.1,0
67.453,7838.1,0
60.858,8634.8,0
60.858,8634.8,0
37.176,7924.2,0
37.176,7924.2,0
26.081,86.133,0
26.081,86.133,0
30.464,129.2,0
30.464,129.2,0
66.602,236.87,0
66.602,236.87,0
17.088,215.33,0
17.088,215.33,0
14.929,473.73,0
14.929,473.73,0
16.302,473.73,0
16.302,473.73,0
29.656,172.27,0
29.656,172.27,0
32.929,473.73,0
32.929,473.73,0
32.039,150.73,0
32.039,150.73,0
29.253,150.73,0
29.253,150.73,0
33.656,430.66,0
33.656,430.66,0
39.724,193.8,0
39.724,193.8,0
44.873,452.2,0
44.873,452.2,0
55.104,2131.8,0
55.104,2131.8,0
73.823,796.73,0
73.823,796.73,0
78.799,710.6,0
78.799,710.6,0
78.713,904.39,0
78.713,904.39,0
75.309,968.99,0
75.309,968.99,0
47.279,904.39,0
47.279,904.39,0
68.505,904.39,0
68.505,904.39,0
65.005,818.26,0
65.005,818.26,0
80.737,624.46,0
