@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3'

@attribute energy_min numeric
@attribute zeroCrossingRate_min numeric
@attribute class {0,1}

@data
0.031328,-0.07804,0
0.031328,-0.07804,0
0.034211,-0.080762,0
0.034211,-0.080762,0
0.02342,-0.077132,0
0.02342,-0.077132,0
0.008443,-0.053539,0
0.008443,-0.053539,0
0.008566,-0.036298,0
0.008566,-0.036298,0
0.011576,-0.049002,0
0.011576,-0.049002,0
0.020419,-0.067151,0
0.020419,-0.067151,0
0.04109,-0.093466,0
0.04109,-0.093466,0
0.044894,-0.10708,0
0.044894,-0.10708,0
0.039161,-0.10163,0
0.039161,-0.10163,0
0.038178,-0.10617,0
0.038178,-0.10617,0
0.032485,-0.10526,0
0.032485,-0.10526,0
0.028194,-0.098911,0
0.028194,-0.098911,0
0.018839,-0.096189,0
0.018839,-0.096189,0
0.005077,-0.091652,0
0.005077,-0.091652,0
0.002981,-0.096189,0
0.002981,-0.096189,0
0.004764,-0.10345,0
0.004764,-0.10345,0
0,-0.087114,0
0,-0.087114,0
0,-0.084392,0
0,-0.084392,0
0.005172,-0.098004,0
0.005172,-0.098004,0
0.000082,-0.088929,0
0.000082,-0.088929,0
0,-0.078947,0
0,-0.078947,0
0.005085,-0.079855,0
0.005085,-0.079855,0
0.00864,-0.086207,0
0.00864,-0.086207,0
0.001049,-0.088022,0
0.001049,-0.088022,0
0,-0.098004,0
0,-0.098004,0
0.002208,-0.099819,0
0.002208,-0.099819,0
0.01076,-0.099819,0
0.01076,-0.099819,0
0.044005,-0.10799,0
0.044005,-0.10799,0
0.044216,-0.099819,0
0.044216,-0.099819,0
0.045255,-0.098004,0
0.045255,-0.098004,0
0.056538,-0.094374,0
0.056538,-0.094374,0
0.066133,-0.091652,0
0.066133,-0.091652,0
0.058583,-0.059891,0
0.058583,-0.059891,0
0.081166,-0.064428,0
0.081166,-0.064428,0
0.084617,-0.040835,0
0.084617,-0.040835,0
0.067768,-0.044465,0
0.067768,-0.044465,0
0.053737,-0.068058,0
0.053737,-0.068058,0
0.044435,-0.078947,0
0.044435,-0.078947,0
0.031067,-0.07804,0
0.031067,-0.07804,0
0.03028,-0.076225,0
0.03028,-0.076225,0
0.033018,-0.062613,0
0.033018,-0.062613,0
0.018145,-0.046279,0
0.018145,-0.046279,0
0.012888,-0.045372,0
0.012888,-0.045372,0
0.026967,-0.050817,0
0.026967,-0.050817,0
0.032116,-0.056261,0
0.032116,-0.056261,0
0.022161,-0.043557,0
0.022161,-0.043557,0
0.012146,-0.050817,0
0.012146,-0.050817,0
0.010554,-0.067151,0
0.010554,-0.067151,0
0.008747,-0.056261,0
0.008747,-0.056261,0
0.010925,-0.028131,0
0.010925,-0.028131,0
0.014803,-0.03902,0
0.014803,-0.03902,0
0.008794,-0.059891,0
0.008794,-0.059891,0
0,-0.048094,0
0,-0.048094,0
0,-0.049002,0
0,-0.049002,0
0.01284,-0.058076,0
0.01284,-0.058076,0
0.018418,-0.060799,0
0.018418,-0.060799,0
0.018307,-0.071688,0
0.018307,-0.071688,0
0.017271,-0.071688,0
0.017271,-0.071688,0
0.018462,-0.058076,0
0.018462,-0.058076,0
0.017633,-0.060799,0
0.017633,-0.060799,0
0.013439,-0.088929,0
0.013439,-0.088929,0
0,-0.12341,0
0,-0.12341,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0.010889,0
0,-0.010889,0
0.007089,-0.017241,0
0.007089,-0.017241,0
0.019178,-0.00726,0
0.019178,-0.00726,0
0.01349,-0.008167,0
0.01349,-0.008167,0
0.010713,-0.016334,0
0.010713,-0.016334,0
0.021811,-0.015426,0
0.021811,-0.015426,0
0.027145,-0.000907,0
0.027145,-0.000907,0
0.005147,0,0
0.005147,0,0
0.013589,-0.00363,0
0.013589,-0.00363,0
0.042829,-0.051724,0
0.042829,-0.051724,0
0.017535,-0.034483,0
0.017535,-0.034483,0
0.029882,-0.019964,0
0.029882,-0.019964,0
0.071844,-0.049909,0
0.071844,-0.049909,0
0.069143,-0.079855,0
0.069143,-0.079855,0
0.033794,-0.063521,0
0.033794,-0.063521,0
0.056956,-0.079855,0
0.056956,-0.079855,0
0.0731,-0.10436,0
0.0731,-0.10436,0
0.047738,-0.097096,0
0.047738,-0.097096,0
0.017586,-0.072595,0
0.017586,-0.072595,0
0.020327,-0.077132,0
0.020327,-0.077132,0
0.026958,-0.095281,0
0.026958,-0.095281,0
0.031744,-0.094374,0
0.031744,-0.094374,0
0.052667,-0.099819,0
0.052667,-0.099819,0
0.056466,-0.095281,0
0.056466,-0.095281,0
0.03358,-0.097096,0
0.03358,-0.097096,0
0.02889,-0.088929,0
0.02889,-0.088929,0
0.017823,-0.064428,0
0.017823,-0.064428,0
0.005305,-0.073503,0
0.005305,-0.073503,0
0.042036,-0.090744,0
0.042036,-0.090744,0
0.044926,-0.092559,0
0.044926,-0.092559,0
0.044736,-0.088929,0
0.044736,-0.088929,0
0.036967,-0.082577,0
0.036967,-0.082577,0
0.007314,-0.084392,0
0.007314,-0.084392,0
0.030051,-0.07441,0
0.030051,-0.07441,0
0.029881,-0.057169,0
0.029881,-0.057169,0
0.029792,-0.077132,0
0.029792,-0.077132,0
0.03199,-0.087114,0
0.03199,-0.087114,0
0.009046,-0.08167,0
0.009046,-0.08167,0
0.08184,-0.097096,0
0.08184,-0.097096,0
0.083573,-0.093466,0
0.083573,-0.093466,0
0.021688,-0.07441,0
0.021688,-0.07441,0
0.069321,-0.11162,0
0.069321,-0.11162,0
0.06154,-0.11706,0
0.06154,-0.11706,0
0.022797,-0.10889,0
0.022797,-0.10889,0
0.034151,-0.11252,0
0.034151,-0.11252,0
0.040491,-0.11525,0
0.040491,-0.11525,0
0.009961,-0.10708,0
0.009961,-0.10708,0
0.004443,-0.07441,0
0.004443,-0.07441,0
0.020947,-0.067151,0
0.020947,-0.067151,0
0.029134,-0.10436,0
0.029134,-0.10436,0
0.042107,-0.1225,0
0.042107,-0.1225,0
0.0416,-0.098004,0
0.0416,-0.098004,0
0.026667,-0.096189,0
0.026667,-0.096189,0
0.028043,-0.11343,0
0.028043,-0.11343,0
0.027843,-0.11525,0
0.027843,-0.11525,0
0.022304,-0.10889,0
0.022304,-0.10889,0
0.016024,-0.10799,0
0.016024,-0.10799,0
0.031233,-0.10799,0
0.031233,-0.10799,0
0.027931,-0.10708,0
0.027931,-0.10708,0
0.017069,-0.10526,0
0.017069,-0.10526,0
0.025083,-0.10799,0
0.025083,-0.10799,0
0.039095,-0.10254,0
0.039095,-0.10254,0
0.057174,-0.10163,0
0.057174,-0.10163,0
0.064569,-0.11252,0
0.064569,-0.11252,0
0.046429,-0.098004,0
0.046429,-0.098004,0
0.031451,-0.099819,0
0.031451,-0.099819,0
0.029378,-0.11252,0
0.029378,-0.11252,0
0.048147,-0.11071,0
0.048147,-0.11071,0
0.05748,-0.11343,0
0.05748,-0.11343,0
0.026657,-0.098911,0
0.026657,-0.098911,0
0,-0.096189,0
0,-0.096189,0
0.005976,-0.11252,0
0.005976,-0.11252,0
0.037051,-0.11434,0
0.037051,-0.11434,0
0.047629,-0.11525,0
0.047629,-0.11525,0
0.038175,-0.10799,0
0.038175,-0.10799,0
0.043265,-0.098004,0
0.043265,-0.098004,0
0.021246,-0.10436,0
0.021246,-0.10436,0
0.045312,-0.11434,0
0.045312,-0.11434,0
0.026749,-0.10163,0
0.026749,-0.10163,0
0,-0.080762,0
0,-0.080762,0
0.020679,-0.086207,0
0.020679,-0.086207,0
0.037864,-0.10889,0
0.037864,-0.10889,0
0.025344,-0.094374,0
0.025344,-0.094374,0
0.017688,-0.072595,0
0.017688,-0.072595,0
0.038502,-0.094374,0
0.038502,-0.094374,0
0.051144,-0.10708,0
0.051144,-0.10708,0
0.034504,-0.089837,0
0.034504,-0.089837,0
0.027826,-0.088022,0
0.027826,-0.088022,0
0.042181,-0.10345,0
0.042181,-0.10345,0
0.035663,-0.10526,0
0.035663,-0.10526,0
0.008742,-0.07078,0
0.008742,-0.07078,0
0.001531,-0.078947,0
0.001531,-0.078947,0
0.038666,-0.11434,0
0.038666,-0.11434,0
0.053123,-0.11162,0
0.053123,-0.11162,0
0.025959,-0.10617,0
0.025959,-0.10617,0
0.023049,-0.10436,0
0.023049,-0.10436,0
0.041999,-0.10163,0
0.041999,-0.10163,0
0.049006,-0.090744,0
0.049006,-0.090744,0
0.035953,-0.091652,0
0.035953,-0.091652,0
0.013082,-0.087114,0
0.013082,-0.087114,0
0.016841,-0.092559,0
0.016841,-0.092559,0
0.032143,-0.10436,0
0.032143,-0.10436,0
0.043406,-0.10617,0
0.043406,-0.10617,0
0.047595,-0.11615,0
0.047595,-0.11615,0
0.044256,-0.10345,0
0.044256,-0.10345,0
0.048029,-0.10254,0
0.048029,-0.10254,0
0.059454,-0.11343,0
0.059454,-0.11343,0
0.048729,-0.11434,0
0.048729,-0.11434,0
0.023768,-0.10345,0
0.023768,-0.10345,0
0.010661,-0.089837,0
0.010661,-0.089837,0
0.027503,-0.10163,0
0.027503,-0.10163,0
0.045225,-0.11252,0
0.045225,-0.11252,0
0.034388,-0.082577,0
0.034388,-0.082577,0
0.036345,-0.066243,0
0.036345,-0.066243,0
0.061344,-0.092559,0
0.061344,-0.092559,0
0.067504,-0.10617,0
0.067504,-0.10617,0
0.044302,-0.11162,0
0.044302,-0.11162,0
0.017858,-0.10889,0
0.017858,-0.10889,0
0.042358,-0.10799,0
0.042358,-0.10799,0
0.059223,-0.11615,0
0.059223,-0.11615,0
0.034885,-0.11252,0
0.034885,-0.11252,0
0.032702,-0.10617,0
0.032702,-0.10617,0
0.059437,-0.10345,0
0.059437,-0.10345,0
0.057079,-0.10889,0
0.057079,-0.10889,0
0.039167,-0.11525,0
0.039167,-0.11525,0
0.02939,-0.10436,0
0.02939,-0.10436,0
0.062168,-0.10526,0
0.062168,-0.10526,0
0.073568,-0.10708,0
0.073568,-0.10708,0
0.03973,-0.093466,0
0.03973,-0.093466,0
0.019614,-0.094374,0
0.019614,-0.094374,0
0.032463,-0.10163,0
0.032463,-0.10163,0
0.054152,-0.1098,0
0.054152,-0.1098,0
0.058565,-0.11525,0
0.058565,-0.11525,0
0.055386,-0.11162,0
0.055386,-0.11162,0
0.057568,-0.11252,0
0.057568,-0.11252,0
0.067362,-0.11252,0
0.067362,-0.11252,0
0.043017,-0.10436,0
0.043017,-0.10436,0
0.043598,-0.097096,0
0.043598,-0.097096,0
0.061578,-0.10617,0
0.061578,-0.10617,0
0.06532,-0.10708,0
0.06532,-0.10708,0
0.052513,-0.10526,0
0.052513,-0.10526,0
0.08425,-0.1098,0
0.08425,-0.1098,0
0.09138,-0.11797,0
0.09138,-0.11797,0
0.045404,-0.10163,0
0.045404,-0.10163,0
0.028854,-0.097096,0
0.028854,-0.097096,0
0.029096,-0.10799,0
0.029096,-0.10799,0
0.033928,-0.11071,0
0.033928,-0.11071,0
0.056688,-0.11434,0
0.056688,-0.11434,0
0.044066,-0.10799,0
0.044066,-0.10799,0
0.041511,-0.094374,0
0.041511,-0.094374,0
0.06235,-0.088929,0
0.06235,-0.088929,0
0.042671,-0.082577,0
0.042671,-0.082577,0
0.02466,-0.078947,0
0.02466,-0.078947,0
0.039147,-0.097096,0
0.039147,-0.097096,0
0.042864,-0.10436,0
0.042864,-0.10436,0
0.022059,-0.10526,0
0.022059,-0.10526,0
0.028935,-0.10799,0
0.028935,-0.10799,0
0.064793,-0.098004,0
0.064793,-0.098004,0
0.055783,-0.092559,0
0.055783,-0.092559,0
0.022191,-0.10436,0
0.022191,-0.10436,0
0.03473,-0.10163,0
0.03473,-0.10163,0
0.053336,-0.099819,0
0.053336,-0.099819,0
0.052089,-0.10073,0
0.052089,-0.10073,0
0.03375,-0.098911,0
0.03375,-0.098911,0
0.0359,-0.11252,0
0.0359,-0.11252,0
0.016991,-0.12069,0
0.016991,-0.12069,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0.005445,0
0,-0.005445,0
0.07695,-0.017241,0
0.07695,-0.017241,0
0.13083,-0.018149,0
0.13083,-0.018149,0
0.091976,-0.011797,0
0.091976,-0.011797,0
0.093215,-0.011797,0
0.093215,-0.011797,0
0.14014,-0.018149,0
0.14014,-0.018149,0
0.11556,-0.009982,0
0.11556,-0.009982,0
0.023874,-0.087114,0
0.023874,-0.087114,0
0.024473,-0.091652,0
0.024473,-0.091652,0
0.002687,-0.088929,0
0.002687,-0.088929,0
0.013221,-0.092559,0
0.013221,-0.092559,0
0.019647,-0.084392,0
0.019647,-0.084392,0
0.021713,-0.077132,0
0.021713,-0.077132,0
0.02437,-0.086207,0
0.02437,-0.086207,0
0.001928,-0.077132,0
0.001928,-0.077132,0
0.000283,-0.068966,0
0.000283,-0.068966,0
0.003176,-0.07804,0
0.003176,-0.07804,0
0.001262,-0.079855,0
0.001262,-0.079855,0
0.014129,-0.086207,0
0.014129,-0.086207,0
0.011557,-0.086207,0
0.011557,-0.086207,0
0.008578,-0.087114,0
0.008578,-0.087114,0
0.013721,-0.090744,0
0.013721,-0.090744,0
0,-0.089837,0
0,-0.089837,0
0,-0.086207,0
0,-0.086207,0
0.000452,-0.076225,0
0.000452,-0.076225,0
0.004297,-0.07441,0
0.004297,-0.07441,0
0.01991,-0.077132,0
0.01991,-0.077132,0
0.022946,-0.07804,0
0.022946,-0.07804,0
0.032356,-0.086207,0
0.032356,-0.086207,0
0.033719,-0.088929,0
0.033719,-0.088929,0
0.023671,-0.090744,0
0.023671,-0.090744,0
0.02749,-0.092559,0
0.02749,-0.092559,0
0.013542,-0.07441,0
0.013542,-0.07441,0
0.014695,-0.076225,0
0.014695,-0.076225,0
0.030418,-0.092559,0
0.030418,-0.092559,0
0.023091,-0.083485,0
0.023091,-0.083485,0
0.048039,-0.086207,0
0.048039,-0.086207,0
0.05113,-0.085299,0
0.05113,-0.085299,0
0.022386,-0.064428,0
0.022386,-0.064428,0
0.043541,-0.098911,0
0.043541,-0.098911,0
0.020646,-0.091652,0
0.020646,-0.091652,0
0.023902,-0.095281,0
0.023902,-0.095281,0
0.018518,-0.092559,0
0.018518,-0.092559,0
0.013913,-0.087114,0
0.013913,-0.087114,0
0.035569,-0.095281,0
0.035569,-0.095281,0
0.035318,-0.10345,0
0.035318,-0.10345,0
0.025054,-0.098004,0
0.025054,-0.098004,0
0.016555,-0.093466,0
0.016555,-0.093466,0
0.035375,-0.10345,0
0.035375,-0.10345,0
0.056296,-0.10889,0
0.056296,-0.10889,0
0.037586,-0.10617,0
0.037586,-0.10617,0
0.015242,-0.10617,0
0.015242,-0.10617,0
0.019425,-0.1098,0
0.019425,-0.1098,0
0.035017,-0.10708,0
0.035017,-0.10708,0
0.041216,-0.095281,0
0.041216,-0.095281,0
0.023545,-0.096189,0
0.023545,-0.096189,0
0.005599,-0.098911,0
0.005599,-0.098911,0
0.011796,-0.10073,0
0.011796,-0.10073,0
0.017317,-0.10617,0
0.017317,-0.10617,0
0.018492,-0.10708,0
0.018492,-0.10708,0
0.038022,-0.10708,0
0.038022,-0.10708,0
0.036248,-0.097096,0
0.036248,-0.097096,0
0.029005,-0.094374,0
0.029005,-0.094374,0
0.040203,-0.099819,0
0.040203,-0.099819,0
0.039901,-0.10163,0
0.039901,-0.10163,0
0.04,-0.10617,0
0.04,-0.10617,0
0.035028,-0.1098,0
0.035028,-0.1098,0
0.051367,-0.10526,0
0.051367,-0.10526,0
0.084012,-0.096189,0
0.084012,-0.096189,0
0.062746,-0.095281,0
0.062746,-0.095281,0
0.06511,-0.10799,0
0.06511,-0.10799,0
0.068506,-0.10345,0
0.068506,-0.10345,0
0.046094,-0.095281,0
0.046094,-0.095281,0
0.0636,-0.098911,0
0.0636,-0.098911,0
0.019633,-0.087114,0
0.019633,-0.087114,0
0.006476,-0.091652,0
0.006476,-0.091652,0
0.0157,-0.088929,0
0.0157,-0.088929,0
0.041555,-0.085299,0
0.041555,-0.085299,0
0.040059,-0.095281,0
0.040059,-0.095281,0
0.015396,-0.096189,0
0.015396,-0.096189,0
0.002295,-0.086207,0
0.002295,-0.086207,0
0.020032,-0.089837,0
0.020032,-0.089837,0
0.026606,-0.091652,0
0.026606,-0.091652,0
0.010444,-0.088022,0
0.010444,-0.088022,0
0.015303,-0.097096,0
0.015303,-0.097096,0
0.012089,-0.090744,0
0.012089,-0.090744,0
0.014822,-0.090744,0
0.014822,-0.090744,0
0.020593,-0.098911,0
0.020593,-0.098911,0
0.010998,-0.091652,0
0.010998,-0.091652,0
0.014418,-0.086207,0
0.014418,-0.086207,0
0.01725,-0.086207,0
0.01725,-0.086207,0
0.008943,-0.086207,0
0.008943,-0.086207,0
0.019744,-0.097096,0
0.019744,-0.097096,0
0.017296,-0.094374,0
0.017296,-0.094374,0
0.026873,-0.094374,0
0.026873,-0.094374,0
0.033303,-0.098004,0
0.033303,-0.098004,0
0.015281,-0.090744,0
0.015281,-0.090744,0
0.020951,-0.091652,0
0.020951,-0.091652,0
0.026457,-0.095281,0
0.026457,-0.095281,0
0.01554,-0.098004,0
0.01554,-0.098004,0
0.011564,-0.10073,0
0.011564,-0.10073,0
0.001681,-0.088022,0
0.001681,-0.088022,0
0.016774,-0.088022,0
0.016774,-0.088022,0
0.022016,-0.093466,0
0.022016,-0.093466,0
0.00662,-0.084392,0
0.00662,-0.084392,0
0.031545,-0.084392,0
0.031545,-0.084392,0
0.02967,-0.083485,0
0.02967,-0.083485,0
0.020487,-0.087114,0
0.020487,-0.087114,0
0.032573,-0.098004,0
0.032573,-0.098004,0
0.045506,-0.10345,0
0.045506,-0.10345,0
0.040342,-0.097096,0
0.040342,-0.097096,0
0.009294,-0.088929,0
0.009294,-0.088929,0
0,-0.091652,0
0,-0.091652,0
0.011288,-0.091652,0
0.011288,-0.091652,0
0.022212,-0.098911,0
0.022212,-0.098911,0
0.036626,-0.10526,0
0.036626,-0.10526,0
0.02841,-0.10163,0
0.02841,-0.10163,0
0.021115,-0.098004,0
0.021115,-0.098004,0
0.017637,-0.083485,0
0.017637,-0.083485,0
0.004254,-0.088929,0
0.004254,-0.088929,0
0.009672,-0.10254,0
0.009672,-0.10254,0
0.009664,-0.093466,0
0.009664,-0.093466,0
0.004986,-0.086207,0
0.004986,-0.086207,0
0.040612,-0.093466,0
0.040612,-0.093466,0
0.058296,-0.10163,0
0.058296,-0.10163,0
0.04463,-0.10526,0
0.04463,-0.10526,0
0.034345,-0.10436,0
0.034345,-0.10436,0
0.028781,-0.098911,0
0.028781,-0.098911,0
0.021664,-0.093466,0
0.021664,-0.093466,0
0,-0.086207,0
0,-0.086207,0
0,-0.087114,0
0,-0.087114,0
0.006209,-0.087114,0
0.006209,-0.087114,0
0.031652,-0.083485,0
0.031652,-0.083485,0
0.064216,-0.084392,0
0.064216,-0.084392,0
0.008279,-0.089837,0
0.008279,-0.089837,0
0.012424,-0.088022,0
0.012424,-0.088022,0
0.015173,-0.090744,0
0.015173,-0.090744,0
0.015002,-0.088929,0
0.015002,-0.088929,0
0.024871,-0.094374,0
0.024871,-0.094374,0
0.024741,-0.10526,0
0.024741,-0.10526,0
0.038452,-0.10617,0
0.038452,-0.10617,0
0.032873,-0.10889,0
0.032873,-0.10889,0
0.000389,-0.089837,0
0.000389,-0.089837,0
0.009103,-0.094374,0
0.009103,-0.094374,0
0.020822,-0.1098,0
0.020822,-0.1098,0
0.026343,-0.10617,0
0.026343,-0.10617,0
0.028006,-0.10526,0
0.028006,-0.10526,0
0.01346,-0.098911,0
0.01346,-0.098911,0
0.012258,-0.096189,0
0.012258,-0.096189,0
0.009138,-0.097096,0
0.009138,-0.097096,0
0,-0.091652,0
0,-0.091652,0
0.030343,-0.097096,0
0.030343,-0.097096,0
0.026502,-0.090744,0
0.026502,-0.090744,0
0.011098,-0.088022,0
0.011098,-0.088022,0
0.022548,-0.098911,0
0.022548,-0.098911,0
0.019309,-0.090744,0
0.019309,-0.090744,0
0.016992,-0.092559,0
0.016992,-0.092559,0
0.013087,-0.097096,0
0.013087,-0.097096,0
0.009564,-0.093466,0
0.009564,-0.093466,0
0.014859,-0.10254,0
0.014859,-0.10254,0
0.00931,-0.093466,0
0.00931,-0.093466,0
0,-0.091652,0
0,-0.091652,0
0,-0.10345,0
0,-0.10345,0
0,-0.11071,0
0,-0.11071,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0.004537,0
0,-0.004537,0
0,-0.002722,0
0,-0.002722,0
0,0,0
0,0,0
0.010169,-0.029946,0
0.010169,-0.029946,0
0.018789,-0.037205,0
0.018789,-0.037205,0
0.024967,-0.048094,0
0.024967,-0.048094,0
0.025731,-0.052632,0
0.025731,-0.052632,0
0.050908,-0.054446,0
0.050908,-0.054446,0
0.10421,-0.049909,0
0.10421,-0.049909,0
0.18725,-0.047187,0
0.18725,-0.047187,0
0.22659,-0.047187,0
0.22659,-0.047187,0
0.2273,-0.048094,0
0.2273,-0.048094,0
0.26273,-0.048094,0
0.26273,-0.048094,0
0.2836,-0.047187,0
0.2836,-0.047187,0
0.28063,-0.048094,0
0.28063,-0.048094,0
0.25707,-0.049002,0
0.25707,-0.049002,0
0.18369,-0.045372,0
0.18369,-0.045372,0
0.17929,-0.045372,0
0.17929,-0.045372,0
0.0284,-0.07441,0
0.0284,-0.07441,0
0.011185,-0.076225,0
0.011185,-0.076225,0
0.011773,-0.075318,0
0.011773,-0.075318,0
0.007943,-0.071688,0
0.007943,-0.071688,0
0.001922,-0.07441,0
0.001922,-0.07441,0
0.003839,-0.071688,0
0.003839,-0.071688,0
0.006485,-0.061706,0
0.006485,-0.061706,0
0.010152,-0.060799,0
0.010152,-0.060799,0
0.022864,-0.065336,0
0.022864,-0.065336,0
0.021023,-0.063521,0
0.021023,-0.063521,0
0.01805,-0.07078,0
0.01805,-0.07078,0
0.021592,-0.076225,0
0.021592,-0.076225,0
0.02531,-0.072595,0
0.02531,-0.072595,0
0.041069,-0.079855,0
0.041069,-0.079855,0
0.049497,-0.084392,0
0.049497,-0.084392,0
0.046018,-0.08167,0
0.046018,-0.08167,0
0.03236,-0.078947,0
0.03236,-0.078947,0
0.016218,-0.07078,0
0.016218,-0.07078,0
0.022908,-0.071688,0
0.022908,-0.071688,0
0.025436,-0.07441,0
0.025436,-0.07441,0
0.025117,-0.068058,0
0.025117,-0.068058,0
0.12599,-0.11706,0
0.12599,-0.11706,0
0.1297,-0.082577,0
0.1297,-0.082577,0
0.13979,-0.055354,0
0.13979,-0.055354,0
0.13785,-0.08167,0
0.13785,-0.08167,0
0.13454,-0.10163,0
0.13454,-0.10163,0
0.13915,-0.10889,0
0.13915,-0.10889,0
0.12178,-0.10526,0
0.12178,-0.10526,0
0.062898,-0.086207,0
0.062898,-0.086207,0
0.038363,-0.075318,0
0.038363,-0.075318,0
0.050949,-0.098911,0
0.050949,-0.098911,0
0.053423,-0.11525,0
0.053423,-0.11525,0
0.039717,-0.10345,0
0.039717,-0.10345,0
0.021317,-0.098911,0
0.021317,-0.098911,0
0.010299,-0.094374,0
0.010299,-0.094374,0
0.000278,-0.086207,0
0.000278,-0.086207,0
0,-0.092559,0
0,-0.092559,0
0.008618,-0.086207,0
0.008618,-0.086207,0
0.029029,-0.12886,0
0.029029,-0.12886,0
0.044424,-0.13975,0
0.044424,-0.13975,0
0.070535,-0.14882,0
0.070535,-0.14882,0
0.077052,-0.14882,0
0.077052,-0.14882,0
0.10715,-0.15336,0
0.10715,-0.15336,0
0.16818,-0.15245,0
0.16818,-0.15245,0
0.21152,-0.15064,0
0.21152,-0.15064,0
0.1726,-0.14791,0
0.1726,-0.14791,0
0.091114,-0.14519,0
0.091114,-0.14519,0
0.074005,-0.14701,0
0.074005,-0.14701,0
0.055139,-0.13793,0
0.055139,-0.13793,0
0.050555,-0.13793,0
0.050555,-0.13793,0
0.056712,-0.14428,0
0.056712,-0.14428,0
0.034716,-0.1225,0
0.034716,-0.1225,0
0.038712,-0.13067,0
0.038712,-0.13067,0
0.026182,-0.13339,0
0.026182,-0.13339,0
0.028897,-0.13702,0
0.028897,-0.13702,0
0.028341,-0.13793,0
0.028341,-0.13793,0
0.018562,-0.13339,0
0.018562,-0.13339,0
0.027042,-0.1343,0
0.027042,-0.1343,0
0.023757,-0.12795,0
0.023757,-0.12795,0
0.006588,-0.11434,0
0.006588,-0.11434,0
0.002506,-0.11343,0
0.002506,-0.11343,0
0.002502,-0.10889,0
0.002502,-0.10889,0
0.002061,-0.11071,0
0.002061,-0.11071,0
0,-0.11525,0
0,-0.11525,0
0.016295,-0.10163,0
0.016295,-0.10163,0
0.015203,-0.1225,0
0.015203,-0.1225,0
0.010577,-0.11525,0
0.010577,-0.11525,0
0.004602,-0.098004,0
0.004602,-0.098004,0
0.007884,-0.11252,0
0.007884,-0.11252,0
0.01172,-0.10889,0
0.01172,-0.10889,0
0.030537,-0.088929,0
0.030537,-0.088929,0
0.037422,-0.094374,0
0.037422,-0.094374,0
0.024501,-0.10889,0
0.024501,-0.10889,0
0.029716,-0.11615,0
0.029716,-0.11615,0
0.032545,-0.11252,0
0.032545,-0.11252,0
0.04003,-0.12432,0
0.04003,-0.12432,0
0.041337,-0.13612,0
0.041337,-0.13612,0
0.023497,-0.12432,0
0.023497,-0.12432,0
0.024587,-0.11071,0
0.024587,-0.11071,0
0.035748,-0.095281,0
0.035748,-0.095281,0
0.020421,-0.092559,0
0.020421,-0.092559,0
0.024503,-0.10526,0
0.024503,-0.10526,0
0.040555,-0.11887,0
0.040555,-0.11887,0
0.045682,-0.10889,0
0.045682,-0.10889,0
0.055125,-0.1098,0
0.055125,-0.1098,0
0.066284,-0.1216,0
0.066284,-0.1216,0
0.069371,-0.1343,0
0.069371,-0.1343,0
0.068125,-0.13612,0
0.068125,-0.13612,0
0.059306,-0.12704,0
0.059306,-0.12704,0
0.05266,-0.13067,0
0.05266,-0.13067,0
0.071369,-0.1461,0
0.071369,-0.1461,0
0.090119,-0.15699,0
0.090119,-0.15699,0
0.071961,-0.14338,0
0.071961,-0.14338,0
0.04811,-0.11978,0
0.04811,-0.11978,0
0.055661,-0.11434,0
0.055661,-0.11434,0
0.076436,-0.11071,0
0.076436,-0.11071,0
0.01673,-0.022686,0
0.01673,-0.022686,0
0.022098,-0.080762,0
0.022098,-0.080762,0
0.017884,-0.11252,0
0.017884,-0.11252,0
0.010353,-0.1098,0
0.010353,-0.1098,0
0.007592,-0.10345,0
0.007592,-0.10345,0
0.012273,-0.11343,0
0.012273,-0.11343,0
0.015681,-0.10889,0
0.015681,-0.10889,0
0.022316,-0.072595,0
0.022316,-0.072595,0
0.033697,-0.058984,0
0.033697,-0.058984,0
0.033913,-0.068966,0
0.033913,-0.068966,0
0.03583,-0.095281,0
0.03583,-0.095281,0
0.034491,-0.11162,0
0.034491,-0.11162,0
0.026652,-0.098004,0
0.026652,-0.098004,0
0.025245,-0.10073,0
0.025245,-0.10073,0
0.075774,-0.13793,0
0.075774,-0.13793,0
0.08229,-0.13612,0
0.08229,-0.13612,0
0.06789,-0.14247,0
0.06789,-0.14247,0
0.05929,-0.14156,0
0.05929,-0.14156,0
0.055363,-0.1343,0
0.055363,-0.1343,0
0.079932,-0.15064,0
0.079932,-0.15064,0
0.09235,-0.15971,0
0.09235,-0.15971,0
0.072384,-0.15699,0
0.072384,-0.15699,0
0.046916,-0.14973,0
0.046916,-0.14973,0
0.052442,-0.14973,0
0.052442,-0.14973,0
0.058408,-0.14519,0
0.058408,-0.14519,0
0.051868,-0.15971,0
0.051868,-0.15971,0
0.060332,-0.15336,0
0.060332,-0.15336,0
0.041994,-0.1225,0
0.041994,-0.1225,0
0.020072,-0.10254,0
0.020072,-0.10254,0
0.01995,-0.13884,0
0.01995,-0.13884,0
0.19734,-0.17423,0
0.19734,-0.17423,0
