@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3,5-6'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute normalizedSpectralEntropy_min numeric
@attribute class {0,1}

@data
300.9,-0.60698,0
234.84,-0.64549,0
234.84,-0.64549,0
139.69,-0.63907,0
139.69,-0.63907,0
103.15,-0.49772,0
103.15,-0.49772,0
153.38,-0.52124,0
153.38,-0.52124,0
217.36,-0.5356,0
217.36,-0.5356,0
95.476,-0.48831,0
95.476,-0.48831,0
184.66,-0.64796,0
184.66,-0.64796,0
209.59,-0.69574,0
209.59,-0.69574,0
10.809,-0.63924,0
10.809,-0.63924,0
59.334,-0.58092,0
59.334,-0.58092,0
153.3,-0.72219,0
153.3,-0.72219,0
167.84,-0.75481,0
167.84,-0.75481,0
868.61,-1.1322,0
868.61,-1.1322,0
515.1,-0.96298,0
515.1,-0.96298,0
534.44,-0.9895,0
534.44,-0.9895,0
895.87,-1.2037,0
895.87,-1.2037,0
878.81,-0.83313,0
878.81,-0.83313,0
453.82,-0.73832,0
453.82,-0.73832,0
361.93,-0.69078,0
361.93,-0.69078,0
73.12,-0.56706,0
73.12,-0.56706,0
110.21,-0.52965,0
110.21,-0.52965,0
156.91,-0.63432,0
156.91,-0.63432,0
363.07,-0.88268,0
363.07,-0.88268,0
359.42,-0.70055,0
359.42,-0.70055,0
390.89,-0.56297,0
390.89,-0.56297,0
317.09,-0.52495,0
317.09,-0.52495,0
325.74,-0.56527,0
325.74,-0.56527,0
162.12,-0.73461,0
162.12,-0.73461,0
248.04,-0.74455,0
248.04,-0.74455,0
7.1559,-0.56753,0
7.1559,-0.56753,0
60.85,-0.57048,0
60.85,-0.57048,0
120.8,-0.63773,0
120.8,-0.63773,0
0,-0.5796,0
0,-0.5796,0
0,-0.52441,0
0,-0.52441,0
132.8,-0.67332,0
132.8,-0.67332,0
279.45,-0.88098,0
279.45,-0.88098,0
832.74,-1.0999,0
832.74,-1.0999,0
986.12,-1.1334,0
986.12,-1.1334,0
902.85,-1.0693,0
902.85,-1.0693,0
1209.8,-1.2065,0
1209.8,-1.2065,0
770.46,-0.90704,0
770.46,-0.90704,0
1041.9,-0.95124,0
1041.9,-0.95124,0
647.18,-0.91858,0
647.18,-0.91858,0
0,0,0
0,0,0
0,0,0
0,0,0
7.1366,0,0
7.1366,0,0
19.079,0,0
19.079,0,0
75.436,-0.30193,0
75.436,-0.30193,0
43.525,-0.24073,0
43.525,-0.24073,0
16.521,-0.17904,0
16.521,-0.17904,0
112.02,-0.25685,0
112.02,-0.25685,0
122.75,-0.50629,0
122.75,-0.50629,0
52.257,-0.41123,0
52.257,-0.41123,0
34.947,-0.41363,0
34.947,-0.41363,0
43.336,-0.44239,0
43.336,-0.44239,0
61.262,-0.53598,0
61.262,-0.53598,0
79.871,-0.5324,0
79.871,-0.5324,0
20.299,-0.29651,0
20.299,-0.29651,0
83.616,-0.57444,0
83.616,-0.57444,0
42.014,-0.43193,0
42.014,-0.43193,0
9.6826,-0.39966,0
9.6826,-0.39966,0
153.03,-0.73355,0
153.03,-0.73355,0
0,-0.4217,0
0,-0.4217,0
13.809,-0.47519,0
13.809,-0.47519,0
9.4815,-0.32192,0
9.4815,-0.32192,0
63.463,-0.60146,0
63.463,-0.60146,0
11.995,-0.43781,0
11.995,-0.43781,0
56.96,-0.58325,0
56.96,-0.58325,0
192.65,-0.597,0
192.65,-0.597,0
253.8,-0.719,0
253.8,-0.719,0
163.22,-0.71662,0
163.22,-0.71662,0
9.6039,-0.48849,0
9.6039,-0.48849,0
38.548,-0.54844,0
38.548,-0.54844,0
140.48,-0.7067,0
140.48,-0.7067,0
11.518,-0.33571,0
11.518,-0.33571,0
38.454,-0.42844,0
38.454,-0.42844,0
33.32,-0.51663,0
33.32,-0.51663,0
34.507,-0.50542,0
34.507,-0.50542,0
128.53,-0.91344,0
128.53,-0.91344,0
37.906,-0.58931,0
37.906,-0.58931,0
94.807,-0.69533,0
94.807,-0.69533,0
120.04,-0.85444,0
120.04,-0.85444,0
6.4872,-0.54294,0
6.4872,-0.54294,0
29.736,-0.57761,0
29.736,-0.57761,0
138.9,-0.75536,0
138.9,-0.75536,0
51.249,-0.3977,0
51.249,-0.3977,0
198.76,-0.69626,0
198.76,-0.69626,0
251.14,-0.80365,0
251.14,-0.80365,0
324.36,-0.74364,0
324.36,-0.74364,0
202.48,-0.5234,0
202.48,-0.5234,0
29.165,-0.26538,0
29.165,-0.26538,0
97.176,-0.47362,0
97.176,-0.47362,0
147.83,-0.60555,0
147.83,-0.60555,0
51.798,-0.39827,0
51.798,-0.39827,0
34.28,-0.24839,0
34.28,-0.24839,0
54.677,-0.39871,0
54.677,-0.39871,0
16.843,-0.29065,0
16.843,-0.29065,0
7.3443,-0.40742,0
7.3443,-0.40742,0
72.742,-0.74206,0
72.742,-0.74206,0
132.88,-0.69281,0
132.88,-0.69281,0
68.385,-0.51655,0
68.385,-0.51655,0
198.16,-0.55678,0
198.16,-0.55678,0
324.64,-0.74884,0
324.64,-0.74884,0
397.14,-1.0794,0
397.14,-1.0794,0
250.98,-1.1465,0
250.98,-1.1465,0
82.627,-0.67728,0
82.627,-0.67728,0
61.512,-0.68139,0
61.512,-0.68139,0
186.77,-0.97608,0
186.77,-0.97608,0
262.7,-1.1204,0
262.7,-1.1204,0
6.5262,-0.22715,0
6.5262,-0.22715,0
17.929,-0.27036,0
17.929,-0.27036,0
79.899,-0.64603,0
79.899,-0.64603,0
6.002,-0.433,0
6.002,-0.433,0
9.9078,-0.43138,0
9.9078,-0.43138,0
67.753,-0.53195,0
67.753,-0.53195,0
98.945,-0.72917,0
98.945,-0.72917,0
32.209,-0.44597,0
32.209,-0.44597,0
37.624,-0.15192,0
37.624,-0.15192,0
33.757,-0.40583,0
33.757,-0.40583,0
2.2944,-0.35435,0
2.2944,-0.35435,0
2.4367,-0.26023,0
2.4367,-0.26023,0
36.861,-0.39722,0
36.861,-0.39722,0
48.325,-0.4848,0
48.325,-0.4848,0
16.508,-0.40288,0
16.508,-0.40288,0
16.16,-0.38676,0
16.16,-0.38676,0
88.049,-0.68379,0
88.049,-0.68379,0
7.4955,-0.4205,0
7.4955,-0.4205,0
175.18,-0.86296,0
175.18,-0.86296,0
27.009,-0.49628,0
27.009,-0.49628,0
167.74,-0.75205,0
167.74,-0.75205,0
190.47,-0.69994,0
190.47,-0.69994,0
10.659,-0.16449,0
10.659,-0.16449,0
6.2926,-0.10597,0
6.2926,-0.10597,0
1.4025,-0.093989,0
1.4025,-0.093989,0
69.799,-0.3308,0
69.799,-0.3308,0
125.33,-0.48384,0
125.33,-0.48384,0
34.056,-0.12205,0
34.056,-0.12205,0
0,-0.23568,0
0,-0.23568,0
80.401,-0.47084,0
80.401,-0.47084,0
56.41,-0.27229,0
56.41,-0.27229,0
81.903,-0.65451,0
81.903,-0.65451,0
139.81,-0.8226,0
139.81,-0.8226,0
38.291,-0.60408,0
38.291,-0.60408,0
350.89,-1.5606,0
350.89,-1.5606,0
5.1519,-0.43483,0
5.1519,-0.43483,0
67.532,-0.72817,0
67.532,-0.72817,0
67.87,-0.71296,0
67.87,-0.71296,0
156.51,-1.007,0
156.51,-1.007,0
92.793,-0.53527,0
92.793,-0.53527,0
71.779,0,0
71.779,0,0
602.56,-0.21228,0
602.56,-0.21228,0
307.39,-0.14941,0
307.39,-0.14941,0
70.265,-0.036605,0
70.265,-0.036605,0
127.69,-0.045217,0
127.69,-0.045217,0
99.664,-0.36554,0
99.664,-0.36554,0
164.19,-0.38467,0
164.19,-0.38467,0
14.101,-0.14289,0
14.101,-0.14289,0
273.38,-0.70179,0
273.38,-0.70179,0
52.533,-0.37338,0
52.533,-0.37338,0
222.11,-0.91163,0
222.11,-0.91163,0
22.144,-0.55825,0
22.144,-0.55825,0
69.733,-0.71448,0
69.733,-0.71448,0
270.29,-1.3505,0
270.29,-1.3505,0
2.0499,-0.54155,0
2.0499,-0.54155,0
59.058,-0.2208,0
59.058,-0.2208,0
34.142,-0.63618,0
34.142,-0.63618,0
32.83,-0.64567,0
32.83,-0.64567,0
66.164,-0.7121,0
66.164,-0.7121,0
53.599,-0.81379,0
53.599,-0.81379,0
48.157,-0.80889,0
48.157,-0.80889,0
222.48,-1.3336,0
222.48,-1.3336,0
139.91,-0.99844,0
139.91,-0.99844,0
109.35,-1.0223,0
109.35,-1.0223,0
22.819,-0.67351,0
22.819,-0.67351,0
84.102,-0.82611,0
84.102,-0.82611,0
22.907,-0.43777,0
22.907,-0.43777,0
67.739,-0.82975,0
67.739,-0.82975,0
19.402,-0.48433,0
19.402,-0.48433,0
49.868,-0.74709,0
49.868,-0.74709,0
101.56,-0.89441,0
101.56,-0.89441,0
33.879,-0.69846,0
33.879,-0.69846,0
120.9,-0.87283,0
120.9,-0.87283,0
218.36,-1.0334,0
218.36,-1.0334,0
2.3741,-0.43098,0
2.3741,-0.43098,0
35.36,-0.61269,0
35.36,-0.61269,0
118.78,-0.86025,0
118.78,-0.86025,0
117.84,-0.90417,0
117.84,-0.90417,0
46.601,-0.73779,0
46.601,-0.73779,0
21.499,-0.71904,0
21.499,-0.71904,0
54.767,-0.84413,0
54.767,-0.84413,0
100.84,-0.93771,0
100.84,-0.93771,0
203.81,-1.2715,0
203.81,-1.2715,0
10.652,-0.64528,0
10.652,-0.64528,0
24.083,-0.70414,0
24.083,-0.70414,0
241.9,-1.3902,0
241.9,-1.3902,0
22.7,-0.75601,0
22.7,-0.75601,0
40.575,-0.77971,0
40.575,-0.77971,0
3.0145,-0.62602,0
3.0145,-0.62602,0
1.1607,-0.58494,0
1.1607,-0.58494,0
25.694,-0.48591,0
25.694,-0.48591,0
47.857,-0.36164,0
47.857,-0.36164,0
36.581,-0.4868,0
36.581,-0.4868,0
171.46,-0.9717,0
171.46,-0.9717,0
115.73,-0.86753,0
115.73,-0.86753,0
197.11,-0.97412,0
197.11,-0.97412,0
41.787,-0.47163,0
41.787,-0.47163,0
3.6141,-0.35156,0
3.6141,-0.35156,0
55.356,-0.4657,0
55.356,-0.4657,0
16.118,-0.43762,0
16.118,-0.43762,0
1.2636,-0.44894,0
1.2636,-0.44894,0
80.2,-0.6874,0
80.2,-0.6874,0
462.78,-1.0768,0
462.78,-1.0768,0
309.21,-1.0285,0
309.21,-1.0285,0
379.1,-1.0528,0
379.1,-1.0528,0
335.01,-0.98849,0
335.01,-0.98849,0
665.86,-1.2646,0
665.86,-1.2646,0
468.49,-0.97673,0
468.49,-0.97673,0
810.28,-1.4322,0
810.28,-1.4322,0
60.411,-0.78182,0
60.411,-0.78182,0
21.64,-0.74293,0
21.64,-0.74293,0
10.648,-0.47829,0
10.648,-0.47829,0
45.532,-0.70591,0
45.532,-0.70591,0
2.0392,-0.39619,0
2.0392,-0.39619,0
7.6097,-0.21581,0
7.6097,-0.21581,0
39.936,-0.55568,0
39.936,-0.55568,0
15.788,-0.2492,0
15.788,-0.2492,0
115.34,-0.39383,0
115.34,-0.39383,0
32.573,-0.40898,0
32.573,-0.40898,0
0.41692,-0.29623,0
0.41692,-0.29623,0
122.04,-0.53769,0
122.04,-0.53769,0
19.946,-0.2281,0
19.946,-0.2281,0
90.718,-0.25878,0
90.718,-0.25878,0
7.7705,-0.15074,0
7.7705,-0.15074,0
170.43,-0.74409,0
170.43,-0.74409,0
0,-0.045577,0
0,-0.045577,0
33.036,-0.066843,0
33.036,-0.066843,0
6.8861,-0.22714,0
6.8861,-0.22714,0
197.4,-0.94641,0
197.4,-0.94641,0
72.043,-0.58916,0
72.043,-0.58916,0
45.416,-0.63018,0
45.416,-0.63018,0
60.86,-0.52698,0
60.86,-0.52698,0
265.85,-0.65451,0
265.85,-0.65451,0
0,-0.26905,0
0,-0.26905,0
9.045,-0.39464,0
9.045,-0.39464,0
18.222,-0.4358,0
18.222,-0.4358,0
22.74,-0.40975,0
22.74,-0.40975,0
71.536,-0.61085,0
71.536,-0.61085,0
126.07,-0.50151,0
126.07,-0.50151,0
44.973,-0.33377,0
44.973,-0.33377,0
47.6,0,0
47.6,0,0
85.129,-0.54602,0
85.129,-0.54602,0
38.335,-0.41178,0
38.335,-0.41178,0
7.8911,-0.20873,0
7.8911,-0.20873,0
126.09,-0.61757,0
126.09,-0.61757,0
30.79,-0.28762,0
30.79,-0.28762,0
67.115,-0.53715,0
67.115,-0.53715,0
131.93,-0.63906,0
131.93,-0.63906,0
5.8201,-0.33477,0
5.8201,-0.33477,0
27.329,-0.16672,0
27.329,-0.16672,0
28.288,-0.49046,0
28.288,-0.49046,0
108.68,-0.72824,0
108.68,-0.72824,0
92.028,-0.74391,0
92.028,-0.74391,0
71.005,-0.63428,0
71.005,-0.63428,0
3.3485,-0.36034,0
3.3485,-0.36034,0
38.322,-0.56241,0
38.322,-0.56241,0
0,-0.34909,0
0,-0.34909,0
33.08,-0.1588,0
33.08,-0.1588,0
104.48,-0.66096,0
104.48,-0.66096,0
30.693,-0.52932,0
30.693,-0.52932,0
49.605,-0.12397,0
49.605,-0.12397,0
40.94,-0.59226,0
40.94,-0.59226,0
19.452,-0.33694,0
19.452,-0.33694,0
88.937,-0.70343,0
88.937,-0.70343,0
42.618,-0.13771,0
42.618,-0.13771,0
105.15,-0.63034,0
105.15,-0.63034,0
36.483,-0.039397,0
36.483,-0.039397,0
19.322,-0.053468,0
19.322,-0.053468,0
34.808,-0.014593,0
34.808,-0.014593,0
41.123,-0.33762,0
41.123,-0.33762,0
7.9585,-0.31973,0
7.9585,-0.31973,0
105.5,-0.64215,0
105.5,-0.64215,0
117.68,-0.62109,0
117.68,-0.62109,0
71.432,-0.47498,0
71.432,-0.47498,0
99.873,-0.54826,0
99.873,-0.54826,0
16.648,-0.32174,0
16.648,-0.32174,0
80.49,-0.63832,0
80.49,-0.63832,0
121.36,-0.71998,0
121.36,-0.71998,0
64.29,-0.61737,0
64.29,-0.61737,0
52.396,-0.65012,0
52.396,-0.65012,0
169.75,-1.0239,0
169.75,-1.0239,0
70.01,-0.74283,0
70.01,-0.74283,0
46.65,-0.55421,0
46.65,-0.55421,0
43.099,-0.52141,0
43.099,-0.52141,0
31.824,-0.31309,0
31.824,-0.31309,0
0,0,0
0,0,0
23.215,-0.0692,0
23.215,-0.0692,0
47.729,-0.16377,0
47.729,-0.16377,0
0,0,0
0,0,0
0,0,0
0,0,0
43.445,-0.077188,0
43.445,-0.077188,0
134.52,-0.24576,0
134.52,-0.24576,0
219.49,-0.27552,0
219.49,-0.27552,0
455.59,-0.61565,0
455.59,-0.61565,0
389.55,-0.52083,0
389.55,-0.52083,0
329.37,-0.44489,0
329.37,-0.44489,0
489.28,-0.59167,0
489.28,-0.59167,0
388.23,-0.45068,0
388.23,-0.45068,0
351.78,-0.3827,0
351.78,-0.3827,0
310.37,-0.47995,0
310.37,-0.47995,0
558.5,-0.71056,0
558.5,-0.71056,0
270.22,-0.38974,0
270.22,-0.38974,0
176.96,-0.29455,0
176.96,-0.29455,0
320.26,-0.40991,0
320.26,-0.40991,0
356.32,-0.49183,0
356.32,-0.49183,0
205.03,-0.3443,0
205.03,-0.3443,0
272.8,-0.53551,0
272.8,-0.53551,0
330.08,-0.56147,0
330.08,-0.56147,0
188.27,-0.37554,0
188.27,-0.37554,0
170,-0.33881,0
170,-0.33881,0
375.97,-0.55545,0
375.97,-0.55545,0
159.49,-0.26021,0
159.49,-0.26021,0
189.79,-0.35341,0
189.79,-0.35341,0
164.55,-0.38773,0
164.55,-0.38773,0
250.52,-0.48658,0
250.52,-0.48658,0
143.89,-0.2883,0
143.89,-0.2883,0
127.95,-0.27351,0
127.95,-0.27351,0
414.41,-0.64018,0
414.41,-0.64018,0
216.32,-0.49225,0
216.32,-0.49225,0
199.58,-0.4671,0
199.58,-0.4671,0
165.69,-0.45146,0
165.69,-0.45146,0
238.83,-0.58278,0
238.83,-0.58278,0
231.64,-0.61674,0
231.64,-0.61674,0
363.18,-0.73685,0
363.18,-0.73685,0
432.83,-0.79556,0
432.83,-0.79556,0
326.56,-0.70165,0
326.56,-0.70165,0
384.51,-0.72574,0
384.51,-0.72574,0
528.31,-0.82936,0
528.31,-0.82936,0
1229.4,-1.2356,0
1229.4,-1.2356,0
1013.9,-0.97362,0
1013.9,-0.97362,0
1084.2,-0.93552,0
1084.2,-0.93552,0
519.03,-0.63397,0
519.03,-0.63397,0
848.9,-0.86432,0
848.9,-0.86432,0
1013.2,-1.1006,0
1013.2,-1.1006,0
437.04,-0.71037,0
437.04,-0.71037,0
355.55,-0.58464,0
355.55,-0.58464,0
447.04,-0.61296,0
447.04,-0.61296,0
476.22,-0.6269,0
476.22,-0.6269,0
454.18,-0.71183,0
454.18,-0.71183,0
372.95,-0.59808,0
372.95,-0.59808,0
380.79,-0.53307,0
380.79,-0.53307,0
455.54,-0.72076,0
455.54,-0.72076,0
404.55,-0.69914,0
404.55,-0.69914,0
1186.4,-1.0534,0
1186.4,-1.0534,0
1143.6,-1.035,0
1143.6,-1.035,0
837.51,-0.99599,0
837.51,-0.99599,0
476.83,-0.86816,0
476.83,-0.86816,0
530.49,-0.94559,0
530.49,-0.94559,0
259.87,-0.49738,0
259.87,-0.49738,0
193.17,-0.51458,0
193.17,-0.51458,0
187.29,-0.46527,0
187.29,-0.46527,0
493.02,-0.63296,0
493.02,-0.63296,0
494.27,-0.7489,0
494.27,-0.7489,0
374.74,-0.59743,0
374.74,-0.59743,0
251.28,-0.54931,0
251.28,-0.54931,0
577.77,-0.84207,0
577.77,-0.84207,0
670.67,-0.91444,0
670.67,-0.91444,0
585.21,-0.89349,0
585.21,-0.89349,0
476.17,-0.85644,0
476.17,-0.85644,0
253.41,-0.54142,0
253.41,-0.54142,0
544.27,-1.003,0
544.27,-1.003,0
543.84,-0.73958,0
543.84,-0.73958,0
216.15,-0.53817,0
216.15,-0.53817,0
100.93,-0.40704,0
100.93,-0.40704,0
166.29,-0.43246,0
166.29,-0.43246,0
168.58,-0.44546,0
168.58,-0.44546,0
257.66,-0.63987,0
257.66,-0.63987,0
391.15,-0.73743,0
391.15,-0.73743,0
315.44,-0.74397,0
315.44,-0.74397,0
715.89,-1.1225,0
715.89,-1.1225,0
569.85,-0.95998,0
569.85,-0.95998,0
450.07,-0.76034,0
450.07,-0.76034,0
358.79,-0.75851,0
358.79,-0.75851,0
519.31,-0.89006,0
519.31,-0.89006,0
519.74,-0.91689,0
519.74,-0.91689,0
328.07,-0.55399,0
328.07,-0.55399,0
546.02,-0.7101,0
546.02,-0.7101,0
488.03,-0.55385,0
488.03,-0.55385,0
622.86,-0.73734,0
622.86,-0.73734,0
538.6,-0.68807,0
538.6,-0.68807,0
568.38,-0.66189,0
568.38,-0.66189,0
428.22,-0.51219,0
428.22,-0.51219,0
147.21,-0.4595,0
147.21,-0.4595,0
131.95,-0.51874,0
131.95,-0.51874,0
12.586,-0.34897,0
12.586,-0.34897,0
0,-0.18577,0
0,-0.18577,0
159.23,-0.55086,0
159.23,-0.55086,0
38.076,-0.35453,0
38.076,-0.35453,0
175.93,-0.54754,0
175.93,-0.54754,0
200.69,-0.63588,0
200.69,-0.63588,0
118.46,-0.38497,0
118.46,-0.38497,0
169.71,-0.04182,0
169.71,-0.04182,0
368.48,0,0
368.48,0,0
364.97,-0.096062,0
364.97,-0.096062,0
141.74,0,0
141.74,0,0
232.47,-0.067664,0
232.47,-0.067664,0
125.34,-0.20685,0
125.34,-0.20685,0
162.59,-0.18675,0
162.59,-0.18675,0
175.14,-0.31512,0
175.14,-0.31512,0
304.31,-0.47839,0
304.31,-0.47839,0
188.93,-0.4464,0
188.93,-0.4464,0
147.92,-0.46803,0
147.92,-0.46803,0
363.35,-0.85977,0
363.35,-0.85977,0
284.76,-0.72591,0
284.76,-0.72591,0
85.496,-0.31357,0
85.496,-0.31357,0
73.115,-0.33119,0
73.115,-0.33119,0
141.55,-0.46061,0
141.55,-0.46061,0
86.499,-0.4191,0
86.499,-0.4191,0
144.13,-0.50114,0
144.13,-0.50114,0
147.73,-0.48374,0
147.73,-0.48374,0
131.17,-0.50057,0
131.17,-0.50057,0
110.56,-0.47141,0
110.56,-0.47141,0
251.16,-0.66728,0
251.16,-0.66728,0
245.97,-0.59436,0
245.97,-0.59436,0
220.84,-0.55494,0
220.84,-0.55494,0
179.77,-0.50714,0
179.77,-0.50714,0
259.59,-0.63122,0
259.59,-0.63122,0
503.54,-0.84401,0
503.54,-0.84401,0
439.84,-0.8524,0
439.84,-0.8524,0
144.7,-0.49836,0
144.7,-0.49836,0
167.04,-0.43843,0
167.04,-0.43843,0
121.29,-0.30939,0
121.29,-0.30939,0
261.93,-0.59165,0
261.93,-0.59165,0
165.14,-0.38298,0
165.14,-0.38298,0
252.81,-0.47128,0
252.81,-0.47128,0
326.58,-0.58044,0
326.58,-0.58044,0
336.3,-0.5872,0
336.3,-0.5872,0
226.4,-0.5533,0
226.4,-0.5533,0
378.17,-0.65768,0
378.17,-0.65768,0
103.19,-0.40938,0
103.19,-0.40938,0
175.07,-0.49398,0
175.07,-0.49398,0
198.11,-0.5156,0
198.11,-0.5156,0
112.65,-0.37448,0
112.65,-0.37448,0
145.78,-0.44058,0
145.78,-0.44058,0
116.14,-0.36226,0
116.14,-0.36226,0
154.3,-0.41269,0
154.3,-0.41269,0
169.15,-0.45615,0
169.15,-0.45615,0
359.85,-0.71011,0
359.85,-0.71011,0
164.49,-0.40074,0
164.49,-0.40074,0
296.79,-0.63874,0
296.79,-0.63874,0
407.31,-0.74295,0
407.31,-0.74295,0
156.93,-0.37465,0
156.93,-0.37465,0
265.05,-0.4161,0
265.05,-0.4161,0
243.76,-0.49359,0
243.76,-0.49359,0
239.92,-0.47481,0
239.92,-0.47481,0
139.4,-0.4303,0
139.4,-0.4303,0
201.92,-0.51773,0
201.92,-0.51773,0
438.47,-0.72234,0
438.47,-0.72234,0
103.24,-0.35185,0
103.24,-0.35185,0
233.39,-0.6543,0
233.39,-0.6543,0
232.21,-0.62376,0
232.21,-0.62376,0
427.23,-0.73815,0
427.23,-0.73815,0
199.77,-0.47654,0
199.77,-0.47654,0
247.9,-0.53602,0
247.9,-0.53602,0
117.1,-0.55582,0
117.1,-0.55582,0
168.86,-0.54767,0
168.86,-0.54767,0
148.55,-0.58281,0
148.55,-0.58281,0
69.012,-0.45921,0
69.012,-0.45921,0
104.18,-0.30759,0
104.18,-0.30759,0
309.45,-0.40478,0
309.45,-0.40478,0
367.01,-0.76407,0
367.01,-0.76407,0
72.054,-0.4079,0
72.054,-0.4079,0
129.28,-0.47778,0
129.28,-0.47778,0
157.55,-0.52826,0
157.55,-0.52826,0
537.95,-0.72237,0
537.95,-0.72237,0
288.36,-0.51667,0
288.36,-0.51667,0
141.9,-0.43763,0
141.9,-0.43763,0
279.56,-0.56827,0
279.56,-0.56827,0
104.87,-0.27056,0
104.87,-0.27056,0
91.705,-0.39823,0
91.705,-0.39823,0
244.85,-0.55904,0
244.85,-0.55904,0
211.36,-0.3707,0
211.36,-0.3707,0
158.56,-0.2789,0
158.56,-0.2789,0
197.82,-0.22638,0
197.82,-0.22638,0
280.6,-0.33141,0
280.6,-0.33141,0
176.47,-0.32118,0
176.47,-0.32118,0
145.49,-0.28248,0
145.49,-0.28248,0
124.88,-0.2598,0
124.88,-0.2598,0
157.31,-0.32863,0
157.31,-0.32863,0
57.458,-0.23845,0
57.458,-0.23845,0
123.23,-0.33833,0
123.23,-0.33833,0
228.04,-0.39798,0
228.04,-0.39798,0
395.28,-0.53306,0
395.28,-0.53306,0
459.44,-0.49698,0
459.44,-0.49698,0
64.754,-0.21518,0
64.754,-0.21518,0
0,-0.21934,0
0,-0.21934,0
154.9,-0.42371,0
154.9,-0.42371,0
240.1,-0.61388,0
240.1,-0.61388,0
55.262,-0.29686,0
55.262,-0.29686,0
149.14,-0.36282,0
149.14,-0.36282,0
214.57,-0.35759,0
214.57,-0.35759,0
230.77,-0.096695,0
230.77,-0.096695,0
46.551,-0.18951,0
46.551,-0.18951,0
217.29,-0.51257,0
217.29,-0.51257,0
45.457,-0.20215,0
45.457,-0.20215,0
157.62,-0.33726,0
157.62,-0.33726,0
93.876,-0.24827,0
93.876,-0.24827,0
194.27,-0.46673,0
194.27,-0.46673,0
70.848,-0.27443,0
70.848,-0.27443,0
198.48,-0.37186,0
198.48,-0.37186,0
242.54,-0.44913,0
242.54,-0.44913,0
216.67,-0.44724,0
216.67,-0.44724,0
139.34,-0.36765,0
139.34,-0.36765,0
223.29,-0.43519,0
223.29,-0.43519,0
12.066,-0.1579,0
12.066,-0.1579,0
217.77,-0.51615,0
217.77,-0.51615,0
161.47,-0.32846,0
161.47,-0.32846,0
0,-0.13584,0
0,-0.13584,0
5.1887,-0.078364,0
5.1887,-0.078364,0
135.74,-0.35692,0
135.74,-0.35692,0
278.88,-0.54835,0
278.88,-0.54835,0
213.14,-0.57248,0
213.14,-0.57248,0
100.42,-0.32286,0
100.42,-0.32286,0
49.308,-0.29571,0
49.308,-0.29571,0
78.499,-0.34191,0
78.499,-0.34191,0
128.86,-0.30479,0
128.86,-0.30479,0
257.94,-0.34402,0
257.94,-0.34402,0
332.82,-0.39015,0
332.82,-0.39015,0
276.7,-0.35826,0
276.7,-0.35826,0
231.57,-0.072694,0
231.57,-0.072694,0
102.85,-0.22378,0
102.85,-0.22378,0
228.97,-0.34759,0
228.97,-0.34759,0
51.996,-0.14867,0
51.996,-0.14867,0
126.54,-0.27685,0
126.54,-0.27685,0
56.95,-0.10445,0
56.95,-0.10445,0
145.42,-0.2708,0
145.42,-0.2708,0
186.88,-0.22469,0
186.88,-0.22469,0
66.469,-0.22985,0
66.469,-0.22985,0
287.95,-0.45214,0
287.95,-0.45214,0
182.93,-0.40384,0
182.93,-0.40384,0
98.325,-0.26527,0
98.325,-0.26527,0
94.056,-0.30071,0
94.056,-0.30071,0
144.84,-0.39938,0
144.84,-0.39938,0
22.916,-0.14534,0
22.916,-0.14534,0
92.836,-0.25254,0
92.836,-0.25254,0
0,-0.1373,0
0,-0.1373,0
0,0,0
0,0,0
0,0,0
0,0,0
10.7,-0.029306,0
10.7,-0.029306,0
0,0,0
0,0,0
0,-0.056264,0
0,-0.056264,0
156.74,-0.14415,0
156.74,-0.14415,0
200.61,-0.19902,0
200.61,-0.19902,0
319.3,-0.25246,0
319.3,-0.25246,0
458.38,-0.22276,0
458.38,-0.22276,0
621.55,-0.2823,0
621.55,-0.2823,0
1407.3,-0.50726,0
1407.3,-0.50726,0
878.74,-0.70441,0
878.74,-0.70441,0
949.82,-0.80295,0
949.82,-0.80295,0
1469.8,-0.8941,0
1469.8,-0.8941,0
2523.3,-1.1737,0
2523.3,-1.1737,0
2682.2,-1.2218,0
2682.2,-1.2218,0
2218.9,-0.91103,0
2218.9,-0.91103,0
994.29,-0.63673,0
994.29,-0.63673,0
837.47,-0.67126,0
837.47,-0.67126,0
874.65,-0.61373,0
874.65,-0.61373,0
947.48,-0.18339,0
947.48,-0.18339,0
642.44,-0.43109,0
642.44,-0.43109,0
623.01,-0.43846,0
623.01,-0.43846,0
381.98,-0.38148,0
381.98,-0.38148,0
749.07,-0.6186,0
749.07,-0.6186,0
753.86,-0.43397,0
753.86,-0.43397,0
1150.5,-0.31837,0
1150.5,-0.31837,0
856.32,-0.4405,0
856.32,-0.4405,0
437.03,-0.343,0
437.03,-0.343,0
535.46,-0.38648,0
535.46,-0.38648,0
754.6,-0.50183,0
754.6,-0.50183,0
862.99,-0.48185,0
862.99,-0.48185,0
575.21,-0.37198,0
575.21,-0.37198,0
1033.9,-0.43335,0
1033.9,-0.43335,0
1235.7,-0.424,0
1235.7,-0.424,0
909.04,-0.41727,0
909.04,-0.41727,0
519.01,-0.28278,0
519.01,-0.28278,0
1020.3,-0.29327,0
1020.3,-0.29327,0
