@relation 'featureMatrix-weka.filters.unsupervised.attribute.Remove-R1,3-5'

@attribute unnormalizedSpectralEntropy_min numeric
@attribute mostDominantFrequency_min numeric
@attribute class {0,1}

@data
44.267,21.533,0
44.267,21.533,0
38.064,0,0
38.064,0,0
32.586,21.533,0
32.586,21.533,0
38.052,21.533,0
38.052,21.533,0
92.433,43.066,0
92.433,43.066,0
16.082,21.533,0
16.082,21.533,0
7.4156,0,0
7.4156,0,0
23.18,43.066,0
23.18,43.066,0
30.285,43.066,0
30.285,43.066,0
25.324,0,0
25.324,0,0
126.1,21.533,0
126.1,21.533,0
24.834,43.066,0
24.834,43.066,0
7.6038,43.066,0
7.6038,43.066,0
18.229,21.533,0
18.229,21.533,0
29.359,0,0
29.359,0,0
39.158,43.066,0
39.158,43.066,0
23.256,21.533,0
23.256,21.533,0
51.159,0,0
51.159,0,0
5.346,21.533,0
5.346,21.533,0
11.272,43.066,0
11.272,43.066,0
15.635,43.066,0
15.635,43.066,0
41.639,0,0
41.639,0,0
3.7894,21.533,0
3.7894,21.533,0
33.871,43.066,0
33.871,43.066,0
40.06,21.533,0
40.06,21.533,0
5.0623,0,0
5.0623,0,0
38.601,21.533,0
38.601,21.533,0
27.835,43.066,0
27.835,43.066,0
0.64294,0,0
0.64294,0,0
34.714,0,0
34.714,0,0
54.97,21.533,0
54.97,21.533,0
16.245,43.066,0
16.245,43.066,0
18.641,0,0
18.641,0,0
20.43,0,0
20.43,0,0
90.536,43.066,0
90.536,43.066,0
33.439,21.533,0
33.439,21.533,0
52.911,0,0
52.911,0,0
34.755,21.533,0
34.755,21.533,0
95.81,43.066,0
95.81,43.066,0
16.258,21.533,0
16.258,21.533,0
4.2109,0,0
4.2109,0,0
1.9554,21.533,0
1.9554,21.533,0
1.3943,43.066,0
1.3943,43.066,0
72.338,0,0
72.338,0,0
27.404,21.533,0
27.404,21.533,0
24.199,43.066,0
24.199,43.066,0
1.5758,43.066,0
1.5758,43.066,0
47.079,0,0
47.079,0,0
23.432,0,0
23.432,0,0
3.2409,43.066,0
3.2409,43.066,0
18.163,21.533,0
18.163,21.533,0
4.543,0,0
4.543,0,0
4.7966,0,0
4.7966,0,0
70.474,43.066,0
70.474,43.066,0
33.939,43.066,0
33.939,43.066,0
53.615,0,0
53.615,0,0
37.956,21.533,0
37.956,21.533,0
38.276,43.066,0
38.276,43.066,0
47.002,21.533,0
47.002,21.533,0
47.047,0,0
47.047,0,0
29.637,43.066,0
29.637,43.066,0
3.2031,43.066,0
3.2031,43.066,0
4.8135,0,0
4.8135,0,0
40.758,0,0
40.758,0,0
6.6074,43.066,0
6.6074,43.066,0
15.374,21.533,0
15.374,21.533,0
2.2446,0,0
2.2446,0,0
28.433,21.533,0
28.433,21.533,0
2.4934,43.066,0
2.4934,43.066,0
24.643,43.066,0
24.643,43.066,0
42.626,0,0
42.626,0,0
37.655,0,0
37.655,0,0
43.006,43.066,0
43.006,43.066,0
35.537,21.533,0
35.537,21.533,0
9.3214,21.533,0
9.3214,21.533,0
32.276,21.533,0
32.276,21.533,0
85.611,172.27,0
85.611,172.27,0
0.80549,21.533,0
0.80549,21.533,0
12.071,0,0
12.071,0,0
27.602,21.533,0
27.602,21.533,0
41.157,21.533,0
41.157,21.533,0
48.026,0,0
48.026,0,0
0.19132,21.533,0
0.19132,21.533,0
17.818,43.066,0
17.818,43.066,0
12.613,21.533,0
12.613,21.533,0
10.495,21.533,0
10.495,21.533,0
33.53,0,0
33.53,0,0
55.382,43.066,0
55.382,43.066,0
27.125,21.533,0
27.125,21.533,0
29.637,0,0
29.637,0,0
7.9177,21.533,0
7.9177,21.533,0
33.55,43.066,0
33.55,43.066,0
2.1783,21.533,0
2.1783,21.533,0
24.118,21.533,0
24.118,21.533,0
38.498,21.533,0
38.498,21.533,0
40.843,43.066,0
40.843,43.066,0
44.538,0,0
44.538,0,0
11.498,0,0
11.498,0,0
27.513,43.066,0
27.513,43.066,0
87.967,43.066,0
87.967,43.066,0
35.484,0,0
35.484,0,0
13.16,21.533,0
13.16,21.533,0
21.299,64.6,0
21.299,64.6,0
0,0,0
0,0,0
8.0123,0,0
8.0123,0,0
46.233,21.533,0
46.233,21.533,0
0,0,0
0,0,0
429.29,0,0
429.29,0,0
447.69,0,0
447.69,0,0
282.87,0,0
282.87,0,0
251.73,0,0
251.73,0,0
478.1,43.066,0
478.1,43.066,0
246.12,0,0
246.12,0,0
343.88,0,0
343.88,0,0
202.64,43.066,0
202.64,43.066,0
315.6,0,0
315.6,0,0
495.93,0,0
495.93,0,0
399.74,0,0
399.74,0,0
246.76,0,0
246.76,0,0
313.77,43.066,0
313.77,43.066,0
361.88,0,0
361.88,0,0
343.86,0,0
343.86,0,0
321.43,0,0
321.43,0,0
356.1,43.066,0
356.1,43.066,0
215.16,0,0
215.16,0,0
172.39,0,0
172.39,0,0
359.37,0,0
359.37,0,0
273.6,0,0
273.6,0,0
309.66,0,0
309.66,0,0
269.87,86.133,0
269.87,86.133,0
258.66,86.133,0
258.66,86.133,0
109.76,86.133,0
109.76,86.133,0
323.41,43.066,0
323.41,43.066,0
304.28,86.133,0
304.28,86.133,0
343.21,0,0
343.21,0,0
135.89,107.67,0
135.89,107.67,0
91.314,86.133,0
91.314,86.133,0
86.968,344.53,0
86.968,344.53,0
310.16,323,0
310.16,323,0
302.89,344.53,0
302.89,344.53,0
219.64,86.133,0
219.64,86.133,0
135.15,107.67,0
135.15,107.67,0
365.46,323,0
365.46,323,0
423.12,0,0
423.12,0,0
375.43,323,0
375.43,323,0
294.74,323,0
294.74,323,0
144.88,0,0
144.88,0,0
354.27,323,0
354.27,323,0
337.97,86.133,0
337.97,86.133,0
117.76,0,0
117.76,0,0
32.395,86.133,0
32.395,86.133,0
75.377,107.67,0
75.377,107.67,0
68.745,107.67,0
68.745,107.67,0
131.72,107.67,0
131.72,107.67,0
229.67,107.67,0
229.67,107.67,0
183.93,107.67,0
183.93,107.67,0
472.53,86.133,0
472.53,86.133,0
363.19,0,0
363.19,0,0
273.71,0,0
273.71,0,0
211.63,43.066,0
211.63,43.066,0
327.65,258.4,0
327.65,258.4,0
328.06,86.133,0
328.06,86.133,0
183.55,86.133,0
183.55,86.133,0
339.31,301.46,0
339.31,301.46,0
293.31,86.133,0
293.31,86.133,0
392.04,301.46,0
392.04,301.46,0
330.51,344.53,0
330.51,344.53,0
351.9,86.133,0
351.9,86.133,0
198.87,323,0
198.87,323,0
157.4,86.133,0
157.4,86.133,0
184.91,107.67,0
184.91,107.67,0
263.73,0,0
263.73,0,0
201.91,0,0
201.91,0,0
261.04,0,0
261.04,0,0
283.26,86.133,0
283.26,86.133,0
277.56,86.133,0
277.56,86.133,0
129.68,107.67,0
129.68,107.67,0
86.989,86.133,0
86.989,86.133,0
139.17,107.67,0
139.17,107.67,0
89.874,43.066,0
89.874,43.066,0
67.026,86.133,0
67.026,86.133,0
228.71,323,0
228.71,323,0
41.63,86.133,0
41.63,86.133,0
34.829,86.133,0
34.829,86.133,0
64.924,64.6,0
64.924,64.6,0
47.073,86.133,0
47.073,86.133,0
82.213,344.53,0
82.213,344.53,0
102.36,0,0
102.36,0,0
12.3,86.133,0
12.3,86.133,0
40.091,0,0
40.091,0,0
52.888,86.133,0
52.888,86.133,0
34.139,0,0
34.139,0,0
0,86.133,0
0,86.133,0
44.7,86.133,0
44.7,86.133,0
87.573,129.2,0
87.573,129.2,0
125.14,64.6,0
125.14,64.6,0
213.92,107.67,0
213.92,107.67,0
146.1,107.67,0
146.1,107.67,0
28.759,86.133,0
28.759,86.133,0
84.631,86.133,0
84.631,86.133,0
54.539,107.67,0
54.539,107.67,0
31.069,86.133,0
31.069,86.133,0
43.356,64.6,0
43.356,64.6,0
1.6291,64.6,0
1.6291,64.6,0
126.01,107.67,0
126.01,107.67,0
188.66,323,0
188.66,323,0
22.91,86.133,0
22.91,86.133,0
0.22498,64.6,0
0.22498,64.6,0
16.62,86.133,0
16.62,86.133,0
0,107.67,0
0,107.67,0
6.7612,107.67,0
6.7612,107.67,0
49.002,86.133,0
49.002,86.133,0
43.08,64.6,0
43.08,64.6,0
0.29751,86.133,0
0.29751,86.133,0
88.754,86.133,0
88.754,86.133,0
61.226,0,0
61.226,0,0
4.7401,64.6,0
4.7401,64.6,0
0.63665,107.67,0
0.63665,107.67,0
0.48972,107.67,0
0.48972,107.67,0
0,86.133,0
0,86.133,0
120.9,43.066,0
120.9,43.066,0
104.63,86.133,0
104.63,86.133,0
9.979,86.133,0
9.979,86.133,0
16.289,107.67,0
16.289,107.67,0
88.421,107.67,0
88.421,107.67,0
0,0,0
0,0,0
97.411,107.67,0
97.411,107.67,0
116.73,86.133,0
116.73,86.133,0
56.508,0,0
56.508,0,0
33.454,0,0
33.454,0,0
2.6292,86.133,0
2.6292,86.133,0
37.681,43.066,0
37.681,43.066,0
10.222,86.133,0
10.222,86.133,0
41.515,0,0
41.515,0,0
71.209,86.133,0
71.209,86.133,0
57.46,86.133,0
57.46,86.133,0
98.7,129.2,0
98.7,129.2,0
192.35,193.8,0
192.35,193.8,0
115.76,0,0
115.76,0,0
79.528,0,0
79.528,0,0
239.73,0,0
239.73,0,0
181.08,0,0
181.08,0,0
31.185,0,0
31.185,0,0
18.672,0,0
18.672,0,0
69.425,107.67,0
69.425,107.67,0
32.031,0,0
32.031,0,0
72.479,0,0
72.479,0,0
65.159,0,0
65.159,0,0
25.19,0,0
25.19,0,0
48.66,0,0
48.66,0,0
148.23,0,0
148.23,0,0
81.896,0,0
81.896,0,0
17.202,86.133,0
17.202,86.133,0
28.615,86.133,0
28.615,86.133,0
7.4166,21.533,0
7.4166,21.533,0
55.546,0,0
55.546,0,0
62.374,0,0
62.374,0,0
81.082,0,0
81.082,0,0
144.84,64.6,0
144.84,64.6,0
58.844,0,0
58.844,0,0
73.441,0,0
73.441,0,0
61.84,86.133,0
61.84,86.133,0
62.78,0,0
62.78,0,0
22.285,86.133,0
22.285,86.133,0
50.052,0,0
50.052,0,0
131.91,0,0
131.91,0,0
102.41,0,0
102.41,0,0
67.699,107.67,0
67.699,107.67,0
81.299,0,0
81.299,0,0
129.05,0,0
129.05,0,0
178.23,0,0
178.23,0,0
143.47,0,0
143.47,0,0
124.01,0,0
124.01,0,0
167.91,64.6,0
167.91,64.6,0
121.54,86.133,0
121.54,86.133,0
311.73,0,0
311.73,0,0
279.3,0,0
279.3,0,0
332.52,0,0
332.52,0,0
358.49,86.133,0
358.49,86.133,0
381.25,86.133,0
381.25,86.133,0
348.55,129.2,0
348.55,129.2,0
315.92,86.133,0
315.92,86.133,0
259.06,107.67,0
259.06,107.67,0
136.86,107.67,0
136.86,107.67,0
381.62,86.133,0
381.62,86.133,0
147.13,107.67,0
147.13,107.67,0
86.722,86.133,0
86.722,86.133,0
83.613,0,0
83.613,0,0
140.02,107.67,0
140.02,107.67,0
42.61,107.67,0
42.61,107.67,0
105.77,86.133,0
105.77,86.133,0
162.2,107.67,0
162.2,107.67,0
83.513,86.133,0
83.513,86.133,0
87.332,0,0
87.332,0,0
61.082,0,0
61.082,0,0
112.32,215.33,0
112.32,215.33,0
133.79,107.67,0
133.79,107.67,0
124.01,86.133,0
124.01,86.133,0
146.76,107.67,0
146.76,107.67,0
118.38,86.133,0
118.38,86.133,0
193.27,86.133,0
193.27,86.133,0
187.7,0,0
187.7,0,0
171.09,107.67,0
171.09,107.67,0
101.04,129.2,0
101.04,129.2,0
129.44,0,0
129.44,0,0
133.4,107.67,0
133.4,107.67,0
196.53,0,0
196.53,0,0
167.83,0,0
167.83,0,0
215.16,107.67,0
215.16,107.67,0
360.34,64.6,0
360.34,64.6,0
292.49,0,0
292.49,0,0
194.45,86.133,0
194.45,86.133,0
97.853,86.133,0
97.853,86.133,0
156.48,43.066,0
156.48,43.066,0
194.35,0,0
194.35,0,0
186.59,107.67,0
186.59,107.67,0
233.85,107.67,0
233.85,107.67,0
129.87,86.133,0
129.87,86.133,0
114.68,129.2,0
114.68,129.2,0
220.48,0,0
220.48,0,0
251.49,86.133,0
251.49,86.133,0
310.2,21.533,0
310.2,21.533,0
182.45,0,0
182.45,0,0
138.32,0,0
138.32,0,0
223.22,0,0
223.22,0,0
351.91,0,0
351.91,0,0
177.47,43.066,0
177.47,43.066,0
198.61,86.133,0
198.61,86.133,0
251.3,0,0
251.3,0,0
207.13,0,0
207.13,0,0
212.13,0,0
212.13,0,0
249.08,129.2,0
249.08,129.2,0
241.55,86.133,0
241.55,86.133,0
213.98,0,0
213.98,0,0
267.98,0,0
267.98,0,0
228.1,86.133,0
228.1,86.133,0
280.42,43.066,0
280.42,43.066,0
292.82,86.133,0
292.82,86.133,0
294.92,495.26,0
294.92,495.26,0
279.19,107.67,0
279.19,107.67,0
185.7,86.133,0
185.7,86.133,0
242.67,86.133,0
242.67,86.133,0
323.8,107.67,0
323.8,107.67,0
294.4,86.133,0
294.4,86.133,0
345.94,107.67,0
345.94,107.67,0
210.78,86.133,0
210.78,86.133,0
295.11,0,0
295.11,0,0
194.62,0,0
194.62,0,0
255.56,86.133,0
255.56,86.133,0
195.77,107.67,0
195.77,107.67,0
88.653,86.133,0
88.653,86.133,0
302.13,86.133,0
302.13,86.133,0
164.01,0,0
164.01,0,0
212.12,86.133,0
212.12,86.133,0
161.25,0,0
161.25,0,0
69.475,0,0
69.475,0,0
80.687,0,0
80.687,0,0
109.58,0,0
109.58,0,0
53.149,0,0
53.149,0,0
117.89,107.67,0
117.89,107.67,0
126.51,0,0
126.51,0,0
206.25,0,0
206.25,0,0
97.724,0,0
97.724,0,0
107.34,21.533,0
107.34,21.533,0
117.41,0,0
117.41,0,0
153.94,0,0
153.94,0,0
160.69,107.67,0
160.69,107.67,0
238.91,107.67,0
238.91,107.67,0
219.84,107.67,0
219.84,107.67,0
273.38,107.67,0
273.38,107.67,0
168.06,86.133,0
168.06,86.133,0
218.52,107.67,0
218.52,107.67,0
159.88,107.67,0
159.88,107.67,0
63.553,86.133,0
63.553,86.133,0
88.623,43.066,0
88.623,43.066,0
134.15,86.133,0
134.15,86.133,0
96.498,107.67,0
96.498,107.67,0
107.01,107.67,0
107.01,107.67,0
158.48,86.133,0
158.48,86.133,0
93.472,129.2,0
93.472,129.2,0
187.3,64.6,0
187.3,64.6,0
47.94,86.133,0
47.94,86.133,0
49.022,107.67,0
49.022,107.67,0
71.531,86.133,0
71.531,86.133,0
67.199,129.2,0
67.199,129.2,0
85.456,0,0
85.456,0,0
197.83,86.133,0
197.83,86.133,0
159.78,43.066,0
159.78,43.066,0
122.78,0,0
122.78,0,0
0,0,0
0,0,0
48.943,0,0
48.943,0,0
54.719,86.133,0
54.719,86.133,0
68.628,107.67,0
68.628,107.67,0
137.75,0,0
137.75,0,0
155.69,0,0
155.69,0,0
249.3,0,0
249.3,0,0
122.09,86.133,0
122.09,86.133,0
85.688,0,0
85.688,0,0
132.93,0,0
132.93,0,0
194.9,0,0
194.9,0,0
128.6,0,0
128.6,0,0
298.91,0,0
298.91,0,0
54.433,64.6,0
54.433,64.6,0
164.9,0,0
164.9,0,0
193.35,0,0
193.35,0,0
125.27,0,0
125.27,0,0
154.07,107.67,0
154.07,107.67,0
174.13,0,0
174.13,0,0
0,0,0
0,0,0
124.11,86.133,0
124.11,86.133,0
301.87,107.67,0
301.87,107.67,0
87.853,107.67,0
87.853,107.67,0
123.12,86.133,0
123.12,86.133,0
131.5,86.133,0
131.5,86.133,0
375.12,43.066,0
375.12,43.066,0
195.55,86.133,0
195.55,86.133,0
111.43,107.67,0
111.43,107.67,0
203.22,43.066,0
203.22,43.066,0
82.066,43.066,0
82.066,43.066,0
106.5,64.6,0
106.5,64.6,0
203.58,86.133,0
203.58,86.133,0
175.18,107.67,0
175.18,107.67,0
139.05,107.67,0
139.05,107.67,0
161.27,86.133,0
161.27,86.133,0
231.71,129.2,0
231.71,129.2,0
151.35,86.133,0
151.35,86.133,0
131.47,43.066,0
131.47,43.066,0
108.52,86.133,0
108.52,86.133,0
139.31,86.133,0
139.31,86.133,0
63.457,107.67,0
63.457,107.67,0
114.43,86.133,0
114.43,86.133,0
182.52,86.133,0
182.52,86.133,0
294.79,323,0
294.79,323,0
186.69,86.133,0
186.69,86.133,0
161.71,258.4,0
161.71,258.4,0
103.68,64.6,0
103.68,64.6,0
238.93,107.67,0
238.93,107.67,0
147.36,107.67,0
147.36,107.67,0
103.7,86.133,0
103.7,86.133,0
162.37,64.6,0
162.37,64.6,0
81.301,64.6,0
81.301,64.6,0
172.07,43.066,0
172.07,43.066,0
65.217,64.6,0
65.217,64.6,0
122.66,86.133,0
122.66,86.133,0
134.76,107.67,0
134.76,107.67,0
65.128,107.67,0
65.128,107.67,0
140.43,86.133,0
140.43,86.133,0
136,0,0
136,0,0
125.78,107.67,0
125.78,107.67,0
67.948,86.133,0
67.948,86.133,0
213.09,107.67,0
213.09,107.67,0
92.947,86.133,0
92.947,86.133,0
104.66,0,0
104.66,0,0
216.58,0,0
216.58,0,0
145.31,86.133,0
145.31,86.133,0
177.84,107.67,0
177.84,107.67,0
121.27,86.133,0
121.27,86.133,0
205.71,86.133,0
205.71,86.133,0
175.19,0,0
175.19,0,0
160.57,86.133,0
160.57,86.133,0
80.202,43.066,0
80.202,43.066,0
123.57,107.67,0
123.57,107.67,0
173.13,64.6,0
173.13,64.6,0
90.623,64.6,0
90.623,64.6,0
145.9,86.133,0
145.9,86.133,0
265.63,193.8,0
265.63,193.8,0
157.76,107.67,0
157.76,107.67,0
168.67,86.133,0
168.67,86.133,0
133.21,107.67,0
133.21,107.67,0
117.81,107.67,0
117.81,107.67,0
105.5,43.066,0
105.5,43.066,0
125.09,64.6,0
125.09,64.6,0
167.61,86.133,0
167.61,86.133,0
104.79,107.67,0
104.79,107.67,0
218.15,43.066,0
218.15,43.066,0
205.09,64.6,0
205.09,64.6,0
118.36,107.67,0
118.36,107.67,0
2.1427,107.67,0
2.1427,107.67,0
9.9371,107.67,0
9.9371,107.67,0
167.23,86.133,0
167.23,86.133,0
53.415,86.133,0
53.415,86.133,0
102.34,0,0
102.34,0,0
46.598,86.133,0
46.598,86.133,0
195.71,86.133,0
195.71,86.133,0
77.812,129.2,0
77.812,129.2,0
147.15,86.133,0
147.15,86.133,0
59.639,107.67,0
59.639,107.67,0
61.964,86.133,0
61.964,86.133,0
178.86,107.67,0
178.86,107.67,0
177.43,0,0
177.43,0,0
132.23,0,0
132.23,0,0
93.619,0,0
93.619,0,0
50.746,86.133,0
50.746,86.133,0
50.117,129.2,0
50.117,129.2,0
0,0,0
0,0,0
0,0,0
0,0,0
11.633,882.86,0
11.633,882.86,0
0,21.533,0
0,21.533,0
0,646,0
0,646,0
208.01,559.86,0
208.01,559.86,0
262.83,21.533,0
262.83,21.533,0
299.85,21.533,0
299.85,21.533,0
121.59,387.6,0
121.59,387.6,0
116.39,387.6,0
116.39,387.6,0
28.521,64.6,0
28.521,64.6,0
167.65,366.06,0
167.65,366.06,0
89.273,366.06,0
89.273,366.06,0
73.433,366.06,0
73.433,366.06,0
0,0,0
0,0,0
89.274,129.2,0
89.274,129.2,0
147.49,64.6,0
147.49,64.6,0
392.12,366.06,0
392.12,366.06,0
596.41,366.06,0
596.41,366.06,0
499.53,86.133,0
499.53,86.133,0
402.94,107.67,0
402.94,107.67,0
610.16,279.93,0
610.16,279.93,0
646.91,86.133,0
646.91,86.133,0
880.17,366.06,0
880.17,366.06,0
1045.1,366.06,0
1045.1,366.06,0
752.67,366.06,0
752.67,366.06,0
735.72,86.133,0
735.72,86.133,0
490.28,279.93,0
490.28,279.93,0
3060.9,990.53,0
3060.9,990.53,0
5438.7,861.33,0
5438.7,861.33,0
4063.4,387.6,0
4063.4,387.6,0
7857,344.53,0
7857,344.53,0
7382,150.73,0
7382,150.73,0
7109.3,301.46,0
7109.3,301.46,0
6850.5,150.73,0
6850.5,150.73,0
5785.1,150.73,0
5785.1,150.73,0
5378.9,193.8,0
5378.9,193.8,0
4560.7,193.8,0
4560.7,193.8,0
4259.8,323,0
4259.8,323,0
4156.7,323,0
4156.7,323,0
3561.6,0,0
3561.6,0,0
3932.6,0,0
3932.6,0,0
2188.2,0,0
2188.2,0,0
2484.1,0,0
2484.1,0,0
2290,21.533,0
2290,21.533,0
1194.9,21.533,0
1194.9,21.533,0
1676.8,193.8,0
1676.8,193.8,0
1497.2,21.533,0
1497.2,21.533,0
2104.8,21.533,0
2104.8,21.533,0
2327.5,21.533,0
2327.5,21.533,0
3770.3,258.4,0
3770.3,258.4,0
2708.7,279.93,0
2708.7,279.93,0
2161,258.4,0
2161,258.4,0
2249.2,258.4,0
2249.2,258.4,0
2200.5,258.4,0
2200.5,258.4,0
1152.4,279.93,0
1152.4,279.93,0
601.26,559.86,0
601.26,559.86,0
1261.9,193.8,0
1261.9,193.8,0
789.99,172.27,0
789.99,172.27,0
808.59,21.533,0
808.59,21.533,0
932.42,193.8,0
932.42,193.8,0
380.17,279.93,0
380.17,279.93,0
244.47,193.8,0
244.47,193.8,0
233.76,172.27,0
233.76,172.27,0
284.27,193.8,0
284.27,193.8,0
191.23,193.8,0
191.23,193.8,0
179.38,172.27,0
179.38,172.27,0
59.489,172.27,0
59.489,172.27,0
55.532,344.53,0
55.532,344.53,0
70.359,172.27,0
70.359,172.27,0
0,43.066,0
0,43.066,0
0,21.533,0
0,21.533,0
69.967,473.73,0
69.967,473.73,0
96.524,215.33,0
96.524,215.33,0
35.237,172.27,0
35.237,172.27,0
51.372,301.46,0
51.372,301.46,0
95.776,64.6,0
95.776,64.6,0
38.556,193.8,0
38.556,193.8,0
16.529,409.13,0
16.529,409.13,0
157.77,64.6,0
157.77,64.6,0
99.561,64.6,0
99.561,64.6,0
175.37,86.133,0
175.37,86.133,0
140.36,323,0
140.36,323,0
160.64,301.46,0
160.64,301.46,0
134.59,323,0
134.59,323,0
106.67,495.26,0
106.67,495.26,0
102.22,301.46,0
102.22,301.46,0
102.71,150.73,0
102.71,150.73,0
177.36,301.46,0
177.36,301.46,0
211.36,323,0
211.36,323,0
255.16,129.2,0
255.16,129.2,0
267.45,150.73,0
267.45,150.73,0
515.46,323,0
515.46,323,0
406.37,150.73,0
406.37,150.73,0
638.49,689.06,0
638.49,689.06,0
585.39,710.6,0
585.39,710.6,0
513.72,344.53,0
513.72,344.53,0
903.92,323,0
903.92,323,0
898.96,624.46,0
898.96,624.46,0
701.75,107.67,0
701.75,107.67,0
535.92,301.46,0
535.92,301.46,0
410.02,452.2,0
410.02,452.2,0
541.24,301.46,0
541.24,301.46,0
675.48,667.53,0
675.48,667.53,0
886.42,624.46,0
886.42,624.46,0
895.24,323,0
895.24,323,0
818.74,172.27,0
818.74,172.27,0
1693,129.2,0
1693,129.2,0
1017.9,150.73,0
1017.9,150.73,0
857.36,323,0
857.36,323,0
694.15,43.066,0
694.15,43.066,0
359.47,21.533,0
359.47,21.533,0
366.5,21.533,0
366.5,21.533,0
481.83,301.46,0
481.83,301.46,0
383.69,323,0
383.69,323,0
211.18,21.533,0
211.18,21.533,0
238.88,258.4,0
238.88,258.4,0
249.98,43.066,0
249.98,43.066,0
207.43,43.066,0
207.43,43.066,0
159.63,732.13,0
159.63,732.13,0
146.68,129.2,0
146.68,129.2,0
121.16,43.066,0
121.16,43.066,0
148.05,323,0
148.05,323,0
253.83,64.6,0
253.83,64.6,0
259.49,21.533,0
259.49,21.533,0
1040.3,581.4,0
1040.3,581.4,0
737.9,366.06,0
737.9,366.06,0
431.22,387.6,0
431.22,387.6,0
1345.7,882.86,0
1345.7,882.86,0
1323.8,882.86,0
1323.8,882.86,0
1176.4,839.79,0
1176.4,839.79,0
2494.4,904.39,0
2494.4,904.39,0
2852.8,925.93,0
2852.8,925.93,0
2527.6,2088.7,0
2527.6,2088.7,0
2835.1,1012.1,0
2835.1,1012.1,0
2634.7,947.46,0
2634.7,947.46,0
3657.5,904.39,0
3657.5,904.39,0
3270.1,882.86,0
3270.1,882.86,0
2377.4,366.06,0
2377.4,366.06,0
2183.6,925.93,0
2183.6,925.93,0
1790,344.53,0
1790,344.53,0
999.73,64.6,0
999.73,64.6,0
880.15,344.53,0
880.15,344.53,0
971.63,559.86,0
971.63,559.86,0
1052.5,344.53,0
1052.5,344.53,0
1068.4,344.53,0
1068.4,344.53,0
712.28,581.4,0
712.28,581.4,0
2340.4,1292,0
2340.4,1292,0
1902.3,1292,0
1902.3,1292,0
1879.2,258.4,0
1879.2,258.4,0
1160.7,882.86,0
1160.7,882.86,0
751.47,366.06,0
751.47,366.06,0
2141,925.93,0
2141,925.93,0
2810.2,882.86,0
2810.2,882.86,0
2122.8,904.39,0
2122.8,904.39,0
1495.9,904.39,0
1495.9,904.39,0
734.68,538.33,0
734.68,538.33,0
1437.9,925.93,0
1437.9,925.93,0
1562,559.86,0
1562,559.86,0
1374.7,215.33,0
1374.7,215.33,0
1420.3,624.46,0
1420.3,624.46,0
969.91,1615,0
969.91,1615,0
689.61,323,0
689.61,323,0
566.05,279.93,0
566.05,279.93,0
431.68,538.33,0
431.68,538.33,0
499.46,2196.4,0
499.46,2196.4,0
566.59,0,0
566.59,0,0
496.19,947.46,0
496.19,947.46,0
715.49,1507.3,0
715.49,1507.3,0
730.02,667.53,0
730.02,667.53,0
558.46,947.46,0
558.46,947.46,0
524.03,301.46,0
524.03,301.46,0
325.1,301.46,0
325.1,301.46,0
225.52,301.46,0
225.52,301.46,0
799.51,301.46,0
799.51,301.46,0
224.1,172.27,0
224.1,172.27,0
328.27,387.6,0
328.27,387.6,0
528.85,387.6,0
528.85,387.6,0
382.48,516.8,0
382.48,516.8,0
542.65,387.6,0
542.65,387.6,0
628.45,366.06,0
628.45,366.06,0
474.05,323,0
474.05,323,0
238.25,323,0
238.25,323,0
313.32,366.06,0
313.32,366.06,0
124.36,366.06,0
124.36,366.06,0
248.85,323,0
248.85,323,0
551.76,323,0
551.76,323,0
624.01,323,0
624.01,323,0
283.85,344.53,0
283.85,344.53,0
452.33,430.66,0
452.33,430.66,0
562.84,409.13,0
562.84,409.13,0
221.75,172.27,0
221.75,172.27,0
76.644,150.73,0
76.644,150.73,0
103.61,172.27,0
103.61,172.27,0
0,366.06,0
0,366.06,0
0,1098.2,0
0,1098.2,0
185.68,366.06,0
185.68,366.06,0
329.32,193.8,0
329.32,193.8,0
595.68,193.8,0
595.68,193.8,0
637.46,323,0
637.46,323,0
583.61,301.46,0
583.61,301.46,0
681.21,323,0
681.21,323,0
859.5,323,0
859.5,323,0
457.39,753.66,0
457.39,753.66,0
641.71,538.33,0
641.71,538.33,0
509.96,559.86,0
509.96,559.86,0
274.06,150.73,0
274.06,150.73,0
300.9,150.73,0
300.9,150.73,0
234.84,150.73,0
234.84,150.73,0
139.69,323,0
139.69,323,0
103.15,258.4,0
103.15,258.4,0
153.38,150.73,0
153.38,150.73,0
217.36,344.53,0
217.36,344.53,0
95.476,236.87,0
95.476,236.87,0
184.66,150.73,0
184.66,150.73,0
209.59,150.73,0
209.59,150.73,0
10.809,150.73,0
10.809,150.73,0
59.334,495.26,0
59.334,495.26,0
153.3,344.53,0
153.3,344.53,0
167.84,452.2,0
167.84,452.2,0
868.61,172.27,0
868.61,172.27,0
515.1,581.4,0
515.1,581.4,0
534.44,581.4,0
534.44,581.4,0
895.87,538.33,0
895.87,538.33,0
878.81,387.6,0
878.81,387.6,0
453.82,409.13,0
453.82,409.13,0
361.93,387.6,0
361.93,387.6,0
73.12,409.13,0
73.12,409.13,0
110.21,150.73,0
110.21,150.73,0
156.91,172.27,0
156.91,172.27,0
363.07,387.6,0
363.07,387.6,0
359.42,193.8,0
359.42,193.8,0
390.89,172.27,0
390.89,172.27,0
317.09,409.13,0
317.09,409.13,0
325.74,516.8,0
325.74,516.8,0
162.12,86.133,0
162.12,86.133,0
