@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0024873,0.16243,0.21735,98,0
0.0024771,0.17423,0.19163,116,0
0.0024771,0.17423,0.19163,116,0
0.0024108,0.20236,0.26834,111,0
0.0024108,0.20236,0.26834,111,0
0.0022889,0.20236,0.23606,120,0
0.0022889,0.20236,0.23606,120,0
0.0023108,0.18784,0.23398,102,0
0.0023108,0.18784,0.23398,102,0
0.0022611,0.20054,0.21165,109,0
0.0022611,0.20054,0.21165,109,0
0.0022284,0.20236,0.20068,106,0
0.0022284,0.20236,0.20068,106,0
0.0022299,0.17786,0.20026,96,0
0.0022299,0.17786,0.20026,96,0
0.0020703,0.18784,0.21036,110,0
0.0020703,0.18784,0.21036,110,0
0.0019652,0.19056,0.2484,108,0
0.0019652,0.19056,0.2484,108,0
0.0020817,0.19238,0.17081,124,0
0.0020817,0.19238,0.17081,124,0
0.0023329,0.19782,0.22593,100,0
0.0023329,0.19782,0.22593,100,0
0.0031569,0.18784,0.22236,104,0
0.0031569,0.18784,0.22236,104,0
0.003362,0.19328,0.31137,103,0
0.003362,0.19328,0.31137,103,0
0.0028002,0.2078,0.19313,106,0
0.0028002,0.2078,0.19313,106,0
0.0025522,0.2078,0.21268,114,0
0.0025522,0.2078,0.21268,114,0
0.0024156,0.22505,0.21617,139,0
0.0024156,0.22505,0.21617,139,0
0.0024009,0.22777,0.17287,148,0
0.0024009,0.22777,0.17287,148,0
0.0073621,0.16969,0.52826,83,0
0.0073621,0.16969,0.52826,83,0
0.007376,0.16062,0.54908,48,0
0.007376,0.16062,0.54908,48,0
0.0031287,0.16697,0.37652,55,0
0.0031287,0.16697,0.37652,55,0
0.0037406,0.12795,0.35551,57,0
0.0037406,0.12795,0.35551,57,0
0.0043828,0.13158,0.28136,50,0
0.0043828,0.13158,0.28136,50,0
0.0039898,0.15971,0.32946,51,0
0.0039898,0.15971,0.32946,51,0
0.0041717,0.15608,0.54346,44,0
0.0041717,0.15608,0.54346,44,0
0.0063337,0.13067,0.41223,46,0
0.0063337,0.13067,0.41223,46,0
0.0060565,0.14519,0.34672,53,0
0.0060565,0.14519,0.34672,53,0
0.0044177,0.16425,0.35096,53,0
0.0044177,0.16425,0.35096,53,0
0.0041911,0.15517,0.28839,57,0
0.0041911,0.15517,0.28839,57,0
0.0042549,0.14973,0.42004,51,0
0.0042549,0.14973,0.42004,51,0
0.0038145,0.16788,0.4794,46,0
0.0038145,0.16788,0.4794,46,0
0.0027584,0.17514,0.26722,64,0
0.0027584,0.17514,0.26722,64,0
0.0025443,0.16606,0.36069,45,0
0.0025443,0.16606,0.36069,45,0
0.0031651,0.13884,0.45474,41,0
0.0031651,0.13884,0.45474,41,0
0.0040272,0.097096,0.697,39,0
0.0040272,0.097096,0.697,39,0
0.0038726,0.099819,0.38349,35,0
0.0038726,0.099819,0.38349,35,0
0.0030024,0.13612,0.57783,37,0
0.0030024,0.13612,0.57783,37,0
0.0024983,0.16152,0.35836,96,0
0.0024983,0.16152,0.35836,96,0
0.0022825,0.15699,0.25608,117,0
0.0022825,0.15699,0.25608,117,0
0.0023468,0.11706,0.38818,86,0
0.0023468,0.11706,0.38818,86,0
0.0025269,0.093466,0.54378,58,0
0.0025269,0.093466,0.54378,58,0
0.0024241,0.10163,0.4511,71,0
0.0024241,0.10163,0.4511,71,0
0.0023712,0.094374,0.55246,50,0
0.0023712,0.094374,0.55246,50,0
0.0022786,0.088022,0.39082,68,0
0.0022786,0.088022,0.39082,68,0
0.0021977,0.10073,0.55578,87,0
0.0021977,0.10073,0.55578,87,0
0.0019933,0.13975,0.4245,139,0
0.0019933,0.13975,0.4245,139,0
0.0082382,0.15064,0.19029,57,0
0.0082382,0.15064,0.19029,57,0
0.0050994,0.12886,0.30983,49,0
0.0050994,0.12886,0.30983,49,0
0.0029574,0.098004,0.30808,44,0
0.0029574,0.098004,0.30808,44,0
0.002056,0.097096,0.47207,80,0
0.002056,0.097096,0.47207,80,0
0.0017504,0.10889,0.28135,138,0
0.0017504,0.10889,0.28135,138,0
0.0022345,0.096189,0.39026,76,0
0.0022345,0.096189,0.39026,76,0
0.00209,0.11978,0.31017,63,0
0.00209,0.11978,0.31017,63,0
0.0021375,0.1588,0.25976,156,0
0.0021375,0.1588,0.25976,156,0
0.0024311,0.14428,0.16416,168,0
0.0024311,0.14428,0.16416,168,0
0.0019343,0.11615,0.25624,137,0
0.0019343,0.11615,0.25624,137,0
0.0018266,0.11525,0.30642,109,0
0.0018266,0.11525,0.30642,109,0
0.0020845,0.13521,0.2662,115,0
0.0020845,0.13521,0.2662,115,0
0.0022119,0.15064,0.23924,88,0
0.0022119,0.15064,0.23924,88,0
0.0021092,0.12795,0.32533,89,0
0.0021092,0.12795,0.32533,89,0
0.0018248,0.10889,0.30886,95,0
0.0018248,0.10889,0.30886,95,0
0.0017366,0.12795,0.15478,131,0
0.0017366,0.12795,0.15478,131,0
0.0017327,0.13158,0.30996,120,0
0.0017327,0.13158,0.30996,120,0
0.0017522,0.11343,0.41646,108,0
0.0017522,0.11343,0.41646,108,0
0.0012096,0.060799,0.40088,89,0
0.0012096,0.060799,0.40088,89,0
0.0015248,0.20962,0.32932,173,0
0.0015248,0.20962,0.32932,173,0
0.0015435,0.20599,0.30782,194,0
0.0015435,0.20599,0.30782,194,0
0.0014065,0.22505,0.32593,222,0
0.0014065,0.22505,0.32593,222,0
0.0013488,0.23866,0.25752,214,0
0.0013488,0.23866,0.25752,214,0
0.0016265,0.25499,0.21977,176,0
0.0016265,0.25499,0.21977,176,0
0.0027006,0.2314,0.27455,117,0
0.0027006,0.2314,0.27455,117,0
0.017939,0.13249,0.48471,38,0
0.017939,0.13249,0.48471,38,0
0.038454,0.049002,0.79137,12,0
0.038454,0.049002,0.79137,12,0
0.014686,0.068058,0.52374,32,0
0.014686,0.068058,0.52374,32,0
0.010137,0.095281,0.57586,32,0
0.010137,0.095281,0.57586,32,0
0.0049174,0.14338,0.27516,91,0
0.0049174,0.14338,0.27516,91,0
0.0025716,0.15971,0.4503,87,0
0.0025716,0.15971,0.4503,87,0
0.0021406,0.16243,0.54484,100,0
0.0021406,0.16243,0.54484,100,0
0.0013804,0.21416,0.34818,200,0
0.0013804,0.21416,0.34818,200,0
0.0011871,0.25862,0.26792,217,0
0.0011871,0.25862,0.26792,217,0
0.0012141,0.27132,0.23558,220,0
0.0012141,0.27132,0.23558,220,0
0.0011958,0.28675,0.24103,228,0
0.0011958,0.28675,0.24103,228,0
0.0011485,0.2922,0.21825,233,0
0.0011485,0.2922,0.21825,233,0
0.0012268,0.27132,0.25088,231,0
0.0012268,0.27132,0.25088,231,0
0.0012677,0.26225,0.27726,237,0
0.0012677,0.26225,0.27726,237,0
0.0012139,0.27314,0.22992,210,0
0.0012139,0.27314,0.22992,210,0
0.0012742,0.25771,0.24759,227,0
0.0012742,0.25771,0.24759,227,0
0.0013024,0.23593,0.32887,196,0
0.0013024,0.23593,0.32887,196,0
0.0012402,0.22142,0.33088,222,0
0.0012402,0.22142,0.33088,222,0
0.011039,0.14701,0.67873,57,0
0.011039,0.14701,0.67873,57,0
0.021499,0.08167,0.57669,49,0
0.021499,0.08167,0.57669,49,0
0.025456,0.062613,0.88959,40,0
0.025456,0.062613,0.88959,40,0
0.018213,0.092559,0.47158,53,0
0.018213,0.092559,0.47158,53,0
0.0053105,0.1343,0.21233,73,0
0.0053105,0.1343,0.21233,73,0
0.0069316,0.12886,0.50612,64,0
0.0069316,0.12886,0.50612,64,0
0.013239,0.088929,0.71181,56,0
0.013239,0.088929,0.71181,56,0
0.014876,0.071688,0.59003,41,0
0.014876,0.071688,0.59003,41,0
0.012314,0.078947,0.45312,51,0
0.012314,0.078947,0.45312,51,0
0.010061,0.090744,0.42335,56,0
0.010061,0.090744,0.42335,56,0
0.0078961,0.10889,0.53594,68,0
0.0078961,0.10889,0.53594,68,0
0.0053417,0.098911,0.45594,78,0
0.0053417,0.098911,0.45594,78,0
0.0033826,0.10526,0.51384,65,0
0.0033826,0.10526,0.51384,65,0
0.0038063,0.11525,0.33335,67,0
0.0038063,0.11525,0.33335,67,0
0.0041249,0.10889,0.42809,81,0
0.0041249,0.10889,0.42809,81,0
0.0031029,0.14247,0.56037,80,0
0.0031029,0.14247,0.56037,80,0
0.0033621,0.14882,0.29042,106,0
0.0033621,0.14882,0.29042,106,0
0.010873,0.098004,0.46313,63,0
0.010873,0.098004,0.46313,63,0
0.018712,0.077132,0.52861,54,0
0.018712,0.077132,0.52861,54,0
0.02557,0.069873,0.9371,20,0
0.02557,0.069873,0.9371,20,0
0.0332,0.04265,1.1282,13,0
0.0332,0.04265,1.1282,13,0
0.042836,0.029946,1.1855,12,0
0.042836,0.029946,1.1855,12,0
0.043213,0.038113,1.1077,17,0
0.043213,0.038113,1.1077,17,0
0.031472,0.053539,0.6616,31,0
0.031472,0.053539,0.6616,31,0
0.02162,0.058076,0.61283,55,0
0.02162,0.058076,0.61283,55,0
0.016565,0.066243,0.35178,47,0
0.016565,0.066243,0.35178,47,0
0.015169,0.078947,0.39615,62,0
0.015169,0.078947,0.39615,62,0
0.018245,0.068966,0.70309,33,0
0.018245,0.068966,0.70309,33,0
0.015874,0.067151,0.38962,42,0
0.015874,0.067151,0.38962,42,0
0.010289,0.080762,0.49026,45,0
0.010289,0.080762,0.49026,45,0
0.0068564,0.11615,0.60664,47,0
0.0068564,0.11615,0.60664,47,0
0.0059551,0.14247,0.66074,44,0
0.0059551,0.14247,0.66074,44,0
0.013482,0.10163,0.57675,36,0
0.013482,0.10163,0.57675,36,0
0.021466,0.060799,0.38977,37,0
0.021466,0.060799,0.38977,37,0
0.040841,0.03902,0.61368,18,0
0.040841,0.03902,0.61368,18,0
0.070795,0.026316,1.1516,11,0
0.070795,0.026316,1.1516,11,0
0.068424,0.026316,1.0578,11,0
0.068424,0.026316,1.0578,11,0
0.032595,0.04265,0.70683,9,0
0.032595,0.04265,0.70683,9,0
0.005186,0.10345,1.2265,25,0
0.005186,0.10345,1.2265,25,0
0.0027227,0.11343,0.91801,79,0
0.0027227,0.11343,0.91801,79,0
0.0032063,0.063521,1.228,33,0
0.0032063,0.063521,1.228,33,0
0.0058343,0.07078,0.31866,74,0
0.0058343,0.07078,0.31866,74,0
0.012533,0.11615,0.46276,69,0
0.012533,0.11615,0.46276,69,0
0.012087,0.14973,0.49334,52,0
0.012087,0.14973,0.49334,52,0
0.0054435,0.1706,0.2991,64,0
0.0054435,0.1706,0.2991,64,0
0.0055487,0.17604,0.34319,91,0
0.0055487,0.17604,0.34319,91,0
0.0060771,0.16969,0.32668,85,0
0.0060771,0.16969,0.32668,85,0
0.0063082,0.16697,0.31673,91,0
0.0063082,0.16697,0.31673,91,0
0.0064206,0.18603,0.29133,98,0
0.0064206,0.18603,0.29133,98,0
0.0070038,0.18966,0.39749,83,0
0.0070038,0.18966,0.39749,83,0
0.0086978,0.16425,0.3439,75,0
0.0086978,0.16425,0.3439,75,0
0.009003,0.15426,0.4325,66,0
0.009003,0.15426,0.4325,66,0
0.0079643,0.16969,0.36357,66,0
0.0079643,0.16969,0.36357,66,0
0.0073951,0.18149,0.33963,75,0
0.0073951,0.18149,0.33963,75,0
0.0066015,0.17332,0.37215,76,0
0.0066015,0.17332,0.37215,76,0
0.0054514,0.16788,0.30316,79,0
0.0054514,0.16788,0.30316,79,0
0.0054627,0.15245,0.48715,75,0
0.0054627,0.15245,0.48715,75,0
0.0053745,0.14882,0.42588,61,0
0.0053745,0.14882,0.42588,61,0
0.0041068,0.14973,0.38979,57,0
0.0041068,0.14973,0.38979,57,0
0.003072,0.15336,0.33651,83,0
0.003072,0.15336,0.33651,83,0
0.0023066,0.1833,0.42044,103,0
0.0023066,0.1833,0.42044,103,0
0.0015932,0.22323,0.36659,179,0
0.0015932,0.22323,0.36659,179,0
0.0012427,0.25227,0.37645,202,0
0.0012427,0.25227,0.37645,202,0
0.0011162,0.28312,0.24938,226,0
0.0011162,0.28312,0.24938,226,0
0.0011403,0.28584,0.2429,242,0
0.0011403,0.28584,0.2429,242,0
0.001453,0.26225,0.24235,194,0
0.001453,0.26225,0.24235,194,0
0.0015075,0.26588,0.23709,184,0
0.0015075,0.26588,0.23709,184,0
0.0012276,0.29401,0.31083,204,0
0.0012276,0.29401,0.31083,204,0
0.0012623,0.27858,0.33706,220,0
0.0012623,0.27858,0.33706,220,0
0.0013388,0.24682,0.32581,239,0
0.0013388,0.24682,0.32581,239,0
0.0012291,0.2686,0.28141,229,0
0.0012291,0.2686,0.28141,229,0
0.0012261,0.27223,0.24239,237,0
0.0012261,0.27223,0.24239,237,0
0.038328,0.16062,0.76035,51,0
0.038328,0.16062,0.76035,51,0
0.012904,0.25408,0.77846,180,0
0.012904,0.25408,0.77846,180,0
0.010624,0.21869,0.97335,141,0
0.010624,0.21869,0.97335,141,0
0.0068911,0.2078,0.82046,155,0
0.0068911,0.2078,0.82046,155,0
0.0050519,0.16697,0.98922,136,0
0.0050519,0.16697,0.98922,136,0
0.0031625,0.16425,0.67663,155,0
0.0031625,0.16425,0.67663,155,0
0.0018687,0.16788,0.59428,162,0
0.0018687,0.16788,0.59428,162,0
0.0015628,0.21869,0.70821,176,0
0.0015628,0.21869,0.70821,176,0
0.0060664,0.29673,0.24848,187,0
0.0060664,0.29673,0.24848,187,0
0.015616,0.34392,0.25101,200,0
0.015616,0.34392,0.25101,200,0
0.047553,0.31488,0.29974,127,0
0.047553,0.31488,0.29974,127,0
0.075994,0.22142,0.52589,55,0
0.075994,0.22142,0.52589,55,0
0.06781,0.23593,0.72904,55,0
0.06781,0.23593,0.72904,55,0
0.044329,0.29673,0.26042,143,0
0.044329,0.29673,0.26042,143,0
0.037555,0.33212,0.25949,156,0
0.037555,0.33212,0.25949,156,0
0.027042,0.33303,0.21446,169,0
0.027042,0.33303,0.21446,169,0
0.02981,0.26588,0.48806,152,0
0.02981,0.26588,0.48806,152,0
0.02733,0.25953,0.30082,142,0
0.02733,0.25953,0.30082,142,0
0.022766,0.31397,0.2743,152,0
0.022766,0.31397,0.2743,152,0
0.018848,0.34483,0.2095,158,0
0.018848,0.34483,0.2095,158,0
0.013838,0.35481,0.18875,154,0
0.013838,0.35481,0.18875,154,0
0.011088,0.37387,0.23651,155,0
0.011088,0.37387,0.23651,155,0
0.0074664,0.3902,0.22508,156,0
0.0074664,0.3902,0.22508,156,0
0.0051234,0.37659,0.25981,165,0
0.0051234,0.37659,0.25981,165,0
0.0027492,0.34846,0.31819,168,0
0.0027492,0.34846,0.31819,168,0
0.0012692,0.30762,0.22419,202,0
0.0012692,0.30762,0.22419,202,0
0.0015564,0.2804,0.17405,190,0
0.0015564,0.2804,0.17405,190,0
0.0047348,0.25318,0.23396,186,0
0.0047348,0.25318,0.23396,186,0
0.039703,0.15426,0.65668,47,0
0.039703,0.15426,0.65668,47,0
0.013112,0.036298,1.072,11,0
0.013112,0.036298,1.072,11,0
0.009715,0.050817,1.2555,12,0
0.009715,0.050817,1.2555,12,0
0.0055916,0.060799,0.89935,16,0
0.0055916,0.060799,0.89935,16,0
0.0042659,0.068966,0.97687,41,0
0.0042659,0.068966,0.97687,41,0
0.0034926,0.089837,0.88753,32,0
0.0034926,0.089837,0.88753,32,0
0.0028688,0.12523,0.75177,45,0
0.0028688,0.12523,0.75177,45,0
0.0023705,0.16878,0.43652,94,0
0.0023705,0.16878,0.43652,94,0
0.0023228,0.19056,0.4499,113,0
0.0023228,0.19056,0.4499,113,0
0.002817,0.18512,0.34102,98,0
0.002817,0.18512,0.34102,98,0
0.0037687,0.17423,0.30324,85,0
0.0037687,0.17423,0.30324,85,0
0.0057777,0.18966,0.29355,109,0
0.0057777,0.18966,0.29355,109,0
0.0073576,0.20145,0.2979,117,0
0.0073576,0.20145,0.2979,117,0
0.0089623,0.17151,0.39409,100,0
0.0089623,0.17151,0.39409,100,0
0.011147,0.13158,0.41141,48,0
0.011147,0.13158,0.41141,48,0
0.012929,0.11615,0.41114,56,0
0.012929,0.11615,0.41114,56,0
0.013063,0.12704,0.36945,65,0
0.013063,0.12704,0.36945,65,0
0.011081,0.16697,0.32236,102,0
0.011081,0.16697,0.32236,102,0
0.0095428,0.19147,0.30203,114,0
0.0095428,0.19147,0.30203,114,0
0.0088548,0.1833,0.33413,112,0
0.0088548,0.1833,0.33413,112,0
0.0070957,0.18058,0.34442,107,0
0.0070957,0.18058,0.34442,107,0
0.0058053,0.18058,0.37704,109,0
0.0058053,0.18058,0.37704,109,0
0.0049498,0.18149,0.30902,103,0
0.0049498,0.18149,0.30902,103,0
0.0040152,0.16334,0.32496,104,0
0.0040152,0.16334,0.32496,104,0
0.0033565,0.14973,0.36589,93,0
0.0033565,0.14973,0.36589,93,0
0.002391,0.16697,0.23684,119,0
0.002391,0.16697,0.23684,119,0
0.0019224,0.19147,0.29698,127,0
0.0019224,0.19147,0.29698,127,0
0.0013237,0.23412,0.36634,196,0
0.0013237,0.23412,0.36634,196,0
0.0014888,0.22958,0.27928,166,0
0.0014888,0.22958,0.27928,166,0
0.001697,0.20236,0.2505,150,0
0.001697,0.20236,0.2505,150,0
0.0025093,0.18058,0.3006,140,0
0.0025093,0.18058,0.3006,140,0
0.024187,0.098004,0.65708,14,0
0.024187,0.098004,0.65708,14,0
0.015645,0.28857,0.5005,133,0
0.015645,0.28857,0.5005,133,0
0.017991,0.26316,0.49307,115,0
0.017991,0.26316,0.49307,115,0
0.011971,0.28857,0.28958,133,0
0.011971,0.28857,0.28958,133,0
0.0093861,0.29855,0.19193,159,0
0.0093861,0.29855,0.19193,159,0
0.0085408,0.26134,0.24186,146,0
0.0085408,0.26134,0.24186,146,0
0.0090265,0.22142,0.33886,101,0
0.0090265,0.22142,0.33886,101,0
0.010995,0.21688,0.35291,116,0
0.010995,0.21688,0.35291,116,0
0.010893,0.24229,0.29243,121,0
0.010893,0.24229,0.29243,121,0
0.012332,0.24864,0.22506,126,0
0.012332,0.24864,0.22506,126,0
0.011626,0.25045,0.21576,118,0
0.011626,0.25045,0.21576,118,0
0.0080987,0.30218,0.34731,133,0
0.0080987,0.30218,0.34731,133,0
0.0079294,0.32123,0.36353,128,0
0.0079294,0.32123,0.36353,128,0
0.0059608,0.28403,0.36634,137,0
0.0059608,0.28403,0.36634,137,0
0.0035484,0.22868,0.19852,145,0
0.0035484,0.22868,0.19852,145,0
0.0016528,0.27132,0.23705,186,0
0.0016528,0.27132,0.23705,186,0
0.0015202,0.36207,0.18979,236,0
0.0015202,0.36207,0.18979,236,0
0.0032624,0.35572,0.19872,215,0
0.0032624,0.35572,0.19872,215,0
0.011182,0.30762,0.11559,192,0
0.011182,0.30762,0.11559,192,0
0.053026,0.15426,0.96102,34,0
0.053026,0.15426,0.96102,34,0
0.017644,0.079855,0.62246,69,0
0.017644,0.079855,0.62246,69,0
0.0094681,0.058076,0.81238,21,0
0.0094681,0.058076,0.81238,21,0
0.012715,0.024501,0.57329,8,0
0.012715,0.024501,0.57329,8,0
0.011876,0.020871,0.56862,22,0
0.011876,0.020871,0.56862,22,0
0.019087,0.079855,0.37387,78,0
0.019087,0.079855,0.37387,78,0
0.020851,0.14519,0.47994,53,0
0.020851,0.14519,0.47994,53,0
0.015141,0.1343,0.56201,66,0
0.015141,0.1343,0.56201,66,0
0.016428,0.14428,0.80369,74,0
0.016428,0.14428,0.80369,74,0
0.017483,0.17241,0.50352,109,0
0.017483,0.17241,0.50352,109,0
0.016368,0.19964,0.26069,116,0
0.016368,0.19964,0.26069,116,0
0.014184,0.23866,0.36931,113,0
0.014184,0.23866,0.36931,113,0
0.014706,0.28221,0.38165,122,0
0.014706,0.28221,0.38165,122,0
0.017199,0.29764,0.2618,133,0
0.017199,0.29764,0.2618,133,0
0.01963,0.3049,0.28337,140,0
0.01963,0.3049,0.28337,140,0
0.018449,0.34392,0.24552,141,0
0.018449,0.34392,0.24552,141,0
0.015235,0.3539,0.2439,165,0
0.015235,0.3539,0.2439,165,0
0.013347,0.36116,0.25546,152,0
0.013347,0.36116,0.25546,152,0
0.010215,0.35481,0.25091,145,0
0.010215,0.35481,0.25091,145,0
0.0063437,0.30672,0.24118,164,0
0.0063437,0.30672,0.24118,164,0
0.0032908,0.23049,0.32071,156,0
0.0032908,0.23049,0.32071,156,0
0.0012918,0.20508,0.2413,192,0
0.0012918,0.20508,0.2413,192,0
0.0013054,0.23684,0.22231,176,0
0.0013054,0.23684,0.22231,176,0
0.023161,0.16515,0.35731,44,0
0.023161,0.16515,0.35731,44,0
0.058523,0.055354,1.0161,11,0
0.058523,0.055354,1.0161,11,0
0.015188,0.11071,0.46944,121,0
0.015188,0.11071,0.46944,121,0
0.012404,0.082577,0.67946,40,0
0.012404,0.082577,0.67946,40,0
0.011213,0.049909,0.88986,11,0
0.011213,0.049909,0.88986,11,0
0.0064533,0.093466,0.39652,34,0
0.0064533,0.093466,0.39652,34,0
0.0035142,0.21506,0.29229,189,0
0.0035142,0.21506,0.29229,189,0
0.01177,0.26316,0.26507,148,0
0.01177,0.26316,0.26507,148,0
0.021046,0.21325,0.44063,92,0
0.021046,0.21325,0.44063,92,0
0.018998,0.25136,0.22526,114,0
0.018998,0.25136,0.22526,114,0
0.0085274,0.28857,0.24646,145,0
0.0085274,0.28857,0.24646,145,0
0.0069093,0.27405,0.23997,145,0
0.0069093,0.27405,0.23997,145,0
0.0075612,0.26588,0.33755,131,0
0.0075612,0.26588,0.33755,131,0
0.01113,0.24682,0.23257,116,0
0.01113,0.24682,0.23257,116,0
0.011425,0.22958,0.28572,114,0
0.011425,0.22958,0.28572,114,0
0.0085301,0.23775,0.32473,119,0
0.0085301,0.23775,0.32473,119,0
0.0084505,0.24773,0.29823,125,0
0.0084505,0.24773,0.29823,125,0
0.0083884,0.25045,0.30915,115,0
0.0083884,0.25045,0.30915,115,0
0.007583,0.23775,0.38024,118,0
0.007583,0.23775,0.38024,118,0
0.0065911,0.23503,0.3217,117,0
0.0065911,0.23503,0.3217,117,0
0.005061,0.24864,0.26684,116,0
0.005061,0.24864,0.26684,116,0
0.0032407,0.25045,0.24942,127,0
0.0032407,0.25045,0.24942,127,0
0.0020359,0.26134,0.37009,152,0
0.0020359,0.26134,0.37009,152,0
0.0014842,0.26225,0.34895,204,0
0.0014842,0.26225,0.34895,204,0
0.0015438,0.27405,0.26704,215,0
0.0015438,0.27405,0.26704,215,0
0.0031692,0.32033,0.22441,186,0
0.0031692,0.32033,0.22441,186,0
0.023157,0.27858,0.33207,153,0
0.023157,0.27858,0.33207,153,0
0.043785,0.038113,0.40415,7,0
0.043785,0.038113,0.40415,7,0
0.022249,0.029946,0.5284,6,0
0.022249,0.029946,0.5284,6,0
0.010838,0.060799,0.38581,22,0
0.010838,0.060799,0.38581,22,0
0.0035533,0.092559,0.58232,64,0
0.0035533,0.092559,0.58232,64,0
0.0022979,0.12069,0.66029,147,0
0.0022979,0.12069,0.66029,147,0
0.0024672,0.22505,0.29204,171,0
0.0024672,0.22505,0.29204,171,0
0.004672,0.37024,0.24864,199,0
0.004672,0.37024,0.24864,199,0
0.01087,0.39383,0.19838,195,0
0.01087,0.39383,0.19838,195,0
0.013516,0.31942,0.18197,180,0
0.013516,0.31942,0.18197,180,0
0.017176,0.29764,0.13372,147,0
0.017176,0.29764,0.13372,147,0
0.017036,0.28766,0.26306,139,0
0.017036,0.28766,0.26306,139,0
0.010805,0.28221,0.2458,134,0
0.010805,0.28221,0.2458,134,0
0.0084266,0.29401,0.31714,134,0
0.0084266,0.29401,0.31714,134,0
0.0083271,0.31034,0.26316,152,0
0.0083271,0.31034,0.26316,152,0
0.0084282,0.3167,0.21507,166,0
0.0084282,0.3167,0.21507,166,0
0.0086995,0.28675,0.22439,157,0
0.0086995,0.28675,0.22439,157,0
0.0096469,0.25499,0.20501,136,0
0.0096469,0.25499,0.20501,136,0
0.0081577,0.27314,0.25083,157,0
0.0081577,0.27314,0.25083,157,0
0.0053394,0.28312,0.20465,164,0
0.0053394,0.28312,0.20465,164,0
0.0048329,0.28312,0.24851,161,0
0.0048329,0.28312,0.24851,161,0
0.0039671,0.25045,0.30137,167,0
0.0039671,0.25045,0.30137,167,0
0.0026395,0.21143,0.37324,140,0
0.0026395,0.21143,0.37324,140,0
0.0016327,0.25045,0.43347,199,0
0.0016327,0.25045,0.43347,199,0
0.0014245,0.26679,0.35057,213,0
0.0014245,0.26679,0.35057,213,0
0.0015595,0.24047,0.2803,204,0
0.0015595,0.24047,0.2803,204,0
0.013339,0.13158,0.36408,44,0
0.013339,0.13158,0.36408,44,0
0.013285,0.021779,0.34407,15,0
0.013285,0.021779,0.34407,15,0
0.0016372,0.2078,0.21466,197,0
0.0016372,0.2078,0.21466,197,0
0.0016136,0.21597,0.23142,205,0
0.0016136,0.21597,0.23142,205,0
0.0014935,0.24229,0.32133,232,0
0.0014935,0.24229,0.32133,232,0
0.001466,0.23321,0.23115,218,0
0.001466,0.23321,0.23115,218,0
0.0016983,0.22505,0.219,175,0
0.0016983,0.22505,0.219,175,0
0.002807,0.21053,0.27063,117,0
0.002807,0.21053,0.27063,117,0
0.018019,0.11706,0.48536,38,0
0.018019,0.11706,0.48536,38,0
0.038588,0.045372,0.79531,12,0
0.038588,0.045372,0.79531,12,0
0.014663,0.07441,0.51964,33,0
0.014663,0.07441,0.51964,33,0
0.010139,0.096189,0.57454,33,0
0.010139,0.096189,0.57454,33,0
0.005,0.11978,0.28126,92,0
0.005,0.11978,0.28126,92,0
0.0026368,0.14338,0.46564,84,0
0.0026368,0.14338,0.46564,84,0
0.0022345,0.15245,0.53884,108,0
0.0022345,0.15245,0.53884,108,0
0.0016703,0.17332,0.26671,201,0
0.0016703,0.17332,0.26671,201,0
0.0015193,0.19964,0.14185,217,0
0.0015193,0.19964,0.14185,217,0
0.0013622,0.23775,0.20281,218,0
0.0013622,0.23775,0.20281,218,0
0.001235,0.2804,0.18152,233,0
0.001235,0.2804,0.18152,233,0
0.0013352,0.24682,0.1078,234,0
0.0013352,0.24682,0.1078,234,0
0.001332,0.24047,0.10506,227,0
0.001332,0.24047,0.10506,227,0
0.0011711,0.27949,0.13669,240,0
0.0011711,0.27949,0.13669,240,0
0.0013139,0.25136,0.082616,224,0
0.0013139,0.25136,0.082616,224,0
0.0014444,0.2323,0.069278,226,0
0.0014444,0.2323,0.069278,226,0
0.0013458,0.23503,0.15297,203,0
0.0013458,0.23503,0.15297,203,0
0.0012102,0.21416,0.098917,240,0
0.0012102,0.21416,0.098917,240,0
0.011155,0.13521,0.69203,95,0
0.011155,0.13521,0.69203,95,0
0.021573,0.076225,0.58623,48,0
0.021573,0.076225,0.58623,48,0
0.0255,0.059891,0.89984,39,0
0.0255,0.059891,0.89984,39,0
0.018268,0.083485,0.48286,55,0
0.018268,0.083485,0.48286,55,0
0.0051552,0.17604,0.17899,84,0
0.0051552,0.17604,0.17899,84,0
0.0067417,0.17241,0.63028,82,0
0.0067417,0.17241,0.63028,82,0
0.012715,0.088929,0.68581,52,0
0.012715,0.088929,0.68581,52,0
0.014194,0.062613,0.56319,42,0
0.014194,0.062613,0.56319,42,0
0.011829,0.068058,0.52026,45,0
0.011829,0.068058,0.52026,45,0
0.0098196,0.090744,0.45027,55,0
0.0098196,0.090744,0.45027,55,0
0.0072951,0.13249,0.6366,70,0
0.0072951,0.13249,0.6366,70,0
0.0037523,0.19964,0.32326,134,0
0.0037523,0.19964,0.32326,134,0
0.0015924,0.22051,0.18146,190,0
0.0015924,0.22051,0.18146,190,0
0.0028718,0.20599,0.31228,135,0
0.0028718,0.20599,0.31228,135,0
0.003055,0.20417,0.39997,144,0
