@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.12743,0.00090744,287.42,5.183,64.6,0.011635,1,13,0.0031484,9,0.059784,0,220.32,0.85619,43.066,0.0076733,1,13,0.0031484,8,0
0.14431,0.0027223,582.22,4.7848,64.6,0.0090524,0,0,2.6133e-05,1,0.076665,0.0018149,515.13,0.45805,43.066,0.005091,0,0,2.6133e-05,0,0
0.13072,0.0072595,612.01,4.7506,43.066,0.0095757,0,0,0.0013097,11,0.063075,0.0063521,544.92,0.42384,21.533,0.0056144,0,0,0.0013097,10,0
0.12431,0.0072595,693.58,4.6619,21.533,0.0098337,0,0,0.09775,8,0.056663,0.0063521,626.49,0.33512,0,0.0058723,0,0,0.09775,7,0
0.13022,0.0027223,588.22,4.8192,64.6,0.011586,1,7,0,1,0.062576,0.0018149,521.13,0.49237,43.066,0.0076245,1,7,0,0,0
0.12622,0.026316,441.39,4.9245,43.066,0.0082462,0,0,0.015234,5,0.058576,0.025408,374.3,0.59769,21.533,0.0042849,0,0,0.015234,4,0
0.093112,0.043557,365.28,4.9882,43.066,0.006738,0,0,0.08978,8,0.025465,0.04265,298.19,0.66145,21.533,0.0027766,0,0,0.08978,7,0
0.086518,0.018149,297.1,5.1117,21.533,0.005914,0,0,0.16156,25,0.018871,0.017241,230.01,0.78491,0,0.0019526,0,0,0.16156,24,0
0.13319,0.0054446,452.63,4.8157,64.6,0.0064251,0,0,2.1807e-05,1,0.065541,0.0045372,385.54,0.4889,43.066,0.0024637,0,0,2.1807e-05,0,0
0.14847,0.016334,703.47,4.7941,43.066,0.0068376,0,0,0.143,12,0.080825,0.015426,636.38,0.46731,21.533,0.0028762,0,0,0.143,11,0
0.12231,0.029038,1027.9,4.6557,21.533,0.0094111,0,0,0.076949,10,0.054664,0.028131,960.8,0.32895,0,0.0054498,0,0,0.076949,9,0
0.11189,0.020871,516.14,4.9896,43.066,0.0095091,0,0,0.051873,26,0.044247,0.019964,449.05,0.66283,21.533,0.0055477,0,0,0.051873,25,0
0.12352,0.013612,205.26,5.5817,64.6,0.017398,4,2,0.0018542,17,0.055871,0.012704,138.17,1.2549,43.066,0.013436,4,2,0.0018542,16,0
0.1123,0.030853,553.43,5.0971,43.066,0.007736,0,0,0.0012303,9,0.044655,0.029946,486.34,0.77034,21.533,0.0037746,0,0,0.0012303,8,0
0.097257,0.036298,447.11,5.2557,21.533,0.010668,1,24,0.05346,35,0.02961,0.03539,380.02,0.92892,0,0.0067062,1,24,0.05346,34,0
0.12284,0.016334,476.19,5.153,43.066,0.011538,1,24,0.00028612,7,0.055198,0.015426,409.1,0.8262,21.533,0.0075762,1,24,0.00028612,6,0
0.13362,0.00090744,425.73,5.0074,64.6,0.008446,0,0,0.00031589,2,0.065976,0,358.64,0.68065,43.066,0.0044846,0,0,0.00031589,1,0
0.10398,0.013612,371.11,5.0835,43.066,0.0091683,0,0,0.00087184,17,0.036338,0.012704,304.01,0.75674,21.533,0.0052069,0,0,0.00087184,16,0
0.099121,0.019964,507.41,4.9568,21.533,0.0063423,0,0,0.10543,32,0.031475,0.019056,440.32,0.63002,0,0.002381,0,0,0.10543,31,0
0.11165,0.015426,421.46,5.2657,64.6,0.0094067,0,0,0.043955,16,0.043999,0.014519,354.37,0.93887,43.066,0.0054453,0,0,0.043955,15,0
0.13209,0.029038,902.48,5.2894,43.066,0.026707,2,3,0.1528,21,0.064441,0.028131,835.39,0.96262,21.533,0.022746,2,3,0.1528,20,1
0.1712,0.033575,1656,4.7605,43.066,0.016007,2,20,0.33418,13,0.10355,0.032668,1588.9,0.43375,21.533,0.012046,2,20,0.33418,12,1
0.19375,0.023593,1577.6,4.7319,43.066,0.0093256,0,0,0.52401,16,0.1261,0.022686,1510.5,0.40512,21.533,0.0053642,0,0,0.52401,15,1
0.20387,0.019056,1584.1,4.8089,64.6,0.010949,1,19,0.66561,14,0.13623,0.018149,1517,0.48211,43.066,0.006988,1,19,0.66561,13,1
0.20769,0.021779,1675.2,4.806,409.13,0.010869,2,20,0.94173,13,0.14005,0.020871,1608.1,0.47924,387.6,0.0069077,2,20,0.94173,12,1
0.21023,0.021779,1893.8,4.8122,21.533,0.0075253,0,0,0.95078,7,0.14259,0.020871,1826.7,0.48542,0,0.0035639,0,0,0.95078,6,1
0.20549,0.017241,1606.4,4.9428,387.6,0.014408,1,31,0.84446,8,0.13784,0.016334,1539.3,0.61603,366.06,0.010446,1,31,0.84446,7,1
0.19228,0.032668,1339.3,5.1602,387.6,0.01363,1,17,1.0373,8,0.12463,0.03176,1272.2,0.83343,366.06,0.0096687,1,17,1.0373,7,1
0.18814,0.036298,1771,5.1157,366.06,0.013238,2,3,0.96424,7,0.1205,0.03539,1703.9,0.78892,344.53,0.0092764,2,3,0.96424,6,1
0.19373,0.04265,1596,5.2955,366.06,0.021714,4,2,0.79372,16,0.12609,0.041742,1528.9,0.96875,344.53,0.017752,4,2,0.79372,15,1
0.21695,0.043557,1815.5,5.34,64.6,0.011015,1,2,0.63459,12,0.14931,0.04265,1748.4,1.0132,43.066,0.0070539,1,2,0.63459,11,1
0.22,0.029946,1944.5,5.2865,366.06,0.02372,3,2,0.69031,12,0.15235,0.029038,1877.4,0.95975,344.53,0.019759,3,2,0.69031,11,1
0.21255,0.03902,2019,5.1215,21.533,0.01008,1,30,0.81783,14,0.1449,0.038113,1951.9,0.79471,0,0.0061182,1,30,0.81783,13,1
0.21573,0.03902,2056,5.0348,21.533,0.013352,4,2,0.84483,13,0.14809,0.038113,1988.9,0.70802,0,0.0093905,4,2,0.84483,12,1
0.21296,0.029038,1770.5,5.2995,366.06,0.02066,2,2,0.77674,14,0.14532,0.028131,1703.4,0.9727,344.53,0.016699,2,2,0.77674,13,1
0.21241,0.023593,1918.8,5.1496,64.6,0.014789,2,5,0.70395,14,0.14477,0.022686,1851.7,0.82276,43.066,0.010827,2,5,0.70395,13,1
0.19956,0.029038,1772,5.2089,21.533,0.023857,4,5,0.88757,12,0.13192,0.028131,1704.9,0.88212,0,0.019895,4,5,0.88757,11,1
0.20056,0.028131,1756.1,5.1912,366.06,0.013456,4,7,0.92238,14,0.13291,0.027223,1689,0.8644,344.53,0.0094949,4,7,0.92238,13,1
0.23562,0.019964,1943.4,5.1736,64.6,0.0090431,0,0,0.57791,8,0.16798,0.019056,1876.3,0.84683,43.066,0.0050818,0,0,0.57791,7,1
0.23973,0.023593,1797.7,5.1902,64.6,0.025556,2,18,0.46067,9,0.17208,0.022686,1730.6,0.86338,43.066,0.021594,2,18,0.46067,8,1
0.20483,0.043557,2047.8,5.2126,21.533,0.016436,1,15,0.82815,13,0.13718,0.04265,1980.7,0.88577,0,0.012474,1,15,0.82815,12,1
0.19537,0.063521,1613.4,5.6107,344.53,0.020854,5,6,0.92304,13,0.12772,0.062613,1546.3,1.2839,323,0.016893,5,6,0.92304,12,1
0.2177,0.054446,1952.9,5.6456,344.53,0.02091,5,2,0.8024,16,0.15005,0.053539,1885.9,1.3188,323,0.016949,5,2,0.8024,15,1
0.21376,0.057169,2073.5,5.6027,64.6,0.017605,3,5,0.82341,13,0.14611,0.056261,2006.4,1.2759,43.066,0.013644,3,5,0.82341,12,1
0.20645,0.068966,2114.1,5.5629,667.53,0.023777,3,6,1.1656,11,0.1388,0.068058,2047,1.2361,646,0.019815,3,6,1.1656,10,1
0.21418,0.052632,2393.3,5.4556,667.53,0.021296,3,2,0.9917,12,0.14653,0.051724,2326.2,1.1288,646,0.017334,3,2,0.9917,11,1
0.24224,0.048094,2200.1,5.485,344.53,0.016324,3,13,0.74271,18,0.17459,0.047187,2133,1.1582,323,0.012362,3,13,0.74271,17,1
0.23885,0.044465,2310,5.347,43.066,0.023777,3,11,0.76872,14,0.1712,0.043557,2242.9,1.0202,21.533,0.019815,3,11,0.76872,13,1
0.20559,0.029946,2063.8,5.3603,21.533,0.015884,2,9,0.91872,13,0.13794,0.029038,1996.7,1.0335,0,0.011923,2,9,0.91872,12,1
0.21409,0.029038,1997.4,5.3591,43.066,0.020758,2,9,0.67646,14,0.14644,0.028131,1930.3,1.0323,21.533,0.016796,2,9,0.67646,13,1
0.22676,0.023593,1866.9,5.3219,64.6,0.023214,3,9,0.51921,11,0.15911,0.022686,1799.8,0.99507,43.066,0.019253,3,9,0.51921,10,1
0.22307,0.018149,1962,5.1608,344.53,0.025417,4,3,0.80622,12,0.15542,0.017241,1894.9,0.83397,323,0.021455,4,3,0.80622,11,1
0.20706,0.025408,1913.9,4.9755,344.53,0.01918,4,9,0.97775,12,0.13941,0.024501,1846.8,0.6487,323,0.015219,4,9,0.97775,11,1
0.20584,0.029038,1706.3,5.0049,689.06,0.016202,3,8,1.0843,12,0.1382,0.028131,1639.2,0.67808,667.53,0.01224,3,8,1.0843,11,1
0.20507,0.03176,1738.8,4.9142,667.53,0.021486,2,8,1.0321,12,0.13742,0.030853,1671.7,0.58744,646,0.017525,2,8,1.0321,11,1
0.20934,0.03539,1903.8,4.7956,21.533,0.012127,1,13,0.94139,12,0.14169,0.034483,1836.7,0.4688,0,0.0081656,1,13,0.94139,11,1
0.22923,0.027223,2188.7,4.5845,43.066,0.0099341,0,0,0.772,12,0.16159,0.026316,2121.6,0.2577,21.533,0.0059727,0,0,0.772,11,1
0.23219,0.018149,2158.5,4.6487,667.53,0.0087615,0,0,0.76583,12,0.16454,0.017241,2091.4,0.32189,646,0.0048001,0,0,0.76583,11,1
0.20653,0.024501,1870.5,4.7271,21.533,0.010301,1,12,0.9777,11,0.13888,0.023593,1803.4,0.40027,0,0.0063395,1,12,0.9777,10,1
0.20978,0.029038,1345.2,4.8085,344.53,0.010266,1,13,0.92423,9,0.14213,0.028131,1278.1,0.48169,323,0.0063045,1,13,0.92423,8,1
0.21007,0.039927,2062.4,4.7749,344.53,0.013365,1,17,1.0841,11,0.14242,0.03902,1995.3,0.44814,323,0.0094032,1,17,1.0841,10,1
0.18979,0.034483,1580.6,4.8705,344.53,0.0055555,0,0,1.027,11,0.12215,0.033575,1513.5,0.54372,323,0.0015941,0,0,1.027,10,1
0.22,0.018149,1535.4,4.8143,344.53,0.0089982,0,0,0.76092,10,0.15235,0.017241,1468.3,0.48755,323,0.0050368,0,0,0.76092,9,1
0.22552,0.036298,2151.5,4.6775,21.533,0.017194,3,9,0.8112,8,0.15787,0.03539,2084.4,0.35071,0,0.013232,3,9,0.8112,7,1
0.21665,0.039927,2210.1,4.8473,323,0.01418,2,8,0.8144,13,0.149,0.03902,2143,0.52054,301.46,0.010219,2,8,0.8144,12,1
0.20585,0.028131,1503.8,5.0941,323,0.01859,3,7,0.77456,12,0.13821,0.027223,1436.7,0.76734,301.46,0.014628,3,7,0.77456,11,1
0.18496,0.022686,1412.6,5.1527,323,0.015956,1,17,0.97347,14,0.11731,0.021779,1345.5,0.82586,301.46,0.011995,1,17,0.97347,13,1
0.18131,0.040835,1817.7,5.0853,21.533,0.022567,4,5,0.90423,8,0.11366,0.039927,1750.6,0.75851,0,0.018605,4,5,0.90423,7,1
0.14971,0.11434,776.35,5.8229,301.46,0.036376,5,5,0.52487,30,0.082061,0.11343,709.26,1.4961,279.93,0.032415,5,5,0.52487,29,1
0.12946,0.10889,316.81,5.9476,64.6,0.033345,5,5,0.18344,94,0.061818,0.10799,249.72,1.6208,43.066,0.029383,5,5,0.18344,93,1
0.11887,0.053539,869.03,4.8539,21.533,0.013503,2,8,0.040551,79,0.051221,0.052632,801.94,0.52713,0,0.0095417,2,8,0.040551,78,1
0.091384,0.036298,58.477,5.6761,43.066,0.0075282,0,0,0.23917,20,0.023738,0.03539,0,1.3493,21.533,0.0035668,0,0,0.23917,19,0
0.17736,0.0099819,1351.1,4.2467,21.533,0.01104,1,8,0.00031861,5,0.10971,0.0090744,1292.7,0,0,0.0070784,1,8,0.00031861,4,0
0.17772,0.0099819,735.25,4.5799,64.6,0.0055659,0,0,0.018481,5,0.11007,0.0090744,676.77,0.33317,43.066,0.0016045,0,0,0.018481,4,0
0.095033,0.021779,739.06,4.5142,21.533,0.006528,0,0,0.80071,19,0.027387,0.020871,680.58,0.26742,0,0.0025666,0,0,0.80071,18,0
0.11068,0.014519,365.81,4.8811,64.6,0.0055787,0,0,0.028598,14,0.043035,0.013612,307.34,0.63437,43.066,0.0016173,0,0,0.028598,13,0
0.13429,0.0027223,520.64,4.71,64.6,0.0057871,0,0,4.9896e-05,4,0.066648,0.0018149,462.16,0.46329,43.066,0.0018257,0,0,4.9896e-05,3,0
0.11379,0.028131,593.29,4.6642,43.066,0.0077755,0,0,0.00035453,7,0.046147,0.027223,534.82,0.41746,21.533,0.0038141,0,0,0.00035453,6,0
0.10263,0.034483,337.68,4.9608,43.066,0.0060972,0,0,0.26916,10,0.03498,0.033575,279.2,0.71409,21.533,0.0021359,0,0,0.26916,9,0
0.15901,0.027223,1153.6,4.6804,21.533,0.015387,2,13,0.0038001,15,0.091367,0.026316,1095.2,0.43365,0,0.011425,2,13,0.0038001,14,0
0.16597,0.046279,471.71,5.8211,64.6,0.032577,3,9,0.0043119,40,0.098325,0.045372,413.23,1.5744,43.066,0.028616,3,9,0.0043119,39,0
0.14287,0.053539,1137.9,5.7797,64.6,0.068314,1,14,0.094349,53,0.075223,0.052632,1079.4,1.5329,43.066,0.064352,1,14,0.094349,52,0
0.12587,0.072595,917.02,5.72,21.533,0.068313,2,15,0.36089,66,0.058225,0.071688,858.54,1.4732,0,0.064352,2,15,0.36089,65,0
0.11093,0.088929,453.7,5.9203,64.6,0.031213,4,3,0.01882,116,0.04328,0.088022,395.23,1.6735,43.066,0.027252,4,3,0.01882,115,0
0.1304,0.062613,376.98,6.0665,64.6,0.046604,5,4,0.0045155,70,0.062754,0.061706,318.5,1.8197,43.066,0.042642,5,4,0.0045155,69,0
0.12374,0.07078,576.4,5.5674,64.6,0.027528,2,3,0.011483,54,0.056096,0.069873,517.93,1.3207,43.066,0.023567,2,3,0.011483,53,0
0.085634,0.10163,460.94,5.7124,21.533,0.024346,2,4,0.26257,95,0.017988,0.10073,402.46,1.4657,0,0.020385,2,4,0.26257,94,0
0.10927,0.072595,521.04,5.4962,43.066,0.034192,3,4,0.0035508,48,0.041627,0.071688,462.56,1.2495,21.533,0.03023,3,4,0.0035508,47,0
0.15249,0.03539,538.97,5.5087,64.6,0.024443,2,4,0.0015649,16,0.084842,0.034483,480.49,1.262,43.066,0.020482,2,4,0.0015649,15,0
0.14287,0.041742,766.67,5.1181,43.066,0.024585,3,3,0.027961,16,0.075222,0.040835,708.19,0.87132,21.533,0.020624,3,3,0.027961,15,0
0.092934,0.08167,608.1,5.1192,21.533,0.035382,2,3,0.17268,54,0.025287,0.080762,549.62,0.87242,0,0.03142,2,3,0.17268,53,0
0.10775,0.049909,437.63,5.0556,64.6,0.036178,6,3,0.0051411,24,0.040106,0.049002,379.15,0.80882,43.066,0.032217,6,3,0.0051411,23,0
0.13666,0.0054446,402.74,5.0388,64.6,0.014696,2,3,0.045222,7,0.069018,0.0045372,344.26,0.79202,43.066,0.010734,2,3,0.045222,6,0
0.11765,0.012704,877.39,4.5326,21.533,0.012498,1,9,0.062575,27,0.05,0.011797,818.91,0.28582,0,0.0085363,1,9,0.062575,26,0
0.10737,0.015426,491.93,4.5899,21.533,0.0058451,0,0,0.00026046,6,0.039725,0.014519,433.45,0.34313,0,0.0018838,0,0,0.00026046,5,0
0.1443,0.008167,486.06,4.6202,64.6,0.0074655,0,0,0.0001147,4,0.076653,0.0072595,427.58,0.37346,43.066,0.0035041,0,0,0.0001147,3,0
0.14795,0.0027223,668.82,4.549,64.6,0.0042102,0,0,0.0073994,15,0.080305,0.0018149,610.34,0.30225,43.066,0.0002488,0,0,0.0073994,14,0
0.1238,0.014519,775.62,4.3785,21.533,0.0073267,0,0,0.064326,11,0.056156,0.013612,717.15,0.13175,0,0.0033653,0,0,0.064326,10,0
0.12959,0.018149,591.13,4.8342,64.6,0.013358,1,5,0.04636,7,0.061948,0.017241,532.65,0.58742,43.066,0.0093963,1,5,0.04636,6,0
0.14146,0.015426,789.07,4.9975,43.066,0.0060635,0,0,0.27211,10,0.073814,0.014519,730.6,0.75079,21.533,0.0021021,0,0,0.27211,9,1
0.1693,0.023593,1512.9,4.8751,64.6,0.028521,1,30,0.28347,10,0.10165,0.022686,1454.5,0.62839,43.066,0.024559,1,30,0.28347,9,1
0.18677,0.032668,1688.7,5.0345,64.6,0.030719,3,9,0.52943,11,0.11912,0.03176,1630.2,0.78776,43.066,0.026758,3,9,0.52943,10,1
0.18343,0.033575,1948.1,4.9732,21.533,0.023699,5,3,0.96875,14,0.11578,0.032668,1889.7,0.7264,0,0.019738,5,3,0.96875,13,1
0.21536,0.024501,2042.3,4.9001,409.13,0.028113,3,4,1.0836,8,0.14772,0.023593,1983.8,0.65338,387.6,0.024152,3,4,1.0836,7,1
0.25747,0.019964,2063.2,4.7409,430.66,0.020974,3,4,1.0574,8,0.18982,0.019056,2004.7,0.49411,409.13,0.017013,3,4,1.0574,7,1
0.26517,0.022686,2769.3,4.5518,430.66,0.018733,4,9,1.0735,8,0.19753,0.021779,2710.8,0.30502,409.13,0.014771,4,9,1.0735,7,1
0.26667,0.021779,2427.6,4.5278,409.13,0.021273,3,4,0.93261,7,0.19902,0.020871,2369.1,0.28106,387.6,0.017311,3,4,0.93261,6,1
0.24651,0.020871,1765.6,4.8024,409.13,0.021934,2,9,0.94886,7,0.17887,0.019964,1707.1,0.55562,387.6,0.017972,2,9,0.94886,6,1
0.20846,0.026316,1554.5,4.8296,409.13,0.018275,3,9,1.2407,7,0.14082,0.025408,1496.1,0.58281,387.6,0.014313,3,9,1.2407,6,1
0.21025,0.026316,1874.3,4.6832,387.6,0.014768,2,9,1.0279,13,0.1426,0.025408,1815.9,0.43649,366.06,0.010807,2,9,1.0279,12,1
0.21891,0.026316,2027.3,4.6972,387.6,0.013474,2,19,0.75411,12,0.15126,0.025408,1968.8,0.45042,366.06,0.0095125,2,19,0.75411,11,1
0.21954,0.030853,1797.9,4.972,387.6,0.027862,4,4,0.79251,13,0.1519,0.029946,1739.4,0.72523,366.06,0.0239,4,4,0.79251,12,1
0.21263,0.026316,1729.2,4.8453,387.6,0.021695,3,8,0.79829,10,0.14499,0.025408,1670.7,0.59859,366.06,0.017734,3,8,0.79829,9,1
0.22576,0.022686,2384.3,4.5377,21.533,0.010586,3,4,0.69001,13,0.15811,0.021779,2325.8,0.29093,0,0.0066251,3,4,0.69001,12,1
0.22731,0.021779,1717.4,4.7481,64.6,0.013825,1,30,0.54221,14,0.15966,0.020871,1659,0.50133,43.066,0.0098637,1,30,0.54221,13,1
0.20232,0.025408,1436.2,4.9143,387.6,0.015126,1,7,0.65253,13,0.13467,0.024501,1377.7,0.66756,366.06,0.011165,1,7,0.65253,12,1
0.17957,0.033575,1812.9,4.7471,366.06,0.0094215,0,0,0.97512,13,0.11192,0.032668,1754.4,0.50032,344.53,0.0054602,0,0,0.97512,12,1
0.17731,0.033575,1439.8,4.8733,732.13,0.015895,1,8,1.0973,13,0.10967,0.032668,1381.3,0.62651,710.6,0.011934,1,8,1.0973,12,1
0.198,0.026316,1801.6,4.794,366.06,0.011883,2,7,0.92598,13,0.13035,0.025408,1743.1,0.54721,344.53,0.0079214,2,7,0.92598,12,1
0.21187,0.021779,1606.2,4.935,366.06,0.020834,3,5,0.76006,13,0.14422,0.020871,1547.8,0.68826,344.53,0.016873,3,5,0.76006,12,1
0.19981,0.029038,1890.7,4.8148,43.066,0.022199,3,7,0.85246,13,0.13216,0.028131,1832.3,0.56802,21.533,0.018238,3,7,0.85246,12,1
0.17415,0.030853,1488.4,5.0559,21.533,0.025832,4,4,0.95738,13,0.10651,0.029946,1429.9,0.80918,0,0.021871,4,4,0.95738,12,1
0.20408,0.033575,1670.1,5.0237,64.6,0.014774,1,8,0.72677,13,0.13643,0.032668,1611.7,0.77693,43.066,0.010812,1,8,0.72677,12,1
0.22619,0.036298,2079.9,4.9786,387.6,0.025992,3,4,0.7533,13,0.15855,0.03539,2021.4,0.73186,366.06,0.022031,3,4,0.7533,12,1
0.22676,0.030853,2486.5,4.7244,21.533,0.035022,2,4,0.88999,13,0.15912,0.029946,2428,0.47764,0,0.031061,2,4,0.88999,12,1
0.2192,0.043557,2077.5,4.8607,753.66,0.020881,1,18,0.99468,13,0.15156,0.04265,2019,0.61397,732.13,0.016919,1,18,0.99468,12,1
0.22229,0.04265,2085,4.8933,753.66,0.025408,3,5,0.88397,13,0.15465,0.041742,2026.5,0.64655,732.13,0.021446,3,5,0.88397,12,1
0.23998,0.028131,2327.1,4.7613,64.6,0.028896,3,7,0.81544,13,0.17233,0.027223,2268.6,0.51455,43.066,0.024935,3,7,0.81544,12,1
0.22751,0.034483,2464.6,4.735,21.533,0.019675,2,4,0.98867,13,0.15986,0.033575,2406.1,0.48825,0,0.015713,2,4,0.98867,12,1
0.21552,0.03902,1964.6,4.9218,753.66,0.028624,2,4,1.0863,13,0.14787,0.038113,1906.1,0.675,732.13,0.024663,2,4,1.0863,12,1
0.21612,0.039927,1884.6,4.964,753.66,0.026313,1,18,1.0239,13,0.14848,0.03902,1826.1,0.71724,732.13,0.022352,1,18,1.0239,12,1
0.22037,0.049002,2249.3,4.8904,753.66,0.01735,2,18,1.0701,13,0.15273,0.048094,2190.8,0.64361,732.13,0.013389,2,18,1.0701,12,1
0.21616,0.060799,2372.9,4.9266,753.66,0.016514,2,18,1.1666,13,0.14852,0.059891,2314.4,0.67984,732.13,0.012553,2,18,1.1666,12,1
0.22423,0.054446,2075,4.886,753.66,0.024545,3,7,1.1253,13,0.15658,0.053539,2016.6,0.63927,732.13,0.020584,3,7,1.1253,12,1
0.24888,0.029038,2550,4.96,753.66,0.021877,1,32,0.85837,13,0.18124,0.028131,2491.5,0.71328,732.13,0.017915,1,32,0.85837,12,1
0.24906,0.034483,2663.9,4.8338,64.6,0.018854,2,19,0.81098,13,0.18141,0.033575,2605.4,0.58703,43.066,0.014892,2,19,0.81098,12,1
0.23368,0.04265,2856.9,4.94,21.533,0.022171,3,7,1.0567,13,0.16603,0.041742,2798.4,0.69322,0,0.01821,3,7,1.0567,12,1
0.22515,0.03176,2317.5,4.931,753.66,0.022504,1,18,0.90687,13,0.1575,0.030853,2259.1,0.68427,732.13,0.018543,1,18,0.90687,12,1
0.23446,0.041742,2414.9,5.0121,753.66,0.029054,3,7,0.80932,17,0.16682,0.040835,2356.4,0.7653,732.13,0.025093,3,7,0.80932,16,1
0.23313,0.041742,2658.7,5.0289,21.533,0.030724,2,7,0.83998,27,0.16548,0.040835,2600.3,0.78211,0,0.026763,2,7,0.83998,26,1
0.21297,0.044465,2457.1,5.0807,387.6,0.061618,3,7,0.92437,22,0.14532,0.043557,2398.6,0.83396,366.06,0.057657,3,7,0.92437,21,1
0.2108,0.057169,2048.8,5.2882,387.6,0.072518,3,7,0.94526,21,0.14316,0.056261,1990.3,1.0415,366.06,0.068557,3,7,0.94526,20,1
0.21617,0.045372,2180.7,5.2398,387.6,0.081058,4,7,0.78652,17,0.14853,0.044465,2122.2,0.9931,366.06,0.077097,4,7,0.78652,16,1
0.21765,0.050817,2653.3,5.3125,21.533,0.061121,4,7,0.60253,25,0.15001,0.049909,2594.8,1.0658,0,0.05716,4,7,0.60253,24,1
0.24278,0.080762,3483.9,5.4877,43.066,0.075606,4,7,0.53128,41,0.17513,0.079855,3425.4,1.2409,21.533,0.071644,4,7,0.53128,40,1
0.29958,0.095281,4512.8,5.5845,366.06,0.071125,3,7,0.75472,37,0.23194,0.094374,4454.3,1.3377,344.53,0.067163,3,7,0.75472,36,1
0.33898,0.091652,6018.6,5.626,1055.1,0.087169,2,7,1.0669,45,0.27134,0.090744,5960.1,1.3792,1033.6,0.083208,2,7,1.0669,44,1
0.36476,0.084392,6537.8,5.6135,2454.8,0.10409,2,7,1.2044,45,0.29711,0.083485,6479.3,1.3668,2433.3,0.10012,2,7,1.2044,44,1
0.38548,0.080762,5927.2,5.5865,2433.3,0.078641,4,7,1.1756,45,0.31783,0.079855,5868.7,1.3397,2411.7,0.07468,4,7,1.1756,44,1
0.4015,0.071688,6957.6,5.7195,1055.1,0.093312,3,6,1.212,45,0.33385,0.07078,6899.2,1.4728,1033.6,0.08935,3,6,1.212,44,1
0.41719,0.083485,7520.1,5.7917,1055.1,0.11184,4,4,1.1354,35,0.34954,0.082577,7461.6,1.5449,1033.6,0.10788,4,4,1.1354,34,1
0.43354,0.098004,8745.4,5.8762,1055.1,0.10808,5,4,1.1295,44,0.3659,0.097096,8686.9,1.6294,1033.6,0.10412,5,4,1.1295,43,1
0.45776,0.083485,9026.5,5.8794,1055.1,0.10084,1,14,1.1387,41,0.39012,0.082577,8968,1.6326,1033.6,0.096878,1,14,1.1387,40,1
0.47051,0.090744,9663.1,5.8919,1076.7,0.11892,4,4,1.0648,45,0.40286,0.089837,9604.7,1.6452,1055.1,0.11496,4,4,1.0648,44,1
0.46938,0.1098,9794.1,5.9397,2454.8,0.13696,4,4,1.0017,45,0.40173,0.10889,9735.6,1.6929,2433.3,0.13299,4,4,1.0017,44,1
0.46142,0.11978,10931,6.017,2433.3,0.11488,6,4,0.8535,47,0.39377,0.11887,10873,1.7702,2411.7,0.11091,6,4,0.8535,46,1
0.47122,0.12069,10652,5.9651,2433.3,0.12015,6,7,0.94548,46,0.40357,0.11978,10593,1.7183,2411.7,0.11619,6,7,0.94548,45,1
0.48463,0.11978,10633,6.0421,2433.3,0.12696,5,4,0.99139,45,0.41698,0.11887,10574,1.7954,2411.7,0.123,5,4,0.99139,44,1
0.48242,0.13612,11078,6.1184,2433.3,0.11965,6,4,1.0441,45,0.41477,0.13521,11020,1.8716,2411.7,0.11569,6,4,1.0441,44,1
0.48208,0.13884,11675,6.0863,2411.7,0.12149,5,3,0.91186,48,0.41444,0.13793,11617,1.8395,2390.2,0.11753,5,3,0.91186,47,1
0.48712,0.13067,12843,6.0925,2562.5,0.15095,6,4,0.76788,52,0.41948,0.12976,12785,1.8457,2540.9,0.14699,6,4,0.76788,51,1
0.47677,0.1216,11234,6.036,2540.9,0.13036,6,7,0.99693,47,0.40912,0.12069,11175,1.7893,2519.4,0.1264,6,7,0.99693,46,1
0.46315,0.11978,10307,5.9827,2540.9,0.11603,6,4,1.0901,47,0.3955,0.11887,10249,1.7359,2519.4,0.11206,6,4,1.0901,46,1
0.46319,0.12341,10887,5.998,2540.9,0.12656,4,7,1.0535,50,0.39555,0.1225,10829,1.7512,2519.4,0.1226,4,7,1.0535,49,1
0.46449,0.12523,10779,6.0325,2540.9,0.10804,6,4,0.9639,57,0.39684,0.12432,10721,1.7858,2519.4,0.10408,6,4,0.9639,56,1
