@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
945.96,4.8234,21.533,594.73,1.0654,0,0
945.96,4.8234,21.533,594.73,1.0654,0,0
719.52,4.8828,107.67,368.29,1.1248,86.133,0
719.52,4.8828,107.67,368.29,1.1248,86.133,0
571.28,5.0503,258.4,220.04,1.2923,236.87,0
571.28,5.0503,258.4,220.04,1.2923,236.87,0
464.37,5.125,107.67,113.13,1.367,86.133,0
464.37,5.125,107.67,113.13,1.367,86.133,0
405.22,5.1316,129.2,53.983,1.3736,107.67,0
405.22,5.1316,129.2,53.983,1.3736,107.67,0
412.42,5.1981,21.533,61.184,1.4401,0,0
412.42,5.1981,21.533,61.184,1.4401,0,0
754.72,4.8652,129.2,403.49,1.1072,107.67,0
754.72,4.8652,129.2,403.49,1.1072,107.67,0
248.75,5.3124,21.533,0,1.5544,0,0
248.75,5.3124,21.533,0,1.5544,0,0
849.83,4.6759,64.6,601.08,0.91788,43.066,0
849.83,4.6759,64.6,601.08,0.91788,43.066,0
602.67,4.9091,107.67,353.92,1.1511,86.133,0
602.67,4.9091,107.67,353.92,1.1511,86.133,0
275.12,5.2169,129.2,26.365,1.4589,107.67,0
275.12,5.2169,129.2,26.365,1.4589,107.67,0
351.08,5.1534,21.533,102.32,1.3954,0,0
351.08,5.1534,21.533,102.32,1.3954,0,0
476.88,5.1653,107.67,228.12,1.4073,86.133,0
476.88,5.1653,107.67,228.12,1.4073,86.133,0
892.18,4.7393,21.533,643.42,0.9813,0,0
892.18,4.7393,21.533,643.42,0.9813,0,0
901.17,4.6295,21.533,652.42,0.87145,0,0
901.17,4.6295,21.533,652.42,0.87145,0,0
225.49,5.2605,86.133,0,1.5025,64.6,0
225.49,5.2605,86.133,0,1.5025,64.6,0
945.17,4.5751,21.533,719.69,0.81706,0,0
945.17,4.5751,21.533,719.69,0.81706,0,0
954.83,4.5589,21.533,729.34,0.80091,0,0
954.83,4.5589,21.533,729.34,0.80091,0,0
348.52,5.1652,21.533,123.03,1.4072,0,0
348.52,5.1652,21.533,123.03,1.4072,0,0
451.64,5.0769,107.67,226.15,1.3189,86.133,0
451.64,5.0769,107.67,226.15,1.3189,86.133,0
410.74,5.0535,43.066,185.25,1.2955,21.533,0
410.74,5.0535,43.066,185.25,1.2955,21.533,0
400.4,5.0314,107.67,174.91,1.2734,86.133,0
400.4,5.0314,107.67,174.91,1.2734,86.133,0
356.7,5.0299,129.2,131.21,1.2719,107.67,0
356.7,5.0299,129.2,131.21,1.2719,107.67,0
641.17,4.7187,21.533,415.69,0.96066,0,0
641.17,4.7187,21.533,415.69,0.96066,0,0
647.99,4.6803,107.67,422.51,0.92228,86.133,0
647.99,4.6803,107.67,422.51,0.92228,86.133,0
556.68,4.8495,129.2,331.19,1.0915,107.67,0
556.68,4.8495,129.2,331.19,1.0915,107.67,0
757.56,4.7092,21.533,532.07,0.9512,0,0
757.56,4.7092,21.533,532.07,0.9512,0,0
948.95,4.5064,21.533,723.47,0.74841,0,0
948.95,4.5064,21.533,723.47,0.74841,0,0
553.14,4.9167,21.533,327.65,1.1587,0,0
553.14,4.9167,21.533,327.65,1.1587,0,0
868.56,4.7828,107.67,643.07,1.0248,86.133,0
868.56,4.7828,107.67,643.07,1.0248,86.133,0
1524.2,4.5273,344.53,1298.7,0.76931,323,0
1524.2,4.5273,344.53,1298.7,0.76931,323,0
1132.9,4.8049,366.06,907.39,1.0469,344.53,0
1132.9,4.8049,366.06,907.39,1.0469,344.53,0
1361.7,4.7704,323,1136.2,1.0124,301.46,0
1361.7,4.7704,323,1136.2,1.0124,301.46,0
815.71,4.976,21.533,590.22,1.218,0,0
815.71,4.976,21.533,590.22,1.218,0,0
812.41,4.9624,344.53,586.93,1.2044,323,0
812.41,4.9624,344.53,586.93,1.2044,323,0
1268.6,4.6176,344.53,1043.2,0.85957,323,0
1268.6,4.6176,344.53,1043.2,0.85957,323,0
491.88,5.0446,344.53,266.39,1.2866,323,0
491.88,5.0446,344.53,266.39,1.2866,323,0
571.74,4.9923,107.67,346.26,1.2343,86.133,0
571.74,4.9923,107.67,346.26,1.2343,86.133,0
588.43,5.0325,107.67,362.94,1.2745,86.133,0
588.43,5.0325,107.67,362.94,1.2745,86.133,0
565.64,5.0752,21.533,340.16,1.3172,0,0
565.64,5.0752,21.533,340.16,1.3172,0,0
938.43,4.689,21.533,712.94,0.931,0,0
938.43,4.689,21.533,712.94,0.931,0,0
695.78,4.8328,21.533,470.3,1.0747,0,0
695.78,4.8328,21.533,470.3,1.0747,0,0
697.95,4.8939,21.533,472.46,1.1359,0,0
697.95,4.8939,21.533,472.46,1.1359,0,0
864.15,4.7512,107.67,638.66,0.99316,86.133,0
864.15,4.7512,107.67,638.66,0.99316,86.133,0
456.42,5.0606,366.06,230.94,1.3026,344.53,0
456.42,5.0606,366.06,230.94,1.3026,344.53,0
1622.6,4.5652,21.533,1397.2,0.80724,0,0
1622.6,4.5652,21.533,1397.2,0.80724,0,0
1564.1,4.5969,21.533,1338.6,0.83892,0,0
1564.1,4.5969,21.533,1338.6,0.83892,0,0
1145.6,4.6706,344.53,920.1,0.9126,323,0
1145.6,4.6706,344.53,920.1,0.9126,323,0
739.04,4.6552,107.67,513.55,0.89723,86.133,0
739.04,4.6552,107.67,513.55,0.89723,86.133,0
906.13,4.5701,21.533,680.65,0.81209,0,0
906.13,4.5701,21.533,680.65,0.81209,0,0
353.14,5.111,129.2,127.66,1.3529,107.67,0
353.14,5.111,129.2,127.66,1.3529,107.67,0
501.6,4.8114,107.67,276.11,1.0534,86.133,0
501.6,4.8114,107.67,276.11,1.0534,86.133,0
137.44,5.3471,366.06,0,1.5891,344.53,0
137.44,5.3471,366.06,0,1.5891,344.53,0
518.69,5.1237,344.53,381.25,1.3657,323,0
518.69,5.1237,344.53,381.25,1.3657,323,0
633,4.9485,366.06,495.56,1.1905,344.53,0
633,4.9485,366.06,495.56,1.1905,344.53,0
459.89,5.076,107.67,322.45,1.318,86.133,0
459.89,5.076,107.67,322.45,1.318,86.133,0
437.41,4.9768,129.2,299.97,1.2188,107.67,0
437.41,4.9768,129.2,299.97,1.2188,107.67,0
711.74,4.8341,344.53,574.3,1.0761,323,0
711.74,4.8341,344.53,574.3,1.0761,323,0
1193.8,4.5754,21.533,1056.4,0.81739,0,0
1193.8,4.5754,21.533,1056.4,0.81739,0,0
838.83,4.7327,344.53,701.39,0.97471,323,0
838.83,4.7327,344.53,701.39,0.97471,323,0
639.77,4.8144,344.53,502.33,1.0564,323,0
639.77,4.8144,344.53,502.33,1.0564,323,0
522.21,4.9426,21.533,384.77,1.1846,0,0
522.21,4.9426,21.533,384.77,1.1846,0,0
835.66,4.6364,344.53,698.22,0.87842,323,0
835.66,4.6364,344.53,698.22,0.87842,323,0
786.01,4.8579,107.67,648.57,1.0999,86.133,0
786.01,4.8579,107.67,648.57,1.0999,86.133,0
539.65,4.8581,21.533,402.21,1.1001,0,0
539.65,4.8581,21.533,402.21,1.1001,0,0
409.19,4.9056,107.67,271.76,1.1476,86.133,0
409.19,4.9056,107.67,271.76,1.1476,86.133,0
675.11,4.7286,129.2,537.68,0.97058,107.67,0
675.11,4.7286,129.2,537.68,0.97058,107.67,0
545.43,4.8292,129.2,407.99,1.0712,107.67,0
545.43,4.8292,129.2,407.99,1.0712,107.67,0
519.33,4.8274,129.2,381.89,1.0694,107.67,0
519.33,4.8274,129.2,381.89,1.0694,107.67,0
748.31,4.7007,129.2,610.87,0.94265,107.67,0
748.31,4.7007,129.2,610.87,0.94265,107.67,0
446.36,4.9092,129.2,308.92,1.1512,107.67,0
446.36,4.9092,129.2,308.92,1.1512,107.67,0
1089.4,4.4249,107.67,951.97,0.6669,86.133,0
1089.4,4.4249,107.67,951.97,0.6669,86.133,0
900.97,4.6024,21.533,763.53,0.84435,0,0
900.97,4.6024,21.533,763.53,0.84435,0,0
538.36,4.9082,21.533,400.92,1.1502,0,0
538.36,4.9082,21.533,400.92,1.1502,0,0
501.48,4.8676,64.6,364.05,1.1095,43.066,0
501.48,4.8676,64.6,364.05,1.1095,43.066,0
510.26,4.8969,279.93,372.82,1.1389,258.4,0
510.26,4.8969,279.93,372.82,1.1389,258.4,0
653.19,4.7698,107.67,515.75,1.0118,86.133,0
653.19,4.7698,107.67,515.75,1.0118,86.133,0
621.5,4.8718,107.67,484.06,1.1138,86.133,0
621.5,4.8718,107.67,484.06,1.1138,86.133,0
528.18,5.09,323,390.74,1.332,301.46,0
528.18,5.09,323,390.74,1.332,301.46,0
983.59,4.8424,107.67,846.15,1.0844,86.133,0
983.59,4.8424,107.67,846.15,1.0844,86.133,0
584.27,5.0516,323,446.83,1.2935,301.46,0
584.27,5.0516,323,446.83,1.2935,301.46,0
706.45,4.9438,366.06,569.02,1.1858,344.53,0
706.45,4.9438,366.06,569.02,1.1858,344.53,0
794.21,4.9037,107.67,656.77,1.1457,86.133,0
794.21,4.9037,107.67,656.77,1.1457,86.133,0
453.84,5.2606,344.53,316.4,1.5026,323,0
453.84,5.2606,344.53,316.4,1.5026,323,0
355.25,5.3943,64.6,217.81,0.96941,43.066,0
355.25,5.3943,64.6,217.81,0.96941,43.066,0
547.4,5.0195,107.67,409.96,0.59456,86.133,0
547.4,5.0195,107.67,409.96,0.59456,86.133,0
572.93,4.7605,107.67,435.49,0.33557,86.133,0
572.93,4.7605,107.67,435.49,0.33557,86.133,0
139.96,5.3143,129.2,2.5164,0.88939,107.67,0
139.96,5.3143,129.2,2.5164,0.88939,107.67,0
258.92,5.1275,129.2,121.48,0.70262,107.67,0
258.92,5.1275,129.2,121.48,0.70262,107.67,0
430.99,4.7707,21.533,293.55,0.34578,0,0
430.99,4.7707,21.533,293.55,0.34578,0,0
300.6,5.0931,129.2,163.16,0.6682,107.67,0
300.6,5.0931,129.2,163.16,0.6682,107.67,0
541.43,4.8153,107.67,403.99,0.39037,86.133,0
541.43,4.8153,107.67,403.99,0.39037,86.133,0
279.84,5.542,21.533,142.4,1.1171,0,0
279.84,5.542,21.533,142.4,1.1171,0,0
359.65,5.9318,21.533,222.21,1.5069,0,0
359.65,5.9318,21.533,222.21,1.5069,0,0
732.92,5.9239,107.67,595.48,1.499,86.133,0
732.92,5.9239,107.67,595.48,1.499,86.133,0
507.02,6.0061,64.6,369.58,1.5812,43.066,0
507.02,6.0061,64.6,369.58,1.5812,43.066,0
354.34,6.0286,107.67,216.9,1.6037,86.133,0
354.34,6.0286,107.67,216.9,1.6037,86.133,0
432.56,6.0449,21.533,295.12,1.62,0,0
432.56,6.0449,21.533,295.12,1.62,0,0
465.1,5.7337,107.67,327.66,1.3088,86.133,0
465.1,5.7337,107.67,327.66,1.3088,86.133,0
500.71,5.7063,107.67,363.27,1.2814,86.133,0
500.71,5.7063,107.67,363.27,1.2814,86.133,0
228.9,5.8541,150.73,91.461,1.4292,129.2,0
228.9,5.8541,150.73,91.461,1.4292,129.2,0
355.61,5.7161,215.33,218.17,1.2912,193.8,0
355.61,5.7161,215.33,218.17,1.2912,193.8,0
275.53,5.6585,21.533,138.09,1.2336,0,0
275.53,5.6585,21.533,138.09,1.2336,0,0
589.62,5.1409,21.533,452.19,0.71599,0,0
589.62,5.1409,21.533,452.19,0.71599,0,0
886.42,4.8409,21.533,748.98,0.41597,0,0
886.42,4.8409,21.533,748.98,0.41597,0,0
735.97,4.8657,21.533,598.53,0.44075,0,0
735.97,4.8657,21.533,598.53,0.44075,0,0
416.67,5.1243,21.533,279.23,0.69935,0,0
416.67,5.1243,21.533,279.23,0.69935,0,0
311.71,5.1277,21.533,174.27,0.7028,0,0
311.71,5.1277,21.533,174.27,0.7028,0,0
217.21,5.2654,129.2,79.766,0.84047,107.67,0
217.21,5.2654,129.2,79.766,0.84047,107.67,0
180.12,5.2682,21.533,42.685,0.84332,0,0
180.12,5.2682,21.533,42.685,0.84332,0,0
217.13,5.269,21.533,79.688,0.84413,0,0
217.13,5.269,21.533,79.688,0.84413,0,0
579.31,4.9462,21.533,441.87,0.52132,0,0
579.31,4.9462,21.533,441.87,0.52132,0,0
627.47,4.7846,21.533,487.51,1.158,0,0
627.47,4.7846,21.533,487.51,1.158,0,0
724.87,4.6746,21.533,584.91,1.048,0,0
724.87,4.6746,21.533,584.91,1.048,0,0
627.29,4.8768,21.533,487.33,1.2502,0,0
627.29,4.8768,21.533,487.33,1.2502,0,0
374.53,5.1501,129.2,234.57,1.5235,107.67,0
374.53,5.1501,129.2,234.57,1.5235,107.67,0
363.12,5.1996,107.67,223.17,1.5729,86.133,0
363.12,5.1996,107.67,223.17,1.5729,86.133,0
480.29,5.028,43.066,340.34,1.4013,21.533,0
480.29,5.028,43.066,340.34,1.4013,21.533,0
329.47,5.1879,21.533,189.52,1.5612,0,0
329.47,5.1879,21.533,189.52,1.5612,0,0
766.86,4.8567,21.533,626.91,1.2301,0,0
766.86,4.8567,21.533,626.91,1.2301,0,0
592.69,4.9362,323,452.73,1.3095,301.46,0
592.69,4.9362,323,452.73,1.3095,301.46,0
363.4,5.0935,86.133,223.45,1.4669,64.6,0
363.4,5.0935,86.133,223.45,1.4669,64.6,0
328.61,5.2224,21.533,188.65,1.5958,0,0
328.61,5.2224,21.533,188.65,1.5958,0,0
431.01,5.1445,21.533,291.05,1.5179,0,0
431.01,5.1445,21.533,291.05,1.5179,0,0
801.08,4.7863,21.533,661.12,1.1596,0,0
801.08,4.7863,21.533,661.12,1.1596,0,0
714.45,4.8534,21.533,574.49,1.2268,0,0
714.45,4.8534,21.533,574.49,1.2268,0,0
353.94,5.3102,107.67,213.98,1.6836,86.133,0
353.94,5.3102,107.67,213.98,1.6836,86.133,0
445.65,5.1928,129.2,305.69,1.5662,107.67,0
445.65,5.1928,129.2,305.69,1.5662,107.67,0
522.89,5.1421,129.2,382.93,1.5154,107.67,0
522.89,5.1421,129.2,382.93,1.5154,107.67,0
842.9,4.7613,107.67,702.94,1.1346,86.133,0
842.9,4.7613,107.67,702.94,1.1346,86.133,0
535.35,5.105,129.2,395.4,1.4784,107.67,0
535.35,5.105,129.2,395.4,1.4784,107.67,0
245.87,5.2195,43.066,105.92,1.5929,21.533,0
245.87,5.2195,43.066,105.92,1.5929,21.533,0
327.85,5.1513,86.133,187.89,1.5247,64.6,0
327.85,5.1513,86.133,187.89,1.5247,64.6,0
369,5.1159,43.066,229.05,1.4892,21.533,0
369,5.1159,43.066,229.05,1.4892,21.533,0
373.48,5.0554,107.67,233.52,1.4287,86.133,0
373.48,5.0554,107.67,233.52,1.4287,86.133,0
717,4.7113,107.67,577.05,1.0847,86.133,0
717,4.7113,107.67,577.05,1.0847,86.133,0
349.07,5.092,21.533,209.11,1.4654,0,0
349.07,5.092,21.533,209.11,1.4654,0,0
680.72,4.7464,21.533,540.77,1.1197,0,0
680.72,4.7464,21.533,540.77,1.1197,0,0
512.12,4.9167,21.533,372.16,1.29,0,0
512.12,4.9167,21.533,372.16,1.29,0,0
825.32,4.6608,21.533,685.36,1.0341,0,0
825.32,4.6608,21.533,685.36,1.0341,0,0
492.93,5.0169,107.67,352.97,1.3903,86.133,0
492.93,5.0169,107.67,352.97,1.3903,86.133,0
560.61,4.9173,43.066,420.65,1.2906,21.533,0
560.61,4.9173,43.066,420.65,1.2906,21.533,0
951.78,4.6939,21.533,811.83,1.0672,0,0
951.78,4.6939,21.533,811.83,1.0672,0,0
588.61,5.183,21.533,408.49,1.5564,0,0
588.61,5.183,21.533,408.49,1.5564,0,0
723.86,5.2508,21.533,543.74,1.6241,0,0
723.86,5.2508,21.533,543.74,1.6241,0,0
393.64,5.4413,129.2,213.51,1.8147,107.67,0
393.64,5.4413,129.2,213.51,1.8147,107.67,0
293.83,5.4851,129.2,113.71,1.8585,107.67,0
293.83,5.4851,129.2,113.71,1.8585,107.67,0
200.32,5.5144,129.2,20.196,1.8877,107.67,0
200.32,5.5144,129.2,20.196,1.8877,107.67,0
565.95,5.1077,21.533,385.83,1.4811,0,0
565.95,5.1077,21.533,385.83,1.4811,0,0
558.05,5.2059,279.93,377.93,1.5792,258.4,0
558.05,5.2059,279.93,377.93,1.5792,258.4,0
566.3,5.1125,21.533,386.18,1.4859,0,0
566.3,5.1125,21.533,386.18,1.4859,0,0
822.93,4.8387,21.533,627.1,1.2121,0,0
822.93,4.8387,21.533,627.1,1.2121,0,0
741.45,4.9958,21.533,545.62,1.3691,0,0
741.45,4.9958,21.533,545.62,1.3691,0,0
960.68,4.906,21.533,764.85,1.2793,0,0
960.68,4.906,21.533,764.85,1.2793,0,0
493.21,5.1776,107.67,297.38,1.5509,86.133,0
493.21,5.1776,107.67,297.38,1.5509,86.133,0
360.45,5.3301,129.2,164.62,1.7034,107.67,0
360.45,5.3301,129.2,164.62,1.7034,107.67,0
488.66,4.936,107.67,292.83,1.3094,86.133,0
488.66,4.936,107.67,292.83,1.3094,86.133,0
274.2,5.24,64.6,78.373,1.6133,43.066,0
274.2,5.24,64.6,78.373,1.6133,43.066,0
486.06,4.9812,107.67,290.23,1.3545,86.133,0
486.06,4.9812,107.67,290.23,1.3545,86.133,0
472.26,5.0114,21.533,276.43,1.3848,0,0
472.26,5.0114,21.533,276.43,1.3848,0,0
641.83,5.0791,21.533,445.99,1.4525,0,0
641.83,5.0791,21.533,445.99,1.4525,0,0
863.02,5.1244,21.533,667.19,1.4978,0,0
863.02,5.1244,21.533,667.19,1.4978,0,0
657.43,5.016,129.2,461.6,1.3893,107.67,0
657.43,5.016,129.2,461.6,1.3893,107.67,0
460.99,5.0513,129.2,265.16,1.4247,107.67,0
460.99,5.0513,129.2,265.16,1.4247,107.67,0
409.16,5.107,107.67,213.33,1.4803,86.133,0
409.16,5.107,107.67,213.33,1.4803,86.133,0
371.67,5.1736,107.67,175.84,1.5469,86.133,0
371.67,5.1736,107.67,175.84,1.5469,86.133,0
873.25,5.0298,64.6,677.42,1.4032,43.066,0
873.25,5.0298,64.6,677.42,1.4032,43.066,0
622.01,5.216,107.67,426.18,1.5894,86.133,0
622.01,5.216,107.67,426.18,1.5894,86.133,0
325.79,5.3753,129.2,129.95,1.7486,107.67,0
325.79,5.3753,129.2,129.95,1.7486,107.67,0
487.49,5.2684,64.6,291.66,1.6418,43.066,0
487.49,5.2684,64.6,291.66,1.6418,43.066,0
472.92,5.3524,64.6,277.09,1.7258,43.066,0
472.92,5.3524,64.6,277.09,1.7258,43.066,0
410.31,5.3308,86.133,214.48,1.7042,64.6,0
410.31,5.3308,86.133,214.48,1.7042,64.6,0
633.54,5.1989,107.67,437.71,1.5723,86.133,0
633.54,5.1989,107.67,437.71,1.5723,86.133,0
394.24,5.5176,129.2,198.4,1.8909,107.67,0
394.24,5.5176,129.2,198.4,1.8909,107.67,0
507.91,5.4468,129.2,312.08,1.8202,107.67,0
507.91,5.4468,129.2,312.08,1.8202,107.67,0
554.42,5.4776,107.67,358.59,1.851,86.133,0
554.42,5.4776,107.67,358.59,1.851,86.133,0
429.84,5.6717,150.73,234.01,2.045,129.2,0
429.84,5.6717,150.73,234.01,2.045,129.2,0
300.03,5.6033,107.67,104.2,1.9766,86.133,0
300.03,5.6033,107.67,104.2,1.9766,86.133,0
407.74,5.5241,64.6,211.9,1.8975,43.066,0
407.74,5.5241,64.6,211.9,1.8975,43.066,0
754.1,4.9639,107.67,558.27,1.3372,86.133,0
754.1,4.9639,107.67,558.27,1.3372,86.133,0
636.12,5.0582,107.67,440.28,1.4315,86.133,0
636.12,5.0582,107.67,440.28,1.4315,86.133,0
516.87,4.9456,129.2,321.03,1.319,107.67,0
516.87,4.9456,129.2,321.03,1.319,107.67,0
1028,4.5394,107.67,832.16,0.91279,86.133,0
1028,4.5394,107.67,832.16,0.91279,86.133,0
680.23,4.8948,107.67,484.4,1.2682,86.133,0
680.23,4.8948,107.67,484.4,1.2682,86.133,0
441.87,5.0531,323,246.04,1.4265,301.46,0
441.87,5.0531,323,246.04,1.4265,301.46,0
798.29,4.9276,107.67,602.46,1.301,86.133,0
798.29,4.9276,107.67,602.46,1.301,86.133,0
554.56,4.9781,107.67,358.72,1.1972,86.133,0
554.56,4.9781,107.67,358.72,1.1972,86.133,0
583.51,4.6855,21.533,387.68,0.4856,0,0
583.51,4.6855,21.533,387.68,0.4856,0,0
675.24,4.6667,21.533,479.4,0.35789,0,0
675.24,4.6667,21.533,479.4,0.35789,0,0
590.9,4.7099,21.533,395.06,0.40108,0,0
590.9,4.7099,21.533,395.06,0.40108,0,0
211.63,5.1415,64.6,15.795,0.83263,43.066,0
211.63,5.1415,64.6,15.795,0.83263,43.066,0
428.1,5.154,107.67,232.26,0.84512,86.133,0
428.1,5.154,107.67,232.26,0.84512,86.133,0
505.52,5.1769,21.533,309.69,0.86806,0,0
505.52,5.1769,21.533,309.69,0.86806,0,0
610.72,5.3764,129.2,414.89,1.0676,107.67,0
610.72,5.3764,129.2,414.89,1.0676,107.67,0
584.26,4.923,107.67,388.43,0.61412,86.133,0
584.26,4.923,107.67,388.43,0.61412,86.133,0
282.35,5.198,129.2,86.514,0.84826,107.67,0
282.35,5.198,129.2,86.514,0.84826,107.67,0
548.49,4.9229,107.67,352.66,0.5732,86.133,0
548.49,4.9229,107.67,352.66,0.5732,86.133,0
323.75,5.24,129.2,127.92,0.89028,107.67,0
323.75,5.24,129.2,127.92,0.89028,107.67,0
365.32,5.2088,129.2,169.49,0.85903,107.67,0
365.32,5.2088,129.2,169.49,0.85903,107.67,0
405.64,5.0833,107.67,209.81,0.73356,86.133,0
405.64,5.0833,107.67,209.81,0.73356,86.133,0
105.42,5.4884,193.8,0,1.1387,172.27,0
105.42,5.4884,193.8,0,1.1387,172.27,0
617.05,4.9724,107.67,511.64,0.62269,86.133,0
617.05,4.9724,107.67,511.64,0.62269,86.133,0
850.03,4.728,107.67,744.61,0.37829,86.133,0
850.03,4.728,107.67,744.61,0.37829,86.133,0
756.99,4.7484,21.533,651.57,0.39867,0,0
756.99,4.7484,21.533,651.57,0.39867,0,0
489.73,4.9276,107.67,384.32,0.57788,86.133,0
489.73,4.9276,107.67,384.32,0.57788,86.133,0
483.87,4.9607,107.67,378.45,0.61093,86.133,0
483.87,4.9607,107.67,378.45,0.61093,86.133,0
449.32,4.8542,21.533,343.91,0.5045,0,0
449.32,4.8542,21.533,343.91,0.5045,0,0
270.82,5.1332,258.4,165.4,0.78343,236.87,0
270.82,5.1332,258.4,165.4,0.78343,236.87,0
222.74,5.2772,129.2,117.32,0.92744,107.67,0
222.74,5.2772,129.2,117.32,0.92744,107.67,0
206.97,5.2449,129.2,101.56,0.89515,107.67,0
206.97,5.2449,129.2,101.56,0.89515,107.67,0
225.03,5.3736,129.2,119.61,1.0239,107.67,0
225.03,5.3736,129.2,119.61,1.0239,107.67,0
260.32,5.2696,323,154.91,0.83052,301.46,0
260.32,5.2696,323,154.91,0.83052,301.46,0
611.48,4.7916,129.2,506.07,0.35253,107.67,0
611.48,4.7916,129.2,506.07,0.35253,107.67,0
359.79,4.9198,129.2,254.37,0.48072,107.67,0
359.79,4.9198,129.2,254.37,0.48072,107.67,0
524.81,4.7697,129.2,419.39,0.3306,107.67,0
524.81,4.7697,129.2,419.39,0.3306,107.67,0
242.91,5.0638,150.73,137.5,0.62468,129.2,0
242.91,5.0638,150.73,137.5,0.62468,129.2,0
543.22,4.7107,21.533,437.8,0.27162,0,0
543.22,4.7107,21.533,437.8,0.27162,0,0
518.61,4.9526,107.67,413.19,0.51349,86.133,0
518.61,4.9526,107.67,413.19,0.51349,86.133,0
362.58,5.4951,129.2,257.16,1.056,107.67,0
362.58,5.4951,129.2,257.16,1.056,107.67,0
723.33,5.1722,21.533,617.92,0.73317,0,0
723.33,5.1722,21.533,617.92,0.73317,0,0
677.02,5.149,21.533,571.6,0.70988,0,0
677.02,5.149,21.533,571.6,0.70988,0,0
449.01,5.5141,21.533,343.59,1.075,0,0
449.01,5.5141,21.533,343.59,1.075,0,0
762.53,4.8673,21.533,657.12,0.42818,0,0
762.53,4.8673,21.533,657.12,0.42818,0,0
573.36,5.0684,21.533,467.94,0.6024,0,0
573.36,5.0684,21.533,467.94,0.6024,0,0
605.7,4.9387,107.67,500.29,0.47265,86.133,0
605.7,4.9387,107.67,500.29,0.47265,86.133,0
638.34,4.9627,107.67,532.93,0.4967,86.133,0
638.34,4.9627,107.67,532.93,0.4967,86.133,0
624.8,4.9663,129.2,519.39,0.50031,107.67,0
624.8,4.9663,129.2,519.39,0.50031,107.67,0
787.6,4.7797,107.67,682.19,0.31372,86.133,0
787.6,4.7797,107.67,682.19,0.31372,86.133,0
528.02,5.1039,64.6,422.6,0.63794,43.066,0
528.02,5.1039,64.6,422.6,0.63794,43.066,0
423.8,5.01,107.67,318.38,0.54403,86.133,0
423.8,5.01,107.67,318.38,0.54403,86.133,0
675.09,4.877,107.67,569.67,0.41098,86.133,0
675.09,4.877,107.67,569.67,0.41098,86.133,0
475,4.9445,129.2,369.58,0.47848,107.67,0
475,4.9445,129.2,369.58,0.47848,107.67,0
500.14,4.8597,107.67,394.73,0.39366,86.133,0
500.14,4.8597,107.67,394.73,0.39366,86.133,0
355.82,4.9914,129.2,250.41,0.52539,107.67,0
355.82,4.9914,129.2,250.41,0.52539,107.67,0
757.45,4.5796,129.2,652.03,0.1136,107.67,0
757.45,4.5796,129.2,652.03,0.1136,107.67,0
358.92,4.9698,107.67,253.51,0.50377,86.133,0
358.92,4.9698,107.67,253.51,0.50377,86.133,0
340.99,5.0031,150.73,235.57,0.53713,129.2,0
340.99,5.0031,150.73,235.57,0.53713,129.2,0
20.407,5.5213,150.73,0,1.0553,129.2,0
20.407,5.5213,150.73,0,1.0553,129.2,0
361.94,4.9285,732.13,0,0,0,0
361.94,4.9285,732.13,0,0,0,0
268.03,5.1877,150.73,0,0.25916,0,0
268.03,5.1877,150.73,0,0.25916,0,0
251.42,5.199,1033.6,0,0.27044,882.86,0
251.42,5.199,1033.6,0,0.27044,882.86,0
136.11,5.3338,172.27,0,0.40524,21.533,0
136.11,5.3338,172.27,0,0.40524,21.533,0
88.705,5.327,796.73,0,0.39852,646,0
88.705,5.327,796.73,0,0.39852,646,0
222.46,5.1707,710.6,133.76,0.24221,559.86,0
222.46,5.1707,710.6,133.76,0.24221,559.86,0
282.82,5.0785,172.27,194.12,0.14996,21.533,0
282.82,5.0785,172.27,194.12,0.14996,21.533,0
370.4,5.0618,796.73,281.7,0.13331,646,0
370.4,5.0618,796.73,281.7,0.13331,646,0
421.51,5.2248,323,332.81,0.29631,172.27,0
421.51,5.2248,323,332.81,0.29631,172.27,0
593.27,5.1726,323,504.57,0.24404,172.27,0
593.27,5.1726,323,504.57,0.24404,172.27,0
1256.8,4.9703,344.53,1168.1,0.041747,193.8,0
1256.8,4.9703,344.53,1168.1,0.041747,193.8,0
724.43,4.9588,409.13,661.7,0.57352,323,0
724.43,4.9588,409.13,661.7,0.57352,323,0
795.97,4.8777,473.73,733.24,0.49242,387.6,0
795.97,4.8777,473.73,733.24,0.49242,387.6,0
1124.1,4.7539,516.8,1061.4,0.36859,430.66,0
1124.1,4.7539,516.8,1061.4,0.36859,430.66,0
1938.2,4.4781,516.8,1875.5,0.092823,430.66,0
1938.2,4.4781,516.8,1875.5,0.092823,430.66,0
2050.5,4.403,516.8,1987.7,0.01774,430.66,0
2050.5,4.403,516.8,1987.7,0.01774,430.66,0
1786.6,4.7233,516.8,1723.9,0.33803,430.66,0
1786.6,4.7233,516.8,1723.9,0.33803,430.66,0
