@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE class	{0,1}

@DATA
641.98,-4.7302,43.066,0
420.51,-4.9125,21.533,0
427.4,-4.808,64.6,0
768.01,-4.4241,64.6,0
745.24,-4.4812,21.533,0
398.79,-4.8259,43.066,0
197.83,-5.1671,64.6,0
479.3,-4.6685,64.6,0
1072.9,-4.056,43.066,0
577.5,-4.5528,21.533,0
300.06,-5.0425,64.6,0
910.78,-4.4526,21.533,0
539.41,-4.5553,64.6,0
357.11,-4.7212,43.066,0
528.09,-4.5726,21.533,0
296.39,-4.8385,43.066,0
591.47,-4.5804,43.066,0
269.16,-5.068,64.6,0
1068,-4.5556,21.533,0
26.443,-5.7563,64.6,0
31.868,-5.7579,64.6,0
371.53,-5.4195,21.533,0
485.52,-5.0603,64.6,0
318.1,-5.0848,43.066,0
291.39,-5.1713,64.6,0
871.29,-4.5565,21.533,0
626.26,-4.7421,21.533,0
513.84,-4.9502,64.6,0
315.66,-5.1471,43.066,0
546.66,-4.6971,21.533,0
580.01,-4.7839,43.066,0
380.54,-4.9238,64.6,0
503.04,-4.6756,64.6,0
619.36,-4.5213,21.533,0
361.27,-4.794,64.6,0
226.51,-5.0734,64.6,0
180.55,-5.1579,21.533,0
-116.75,-5.8273,86.133,0
-76.585,-6.5451,21.533,0
-73.914,-6.5502,344.53,0
-73.698,-6.6208,301.46,0
-77.083,-6.5829,21.533,0
-83.893,-6.5857,43.066,0
-102.67,-6.4928,43.066,0
-100.43,-5.6232,366.06,0
83.451,-4.9031,559.86,0
-119.54,-5.7842,538.33,0
-122.6,-5.8684,602.93,0
-116.69,-6.1625,581.4,0
-108.58,-6.3875,602.93,0
-78.141,-6.4614,581.4,0
-72.867,-6.5061,64.6,0
-72.079,-6.5844,43.066,0
-74.493,-6.5608,21.533,0
-70.725,-6.6478,43.066,0
-72.701,-6.6459,64.6,0
-68.694,-6.5993,43.066,0
-71.95,-6.6619,21.533,0
-70.893,-6.6618,43.066,0
-70.778,-6.5994,64.6,0
-71.076,-6.5738,43.066,0
-70.326,-6.6087,21.533,0
-131.03,-6.0136,646,0
-97.109,-5.7664,473.73,0
-49.625,-5.5729,495.26,0
-124.54,-5.8342,646,0
-102.7,-6.341,559.86,0
-129.57,-6.2147,559.86,0
-130.16,-5.873,602.93,0
-127.86,-5.851,602.93,0
-130.86,-5.8888,559.86,0
-137.03,-6.006,624.46,0
-134.3,-6.0754,581.4,0
-116.78,-6.3011,559.86,0
-75.026,-6.5895,64.6,0
-99.708,-6.4965,581.4,0
-103.2,-6.3818,581.4,0
-86.375,-6.452,43.066,0
-98.55,-6.5454,581.4,0
-133.48,-5.9823,602.93,0
-121.33,-5.838,473.73,0
-69.474,-5.5895,516.8,0
-8.7794,-5.3393,538.33,0
68.435,-5.2672,559.86,0
83.501,-5.3123,559.86,0
-25.037,-5.4981,516.8,0
-90.039,-5.6706,646,0
-113.81,-5.7499,538.33,0
-116.28,-5.7683,602.93,0
-97.104,-5.6628,646,0
-118.63,-5.7863,646,0
-134.16,-5.9509,581.4,0
-128.34,-6.1237,516.8,0
-106.45,-6.2306,516.8,0
-126.33,-5.8522,602.93,0
-86.696,-5.6185,646,0
20.014,-5.3185,516.8,0
278.17,-4.9384,602.93,0
377.48,-4.4422,301.46,0
-56.326,-5.0416,279.93,0
-72.442,-5.762,602.93,0
-77.606,-6.3454,301.46,0
-73.772,-6.0228,301.46,0
-81.497,-6.262,301.46,0
-121.42,-5.8453,2627.1,0
-145.61,-6.2382,2627.1,0
-136.64,-6.2512,2605.5,0
-133.68,-6.1865,646,0
-136.43,-6.1945,2605.5,0
-146.83,-6.2713,2756.2,0
-149.61,-6.2351,2756.2,0
-149.46,-6.1696,2713.2,0
-154.57,-6.2098,2777.8,0
-145.9,-6.0471,2756.2,0
-147.52,-6.1464,2691.7,0
-150.72,-6.1647,861.33,0
-141.42,-6.196,2691.7,0
-138.18,-6.3041,796.73,0
-129.01,-6.1268,839.79,0
-124.88,-6.151,839.79,0
-111.78,-6.2329,2691.7,0
-99.796,-6.278,753.66,0
-86.689,-6.5372,344.53,0
-76.343,-6.4886,64.6,0
-71.27,-6.5303,43.066,0
-68.922,-6.5831,43.066,0
-70.179,-6.5695,21.533,0
-80.002,-6.6199,43.066,0
-83.151,-6.5929,43.066,0
-73.002,-6.6047,21.533,0
-72.839,-6.6149,64.6,0
-73.189,-6.6248,64.6,0
-74.535,-6.5975,43.066,0
-73.57,-6.6441,21.533,0
-68.793,-5.6453,667.53,0
-218.01,-6.4343,323,0
-194.1,-6.4089,301.46,0
-171.91,-6.48,279.93,0
-135.07,-6.402,301.46,0
-101.79,-6.5091,602.93,0
-74.136,-6.4268,323,0
-72.084,-6.3913,279.93,0
-132.18,-6.6159,323,0
-251.18,-6.529,581.4,0
-61.84,-6.3991,2390.2,0
458.27,-6.1577,2519.4,0
307.98,-6.1601,2497.9,0
-36.564,-6.3912,2433.3,0
11.961,-6.4091,2519.4,0
-207.36,-6.5197,193.8,0
-156.92,-6.4199,193.8,0
-195.46,-6.4478,150.73,0
-212.13,-6.4539,150.73,0
-217.37,-6.4015,172.27,0
-220.09,-6.4173,8268.8,0
-191.04,-6.2942,8053.4,0
-175.77,-6.3729,7945.8,0
-153.02,-6.3461,8742.5,0
-105.02,-6.585,43.066,0
-70.955,-6.5508,64.6,0
-75.234,-6.5703,43.066,0
-148.43,-6.542,21.533,0
-68.506,-5.5691,323,0
-67.623,-5.2288,624.46,0
-69.696,-5.3426,602.93,0
-80.403,-5.7757,323,0
-82.954,-5.9577,301.46,0
-80.895,-6.1059,301.46,0
-76.614,-6.2744,323,0
-76.367,-6.4561,64.6,0
-83.401,-6.3446,344.53,0
-94.136,-6.4333,602.93,0
-117.05,-6.3365,2282.5,0
-147.32,-6.3119,947.46,0
-157.47,-6.2425,861.33,0
-160.11,-6.2428,1033.6,0
-163.61,-6.1428,1119.7,0
-150.93,-6.0183,1055.1,0
-168.85,-6.16,1055.1,0
-169.03,-6.1705,968.99,0
-187.53,-6.3302,775.2,0
-166.3,-6.2107,904.39,0
-159.82,-6.3082,990.53,0
-146.83,-6.2499,968.99,0
-136.79,-6.4088,990.53,0
-122.25,-6.3229,1141.3,0
-103.87,-6.3123,279.93,0
-88.116,-6.3418,43.066,0
-75.085,-6.4431,775.2,0
-69.501,-6.5433,64.6,0
-74.25,-6.6156,21.533,0
-76.955,-6.6082,64.6,0
-87.611,-6.4182,64.6,0
-46.608,-5.0553,581.4,0
-196.85,-6.2857,753.66,0
-201.57,-6.3225,6223.1,0
-228.91,-6.4686,193.8,0
-224.7,-6.5206,990.53,0
-204.05,-6.4554,1098.2,0
-201.32,-6.4462,2153.3,0
-205.6,-6.372,6309.2,0
-205.95,-6.387,6373.8,0
-176.19,-6.1724,1615,0
-207.99,-6.4162,925.93,0
-189.98,-6.4373,6675.3,0
-173.2,-6.4422,6546.1,0
-171.98,-6.3224,6546.1,0
-112.64,-6.5376,215.33,0
-82.059,-6.6056,64.6,0
-83.63,-6.6378,43.066,0
-113.4,-6.6435,43.066,0
-178.28,-6.57,882.86,0
88.82,-5.0357,538.33,0
-141.01,-6.037,301.46,0
-86.635,-5.6502,323,0
-49.65,-4.906,129.2,0
-49.991,-4.924,150.73,0
-164.86,-6.106,193.8,0
-150.1,-6.1119,2261,0
-185.97,-6.2531,452.2,0
-181.81,-6.2049,473.73,0
-181.09,-6.2248,495.26,0
-210.14,-6.3516,452.2,0
-218.1,-6.387,452.2,0
-223.99,-6.4122,2261,0
-230.64,-6.4419,6373.8,0
-205.17,-6.3607,2261,0
-223.83,-6.4339,6589.2,0
-232.49,-6.4726,6438.4,0
-223.02,-6.408,6739.9,0
-193.05,-6.4478,6632.2,0
-196.92,-6.4651,6653.8,0
-91.073,-6.4797,215.33,0
-69.543,-6.501,21.533,0
-74.215,-6.5634,43.066,0
-69.461,-5.243,409.13,0
222.72,-4.8702,646,0
-159.86,-6.1955,258.4,0
-108.09,-5.7267,193.8,0
-53.871,-4.9887,193.8,0
-72.637,-6.0017,172.27,0
-98.144,-6.514,150.73,0
-187.51,-6.2371,775.2,0
-218.05,-6.4145,947.46,0
-145.76,-6.2158,1055.1,0
-203.13,-6.5038,7622.8,0
-189.56,-6.4943,2282.5,0
-189.33,-6.4143,2196.4,0
-204.4,-6.4204,2196.4,0
-201.87,-6.3342,839.79,0
-186.06,-6.3483,2217.9,0
-192.54,-6.4217,2174.9,0
-192.1,-6.3908,2239.5,0
-176.82,-6.3687,2131.8,0
-170.14,-6.3609,2153.3,0
-155.35,-6.4416,21.533,0
-121.55,-6.5192,839.79,0
-87.965,-6.5708,861.33,0
-74.617,-6.5368,43.066,0
-78.935,-6.5527,64.6,0
-123.73,-6.6301,21.533,0
-183.18,-6.3689,387.6,0
-28.193,-5.3156,150.73,0
-57.114,-5.1326,129.2,0
-69.8,-5.4451,107.67,0
-75.703,-6.21,150.73,0
-75.215,-6.2686,150.73,0
-97.451,-6.5103,323,0
-152.76,-6.5728,10444,0
-248.25,-6.5434,775.2,0
-238.74,-6.4973,2347.1,0
-233.97,-6.4768,2928.5,0
-167.42,-6.2394,990.53,0
-214.38,-6.417,2347.1,0
-194.39,-6.4132,2325.6,0
-194.72,-6.4108,6266.2,0
-199.45,-6.4179,6696.8,0
-205.65,-6.4395,6309.2,0
-200.49,-6.4388,6244.6,0
-186.16,-6.3319,839.79,0
-169.4,-6.5316,796.73,0
-164.3,-6.4922,968.99,0
-137.83,-6.4898,710.6,0
-106.96,-6.5618,43.066,0
-77.932,-6.635,21.533,0
-70.598,-6.6428,43.066,0
-78.543,-6.5616,64.6,0
-79.296,-5.3734,602.93,0
-197.74,-6.3162,602.93,0
1180.5,-4.2725,21.533,0
987.68,-4.3617,21.533,0
536.27,-4.7898,43.066,0
725.93,-4.5567,21.533,0
351.24,-4.8649,21.533,0
989.55,-4.2268,21.533,0
1951,-3.758,21.533,0
1133.4,-4.434,21.533,0
970,-4.7512,129.2,0
669.27,-4.9886,107.67,0
965.45,-4.7182,21.533,0
1325,-4.5777,21.533,0
753.24,-4.9709,129.2,0
945.96,-4.8234,21.533,0
719.52,-4.8828,107.67,0
571.28,-5.0503,258.4,0
464.37,-5.125,107.67,0
405.22,-5.1316,129.2,0
412.42,-5.1981,21.533,0
754.72,-4.8652,129.2,0
248.75,-5.3124,21.533,0
849.83,-4.6759,64.6,0
602.67,-4.9091,107.67,0
275.12,-5.2169,129.2,0
351.08,-5.1534,21.533,0
476.88,-5.1653,107.67,0
892.18,-4.7393,21.533,0
901.17,-4.6295,21.533,0
225.49,-5.2605,86.133,0
945.17,-4.5751,21.533,0
954.83,-4.5589,21.533,0
348.52,-5.1652,21.533,0
451.64,-5.0769,107.67,0
410.74,-5.0535,43.066,0
400.4,-5.0314,107.67,0
356.7,-5.0299,129.2,0
641.17,-4.7187,21.533,0
647.99,-4.6803,107.67,0
556.68,-4.8495,129.2,0
757.56,-4.7092,21.533,0
948.95,-4.5064,21.533,0
553.14,-4.9167,21.533,0
868.56,-4.7828,107.67,0
1524.2,-4.5273,344.53,0
1132.9,-4.8049,366.06,0
1361.7,-4.7704,323,0
815.71,-4.976,21.533,0
812.41,-4.9624,344.53,0
1268.6,-4.6176,344.53,0
491.88,-5.0446,344.53,0
571.74,-4.9923,107.67,0
588.43,-5.0325,107.67,0
565.64,-5.0752,21.533,0
938.43,-4.689,21.533,0
695.78,-4.8328,21.533,0
697.95,-4.8939,21.533,0
864.15,-4.7512,107.67,0
456.42,-5.0606,366.06,0
1622.6,-4.5652,21.533,0
1564.1,-4.5969,21.533,0
1145.6,-4.6706,344.53,0
739.04,-4.6552,107.67,0
906.13,-4.5701,21.533,0
353.14,-5.111,129.2,0
501.6,-4.8114,107.67,0
137.44,-5.3471,366.06,0
518.69,-5.1237,344.53,0
633,-4.9485,366.06,0
459.89,-5.076,107.67,0
437.41,-4.9768,129.2,0
711.74,-4.8341,344.53,0
1193.8,-4.5754,21.533,0
838.83,-4.7327,344.53,0
639.77,-4.8144,344.53,0
522.21,-4.9426,21.533,0
835.66,-4.6364,344.53,0
786.01,-4.8579,107.67,0
539.65,-4.8581,21.533,0
409.19,-4.9056,107.67,0
675.11,-4.7286,129.2,0
545.43,-4.8292,129.2,0
519.33,-4.8274,129.2,0
748.31,-4.7007,129.2,0
446.36,-4.9092,129.2,0
1089.4,-4.4249,107.67,0
900.97,-4.6024,21.533,0
538.36,-4.9082,21.533,0
501.48,-4.8676,64.6,0
510.26,-4.8969,279.93,0
653.19,-4.7698,107.67,0
621.5,-4.8718,107.67,0
528.18,-5.09,323,0
983.59,-4.8424,107.67,0
584.27,-5.0516,323,0
706.45,-4.9438,366.06,0
794.21,-4.9037,107.67,0
453.84,-5.2606,344.53,0
355.25,-5.3943,64.6,0
547.4,-5.0195,107.67,0
572.93,-4.7605,107.67,0
139.96,-5.3143,129.2,0
258.92,-5.1275,129.2,0
430.99,-4.7707,21.533,0
300.6,-5.0931,129.2,0
541.43,-4.8153,107.67,0
279.84,-5.542,21.533,0
359.65,-5.9318,21.533,0
732.92,-5.9239,107.67,0
507.02,-6.0061,64.6,0
354.34,-6.0286,107.67,0
432.56,-6.0449,21.533,0
465.1,-5.7337,107.67,0
500.71,-5.7063,107.67,0
228.9,-5.8541,150.73,0
355.61,-5.7161,215.33,0
275.53,-5.6585,21.533,0
589.62,-5.1409,21.533,0
886.42,-4.8409,21.533,0
735.97,-4.8657,21.533,0
416.67,-5.1243,21.533,0
311.71,-5.1277,21.533,0
217.21,-5.2654,129.2,0
180.12,-5.2682,21.533,0
217.13,-5.269,21.533,0
579.31,-4.9462,21.533,0
627.47,-4.7846,21.533,0
724.87,-4.6746,21.533,0
627.29,-4.8768,21.533,0
374.53,-5.1501,129.2,0
363.12,-5.1996,107.67,0
480.29,-5.028,43.066,0
329.47,-5.1879,21.533,0
766.86,-4.8567,21.533,0
592.69,-4.9362,323,0
363.4,-5.0935,86.133,0
328.61,-5.2224,21.533,0
431.01,-5.1445,21.533,0
801.08,-4.7863,21.533,0
714.45,-4.8534,21.533,0
353.94,-5.3102,107.67,0
445.65,-5.1928,129.2,0
522.89,-5.1421,129.2,0
842.9,-4.7613,107.67,0
535.35,-5.105,129.2,0
245.87,-5.2195,43.066,0
327.85,-5.1513,86.133,0
369,-5.1159,43.066,0
373.48,-5.0554,107.67,0
717,-4.7113,107.67,0
349.07,-5.092,21.533,0
680.72,-4.7464,21.533,0
512.12,-4.9167,21.533,0
825.32,-4.6608,21.533,0
492.93,-5.0169,107.67,0
560.61,-4.9173,43.066,0
951.78,-4.6939,21.533,0
588.61,-5.183,21.533,0
723.86,-5.2508,21.533,0
393.64,-5.4413,129.2,0
293.83,-5.4851,129.2,0
200.32,-5.5144,129.2,0
565.95,-5.1077,21.533,0
558.05,-5.2059,279.93,0
566.3,-5.1125,21.533,0
822.93,-4.8387,21.533,0
741.45,-4.9958,21.533,0
960.68,-4.906,21.533,0
493.21,-5.1776,107.67,0
360.45,-5.3301,129.2,0
488.66,-4.936,107.67,0
274.2,-5.24,64.6,0
486.06,-4.9812,107.67,0
472.26,-5.0114,21.533,0
641.83,-5.0791,21.533,0
863.02,-5.1244,21.533,0
657.43,-5.016,129.2,0
460.99,-5.0513,129.2,0
409.16,-5.107,107.67,0
371.67,-5.1736,107.67,0
873.25,-5.0298,64.6,0
622.01,-5.216,107.67,0
325.79,-5.3753,129.2,0
487.49,-5.2684,64.6,0
472.92,-5.3524,64.6,0
410.31,-5.3308,86.133,0
633.54,-5.1989,107.67,0
394.24,-5.5176,129.2,0
507.91,-5.4468,129.2,0
554.42,-5.4776,107.67,0
429.84,-5.6717,150.73,0
300.03,-5.6033,107.67,0
407.74,-5.5241,64.6,0
754.1,-4.9639,107.67,0
636.12,-5.0582,107.67,0
516.87,-4.9456,129.2,0
1028,-4.5394,107.67,0
680.23,-4.8948,107.67,0
441.87,-5.0531,323,0
798.29,-4.9276,107.67,0
554.56,-4.9781,107.67,0
583.51,-4.6855,21.533,0
675.24,-4.6667,21.533,0
590.9,-4.7099,21.533,0
211.63,-5.1415,64.6,0
428.1,-5.154,107.67,0
505.52,-5.1769,21.533,0
610.72,-5.3764,129.2,0
584.26,-4.923,107.67,0
282.35,-5.198,129.2,0
548.49,-4.9229,107.67,0
323.75,-5.24,129.2,0
365.32,-5.2088,129.2,0
405.64,-5.0833,107.67,0
105.42,-5.4884,193.8,0
617.05,-4.9724,107.67,0
850.03,-4.728,107.67,0
756.99,-4.7484,21.533,0
489.73,-4.9276,107.67,0
483.87,-4.9607,107.67,0
449.32,-4.8542,21.533,0
270.82,-5.1332,258.4,0
222.74,-5.2772,129.2,0
206.97,-5.2449,129.2,0
225.03,-5.3736,129.2,0
260.32,-5.2696,323,0
611.48,-4.7916,129.2,0
359.79,-4.9198,129.2,0
524.81,-4.7697,129.2,0
242.91,-5.0638,150.73,0
543.22,-4.7107,21.533,0
518.61,-4.9526,107.67,0
362.58,-5.4951,129.2,0
723.33,-5.1722,21.533,0
677.02,-5.149,21.533,0
449.01,-5.5141,21.533,0
762.53,-4.8673,21.533,0
573.36,-5.0684,21.533,0
605.7,-4.9387,107.67,0
638.34,-4.9627,107.67,0
624.8,-4.9663,129.2,0
787.6,-4.7797,107.67,0
528.02,-5.1039,64.6,0
423.8,-5.01,107.67,0
675.09,-4.877,107.67,0
475,-4.9445,129.2,0
500.14,-4.8597,107.67,0
355.82,-4.9914,129.2,0
757.45,-4.5796,129.2,0
358.92,-4.9698,107.67,0
340.99,-5.0031,150.73,0
20.407,-5.5213,150.73,0
-76.682,-6.5237,21.533,0
-74.682,-6.5056,21.533,0
-73.653,-6.6143,215.33,0
-76.62,-6.6039,21.533,0
-83.841,-6.6157,21.533,0
-102.81,-6.4502,21.533,0
-99.729,-5.6121,387.6,0
83.732,-4.9003,559.86,0
-119.34,-5.7827,538.33,0
-122.62,-5.8666,602.93,0
-117.29,-6.1658,581.4,0
-109.39,-6.3566,602.93,0
-78.697,-6.4873,581.4,0
-73.501,-6.4625,21.533,0
-73.302,-6.5871,107.67,0
-74.085,-6.6003,279.93,0
-70.976,-6.606,129.2,0
-72.841,-6.6898,107.67,0
-68.271,-6.7154,258.4,0
-73.93,-6.6482,129.2,0
-71.388,-6.7046,21.533,0
-72.11,-6.5999,43.066,0
-72.17,-6.5946,107.67,0
-71.085,-6.6827,129.2,0
-130.96,-6.021,646,0
-96.751,-5.7663,473.73,0
-50.133,-5.5698,495.26,0
-124.93,-5.8374,646,0
-102.02,-6.3415,559.86,0
-130.78,-6.2103,559.86,0
-130.51,-5.8755,602.93,0
-128.02,-5.8522,624.46,0
-130.66,-5.8884,559.86,0
-136.68,-6.0058,624.46,0
-134.48,-6.0855,581.4,0
-116,-6.3118,559.86,0
-75.644,-6.5632,21.533,0
-99.783,-6.5063,581.4,0
-103.24,-6.3918,581.4,0
-86.323,-6.4487,538.33,0
-98.639,-6.534,21.533,0
-133.88,-5.985,602.93,0
-121.8,-5.8394,473.73,0
-70.026,-5.5961,516.8,0
-8.1514,-5.3403,538.33,0
69.072,-5.2634,559.86,0
83.257,-5.3075,559.86,0
-24.38,-5.4994,516.8,0
-89.094,-5.669,646,0
-113.21,-5.7452,538.33,0
-114.61,-5.7553,602.93,0
-96.387,-5.6578,646,0
-118.23,-5.7832,646,0
-134.57,-5.9553,581.4,0
-128.55,-6.1189,516.8,0
-107.17,-6.2137,516.8,0
-125.6,-5.8456,602.93,0
-86.097,-5.6127,646,0
20.971,-5.3168,516.8,0
276.21,-4.9481,602.93,0
379.48,-4.4326,301.46,0
-55.477,-5.0262,279.93,0
-73.122,-5.7784,602.93,0
-77.222,-6.3692,301.46,0
-73.519,-6.0799,301.46,0
-80.082,-6.3058,301.46,0
-121.49,-5.8436,2627.1,0
-146.13,-6.2356,2627.1,0
-136.07,-6.2569,2605.5,0
-132.74,-6.1893,646,0
-136.28,-6.1915,2605.5,0
-147.69,-6.2635,2756.2,0
-149.19,-6.245,2756.2,0
-149.13,-6.1645,2713.2,0
-155.12,-6.2144,2777.8,0
-146.02,-6.049,2756.2,0
-147.28,-6.1381,2691.7,0
-151.15,-6.172,861.33,0
-141.41,-6.1981,2691.7,0
-138.76,-6.3083,796.73,0
-128.67,-6.1292,839.79,0
-124.47,-6.1428,839.79,0
-111.55,-6.217,236.87,0
-98.751,-6.2973,753.66,0
-88.118,-6.4593,344.53,0
-77.138,-6.4893,193.8,0
-71.114,-6.5852,21.533,0
-69.372,-6.6441,236.87,0
-69.867,-6.6703,172.27,0
-80.183,-6.6056,409.13,0
-83.837,-6.5932,129.2,0
-72.955,-6.6539,193.8,0
-72.597,-6.6002,107.67,0
-74.169,-6.6143,323,0
-75.557,-6.569,344.53,0
-73.782,-6.6444,107.67,0
-67.818,-5.6424,667.53,0
-218.43,-6.4375,323,0
-194.81,-6.4159,301.46,0
-170.87,-6.4749,279.93,0
-133.98,-6.4071,301.46,0
-101.09,-6.5237,602.93,0
-73.436,-6.4724,323,0
-70.592,-6.4694,301.46,0
-132.7,-6.611,323,0
-250.51,-6.5267,581.4,0
-61.64,-6.3988,2390.2,0
457.32,-6.1573,2519.4,0
309.08,-6.1567,2497.9,0
-36.566,-6.3923,2433.3,0
12.025,-6.4098,2519.4,0
-206.64,-6.5171,193.8,0
-156.11,-6.4178,193.8,0
-195.99,-6.4473,150.73,0
-211.01,-6.4497,150.73,0
-216.93,-6.3994,172.27,0
-220.09,-6.417,8268.8,0
-191.05,-6.2939,8053.4,0
-176.28,-6.3764,7945.8,0
-153.11,-6.3567,8742.5,0
-105.86,-6.6082,8031.9,0
-70.888,-6.6188,193.8,0
-74.62,-6.6452,21.533,0
-147.75,-6.5559,689.06,0
-68.367,-5.5689,323,0
-67.655,-5.2284,624.46,0
-70.234,-5.346,602.93,0
-81.009,-5.8333,323,0
-82.711,-5.9574,301.46,0
-80.586,-6.1726,301.46,0
-77.417,-6.3168,301.46,0
-76.606,-6.476,344.53,0
-84.473,-6.3286,323,0
-94.23,-6.4292,602.93,0
-116.21,-6.3503,2282.5,0
-147.09,-6.3223,947.46,0
-156.77,-6.2436,861.33,0
-160.41,-6.2508,861.33,0
-163.9,-6.1462,1119.7,0
-151.02,-6.0192,1055.1,0
-167.83,-6.1527,1055.1,0
-168.68,-6.1672,968.99,0
-188.65,-6.3329,775.2,0
-166.18,-6.2095,904.39,0
-159.2,-6.3105,990.53,0
-145.8,-6.2466,968.99,0
-136.8,-6.4204,990.53,0
-121.65,-6.3317,1141.3,0
-103.78,-6.3394,925.93,0
-88.262,-6.412,839.79,0
-75.927,-6.4133,775.2,0
-69.535,-6.5735,21.533,0
-74.407,-6.6399,21.533,0
-78.034,-6.6603,129.2,0
-87.595,-6.442,279.93,0
-46.425,-5.0555,581.4,0
-197.33,-6.288,753.66,0
-201.11,-6.3202,6223.1,0
-228.71,-6.468,193.8,0
-224.7,-6.5246,990.53,0
-202.96,-6.4533,1098.2,0
-200.79,-6.4458,2153.3,0
-204.9,-6.3686,925.93,0
-205.9,-6.3869,6373.8,0
-176.71,-6.1755,1615,0
-208.04,-6.4192,925.93,0
-190.11,-6.4386,6675.3,0
-172.98,-6.4425,6546.1,0
-171.24,-6.3186,6546.1,0
-112.56,-6.5526,839.79,0
-81.38,-6.6532,818.26,0
-84.196,-6.6488,107.67,0
-113.73,-6.6193,21.533,0
-178.11,-6.5706,882.86,0
88.569,-5.0425,538.33,0
-141.95,-6.0504,301.46,0
-86.238,-5.6604,323,0
-51.491,-4.9414,129.2,0
-50.176,-4.9303,150.73,0
-163.59,-6.0987,193.8,0
-149.41,-6.1093,2261,0
-185.55,-6.2525,452.2,0
-180.96,-6.1999,473.73,0
-181.16,-6.2255,495.26,0
-209.76,-6.35,452.2,0
-218.14,-6.3871,452.2,0
-223.61,-6.4105,2261,0
-229.75,-6.438,6373.8,0
-204.96,-6.3591,2261,0
-223.65,-6.4328,6589.2,0
-232.23,-6.4709,6438.4,0
-222.8,-6.407,6739.9,0
-193.03,-6.4468,6632.2,0
-196.28,-6.461,6653.8,0
-91.83,-6.4975,301.46,0
-70.833,-6.4465,107.67,0
-74.691,-6.6357,86.133,0
-68.769,-5.2331,409.13,0
223.28,-4.8679,646,0
-160.21,-6.1953,258.4,0
-107.11,-5.7135,193.8,0
-54.742,-5.0062,193.8,0
-73.491,-5.993,172.27,0
-98.228,-6.5549,150.73,0
-187.09,-6.2347,775.2,0
-217.9,-6.4135,947.46,0
-145.35,-6.2155,1055.1,0
-203.28,-6.504,7622.8,0
-189.27,-6.4951,2282.5,0
-189.49,-6.4166,2196.4,0
-203.8,-6.4192,2196.4,0
-200.96,-6.331,839.79,0
-185.25,-6.3441,2217.9,0
-191.74,-6.4171,2174.9,0
-191.98,-6.3911,2239.5,0
-177.28,-6.3676,2131.8,0
-169.54,-6.3659,2153.3,0
-155.52,-6.4473,753.66,0
-121.36,-6.5163,839.79,0
-88.589,-6.5398,21.533,0
-74.125,-6.6099,366.06,0
-78.257,-6.6782,150.73,0
-123.55,-6.6689,10056,0
-183.24,-6.3713,387.6,0
-30.452,-5.3199,150.73,0
-57.826,-5.1389,129.2,0
-69.813,-5.457,107.67,0
-76.04,-6.1883,150.73,0
-74.379,-6.2814,150.73,0
-97.237,-6.5258,323,0
-153.11,-6.5769,10444,0
-247.15,-6.5406,775.2,0
-238.99,-6.4976,2347.1,0
-234.46,-6.4785,2928.5,0
-167.13,-6.2385,990.53,0
-213.92,-6.415,2347.1,0
-194.07,-6.4134,2325.6,0
-195.05,-6.4098,6266.2,0
-199.79,-6.4205,6696.8,0
-205.86,-6.4423,6309.2,0
-201.15,-6.439,6244.6,0
-185.2,-6.3269,839.79,0
-169.76,-6.5324,796.73,0
-164.38,-6.4918,968.99,0
-138.53,-6.4885,710.6,0
-106.31,-6.5787,1141.3,0
-78.29,-6.6625,215.33,0
-71.707,-6.6361,129.2,0
-78.762,-6.5671,107.67,0
-79.483,-5.3759,602.93,0
-197.93,-6.3166,602.93,0
361.94,-4.9285,732.13,0
268.03,-5.1877,150.73,0
251.42,-5.199,1033.6,0
136.11,-5.3338,172.27,0
88.705,-5.327,796.73,0
222.46,-5.1707,710.6,0
282.82,-5.0785,172.27,0
370.4,-5.0618,796.73,0
421.51,-5.2248,323,0
593.27,-5.1726,323,0
1256.8,-4.9703,344.53,0
724.43,-4.9588,409.13,0
795.97,-4.8777,473.73,0
1124.1,-4.7539,516.8,0
1938.2,-4.4781,516.8,0
2050.5,-4.403,516.8,0
1786.6,-4.7233,516.8,0
836,-5.0656,193.8,0
663.47,-5.1158,495.26,0
660.66,-5.1807,516.8,0
689.02,-5.5359,344.53,0
516.21,-5.3489,409.13,0
485.45,-5.305,538.33,0
306.9,-5.3876,473.73,0
586.11,-5.0931,452.2,0
586.61,-5.2716,473.73,0
851.03,-5.3872,452.2,0
651.1,-5.2767,473.73,0
352.77,-5.4097,473.73,0
419.13,-5.3267,473.73,0
595.48,-5.2249,689.06,0
689.86,-5.2148,473.73,0
453.08,-5.3301,258.4,0
802.45,-5.2652,452.2,0
896.29,-5.2777,452.2,0
683.42,-5.2642,1055.1,0
371.37,-5.4992,1033.6,0
750.25,-5.4624,430.66,0
761.24,-5.2978,430.66,0
391.53,-5.4664,409.13,0
389.32,-5.468,710.6,0
314.77,-5.5286,193.8,0
407.42,-5.4979,667.53,0
246.7,-5.5216,495.26,0
729.98,-5.4437,990.53,0
714.09,-5.4456,990.53,0
603.09,-5.6232,947.46,0
1386.3,-5.6453,1012.1,0
1587.3,-5.6999,1033.6,0
1417.5,-5.665,2196.4,0
