@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0015616,0.00064619,0.12432,0.098911,0.16694,0.16651,15,40,0
0.0014326,0.0005172,0.13702,0.086207,0.29538,0.29495,17,38,0
0.0013182,0.00040285,0.13339,0.089837,0.27759,0.27716,19,36,0
0.0014601,0.00054472,0.13612,0.087114,0.098781,0.09835,29,26,0
0.00147,0.0005546,0.13702,0.086207,0.28144,0.28101,17,38,0
0.001443,0.00052764,0.16334,0.059891,0.16126,0.16083,29,26,0
0.0012733,0.00035793,0.17151,0.051724,0.24344,0.24301,32,23,0
0.0010135,9.81e-05,0.14882,0.07441,0.23369,0.23326,51,4,0
0.00094912,3.3739e-05,0.15789,0.065336,0.09001,0.08958,57,0,0
0.00099959,8.421e-05,0.17604,0.047187,0.097779,0.097349,59,0,0
0.0010016,8.6258e-05,0.18784,0.03539,0.12702,0.12659,49,10,0
0.00099418,7.8802e-05,0.18603,0.037205,0.11948,0.11905,56,3,0
0.0010704,0.00015504,0.15426,0.068966,0.24273,0.2423,48,11,0
0.0011061,0.00019073,0.14065,0.082577,0.3942,0.39377,31,28,0
0.0017118,0.00079638,0.11525,0.10799,0.34227,0.34184,9,50,0
0.0019377,0.0010223,0.07441,0.14882,0.29817,0.29774,6,53,0
0.0014782,0.00056282,0.097096,0.12613,0.13117,0.13074,12,47,0
0.0014635,0.00054813,0.11343,0.1098,0.25229,0.25186,29,30,0
0.0015327,0.00061732,0.11071,0.11252,0.28481,0.28438,18,41,0
0.0014596,0.00054418,0.13702,0.086207,0.31836,0.31793,27,32,0
0.0015575,0.00064215,0.11706,0.10617,0.23042,0.22999,31,28,0
0.0015236,0.00060827,0.096189,0.12704,0.040698,0.040268,28,31,0
0.0014467,0.0005313,0.12341,0.099819,0.10789,0.10746,30,29,0
0.0024323,0.0015169,0.13067,0.092559,0.42398,0.42355,12,47,0
0.0035436,0.0026282,0.13612,0.087114,0.24182,0.24139,14,45,0
0.0036244,0.002709,0.13249,0.090744,0.20343,0.203,14,45,0
