@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE energy_delta	REAL
@ATTRIBUTE zeroCrossingRate_delta REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0016662,0.13521,-1.5043e-05,-0.010889,0
0.0017049,0.12886,7.2056e-05,-0.010436,0
0.0017049,0.12886,7.2056e-05,-0.010436,0
0.0018103,0.11434,6.0017e-05,-0.014065,0
0.0018103,0.11434,6.0017e-05,-0.014065,0
0.0018249,0.10073,6.8728e-06,-0.00045372,0
0.0018249,0.10073,6.8728e-06,-0.00045372,0
0.0018241,0.11343,-0.00013746,0.018149,0
0.0018241,0.11343,-0.00013746,0.018149,0
0.00155,0.13702,-0.00021013,0.015426,0
0.00155,0.13702,-0.00021013,0.015426,0
0.0014038,0.14428,-3.2126e-05,0.012704,0
0.0014038,0.14428,-3.2126e-05,0.012704,0
0.0014857,0.16243,1.5972e-05,0.010436,0
0.0014857,0.16243,1.5972e-05,0.010436,0
0.0014358,0.16515,-7.5436e-05,0.0018149,0
0.0014358,0.16515,-7.5436e-05,0.0018149,0
0.0013348,0.16606,-0.00010203,0.010436,0
0.0013348,0.16606,-0.00010203,0.010436,0
0.0012317,0.18603,-5.3054e-05,-0.0013612,0
0.0012317,0.18603,-5.3054e-05,-0.0013612,0
0.0012287,0.16334,8.4388e-05,-0.019056,0
0.0012287,0.16334,8.4388e-05,-0.019056,0
0.0014005,0.14791,4.5575e-05,0.0022686,0
0.0014005,0.14791,4.5575e-05,0.0022686,0
0.0013199,0.16788,-0.00012497,0.020417,0
0.0013199,0.16788,-0.00012497,0.020417,0
0.0011505,0.18875,-0.00014378,0.014519,0
0.0011505,0.18875,-0.00014378,0.014519,0
0.0010323,0.19691,1.3148e-05,-0.013158,0
0.0010323,0.19691,1.3148e-05,-0.013158,0
0.0011768,0.16243,0.00014299,-0.035844,0
0.0011768,0.16243,0.00014299,-0.035844,0
0.0013183,0.12523,2.5543e-06,-0.0090744,0
0.0013183,0.12523,2.5543e-06,-0.0090744,0
0.0011819,0.14428,-0.00013757,0.017695,0
0.0011819,0.14428,-0.00013757,0.017695,0
0.0010432,0.16062,-7.5253e-05,0.0049909,0
0.0010432,0.16062,-7.5253e-05,0.0049909,0
0.0010314,0.15426,8.9948e-05,0.0036298,0
0.0010314,0.15426,8.9948e-05,0.0036298,0
0.0012231,0.16788,0.00014484,0.018603,0
0.0012231,0.16788,0.00014484,0.018603,0
0.0013211,0.19147,-3.9557e-05,0.0086207,0
0.0013211,0.19147,-3.9557e-05,0.0086207,0
0.0011439,0.18512,-9.9331e-05,-0.026316,0
0.0011439,0.18512,-9.9331e-05,-0.026316,0
0.0011225,0.13884,8.6821e-06,-0.025862,0
0.0011225,0.13884,8.6821e-06,-0.025862,0
0.0011613,0.13339,-2.6458e-05,0.0099819,0
0.0011613,0.13339,-2.6458e-05,0.0099819,0
0.0010695,0.1588,2.2966e-05,0.020871,0
0.0010695,0.1588,2.2966e-05,0.020871,0
0.0012072,0.17514,0.00014461,0.0040835,0
0.0012072,0.17514,0.00014461,0.0040835,0
0.0013588,0.16697,0.00011087,-0.0040835,0
0.0013588,0.16697,0.00011087,-0.0040835,0
0.001429,0.16697,0.00020799,0.018149,0
0.001429,0.16697,0.00020799,0.018149,0
0.0017747,0.20327,0.000171,0.022686,0
0.0017747,0.20327,0.000171,0.022686,0
0.001771,0.21234,-0.00013791,-0.0022686,0
0.001771,0.21234,-0.00013791,-0.0022686,0
0.0014989,0.19873,-2.2131e-05,-0.017695,0
0.0014989,0.19873,-2.2131e-05,-0.017695,0
0.0017267,0.17695,0.00021927,-0.00090744,0
0.0017267,0.17695,0.00021927,-0.00090744,0
0.0019375,0.19691,9.775e-05,0.024955,0
0.0019375,0.19691,9.775e-05,0.024955,0
0.0019222,0.22686,6.8571e-05,-0.0018149,0
0.0019222,0.22686,6.8571e-05,-0.0018149,0
0.0020746,0.19328,0.00019761,-0.019964,0
0.0020746,0.19328,0.00019761,-0.019964,0
0.0023174,0.18693,0.00013,-0.0045372,0
0.0023174,0.18693,0.00013,-0.0045372,0
0.0023346,0.18421,-7.1262e-05,-0.020417,0
0.0023346,0.18421,-7.1262e-05,-0.020417,0
0.0021749,0.1461,0.000453,-0.044918,0
0.0021749,0.1461,0.000453,-0.044918,0
0.0032406,0.094374,0.00071616,-0.044011,0
0.0032406,0.094374,0.00071616,-0.044011,0
0.0036072,0.058076,-0.00018505,-0.011343,0
0.0036072,0.058076,-0.00018505,-0.011343,0
0.0028705,0.071688,-0.00040466,0.0018149,0
0.0028705,0.071688,-0.00040466,0.0018149,0
0.0027979,0.061706,-0.00024332,-0.0063521,0
0.0027979,0.061706,-0.00024332,-0.0063521,0
0.0023839,0.058984,-0.0006372,0.018149,0
0.0023839,0.058984,-0.0006372,0.018149,0
0.0015235,0.098004,-0.00058247,0.053993,0
0.0015235,0.098004,-0.00058247,0.053993,0
0.0012189,0.16697,-0.00011231,0.036298,0
0.0012189,0.16697,-0.00011231,0.036298,0
0.0012989,0.1706,4.8476e-05,-0.0054446,0
0.0012989,0.1706,4.8476e-05,-0.0054446,0
0.0013159,0.15608,8.625e-06,-0.008167,0
0.0013159,0.15608,8.625e-06,-0.008167,0
0.0013161,0.15426,-1.8153e-05,-0.013158,0
0.0013161,0.15426,-1.8153e-05,-0.013158,0
0.0012796,0.12976,-0.00011368,-0.0054446,0
0.0012796,0.12976,-0.00011368,-0.0054446,0
0.0010888,0.14338,-0.00012117,0.014065,0
0.0010888,0.14338,-0.00012117,0.014065,0
0.0010372,0.15789,0.00011088,-0.00045372,0
0.0010372,0.15789,0.00011088,-0.00045372,0
0.0013105,0.14247,0.00023477,0.00045372,0
0.0013105,0.14247,0.00023477,0.00045372,0
0.0015068,0.1588,2.7743e-05,0.011797,0
0.0015068,0.1588,2.7743e-05,0.011797,0
0.001366,0.16606,-0.00014583,-0.0063521,0
0.001366,0.16606,-0.00014583,-0.0063521,0
0.0012151,0.1461,-0.00015378,0.013158,0
0.0012151,0.1461,-0.00015378,0.013158,0
0.0010584,0.19238,6.9314e-06,-0.0040835,0
0.0010584,0.19238,6.9314e-06,-0.0040835,0
0.001229,0.13793,0.00017194,-0.037659,0
0.001229,0.13793,0.00017194,-0.037659,0
0.0014023,0.11706,8.5241e-05,0.019056,0
0.0014023,0.11706,8.5241e-05,0.019056,0
0.0013994,0.17604,0.00017369,0.00045372,0
0.0013994,0.17604,0.00017369,0.00045372,0
0.0017497,0.11797,0.00022674,-0.050817,0
0.0017497,0.11797,0.00022674,-0.050817,0
0.0018529,0.07441,-0.00018416,0.0058984,0
0.0018529,0.07441,-0.00018416,0.0058984,0
0.0013814,0.12976,-0.00032774,0.036751,0
0.0013814,0.12976,-0.00032774,0.036751,0
0.0011974,0.14791,-6.7701e-05,0.0013612,0
0.0011974,0.14791,-6.7701e-05,0.0013612,0
0.001246,0.13249,-2.3457e-05,-0.012704,0
0.001246,0.13249,-2.3457e-05,-0.012704,0
0.0011505,0.1225,2.4422e-05,-0.0099819,0
0.0011505,0.1225,2.4422e-05,-0.0099819,0
0.0012948,0.11252,0.00010522,0.0036298,0
0.0012948,0.11252,0.00010522,0.0036298,0
0.001361,0.12976,-1.4525e-05,0.022232,0
0.001361,0.12976,-1.4525e-05,0.022232,0
0.0012658,0.15699,-9.8714e-05,0.028131,0
0.0012658,0.15699,-9.8714e-05,0.028131,0
0.0011635,0.18603,0.00014306,-0.026316,0
0.0011635,0.18603,0.00014306,-0.026316,0
0.0015519,0.10436,0.0002302,-0.058984,0
0.0015519,0.10436,0.0002302,-0.058984,0
0.0016239,0.068058,-0.00015462,0.012704,0
0.0016239,0.068058,-0.00015462,0.012704,0
0.0012427,0.12976,-0.00019665,0.034029,0
0.0012427,0.12976,-0.00019665,0.034029,0
0.0012306,0.13612,-4.9301e-05,0.019056,0
0.0012306,0.13612,-4.9301e-05,0.019056,0
0.0011441,0.16788,-3.7806e-05,0.014973,0
0.0011441,0.16788,-3.7806e-05,0.014973,0
0.001155,0.16606,6.7995e-05,-0.028131,0
0.001155,0.16606,6.7995e-05,-0.028131,0
0.00128,0.11162,-4.0698e-05,-0.0063521,0
0.00128,0.11162,-4.0698e-05,-0.0063521,0
0.0010736,0.15336,-9.9782e-05,0.045372,0
0.0010736,0.15336,-9.9782e-05,0.045372,0
0.0010805,0.20236,0.00016559,0.013158,0
0.0010805,0.20236,0.00016559,0.013158,0
0.0014048,0.17967,0.00031544,-0.031307,0
0.0014048,0.17967,0.00031544,-0.031307,0
0.0017114,0.13975,0.00014844,-0.034029,0
0.0017114,0.13975,0.00014844,-0.034029,0
0.0017017,0.11162,-0.00010239,-0.012704,0
0.0017017,0.11162,-0.00010239,-0.012704,0
0.0015066,0.11434,-0.00012701,0.0045372,0
0.0015066,0.11434,-0.00012701,0.0045372,0
0.0014477,0.12069,-4.746e-05,0.0063521,0
0.0014477,0.12069,-4.746e-05,0.0063521,0
0.0014116,0.12704,6.1161e-05,-0.00090744,0
0.0014116,0.12704,6.1161e-05,-0.00090744,0
0.00157,0.11887,7.7122e-05,-0.012704,0
0.00157,0.11887,7.7122e-05,-0.012704,0
0.0015659,0.10163,-8.7741e-05,0.01951,0
0.0015659,0.10163,-8.7741e-05,0.01951,0
0.0013945,0.15789,-0.00016033,0.035844,0
0.0013945,0.15789,-0.00016033,0.035844,0
0.0012452,0.17332,-0.00014558,-0.0054446,0
0.0012452,0.17332,-0.00014558,-0.0054446,0
0.0011033,0.14701,-8.4383e-05,-0.0054446,0
0.0011033,0.14701,-8.4383e-05,-0.0054446,0
0.0010765,0.16243,-3.1866e-05,0.012704,0
0.0010765,0.16243,-3.1866e-05,0.012704,0
0.0010396,0.17241,-5.3209e-05,0.016788,0
0.0010396,0.17241,-5.3209e-05,0.016788,0
0.00097004,0.19601,-3.684e-05,0.0077132,0
0.00097004,0.19601,-3.684e-05,0.0077132,0
0.00096593,0.18784,8.2249e-05,-0.022232,0
0.00096593,0.18784,8.2249e-05,-0.022232,0
0.0011345,0.15154,8.5396e-05,-0.017241,0
0.0011345,0.15154,8.5396e-05,-0.017241,0
0.0011367,0.15336,0.0002885,-0.017695,0
0.0011367,0.15336,0.0002885,-0.017695,0
0.0017115,0.11615,0.00043347,-0.049456,0
0.0017115,0.11615,0.00043347,-0.049456,0
0.0020037,0.054446,-9.2863e-05,-0.010436,0
0.0020037,0.054446,-9.2863e-05,-0.010436,0
0.0015258,0.095281,-0.0002041,0.02677,0
0.0015258,0.095281,-0.0002041,0.02677,0
0.0015955,0.10799,6.7579e-05,-0.003176,0
0.0015955,0.10799,6.7579e-05,-0.003176,0
0.001661,0.088929,-1.6565e-05,-0.010889,0
0.001661,0.088929,-1.6565e-05,-0.010889,0
0.0015623,0.086207,-8.6259e-07,-0.0013612,0
0.0015623,0.086207,-8.6259e-07,-0.0013612,0
0.0016593,0.086207,-4.6883e-05,0.0099819,0
0.0016593,0.086207,-4.6883e-05,0.0099819,0
0.0014686,0.10617,-0.00011328,0.0045372,0
0.0014686,0.10617,-0.00011328,0.0045372,0
0.0014327,0.095281,0.00049663,-0.00045372,0
0.0014327,0.095281,0.00049663,-0.00045372,0
0.0024618,0.10526,0.0010735,0.01951,0
0.0024618,0.10526,0.0010735,0.01951,0
0.0035797,0.1343,0.00058846,0.018149,0
0.0035797,0.1343,0.00058846,0.018149,0
0.0036387,0.14156,-0.00023991,-0.0049909,0
0.0036387,0.14156,-0.00023991,-0.0049909,0
0.0030999,0.12432,-0.00059365,-0.012704,0
0.0030999,0.12432,-0.00059365,-0.012704,0
0.0024514,0.11615,-0.00065205,0.0040835,0
0.0024514,0.11615,-0.00065205,0.0040835,0
0.0017958,0.13249,-0.00040551,0.0058984,0
0.0017958,0.13249,-0.00040551,0.0058984,0
0.0016404,0.12795,0.00022961,-0.00090744,0
0.0016404,0.12795,0.00022961,-0.00090744,0
0.002255,0.13067,0.0006029,0.021325,0
0.002255,0.13067,0.0006029,0.021325,0
0.0028462,0.1706,0.00027828,0.036751,0
0.0028462,0.1706,0.00027828,0.036751,0
0.0028116,0.20417,-0.00016375,0.00045372,0
0.0028116,0.20417,-0.00016375,0.00045372,0
0.0025187,0.17151,0.00018456,-0.041289,0
0.0025187,0.17151,0.00018456,-0.041289,0
0.0031807,0.1216,0.00076815,-0.043103,0
0.0031807,0.1216,0.00076815,-0.043103,0
0.004055,0.085299,0.00039029,-0.023593,0
0.004055,0.085299,0.00039029,-0.023593,0
0.0039612,0.07441,-0.00025205,0.014065,0
0.0039612,0.07441,-0.00025205,0.014065,0
0.0035509,0.11343,-0.00026417,0.033122,0
0.0035509,0.11343,-0.00026417,0.033122,0
0.0034329,0.14065,-0.00030313,0.027677,0
0.0034329,0.14065,-0.00030313,0.027677,0
0.0029446,0.16878,-0.00057513,0.022232,0
0.0029446,0.16878,-0.00057513,0.022232,0
0.0022826,0.18512,-0.00031189,-0.011343,0
0.0022826,0.18512,-0.00031189,-0.011343,0
0.0023209,0.1461,0.00055586,-0.035844,0
0.0023209,0.1461,0.00055586,-0.035844,0
0.0033944,0.11343,0.0014337,-0.017241,0
0.0033944,0.11343,0.0014337,-0.017241,0
0.0051883,0.11162,0.0019807,0.0013612,0
0.0051883,0.11162,0.0019807,0.0013612,0
0.0073557,0.11615,0.0020349,0.0063521,0
0.0073557,0.11615,0.0020349,0.0063521,0
0.0092582,0.12432,0.0014381,0.011797,0
0.0092582,0.12432,0.0014381,0.011797,0
0.010232,0.13975,0.0006395,0.0090744,0
0.010232,0.13975,0.0006395,0.0090744,0
0.010537,0.14247,1.9658e-05,0,0
0.010537,0.14247,1.9658e-05,0,0
0.010271,0.13975,-2.4397e-05,-0.0018149,0
0.010271,0.13975,-2.4397e-05,-0.0018149,0
0.010488,0.13884,0.00027408,-0.0077132,0
0.010488,0.13884,0.00027408,-0.0077132,0
0.010819,0.12432,-0.00017838,-0.013612,0
0.010819,0.12432,-0.00017838,-0.013612,0
0.010132,0.11162,-0.00096433,-0.00045372,0
0.010132,0.11162,-0.00096433,-0.00045372,0
0.0088906,0.12341,-0.0011605,0.0045372,0
0.0088906,0.12341,-0.0011605,0.0045372,0
0.0078107,0.12069,-0.00080576,-0.014973,0
0.0078107,0.12069,-0.00080576,-0.014973,0
0.0072791,0.093466,-0.00098165,-0.019964,0
0.0072791,0.093466,-0.00098165,-0.019964,0
0.0058474,0.080762,-0.0015632,-0.0018149,0
0.0058474,0.080762,-0.0015632,-0.0018149,0
0.0041528,0.089837,-0.0010377,0.0095281,0
0.0041528,0.089837,-0.0010377,0.0095281,0
0.0037719,0.099819,-0.00031514,-0.00045372,0
0.0037719,0.099819,-0.00031514,-0.00045372,0
0.0035225,0.088929,-0.00012932,-0.014065,0
0.0035225,0.088929,-0.00012932,-0.014065,0
0.0035133,0.071688,0.0002178,-0.0068058,0
0.0035133,0.071688,0.0002178,-0.0068058,0
0.0039581,0.075318,0.00045546,0.013158,0
0.0039581,0.075318,0.00045546,0.013158,0
0.0044242,0.098004,0.0020449,0.019056,0
0.0044242,0.098004,0.0020449,0.019056,0
0.008048,0.11343,0.0036424,0.01951,0
0.008048,0.11343,0.0036424,0.01951,0
0.011709,0.13702,0.0029957,0.019964,0
0.011709,0.13702,0.0029957,0.019964,0
0.014039,0.15336,0.0022864,0.003176,0
0.014039,0.15336,0.0022864,0.003176,0
0.016282,0.14338,0.0009248,0.025408,0
0.016282,0.14338,0.0009248,0.025408,0
0.015889,0.20417,0.00046333,0.053085,0
0.015889,0.20417,0.00046333,0.053085,0
0.017208,0.24955,0.0011109,-0.012704,0
0.017208,0.24955,0.0011109,-0.012704,0
0.018111,0.17877,-0.001534,-0.063975,0
0.018111,0.17877,-0.001534,-0.063975,0
0.01414,0.1216,-0.003723,-0.040381,0
0.01414,0.1216,-0.003723,-0.040381,0
0.010665,0.098004,-0.0026333,-0.027677,0
0.010665,0.098004,-0.0026333,-0.027677,0
0.0088739,0.066243,-0.0013325,-0.01951,0
0.0088739,0.066243,-0.0013325,-0.01951,0
0.0079997,0.058984,0.00060343,-0.0090744,0
0.0079997,0.058984,0.00060343,-0.0090744,0
0.010081,0.048094,0.0011841,-0.01225,0
0.010081,0.048094,0.0011841,-0.01225,0
0.010368,0.034483,-0.0014057,-0.003176,0
0.010368,0.034483,-0.0014057,-0.003176,0
0.0072694,0.041742,-0.0028397,0.0086207,0
0.0072694,0.041742,-0.0028397,0.0086207,0
0.0046884,0.051724,0.02872,0.00045372,0
0.0046884,0.051724,0.02872,0.00045372,0
0.0095394,0.043557,-0.0053656,0.017695,0
0.0095394,0.043557,-0.0053656,0.017695,0
0.0052152,0.068058,-0.0027123,0.019964,0
0.0052152,0.068058,-0.0027123,0.019964,0
0.0041147,0.083485,-0.000833,0.008167,0
0.0041147,0.083485,-0.000833,0.008167,0
0.0035492,0.084392,-0.00039642,-0.003176,0
0.0035492,0.084392,-0.00039642,-0.003176,0
0.0033219,0.077132,-0.00014839,0,0
0.0033219,0.077132,-0.00014839,0,0
0.0032524,0.084392,-0.00029805,0.023593,0
0.0032524,0.084392,-0.00029805,0.023593,0
0.0027258,0.12432,-0.00026347,0.022232,0
0.0027258,0.12432,-0.00026347,0.022232,0
0.0027255,0.12886,0.00014443,-0.0058984,0
0.0027255,0.12886,0.00014443,-0.0058984,0
0.0030146,0.11252,0.00023895,-0.014065,0
0.0030146,0.11252,0.00023895,-0.014065,0
0.0032034,0.10073,5.5304e-05,-0.010889,0
0.0032034,0.10073,5.5304e-05,-0.010889,0
0.0031252,0.090744,-0.00014922,-0.0013612,0
0.0031252,0.090744,-0.00014922,-0.0013612,0
0.0029049,0.098004,-0.00010387,0.008167,0
0.0029049,0.098004,-0.00010387,0.008167,0
0.0029175,0.10708,-0.00011933,0.017241,0
0.0029175,0.10708,-0.00011933,0.017241,0
0.0026663,0.13249,-0.00034366,0.025408,0
0.0026663,0.13249,-0.00034366,0.025408,0
0.0022302,0.15789,-0.00030803,0.012704,0
0.0022302,0.15789,-0.00030803,0.012704,0
0.0020502,0.15789,-0.00015953,-0.0086207,0
0.0020502,0.15789,-0.00015953,-0.0086207,0
0.0019111,0.14065,0.00024234,-0.018603,0
0.0019111,0.14065,0.00024234,-0.018603,0
0.0025349,0.12069,0.00046427,-0.010436,0
0.0025349,0.12069,0.00046427,-0.010436,0
0.0028396,0.11978,-1.0827e-05,0.014973,0
0.0028396,0.11978,-1.0827e-05,0.014973,0
0.0025132,0.15064,-0.00025324,0.022232,0
0.0025132,0.15064,-0.00025324,0.022232,0
0.0023332,0.16425,8.972e-06,0.0049909,0
0.0023332,0.16425,8.972e-06,0.0049909,0
0.0025312,0.16062,0.00016335,0.00090744,0
0.0025312,0.16062,0.00016335,0.00090744,0
0.0026599,0.16606,0.0002021,0.0068058,0
0.0026599,0.16606,0.0002021,0.0068058,0
0.0029353,0.17423,7.4273e-05,0.0072595,0
0.0029353,0.17423,7.4273e-05,0.0072595,0
0.0028084,0.18058,0.0025106,-0.014065,0
0.0028084,0.18058,0.0025106,-0.014065,0
0.0079565,0.1461,0.0030984,-0.039927,0
0.0079565,0.1461,0.0030984,-0.039927,0
0.0090052,0.10073,0.0013039,-0.034483,0
0.0090052,0.10073,0.0013039,-0.034483,0
0.010564,0.077132,0.0017909,-0.003176,0
0.010564,0.077132,0.0017909,-0.003176,0
0.012587,0.094374,8.0179e-05,0.01225,0
0.012587,0.094374,8.0179e-05,0.01225,0
0.010725,0.10163,-0.00098888,-0.0063521,0
0.010725,0.10163,-0.00098888,-0.0063521,0
0.010609,0.08167,-0.0011488,0.016788,0
0.010609,0.08167,-0.0011488,0.016788,0
0.008427,0.13521,0.001054,0.030399,0
0.008427,0.13521,0.001054,0.030399,0
0.012717,0.14247,0.0049675,-0.025408,0
0.012717,0.14247,0.0049675,-0.025408,0
0.018362,0.084392,0.0031242,-0.029946,0
0.018362,0.084392,0.0031242,-0.029946,0
0.018966,0.082577,0.00038708,0,0
0.018966,0.082577,0.00038708,0,0
0.019136,0.084392,0.00101,-0.0058984,0
0.019136,0.084392,0.00101,-0.0058984,0
0.020986,0.07078,0.0038384,-0.01588,0
0.020986,0.07078,0.0038384,-0.01588,0
0.026813,0.052632,0.006141,-0.016788,0
0.026813,0.052632,0.006141,-0.016788,0
0.033267,0.037205,0.0044501,-0.008167,0
0.033267,0.037205,0.0044501,-0.008167,0
0.035713,0.036298,0.0019921,0.00045372,0
0.035713,0.036298,0.0019921,0.00045372,0
0.037252,0.038113,0.00062447,-0.00045372,0
0.037252,0.038113,0.00062447,-0.00045372,0
0.036962,0.03539,-0.0011108,-0.00045372,0
0.036962,0.03539,-0.0011108,-0.00045372,0
0.03503,0.037205,-0.0015649,0.0036298,0
0.03503,0.037205,-0.0015649,0.0036298,0
0.033832,0.04265,-0.0013607,0.0040835,0
0.033832,0.04265,-0.0013607,0.0040835,0
0.032309,0.045372,-0.0021669,0.0099819,0
0.032309,0.045372,-0.0021669,0.0099819,0
0.029498,0.062613,-0.0038856,0.014973,0
0.029498,0.062613,-0.0038856,0.014973,0
0.024537,0.075318,-0.0043252,0.011797,0
0.024537,0.075318,-0.0043252,0.011797,0
0.020848,0.086207,-0.0011313,0.0049909,0
0.020848,0.086207,-0.0011313,0.0049909,0
0.022275,0.085299,0.0010824,-0.0068058,0
0.022275,0.085299,0.0010824,-0.0068058,0
0.023013,0.072595,0.00099228,-0.0054446,0
0.023013,0.072595,0.00099228,-0.0054446,0
0.024259,0.07441,0.006386,0.0013612,0
0.024259,0.07441,0.006386,0.0013612,0
0.0058232,0.07441,-0.0040522,0.0027223,0
0.0058232,0.07441,-0.0040522,0.0027223,0
0.0049269,0.069873,-0.0012574,0,0
0.0049269,0.069873,-0.0012574,0,0
0.0033084,0.07441,-0.0012536,0.008167,0
0.0033084,0.07441,-0.0012536,0.008167,0
0.0024197,0.086207,-0.00052196,0.012704,0
0.0024197,0.086207,-0.00052196,0.012704,0
0.0022645,0.099819,-0.00015334,0.015426,0
0.0022645,0.099819,-0.00015334,0.015426,0
0.002113,0.11706,-0.00030207,0.0018149,0
0.002113,0.11706,-0.00030207,0.0018149,0
0.0016603,0.10345,-0.00023102,-0.0013612,0
0.0016603,0.10345,-0.00023102,-0.0013612,0
0.0016509,0.11434,0.0034925,0.0013612,0
0.0016509,0.11434,0.0034925,0.0013612,0
0.0086453,0.10617,0.0062482,-0.024501,0
0.0086453,0.10617,0.0062482,-0.024501,0
0.014147,0.065336,0.0042482,-0.022686,0
0.014147,0.065336,0.0042482,-0.022686,0
0.017142,0.060799,0.0027441,-0.0049909,0
0.017142,0.060799,0.0027441,-0.0049909,0
0.019635,0.055354,0.0021004,-0.0063521,0
0.019635,0.055354,0.0021004,-0.0063521,0
0.021343,0.048094,0.00089291,-0.0049909,0
0.021343,0.048094,0.00089291,-0.0049909,0
0.021421,0.045372,-0.00022407,-0.00045372,0
0.021421,0.045372,-0.00022407,-0.00045372,0
0.020894,0.047187,-0.00049496,0.0049909,0
0.020894,0.047187,-0.00049496,0.0049909,0
0.020431,0.055354,-0.00077906,0.010436,0
0.020431,0.055354,-0.00077906,0.010436,0
0.019336,0.068058,-0.0011396,0.0018149,0
0.019336,0.068058,-0.0011396,0.0018149,0
0.018152,0.058984,-0.00077491,-0.0063521,0
0.018152,0.058984,-0.00077491,-0.0063521,0
0.017787,0.055354,5.686e-05,-0.00045372,0
0.017787,0.055354,5.686e-05,-0.00045372,0
0.018266,0.058076,0.00093503,-0.0022686,0
0.018266,0.058076,0.00093503,-0.0022686,0
0.019657,0.050817,0.0011422,-0.0072595,0
0.019657,0.050817,0.0011422,-0.0072595,0
0.02055,0.043557,0.00078189,-0.0077132,0
0.02055,0.043557,0.00078189,-0.0077132,0
0.02122,0.03539,0.0015564,-0.00045372,0
0.02122,0.03539,0.0015564,-0.00045372,0
0.023663,0.04265,0.0006193,0.0077132,0
0.023663,0.04265,0.0006193,0.0077132,0
0.022459,0.050817,-0.0026911,0.0049909,0
0.022459,0.050817,-0.0026911,0.0049909,0
0.018281,0.052632,-0.0031079,0.0049909,0
0.018281,0.052632,-0.0031079,0.0049909,0
0.016243,0.060799,-0.0025692,0.0086207,0
0.016243,0.060799,-0.0025692,0.0086207,0
0.013142,0.069873,-0.00093999,0.0027223,0
0.013142,0.069873,-0.00093999,0.0027223,0
0.014363,0.066243,0.0016742,0.0090744,0
0.014363,0.066243,0.0016742,0.0090744,0
0.016491,0.088022,-0.0010394,0.014519,0
0.016491,0.088022,-0.0010394,0.014519,0
0.012284,0.095281,-0.0054669,0.0027223,0
0.012284,0.095281,-0.0054669,0.0027223,0
0.005557,0.093466,-0.00056956,0.0068058,0
0.005557,0.093466,-0.00056956,0.0068058,0
0.011145,0.10889,0.0027608,0.015426,0
0.011145,0.10889,0.0027608,0.015426,0
0.011079,0.12432,-0.0041586,0.01225,0
0.011079,0.12432,-0.0041586,0.01225,0
0.0028281,0.13339,-0.0041936,0.0068058,0
0.0028281,0.13339,-0.0041936,0.0068058,0
0.0026913,0.13793,-0.00010971,0.0018149,0
0.0026913,0.13793,-0.00010971,0.0018149,0
0.0026087,0.13702,7.4747e-05,-0.0099819,0
0.0026087,0.13702,7.4747e-05,-0.0099819,0
0.0028408,0.11797,0.002343,-0.018603,0
0.0028408,0.11797,0.002343,-0.018603,0
0.0072948,0.099819,0.0022773,-0.024047,0
0.0072948,0.099819,0.0022773,-0.024047,0
0.0073953,0.069873,-0.00025632,-0.010436,0
0.0073953,0.069873,-0.00025632,-0.010436,0
0.0067821,0.078947,-0.00047262,0.008167,0
0.0067821,0.078947,-0.00047262,0.008167,0
0.0064501,0.086207,-0.0025174,0.0058984,0
0.0064501,0.086207,-0.0025174,0.0058984,0
0.0017473,0.090744,-0.0023969,0.0099819,0
0.0017473,0.090744,-0.0023969,0.0099819,0
0.0016564,0.10617,-0.00011542,0.014519,0
0.0016564,0.10617,-0.00011542,0.014519,0
0.0015164,0.11978,-7.9854e-05,0.023593,0
0.0015164,0.11978,-7.9854e-05,0.023593,0
0.0014967,0.15336,0.0001516,0.01588,0
0.0014967,0.15336,0.0001516,0.01588,0
0.0018196,0.15154,0.00036475,0.0018149,0
0.0018196,0.15154,0.00036475,0.0018149,0
0.0022262,0.15699,0.00017093,0.0090744,0
0.0022262,0.15699,0.00017093,0.0090744,0
0.0021615,0.16969,0.0002818,-0.0018149,0
0.0021615,0.16969,0.0002818,-0.0018149,0
0.0027898,0.15336,0.0019349,-0.02314,0
0.0027898,0.15336,0.0019349,-0.02314,0
0.0060313,0.12341,0.0035741,-0.026316,0
0.0060313,0.12341,0.0035741,-0.026316,0
0.009938,0.10073,0.0017004,-0.014519,0
0.009938,0.10073,0.0017004,-0.014519,0
0.009432,0.094374,-5.9707e-05,-0.003176,0
0.009432,0.094374,-5.9707e-05,-0.003176,0
0.0098186,0.094374,-7.0698e-05,-0.0013612,0
0.0098186,0.094374,-7.0698e-05,-0.0013612,0
0.0092906,0.091652,-0.0028908,0.003176,0
0.0092906,0.091652,-0.0028908,0.003176,0
0.004037,0.10073,-0.0015744,0.0036298,0
0.004037,0.10073,-0.0015744,0.0036298,0
0.0061418,0.098911,0.0033881,-0.0058984,0
0.0061418,0.098911,0.0033881,-0.0058984,0
0.010813,0.088929,0.0016604,0.0095281,0
0.010813,0.088929,0.0016604,0.0095281,0
0.0094626,0.11797,-0.0038606,0.029946,0
0.0094626,0.11797,-0.0038606,0.029946,0
0.0030919,0.14882,-0.0031799,0.025862,0
0.0030919,0.14882,-0.0031799,0.025862,0
0.0031027,0.16969,0.00012116,0.01951,0
0.0031027,0.16969,0.00012116,0.01951,0
0.0033342,0.18784,0.00020545,0.0049909,0
0.0033342,0.18784,0.00020545,0.0049909,0
