@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
7.186,-4.1592,753.66,1.5317,16,1
7.8936,-4.2028,753.66,1.5972,14,1
14.306,-4.1341,753.66,1.6394,13,1
14.259,-4.1365,775.2,1.5939,13,1
6.6206,-4.2635,775.2,1.595,13,1
12.011,-4.2606,775.2,1.6261,14,1
34.334,-4.0736,775.2,1.6909,14,1
23.636,-4.1467,775.2,1.655,13,1
13.414,-4.2096,775.2,1.6518,13,1
11.591,-4.1696,775.2,1.6728,13,1
-5.7931,-4.3521,775.2,1.6583,13,1
-15.087,-4.4666,775.2,1.6138,13,1
-16.375,-4.4738,775.2,1.5611,14,1
-13.303,-4.4848,775.2,1.5831,14,1
-4.518,-4.3713,775.2,1.5919,14,1
2.1987,-4.3508,775.2,1.6107,14,1
0.79506,-4.3854,775.2,1.5928,14,1
-0.36538,-4.4421,775.2,1.5899,14,1
1.037,-4.3268,775.2,1.6034,13,1
-13.258,-4.4271,775.2,1.5841,13,1
-46.931,-4.9312,753.66,1.496,13,1
-58.554,-5.1073,796.73,1.344,15,1
-38.319,-4.7029,796.73,1.4466,14,1
-49.276,-4.9469,796.73,1.4079,17,1
-45.747,-5.2728,753.66,1.1995,13,1
-41.815,-5.4364,775.2,1.2166,19,1
-37.722,-5.9647,796.73,0.6782,24,1
-39.047,-5.7283,775.2,1.1645,17,1
-54.349,-5.6629,775.2,0.41573,13,1
-80.053,-5.6928,753.66,0.3392,19,1
-85.456,-5.7152,775.2,0.31478,28,1
-99.932,-5.8772,732.13,0.3039,38,1
-118.71,-5.781,990.53,0.39219,73,1
-14.487,-5.9138,968.99,0.29842,77,1
621.7,-5.7691,818.26,0.48699,59,1
2104.7,-5.6279,839.79,1.1507,21,1
3018.9,-5.5774,839.79,1.3381,15,1
3023.3,-5.5407,818.26,1.2878,16,1
2189.3,-5.6312,775.2,1.1401,16,1
3491.4,-5.4549,753.66,1.4657,13,1
3141.1,-5.3322,732.13,1.4062,12,1
2204.3,-5.4858,667.53,1.2336,13,1
1747.2,-5.5791,602.93,0.71888,23,1
977.89,-5.5748,559.86,0.46641,38,1
480.66,-5.6294,473.73,0.51806,36,1
76.445,-5.6923,409.13,0.78667,34,1
-127.88,-6.0298,366.06,0.64531,61,1
-151.23,-6.0275,796.73,0.36706,70,1
-142.67,-5.9677,753.66,0.51406,52,1
-124.17,-5.8916,775.2,0.53283,44,1
-116.66,-5.8377,753.66,0.44528,45,0
-127.51,-5.9835,775.2,0.49715,57,0
-122.31,-6.0172,796.73,0.32963,90,0
-130.03,-6.1338,1076.7,0.31327,89,0
-129.12,-6.0976,839.79,0.31982,79,0
-130.62,-6.1684,689.06,0.35508,86,0
-131.49,-6.1937,796.73,0.32708,88,0
-130.96,-6.252,775.2,0.3097,92,0
-133.66,-6.1752,5081.8,0.35469,98,0
-125.69,-6.2207,5103.4,0.32776,95,0
-115.99,-6.1297,3509.9,0.42664,89,0
-96.054,-6.05,2519.4,0.37475,67,0
-80.948,-6.1373,3445.3,0.2822,65,0
-65.607,-6.0543,689.06,0.46056,80,0
-52.662,-6.0269,775.2,0.6191,64,0
-43.349,-6.1041,839.79,0.33306,48,0
-39.044,-6.1359,753.66,0.35478,70,0
-35.853,-5.9814,667.53,0.39106,59,0
-33.807,-6.0036,753.66,0.36226,88,0
-34.299,-5.948,775.2,0.67824,116,0
-30.038,-6.1287,796.73,0.6189,40,0
-35.036,-6.0415,667.53,0.33801,73,0
-50.195,-6.1541,689.06,0.26464,85,0
-73.128,-6.2511,4586.6,0.32272,88,0
-83.574,-6.3356,4995.7,0.25194,123,0
-72.202,-6.3357,5124.9,0.34957,139,0
-45.431,-6.3488,258.4,0.36654,151,0
-47.269,-6.4451,107.67,0.23721,190,0
-77.123,-5.3621,646,0.7537,40,1
63.085,-5.2408,947.46,1.1046,17,1
44.356,-5.5532,581.4,0.8761,47,1
111.61,-5.5098,1119.7,0.85532,37,1
576.09,-5.1285,1055.1,1.2769,22,1
1377.8,-4.6817,1055.1,1.3902,22,1
2691.1,-4.4903,1055.1,1.4664,27,1
3869.2,-4.6426,1076.7,1.3922,22,1
4451.1,-4.7259,1098.2,1.471,20,1
4600,-4.7861,1098.2,1.4257,27,1
4397.5,-4.9339,1119.7,1.2364,36,1
4490,-5.0012,1119.7,1.1983,55,1
4980.5,-4.9767,1119.7,1.2556,71,1
4832.1,-5.0502,1141.3,1.152,86,1
5642.2,-4.9871,1141.3,1.2369,85,1
6020.3,-5.0063,1141.3,1.2804,88,1
5376.9,-5.0553,1162.8,1.1623,104,1
5362.3,-5.1802,1162.8,1.1411,104,1
5563.1,-4.9983,1162.8,1.2632,104,1
5617.9,-5.0802,1162.8,1.2394,114,1
6032,-5.0915,1162.8,1.2794,112,1
5546.4,-5.0247,1162.8,1.2423,115,1
5386.4,-5.0526,1162.8,1.236,105,1
5440.7,-4.9856,1162.8,1.2523,86,1
5475.5,-5.0222,1162.8,1.2758,84,1
5819.4,-4.9779,1162.8,1.3556,90,1
5628.4,-4.8864,1162.8,1.3619,105,1
5296.7,-4.9472,1162.8,1.3286,83,1
5187.4,-4.8278,1162.8,1.3567,85,1
5448.9,-4.8588,1184.3,1.3677,100,1
5992.1,-4.8988,1184.3,1.3846,116,1
5955.5,-4.8359,1184.3,1.3669,117,1
6279.1,-4.7681,1184.3,1.3849,117,1
6006.7,-4.7841,1184.3,1.3773,117,1
6341.6,-4.7297,1184.3,1.4245,112,1
6539.7,-4.7441,1184.3,1.4375,94,1
6039.8,-4.752,1184.3,1.4102,75,1
5788,-4.7826,1205.9,1.3873,68,1
5764.4,-4.8834,1205.9,1.4014,36,1
5438.4,-4.9252,1227.4,1.3045,90,1
6207.9,-4.8636,1227.4,1.384,65,1
6260.3,-5.0049,1248.9,1.3109,28,1
5702.7,-5.1103,1270.5,1.3028,44,1
5821.7,-5.0709,1270.5,1.4024,33,1
5395.1,-4.9544,1292,1.4645,23,1
4811,-4.9114,1292,1.4723,26,1
4394.5,-4.9646,1292,1.462,38,1
4003.3,-5.0033,1313.5,1.3657,51,1
3556.6,-5.0984,1335.1,1.2121,59,1
4488.3,-4.8131,1335.1,1.5542,58,1
3416.8,-4.8728,1356.6,1.404,66,1
3610.7,-4.9424,1335.1,1.4502,52,1
3693,-5.2005,1313.5,1.245,41,1
2808.6,-5.3981,1292,0.92801,50,1
2181.5,-5.6278,1205.9,0.62096,28,1
551.62,-5.6683,1313.5,0.59173,36,1
217.83,-5.6021,1292,0.87161,23,1
866.33,-5.5504,646,0.67223,28,1
2516,-5.4074,1033.6,0.81421,21,1
3377.6,-5.3793,1055.1,0.90631,19,1
2934.9,-5.4419,1162.8,0.63353,24,1
3805.5,-5.1556,1119.7,1.3783,21,1
3760.6,-4.7418,1119.7,1.6723,20,1
2947.5,-4.6119,1098.2,1.6173,20,1
2399.2,-4.9905,1076.7,1.3746,19,1
2513.5,-5.0246,1033.6,1.3468,19,1
2515.4,-4.8367,1012.1,1.3647,20,1
2274.5,-4.7696,1012.1,1.4874,18,1
1930,-4.7441,1012.1,1.5032,18,1
1889.2,-4.8828,1012.1,1.4568,18,1
1875.8,-4.7676,1012.1,1.4245,18,1
1867.8,-4.6334,1012.1,1.4745,18,1
1737.4,-4.6928,1012.1,1.4778,22,1
1611.1,-4.6623,1012.1,1.4495,19,1
1603,-4.6871,1012.1,1.4682,20,1
1502.2,-4.6184,1012.1,1.4504,25,1
1393.6,-4.6786,1033.6,1.4524,28,1
1633.1,-4.5898,1033.6,1.471,27,1
1960.2,-4.501,1033.6,1.4874,28,1
2144.9,-4.5012,1033.6,1.5203,28,1
1741.1,-4.5434,1033.6,1.4651,28,1
1662.3,-4.5674,1033.6,1.4287,28,1
1779.7,-4.4853,1033.6,1.4818,28,1
1837.7,-4.433,1033.6,1.5211,25,1
1760.3,-4.4629,1033.6,1.5082,28,1
1661.6,-4.4421,1033.6,1.4738,28,1
1579.2,-4.496,1033.6,1.4379,24,1
1544.3,-4.502,1033.6,1.4493,28,1
1555,-4.4649,1033.6,1.4592,26,1
1505.4,-4.443,1033.6,1.4661,19,1
1578.9,-4.4421,1033.6,1.4566,21,1
1683.7,-4.3963,1033.6,1.443,19,1
1730.2,-4.4493,1033.6,1.471,19,1
1263.7,-4.5148,1012.1,1.4607,18,1
1138.2,-4.7042,1012.1,1.4455,18,1
1233.9,-4.5731,1012.1,1.4532,18,1
1295.7,-4.6101,1012.1,1.4826,18,1
1171.4,-4.62,990.53,1.5167,18,1
1129.2,-4.4985,990.53,1.5662,18,1
742.32,-4.7377,990.53,1.4611,27,1
457.68,-4.8233,968.99,1.302,40,1
211.23,-5.0559,947.46,1.2511,18,1
345.65,-4.8127,968.99,1.3661,20,1
169.43,-4.9512,947.46,1.179,17,1
142.04,-4.8687,495.26,1.0878,29,1
10.487,-5.0849,495.26,1.015,31,1
-15.46,-5.2182,473.73,1.1228,34,1
-16.135,-5.3014,495.26,0.96383,26,1
129.25,-4.7865,990.53,1.4818,19,1
60.719,-4.9058,1012.1,1.4473,18,1
109.92,-4.6264,990.53,1.5225,18,1
80.662,-4.6466,1012.1,1.4876,18,1
17.518,-4.8794,1012.1,1.3145,18,1
-0.25121,-5.1038,1012.1,0.60658,19,1
-0.67339,-4.906,818.26,1.425,15,1
32.085,-4.4434,818.26,1.6034,15,1
29.664,-4.4557,818.26,1.5559,15,1
26.628,-4.4685,818.26,1.5686,15,1
34.264,-4.3338,839.79,1.6131,15,1
50.581,-4.2244,839.79,1.6657,15,1
42.993,-4.1991,839.79,1.6784,15,1
24.616,-4.2517,839.79,1.6847,15,1
36.185,-4.1084,839.79,1.703,15,1
36.996,-4.1432,818.26,1.6782,15,1
39.609,-4.0688,818.26,1.6775,15,1
51.995,-3.9809,818.26,1.696,15,1
62.258,-3.9983,839.79,1.6876,15,1
60.944,-3.971,839.79,1.688,15,1
43.072,-4.0514,839.79,1.724,15,1
31.723,-4.0881,839.79,1.7222,15,1
37.718,-4.1135,839.79,1.6597,15,1
33.706,-4.1993,818.26,1.5545,15,1
56.281,-4.1059,818.26,1.5598,14,1
111.48,-3.8397,818.26,1.6205,14,1
85.324,-3.8844,796.73,1.5673,14,1
143.32,-3.5588,796.73,1.6716,14,1
125.93,-3.7342,796.73,1.6479,14,1
105.47,-3.7172,796.73,1.6194,14,1
111.61,-3.6994,796.73,1.5781,14,1
121.91,-3.696,775.2,1.6112,14,1
99.64,-3.7525,775.2,1.6737,13,1
-1.5874,-4.5143,732.13,1.4005,13,1
11.014,-4.4204,710.6,1.4844,12,1
-28.565,-4.7321,667.53,1.2534,11,1
-44.632,-4.8263,624.46,1.1008,11,1
-42.353,-4.7471,646,1.2719,12,1
-47.314,-5.0584,710.6,0.79555,11,1
-43.25,-5.2077,624.46,0.80118,14,1
-43.392,-5.3364,689.06,0.85623,26,1
-54.872,-5.407,646,0.65222,13,1
-61.83,-5.6189,689.06,0.54772,18,1
-78.009,-5.6977,667.53,0.37937,19,1
-66.504,-5.8285,775.2,0.55761,24,1
-77.09,-5.823,1012.1,0.36059,38,1
-97.487,-5.6771,1098.2,0.52742,44,1
-109.35,-5.7248,1098.2,0.43532,62,1
-99.824,-5.7583,990.53,0.35419,63,1
126.84,-5.5583,818.26,0.95935,32,1
827.05,-5.1525,796.73,1.3506,14,1
1224.7,-4.946,775.2,1.533,14,1
1271.8,-4.9814,753.66,1.4511,13,1
1258.3,-4.9835,732.13,1.5767,13,1
704.72,-4.9284,710.6,1.371,12,1
781.85,-5.0079,667.53,1.2762,11,1
608.66,-5.0378,624.46,1.0829,11,1
542.42,-5.0384,581.4,0.97548,12,1
208.17,-5.2196,495.26,0.6078,11,1
110.44,-5.1246,452.2,0.99045,9,1
100.36,-4.971,430.66,0.94587,10,1
-25.945,-5.2433,387.6,0.74892,13,1
-104.69,-5.6511,667.53,0.44221,17,1
-93.859,-5.5428,409.13,0.50692,25,1
-101.97,-5.7062,667.53,0.63409,15,1
-99.987,-5.7252,667.53,0.47859,30,0
-101.96,-5.838,667.53,0.49038,32,0
-107.79,-5.9389,667.53,0.47039,59,0
-110.89,-6.0447,624.46,0.44063,65,0
-113.1,-6.1852,689.06,0.34497,67,0
-24.85,-5.9888,21.533,0.11592,229,0
-25.225,-6.0746,43.066,0.10169,301,0
-25.36,-6.0609,64.6,0.27409,301,0
-23.95,-6.0957,21.533,0.13719,287,0
-25.571,-5.9444,43.066,0.13852,248,0
-30.4,-6.1695,43.066,0.16829,175,0
-38.315,-6.0625,64.6,0.37082,73,0
-46.142,-5.9591,710.6,0.58511,47,0
-56.035,-6.159,710.6,0.53897,65,0
-50.57,-6.3464,818.26,0.36703,98,0
-42.955,-6.4549,21.533,0.1425,172,0
-36.695,-6.2846,64.6,0.10046,207,0
-29.886,-6.3068,21.533,0.14227,240,0
-30.08,-6.3435,64.6,0.22378,270,0
-31.465,-6.1837,193.8,0.48206,251,0
-28.242,-6.0753,64.6,0.078767,265,0
-28.238,-6.3275,43.066,0.11374,245,0
-36.737,-6.0335,1248.9,0.63189,60,0
-21.481,-4.4134,1292,1.4214,28,0
27.279,-4.1747,1270.5,1.4369,24,0
125.87,-4.1668,1227.4,1.4397,23,1
366.23,-3.9811,1184.3,1.5617,22,1
625.64,-3.8464,1162.8,1.688,21,1
800.19,-3.5855,1141.3,1.7263,21,1
952.93,-3.4143,1119.7,1.7083,21,1
1212.2,-3.2766,1119.7,1.7621,20,1
1098.7,-3.3509,1098.2,1.7007,20,1
1423,-3.4068,1119.7,1.765,20,1
1693.1,-4.7182,1119.7,1.5578,20,1
1484.7,-4.4661,1119.7,1.5178,30,1
1557.4,-4.5594,1098.2,1.5101,30,1
1671.9,-4.5956,1098.2,1.5398,32,1
1496.5,-4.6395,1076.7,1.4358,30,1
1836.4,-4.5398,1076.7,1.5302,26,1
1685,-4.6563,1076.7,1.4211,32,1
1342.6,-4.832,1055.1,1.2918,47,1
1449.5,-4.7533,1055.1,1.3575,42,1
1691.3,-4.6716,1055.1,1.417,35,1
1588.5,-4.7128,1055.1,1.367,38,1
1587.1,-4.7609,1055.1,1.3159,41,1
1702.9,-4.6071,1055.1,1.3208,39,1
1630.5,-4.7231,1033.6,1.225,50,1
1391.9,-4.8013,1033.6,1.2215,52,1
1542.7,-4.6473,1033.6,1.3461,34,1
1599.6,-4.6299,1033.6,1.314,28,1
1820.3,-4.5575,1033.6,1.393,26,1
1482.9,-4.6041,1012.1,1.3788,27,1
1314,-4.6823,1012.1,1.3804,27,1
1364.3,-4.6587,1012.1,1.394,31,1
1435.3,-4.614,1012.1,1.3771,27,1
1574.9,-4.58,1012.1,1.444,19,1
1477.7,-4.5829,1012.1,1.392,18,1
1822,-4.4664,1012.1,1.4694,18,1
1914.8,-4.353,1012.1,1.5126,18,1
1886.4,-4.3437,1012.1,1.5223,18,1
1591.4,-4.3894,990.53,1.5037,18,1
1358.7,-4.4983,990.53,1.496,18,1
1257.7,-4.5045,990.53,1.4936,18,1
1146.2,-4.5708,990.53,1.4701,22,1
959.6,-4.6616,968.99,1.3565,68,1
765.62,-4.7088,968.99,1.27,73,1
930.31,-4.7295,968.99,1.3943,69,1
742.17,-4.7722,968.99,1.3994,58,1
924.57,-4.699,968.99,1.4698,34,1
1038.5,-4.565,968.99,1.5265,23,1
966.26,-4.6286,968.99,1.4828,17,1
1012.8,-4.5871,968.99,1.479,17,1
1061.8,-4.5835,968.99,1.5128,17,1
1030.2,-4.5482,968.99,1.538,17,1
1057.7,-4.5396,968.99,1.5503,17,1
1137.1,-4.5397,968.99,1.5921,17,1
1109,-4.5744,968.99,1.6196,17,1
1093.1,-4.3654,968.99,1.6286,17,1
1105,-4.4098,968.99,1.6139,17,1
1096.1,-4.4012,947.46,1.6064,17,1
1028.9,-4.4977,947.46,1.5764,17,1
950.2,-4.5702,947.46,1.548,17,1
747.59,-4.6225,947.46,1.5013,17,1
542.98,-4.9332,925.93,1.4065,17,1
603.11,-4.837,925.93,1.4564,17,1
410.92,-4.9619,904.39,1.3738,36,1
342.89,-5.0803,904.39,1.3454,34,1
131.23,-5.3186,495.26,0.89609,24,1
124.65,-5.2673,516.8,0.99286,11,1
109.11,-5.042,538.33,1.3627,10,1
102.95,-5.0079,538.33,1.323,10,1
108.62,-4.9425,516.8,1.3287,10,1
114.99,-5.0595,516.8,1.2582,9,1
56.509,-5.1879,495.26,1.0532,9,1
81.382,-4.943,495.26,1.2937,12,1
84.319,-4.9164,495.26,1.3233,9,1
87.024,-5.1642,495.26,1.1077,13,1
151.7,-4.9816,473.73,1.1589,43,1
162.85,-5.0313,473.73,1.1167,29,1
234.21,-4.9623,495.26,1.1822,34,1
252.54,-4.9842,495.26,1.1675,64,1
257.1,-4.9408,495.26,1.1795,85,1
230.67,-4.991,495.26,1.1472,73,1
253.54,-5.0525,495.26,1.1249,60,1
321.68,-5.2268,495.26,1.0565,34,1
409.88,-5.2141,473.73,1.0848,40,1
430.66,-5.2187,473.73,1.1018,44,1
417.22,-5.4038,473.73,1.0488,30,1
327.29,-5.2564,904.39,1.1604,22,1
311.55,-5.0873,882.86,1.2449,70,1
300.84,-4.99,882.86,1.2536,65,1
324.94,-5.0871,882.86,1.1971,34,1
276.07,-5.0663,861.33,1.2363,84,1
171.3,-5.0699,861.33,1.2114,85,1
84.047,-5.1373,452.2,1.1334,50,1
31.725,-5.081,452.2,1.1439,23,1
10.494,-5.1429,473.73,1.1097,14,1
34.107,-5.0766,495.26,1.2098,11,1
22.619,-4.7413,516.8,1.4576,9,1
-23.294,-4.7923,516.8,1.4061,10,1
-73.272,-5.4659,559.86,0.92007,12,0
-64.351,-5.5119,516.8,0.83728,22,0
-56.685,-5.5645,516.8,0.8936,18,0
-53.389,-5.8368,882.86,0.66522,24,0
-49.538,-5.9475,473.73,0.61687,43,0
-54.901,-6.0152,516.8,0.52158,45,0
-59.956,-6.0638,516.8,0.7623,55,0
-69.627,-6.2572,516.8,0.50929,126,0
-81.496,-6.1809,624.46,0.42705,62,0
45.853,-4.4497,732.13,1.5275,14,0
143.98,-4.0213,753.66,1.7059,13,1
117.69,-4.2357,775.2,1.6811,14,1
131.74,-4.159,796.73,1.701,14,1
162.11,-4.2614,796.73,1.719,14,1
130.45,-4.4045,796.73,1.643,14,1
207.47,-4.2939,818.26,1.7099,14,1
240.64,-4.1822,818.26,1.6892,14,1
247.83,-4.1665,818.26,1.7012,15,1
238.05,-4.2243,818.26,1.6879,14,1
200.97,-4.331,818.26,1.6679,14,1
178.85,-4.4392,818.26,1.6689,14,1
186.76,-4.4571,818.26,1.6934,14,1
180.57,-4.4922,818.26,1.6959,14,1
162.47,-4.619,818.26,1.6763,14,1
166.53,-4.6687,818.26,1.6851,15,1
184.56,-5.2592,818.26,1.2833,15,1
514.84,-5.5718,861.33,0.89401,20,1
455.47,-5.0723,882.86,1.2801,46,1
622.61,-4.9843,882.86,1.362,47,1
727.53,-5.0173,882.86,1.3749,47,1
778.63,-5.0177,882.86,1.3691,47,1
787.39,-5.0336,882.86,1.3713,47,1
845.63,-5.0027,882.86,1.3713,47,1
960.27,-4.9721,904.39,1.3831,44,1
994.3,-4.9516,904.39,1.378,48,1
1085.7,-4.9597,904.39,1.3619,48,1
1240.4,-4.8871,904.39,1.4079,49,1
1389,-4.9133,925.93,1.4064,46,1
1539.3,-4.874,925.93,1.3804,45,1
1559.5,-4.8086,925.93,1.4021,45,1
1622.8,-4.8533,925.93,1.3941,52,1
1742,-4.8156,925.93,1.3925,37,1
1701.2,-4.8669,925.93,1.3617,27,1
1697.3,-4.7994,947.46,1.3773,39,1
1580.3,-4.855,947.46,1.3532,43,1
1583.2,-4.8785,925.93,1.3376,42,1
1560,-4.8435,925.93,1.3482,46,1
1530.3,-4.8231,925.93,1.3511,52,1
1393.3,-4.8337,925.93,1.3542,50,1
1310.6,-4.8567,925.93,1.389,49,1
1269.4,-4.8268,904.39,1.3519,56,1
1020.7,-4.8738,904.39,1.3368,46,1
952.06,-4.9306,904.39,1.3804,40,1
935.82,-4.8911,904.39,1.3865,48,1
881.95,-4.9277,904.39,1.3688,55,1
697.11,-5.0262,904.39,1.3543,56,1
687.9,-4.9707,904.39,1.3657,43,1
650.52,-4.9001,882.86,1.3778,46,1
668.23,-4.9163,882.86,1.3616,48,1
633.98,-4.8479,882.86,1.3712,55,1
636.28,-4.9065,904.39,1.3546,36,1
685.7,-4.8327,904.39,1.415,18,1
762.64,-4.8386,904.39,1.4308,34,1
809.28,-4.8204,904.39,1.4246,29,1
816.05,-4.805,904.39,1.4029,35,1
834.73,-4.7418,904.39,1.3984,28,1
937.03,-4.7472,925.93,1.4198,38,1
1009.2,-4.7861,925.93,1.4294,34,1
1014.4,-4.7583,925.93,1.4346,50,1
970.07,-4.8005,925.93,1.4336,57,1
1015,-4.7316,925.93,1.4582,60,1
1051.6,-4.7752,925.93,1.43,58,1
1132.5,-4.7601,925.93,1.4057,33,1
1364.6,-4.7764,925.93,1.435,20,1
1360.9,-4.7867,947.46,1.4376,37,1
1404.6,-4.7636,947.46,1.4195,61,1
1478.8,-4.6852,947.46,1.4133,65,1
1508.8,-4.7042,947.46,1.4298,75,1
1523.7,-4.6639,947.46,1.4422,77,1
1563.9,-4.7217,947.46,1.441,57,1
1561.7,-4.7318,947.46,1.4523,26,1
1574,-4.7461,947.46,1.4594,25,1
1644.1,-4.7576,947.46,1.4936,25,1
1616.5,-4.693,947.46,1.4827,51,1
1548.9,-4.7611,947.46,1.4473,35,1
1512.3,-4.8053,947.46,1.4335,43,1
1681.4,-4.7305,968.99,1.4173,39,1
1913.9,-4.7677,947.46,1.4073,50,1
1917.9,-4.6564,947.46,1.418,60,1
2005.5,-4.7084,947.46,1.4279,69,1
2019.7,-4.6513,947.46,1.4271,51,1
2105.5,-4.6616,968.99,1.4334,43,1
2084,-4.6945,947.46,1.4162,61,1
2064.3,-4.726,947.46,1.4106,49,1
1978.4,-4.6644,947.46,1.4232,28,1
1928.6,-4.6883,947.46,1.44,34,1
1843.8,-4.7007,947.46,1.4456,31,1
1784.9,-4.6223,947.46,1.4567,19,1
1783.3,-4.604,947.46,1.4586,26,1
1722.7,-4.665,947.46,1.4419,25,1
1748.2,-4.6392,947.46,1.4354,20,1
1763,-4.6816,947.46,1.4309,20,1
1716.7,-4.7177,947.46,1.4324,17,1
1688.3,-4.6463,947.46,1.4398,17,1
1695,-4.6815,947.46,1.4492,17,1
1800.5,-4.6441,968.99,1.4451,17,1
1908.8,-4.6661,947.46,1.4452,18,1
1944.5,-4.6765,947.46,1.4571,32,1
1968.8,-4.6867,968.99,1.4559,27,1
2028.7,-4.6616,968.99,1.4421,25,1
1978.5,-4.7224,968.99,1.4589,23,1
1891.7,-4.7567,968.99,1.4467,35,1
1981,-4.7479,968.99,1.4254,41,1
2096.3,-4.778,968.99,1.4272,36,1
2169.6,-4.7203,968.99,1.4436,23,1
2210.4,-4.7016,968.99,1.4761,21,1
2189,-4.6734,990.53,1.4727,45,1
2055.6,-4.7454,990.53,1.4581,45,1
2089.1,-4.7948,990.53,1.4487,45,1
2029.7,-4.7807,990.53,1.4374,45,1
2114.2,-4.7939,990.53,1.4414,45,1
2222.8,-4.7271,990.53,1.4711,41,1
2466.6,-4.7254,990.53,1.4823,27,1
2739.3,-4.6682,990.53,1.5119,27,1
3108.4,-4.563,990.53,1.5607,22,1
3099.6,-4.5482,990.53,1.5544,19,1
3254.4,-4.5604,1012.1,1.556,18,1
3076.7,-4.5592,1012.1,1.533,18,1
2977.4,-4.6281,1012.1,1.526,19,1
2752.2,-4.7662,1012.1,1.471,18,1
2359.4,-4.8461,1033.6,1.4001,19,1
2578.5,-4.8423,1033.6,1.3748,19,1
2981,-4.675,1033.6,1.5025,19,1
2956.8,-4.6268,1033.6,1.5181,19,1
2622.3,-4.6719,1033.6,1.4577,19,1
2830.4,-4.593,1033.6,1.5191,19,1
2567.1,-4.7285,1055.1,1.4189,19,1
2403.2,-4.735,1055.1,1.4278,19,1
2542,-4.8065,1055.1,1.4406,19,1
2346.3,-4.7891,1076.7,1.4382,19,1
2167.5,-4.8835,1076.7,1.4129,20,1
2320,-4.7285,1076.7,1.5201,20,1
2284.3,-4.5819,1098.2,1.5472,20,1
1998.6,-4.6186,1098.2,1.4853,20,1
2140.5,-4.4717,1098.2,1.5546,20,1
2180.1,-4.4398,1098.2,1.5607,20,1
2073.9,-4.4055,1098.2,1.5423,20,1
2062.2,-4.3579,1098.2,1.5555,20,1
2158,-4.3037,1098.2,1.5711,20,1
2352,-4.3266,1098.2,1.5807,20,1
2270,-4.3884,1098.2,1.5438,20,1
2221.4,-4.3805,1098.2,1.549,20,1
2157.5,-4.2825,1098.2,1.5486,20,1
2042,-4.3073,1098.2,1.556,20,1
2029.7,-4.3122,1098.2,1.5624,20,1
2036,-4.3369,1076.7,1.5778,20,1
1977.1,-4.3819,1076.7,1.5642,20,1
2012.6,-4.5361,1076.7,1.5731,20,1
1986.7,-4.6692,1055.1,1.5061,19,1
2128.4,-4.6962,1055.1,1.5544,19,1
1878.6,-4.7823,1033.6,1.4582,19,1
2115.8,-4.6475,1033.6,1.5808,19,1
1802.3,-4.7084,1033.6,1.5087,19,1
1691.4,-4.6802,1033.6,1.5137,19,1
1708.7,-4.5924,1033.6,1.5202,19,1
1513.8,-4.6238,1012.1,1.5436,18,1
1210.3,-4.6425,1012.1,1.5201,18,1
1045.7,-4.6752,1012.1,1.5253,18,1
1092.1,-4.489,1012.1,1.5694,18,1
961.54,-4.4866,1012.1,1.5438,18,1
940.37,-4.4947,1012.1,1.5639,18,1
838.67,-4.6171,1012.1,1.5378,18,1
992.05,-4.3484,1012.1,1.5905,18,1
1039.2,-4.2064,1012.1,1.603,18,1
1070.7,-4.2408,1012.1,1.6092,18,1
995.17,-4.355,990.53,1.617,18,1
872.7,-4.5331,990.53,1.5901,18,1
807.59,-4.5745,990.53,1.5682,18,1
679.84,-4.5286,990.53,1.5621,18,1
599.53,-4.6674,990.53,1.5469,18,1
468.24,-4.6128,990.53,1.5295,18,1
487.77,-4.5518,990.53,1.5807,18,1
515.7,-4.5368,990.53,1.5994,18,1
477.88,-4.5702,968.99,1.5882,18,1
420.72,-4.5917,968.99,1.5499,18,1
390.24,-4.5835,968.99,1.5615,18,1
408.22,-4.3999,990.53,1.5942,18,1
360.26,-4.3628,990.53,1.5874,18,1
398.73,-4.2405,990.53,1.6287,18,1
449.45,-4.2433,990.53,1.6136,18,1
416.63,-4.2819,1012.1,1.5055,19,1
185.35,-4.5492,1033.6,1.3731,19,1
232.25,-4.3595,1012.1,1.5487,19,1
198.82,-4.3798,1033.6,1.5106,19,1
120.74,-4.4831,1033.6,1.4232,19,1
19.791,-5.0631,1055.1,1.0244,19,1
-0.080377,-5.0585,839.79,0.7625,21,1
-39.147,-5.0247,839.79,1.1549,15,1
-33.843,-4.9024,839.79,1.3766,15,1
-6.2493,-4.648,839.79,1.5442,15,1
-16.289,-4.5923,818.26,1.51,14,1
-28.728,-4.6465,818.26,1.578,14,1
0.088045,-4.3226,818.26,1.7382,14,1
-30.845,-4.6277,818.26,1.6053,14,1
-33.943,-4.6325,818.26,1.6444,14,1
-29.495,-4.4948,818.26,1.6295,14,1
-27.748,-4.568,818.26,1.7176,14,1
-23.347,-4.4109,796.73,1.6413,14,1
6.95,-3.9904,796.73,1.7868,14,1
-34.03,-4.5382,753.66,1.4954,14,1
-45.049,-5.2238,796.73,0.89257,14,1
-43.895,-5.1377,796.73,1.1317,14,1
-71.701,-5.2934,1012.1,0.49813,20,1
