@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE cepstralLocPeak_min REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.003792,0.0030727,0.11071,-0.10889,59.451,51.221,5.6329,-0.044782,21.533,0,0.0029787,0.0027454,87,-72,0.25539,0.25539,22,-12,0
0.0032706,0.0025514,0.10345,-0.11615,51.491,43.26,5.6454,-0.032261,21.533,0,0.003384,0.0031507,105,-54,0.16415,0.16415,22,-12,0
0.0032706,0.0025514,0.10345,-0.11615,51.491,43.26,5.6454,-0.032261,21.533,0,0.003384,0.0031507,105,-54,0.16415,0.16415,22,-12,0
0.0022901,0.0015708,0.18421,-0.03539,49.249,41.018,5.6612,-0.016479,21.533,0,0.0028933,0.00266,31,-128,0.19474,0.19474,25,-9,0
0.0022901,0.0015708,0.18421,-0.03539,49.249,41.018,5.6612,-0.016479,21.533,0,0.0028933,0.00266,31,-128,0.19474,0.19474,25,-9,0
0.0027972,0.0020779,0.13793,-0.08167,44.468,36.238,5.6439,-0.033815,21.533,0,0.0030196,0.0027863,60,-99,0.12168,0.12168,24,-10,0
0.0027972,0.0020779,0.13793,-0.08167,44.468,36.238,5.6439,-0.033815,21.533,0,0.0030196,0.0027863,60,-99,0.12168,0.12168,24,-10,0
0.003165,0.0024457,0.030853,-0.18875,37.139,28.908,5.663,-0.014753,21.533,0,0.0024042,0.0021709,84,-75,0.32972,0.32972,28,-6,0
0.003165,0.0024457,0.030853,-0.18875,37.139,28.908,5.663,-0.014753,21.533,0,0.0024042,0.0021709,84,-75,0.32972,0.32972,28,-6,0
0.0021594,0.0014401,0.057169,-0.16243,30.839,22.609,5.6083,-0.069393,21.533,0,0.0018322,0.0015989,39,-120,0.061814,0.061814,25,-9,0
0.0021594,0.0014401,0.057169,-0.16243,30.839,22.609,5.6083,-0.069393,21.533,0,0.0018322,0.0015989,39,-120,0.061814,0.061814,25,-9,0
0.0012129,0.00049361,0.077132,-0.14247,21.427,13.197,5.4139,-0.26383,107.67,86.133,0.00062896,0.00039567,68,-91,0.038671,0.038671,21,-13,0
0.0012129,0.00049361,0.077132,-0.14247,21.427,13.197,5.4139,-0.26383,107.67,86.133,0.00062896,0.00039567,68,-91,0.038671,0.038671,21,-13,0
0.0012745,0.00055516,0.037205,-0.1824,12.939,4.7082,5.5024,-0.17533,86.133,64.6,0.00028819,5.4898e-05,36,-123,0,0,1,-33,0
0.0012745,0.00055516,0.037205,-0.1824,12.939,4.7082,5.5024,-0.17533,86.133,64.6,0.00028819,5.4898e-05,36,-123,0,0,1,-33,0
0.0022342,0.0015149,0.011797,-0.2078,10.368,2.1379,5.1192,-0.55855,21.533,0,0.00029966,6.6362e-05,145,-14,0,0,1,-33,0
0.0022342,0.0015149,0.011797,-0.2078,10.368,2.1379,5.1192,-0.55855,21.533,0,0.00029966,6.6362e-05,145,-14,0,0,1,-33,0
0.0028148,0.0020955,0.0018149,-0.21779,8.7895,0.55919,5.2774,-0.40035,21.533,0,0.0002747,4.1411e-05,139,-20,0,0,1,-33,0
0.0028148,0.0020955,0.0018149,-0.21779,8.7895,0.55919,5.2774,-0.40035,21.533,0,0.0002747,4.1411e-05,139,-20,0,0,1,-33,0
0.0021294,0.0014101,0.092559,-0.12704,22.279,14.048,5.6241,-0.053645,21.533,0,0.00083911,0.00060582,42,-117,0.060635,0.060635,24,-10,0
0.0021294,0.0014101,0.092559,-0.12704,22.279,14.048,5.6241,-0.053645,21.533,0,0.00083911,0.00060582,42,-117,0.060635,0.060635,24,-10,0
0.001828,0.0011087,0.14701,-0.072595,30.477,22.247,5.5724,-0.10532,107.67,86.133,0.001551,0.0013177,70,-89,0.062572,0.062572,26,-8,0
0.001828,0.0011087,0.14701,-0.072595,30.477,22.247,5.5724,-0.10532,107.67,86.133,0.001551,0.0013177,70,-89,0.062572,0.062572,26,-8,0
0.0029389,0.0022196,0.054446,-0.16515,13.155,4.9242,5.5495,-0.12821,21.533,0,0.00059008,0.00035679,84,-75,0.019495,0.019495,40,0,0
0.0029389,0.0022196,0.054446,-0.16515,13.155,4.9242,5.5495,-0.12821,21.533,0,0.00059008,0.00035679,84,-75,0.019495,0.019495,40,0,0
0.0028853,0.002166,0,-0.2196,8.4411,0.21076,5.2887,-0.38896,21.533,0,0.00014587,0,153,-6,0,0,1,-39,0
0.0028853,0.002166,0,-0.2196,8.4411,0.21076,5.2887,-0.38896,21.533,0,0.00014587,0,153,-6,0,0,1,-39,0
0.0045968,0.0038775,0.040835,-0.17877,25.878,17.647,5.6556,-0.022131,21.533,0,0.00026127,0.0001154,130,-29,0.0092769,0.0092769,28,-12,0
0.0045968,0.0038775,0.040835,-0.17877,25.878,17.647,5.6556,-0.022131,21.533,0,0.00026127,0.0001154,130,-29,0.0092769,0.0092769,28,-12,0
0.042062,0.041343,0.066243,-0.15336,26.12,17.89,5.2652,-0.41251,882.86,861.33,0.027351,0.027205,51,-108,1.1866,1.1866,3,-37,0
0.042062,0.041343,0.066243,-0.15336,26.12,17.89,5.2652,-0.41251,882.86,861.33,0.027351,0.027205,51,-108,1.1866,1.1866,3,-37,0
0.0048475,0.0041282,0.23775,0,80.666,75.912,5.6708,-0.02415,21.533,0,0.0074404,0.0072946,27,-136,0.27621,0.27621,23,-17,0
0.0048475,0.0041282,0.23775,0,80.666,75.912,5.6708,-0.02415,21.533,0,0.0074404,0.0072946,27,-136,0.27621,0.27621,23,-17,0
0.0039946,0.0032753,0.2441,0,73.933,69.179,5.6523,-0.04262,21.533,0,0.0062136,0.0060677,23,-140,0.25771,0.25771,23,-17,0
0.0039946,0.0032753,0.2441,0,73.933,69.179,5.6523,-0.04262,21.533,0,0.0062136,0.0060677,23,-140,0.25771,0.25771,23,-17,0
0.0031739,0.0024546,0.26497,0,64.135,59.381,5.6887,-0.0062446,6610.7,6589.2,0.0045263,0.0043804,134,-29,0.22112,0.22112,26,-14,0
0.0031739,0.0024546,0.26497,0,64.135,59.381,5.6887,-0.0062446,6610.7,6589.2,0.0045263,0.0043804,134,-29,0.22112,0.22112,26,-14,0
0.002623,0.0019038,0.24501,-0.019964,59.905,55.151,5.6779,-0.017031,8031.9,8010.4,0.0045397,0.0043938,91,-72,0.25951,0.25951,28,-12,0
0.002623,0.0019038,0.24501,-0.019964,59.905,55.151,5.6779,-0.017031,8031.9,8010.4,0.0045397,0.0043938,91,-72,0.25951,0.25951,28,-12,0
0.0021266,0.0014073,0.2069,-0.058076,51.14,46.386,5.6764,-0.018579,990.53,968.99,0.0024151,0.0022692,86,-77,0.20169,0.20169,26,-14,0
0.0021266,0.0014073,0.2069,-0.058076,51.14,46.386,5.6764,-0.018579,990.53,968.99,0.0024151,0.0022692,86,-77,0.20169,0.20169,26,-14,0
0.0020874,0.0013681,0.11252,-0.15245,39.648,34.894,5.6617,-0.03326,21.533,0,0.0020495,0.0019036,100,-63,0.15425,0.15425,26,-14,0
0.0020874,0.0013681,0.11252,-0.15245,39.648,34.894,5.6617,-0.03326,21.533,0,0.0020495,0.0019036,100,-63,0.15425,0.15425,26,-14,0
0.0022157,0.0014964,0.025408,-0.23956,24.761,20.007,5.5723,-0.12269,64.6,43.066,0.0010244,0.00087857,84,-79,0.0093656,0.0093656,18,-22,0
0.0022157,0.0014964,0.025408,-0.23956,24.761,20.007,5.5723,-0.12269,64.6,43.066,0.0010244,0.00087857,84,-79,0.0093656,0.0093656,18,-22,0
0.0022242,0.0015049,0.008167,-0.25681,15.812,11.058,5.4181,-0.27684,21.533,0,0.00046127,0.0003154,31,-132,0.010236,0.010236,4,-36,0
0.0022242,0.0015049,0.008167,-0.25681,15.812,11.058,5.4181,-0.27684,21.533,0,0.00046127,0.0003154,31,-132,0.010236,0.010236,4,-36,0
0.0015807,0.00086137,0.040835,-0.22414,12.805,8.0511,5.3945,-0.30049,21.533,0,0.00028916,0.00014329,30,-133,0,0,1,-39,0
0.0015807,0.00086137,0.040835,-0.22414,12.805,8.0511,5.3945,-0.30049,21.533,0,0.00028916,0.00014329,30,-133,0,0,1,-39,0
0.0012709,0.00055156,0.048094,-0.21688,11.765,7.0108,5.272,-0.42296,21.533,0,0.00044633,0.00030046,71,-92,0.056365,0.056365,9,-31,0
0.0012709,0.00055156,0.048094,-0.21688,11.765,7.0108,5.272,-0.42296,21.533,0,0.00044633,0.00030046,71,-92,0.056365,0.056365,9,-31,0
0.0017284,0.0010091,0.065336,-0.19964,22.979,18.226,5.4473,-0.24762,21.533,0,0.0014201,0.0012743,85,-78,0.37012,0.37012,24,-16,0
0.0017284,0.0010091,0.065336,-0.19964,22.979,18.226,5.4473,-0.24762,21.533,0,0.0014201,0.0012743,85,-78,0.37012,0.37012,24,-16,0
0.0020321,0.0013128,0.077132,-0.18784,25.503,20.749,5.4917,-0.20321,64.6,43.066,0.0020682,0.0019223,73,-90,0.043519,0.043519,24,-16,0
0.0020321,0.0013128,0.077132,-0.18784,25.503,20.749,5.4917,-0.20321,64.6,43.066,0.0020682,0.0019223,73,-90,0.043519,0.043519,24,-16,0
0.0019505,0.0012312,0.022686,-0.24229,11.365,6.6108,5.2997,-0.39529,21.533,0,0.00058046,0.00043459,51,-112,0.067922,0.067922,23,-17,0
0.0019505,0.0012312,0.022686,-0.24229,11.365,6.6108,5.2997,-0.39529,21.533,0,0.00058046,0.00043459,51,-112,0.067922,0.067922,23,-17,0
0.0012135,0.00049416,0.043557,-0.22142,10.792,6.038,5.1751,-0.51985,21.533,0,0.00071314,0.00056727,71,-92,0.065269,0.065269,16,-24,0
0.0012135,0.00049416,0.043557,-0.22142,10.792,6.038,5.1751,-0.51985,21.533,0,0.00071314,0.00056727,71,-92,0.065269,0.065269,16,-24,0
0.0013735,0.00065423,0.056261,-0.20871,10.812,6.0581,5.2167,-0.4783,86.133,64.6,0.00033638,0.00019051,71,-92,0,0,1,-39,0
0.0013735,0.00065423,0.056261,-0.20871,10.812,6.0581,5.2167,-0.4783,86.133,64.6,0.00033638,0.00019051,71,-92,0,0,1,-39,0
0.0013671,0.00064782,0.039927,-0.22505,10.727,5.9734,5.2518,-0.44311,21.533,0,0.00024523,9.9363e-05,63,-100,0,0,1,-39,0
0.0013671,0.00064782,0.039927,-0.22505,10.727,5.9734,5.2518,-0.44311,21.533,0,0.00024523,9.9363e-05,63,-100,0,0,1,-39,0
0.030109,0.02939,0.046279,-0.21869,78.363,73.609,5.3647,-0.33021,1012.1,990.53,0.015211,0.015066,26,-137,0.39843,0.39843,17,-23,0
0.030109,0.02939,0.046279,-0.21869,78.363,73.609,5.3647,-0.33021,1012.1,990.53,0.015211,0.015066,26,-137,0.39843,0.39843,17,-23,0
0.00358,0.0024245,0.17877,-0.086207,65.442,60.688,5.6864,-0.0085706,21.533,0,0.0040721,0.0039263,63,-100,0.20473,0.20473,27,-13,0
0.00358,0.0024245,0.17877,-0.086207,65.442,60.688,5.6864,-0.0085706,21.533,0,0.0040721,0.0039263,63,-100,0.20473,0.20473,27,-13,0
0.0028836,0.001728,0.15608,-0.10889,58.006,53.252,5.6844,-0.010506,43.066,21.533,0.0036037,0.0034578,69,-94,0.19374,0.19374,27,-13,0
0.0028836,0.001728,0.15608,-0.10889,58.006,53.252,5.6844,-0.010506,43.066,21.533,0.0036037,0.0034578,69,-94,0.19374,0.19374,27,-13,0
0.0027819,0.0016264,0.088929,-0.17604,45.813,41.059,5.6866,-0.0083591,21.533,0,0.0025237,0.0023778,72,-91,0.13764,0.13764,22,-18,0
0.0027819,0.0016264,0.088929,-0.17604,45.813,41.059,5.6866,-0.0083591,21.533,0,0.0025237,0.0023778,72,-91,0.13764,0.13764,22,-18,0
0.0021399,0.0009844,0.099819,-0.16515,35.259,30.505,5.7098,0,21.533,0,0.001508,0.0013621,73,-90,0.064463,0.064463,19,-21,0
0.0021399,0.0009844,0.099819,-0.16515,35.259,30.505,5.7098,0,21.533,0,0.001508,0.0013621,73,-90,0.064463,0.064463,19,-21,0
0.0014639,0.00030838,0.068966,-0.19601,25.359,20.605,5.6643,-0.045485,21.533,0,0.00078359,0.00063772,131,-32,0.10569,0.10569,23,-17,0
0.0014639,0.00030838,0.068966,-0.19601,25.359,20.605,5.6643,-0.045485,21.533,0,0.00078359,0.00063772,131,-32,0.10569,0.10569,23,-17,0
0.0013682,0.00021262,0.018149,-0.24682,13.118,8.3644,5.485,-0.22478,21.533,0,0.00034285,0.00019698,19,-144,0.018657,0.018657,14,-26,0
0.0013682,0.00021262,0.018149,-0.24682,13.118,8.3644,5.485,-0.22478,21.533,0,0.00034285,0.00019698,19,-144,0.018657,0.018657,14,-26,0
0.0016681,0.00051257,0.0063521,-0.25862,10.402,5.6476,5.282,-0.42783,21.533,0,0.00048641,0.00034053,75,-88,0.015072,0.015072,19,-21,0
0.0016681,0.00051257,0.0063521,-0.25862,10.402,5.6476,5.282,-0.42783,21.533,0,0.00048641,0.00034053,75,-88,0.015072,0.015072,19,-21,0
0.0019012,0.00074571,0.032668,-0.2323,12.944,8.1903,5.4594,-0.2504,21.533,0,0.00045161,0.00030574,15,-148,0.014467,0.014467,10,-30,0
0.0019012,0.00074571,0.032668,-0.2323,12.944,8.1903,5.4594,-0.2504,21.533,0,0.00045161,0.00030574,15,-148,0.014467,0.014467,10,-30,0
0.0017172,0.00056169,0.12613,-0.13884,20.547,15.793,5.6457,-0.064122,43.066,21.533,0.0013321,0.0011862,23,-140,0.032165,0.032165,43,0,0
0.0017172,0.00056169,0.12613,-0.13884,20.547,15.793,5.6457,-0.064122,43.066,21.533,0.0013321,0.0011862,23,-140,0.032165,0.032165,43,0,0
0.0016778,0.00052231,0.093466,-0.17151,14.259,9.5049,5.4777,-0.23213,21.533,0,0.00091516,0.00076929,43,-120,0.088811,0.088811,46,0,0
0.0016778,0.00052231,0.093466,-0.17151,14.259,9.5049,5.4777,-0.23213,21.533,0,0.00091516,0.00076929,43,-120,0.088811,0.088811,46,0,0
0.0014875,0.00033197,0,-0.26497,9.8774,5.1234,5.4902,-0.21956,21.533,0,0.00031393,0.00016806,143,-20,0.016853,0.016853,18,-28,0
0.0014875,0.00033197,0,-0.26497,9.8774,5.1234,5.4902,-0.21956,21.533,0,0.00031393,0.00016806,143,-20,0.016853,0.016853,18,-28,0
0.00096459,0,0.012704,-0.25227,8.5818,3.8279,5.331,-0.3788,21.533,0,0.00031308,0.00016721,71,-92,0.042071,0.042071,21,-25,0
0.00096459,0,0.012704,-0.25227,8.5818,3.8279,5.331,-0.3788,21.533,0,0.00031308,0.00016721,71,-92,0.042071,0.042071,21,-25,0
0.0010088,4.4217e-05,0.012704,-0.25227,8.2833,3.5294,5.3654,-0.34434,21.533,0,0.00026382,0.00011795,141,-22,0.0055996,0.0055996,26,-20,0
0.0010088,4.4217e-05,0.012704,-0.25227,8.2833,3.5294,5.3654,-0.34434,21.533,0,0.00026382,0.00011795,141,-22,0.0055996,0.0055996,26,-20,0
0.010177,0.0092123,0.29673,0,100.99,100.39,5.6167,-0.09311,710.6,689.06,0.011622,0.011476,68,-95,0.21132,0.21132,35,-11,0
0.010177,0.0092123,0.29673,0,100.99,100.39,5.6167,-0.09311,710.6,689.06,0.011622,0.011476,68,-95,0.21132,0.21132,35,-11,0
0.0058908,0.0049262,0.2677,-0.029038,87.91,87.305,5.6514,-0.058428,6847.6,6826,0.006955,0.0068091,127,-36,0.19175,0.19175,30,-16,0
0.0058908,0.0049262,0.2677,-0.029038,87.91,87.305,5.6514,-0.058428,6847.6,6826,0.006955,0.0068091,127,-36,0.19175,0.19175,30,-16,0
0.0038373,0.0028727,0.2559,-0.040835,70.188,69.584,5.6353,-0.074457,1055.1,1033.6,0.005604,0.0054581,76,-87,0.29281,0.29281,27,-19,0
0.0038373,0.0028727,0.2559,-0.040835,70.188,69.584,5.6353,-0.074457,1055.1,1033.6,0.005604,0.0054581,76,-87,0.29281,0.29281,27,-19,0
0.0030646,0.0021,0.21506,-0.08167,62.445,61.841,5.6478,-0.061973,21.533,0,0.0059993,0.0058534,31,-132,0.35719,0.35719,21,-25,0
0.0030646,0.0021,0.21506,-0.08167,62.445,61.841,5.6478,-0.061973,21.533,0,0.0059993,0.0058534,31,-132,0.35719,0.35719,21,-25,0
0.0023576,0.001393,0.19328,-0.10345,49.064,48.46,5.6204,-0.089344,21.533,0,0.0032604,0.0031145,34,-129,0.22513,0.22513,22,-24,0
0.0023576,0.001393,0.19328,-0.10345,49.064,48.46,5.6204,-0.089344,21.533,0,0.0032604,0.0031145,34,-129,0.22513,0.22513,22,-24,0
0.0014757,0.00051109,0.17332,-0.12341,35.663,35.059,5.6135,-0.096256,21.533,0,0.0015547,0.0014089,139,-24,0.27221,0.27221,20,-26,0
0.0014757,0.00051109,0.17332,-0.12341,35.663,35.059,5.6135,-0.096256,21.533,0,0.0015547,0.0014089,139,-24,0.27221,0.27221,20,-26,0
0.0023991,0.0014345,0.061706,-0.23503,25.306,24.701,5.58,-0.12983,21.533,0,0.0016523,0.0015064,33,-130,0.069704,0.069704,14,-32,0
0.0023991,0.0014345,0.061706,-0.23503,25.306,24.701,5.58,-0.12983,21.533,0,0.0016523,0.0015064,33,-130,0.069704,0.069704,14,-32,0
0.0026471,0.0016825,0.0045372,-0.2922,15.434,14.83,5.4171,-0.29264,21.533,0,0.00074264,0.00059677,70,-93,0.025516,0.025516,11,-35,0
0.0026471,0.0016825,0.0045372,-0.2922,15.434,14.83,5.4171,-0.29264,21.533,0,0.00074264,0.00059677,70,-93,0.025516,0.025516,11,-35,0
0.0017865,0.00082187,0.016334,-0.2804,11.838,11.233,5.3358,-0.37393,64.6,43.066,0.00029883,0.00015296,31,-132,0,0,1,-45,0
0.0017865,0.00082187,0.016334,-0.2804,11.838,11.233,5.3358,-0.37393,64.6,43.066,0.00029883,0.00015296,31,-132,0,0,1,-45,0
0.0015057,0.00054108,0.038113,-0.25862,14.885,14.281,5.6363,-0.073476,21.533,0,0.00041804,0.00027217,25,-138,0.053569,0.053569,28,-18,0
0.0015057,0.00054108,0.038113,-0.25862,14.885,14.281,5.6363,-0.073476,21.533,0,0.00041804,0.00027217,25,-138,0.053569,0.053569,28,-18,0
0.0022188,0.0012542,0.026316,-0.27042,20.998,20.393,5.6067,-0.10306,21.533,0,0.0014042,0.0012583,3,-160,0.029498,0.029498,36,-10,0
0.0022188,0.0012542,0.026316,-0.27042,20.998,20.393,5.6067,-0.10306,21.533,0,0.0014042,0.0012583,3,-160,0.029498,0.029498,36,-10,0
0.0033768,0.0024122,0,-0.29673,10.196,9.5919,5.3924,-0.31741,21.533,0,0.00021734,7.1474e-05,103,-60,0.0093775,0.0093775,15,-31,0
0.0033768,0.0024122,0,-0.29673,10.196,9.5919,5.3924,-0.31741,21.533,0,0.00021734,7.1474e-05,103,-60,0.0093775,0.0093775,15,-31,0
0.0029441,0.0019795,0.0036298,-0.2931,9.1657,8.5611,5.3606,-0.34919,21.533,0,0.00029434,0.00014847,78,-85,0,0,1,-45,0
0.0029441,0.0019795,0.0036298,-0.2931,9.1657,8.5611,5.3606,-0.34919,21.533,0,0.00029434,0.00014847,78,-85,0,0,1,-45,0
0.011937,0.010973,0.22414,-0.072595,103.38,102.78,5.6395,-0.070325,21.533,0,0.012377,0.012159,12,-151,0.24777,0.24777,24,-22,0
0.011937,0.010973,0.22414,-0.072595,103.38,102.78,5.6395,-0.070325,21.533,0,0.012377,0.012159,12,-151,0.24777,0.24777,24,-22,0
0.0061178,0.0051532,0.23866,-0.058076,83.961,83.356,5.6266,-0.083215,21.533,0,0.0085367,0.0083194,71,-92,0.33305,0.33305,19,-27,0
0.0061178,0.0051532,0.23866,-0.058076,83.961,83.356,5.6266,-0.083215,21.533,0,0.0085367,0.0083194,71,-92,0.33305,0.33305,19,-27,0
0.0036514,0.0026868,0.23503,-0.061706,68.259,67.654,5.6532,-0.056609,64.6,43.066,0.0054609,0.0052435,78,-85,0.24207,0.24207,23,-23,0
0.0036514,0.0026868,0.23503,-0.061706,68.259,67.654,5.6532,-0.056609,64.6,43.066,0.0054609,0.0052435,78,-85,0.24207,0.24207,23,-23,0
0.0026828,0.0017182,0.21053,-0.086207,61.871,61.267,5.6703,-0.039449,1076.7,1055.1,0.0036628,0.0034455,68,-95,0.296,0.296,23,-23,0
0.0026828,0.0017182,0.21053,-0.086207,61.871,61.267,5.6703,-0.039449,1076.7,1055.1,0.0036628,0.0034455,68,-95,0.296,0.296,23,-23,0
0.0026198,0.0016552,0.14973,-0.14701,51.998,51.394,5.66,-0.049799,21.533,0,0.0031688,0.0029515,112,-51,0.20052,0.20052,23,-23,0
0.0026198,0.0016552,0.14973,-0.14701,51.998,51.394,5.66,-0.049799,21.533,0,0.0031688,0.0029515,112,-51,0.20052,0.20052,23,-23,0
0.0025982,0.0016336,0.088929,-0.2078,42.592,41.987,5.6733,-0.03653,21.533,0,0.0029496,0.0027322,17,-146,0.21048,0.21048,28,-18,0
0.0025982,0.0016336,0.088929,-0.2078,42.592,41.987,5.6733,-0.03653,21.533,0,0.0029496,0.0027322,17,-146,0.21048,0.21048,28,-18,0
0.0027653,0.0018007,0.041742,-0.25499,36.733,36.129,5.6659,-0.043865,21.533,0,0.0015624,0.001345,73,-90,0.20352,0.20352,19,-27,0
0.0027653,0.0018007,0.041742,-0.25499,36.733,36.129,5.6659,-0.043865,21.533,0,0.0015624,0.001345,73,-90,0.20352,0.20352,19,-27,0
0.0023544,0.0013898,0.014519,-0.28221,23.702,23.097,5.5938,-0.11593,21.533,0,0.0011067,0.00088933,64,-99,0.050861,0.050861,22,-24,0
0.0023544,0.0013898,0.014519,-0.28221,23.702,23.097,5.5938,-0.11593,21.533,0,0.0011067,0.00088933,64,-99,0.050861,0.050861,22,-24,0
0.0010449,8.0268e-05,0.069873,-0.22686,14.452,13.848,5.3709,-0.3389,21.533,0,0.0006605,0.00044315,40,-123,0.03592,0.03592,12,-34,0
0.0010449,8.0268e-05,0.069873,-0.22686,14.452,13.848,5.3709,-0.3389,21.533,0,0.0006605,0.00044315,40,-123,0.03592,0.03592,12,-34,0
0.001049,8.4403e-05,0.085299,-0.21143,12.04,11.436,5.4605,-0.24927,64.6,43.066,0.00037827,0.00016092,18,-145,0.0021857,0.0021857,7,-39,0
0.001049,8.4403e-05,0.085299,-0.21143,12.04,11.436,5.4605,-0.24927,64.6,43.066,0.00037827,0.00016092,18,-145,0.0021857,0.0021857,7,-39,0
0.0016747,0.00071013,0.097096,-0.19964,29.795,29.191,5.6933,-0.016456,21.533,0,0.0013185,0.0011012,81,-82,0.089341,0.089341,26,-20,0
0.0016747,0.00071013,0.097096,-0.19964,29.795,29.191,5.6933,-0.016456,21.533,0,0.0013185,0.0011012,81,-82,0.089341,0.089341,26,-20,0
0.0024511,0.0014865,0.1951,-0.10163,42.362,41.758,5.464,-0.24578,21.533,0,0.0045019,0.0042846,33,-130,0.2186,0.2186,41,-5,0
0.0024511,0.0014865,0.1951,-0.10163,42.362,41.758,5.464,-0.24578,21.533,0,0.0045019,0.0042846,33,-130,0.2186,0.2186,41,-5,0
0.0024443,0.0014797,0.15971,-0.13702,29.431,28.826,5.3593,-0.35045,21.533,0,0.0022325,0.0020151,77,-86,0.26163,0.26163,44,-2,0
0.0024443,0.0014797,0.15971,-0.13702,29.431,28.826,5.3593,-0.35045,21.533,0,0.0022325,0.0020151,77,-86,0.26163,0.26163,44,-2,0
0.0019938,0.0010292,0.034483,-0.26225,14.547,13.943,5.5408,-0.16902,21.533,0,0.00042967,0.00021233,118,-45,0.16617,0.16617,30,-16,0
0.0019938,0.0010292,0.034483,-0.26225,14.547,13.943,5.5408,-0.16902,21.533,0,0.00042967,0.00021233,118,-45,0.16617,0.16617,30,-16,0
0.027044,0.026079,0.020871,-0.27586,76.682,76.077,5.3609,-0.34891,968.99,947.46,0.015934,0.015716,42,-121,0.50472,0.50472,5,-41,0
0.027044,0.026079,0.020871,-0.27586,76.682,76.077,5.3609,-0.34891,968.99,947.46,0.015934,0.015716,42,-121,0.50472,0.50472,5,-41,0
0.016653,0.015689,0.23866,-0.058076,88.268,87.663,5.6312,-0.078545,21.533,0,0.017364,0.017147,125,-31,0.24019,0.24019,25,-21,0
0.016653,0.015689,0.23866,-0.058076,88.268,87.663,5.6312,-0.078545,21.533,0,0.017364,0.017147,125,-31,0.24019,0.24019,25,-21,0
0.011786,0.010822,0.23684,-0.059891,105.53,104.93,5.6634,-0.046371,21.533,0,0.010616,0.010399,89,-67,0.24356,0.24356,25,-21,0
0.011786,0.010822,0.23684,-0.059891,105.53,104.93,5.6634,-0.046371,21.533,0,0.010616,0.010399,89,-67,0.24356,0.24356,25,-21,0
0.0064236,0.005459,0.22595,-0.07078,89.863,89.258,5.6641,-0.045727,21.533,0,0.008458,0.0082406,32,-124,0.21801,0.21801,26,-20,0
0.0064236,0.005459,0.22595,-0.07078,89.863,89.258,5.6641,-0.045727,21.533,0,0.008458,0.0082406,32,-124,0.21801,0.21801,26,-20,0
0.0038033,0.0028387,0.21597,-0.080762,71.487,70.883,5.6638,-0.045999,21.533,0,0.0046206,0.0044033,35,-121,0.22295,0.22295,26,-20,0
0.0038033,0.0028387,0.21597,-0.080762,71.487,70.883,5.6638,-0.045999,21.533,0,0.0046206,0.0044033,35,-121,0.22295,0.22295,26,-20,0
0.0030895,0.0021249,0.1833,-0.11343,57.144,56.54,5.6828,-0.026968,43.066,21.533,0.0033705,0.0031531,49,-107,0.13658,0.13658,24,-22,0
0.0030895,0.0021249,0.1833,-0.11343,57.144,56.54,5.6828,-0.026968,43.066,21.533,0.0033705,0.0031531,49,-107,0.13658,0.13658,24,-22,0
0.0041973,0.0032327,0.079855,-0.21688,48.626,48.022,5.6903,-0.019503,21.533,0,0.00233,0.0021127,40,-116,0.10725,0.10725,23,-23,0
0.0041973,0.0032327,0.079855,-0.21688,48.626,48.022,5.6903,-0.019503,21.533,0,0.00233,0.0021127,40,-116,0.10725,0.10725,23,-23,0
0.0041233,0.0031587,0.0054446,-0.29129,42.59,41.985,5.6727,-0.037039,21.533,0,0.0022871,0.0020697,31,-125,0.14544,0.14544,26,-20,0
0.0041233,0.0031587,0.0054446,-0.29129,42.59,41.985,5.6727,-0.037039,21.533,0,0.0022871,0.0020697,31,-125,0.14544,0.14544,26,-20,0
0.0023933,0.0014287,0.03176,-0.26497,31.276,30.671,5.702,-0.0077979,43.066,21.533,0.0011491,0.00093177,119,-37,0.031225,0.031225,23,-23,0
0.0023933,0.0014287,0.03176,-0.26497,31.276,30.671,5.702,-0.0077979,43.066,21.533,0.0011491,0.00093177,119,-37,0.031225,0.031225,23,-23,0
0.0011438,0.00017918,0.067151,-0.22958,21.861,21.256,5.5673,-0.14244,21.533,0,0.001039,0.00082165,71,-85,0.083074,0.083074,21,-25,0
0.0011438,0.00017918,0.067151,-0.22958,21.861,21.256,5.5673,-0.14244,21.533,0,0.001039,0.00082165,71,-85,0.083074,0.083074,21,-25,0
