@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
-93.402,-6.0504,193.8,0.0010254,0,0,0
-87.585,-6.0995,473.73,0.00092256,0,0,0
-87.585,-6.0995,473.73,0.00092256,0,0,0
-85.132,-6.0876,21.533,0.00035024,0,0,0
-85.132,-6.0876,21.533,0.00035024,0,0,0
-85.151,-6.0691,430.66,0.00051554,0,0,0
-85.151,-6.0691,430.66,0.00051554,0,0,0
-111.96,-6.1407,409.13,0.0089646,0,0,0
-111.96,-6.1407,409.13,0.0089646,0,0,0
-117.93,-5.9682,1916.5,0.013814,1,19,0
-117.93,-5.9682,1916.5,0.013814,1,19,0
-137.31,-5.923,2067.2,0.029698,1,17,0
-137.31,-5.923,2067.2,0.029698,1,17,0
-163.8,-6.101,301.46,0.027891,2,9,0
-163.8,-6.101,301.46,0.027891,2,9,0
-161.6,-6.0852,301.46,0.025374,3,9,0
-161.6,-6.0852,301.46,0.025374,3,9,0
-162.44,-6.0934,236.87,0.027226,4,2,0
-162.44,-6.0934,236.87,0.027226,4,2,0
-172.88,-6.1665,8075,0.042399,4,3,0
-172.88,-6.1665,8075,0.042399,4,3,0
-130.64,-5.9698,366.06,0.043476,2,4,0
-130.64,-5.9698,366.06,0.043476,2,4,0
-128.91,-5.8595,150.73,0.031635,1,17,0
-128.91,-5.8595,150.73,0.031635,1,17,0
-115.11,-5.7748,2067.2,0.024471,1,17,0
-115.11,-5.7748,2067.2,0.024471,1,17,0
-100.1,-5.6853,172.27,0.021879,1,17,0
-100.1,-5.6853,172.27,0.021879,1,17,0
-75.236,-5.4385,172.27,0.008829,0,0,0
-75.236,-5.4385,172.27,0.008829,0,0,0
-53.913,-4.9998,64.6,0.0012811,0,0,0
-53.913,-4.9998,64.6,0.0012811,0,0,0
-58.225,-5.1273,64.6,0.00072097,0,0,0
-58.225,-5.1273,64.6,0.00072097,0,0,0
-78.45,-5.8567,64.6,0.001208,0,0,0
-78.45,-5.8567,64.6,0.001208,0,0,0
-83.552,-5.9684,21.533,0.0020106,0,0,0
-83.552,-5.9684,21.533,0.0020106,0,0,0
-59.431,-5.1507,452.2,0.00057379,0,0,0
-59.431,-5.1507,452.2,0.00057379,0,0,0
-66.54,-5.8582,430.66,0.00033185,0,0,0
-66.54,-5.8582,430.66,0.00033185,0,0,0
-66.795,-5.6897,473.73,0.00062319,0,0,0
-66.795,-5.6897,473.73,0.00062319,0,0,0
-76.511,-6.1413,495.26,0.00067408,0,0,0
-76.511,-6.1413,495.26,0.00067408,0,0,0
-72.187,-5.9458,430.66,0.0024542,0,0,0
-72.187,-5.9458,430.66,0.0024542,0,0,0
-75.677,-5.9916,452.2,0.0053418,0,0,0
-75.677,-5.9916,452.2,0.0053418,0,0,0
-77.467,-6.2214,2110.3,0.0040465,0,0,0
-77.467,-6.2214,2110.3,0.0040465,0,0,0
-77.26,-6.0396,2045.7,0.0048615,0,0,0
-77.26,-6.0396,2045.7,0.0048615,0,0,0
-78.451,-5.9948,2174.9,0.005526,0,0,0
-78.451,-5.9948,2174.9,0.005526,0,0,0
-80.614,-6.0083,581.4,0.0049387,0,0,0
-80.614,-6.0083,581.4,0.0049387,0,0,0
-81.487,-6.0827,2131.8,0.0060346,0,0,0
-81.487,-6.0827,2131.8,0.0060346,0,0,0
-79.831,-6.0677,2131.8,0.006658,0,0,0
-79.831,-6.0677,2131.8,0.006658,0,0,0
-83.938,-6.2016,2174.9,0.005106,0,0,0
-83.938,-6.2016,2174.9,0.005106,0,0,0
-84.752,-6.203,2217.9,0.0053822,0,0,0
-84.752,-6.203,2217.9,0.0053822,0,0,0
-77.555,-6.2261,2239.5,0.0064866,0,0,0
-77.555,-6.2261,2239.5,0.0064866,0,0,0
-73.383,-6.3593,2110.3,0.0037811,0,0,0
-73.383,-6.3593,2110.3,0.0037811,0,0,0
-74.01,-6.3788,107.67,0.0020982,0,0,0
-74.01,-6.3788,107.67,0.0020982,0,0,0
-88.154,-6.3239,107.67,0.0038572,0,0,0
-88.154,-6.3239,107.67,0.0038572,0,0,0
-93.291,-6.3255,21.533,0.0037501,0,0,0
-93.291,-6.3255,21.533,0.0037501,0,0,0
-95.941,-6.3348,129.2,0.003833,0,0,0
-95.941,-6.3348,129.2,0.003833,0,0,0
-92.128,-6.3847,107.67,0.00245,0,0,0
-92.128,-6.3847,107.67,0.00245,0,0,0
-92.113,-6.2794,21.533,0.0035957,0,0,0
-92.113,-6.2794,21.533,0.0035957,0,0,0
-94.568,-6.3506,64.6,0.0045249,0,0,0
-94.568,-6.3506,64.6,0.0045249,0,0,0
-106.01,-6.3041,21.533,0.0057049,0,0,0
-106.01,-6.3041,21.533,0.0057049,0,0,0
-102.4,-6.3594,21.533,0.0041403,0,0,0
-102.4,-6.3594,21.533,0.0041403,0,0,0
-97.441,-6.2338,366.06,0.0022717,0,0,0
-97.441,-6.2338,366.06,0.0022717,0,0,0
-88.403,-5.4862,775.2,0.0031614,0,0,0
-88.403,-5.4862,775.2,0.0031614,0,0,0
-81.076,-5.4259,796.73,0.0050193,0,0,0
-81.076,-5.4259,796.73,0.0050193,0,0,0
-89.109,-5.9849,796.73,0.0017699,0,0,0
-89.109,-5.9849,796.73,0.0017699,0,0,0
-89.805,-5.5062,753.66,0.0060123,0,0,0
-89.805,-5.5062,753.66,0.0060123,0,0,0
-75.86,-5.3591,753.66,0.0018147,0,0,0
-75.86,-5.3591,753.66,0.0018147,0,0,0
-110.55,-6.3521,796.73,0.003164,0,0,0
-110.55,-6.3521,796.73,0.003164,0,0,0
-95.03,-5.6288,796.73,0.0087696,0,0,0
-95.03,-5.6288,796.73,0.0087696,0,0,0
-124.37,-5.8484,775.2,0.0076913,0,0,0
-124.37,-5.8484,775.2,0.0076913,0,0,0
-93.833,-5.5531,775.2,0.0054559,0,0,0
-93.833,-5.5531,775.2,0.0054559,0,0,0
-73.752,-5.4539,775.2,0.011062,1,21,0
-73.752,-5.4539,775.2,0.011062,1,21,0
-52.54,-5.3688,818.26,0.0127,1,22,0
-52.54,-5.3688,818.26,0.0127,1,22,0
2.895,-5.1704,796.73,0.017468,1,21,0
2.895,-5.1704,796.73,0.017468,1,21,0
76.082,-5.0784,796.73,0.022098,1,21,0
76.082,-5.0784,796.73,0.022098,1,21,0
66.542,-5.068,775.2,0.027213,1,21,0
66.542,-5.068,775.2,0.027213,1,21,0
93.614,-4.9917,796.73,0.017164,1,25,0
93.614,-4.9917,796.73,0.017164,1,25,0
58.497,-5.09,689.06,0.010106,1,18,0
58.497,-5.09,689.06,0.010106,1,18,0
52.432,-5.1156,689.06,0.01596,1,24,0
52.432,-5.1156,689.06,0.01596,1,24,0
38.538,-5.1752,818.26,0.020739,1,24,0
38.538,-5.1752,818.26,0.020739,1,24,0
50.079,-5.1958,775.2,0.015752,1,24,0
50.079,-5.1958,775.2,0.015752,1,24,0
-13.5,-5.3314,2045.7,0.023155,1,24,0
-13.5,-5.3314,2045.7,0.023155,1,24,0
-33.875,-5.4293,818.26,0.02829,1,24,0
-33.875,-5.4293,818.26,0.02829,1,24,0
-57.332,-5.4576,775.2,0.020015,1,25,0
-57.332,-5.4576,775.2,0.020015,1,25,0
-62.8,-5.5,775.2,0.028753,1,25,0
-62.8,-5.5,775.2,0.028753,1,25,0
-48.764,-5.4583,2067.2,0.029874,1,24,0
-48.764,-5.4583,2067.2,0.029874,1,24,0
-46.814,-5.4801,2153.3,0.027596,1,25,0
-46.814,-5.4801,2153.3,0.027596,1,25,0
-79.632,-5.553,2261,0.0039907,0,0,0
-79.632,-5.553,2261,0.0039907,0,0,0
-73.925,-5.6598,516.8,0.0035845,0,0,0
-73.925,-5.6598,516.8,0.0035845,0,0,0
-70.311,-5.8239,775.2,0.0017274,0,0,0
-70.311,-5.8239,775.2,0.0017274,0,0,0
-71.401,-6.1455,21.533,0.0022557,0,0,0
-71.401,-6.1455,21.533,0.0022557,0,0,0
-61.428,-6.0613,516.8,0.0002344,0,0,0
-61.428,-6.0613,516.8,0.0002344,0,0,0
-64.69,-6.0621,366.06,0.00045154,0,0,0
-64.69,-6.0621,366.06,0.00045154,0,0,0
-55.997,-6.163,129.2,0.00048097,0,0,0
-55.997,-6.163,129.2,0.00048097,0,0,0
-55.324,-6.2247,366.06,0.00038948,0,0,0
-55.324,-6.2247,366.06,0.00038948,0,0,0
-109.57,-5.7527,2261,0.022814,1,14,0
-109.57,-5.7527,2261,0.022814,1,14,0
-89.332,-5.6253,775.2,0.01234,1,14,0
-89.332,-5.6253,775.2,0.01234,1,14,0
-77.087,-5.4499,753.66,0.030687,1,18,0
-77.087,-5.4499,753.66,0.030687,1,18,0
-62.745,-5.3957,753.66,0.029879,1,18,0
-62.745,-5.3957,753.66,0.029879,1,18,0
-48.43,-5.3109,753.66,0.028923,1,14,0
-48.43,-5.3109,753.66,0.028923,1,14,0
-53.93,-5.3368,732.13,0.028335,1,14,0
-53.93,-5.3368,732.13,0.028335,1,14,0
-73.496,-5.436,753.66,0.02903,1,18,0
-73.496,-5.436,753.66,0.02903,1,18,0
-86.028,-5.5059,796.73,0.02549,1,14,0
-86.028,-5.5059,796.73,0.02549,1,14,0
-82.663,-5.4745,732.13,0.024038,1,14,0
-82.663,-5.4745,732.13,0.024038,1,14,0
-88.788,-5.4927,732.13,0.01973,1,14,0
-88.788,-5.4927,732.13,0.01973,1,14,0
-91.315,-5.537,775.2,0.022668,1,18,0
-91.315,-5.537,775.2,0.022668,1,18,0
-87.355,-5.569,753.66,0.024955,1,18,0
-87.355,-5.569,753.66,0.024955,1,18,0
-78.866,-5.5023,732.13,0.02361,1,17,0
-78.866,-5.5023,732.13,0.02361,1,17,0
-68.764,-5.4742,732.13,0.020195,1,18,0
-68.764,-5.4742,732.13,0.020195,1,18,0
-76.23,-5.5689,732.13,0.02569,1,18,0
-76.23,-5.5689,732.13,0.02569,1,18,0
-71.023,-5.5424,710.6,0.032131,1,17,0
-71.023,-5.5424,710.6,0.032131,1,17,0
-84.28,-5.6057,796.73,0.024836,1,17,0
-84.28,-5.6057,796.73,0.024836,1,17,0
-100.96,-5.6817,732.13,0.026341,1,18,0
-100.96,-5.6817,732.13,0.026341,1,18,0
-107.9,-5.7218,753.66,0.027217,1,17,0
-107.9,-5.7218,753.66,0.027217,1,17,0
-95.454,-5.6412,796.73,0.026141,1,17,0
-95.454,-5.6412,796.73,0.026141,1,17,0
-105.16,-5.6923,796.73,0.030732,1,18,0
-105.16,-5.6923,796.73,0.030732,1,18,0
-97.985,-5.8923,775.2,0.0052651,0,0,0
-97.985,-5.8923,775.2,0.0052651,0,0,0
-109.36,-5.7492,775.2,0.039322,1,18,0
-109.36,-5.7492,775.2,0.039322,1,18,0
-90.727,-6.2032,775.2,0.0012188,0,0,0
-90.727,-6.2032,775.2,0.0012188,0,0,0
-125.57,-5.8333,2088.7,0.026617,1,21,0
-125.57,-5.8333,2088.7,0.026617,1,21,0
-115.5,-6.0119,775.2,0.010164,1,17,0
-115.5,-6.0119,775.2,0.010164,1,17,0
-96.327,-6.285,21.533,0.0017573,0,0,0
-96.327,-6.285,21.533,0.0017573,0,0,0
-89.492,-6.2793,107.67,0.0022343,0,0,0
-89.492,-6.2793,107.67,0.0022343,0,0,0
-86.87,-6.2849,387.6,0.0020243,0,0,0
-86.87,-6.2849,387.6,0.0020243,0,0,0
-82.198,-6.1246,279.93,0.00095729,0,0,0
-82.198,-6.1246,279.93,0.00095729,0,0,0
-86.274,-6.1101,258.4,0.005033,0,0,0
-86.274,-6.1101,258.4,0.005033,0,0,0
-110.49,-5.7325,775.2,0.023263,1,17,0
-110.49,-5.7325,775.2,0.023263,1,17,0
-142.7,-6.0291,2131.8,0.028797,1,21,0
-142.7,-6.0291,2131.8,0.028797,1,21,0
-76.251,-6.1585,430.66,0.0029361,0,0,0
-76.251,-6.1585,430.66,0.0029361,0,0,0
-61.662,-6.2669,21.533,0.0005248,0,0,0
-61.662,-6.2669,21.533,0.0005248,0,0,0
-59.162,-6.2731,21.533,0.00084629,0,0,0
-59.162,-6.2731,21.533,0.00084629,0,0,0
-55.845,-6.187,21.533,0.001377,0,0,0
-55.845,-6.187,21.533,0.001377,0,0,0
-56.137,-6.4022,21.533,0.00068616,0,0,0
-56.137,-6.4022,21.533,0.00068616,0,0,0
-82.868,-6.4394,21.533,0.0024573,0,0,0
-82.868,-6.4394,21.533,0.0024573,0,0,0
-91.078,-6.5292,172.27,0.0086098,0,0,0
-91.078,-6.5292,172.27,0.0086098,0,0,0
-87.05,-6.4849,193.8,0.0066843,0,0,0
-87.05,-6.4849,193.8,0.0066843,0,0,0
-78.923,-6.4309,21.533,0.0014069,0,0,0
-78.923,-6.4309,21.533,0.0014069,0,0,0
-112.19,-5.7778,2174.9,0.017274,1,17,0
-112.19,-5.7778,2174.9,0.017274,1,17,0
-111.35,-6.2836,1421.2,0.0017788,0,0,0
-111.35,-6.2836,1421.2,0.0017788,0,0,0
-103.87,-5.6461,753.66,0.025811,1,19,0
-103.87,-5.6461,753.66,0.025811,1,19,0
-114.54,-6.0379,753.66,0.0057494,0,0,0
-114.54,-6.0379,753.66,0.0057494,0,0,0
-94.199,-5.5454,732.13,0.018947,1,18,0
-94.199,-5.5454,732.13,0.018947,1,18,0
-95.817,-6.1352,129.2,0.0024044,0,0,0
-95.817,-6.1352,129.2,0.0024044,0,0,0
-107.41,-5.7954,732.13,0.0067755,0,0,0
-107.41,-5.7954,732.13,0.0067755,0,0,0
-113.06,-5.9369,710.6,0.012355,1,17,0
-113.06,-5.9369,710.6,0.012355,1,17,0
-109.85,-5.725,732.13,0.017135,1,17,0
-109.85,-5.725,732.13,0.017135,1,17,0
-108.57,-6.3605,366.06,0.0027893,0,0,0
-108.57,-6.3605,366.06,0.0027893,0,0,0
-112.13,-6.4131,1507.3,0.001838,0,0,0
-112.13,-6.4131,1507.3,0.001838,0,0,0
-119.8,-6.4548,1571.9,0.0025433,0,0,0
-119.8,-6.4548,1571.9,0.0025433,0,0,0
-122.33,-6.4552,796.73,0.0023615,0,0,0
-122.33,-6.4552,796.73,0.0023615,0,0,0
-114.86,-6.4023,107.67,0.0023544,0,0,0
-114.86,-6.4023,107.67,0.0023544,0,0,0
-105.52,-6.3402,581.4,0.0024524,0,0,0
-105.52,-6.3402,581.4,0.0024524,0,0,0
-118.56,-5.994,1184.3,0.0010571,0,0,0
-118.56,-5.994,1184.3,0.0010571,0,0,0
-104.01,-6.189,559.86,0.0021813,0,0,0
-104.01,-6.189,559.86,0.0021813,0,0,0
-100.29,-6.2101,775.2,0.0019636,0,0,0
-100.29,-6.2101,775.2,0.0019636,0,0,0
-110.18,-6.4517,236.87,0.0014776,0,0,0
-110.18,-6.4517,236.87,0.0014776,0,0,0
-100.52,-6.3243,646,0.0024527,0,0,0
-100.52,-6.3243,646,0.0024527,0,0,0
-98.516,-6.3365,215.33,0.0018892,0,0,0
-98.516,-6.3365,215.33,0.0018892,0,0,0
-94.57,-6.4567,2002.6,0.0022923,0,0,0
-94.57,-6.4567,2002.6,0.0022923,0,0,0
-99.374,-6.4565,107.67,0.0011264,0,0,0
-99.374,-6.4565,107.67,0.0011264,0,0,0
-98.92,-6.4482,301.46,0.0017247,0,0,0
-98.92,-6.4482,301.46,0.0017247,0,0,0
-96.484,-6.4136,21.533,0.0014208,0,0,0
-96.484,-6.4136,21.533,0.0014208,0,0,0
-105.68,-6.4997,43.066,0.002391,0,0,0
-105.68,-6.4997,43.066,0.002391,0,0,0
-99.701,-6.4898,107.67,0.0023252,0,0,0
-99.701,-6.4898,107.67,0.0023252,0,0,0
-98.386,-6.4651,236.87,0.0014032,0,0,0
-98.386,-6.4651,236.87,0.0014032,0,0,0
-98.248,-6.515,172.27,0.0030641,0,0,0
-98.248,-6.515,172.27,0.0030641,0,0,0
-98.148,-6.4963,215.33,0.0018479,0,0,0
-98.148,-6.4963,215.33,0.0018479,0,0,0
-98.202,-6.5102,86.133,0.0010247,0,0,0
-98.202,-6.5102,86.133,0.0010247,0,0,0
-95.412,-6.4591,21.533,0.002279,0,0,0
-95.412,-6.4591,21.533,0.002279,0,0,0
-91.685,-6.546,387.6,0.0023001,0,0,0
-91.685,-6.546,387.6,0.0023001,0,0,0
-92.937,-6.5332,43.066,0.0016734,0,0,0
-92.937,-6.5332,43.066,0.0016734,0,0,0
-93.977,-6.5253,21.533,0.0023912,0,0,0
-93.977,-6.5253,21.533,0.0023912,0,0,0
-107.07,-6.5185,21.533,0.0036247,0,0,0
-107.07,-6.5185,21.533,0.0036247,0,0,0
-118.2,-6.5323,1033.6,0.0021589,0,0,0
-118.2,-6.5323,1033.6,0.0021589,0,0,0
-136.08,-6.5075,1184.3,0.0025377,0,0,0
-136.08,-6.5075,1184.3,0.0025377,0,0,0
-116.41,-6.5327,1851.9,0.003067,0,0,0
-116.41,-6.5327,1851.9,0.003067,0,0,0
-111.82,-6.5128,21.533,0.0018711,0,0,0
-111.82,-6.5128,21.533,0.0018711,0,0,0
-112.24,-6.6147,193.8,0.0020036,0,0,0
-112.24,-6.6147,193.8,0.0020036,0,0,0
-111.63,-6.6059,21.533,0.0025284,0,0,0
-111.63,-6.6059,21.533,0.0025284,0,0,0
-123.74,-5.9127,344.53,0.015719,1,17,0
-123.74,-5.9127,344.53,0.015719,1,17,0
-119.94,-6.2961,732.13,0.0060029,0,0,0
-119.94,-6.2961,732.13,0.0060029,0,0,0
-107.42,-6.4164,2261,0.0082377,0,0,0
-107.42,-6.4164,2261,0.0082377,0,0,0
-109.17,-6.2702,2239.5,0.0097729,0,0,0
-109.17,-6.2702,2239.5,0.0097729,0,0,0
-111.32,-6.1811,2239.5,0.013941,1,19,0
-111.32,-6.1811,2239.5,0.013941,1,19,0
-109.12,-6.2731,2325.6,0.011815,1,17,0
-109.12,-6.2731,2325.6,0.011815,1,17,0
-109.34,-6.3111,2261,0.0095474,0,0,0
-109.34,-6.3111,2261,0.0095474,0,0,0
-132.1,-6.0851,1959.5,0.012523,1,19,0
-132.1,-6.0851,1959.5,0.012523,1,19,0
-125.08,-6.1781,1959.5,0.01372,1,19,0
-125.08,-6.1781,1959.5,0.01372,1,19,0
-124.43,-6.2354,2153.3,0.015761,1,20,0
-124.43,-6.2354,2153.3,0.015761,1,20,0
-118.53,-6.3434,2282.5,0.010055,1,20,0
-118.53,-6.3434,2282.5,0.010055,1,20,0
-129.14,-6.3573,1959.5,0.011729,1,20,0
-129.14,-6.3573,1959.5,0.011729,1,20,0
-119.73,-6.4253,1938,0.0087062,0,0,0
-119.73,-6.4253,1938,0.0087062,0,0,0
-99.68,-6.3604,2153.3,0.0065414,0,0,0
-99.68,-6.3604,2153.3,0.0065414,0,0,0
-90.322,-6.3311,1765.7,0.0066348,0,0,0
-90.322,-6.3311,1765.7,0.0066348,0,0,0
-86.518,-6.3865,1808.8,0.0042221,0,0,0
-86.518,-6.3865,1808.8,0.0042221,0,0,0
-91.212,-5.8898,1830.3,0.0049143,0,0,0
-91.212,-5.8898,1830.3,0.0049143,0,0,0
-86.831,-6.2283,495.26,0.0015529,0,0,0
-86.831,-6.2283,495.26,0.0015529,0,0,0
-90.091,-6.204,495.26,0.001435,0,0,0
-90.091,-6.204,495.26,0.001435,0,0,0
-96.158,-6.4375,279.93,0.0026495,0,0,0
-96.158,-6.4375,279.93,0.0026495,0,0,0
-84.699,-6.4114,215.33,0.0020487,0,0,0
-84.699,-6.4114,215.33,0.0020487,0,0,0
-75.82,-6.1793,473.73,0.0017778,0,0,0
-75.82,-6.1793,473.73,0.0017778,0,0,0
-75.68,-6.1913,258.4,0.0013295,0,0,0
-75.68,-6.1913,258.4,0.0013295,0,0,0
-72.556,-6.2645,387.6,0.0026924,0,0,0
-72.556,-6.2645,387.6,0.0026924,0,0,0
-72.026,-6.2751,473.73,0.0014561,0,0,0
-72.026,-6.2751,473.73,0.0014561,0,0,0
-70.579,-6.1301,473.73,0.0011057,0,0,0
-70.579,-6.1301,473.73,0.0011057,0,0,0
-67.991,-6.2387,21.533,0.0013628,0,0,0
-67.991,-6.2387,21.533,0.0013628,0,0,0
-78.686,-6.3999,301.46,0.0015377,0,0,0
-78.686,-6.3999,301.46,0.0015377,0,0,0
-95.57,-6.2052,301.46,0.0031255,0,0,0
-95.57,-6.2052,301.46,0.0031255,0,0,0
-114.93,-6.0906,2433.3,0.011857,1,15,0
-114.93,-6.0906,2433.3,0.011857,1,15,0
-79.913,-6.1676,710.6,0.0040467,0,0,0
-79.913,-6.1676,710.6,0.0040467,0,0,0
-58.369,-6.0463,21.533,0.00030892,0,0,0
-58.369,-6.0463,21.533,0.00030892,0,0,0
-57.042,-6.2856,150.73,0.0010087,0,0,0
-57.042,-6.2856,150.73,0.0010087,0,0,0
-63.859,-5.8538,1270.5,0.00016844,0,0,0
-63.859,-5.8538,1270.5,0.00016844,0,0,0
-52.281,-6.1047,129.2,0.0003226,0,0,0
-52.281,-6.1047,129.2,0.0003226,0,0,0
-93.737,-6.5738,129.2,0.0021473,0,0,0
-93.737,-6.5738,129.2,0.0021473,0,0,0
-89.297,-6.3218,21.533,0.0011711,0,0,0
-89.297,-6.3218,21.533,0.0011711,0,0,0
-70.086,-6.4378,236.87,0.0010318,0,0,0
-70.086,-6.4378,236.87,0.0010318,0,0,0
-62.305,-6.4036,107.67,0.00065486,0,0,0
-62.305,-6.4036,107.67,0.00065486,0,0,0
-82.409,-6.2827,64.6,0.0019622,0,0,0
-82.409,-6.2827,64.6,0.0019622,0,0,0
-81.141,-6.339,86.133,0.0022332,0,0,0
-81.141,-6.339,86.133,0.0022332,0,0,0
-70.981,-6.2677,129.2,0.001255,0,0,0
-70.981,-6.2677,129.2,0.001255,0,0,0
-60.789,-6.1875,129.2,0.00073483,0,0,0
-60.789,-6.1875,129.2,0.00073483,0,0,0
-56.224,-6.3233,64.6,0.0004699,0,0,0
-56.224,-6.3233,64.6,0.0004699,0,0,0
-61.617,-6.1617,107.67,0.00086675,0,0,0
-61.617,-6.1617,107.67,0.00086675,0,0,0
-59.284,-6.0991,236.87,0.00056648,0,0,0
-59.284,-6.0991,236.87,0.00056648,0,0,0
-47.456,-6.1794,258.4,0.0010184,0,0,0
-47.456,-6.1794,258.4,0.0010184,0,0,0
-76.87,-6.6006,710.6,0.00098589,0,0,0
-76.87,-6.6006,710.6,0.00098589,0,0,0
-75.437,-6.5591,323,0.00085422,0,0,0
-75.437,-6.5591,323,0.00085422,0,0,0
-73.685,-6.6275,301.46,0.00081802,0,0,0
-73.685,-6.6275,301.46,0.00081802,0,0,0
-76.264,-6.6716,323,0.0010826,0,0,0
-76.264,-6.6716,323,0.0010826,0,0,0
-83.828,-6.6356,366.06,0.0016113,0,0,0
-83.828,-6.6356,366.06,0.0016113,0,0,0
-102.83,-6.5188,818.26,0.0056322,0,0,0
-102.83,-6.5188,818.26,0.0056322,0,0,0
-100.27,-5.6227,366.06,0.0020365,0,0,0
-100.27,-5.6227,366.06,0.0020365,0,0,0
83.009,-4.8957,559.86,0.0010326,0,0,0
83.009,-4.8957,559.86,0.0010326,0,0,0
-118.62,-5.7767,538.33,0.019295,1,19,0
-118.62,-5.7767,538.33,0.019295,1,19,0
-121.56,-5.8604,602.93,0.0087651,0,0,0
-121.56,-5.8604,602.93,0.0087651,0,0,0
-116.13,-6.162,581.4,0.0052849,0,0,0
-116.13,-6.162,581.4,0.0052849,0,0,0
-108.55,-6.409,602.93,0.006856,0,0,0
-108.55,-6.409,602.93,0.006856,0,0,0
-77.365,-6.5126,581.4,0.0010647,0,0,0
-77.365,-6.5126,581.4,0.0010647,0,0,0
-72.276,-6.5658,301.46,0.00075754,0,0,0
-72.276,-6.5658,301.46,0.00075754,0,0,0
-71.683,-6.667,236.87,0.00096606,0,0,0
-71.683,-6.667,236.87,0.00096606,0,0,0
-73.983,-6.6587,581.4,0.0010686,0,0,0
-73.983,-6.6587,581.4,0.0010686,0,0,0
-70.833,-6.6423,473.73,0.0011499,0,0,0
-70.833,-6.6423,473.73,0.0011499,0,0,0
-73.642,-6.6947,323,0.0013702,0,0,0
-73.642,-6.6947,323,0.0013702,0,0,0
-69.74,-6.6398,495.26,0.0009792,0,0,0
-69.74,-6.6398,495.26,0.0009792,0,0,0
-73.884,-6.6276,215.33,0.0012763,0,0,0
-73.884,-6.6276,215.33,0.0012763,0,0,0
-71.338,-6.6798,215.33,0.00075689,0,0,0
-71.338,-6.6798,215.33,0.00075689,0,0,0
-71.727,-6.6489,279.93,0.00094216,0,0,0
-71.727,-6.6489,279.93,0.00094216,0,0,0
-71.989,-6.6074,366.06,0.00096315,0,0,0
-71.989,-6.6074,366.06,0.00096315,0,0,0
-72.54,-6.6084,473.73,0.0010309,0,0,0
-72.54,-6.6084,473.73,0.0010309,0,0,0
-129.75,-6.0104,646,0.010123,1,19,0
-129.75,-6.0104,646,0.010123,1,19,0
-96.951,-5.7641,473.73,0.028383,3,9,0
-96.951,-5.7641,473.73,0.028383,3,9,0
-49.593,-5.5695,495.26,0.027073,3,9,0
-49.593,-5.5695,495.26,0.027073,3,9,0
-123.67,-5.8281,646,0.019353,2,13,0
-123.67,-5.8281,646,0.019353,2,13,0
-104.32,-6.2877,559.86,0.0027847,0,0,0
-104.32,-6.2877,559.86,0.0027847,0,0,0
-131.94,-6.1784,602.93,0.0082351,0,0,0
-131.94,-6.1784,602.93,0.0082351,0,0,0
-128.02,-5.8551,602.93,0.018537,1,18,0
-128.02,-5.8551,602.93,0.018537,1,18,0
-121.91,-5.8076,602.93,0.01797,2,13,0
-121.91,-5.8076,602.93,0.01797,2,13,0
-131.37,-5.8877,559.86,0.01376,2,10,0
-131.37,-5.8877,559.86,0.01376,2,10,0
-137.8,-5.9911,473.73,0.010548,1,9,0
-137.8,-5.9911,473.73,0.010548,1,9,0
-134.58,-6.0517,581.4,0.010392,1,19,0
-134.58,-6.0517,581.4,0.010392,1,19,0
-116.67,-6.1238,538.33,0.0071395,0,0,0
-116.67,-6.1238,538.33,0.0071395,0,0,0
-82.835,-6.1166,301.46,0.0017676,0,0,0
-82.835,-6.1166,301.46,0.0017676,0,0,0
-102.21,-6.3065,301.46,0.002511,0,0,0
-102.21,-6.3065,301.46,0.002511,0,0,0
-106.31,-6.2689,452.2,0.0038727,0,0,0
-106.31,-6.2689,452.2,0.0038727,0,0,0
-89.172,-6.1889,430.66,0.0016739,0,0,0
-89.172,-6.1889,430.66,0.0016739,0,0,0
-103.06,-6.4458,107.67,0.0022758,0,0,0
-103.06,-6.4458,107.67,0.0022758,0,0,0
-133.5,-5.9683,602.93,0.01155,1,18,0
-133.5,-5.9683,602.93,0.01155,1,18,0
-121.54,-5.839,473.73,0.026602,2,13,0
-121.54,-5.839,473.73,0.026602,2,13,0
-70.398,-5.5972,516.8,0.027786,3,9,0
-70.398,-5.5972,516.8,0.027786,3,9,0
-8.4253,-5.3455,538.33,0.024081,1,17,0
-8.4253,-5.3455,538.33,0.024081,1,17,0
66.442,-5.2701,559.86,0.030985,1,17,0
66.442,-5.2701,559.86,0.030985,1,17,0
85.485,-5.3065,559.86,0.033678,1,18,0
85.485,-5.3065,559.86,0.033678,1,18,0
-25.183,-5.5039,516.8,0.024124,1,20,0
-25.183,-5.5039,516.8,0.024124,1,20,0
-87.118,-5.6607,646,0.022734,2,13,0
-87.118,-5.6607,646,0.022734,2,13,0
-113.26,-5.7485,538.33,0.020487,2,13,0
-113.26,-5.7485,538.33,0.020487,2,13,0
-117.09,-5.7749,602.93,0.016341,2,13,0
