@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
8.4071e-05,0.16606,0.028265,32,0
8.4071e-05,0.16606,0.028265,32,0
0.00017037,0.14791,0,42,0
0.00017037,0.14791,0,42,0
0.00013492,0.15971,0,40,0
0.00013492,0.15971,0,40,0
5.1146e-05,0.19964,0.02353,37,0
5.1146e-05,0.19964,0.02353,37,0
2.9267e-05,0.20508,0.017963,48,0
2.9267e-05,0.20508,0.017963,48,0
0.00011139,0.14973,0,47,0
0.00011139,0.14973,0,47,0
0.0001422,0.12341,0.00099555,51,0
0.0001422,0.12341,0.00099555,51,0
8.456e-05,0.19601,0.056175,45,0
8.456e-05,0.19601,0.056175,45,0
2.49e-05,0.23412,0.032758,48,0
2.49e-05,0.23412,0.032758,48,0
0,0.18875,0.023269,50,0
0,0.18875,0.023269,50,0
0.00014441,0.16062,0.013526,36,0
0.00014441,0.16062,0.013526,36,0
0.0021257,0.14065,0.25416,6,0
0.0021257,0.14065,0.25416,6,0
0.01932,0.07078,1.0297,3,0
0.01932,0.07078,1.0297,3,0
0.039738,0.033575,1.2734,3,0
0.039738,0.033575,1.2734,3,0
0.058409,0.030853,1.2767,3,0
0.058409,0.030853,1.2767,3,0
0.014455,0.045372,0.4618,2,0
0.014455,0.045372,0.4618,2,0
0.027939,0.03539,0.5453,2,0
0.027939,0.03539,0.5453,2,0
0.025485,0.029946,0.59726,2,0
0.025485,0.029946,0.59726,2,0
0.0066811,0.064428,0.13381,3,0
0.0066811,0.064428,0.13381,3,0
0.00079777,0.13158,0.37653,8,0
0.00079777,0.13158,0.37653,8,0
0.00063255,0.1216,0.29599,5,0
0.00063255,0.1216,0.29599,5,0
0.00065025,0.086207,0.4641,2,0
0.00065025,0.086207,0.4641,2,0
0.00020953,0.15064,0.26645,27,0
0.00020953,0.15064,0.26645,27,0
0.00070515,0.16969,0.07179,31,0
0.00070515,0.16969,0.07179,31,0
0.00081696,0.18421,0.099161,28,0
0.00081696,0.18421,0.099161,28,0
0.00061126,0.25771,0.16096,34,0
0.00061126,0.25771,0.16096,34,0
0.0026805,0.19147,0.38161,9,0
0.0026805,0.19147,0.38161,9,0
0.0027033,0.16062,0.35373,9,0
0.0027033,0.16062,0.35373,9,0
0.0012606,0.22142,0.14868,26,0
0.0012606,0.22142,0.14868,26,0
0.0016935,0.22232,0.17027,25,0
0.0016935,0.22232,0.17027,25,0
0.0017133,0.22595,0.27729,26,0
0.0017133,0.22595,0.27729,26,0
0.001665,0.22323,0.10724,26,0
0.001665,0.22323,0.10724,26,0
0.001717,0.19238,0.18695,23,0
0.001717,0.19238,0.18695,23,0
0.0018276,0.16606,0.25672,12,0
0.0018276,0.16606,0.25672,12,0
0.0016354,0.16697,0.37648,11,0
0.0016354,0.16697,0.37648,11,0
0.0012512,0.19056,0.32666,23,0
0.0012512,0.19056,0.32666,23,0
0.0010967,0.1951,0.27687,22,0
0.0010967,0.1951,0.27687,22,0
0.00078943,0.17423,0.14466,20,0
0.00078943,0.17423,0.14466,20,0
0.00052834,0.16515,0.13119,24,0
0.00052834,0.16515,0.13119,24,0
0.00039898,0.17332,0.088841,23,0
0.00039898,0.17332,0.088841,23,0
0.00040291,0.14519,0.16862,24,0
0.00040291,0.14519,0.16862,24,0
0.00030352,0.17151,0.19589,26,0
0.00030352,0.17151,0.19589,26,0
8.137e-05,0.20962,0.062989,39,0
8.137e-05,0.20962,0.062989,39,0
0,0.093466,0.039443,35,0
0,0.093466,0.039443,35,0
0,0,0,50,0
0,0,0,50,0
0,0.10526,0,37,0
0,0.10526,0,37,0
0,0.11887,0.017735,43,0
0,0.11887,0.017735,43,0
0,0.16697,0,42,0
0,0.16697,0,42,0
8.5054e-05,0.17241,0,32,0
8.5054e-05,0.17241,0,32,0
0.00058256,0.18875,0.092375,25,0
0.00058256,0.18875,0.092375,25,0
0.0085761,0.13793,0.11505,6,0
0.0085761,0.13793,0.11505,6,0
0.01505,0.052632,0.69482,3,0
0.01505,0.052632,0.69482,3,0
0.023287,0.038113,0.50999,3,0
0.023287,0.038113,0.50999,3,0
0.030964,0.044465,0.12868,5,0
0.030964,0.044465,0.12868,5,0
0.044378,0.041742,0.89783,3,0
0.044378,0.041742,0.89783,3,0
0.072015,0.033575,1.2665,3,0
0.072015,0.033575,1.2665,3,0
0,0.047187,0,7,0
0,0.047187,0,7,0
0,0.059891,0.77712,3,0
0,0.059891,0.77712,3,0
0,0.058076,1.082,3,0
0,0.058076,1.082,3,0
0,0.11071,0.7907,6,0
0,0.11071,0.7907,6,0
0.0015227,0.18058,0.088422,22,0
0.0015227,0.18058,0.088422,22,0
0.0063453,0.1706,0.67511,4,0
0.0063453,0.1706,0.67511,4,0
0.0095748,0.15336,0.85404,9,0
0.0095748,0.15336,0.85404,9,0
0.0091424,0.1824,0.66451,14,0
0.0091424,0.1824,0.66451,14,0
0.0075025,0.21053,0.34399,21,0
0.0075025,0.21053,0.34399,21,0
0.0069988,0.21143,0.22935,25,0
0.0069988,0.21143,0.22935,25,0
0.0064155,0.20962,0.20278,24,0
0.0064155,0.20962,0.20278,24,0
0.0049392,0.19964,0.31078,26,0
0.0049392,0.19964,0.31078,26,0
0.003326,0.18421,0.40959,12,0
0.003326,0.18421,0.40959,12,0
0.0021725,0.17877,0.30546,17,0
0.0021725,0.17877,0.30546,17,0
0.00098992,0.18058,0.068297,19,0
0.00098992,0.18058,0.068297,19,0
0.0003924,0.20145,0.1053,25,0
0.0003924,0.20145,0.1053,25,0
0.00014827,0.19147,0.12757,22,0
0.00014827,0.19147,0.12757,22,0
0.00018904,0.16606,0.051992,18,0
0.00018904,0.16606,0.051992,18,0
4.9657e-05,0.15971,0.16585,17,0
4.9657e-05,0.15971,0.16585,17,0
0,0.16606,0.094525,18,0
0,0.16606,0.094525,18,0
0,0.16062,0.045086,22,0
0,0.16062,0.045086,22,0
0,0.14428,0.034214,21,0
0,0.14428,0.034214,21,0
0,0.17695,0.066877,25,0
0,0.17695,0.066877,25,0
0,0.19691,0,42,0
0,0.19691,0,42,0
1.06e-05,0.16788,0,43,0
1.06e-05,0.16788,0,43,0
0,0.23775,0,37,0
0,0.23775,0,37,0
0,0.24682,0.0023597,48,0
0,0.24682,0.0023597,48,0
5.7885e-05,0.21053,0,44,0
5.7885e-05,0.21053,0,44,0
8.9852e-05,0.22142,0.051209,50,0
8.9852e-05,0.22142,0.051209,50,0
0.0034789,0.17151,0.22968,15,0
0.0034789,0.17151,0.22968,15,0
0.023129,0.087114,1.0017,5,0
0.023129,0.087114,1.0017,5,0
0.046024,0.032668,1.116,3,0
0.046024,0.032668,1.116,3,0
0.042561,0.044465,0.93963,2,0
0.042561,0.044465,0.93963,2,0
0.0083865,0.049002,0.16108,5,0
0.0083865,0.049002,0.16108,5,0
0.0023968,0.058076,0.6871,3,0
0.0023968,0.058076,0.6871,3,0
0.0015124,0.068058,0.80333,2,0
0.0015124,0.068058,0.80333,2,0
0.0017841,0.1098,0.30659,9,0
0.0017841,0.1098,0.30659,9,0
0.0037195,0.13793,0.67855,8,0
0.0037195,0.13793,0.67855,8,0
0.0061606,0.13612,0.86314,11,0
0.0061606,0.13612,0.86314,11,0
0.0064415,0.19419,0.63223,21,0
0.0064415,0.19419,0.63223,21,0
0.0061484,0.2323,0.3597,22,0
0.0061484,0.2323,0.3597,22,0
0.0062082,0.22414,0.34889,24,0
0.0062082,0.22414,0.34889,24,0
0.0055266,0.2078,0.31004,22,0
0.0055266,0.2078,0.31004,22,0
0.0048229,0.20054,0.23813,24,0
0.0048229,0.20054,0.23813,24,0
0.0042108,0.23412,0.216,26,0
0.0042108,0.23412,0.216,26,0
0.0038796,0.24773,0.27914,25,0
0.0038796,0.24773,0.27914,25,0
0.0035566,0.22958,0.27004,22,0
0.0035566,0.22958,0.27004,22,0
0.0030142,0.21688,0.19765,26,0
0.0030142,0.21688,0.19765,26,0
0.0028298,0.17241,0.70603,12,0
0.0028298,0.17241,0.70603,12,0
0.003009,0.14065,0.71956,12,0
0.003009,0.14065,0.71956,12,0
0.0025948,0.13339,0.92028,4,0
0.0025948,0.13339,0.92028,4,0
0.0018521,0.13702,0.58311,6,0
0.0018521,0.13702,0.58311,6,0
0.0009833,0.15426,0.37337,20,0
0.0009833,0.15426,0.37337,20,0
0.00075419,0.14338,0.21058,20,0
0.00075419,0.14338,0.21058,20,0
0.00052271,0.15699,0.15056,20,0
0.00052271,0.15699,0.15056,20,0
0.00029397,0.1706,0.070628,44,0
0.00029397,0.1706,0.070628,44,0
0.00024737,0.18784,0.082977,43,0
0.00024737,0.18784,0.082977,43,0
0.00020275,0.18693,0.042561,39,0
0.00020275,0.18693,0.042561,39,0
0.00015917,0.1824,0.018827,44,0
0.00015917,0.1824,0.018827,44,0
0.00020909,0.18693,0.07485,43,0
0.00020909,0.18693,0.07485,43,0
0.00025133,0.16515,0.043366,41,0
0.00025133,0.16515,0.043366,41,0
0.00039237,0.15154,0.10127,35,0
0.00039237,0.15154,0.10127,35,0
0.00076623,0.17604,0.22994,24,0
0.00076623,0.17604,0.22994,24,0
0.0079787,0.15064,0.82983,2,0
0.0079787,0.15064,0.82983,2,0
0.019867,0.063521,0.81478,2,0
0.019867,0.063521,0.81478,2,0
0.027106,0.036298,0.50415,3,0
0.027106,0.036298,0.50415,3,0
0.039575,0.03902,0.70873,3,0
0.039575,0.03902,0.70873,3,0
0.016809,0.041742,0.44278,4,0
0.016809,0.041742,0.44278,4,0
0.01288,0.039927,0.53275,3,0
0.01288,0.039927,0.53275,3,0
0.011426,0.037205,0.25019,4,0
0.011426,0.037205,0.25019,4,0
0.010328,0.043557,0.59242,3,0
0.010328,0.043557,0.59242,3,0
0.0070502,0.066243,0.28842,3,0
0.0070502,0.066243,0.28842,3,0
0.0028724,0.076225,0.42761,3,0
0.0028724,0.076225,0.42761,3,0
0.00077714,0.12069,0.2734,8,0
0.00077714,0.12069,0.2734,8,0
0.00014213,0.1706,0.13419,42,0
0.00014213,0.1706,0.13419,42,0
5.3547e-05,0.16969,0.071802,38,0
5.3547e-05,0.16969,0.071802,38,0
0,0.16243,0.11882,38,0
0,0.16243,0.11882,38,0
1.0394e-05,0.15336,0.0054741,41,0
1.0394e-05,0.15336,0.0054741,41,0
0,0.18058,0.18247,47,0
0,0.18058,0.18247,47,0
0,0.21053,0.18834,44,0
0,0.21053,0.18834,44,0
9.5228e-05,0.18875,0.059771,44,0
9.5228e-05,0.18875,0.059771,44,0
0.00064202,0.17604,0.15536,19,0
0.00064202,0.17604,0.15536,19,0
0.0024388,0.12886,0.5421,2,0
0.0024388,0.12886,0.5421,2,0
0.0022458,0.16878,0.57374,2,0
0.0022458,0.16878,0.57374,2,0
5.3098e-05,0.2314,0.05253,46,0
5.3098e-05,0.2314,0.05253,46,0
0.00017728,0.18966,0.11159,32,0
0.00017728,0.18966,0.11159,32,0
0.00020414,0.16697,0.10499,24,0
0.00020414,0.16697,0.10499,24,0
0.00020406,0.16515,0.066848,35,0
0.00020406,0.16515,0.066848,35,0
0.00036074,0.18512,0.16751,30,0
0.00036074,0.18512,0.16751,30,0
0.0035728,0.17423,0.19063,9,0
0.0035728,0.17423,0.19063,9,0
0.0036443,0.17695,0.18937,7,0
0.0036443,0.17695,0.18937,7,0
0.0010971,0.2069,0.2166,25,0
0.0010971,0.2069,0.2166,25,0
0.0013558,0.21506,0.19694,22,0
0.0013558,0.21506,0.19694,22,0
0.0018605,0.22142,0.33982,16,0
0.0018605,0.22142,0.33982,16,0
0.0023485,0.2196,0.42074,13,0
0.0023485,0.2196,0.42074,13,0
0.0026977,0.22232,0.25825,18,0
0.0026977,0.22232,0.25825,18,0
0.0027424,0.22505,0.22753,26,0
0.0027424,0.22505,0.22753,26,0
0.0027718,0.21779,0.29006,25,0
0.0027718,0.21779,0.29006,25,0
0.0031567,0.20236,0.38425,24,0
0.0031567,0.20236,0.38425,24,0
0.0029266,0.20417,0.34406,27,0
0.0029266,0.20417,0.34406,27,0
0.0027182,0.2078,0.24294,24,0
0.0027182,0.2078,0.24294,24,0
0.0026943,0.17967,0.37509,24,0
0.0026943,0.17967,0.37509,24,0
0.0019971,0.17332,0.14365,21,0
0.0019971,0.17332,0.14365,21,0
0.0013036,0.17151,0.12861,24,0
0.0013036,0.17151,0.12861,24,0
0.00084157,0.16334,0.26986,25,0
0.00084157,0.16334,0.26986,25,0
0.0004678,0.16152,0.45121,21,0
0.0004678,0.16152,0.45121,21,0
0.00028435,0.16697,0.35114,17,0
0.00028435,0.16697,0.35114,17,0
0.00016976,0.1824,0.18704,41,0
0.00016976,0.1824,0.18704,41,0
0.00023579,0.17241,0,41,0
0.00023579,0.17241,0,41,0
0.00017916,0.17332,0.028621,40,0
0.00017916,0.17332,0.028621,40,0
1.4609e-05,0.18966,0.051777,46,0
1.4609e-05,0.18966,0.051777,46,0
3.1896e-05,0.18058,0.08468,47,0
3.1896e-05,0.18058,0.08468,47,0
3.448e-05,0.16788,0.0075173,41,0
3.448e-05,0.16788,0.0075173,41,0
7.5217e-06,0.19691,0.037542,41,0
7.5217e-06,0.19691,0.037542,41,0
8.8937e-06,0.24319,0.10981,41,0
8.8937e-06,0.24319,0.10981,41,0
2.6076e-05,0.25953,0.047327,37,0
2.6076e-05,0.25953,0.047327,37,0
0.00012778,0.20599,0.0082226,39,0
0.00012778,0.20599,0.0082226,39,0
0.00014591,0.16062,0,44,0
0.00014591,0.16062,0,44,0
7.4042e-05,0.18512,0.020183,48,0
7.4042e-05,0.18512,0.020183,48,0
0.00010355,0.18784,0.024899,40,0
0.00010355,0.18784,0.024899,40,0
0.00011699,0.19691,0.12883,43,0
0.00011699,0.19691,0.12883,43,0
9.0567e-06,0.2323,0.076983,49,0
9.0567e-06,0.2323,0.076983,49,0
0,0.21869,0.24955,39,0
0,0.21869,0.24955,39,0
0.0021413,0.17514,0.27482,6,0
0.0021413,0.17514,0.27482,6,0
0.019394,0.096189,1.039,3,0
0.019394,0.096189,1.039,3,0
0.039846,0.033575,1.283,3,0
0.039846,0.033575,1.283,3,0
0.058558,0.030853,1.2842,3,0
0.058558,0.030853,1.2842,3,0
0.014501,0.038113,0.46952,2,0
0.014501,0.038113,0.46952,2,0
0.027992,0.033575,0.55016,2,0
0.027992,0.033575,0.55016,2,0
0.025566,0.036298,0.60625,2,0
0.025566,0.036298,0.60625,2,0
0.0067894,0.064428,0.14379,2,0
0.0067894,0.064428,0.14379,2,0
0.00077387,0.1225,0.39188,4,0
0.00077387,0.1225,0.39188,4,0
0.00051968,0.11525,0.44236,5,0
0.00051968,0.11525,0.44236,5,0
0.0005262,0.12341,0.64783,3,0
0.0005262,0.12341,0.64783,3,0
0.00019438,0.19601,0.19453,26,0
0.00019438,0.19601,0.19453,26,0
0.00076771,0.18058,0.065812,30,0
0.00076771,0.18058,0.065812,30,0
0.00088826,0.1833,0.090753,30,0
0.00088826,0.1833,0.090753,30,0
0.00067685,0.26044,0.15865,34,0
0.00067685,0.26044,0.15865,34,0
0.0027815,0.20599,0.40222,9,0
0.0027815,0.20599,0.40222,9,0
0.0028086,0.16425,0.39122,9,0
0.0028086,0.16425,0.39122,9,0
0.0013067,0.22142,0.15957,26,0
0.0013067,0.22142,0.15957,26,0
0.0017096,0.21869,0.18711,25,0
0.0017096,0.21869,0.18711,25,0
0.001763,0.21597,0.28799,25,0
0.001763,0.21597,0.28799,25,0
0.0017581,0.21506,0.11068,26,0
0.0017581,0.21506,0.11068,26,0
0.0017925,0.18875,0.19769,23,0
0.0017925,0.18875,0.19769,23,0
0.0018751,0.16788,0.28066,12,0
0.0018751,0.16788,0.28066,12,0
0.0016889,0.17877,0.38708,10,0
0.0016889,0.17877,0.38708,10,0
0.0012964,0.19328,0.31705,24,0
0.0012964,0.19328,0.31705,24,0
0.0010795,0.18512,0.30349,22,0
0.0010795,0.18512,0.30349,22,0
0.00075162,0.18693,0.18121,19,0
0.00075162,0.18693,0.18121,19,0
0.00052742,0.1824,0.18656,26,0
0.00052742,0.1824,0.18656,26,0
0.00041926,0.17151,0.13631,25,0
0.00041926,0.17151,0.13631,25,0
0.00039989,0.16334,0.20397,24,0
0.00039989,0.16334,0.20397,24,0
0.0002438,0.22414,0.26848,21,0
0.0002438,0.22414,0.26848,21,0
8.0562e-05,0.25408,0.11202,38,0
8.0562e-05,0.25408,0.11202,38,0
0,0.15971,0.085348,37,0
0,0.15971,0.085348,37,0
0,0.051724,0.41371,77,0
0,0.051724,0.41371,77,0
0,0.028131,0,12,0
0,0.028131,0,12,0
0.00017815,0.013612,0,8,0
0.00017815,0.013612,0,8,0
0.00011679,0.051724,0.040858,5,0
0.00011679,0.051724,0.040858,5,0
0.00022987,0.07804,0,14,0
0.00022987,0.07804,0,14,0
0.0063051,0.054446,0.51545,21,0
0.0063051,0.054446,0.51545,21,0
0.0059314,0.18693,0.17039,24,0
0.0059314,0.18693,0.17039,24,0
0.0024123,0.19691,0.24065,17,0
0.0024123,0.19691,0.24065,17,0
0.00084985,0.19873,0.16734,23,0
0.00084985,0.19873,0.16734,23,0
0.0010029,0.13975,0.10118,24,0
0.0010029,0.13975,0.10118,24,0
0.0009967,0.066243,0.10697,24,0
0.0009967,0.066243,0.10697,24,0
0.0012693,0.049909,0.093329,7,0
0.0012693,0.049909,0.093329,7,0
0.0015173,0.028131,0.52302,2,0
0.0015173,0.028131,0.52302,2,0
0.0009293,0.029038,0.98531,2,0
0.0009293,0.029038,0.98531,2,0
0.0007785,0.028131,1.1018,2,0
0.0007785,0.028131,1.1018,2,0
0.0013011,0.020871,0.60258,2,0
0.0013011,0.020871,0.60258,2,0
0.0015168,0.025408,1.0082,2,0
0.0015168,0.025408,1.0082,2,0
0.0012611,0.069873,0.7205,5,0
0.0012611,0.069873,0.7205,5,0
0.0015639,0.072595,0.85966,6,0
0.0015639,0.072595,0.85966,6,0
0.0016636,0.058984,0.15557,21,0
0.0016636,0.058984,0.15557,21,0
0.0077845,0.11525,0.55678,12,0
0.0077845,0.11525,0.55678,12,0
0.005487,0.088022,0.44272,4,0
0.005487,0.088022,0.44272,4,0
0.0053194,0.13339,0.43802,14,0
0.0053194,0.13339,0.43802,14,0
0.0067911,0.17967,0.50527,18,0
0.0067911,0.17967,0.50527,18,0
0.0053178,0.20871,0.4437,28,0
0.0053178,0.20871,0.4437,28,0
0.0033292,0.17877,0.23679,24,0
0.0033292,0.17877,0.23679,24,0
0.0030609,0.10254,0.25343,22,0
0.0030609,0.10254,0.25343,22,0
0.0024431,0.11252,0.15134,22,0
0.0024431,0.11252,0.15134,22,0
0.0014707,0.18784,0.20068,26,0
0.0014707,0.18784,0.20068,26,0
0.0017939,0.13975,0.12172,23,0
0.0017939,0.13975,0.12172,23,0
0.0019912,0.052632,0.31551,27,0
0.0019912,0.052632,0.31551,27,0
0.0010316,0.088022,0.084071,26,0
0.0010316,0.088022,0.084071,26,0
0.00020367,0.089837,0.059895,22,0
0.00020367,0.089837,0.059895,22,0
0.00052658,0.03176,0,1,0
0.00052658,0.03176,0,1,0
0.0016949,0.008167,0,1,0
0.0016949,0.008167,0,1,0
0.0023932,0,0.06841,14,0
0.0023932,0,0.06841,14,0
0.0016714,0.082577,0.05633,25,0
0.0016714,0.082577,0.05633,25,0
0.0011658,0.14428,0.049467,26,0
0.0011658,0.14428,0.049467,26,0
0.0024148,0.061706,0.01112,34,0
0.0024148,0.061706,0.01112,34,0
0.0024249,0,0,1,0
0.0024249,0,0,1,0
0.003875,0.030853,0.010158,29,0
0.003875,0.030853,0.010158,29,0
0.041235,0.056261,1.1865,3,0
0.041235,0.056261,1.1865,3,0
0.0040804,0.23412,0.27495,23,0
0.0040804,0.23412,0.27495,23,0
0.0032115,0.24682,0.262,23,0
0.0032115,0.24682,0.262,23,0
0.0024152,0.25953,0.21448,27,0
0.0024152,0.25953,0.21448,27,0
0.0019079,0.22958,0.24789,28,0
0.0019079,0.22958,0.24789,28,0
0.0015459,0.19419,0.2826,27,0
0.0015459,0.19419,0.2826,27,0
0.0016214,0.10799,0.23648,27,0
0.0016214,0.10799,0.23648,27,0
0.0015085,0.033575,0.037954,15,0
0.0015085,0.033575,0.037954,15,0
0.0012123,0.017241,0.037767,6,0
0.0012123,0.017241,0.037767,6,0
0.00069523,0.029946,0.025272,7,0
0.00069523,0.029946,0.025272,7,0
0.00058946,0.033575,0.052605,10,0
0.00058946,0.033575,0.052605,10,0
0.0011059,0.046279,0.14148,24,0
0.0011059,0.046279,0.14148,24,0
0.001195,0.10436,0.020562,24,0
0.001195,0.10436,0.020562,24,0
0.0010432,0.068966,0.0043347,19,0
0.0010432,0.068966,0.0043347,19,0
0.00048496,0.041742,0.0027109,4,0
0.00048496,0.041742,0.0027109,4,0
0.00047821,0.051724,0,1,0
0.00047821,0.051724,0,1,0
0.00045739,0.043557,0,1,0
0.00045739,0.043557,0,1,0
0.029287,0.059891,0.39679,17,0
0.029287,0.059891,0.39679,17,0
0.0025608,0.19782,0.21281,27,0
0.0025608,0.19782,0.21281,27,0
0.0017926,0.17604,0.17058,28,0
0.0017926,0.17604,0.17058,28,0
0.0016185,0.098911,0.15202,22,0
0.0016185,0.098911,0.15202,22,0
0.0010224,0.095281,0.12466,21,0
0.0010224,0.095281,0.12466,21,0
0.00042688,0.079855,0.35253,19,0
0.00042688,0.079855,0.35253,19,0
0.00066102,0.034483,0.74581,3,0
0.00066102,0.034483,0.74581,3,0
0.0012058,0.019964,0.87004,2,0
0.0012058,0.019964,0.87004,2,0
0.0012583,0.036298,0.51044,4,0
0.0012583,0.036298,0.51044,4,0
0.00081034,0.11162,0.032001,43,0
0.00081034,0.11162,0.032001,43,0
0.00075139,0.088022,0.21072,46,0
0.00075139,0.088022,0.21072,46,0
0.00056113,0.0099819,0.16138,12,0
0.00056113,0.0099819,0.16138,12,0
0.00014481,0.020871,0.025097,15,0
0.00014481,0.020871,0.025097,15,0
0.00022082,0.014519,0.048489,10,0
0.00022082,0.014519,0.048489,10,0
0.0091431,0.30036,0.21647,35,0
0.0091431,0.30036,0.21647,35,0
0.0048546,0.26951,0.191,30,0
0.0048546,0.26951,0.191,30,0
0.0028142,0.25136,0.31193,27,0
0.0028142,0.25136,0.31193,27,0
0.0020048,0.21688,0.38947,21,0
0.0020048,0.21688,0.38947,21,0
0.0013045,0.19056,0.24728,23,0
0.0013045,0.19056,0.24728,23,0
0.0005804,0.15064,0.22872,19,0
0.0005804,0.15064,0.22872,19,0
0.0016826,0.049002,0.05988,15,0
0.0016826,0.049002,0.05988,15,0
0.0020171,0.0099819,0.042608,11,0
0.0020171,0.0099819,0.042608,11,0
0.00092072,0.016334,0,1,0
0.00092072,0.016334,0,1,0
0.00037352,0.036298,0.076928,31,0
0.00037352,0.036298,0.076928,31,0
0.0013648,0.029038,0.032531,37,0
0.0013648,0.029038,0.032531,37,0
0.0025579,0,0.01464,29,0
0.0025579,0,0.01464,29,0
0.0020243,0.0099819,0,1,0
0.0020243,0.0099819,0,1,0
0.010843,0.22958,0.24235,24,0
0.010843,0.22958,0.24235,24,0
0.0050074,0.24229,0.33644,19,0
0.0050074,0.24229,0.33644,19,0
0.0024709,0.23866,0.23873,24,0
0.0024709,0.23866,0.23873,24,0
0.0015584,0.21869,0.29467,24,0
0.0015584,0.21869,0.29467,24,0
0.0013836,0.16606,0.23314,24,0
0.0013836,0.16606,0.23314,24,0
0.001301,0.093466,0.25178,28,0
0.001301,0.093466,0.25178,28,0
0.0014955,0.036298,0.19995,22,0
0.0014955,0.036298,0.19995,22,0
0.0010599,0.021779,0.057828,23,0
0.0010599,0.021779,0.057828,23,0
0,0.072595,0.074435,12,0
0,0.072595,0.074435,12,0
0.00011409,0.089837,0.013561,9,0
0.00011409,0.089837,0.013561,9,0
0.00076129,0.1098,0.091665,24,0
0.00076129,0.1098,0.091665,24,0
0.0014999,0.20508,0.23582,41,0
0.0014999,0.20508,0.23582,41,0
0.0014476,0.16969,0.26382,43,0
0.0014476,0.16969,0.26382,43,0
0.0010122,0.043557,0.17132,29,0
0.0010122,0.043557,0.17132,29,0
0.026096,0.034483,0.50342,5,0
0.026096,0.034483,0.50342,5,0
0.015469,0.24229,0.2409,25,0
0.015469,0.24229,0.2409,25,0
0.010584,0.23684,0.24513,25,0
0.010584,0.23684,0.24513,25,0
0.0056367,0.20962,0.22195,26,0
0.0056367,0.20962,0.22195,26,0
0.0032674,0.19419,0.21414,26,0
0.0032674,0.19419,0.21414,26,0
0.0022555,0.16243,0.12652,23,0
0.0022555,0.16243,0.12652,23,0
0.0031788,0.061706,0.12037,23,0
0.0031788,0.061706,0.12037,23,0
0.0028647,0.029946,0.13849,26,0
0.0028647,0.029946,0.13849,26,0
0.00094792,0.094374,0.054006,22,0
0.00094792,0.094374,0.054006,22,0
0.00013336,0.10436,0.069932,22,0
0.00013336,0.10436,0.069932,22,0
0.00020566,0.075318,0.053261,12,0
0.00020566,0.075318,0.053261,12,0
0.00049528,0.061706,0.33266,3,0
0.00049528,0.061706,0.33266,3,0
0.0011446,0.07441,0.80693,3,0
0.0011446,0.07441,0.80693,3,0
0.0017831,0.055354,0.51157,9,0
0.0017831,0.055354,0.51157,9,0
0.0018122,0.010889,0.35516,4,0
0.0018122,0.010889,0.35516,4,0
0.0010613,0.034483,0.02267,13,0
0.0010613,0.034483,0.02267,13,0
0.0078505,0.049909,0.22991,14,0
0.0078505,0.049909,0.22991,14,0
0.058609,0.044465,1.0599,3,0
0.058609,0.044465,1.0599,3,0
0.026898,0.25953,0.33064,27,0
0.026898,0.25953,0.33064,27,0
0.020968,0.25227,0.41687,26,0
0.020968,0.25227,0.41687,26,0
0.011765,0.27132,0.24841,26,0
0.011765,0.27132,0.24841,26,0
0.0067002,0.26316,0.42071,30,0
0.0067002,0.26316,0.42071,30,0
0.0040796,0.22595,0.19709,28,0
0.0040796,0.22595,0.19709,28,0
0.0028806,0.20236,0.21484,25,0
0.0028806,0.20236,0.21484,25,0
0.0017109,0.16697,0.28659,24,0
0.0017109,0.16697,0.28659,24,0
0.00094135,0.11071,0.10806,20,0
0.00094135,0.11071,0.10806,20,0
0.0017239,0.044465,0.045901,25,0
0.0017239,0.044465,0.045901,25,0
0.002039,0,0.12783,34,0
0.002039,0,0.12783,34,0
0.0017814,0.037205,0.23469,30,0
0.0017814,0.037205,0.23469,30,0
0.0016351,0.047187,0.063504,29,0
0.0016351,0.047187,0.063504,29,0
0.0022531,0.0099819,0.0042958,10,0
0.0022531,0.0099819,0.0042958,10,0
0.0018076,0.039927,0,1,0
0.0018076,0.039927,0,1,0
0.0064667,0.2686,0.1958,30,0
0.0064667,0.2686,0.1958,30,0
0.0045388,0.23503,0.21516,26,0
0.0045388,0.23503,0.21516,26,0
0.0033927,0.18693,0.22366,21,0
0.0033927,0.18693,0.22366,21,0
0.001883,0.16243,0.13267,28,0
0.001883,0.16243,0.13267,28,0
0.0015114,0.089837,0.11137,19,0
0.0015114,0.089837,0.11137,19,0
0.0021177,0.025408,0.2493,17,0
0.0021177,0.025408,0.2493,17,0
0.0032533,0.010889,0.11843,15,0
0.0032533,0.010889,0.11843,15,0
0.0039102,0.0054446,0.063611,14,0
0.0039102,0.0054446,0.063611,14,0
0.0026994,0.03176,0.0077697,11,0
0.0026994,0.03176,0.0077697,11,0
0.0011982,0.045372,0.048005,18,0
0.0011982,0.045372,0.048005,18,0
0.0286,0.033575,0.62391,13,0
0.0286,0.033575,0.62391,13,0
0.010997,0.19238,0.23246,20,0
0.010997,0.19238,0.23246,20,0
0.020687,0.21869,0.32827,18,0
0.020687,0.21869,0.32827,18,0
0.02325,0.23049,0.32933,19,0
