@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
31.26,5.61,0,0.10806,20,0
25.307,5.6524,0,0.045901,25,0
25.307,5.6524,0,0.045901,25,0
19.789,5.5345,0,0.12783,34,0
19.789,5.5345,0,0.12783,34,0
33.797,5.6988,0,0.23469,30,0
33.797,5.6988,0,0.23469,30,0
28.192,5.5779,43.066,0.063504,29,0
28.192,5.5779,43.066,0.063504,29,0
16.012,5.5722,0,0.0042958,10,0
16.012,5.5722,0,0.0042958,10,0
13.369,5.4707,0,0,1,0
13.369,5.4707,0,0,1,0
92.575,5.6604,0,0.1958,30,0
92.575,5.6604,0,0.1958,30,0
79.032,5.6395,0,0.21516,26,0
79.032,5.6395,0,0.21516,26,0
66.359,5.6487,0,0.22366,21,0
66.359,5.6487,0,0.22366,21,0
48.748,5.6445,0,0.13267,28,0
48.748,5.6445,0,0.13267,28,0
35.329,5.683,0,0.11137,19,0
35.329,5.683,0,0.11137,19,0
36.31,5.5907,0,0.2493,17,0
36.31,5.5907,0,0.2493,17,0
30.831,5.5202,0,0.11843,15,0
30.831,5.5202,0,0.11843,15,0
28.21,5.6395,0,0.063611,14,0
28.21,5.6395,0,0.063611,14,0
35.568,5.6704,21.533,0.0077697,11,0
35.568,5.6704,21.533,0.0077697,11,0
29.395,5.6381,0,0.048005,18,0
29.395,5.6381,0,0.048005,18,0
74.544,5.4017,0,0.62391,13,0
74.544,5.4017,0,0.62391,13,0
104.47,5.6933,0,0.23246,20,0
104.47,5.6933,0,0.23246,20,0
43.112,5.6216,0,0.32827,18,0
43.112,5.6216,0,0.32827,18,0
33.412,5.57,0,0.32933,19,0
33.412,5.57,0,0.32933,19,0
79.675,5.647,0,0.27502,25,0
79.675,5.647,0,0.27502,25,0
105.39,5.6896,0,0.27272,24,0
105.39,5.6896,0,0.27272,24,0
58.091,5.3597,1162.8,0.52286,11,0
58.091,5.3597,1162.8,0.52286,11,0
89.303,5.6205,2928.5,0.24448,22,0
89.303,5.6205,2928.5,0.24448,22,0
96.943,5.6106,2907,0.32176,22,0
96.943,5.6106,2907,0.32176,22,0
97.103,5.6056,1141.3,0.44402,22,0
97.103,5.6056,1141.3,0.44402,22,0
91.464,5.6236,0,0.48216,21,0
91.464,5.6236,0,0.48216,21,0
76.929,5.694,2971.6,0.18918,25,0
76.929,5.694,2971.6,0.18918,25,0
63.687,5.6624,21.533,0.18251,28,0
63.687,5.6624,21.533,0.18251,28,0
55.103,5.6728,0,0.32372,23,0
55.103,5.6728,0,0.32372,23,0
47.587,5.5725,0,0.41287,21,0
47.587,5.5725,0,0.41287,21,0
38.939,5.6225,0,0.25044,21,0
38.939,5.6225,0,0.25044,21,0
31.32,5.5897,21.533,0.063833,23,0
31.32,5.5897,21.533,0.063833,23,0
0,5.3872,0,0,32,0
0,5.3872,0,0,32,0
0,5.348,43.066,0,30,0
0,5.348,43.066,0,30,0
0.30264,5.1862,0,0,11,0
0.30264,5.1862,0,0,11,0
0,5.5544,0,0.0024893,26,0
0,5.5544,0,0.0024893,26,0
31.498,5.6379,0,0.51993,30,0
31.498,5.6379,0,0.51993,30,0
76.15,5.6036,86.133,0.18132,25,0
76.15,5.6036,86.133,0.18132,25,0
53.919,5.5906,2885.4,0.23642,17,0
53.919,5.5906,2885.4,0.23642,17,0
33.547,5.6143,646,0.21001,23,0
33.547,5.6143,646,0.21001,23,0
30.076,5.6116,0,0.079439,23,0
30.076,5.6116,0,0.079439,23,0
19.859,5.6242,0,0.041558,22,0
19.859,5.6242,0,0.041558,22,0
15.993,5.5989,0,0.0046077,9,0
15.993,5.5989,0,0.0046077,9,0
10.59,5.5363,0,0.0087011,18,0
10.59,5.5363,0,0.0087011,18,0
5.6615,5.4133,0,0.040979,19,0
5.6615,5.4133,0,0.040979,19,0
1.7438,5.1053,0,0,10,0
1.7438,5.1053,0,0,10,0
1.4905,5.1255,43.066,0,4,0
1.4905,5.1255,43.066,0,4,0
1.3979,5.3427,0,0.0015441,5,0
1.3979,5.3427,0,0.0015441,5,0
17.633,5.6457,43.066,0.072649,31,0
17.633,5.6457,43.066,0.072649,31,0
12.207,5.5921,0,0.031151,34,0
12.207,5.5921,0,0.031151,34,0
14.499,5.7025,21.533,0.026031,27,0
14.499,5.7025,21.533,0.026031,27,0
72.005,5.6233,0,0.55788,13,0
72.005,5.6233,0,0.55788,13,0
41.794,5.0266,667.53,0.45656,3,0
41.794,5.0266,667.53,0.45656,3,0
68.1,5.4958,689.06,0.45819,15,0
68.1,5.4958,689.06,0.45819,15,0
80.201,5.4947,559.86,0.5095,18,0
80.201,5.4947,559.86,0.5095,18,0
73.53,5.5721,581.4,0.46441,28,0
73.53,5.5721,581.4,0.46441,28,0
60.684,5.6221,0,0.235,24,0
60.684,5.6221,0,0.235,24,0
51.594,5.6328,0,0.26842,23,0
51.594,5.6328,0,0.26842,23,0
44.448,5.6416,0,0.16852,22,0
44.448,5.6416,0,0.16852,22,0
42.074,5.6568,0,0.22438,25,0
42.074,5.6568,0,0.22438,25,0
37.391,5.6482,43.066,0.10891,24,0
37.391,5.6482,43.066,0.10891,24,0
29.648,5.6698,0,0.26117,28,0
29.648,5.6698,0,0.26117,28,0
22.894,5.6147,21.533,0.10419,26,0
22.894,5.6147,21.533,0.10419,26,0
13.617,5.5043,64.6,0.042417,22,0
13.617,5.5043,64.6,0.042417,22,0
5.7055,5.4049,86.133,0,1,0
5.7055,5.4049,86.133,0,1,0
2.7611,5.1173,0,0,1,0
2.7611,5.1173,0,0,1,0
1.4053,5.1398,0,0.00032135,4,0
1.4053,5.1398,0,0.00032135,4,0
14.706,5.6219,0,0.039475,25,0
14.706,5.6219,0,0.039475,25,0
22.632,5.5768,64.6,0.063188,26,0
22.632,5.5768,64.6,0.063188,26,0
4.959,5.5424,0,0.0083978,29,0
4.959,5.5424,0,0.0083978,29,0
0.27232,5.3437,0,0,1,0
0.27232,5.3437,0,0,1,0
17.936,5.7278,0,0.0013,26,0
17.936,5.7278,0,0.0013,26,0
19.185,5.2626,861.33,1.1866,3,0
19.185,5.2626,861.33,1.1866,3,0
75.995,5.6725,0,0.2774,23,0
75.995,5.6725,0,0.2774,23,0
68.754,5.6482,0,0.25487,23,0
68.754,5.6482,0,0.25487,23,0
59.629,5.6943,0,0.22853,26,0
59.629,5.6943,0,0.22853,26,0
54.844,5.6767,8010.4,0.24823,28,0
54.844,5.6767,8010.4,0.24823,28,0
46.194,5.6739,0,0.22683,26,0
46.194,5.6739,0,0.22683,26,0
33.791,5.6659,0,0.19051,26,0
33.791,5.6659,0,0.19051,26,0
18.807,5.6071,43.066,0.018471,19,0
18.807,5.6071,43.066,0.018471,19,0
10.493,5.3913,0,0.024395,5,0
10.493,5.3913,0,0.024395,5,0
6.4653,5.4974,0,0,1,0
6.4653,5.4974,0,0,1,0
6.3332,5.4009,0,0.0013674,4,0
6.3332,5.4009,0,0.0013674,4,0
16.177,5.6195,0,0.10583,24,0
16.177,5.6195,0,0.10583,24,0
19.293,5.5969,43.066,0.01163,24,0
19.293,5.5969,43.066,0.01163,24,0
5.2732,5.4844,0,0.00045458,5,0
5.2732,5.4844,0,0.00045458,5,0
4.9741,5.231,0,0,1,0
4.9741,5.231,0,0,1,0
4.6122,5.4843,43.066,0,1,0
4.6122,5.4843,43.066,0,1,0
4.295,5.228,0,0,1,0
4.295,5.228,0,0,1,0
73.898,5.3683,990.53,0.39646,17,0
73.898,5.3683,990.53,0.39646,17,0
60.655,5.6847,0,0.19188,27,0
60.655,5.6847,0,0.19188,27,0
52.788,5.6808,21.533,0.22909,26,0
52.788,5.6808,21.533,0.22909,26,0
41.354,5.6815,0,0.15294,22,0
41.354,5.6815,0,0.15294,22,0
30.845,5.7142,0,0.071395,20,0
30.845,5.7142,0,0.071395,20,0
21.032,5.6489,0,0.12192,21,0
21.032,5.6489,0,0.12192,21,0
10.219,5.5743,0,0.012557,12,0
10.219,5.5743,0,0.012557,12,0
8.2697,5.4818,0,0.019751,16,0
8.2697,5.4818,0,0.019751,16,0
9.5641,5.548,0,0.023865,19,0
9.5641,5.548,0,0.023865,19,0
17.518,5.5992,21.533,0.059634,44,0
17.518,5.5992,21.533,0.059634,44,0
11.31,5.4421,0,0.043321,45,0
11.31,5.4421,0,0.043321,45,0
6.5538,5.398,0,0.0024523,8,0
6.5538,5.398,0,0.0024523,8,0
4.9581,5.3272,0,0.00123,8,0
4.9581,5.3272,0,0.00123,8,0
4.5692,5.3513,0,0.0074838,14,0
4.5692,5.3513,0,0.0074838,14,0
100.45,5.6179,689.06,0.21253,35,0
100.45,5.6179,689.06,0.21253,35,0
87.116,5.6503,21.533,0.18683,30,0
87.116,5.6503,21.533,0.18683,30,0
68.961,5.6295,0,0.29774,27,0
68.961,5.6295,0,0.29774,27,0
61.925,5.6481,21.533,0.33498,21,0
61.925,5.6481,21.533,0.33498,21,0
48.288,5.6189,0,0.21034,23,0
48.288,5.6189,0,0.21034,23,0
35.345,5.5981,86.133,0.15864,19,0
35.345,5.5981,86.133,0.15864,19,0
24.71,5.563,0,0.016064,9,0
24.71,5.563,0,0.016064,9,0
14.511,5.4445,0,0.0057594,9,0
14.511,5.4445,0,0.0057594,9,0
10.144,5.3844,43.066,0,1,0
10.144,5.3844,43.066,0,1,0
13.814,5.6449,0,0.048419,27,0
13.814,5.6449,0,0.048419,27,0
19.494,5.6213,0,0.017304,35,0
19.494,5.6213,0,0.017304,35,0
8.5623,5.3875,0,0.022771,36,0
8.5623,5.3875,0,0.022771,36,0
7.9771,5.3018,0,0.0002519,2,0
7.9771,5.3018,0,0.0002519,2,0
103.18,5.644,0,0.24854,24,0
103.18,5.644,0,0.24854,24,0
83.201,5.6265,0,0.33926,19,0
83.201,5.6265,0,0.33926,19,0
67.122,5.6489,43.066,0.22472,23,0
67.122,5.6489,43.066,0.22472,23,0
60.82,5.6666,0,0.25732,22,0
60.82,5.6666,0,0.25732,22,0
51.483,5.6487,0,0.2042,24,0
51.483,5.6487,0,0.2042,24,0
42.234,5.6779,0,0.19017,28,0
42.234,5.6779,0,0.19017,28,0
36.094,5.668,0,0.1947,19,0
36.094,5.668,0,0.1947,19,0
23.105,5.5901,0,0.03501,23,0
23.105,5.5901,0,0.03501,23,0
13.224,5.4416,64.6,0.038542,15,0
13.224,5.4416,64.6,0.038542,15,0
10.466,5.5078,43.066,0,1,0
10.466,5.5078,43.066,0,1,0
28.34,5.6964,0,0.089587,27,0
28.34,5.6964,0,0.089587,27,0
41.521,5.4595,0,0.2675,40,0
41.521,5.4595,0,0.2675,40,0
28.579,5.3878,0,0.23743,44,0
28.579,5.3878,0,0.23743,44,0
13.314,5.4904,0,0.19949,30,0
13.314,5.4904,0,0.19949,30,0
76.067,5.3616,947.46,0.5044,5,0
76.067,5.3616,947.46,0.5044,5,0
87.777,5.6321,5964.7,0.24043,25,0
87.777,5.6321,5964.7,0.24043,25,0
104.82,5.6631,624.46,0.2445,25,0
104.82,5.6631,624.46,0.2445,25,0
88.801,5.661,0,0.21636,26,0
88.801,5.661,0,0.21636,26,0
70.712,5.665,0,0.20099,26,0
70.712,5.665,0,0.20099,26,0
56.38,5.6804,21.533,0.1095,24,0
56.38,5.6804,21.533,0.1095,24,0
48.001,5.6867,0,0.1452,23,0
48.001,5.6867,0,0.1452,23,0
41.654,5.6819,0,0.17269,26,0
41.654,5.6819,0,0.17269,26,0
30.077,5.7126,0,0.062493,23,0
30.077,5.7126,0,0.062493,23,0
20.487,5.6074,43.066,0.091052,22,0
20.487,5.6074,43.066,0.091052,22,0
13.048,5.2897,0,0.011037,14,0
13.048,5.2897,0,0.011037,14,0
14.295,5.0938,64.6,0.25017,2,0
14.295,5.0938,64.6,0.25017,2,0
26.937,5.0769,323,1.0136,2,0
26.937,5.0769,323,1.0136,2,0
19.407,4.8488,0,0.68496,5,0
19.407,4.8488,0,0.68496,5,0
15.86,4.9112,0,0.60337,4,0
15.86,4.9112,0,0.60337,4,0
16.145,5.2491,21.533,0.028372,5,0
16.145,5.2491,21.533,0.028372,5,0
41.109,5.6128,0,0.22663,18,0
41.109,5.6128,0,0.22663,18,0
174.27,5.2989,882.86,1.0591,3,0
174.27,5.2989,882.86,1.0591,3,0
21.646,5.6223,1033.6,0.33049,27,0
21.646,5.6223,1033.6,0.33049,27,0
65.864,5.5613,990.53,0.41657,26,0
65.864,5.5613,990.53,0.41657,26,0
105.24,5.6636,0,0.24913,26,0
105.24,5.6636,0,0.24913,26,0
91.62,5.6592,0,0.41063,30,0
91.62,5.6592,0,0.41063,30,0
78.255,5.6457,21.533,0.19758,28,0
78.255,5.6457,21.533,0.19758,28,0
65.486,5.6744,0,0.21021,25,0
65.486,5.6744,0,0.21021,25,0
51.897,5.7006,0,0.28626,24,0
51.897,5.7006,0,0.28626,24,0
31.185,5.6031,0,0.16269,20,0
31.185,5.6031,0,0.16269,20,0
20.269,5.5696,0,0.047456,25,0
20.269,5.5696,0,0.047456,25,0
17.277,5.5526,0,0.21261,39,0
17.277,5.5526,0,0.21261,39,0
33.21,5.6687,0,0.21886,30,0
33.21,5.6687,0,0.21886,30,0
26.721,5.5614,43.066,0.082179,29,0
26.721,5.5614,43.066,0.082179,29,0
12.933,5.5,0,0.0023813,8,0
12.933,5.5,0,0.0023813,8,0
10.624,5.5163,0,0,1,0
10.624,5.5163,0,0,1,0
92.235,5.6599,0,0.19571,30,0
92.235,5.6599,0,0.19571,30,0
78.731,5.6398,0,0.1971,27,0
78.731,5.6398,0,0.1971,27,0
65.987,5.6487,0,0.23358,20,0
65.987,5.6487,0,0.23358,20,0
47.928,5.6545,0,0.12859,29,0
47.928,5.6545,0,0.12859,29,0
34.604,5.7091,0,0.12175,20,0
34.604,5.7091,0,0.12175,20,0
34.761,5.6411,0,0.1311,21,0
34.761,5.6411,0,0.1311,21,0
29.502,5.5827,0,0.083373,18,0
29.502,5.5827,0,0.083373,18,0
27.205,5.6674,0,0.07316,15,0
27.205,5.6674,0,0.07316,15,0
34.332,5.6912,21.533,0.0084446,9,0
34.332,5.6912,21.533,0.0084446,9,0
27.889,5.6726,0,0.022789,17,0
27.889,5.6726,0,0.022789,17,0
74.161,5.3996,0,0.6239,14,0
74.161,5.3996,0,0.6239,14,0
104.19,5.6923,0,0.23571,20,0
104.19,5.6923,0,0.23571,20,0
42.512,5.6205,0,0.3274,18,0
42.512,5.6205,0,0.3274,18,0
33.121,5.5693,0,0.32846,19,0
33.121,5.5693,0,0.32846,19,0
79.487,5.6473,2928.5,0.27546,25,0
79.487,5.6473,2928.5,0.27546,25,0
105.55,5.6929,0,0.2708,24,0
105.55,5.6929,0,0.2708,24,0
57.216,5.3581,1162.8,0.5159,11,0
57.216,5.3581,1162.8,0.5159,11,0
88.414,5.6159,2928.5,0.24479,22,0
88.414,5.6159,2928.5,0.24479,22,0
96.488,5.6087,2907,0.32197,22,0
96.488,5.6087,2907,0.32197,22,0
96.529,5.6021,1141.3,0.4382,23,0
96.529,5.6021,1141.3,0.4382,23,0
90.562,5.6179,0,0.48768,22,0
90.562,5.6179,0,0.48768,22,0
76.294,5.6955,2971.6,0.19194,25,0
76.294,5.6955,2971.6,0.19194,25,0
63.263,5.6615,0,0.17595,29,0
63.263,5.6615,0,0.17595,29,0
53.691,5.6702,0,0.29835,22,0
53.691,5.6702,0,0.29835,22,0
46.009,5.5722,0,0.36934,20,0
46.009,5.5722,0,0.36934,20,0
38.535,5.6248,0,0.21678,22,0
38.535,5.6248,0,0.21678,22,0
28.625,5.5875,43.066,0.064248,23,0
28.625,5.5875,43.066,0.064248,23,0
0,5.4058,0,0,12,0
0,5.4058,0,0,12,0
0,5.0811,21.533,0,1,0
0,5.0811,21.533,0,1,0
0,5.0659,0,0.0048127,27,0
0,5.0659,0,0.0048127,27,0
0,5.373,0,0,1,0
0,5.373,0,0,1,0
30.3,5.6367,0,0.52094,28,0
30.3,5.6367,0,0.52094,28,0
74.892,5.5935,215.33,0.17097,23,0
74.892,5.5935,215.33,0.17097,23,0
52.673,5.5894,0,0.2494,17,0
52.673,5.5894,0,0.2494,17,0
32.912,5.5956,0,0.23175,22,0
32.912,5.5956,0,0.23175,22,0
29.513,5.6167,21.533,0.045775,24,0
29.513,5.6167,21.533,0.045775,24,0
18.666,5.6233,0,0.12553,23,0
18.666,5.6233,0,0.12553,23,0
15.365,5.5697,43.066,0.0030759,5,0
15.365,5.5697,43.066,0.0030759,5,0
10.673,5.528,0,0.0085195,14,0
10.673,5.528,0,0.0085195,14,0
5.7157,5.3268,0,0.057126,11,0
5.7157,5.3268,0,0.057126,11,0
2.1894,5.1071,0,0.1408,6,0
2.1894,5.1071,0,0.1408,6,0
2.2614,5.0997,43.066,0,1,0
2.2614,5.0997,43.066,0,1,0
1.7434,5.1744,0,0.015156,7,0
1.7434,5.1744,0,0.015156,7,0
16.922,5.5978,43.066,0.07469,31,0
16.922,5.5978,43.066,0.07469,31,0
11.967,5.6051,0,0.089879,34,0
11.967,5.6051,0,0.089879,34,0
14.427,5.6683,43.066,0.03836,26,0
14.427,5.6683,43.066,0.03836,26,0
70.826,5.6196,0,0.56942,12,0
70.826,5.6196,0,0.56942,12,0
41.153,5.0358,667.53,0.45298,4,0
41.153,5.0358,667.53,0.45298,4,0
67.782,5.5043,689.06,0.45247,14,0
67.782,5.5043,689.06,0.45247,14,0
79.01,5.4933,559.86,0.51425,18,0
79.01,5.4933,559.86,0.51425,18,0
72.489,5.5696,581.4,0.4685,27,0
72.489,5.5696,581.4,0.4685,27,0
59.537,5.6224,0,0.26132,24,0
59.537,5.6224,0,0.26132,24,0
51.221,5.6329,0,0.25539,22,0
51.221,5.6329,0,0.25539,22,0
43.26,5.6454,0,0.16415,22,0
43.26,5.6454,0,0.16415,22,0
41.018,5.6612,0,0.19474,25,0
41.018,5.6612,0,0.19474,25,0
36.238,5.6439,0,0.12168,24,0
36.238,5.6439,0,0.12168,24,0
28.908,5.663,0,0.32972,28,0
28.908,5.663,0,0.32972,28,0
22.609,5.6083,0,0.061814,25,0
22.609,5.6083,0,0.061814,25,0
13.197,5.4139,86.133,0.038671,21,0
13.197,5.4139,86.133,0.038671,21,0
4.7082,5.5024,64.6,0,1,0
4.7082,5.5024,64.6,0,1,0
2.1379,5.1192,0,0,1,0
2.1379,5.1192,0,0,1,0
0.55919,5.2774,0,0,1,0
0.55919,5.2774,0,0,1,0
14.048,5.6241,0,0.060635,24,0
14.048,5.6241,0,0.060635,24,0
22.247,5.5724,86.133,0.062572,26,0
22.247,5.5724,86.133,0.062572,26,0
4.9242,5.5495,0,0.019495,40,0
4.9242,5.5495,0,0.019495,40,0
0.21076,5.2887,0,0,1,0
0.21076,5.2887,0,0,1,0
17.647,5.6556,0,0.0092769,28,0
17.647,5.6556,0,0.0092769,28,0
17.89,5.2652,861.33,1.1866,3,0
17.89,5.2652,861.33,1.1866,3,0
75.912,5.6708,0,0.27621,23,0
75.912,5.6708,0,0.27621,23,0
69.179,5.6523,0,0.25771,23,0
69.179,5.6523,0,0.25771,23,0
59.381,5.6887,6589.2,0.22112,26,0
59.381,5.6887,6589.2,0.22112,26,0
55.151,5.6779,8010.4,0.25951,28,0
55.151,5.6779,8010.4,0.25951,28,0
46.386,5.6764,968.99,0.20169,26,0
46.386,5.6764,968.99,0.20169,26,0
34.894,5.6617,0,0.15425,26,0
34.894,5.6617,0,0.15425,26,0
20.007,5.5723,43.066,0.0093656,18,0
20.007,5.5723,43.066,0.0093656,18,0
11.058,5.4181,0,0.010236,4,0
11.058,5.4181,0,0.010236,4,0
8.0511,5.3945,0,0,1,0
8.0511,5.3945,0,0,1,0
7.0108,5.272,0,0.056365,9,0
7.0108,5.272,0,0.056365,9,0
18.226,5.4473,0,0.37012,24,0
18.226,5.4473,0,0.37012,24,0
20.749,5.4917,43.066,0.043519,24,0
20.749,5.4917,43.066,0.043519,24,0
6.6108,5.2997,0,0.067922,23,0
6.6108,5.2997,0,0.067922,23,0
6.038,5.1751,0,0.065269,16,0
6.038,5.1751,0,0.065269,16,0
6.0581,5.2167,64.6,0,1,0
6.0581,5.2167,64.6,0,1,0
5.9734,5.2518,0,0,1,0
5.9734,5.2518,0,0,1,0
73.609,5.3647,990.53,0.39843,17,0
73.609,5.3647,990.53,0.39843,17,0
60.688,5.6864,0,0.20473,27,0
60.688,5.6864,0,0.20473,27,0
53.252,5.6844,21.533,0.19374,27,0
53.252,5.6844,21.533,0.19374,27,0
41.059,5.6866,0,0.13764,22,0
41.059,5.6866,0,0.13764,22,0
30.505,5.7098,0,0.064463,19,0
30.505,5.7098,0,0.064463,19,0
20.605,5.6643,0,0.10569,23,0
20.605,5.6643,0,0.10569,23,0
8.3644,5.485,0,0.018657,14,0
8.3644,5.485,0,0.018657,14,0
5.6476,5.282,0,0.015072,19,0
5.6476,5.282,0,0.015072,19,0
8.1903,5.4594,0,0.014467,10,0
8.1903,5.4594,0,0.014467,10,0
15.793,5.6457,21.533,0.032165,43,0
15.793,5.6457,21.533,0.032165,43,0
9.5049,5.4777,0,0.088811,46,0
9.5049,5.4777,0,0.088811,46,0
5.1234,5.4902,0,0.016853,18,0
5.1234,5.4902,0,0.016853,18,0
3.8279,5.331,0,0.042071,21,0
3.8279,5.331,0,0.042071,21,0
3.5294,5.3654,0,0.0055996,26,0
3.5294,5.3654,0,0.0055996,26,0
100.39,5.6167,689.06,0.21132,35,0
100.39,5.6167,689.06,0.21132,35,0
87.305,5.6514,6826,0.19175,30,0
87.305,5.6514,6826,0.19175,30,0
69.584,5.6353,1033.6,0.29281,27,0
69.584,5.6353,1033.6,0.29281,27,0
61.841,5.6478,0,0.35719,21,0
61.841,5.6478,0,0.35719,21,0
48.46,5.6204,0,0.22513,22,0
48.46,5.6204,0,0.22513,22,0
35.059,5.6135,0,0.27221,20,0
35.059,5.6135,0,0.27221,20,0
24.701,5.58,0,0.069704,14,0
24.701,5.58,0,0.069704,14,0
14.83,5.4171,0,0.025516,11,0
14.83,5.4171,0,0.025516,11,0
11.233,5.3358,43.066,0,1,0
11.233,5.3358,43.066,0,1,0
14.281,5.6363,0,0.053569,28,0
14.281,5.6363,0,0.053569,28,0
20.393,5.6067,0,0.029498,36,0
20.393,5.6067,0,0.029498,36,0
9.5919,5.3924,0,0.0093775,15,0
9.5919,5.3924,0,0.0093775,15,0
8.5611,5.3606,0,0,1,0
8.5611,5.3606,0,0,1,0
102.78,5.6395,0,0.24777,24,0
102.78,5.6395,0,0.24777,24,0
83.356,5.6266,0,0.33305,19,0
83.356,5.6266,0,0.33305,19,0
67.654,5.6532,43.066,0.24207,23,0
67.654,5.6532,43.066,0.24207,23,0
61.267,5.6703,1055.1,0.296,23,0
61.267,5.6703,1055.1,0.296,23,0
51.394,5.66,0,0.20052,23,0
51.394,5.66,0,0.20052,23,0
41.987,5.6733,0,0.21048,28,0
41.987,5.6733,0,0.21048,28,0
36.129,5.6659,0,0.20352,19,0
36.129,5.6659,0,0.20352,19,0
23.097,5.5938,0,0.050861,22,0
23.097,5.5938,0,0.050861,22,0
13.848,5.3709,0,0.03592,12,0
13.848,5.3709,0,0.03592,12,0
11.436,5.4605,43.066,0.0021857,7,0
11.436,5.4605,43.066,0.0021857,7,0
29.191,5.6933,0,0.089341,26,0
29.191,5.6933,0,0.089341,26,0
41.758,5.464,0,0.2186,41,0
41.758,5.464,0,0.2186,41,0
28.826,5.3593,0,0.26163,44,0
28.826,5.3593,0,0.26163,44,0
13.943,5.5408,0,0.16617,30,0
13.943,5.5408,0,0.16617,30,0
76.077,5.3609,947.46,0.50472,5,0
76.077,5.3609,947.46,0.50472,5,0
87.663,5.6312,0,0.24019,25,0
87.663,5.6312,0,0.24019,25,0
104.93,5.6634,0,0.24356,25,0
104.93,5.6634,0,0.24356,25,0
89.258,5.6641,0,0.21801,26,0
89.258,5.6641,0,0.21801,26,0
70.883,5.6638,0,0.22295,26,0
70.883,5.6638,0,0.22295,26,0
56.54,5.6828,21.533,0.13658,24,0
56.54,5.6828,21.533,0.13658,24,0
48.022,5.6903,0,0.10725,23,0
48.022,5.6903,0,0.10725,23,0
41.985,5.6727,0,0.14544,26,0
41.985,5.6727,0,0.14544,26,0
30.671,5.702,21.533,0.031225,23,0
30.671,5.702,21.533,0.031225,23,0
21.256,5.5673,0,0.083074,21,0
21.256,5.5673,0,0.083074,21,0
12.989,5.414,64.6,0.016945,9,0
12.989,5.414,64.6,0.016945,9,0
14.102,5.096,64.6,0.27702,1,0
14.102,5.096,64.6,0.27702,1,0
27.185,5.0672,323,0.96187,3,0
27.185,5.0672,323,0.96187,3,0
20.136,4.8475,0,0.67608,6,0
20.136,4.8475,0,0.67608,6,0
15.829,4.936,0,0.40664,5,0
15.829,4.936,0,0.40664,5,0
17.33,5.2046,21.533,0.092471,8,0
17.33,5.2046,21.533,0.092471,8,0
41,5.6067,0,0.22524,18,0
41,5.6067,0,0.22524,18,0
174.41,5.2988,882.86,1.0595,3,0
174.41,5.2988,882.86,1.0595,3,0
21.687,5.6224,1033.6,0.33029,27,0
21.687,5.6224,1033.6,0.33029,27,0
66.339,5.5645,990.53,0.41552,26,0
66.339,5.5645,990.53,0.41552,26,0
105.49,5.6653,0,0.24789,26,0
105.49,5.6653,0,0.24789,26,0
91.549,5.658,0,0.41933,30,0
91.549,5.658,0,0.41933,30,0
78.343,5.6462,43.066,0.19152,28,0
78.343,5.6462,43.066,0.19152,28,0
66.024,5.6789,0,0.21657,25,0
66.024,5.6789,0,0.21657,25,0
51.383,5.7105,0,0.28313,24,0
51.383,5.7105,0,0.28313,24,0
30.822,5.5988,0,0.091917,20,0
30.822,5.5988,0,0.091917,20,0
20.715,5.5384,0,0.019552,21,0
20.715,5.5384,0,0.019552,21,0
17.557,5.5711,0,0.034481,37,0
17.557,5.5711,0,0.034481,37,0
34.116,5.6871,0,0.21349,30,0
34.116,5.6871,0,0.21349,30,0
27.884,5.576,43.066,0.060298,29,0
27.884,5.576,43.066,0.060298,29,0
14.697,5.4809,0,0.0014897,4,0
14.697,5.4809,0,0.0014897,4,0
11.656,5.4977,0,0,1,0
11.656,5.4977,0,0,1,0
92.059,5.6628,0,0.19839,30,0
92.059,5.6628,0,0.19839,30,0
77.5,5.6331,0,0.2091,28,0
77.5,5.6331,0,0.2091,28,0
65.45,5.6498,0,0.21635,21,0
65.45,5.6498,0,0.21635,21,0
47.94,5.6603,0,0.11391,28,0
47.94,5.6603,0,0.11391,28,0
33.803,5.7037,0,0.1155,20,0
33.803,5.7037,0,0.1155,20,0
34.192,5.6485,0,0.16911,21,0
34.192,5.6485,0,0.16911,21,0
28.909,5.5762,0,0.050319,17,0
28.909,5.5762,0,0.050319,17,0
27.401,5.6566,0,0.054298,13,0
27.401,5.6566,0,0.054298,13,0
34.659,5.6819,21.533,0.0081603,10,0
34.659,5.6819,21.533,0.0081603,10,0
27.648,5.6734,0,0.024206,17,0
27.648,5.6734,0,0.024206,17,0
73.702,5.3995,0,0.62299,14,0
73.702,5.3995,0,0.62299,14,0
103.87,5.6939,0,0.23341,20,0
103.87,5.6939,0,0.23341,20,0
42.378,5.6229,0,0.32821,18,0
42.378,5.6229,0,0.32821,18,0
32.633,5.5704,0,0.32884,19,0
32.633,5.5704,0,0.32884,19,0
78.756,5.6455,0,0.27442,25,0
78.756,5.6455,0,0.27442,25,0
104.85,5.6908,0,0.27138,24,0
104.85,5.6908,0,0.27138,24,0
56.66,5.3576,1162.8,0.51134,11,0
56.66,5.3576,1162.8,0.51134,11,0
88.162,5.6166,2928.5,0.2475,22,0
