@relation featureMatrix

@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0050074,0.24229,83.671,5.6289,0,0
0.0050074,0.24229,83.671,5.6289,0,0
0.0024709,0.23866,67.595,5.6551,43.066,0
0.0024709,0.23866,67.595,5.6551,43.066,0
0.0015584,0.21869,60.72,5.6651,0,0
0.0015584,0.21869,60.72,5.6651,0,0
0.0013836,0.16606,51.554,5.6687,0,0
0.0013836,0.16606,51.554,5.6687,0,0
0.001301,0.093466,41.732,5.6686,0,0
0.001301,0.093466,41.732,5.6686,0,0
0.0014955,0.036298,36.763,5.6805,0,0
0.0014955,0.036298,36.763,5.6805,0,0
0.0010599,0.021779,25.141,5.6125,0,0
0.0010599,0.021779,25.141,5.6125,0,0
0,0.072595,15.412,5.4134,0,0
0,0.072595,15.412,5.4134,0,0
0.00011409,0.089837,14.412,5.3895,43.066,0
0.00011409,0.089837,14.412,5.3895,43.066,0
0.00076129,0.1098,30.602,5.6934,0,0
0.00076129,0.1098,30.602,5.6934,0,0
0.0014999,0.20508,41.592,5.5059,0,0
0.0014999,0.20508,41.592,5.5059,0,0
0.0014476,0.16969,29.152,5.3852,0,0
0.0014476,0.16969,29.152,5.3852,0,0
0.0010122,0.043557,15.901,5.4605,0,0
0.0010122,0.043557,15.901,5.4605,0,0
0.026096,0.034483,76.4,5.3641,947.46,0
0.026096,0.034483,76.4,5.3641,947.46,0
0.015469,0.24229,87.649,5.6288,5964.7,0
0.015469,0.24229,87.649,5.6288,5964.7,0
0.010584,0.23684,104.81,5.6613,0,0
0.010584,0.23684,104.81,5.6613,0,0
0.0056367,0.20962,89.304,5.664,0,0
0.0056367,0.20962,89.304,5.664,0,0
0.0032674,0.19419,71.276,5.671,0,0
0.0032674,0.19419,71.276,5.671,0,0
0.0022555,0.16243,57.137,5.6735,43.066,0
0.0022555,0.16243,57.137,5.6735,43.066,0
0.0031788,0.061706,48.762,5.6969,0,0
0.0031788,0.061706,48.762,5.6969,0,0
0.0028647,0.029946,43.799,5.6882,0,0
0.0028647,0.029946,43.799,5.6882,0,0
0.00094792,0.094374,31.556,5.6631,0,0
0.00094792,0.094374,31.556,5.6631,0,0
0.00013336,0.10436,23.184,5.4583,215.33,0
0.00013336,0.10436,23.184,5.4583,215.33,0
0.00020566,0.075318,16.852,5.2733,0,0
0.00020566,0.075318,16.852,5.2733,0,0
0.00049528,0.061706,16.811,5.2152,64.6,0
0.00049528,0.061706,16.811,5.2152,64.6,0
0.0011446,0.07441,27.788,5.0414,323,0
0.0011446,0.07441,27.788,5.0414,323,0
0.0017831,0.055354,21.436,4.8406,0,0
0.0017831,0.055354,21.436,4.8406,0,0
0.0018122,0.010889,18.253,5.0077,0,0
0.0018122,0.010889,18.253,5.0077,0,0
0.0010613,0.034483,19.481,5.1634,21.533,0
0.0010613,0.034483,19.481,5.1634,21.533,0
0.0078505,0.049909,42.202,5.608,0,0
0.0078505,0.049909,42.202,5.608,0,0
0.058609,0.044465,174.08,5.3008,882.86,0
0.058609,0.044465,174.08,5.3008,882.86,0
0.026898,0.25953,21.741,5.6219,1033.6,0
0.026898,0.25953,21.741,5.6219,1033.6,0
0.020968,0.25227,65.813,5.5607,990.53,0
0.020968,0.25227,65.813,5.5607,990.53,0
0.011765,0.27132,105.62,5.6658,0,0
0.011765,0.27132,105.62,5.6658,0,0
0.0067002,0.26316,91.932,5.6601,0,0
0.0067002,0.26316,91.932,5.6601,0,0
0.0040796,0.22595,78.464,5.6474,43.066,0
0.0040796,0.22595,78.464,5.6474,43.066,0
0.0028806,0.20236,65.816,5.6792,0,0
0.0028806,0.20236,65.816,5.6792,0,0
0.0017109,0.16697,52.27,5.7093,0,0
0.0017109,0.16697,52.27,5.7093,0,0
0.00094135,0.11071,31.26,5.61,0,0
0.00094135,0.11071,31.26,5.61,0,0
0.0017239,0.044465,25.307,5.6524,0,0
0.0017239,0.044465,25.307,5.6524,0,0
0.002039,0,19.789,5.5345,0,0
0.002039,0,19.789,5.5345,0,0
0.0017814,0.037205,33.797,5.6988,0,0
0.0017814,0.037205,33.797,5.6988,0,0
0.0016351,0.047187,28.192,5.5779,43.066,0
0.0016351,0.047187,28.192,5.5779,43.066,0
0.0022531,0.0099819,16.012,5.5722,0,0
0.0022531,0.0099819,16.012,5.5722,0,0
0.0018076,0.039927,13.369,5.4707,0,0
0.0018076,0.039927,13.369,5.4707,0,0
0.0064667,0.2686,92.575,5.6604,0,0
0.0064667,0.2686,92.575,5.6604,0,0
0.0045388,0.23503,79.032,5.6395,0,0
0.0045388,0.23503,79.032,5.6395,0,0
0.0033927,0.18693,66.359,5.6487,0,0
0.0033927,0.18693,66.359,5.6487,0,0
0.001883,0.16243,48.748,5.6445,0,0
0.001883,0.16243,48.748,5.6445,0,0
0.0015114,0.089837,35.329,5.683,0,0
0.0015114,0.089837,35.329,5.683,0,0
0.0021177,0.025408,36.31,5.5907,0,0
0.0021177,0.025408,36.31,5.5907,0,0
0.0032533,0.010889,30.831,5.5202,0,0
0.0032533,0.010889,30.831,5.5202,0,0
0.0039102,0.0054446,28.21,5.6395,0,0
0.0039102,0.0054446,28.21,5.6395,0,0
0.0026994,0.03176,35.568,5.6704,21.533,0
0.0026994,0.03176,35.568,5.6704,21.533,0
0.0011982,0.045372,29.395,5.6381,0,0
0.0011982,0.045372,29.395,5.6381,0,0
0.0286,0.033575,74.544,5.4017,0,0
0.0286,0.033575,74.544,5.4017,0,0
0.010997,0.19238,104.47,5.6933,0,0
0.010997,0.19238,104.47,5.6933,0,0
0.020687,0.21869,43.112,5.6216,0,0
0.020687,0.21869,43.112,5.6216,0,0
0.02325,0.23049,33.412,5.57,0,0
0.02325,0.23049,33.412,5.57,0,0
0.017873,0.2441,79.675,5.647,0,0
0.017873,0.2441,79.675,5.647,0,0
0.010703,0.26497,105.39,5.6896,0,0
0.010703,0.26497,105.39,5.6896,0,0
0.0036572,0.11887,58.091,5.3597,1162.8,0
0.0036572,0.11887,58.091,5.3597,1162.8,0
0.0059102,0.18693,89.303,5.6205,2928.5,0
0.0059102,0.18693,89.303,5.6205,2928.5,0
0.008265,0.21597,96.943,5.6106,2907,0
0.008265,0.21597,96.943,5.6106,2907,0
0.008542,0.20599,97.103,5.6056,1141.3,0
0.008542,0.20599,97.103,5.6056,1141.3,0
0.006772,0.23956,91.464,5.6236,0,0
0.006772,0.23956,91.464,5.6236,0,0
0.0036698,0.27132,76.929,5.694,2971.6,0
0.0036698,0.27132,76.929,5.694,2971.6,0
0.002441,0.22414,63.687,5.6624,21.533,0
0.002441,0.22414,63.687,5.6624,21.533,0
0.0022206,0.16062,55.103,5.6728,0,0
0.0022206,0.16062,55.103,5.6728,0,0
0.0020157,0.12795,47.587,5.5725,0,0
0.0020157,0.12795,47.587,5.5725,0,0
0.0015465,0.1216,38.939,5.6225,0,0
0.0015465,0.1216,38.939,5.6225,0,0
0.00076125,0.11615,31.32,5.5897,21.533,0
0.00076125,0.11615,31.32,5.5897,21.533,0
0,0.047187,0,5.3872,0,0
0,0.047187,0,5.3872,0,0
7.2745e-05,0.060799,0,5.348,43.066,0
7.2745e-05,0.060799,0,5.348,43.066,0
0.0001397,0.072595,0.30264,5.1862,0,0
0.0001397,0.072595,0.30264,5.1862,0,0
0.00029228,0.029946,0,5.5544,0,0
0.00029228,0.029946,0,5.5544,0,0
0.0065089,0.019964,31.498,5.6379,0,0
0.0065089,0.019964,31.498,5.6379,0,0
0.0061804,0.19238,76.15,5.6036,86.133,0
0.0061804,0.19238,76.15,5.6036,86.133,0
0.0027049,0.19601,53.919,5.5906,2885.4,0
0.0027049,0.19601,53.919,5.5906,2885.4,0
0.0010787,0.19782,33.547,5.6143,646,0
0.0010787,0.19782,33.547,5.6143,646,0
0.0014506,0.13158,30.076,5.6116,0,0
0.0014506,0.13158,30.076,5.6116,0,0
0.0014508,0.052632,19.859,5.6242,0,0
0.0014508,0.052632,19.859,5.6242,0,0
0.0013307,0.040835,15.993,5.5989,0,0
0.0013307,0.040835,15.993,5.5989,0,0
0.0012455,0.028131,10.59,5.5363,0,0
0.0012455,0.028131,10.59,5.5363,0,0
0.00063282,0.027223,5.6615,5.4133,0,0
0.00063282,0.027223,5.6615,5.4133,0,0
0.00052646,0.03176,1.7438,5.1053,0,0
0.00052646,0.03176,1.7438,5.1053,0,0
0.00076264,0.022686,1.4905,5.1255,43.066,0
0.00076264,0.022686,1.4905,5.1255,43.066,0
0.00087909,0.0063521,1.3979,5.3427,0,0
0.00087909,0.0063521,1.3979,5.3427,0,0
0.00049731,0.13158,17.633,5.6457,43.066,0
0.00049731,0.13158,17.633,5.6457,43.066,0
0.0014942,0.13975,12.207,5.5921,0,0
0.0014942,0.13975,12.207,5.5921,0,0
0.0019737,0.050817,14.499,5.7025,21.533,0
0.0019737,0.050817,14.499,5.7025,21.533,0
0.0079674,0.11797,72.005,5.6233,0,0
0.0079674,0.11797,72.005,5.6233,0,0
0.0057093,0.094374,41.794,5.0266,667.53,0
0.0057093,0.094374,41.794,5.0266,667.53,0
0.005553,0.14338,68.1,5.4958,689.06,0
0.005553,0.14338,68.1,5.4958,689.06,0
0.0070314,0.17967,80.201,5.4947,559.86,0
0.0070314,0.17967,80.201,5.4947,559.86,0
0.0054808,0.21234,73.53,5.5721,581.4,0
0.0054808,0.21234,73.53,5.5721,581.4,0
0.0035786,0.1833,60.684,5.6221,0,0
0.0035786,0.1833,60.684,5.6221,0,0
0.003298,0.11162,51.594,5.6328,0,0
0.003298,0.11162,51.594,5.6328,0,0
0.0024565,0.13339,44.448,5.6416,0,0
0.0024565,0.13339,44.448,5.6416,0,0
0.0016432,0.19873,42.074,5.6568,0,0
0.0016432,0.19873,42.074,5.6568,0,0
0.0020332,0.14519,37.391,5.6482,43.066,0
0.0020332,0.14519,37.391,5.6482,43.066,0
0.0020787,0.069873,29.648,5.6698,0,0
0.0020787,0.069873,29.648,5.6698,0,0
0.0010384,0.1098,22.894,5.6147,21.533,0
0.0010384,0.1098,22.894,5.6147,21.533,0
0.00058827,0.10436,13.617,5.5043,64.6,0
0.00058827,0.10436,13.617,5.5043,64.6,0
0.00082296,0.041742,5.7055,5.4049,86.133,0
0.00082296,0.041742,5.7055,5.4049,86.133,0
0.0022222,0.013612,2.7611,5.1173,0,0
0.0022222,0.013612,2.7611,5.1173,0,0
0.0030369,0,1.4053,5.1398,0,0
0.0030369,0,1.4053,5.1398,0,0
0.002078,0.10163,14.706,5.6219,0,0
0.002078,0.10163,14.706,5.6219,0,0
0.0011637,0.16152,22.632,5.5768,64.6,0
0.0011637,0.16152,22.632,5.5768,64.6,0
0.0025141,0.059891,4.959,5.5424,0,0
0.0025141,0.059891,4.959,5.5424,0,0
0.0027696,0,0.27232,5.3437,0,0
0.0027696,0,0.27232,5.3437,0,0
0.0042021,0.021779,17.936,5.7278,0,0
0.0042021,0.021779,17.936,5.7278,0,0
0.041494,0.047187,19.185,5.2626,861.33,0
0.041494,0.047187,19.185,5.2626,861.33,0
0.0043523,0.23775,75.995,5.6725,0,0
0.0043523,0.23775,75.995,5.6725,0,0
0.0034314,0.24592,68.754,5.6482,0,0
0.0034314,0.24592,68.754,5.6482,0,0
0.0026175,0.27314,59.629,5.6943,0,0
0.0026175,0.27314,59.629,5.6943,0,0
0.0021046,0.24682,54.844,5.6767,8010.4,0
0.0021046,0.24682,54.844,5.6767,8010.4,0
0.0015071,0.2078,46.194,5.6739,0,0
0.0015071,0.2078,46.194,5.6739,0,0
0.0014429,0.11071,33.791,5.6659,0,0
0.0014429,0.11071,33.791,5.6659,0,0
0.0014087,0.028131,18.807,5.6071,43.066,0
0.0014087,0.028131,18.807,5.6071,43.066,0
0.0015748,0.014519,10.493,5.3913,0,0
0.0015748,0.014519,10.493,5.3913,0,0
0.001237,0.029038,6.4653,5.4974,0,0
0.001237,0.029038,6.4653,5.4974,0,0
0.00074251,0.03902,6.3332,5.4009,0,0
0.00074251,0.03902,6.3332,5.4009,0,0
0.0014595,0.027223,16.177,5.6195,0,0
0.0014595,0.027223,16.177,5.6195,0,0
0.0018231,0.069873,19.293,5.5969,43.066,0
0.0018231,0.069873,19.293,5.5969,43.066,0
0.00168,0.053539,5.2732,5.4844,0,0
0.00168,0.053539,5.2732,5.4844,0,0
0.00086005,0.10526,4.9741,5.231,0,0
0.00086005,0.10526,4.9741,5.231,0,0
0.000996,0.12069,4.6122,5.4843,43.066,0
0.000996,0.12069,4.6122,5.4843,43.066,0
0.0010421,0.057169,4.295,5.228,0,0
0.0010421,0.057169,4.295,5.228,0,0
0.029542,0.075318,73.898,5.3683,990.53,0
0.029542,0.075318,73.898,5.3683,990.53,0
0.0025381,0.19328,60.655,5.6847,0,0
0.0025381,0.19328,60.655,5.6847,0,0
0.0015242,0.19782,52.788,5.6808,21.533,0
0.0015242,0.19782,52.788,5.6808,21.533,0
0.0014809,0.11978,41.354,5.6815,0,0
0.0014809,0.11978,41.354,5.6815,0,0
0.0011104,0.091652,30.845,5.7142,0,0
0.0011104,0.091652,30.845,5.7142,0,0
0.00022511,0.07804,21.032,5.6489,0,0
0.00022511,0.07804,21.032,5.6489,0,0
0.00062467,0.027223,10.219,5.5743,0,0
0.00062467,0.027223,10.219,5.5743,0,0
0.0010133,0,8.2697,5.4818,0,0
0.0010133,0,8.2697,5.4818,0,0
0.00068002,0.027223,9.5641,5.548,0,0
0.00068002,0.027223,9.5641,5.548,0,0
0.0003032,0.16243,17.518,5.5992,21.533,0
0.0003032,0.16243,17.518,5.5992,21.533,0
0.00094124,0.13521,11.31,5.4421,0,0
0.00094124,0.13521,11.31,5.4421,0,0
0.00084704,0.013612,6.5538,5.398,0,0
0.00084704,0.013612,6.5538,5.398,0,0
0,0.019056,4.9581,5.3272,0,0
0,0.019056,4.9581,5.3272,0,0
0.00037531,0.0054446,4.5692,5.3513,0,0
0.00037531,0.0054446,4.5692,5.3513,0,0
0.009161,0.29129,100.45,5.6179,689.06,0
0.009161,0.29129,100.45,5.6179,689.06,0
0.0049328,0.2559,87.116,5.6503,21.533,0
0.0049328,0.2559,87.116,5.6503,21.533,0
0.0028441,0.24682,68.961,5.6295,0,0
0.0028441,0.24682,68.961,5.6295,0,0
0.0021439,0.21234,61.925,5.6481,21.533,0
0.0021439,0.21234,61.925,5.6481,21.533,0
0.0014803,0.18512,48.288,5.6189,0,0
0.0014803,0.18512,48.288,5.6189,0,0
0.00064306,0.14973,35.345,5.5981,86.133,0
0.00064306,0.14973,35.345,5.5981,86.133,0
0.0021625,0.044465,24.71,5.563,0,0
0.0021625,0.044465,24.71,5.563,0,0
0.0022733,0.0027223,14.511,5.4445,0,0
0.0022733,0.0027223,14.511,5.4445,0,0
0.00069985,0.0072595,10.144,5.3844,43.066,0
0.00069985,0.0072595,10.144,5.3844,43.066,0
0.00038819,0.032668,13.814,5.6449,0,0
0.00038819,0.032668,13.814,5.6449,0,0
0.001674,0.028131,19.494,5.6213,0,0
0.001674,0.028131,19.494,5.6213,0,0
0.0025377,0,8.5623,5.3875,0,0
0.0025377,0,8.5623,5.3875,0,0
0.0016719,0.019964,7.9771,5.3018,0,0
0.0016719,0.019964,7.9771,5.3018,0,0
0.010956,0.22777,103.18,5.644,0,0
0.010956,0.22777,103.18,5.644,0,0
0.0050791,0.23503,83.201,5.6265,0,0
0.0050791,0.23503,83.201,5.6265,0,0
0.0027494,0.23412,67.122,5.6489,43.066,0
0.0027494,0.23412,67.122,5.6489,43.066,0
0.0018783,0.1951,60.82,5.6666,0,0
0.0018783,0.1951,60.82,5.6666,0,0
0.001559,0.15426,51.483,5.6487,0,0
0.001559,0.15426,51.483,5.6487,0,0
0.0014611,0.10073,42.234,5.6779,0,0
0.0014611,0.10073,42.234,5.6779,0,0
0.0019102,0.040835,36.094,5.668,0,0
0.0019102,0.040835,36.094,5.668,0,0
0.0012629,0.046279,23.105,5.5901,0,0
0.0012629,0.046279,23.105,5.5901,0,0
0,0.057169,13.224,5.4416,64.6,0
0,0.057169,13.224,5.4416,64.6,0
0.00051697,0.03176,10.466,5.5078,43.066,0
0.00051697,0.03176,10.466,5.5078,43.066,0
0.0010135,0.071688,28.34,5.6964,0,0
0.0010135,0.071688,28.34,5.6964,0,0
0.0014577,0.19601,41.521,5.4595,0,0
0.0014577,0.19601,41.521,5.4595,0,0
0.0015244,0.1588,28.579,5.3878,0,0
0.0015244,0.1588,28.579,5.3878,0,0
0.0011689,0.022686,13.314,5.4904,0,0
0.0011689,0.022686,13.314,5.4904,0,0
0.026139,0.024501,76.067,5.3616,947.46,0
0.026139,0.024501,76.067,5.3616,947.46,0
0.015508,0.24047,87.777,5.6321,5964.7,0
0.015508,0.24047,87.777,5.6321,5964.7,0
0.010552,0.23866,104.82,5.6631,624.46,0
0.010552,0.23866,104.82,5.6631,624.46,0
0.0056102,0.21053,88.801,5.661,0,0
0.0056102,0.21053,88.801,5.661,0,0
0.0033923,0.18512,70.712,5.665,0,0
0.0033923,0.18512,70.712,5.665,0,0
0.0024865,0.1461,56.38,5.6804,21.533,0
0.0024865,0.1461,56.38,5.6804,21.533,0
0.0030015,0.063521,48.001,5.6867,0,0
0.0030015,0.063521,48.001,5.6867,0,0
0.0026222,0.018149,41.654,5.6819,0,0
0.0026222,0.018149,41.654,5.6819,0,0
0.0010994,0.060799,30.077,5.7126,0,0
0.0010994,0.060799,30.077,5.7126,0,0
7.9538e-05,0.090744,20.487,5.6074,43.066,0
7.9538e-05,0.090744,20.487,5.6074,43.066,0
0.00035273,0.086207,13.048,5.2897,0,0
0.00035273,0.086207,13.048,5.2897,0,0
0.00057674,0.07804,14.295,5.0938,64.6,0
0.00057674,0.07804,14.295,5.0938,64.6,0
0.0010871,0.051724,26.937,5.0769,323,0
0.0010871,0.051724,26.937,5.0769,323,0
0.0014916,0.025408,19.407,4.8488,0,0
0.0014916,0.025408,19.407,4.8488,0,0
0.001768,0.0045372,15.86,4.9112,0,0
0.001768,0.0045372,15.86,4.9112,0,0
0.0013375,0.014519,16.145,5.2491,21.533,0
0.0013375,0.014519,16.145,5.2491,21.533,0
0.0079027,0.021779,41.109,5.6128,0,0
0.0079027,0.021779,41.109,5.6128,0,0
0.058612,0.033575,174.27,5.2989,882.86,0
0.058612,0.033575,174.27,5.2989,882.86,0
0.026881,0.26225,21.646,5.6223,1033.6,0
0.026881,0.26225,21.646,5.6223,1033.6,0
0.020941,0.24319,65.864,5.5613,990.53,0
0.020941,0.24319,65.864,5.5613,990.53,0
0.011802,0.25953,105.24,5.6636,0,0
0.011802,0.25953,105.24,5.6636,0,0
0.0067962,0.26407,91.62,5.6592,0,0
0.0067962,0.26407,91.62,5.6592,0,0
0.0040897,0.23775,78.255,5.6457,21.533,0
0.0040897,0.23775,78.255,5.6457,21.533,0
0.0028053,0.20599,65.486,5.6744,0,0
0.0028053,0.20599,65.486,5.6744,0,0
0.001712,0.15426,51.897,5.7006,0,0
0.001712,0.15426,51.897,5.7006,0,0
0.0008579,0.10073,31.185,5.6031,0,0
0.0008579,0.10073,31.185,5.6031,0,0
0.0015255,0.04265,20.269,5.5696,0,0
0.0015255,0.04265,20.269,5.5696,0,0
0.0022728,0,17.277,5.5526,0,0
0.0022728,0,17.277,5.5526,0,0
0.0019466,0.060799,33.21,5.6687,0,0
0.0019466,0.060799,33.21,5.6687,0,0
0.0014208,0.064428,26.721,5.5614,43.066,0
0.0014208,0.064428,26.721,5.5614,43.066,0
0.0021221,0.0036298,12.933,5.5,0,0
0.0021221,0.0036298,12.933,5.5,0,0
0.0017245,0.03902,10.624,5.5163,0,0
0.0017245,0.03902,10.624,5.5163,0,0
0.0063298,0.26951,92.235,5.6599,0,0
0.0063298,0.26951,92.235,5.6599,0,0
0.0045226,0.23503,78.731,5.6398,0,0
0.0045226,0.23503,78.731,5.6398,0,0
0.0033312,0.20236,65.987,5.6487,0,0
0.0033312,0.20236,65.987,5.6487,0,0
0.0016524,0.18784,47.928,5.6545,0,0
0.0016524,0.18784,47.928,5.6545,0,0
0.0012619,0.10889,34.604,5.7091,0,0
0.0012619,0.10889,34.604,5.7091,0,0
0.0020462,0.026316,34.761,5.6411,0,0
0.0020462,0.026316,34.761,5.6411,0,0
0.002992,0.0063521,29.502,5.5827,0,0
0.002992,0.0063521,29.502,5.5827,0,0
0.0036693,0.0018149,27.205,5.6674,0,0
0.0036693,0.0018149,27.205,5.6674,0,0
0.0027846,0.020871,34.332,5.6912,21.533,0
0.0027846,0.020871,34.332,5.6912,21.533,0
0.0014848,0.03539,27.889,5.6726,0,0
0.0014848,0.03539,27.889,5.6726,0,0
0.028653,0.030853,74.161,5.3996,0,0
0.028653,0.030853,74.161,5.3996,0,0
0.01098,0.19147,104.19,5.6923,0,0
0.01098,0.19147,104.19,5.6923,0,0
0.020793,0.21688,42.512,5.6205,0,0
0.020793,0.21688,42.512,5.6205,0,0
0.023364,0.23049,33.121,5.5693,0,0
0.023364,0.23049,33.121,5.5693,0,0
0.01791,0.2441,79.487,5.6473,2928.5,0
0.01791,0.2441,79.487,5.6473,2928.5,0
0.010814,0.25499,105.55,5.6929,0,0
0.010814,0.25499,105.55,5.6929,0,0
0.0037278,0.1225,57.216,5.3581,1162.8,0
0.0037278,0.1225,57.216,5.3581,1162.8,0
0.0059459,0.19147,88.414,5.6159,2928.5,0
0.0059459,0.19147,88.414,5.6159,2928.5,0
0.0082837,0.21416,96.488,5.6087,2907,0
0.0082837,0.21416,96.488,5.6087,2907,0
0.0085377,0.21053,96.529,5.6021,1141.3,0
0.0085377,0.21053,96.529,5.6021,1141.3,0
0.0068324,0.23593,90.562,5.6179,0,0
0.0068324,0.23593,90.562,5.6179,0,0
0.0038152,0.25681,76.294,5.6955,2971.6,0
0.0038152,0.25681,76.294,5.6955,2971.6,0
0.0025242,0.21597,63.263,5.6615,0,0
0.0025242,0.21597,63.263,5.6615,0,0
0.0022788,0.15608,53.691,5.6702,0,0
0.0022788,0.15608,53.691,5.6702,0,0
0.0021436,0.1216,46.009,5.5722,0,0
0.0021436,0.1216,46.009,5.5722,0,0
0.0016945,0.11797,38.535,5.6248,0,0
0.0016945,0.11797,38.535,5.6248,0,0
0.00070946,0.12341,28.625,5.5875,43.066,0
0.00070946,0.12341,28.625,5.5875,43.066,0
0,0.0018149,0,5.4058,0,0
0,0.0018149,0,5.4058,0,0
0,0.045372,0,5.0811,21.533,0
0,0.045372,0,5.0811,21.533,0
0,0.063521,0,5.0659,0,0
0,0.063521,0,5.0659,0,0
0.00044087,0.048094,0,5.373,0,0
0.00044087,0.048094,0,5.373,0,0
0.0065063,0.049909,30.3,5.6367,0,0
0.0065063,0.049909,30.3,5.6367,0,0
0.0061111,0.17786,74.892,5.5935,215.33,0
0.0061111,0.17786,74.892,5.5935,215.33,0
0.0026407,0.1833,52.673,5.5894,0,0
0.0026407,0.1833,52.673,5.5894,0,0
0.0011746,0.18058,32.912,5.5956,0,0
0.0011746,0.18058,32.912,5.5956,0,0
0.0016174,0.10889,29.513,5.6167,21.533,0
0.0016174,0.10889,29.513,5.6167,21.533,0
0.0018938,0.018149,18.666,5.6233,0,0
0.0018938,0.018149,18.666,5.6233,0,0
0.0015532,0.026316,15.365,5.5697,43.066,0
0.0015532,0.026316,15.365,5.5697,43.066,0
0.0013036,0.023593,10.673,5.528,0,0
0.0013036,0.023593,10.673,5.528,0,0
0.0007461,0.020871,5.7157,5.3268,0,0
0.0007461,0.020871,5.7157,5.3268,0,0
0.00043625,0.025408,2.1894,5.1071,0,0
0.00043625,0.025408,2.1894,5.1071,0,0
0.0006984,0.032668,2.2614,5.0997,43.066,0
0.0006984,0.032668,2.2614,5.0997,43.066,0
0.00080749,0.037205,1.7434,5.1744,0,0
0.00080749,0.037205,1.7434,5.1744,0,0
0.00049083,0.13521,16.922,5.5978,43.066,0
0.00049083,0.13521,16.922,5.5978,43.066,0
0.00056689,0.14156,11.967,5.6051,0,0
0.00056689,0.14156,11.967,5.6051,0,0
0.0012843,0.051724,14.427,5.6683,43.066,0
0.0012843,0.051724,14.427,5.6683,43.066,0
0.0078266,0.1098,70.826,5.6196,0,0
0.0078266,0.1098,70.826,5.6196,0,0
0.005585,0.077132,41.153,5.0358,667.53,0
0.005585,0.077132,41.153,5.0358,667.53,0
0.0054254,0.12613,67.782,5.5043,689.06,0
0.0054254,0.12613,67.782,5.5043,689.06,0
0.006829,0.17241,79.01,5.4933,559.86,0
0.006829,0.17241,79.01,5.4933,559.86,0
0.0053402,0.20236,72.489,5.5696,581.4,0
0.0053402,0.20236,72.489,5.5696,581.4,0
0.0033409,0.18603,59.537,5.6224,0,0
0.0033409,0.18603,59.537,5.6224,0,0
0.0030727,0.11071,51.221,5.6329,0,0
0.0030727,0.11071,51.221,5.6329,0,0
0.0025514,0.10345,43.26,5.6454,0,0
0.0025514,0.10345,43.26,5.6454,0,0
0.0015708,0.18421,41.018,5.6612,0,0
0.0015708,0.18421,41.018,5.6612,0,0
0.0020779,0.13793,36.238,5.6439,0,0
0.0020779,0.13793,36.238,5.6439,0,0
0.0024457,0.030853,28.908,5.663,0,0
0.0024457,0.030853,28.908,5.663,0,0
0.0014401,0.057169,22.609,5.6083,0,0
0.0014401,0.057169,22.609,5.6083,0,0
0.00049361,0.077132,13.197,5.4139,86.133,0
0.00049361,0.077132,13.197,5.4139,86.133,0
0.00055516,0.037205,4.7082,5.5024,64.6,0
0.00055516,0.037205,4.7082,5.5024,64.6,0
0.0015149,0.011797,2.1379,5.1192,0,0
0.0015149,0.011797,2.1379,5.1192,0,0
0.0020955,0.0018149,0.55919,5.2774,0,0
0.0020955,0.0018149,0.55919,5.2774,0,0
0.0014101,0.092559,14.048,5.6241,0,0
0.0014101,0.092559,14.048,5.6241,0,0
0.0011087,0.14701,22.247,5.5724,86.133,0
0.0011087,0.14701,22.247,5.5724,86.133,0
0.0022196,0.054446,4.9242,5.5495,0,0
0.0022196,0.054446,4.9242,5.5495,0,0
0.002166,0,0.21076,5.2887,0,0
0.002166,0,0.21076,5.2887,0,0
0.0038775,0.040835,17.647,5.6556,0,0
0.0038775,0.040835,17.647,5.6556,0,0
0.041343,0.066243,17.89,5.2652,861.33,0
0.041343,0.066243,17.89,5.2652,861.33,0
0.0041282,0.23775,75.912,5.6708,0,0
0.0041282,0.23775,75.912,5.6708,0,0
0.0032753,0.2441,69.179,5.6523,0,0
0.0032753,0.2441,69.179,5.6523,0,0
0.0024546,0.26497,59.381,5.6887,6589.2,0
0.0024546,0.26497,59.381,5.6887,6589.2,0
0.0019038,0.24501,55.151,5.6779,8010.4,0
0.0019038,0.24501,55.151,5.6779,8010.4,0
0.0014073,0.2069,46.386,5.6764,968.99,0
0.0014073,0.2069,46.386,5.6764,968.99,0
0.0013681,0.11252,34.894,5.6617,0,0
0.0013681,0.11252,34.894,5.6617,0,0
0.0014964,0.025408,20.007,5.5723,43.066,0
0.0014964,0.025408,20.007,5.5723,43.066,0
0.0015049,0.008167,11.058,5.4181,0,0
0.0015049,0.008167,11.058,5.4181,0,0
0.00086137,0.040835,8.0511,5.3945,0,0
0.00086137,0.040835,8.0511,5.3945,0,0
0.00055156,0.048094,7.0108,5.272,0,0
0.00055156,0.048094,7.0108,5.272,0,0
0.0010091,0.065336,18.226,5.4473,0,0
0.0010091,0.065336,18.226,5.4473,0,0
0.0013128,0.077132,20.749,5.4917,43.066,0
0.0013128,0.077132,20.749,5.4917,43.066,0
0.0012312,0.022686,6.6108,5.2997,0,0
0.0012312,0.022686,6.6108,5.2997,0,0
0.00049416,0.043557,6.038,5.1751,0,0
