@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
86.41,5.0475,538.33,0.96102,34,83.316,1.7992,366.06,0.84543,32,0
141.33,6.0421,301.46,0.62246,69,138.24,2.7939,129.2,0.50687,67,0
141.33,6.0421,301.46,0.62246,69,138.24,2.7939,129.2,0.50687,67,0
86.602,5.6427,323,0.81238,21,83.509,2.3944,150.73,0.69679,19,0
86.602,5.6427,323,0.81238,21,83.509,2.3944,150.73,0.69679,19,0
49.095,4.8961,129.2,0.57329,8,46.001,1.6479,0,0.4577,6,0
49.095,4.8961,129.2,0.57329,8,46.001,1.6479,0,0.4577,6,0
50.072,4.9269,150.73,0.56862,22,46.978,1.6787,21.533,0.45304,20,0
50.072,4.9269,150.73,0.56862,22,46.978,1.6787,21.533,0.45304,20,0
164.89,6.1059,193.8,0.37387,78,161.79,2.8576,64.6,0.25828,76,0
164.89,6.1059,193.8,0.37387,78,161.79,2.8576,64.6,0.25828,76,0
149.99,6.1103,2261,0.47994,53,146.9,2.862,2131.8,0.36435,51,0
149.99,6.1103,2261,0.47994,53,146.9,2.862,2131.8,0.36435,51,0
185.51,6.2518,452.2,0.56201,66,182.42,3.0036,323,0.44643,64,0
185.51,6.2518,452.2,0.56201,66,182.42,3.0036,323,0.44643,64,0
181.46,6.2029,473.73,0.80369,74,178.36,2.9546,344.53,0.6881,72,0
181.46,6.2029,473.73,0.80369,74,178.36,2.9546,344.53,0.6881,72,0
179.7,6.2192,495.26,0.50352,109,176.61,2.9709,366.06,0.38793,107,0
179.7,6.2192,495.26,0.50352,109,176.61,2.9709,366.06,0.38793,107,0
209.01,6.346,452.2,0.26069,116,205.92,3.0978,323,0.1451,114,0
209.01,6.346,452.2,0.26069,116,205.92,3.0978,323,0.1451,114,0
218.26,6.388,452.2,0.36931,113,215.17,3.1398,323,0.25372,111,0
218.26,6.388,452.2,0.36931,113,215.17,3.1398,323,0.25372,111,0
223.16,6.4084,2261,0.38165,122,220.06,3.1601,2131.8,0.26606,120,0
223.16,6.4084,2261,0.38165,122,220.06,3.1601,2131.8,0.26606,120,0
229.38,6.4365,6373.8,0.2618,133,226.29,3.1883,6244.6,0.14621,131,0
229.38,6.4365,6373.8,0.2618,133,226.29,3.1883,6244.6,0.14621,131,0
204.33,6.3561,2261,0.28337,140,201.23,3.1078,2131.8,0.16778,138,0
204.33,6.3561,2261,0.28337,140,201.23,3.1078,2131.8,0.16778,138,0
222.79,6.4296,6589.2,0.24552,141,219.69,3.1814,6460,0.12993,139,0
222.79,6.4296,6589.2,0.24552,141,219.69,3.1814,6460,0.12993,139,0
231.58,6.4687,6438.4,0.2439,165,228.49,3.2205,6309.2,0.12831,163,0
231.58,6.4687,6438.4,0.2439,165,228.49,3.2205,6309.2,0.12831,163,0
222.18,6.4044,6739.9,0.25546,152,219.08,3.1561,6610.7,0.13987,150,0
222.18,6.4044,6739.9,0.25546,152,219.08,3.1561,6610.7,0.13987,150,0
192.21,6.4472,6632.2,0.25091,145,189.12,3.1989,6503,0.13533,143,0
192.21,6.4472,6632.2,0.25091,145,189.12,3.1989,6503,0.13533,143,0
196.76,6.4645,6653.8,0.24118,164,193.66,3.2163,6524.6,0.12559,162,0
196.76,6.4645,6653.8,0.24118,164,193.66,3.2163,6524.6,0.12559,162,0
90.297,6.5206,301.46,0.32071,156,87.203,3.2724,172.27,0.20512,154,0
90.297,6.5206,301.46,0.32071,156,87.203,3.2724,172.27,0.20512,154,0
69.479,6.5828,279.93,0.2413,192,66.385,3.3346,150.73,0.12571,190,0
69.479,6.5828,279.93,0.2413,192,66.385,3.3346,150.73,0.12571,190,0
74.071,6.6485,452.2,0.22231,176,70.977,3.4002,323,0.10672,174,0
74.071,6.6485,452.2,0.22231,176,70.977,3.4002,323,0.10672,174,0
68.916,5.235,387.6,0.35731,44,65.822,1.9867,258.4,0.24172,42,0
68.916,5.235,387.6,0.35731,44,65.822,1.9867,258.4,0.24172,42,0
220.81,4.8722,646,1.0161,11,217.71,1.6239,516.8,0.9005,9,0
220.81,4.8722,646,1.0161,11,217.71,1.6239,516.8,0.9005,9,0
158.86,6.1804,258.4,0.46944,121,155.77,2.9322,129.2,0.35385,119,0
158.86,6.1804,258.4,0.46944,121,155.77,2.9322,129.2,0.35385,119,0
108.94,5.7436,193.8,0.67946,40,105.84,2.4954,64.6,0.56387,38,0
108.94,5.7436,193.8,0.67946,40,105.84,2.4954,64.6,0.56387,38,0
55.073,5.0144,193.8,0.88986,11,51.979,1.7662,64.6,0.77428,9,0
55.073,5.0144,193.8,0.88986,11,51.979,1.7662,64.6,0.77428,9,0
74.017,6.0217,172.27,0.39652,34,70.923,2.7735,43.066,0.28093,32,0
74.017,6.0217,172.27,0.39652,34,70.923,2.7735,43.066,0.28093,32,0
99.802,6.5524,150.73,0.29229,189,96.708,3.3041,21.533,0.17671,187,0
99.802,6.5524,150.73,0.29229,189,96.708,3.3041,21.533,0.17671,187,0
186.75,6.2331,775.2,0.26507,148,183.65,2.9848,646,0.14948,146,0
186.75,6.2331,775.2,0.26507,148,183.65,2.9848,646,0.14948,146,0
218.13,6.4141,947.46,0.44063,92,215.03,3.1658,818.26,0.32504,90,0
218.13,6.4141,947.46,0.44063,92,215.03,3.1658,818.26,0.32504,90,0
144.29,6.2119,1055.1,0.22526,114,141.2,2.9637,925.93,0.10968,112,0
144.29,6.2119,1055.1,0.22526,114,141.2,2.9637,925.93,0.10968,112,0
202.52,6.4991,7622.8,0.24646,145,199.42,3.2509,7493.6,0.13087,143,0
202.52,6.4991,7622.8,0.24646,145,199.42,3.2509,7493.6,0.13087,143,0
189.16,6.4945,2282.5,0.23997,145,186.07,3.2462,2153.3,0.12438,143,0
189.16,6.4945,2282.5,0.23997,145,186.07,3.2462,2153.3,0.12438,143,0
188.26,6.4149,2196.4,0.33755,131,185.17,3.1667,2067.2,0.22196,129,0
188.26,6.4149,2196.4,0.33755,131,185.17,3.1667,2067.2,0.22196,129,0
203.19,6.4158,2196.4,0.23257,116,200.1,3.1676,2067.2,0.11698,114,0
203.19,6.4158,2196.4,0.23257,116,200.1,3.1676,2067.2,0.11698,114,0
200.87,6.3311,839.79,0.28572,114,197.78,3.0829,710.6,0.17013,112,0
200.87,6.3311,839.79,0.28572,114,197.78,3.0829,710.6,0.17013,112,0
185.5,6.3443,2217.9,0.32473,119,182.41,3.0961,2088.7,0.20914,117,0
185.5,6.3443,2217.9,0.32473,119,182.41,3.0961,2088.7,0.20914,117,0
191.84,6.4187,2174.9,0.29823,125,188.74,3.1705,2045.7,0.18264,123,0
191.84,6.4187,2174.9,0.29823,125,188.74,3.1705,2045.7,0.18264,123,0
192.03,6.3899,2239.5,0.30915,115,188.94,3.1417,2110.3,0.19356,113,0
192.03,6.3899,2239.5,0.30915,115,188.94,3.1417,2110.3,0.19356,113,0
175.81,6.3614,2131.8,0.38024,118,172.72,3.1132,2002.6,0.26465,116,0
175.81,6.3614,2131.8,0.38024,118,172.72,3.1132,2002.6,0.26465,116,0
169.27,6.3605,2153.3,0.3217,117,166.18,3.1123,2024.1,0.20611,115,0
169.27,6.3605,2153.3,0.3217,117,166.18,3.1123,2024.1,0.20611,115,0
154.78,6.4516,753.66,0.26684,116,151.69,3.2033,624.46,0.15126,114,0
154.78,6.4516,753.66,0.26684,116,151.69,3.2033,624.46,0.15126,114,0
120.54,6.5251,839.79,0.24942,127,117.45,3.2769,710.6,0.13383,125,0
120.54,6.5251,839.79,0.24942,127,117.45,3.2769,710.6,0.13383,125,0
87.366,6.5839,861.33,0.37009,152,84.272,3.3356,732.13,0.2545,150,0
87.366,6.5839,861.33,0.37009,152,84.272,3.3356,732.13,0.2545,150,0
76.108,6.5437,279.93,0.34895,204,73.014,3.2954,150.73,0.23336,202,0
76.108,6.5437,279.93,0.34895,204,73.014,3.2954,150.73,0.23336,202,0
79.593,6.6584,452.2,0.26704,215,76.499,3.4102,323,0.15146,213,0
79.593,6.6584,452.2,0.26704,215,76.499,3.4102,323,0.15146,213,0
122.38,6.6706,10056,0.22441,186,119.28,3.4224,9926.8,0.10882,184,0
122.38,6.6706,10056,0.22441,186,119.28,3.4224,9926.8,0.10882,184,0
183.08,6.3693,366.06,0.33207,153,179.99,3.1211,236.87,0.21649,151,0
183.08,6.3693,366.06,0.33207,153,179.99,3.1211,236.87,0.21649,151,0
29.716,5.3185,150.73,0.40415,7,16.167,2.0702,21.533,0.28856,5,0
29.716,5.3185,150.73,0.40415,7,16.167,2.0702,21.533,0.28856,5,0
57.354,5.1366,129.2,0.5284,6,43.804,1.8884,0,0.41281,4,0
57.354,5.1366,129.2,0.5284,6,43.804,1.8884,0,0.41281,4,0
70.746,5.46,107.67,0.38581,22,57.197,2.2117,0,0.27022,20,0
70.746,5.46,107.67,0.38581,22,57.197,2.2117,0,0.27022,20,0
76.796,6.1863,150.73,0.58232,64,63.246,2.938,43.066,0.46673,62,0
76.796,6.1863,150.73,0.58232,64,63.246,2.938,43.066,0.46673,62,0
75.321,6.3177,150.73,0.66029,147,61.771,3.0694,43.066,0.54471,145,0
75.321,6.3177,150.73,0.66029,147,61.771,3.0694,43.066,0.54471,145,0
96.862,6.5654,323,0.29204,171,83.312,3.3172,215.33,0.17645,169,0
96.862,6.5654,323,0.29204,171,83.312,3.3172,215.33,0.17645,169,0
152.89,6.5758,10444,0.24864,199,139.34,3.3276,10336,0.13305,197,0
152.89,6.5758,10444,0.24864,199,139.34,3.3276,10336,0.13305,197,0
246.88,6.5384,753.66,0.19838,195,233.33,3.2901,646,0.082789,193,0
246.88,6.5384,753.66,0.19838,195,233.33,3.2901,646,0.082789,193,0
237.76,6.4927,2347.1,0.18197,180,224.21,3.2444,2239.5,0.06638,178,0
237.76,6.4927,2347.1,0.18197,180,224.21,3.2444,2239.5,0.06638,178,0
233.49,6.4741,2928.5,0.13372,147,219.94,3.2259,2820.8,0.018129,145,0
233.49,6.4741,2928.5,0.13372,147,219.94,3.2259,2820.8,0.018129,145,0
166.82,6.2358,990.53,0.26306,139,153.27,2.9875,882.86,0.14747,137,0
166.82,6.2358,990.53,0.26306,139,153.27,2.9875,882.86,0.14747,137,0
212.75,6.4105,2347.1,0.2458,134,199.2,3.1623,2239.5,0.13021,132,0
212.75,6.4105,2347.1,0.2458,134,199.2,3.1623,2239.5,0.13021,132,0
193.37,6.4111,2325.6,0.31714,134,179.82,3.1628,2217.9,0.20155,132,0
193.37,6.4111,2325.6,0.31714,134,179.82,3.1628,2217.9,0.20155,132,0
194.12,6.408,6266.2,0.26316,152,180.57,3.1597,6158.5,0.14757,150,0
194.12,6.408,6266.2,0.26316,152,180.57,3.1597,6158.5,0.14757,150,0
198.47,6.4138,6696.8,0.21507,166,184.92,3.1655,6589.2,0.099484,164,0
198.47,6.4138,6696.8,0.21507,166,184.92,3.1655,6589.2,0.099484,164,0
204.41,6.4354,6309.2,0.22439,157,190.86,3.1871,6201.6,0.1088,155,0
204.41,6.4354,6309.2,0.22439,157,190.86,3.1871,6201.6,0.1088,155,0
199.9,6.4369,6244.6,0.20501,136,186.35,3.1887,6137,0.089424,134,0
199.9,6.4369,6244.6,0.20501,136,186.35,3.1887,6137,0.089424,134,0
185.16,6.324,839.79,0.25083,157,171.61,3.0757,732.13,0.13524,155,0
185.16,6.324,839.79,0.25083,157,171.61,3.0757,732.13,0.13524,155,0
168.48,6.5299,796.73,0.20465,164,154.93,3.2816,689.06,0.089062,162,0
168.48,6.5299,796.73,0.20465,164,154.93,3.2816,689.06,0.089062,162,0
163.73,6.4906,968.99,0.24851,161,150.18,3.2424,861.33,0.13292,159,0
163.73,6.4906,968.99,0.24851,161,150.18,3.2424,861.33,0.13292,159,0
137.64,6.4756,710.6,0.30137,167,124.1,3.2274,602.93,0.18578,165,0
137.64,6.4756,710.6,0.30137,167,124.1,3.2274,602.93,0.18578,165,0
107.48,6.5498,1119.7,0.37324,140,93.926,3.3015,1012.1,0.25765,138,0
107.48,6.5498,1119.7,0.37324,140,93.926,3.3015,1012.1,0.25765,138,0
79.471,6.626,215.33,0.43347,199,65.921,3.3778,107.67,0.31788,197,0
79.471,6.626,215.33,0.43347,199,65.921,3.3778,107.67,0.31788,197,0
73.823,6.6,258.4,0.35057,213,60.273,3.3517,150.73,0.23498,211,0
73.823,6.6,258.4,0.35057,213,60.273,3.3517,150.73,0.23498,211,0
78.73,6.5611,1033.6,0.2803,204,65.18,3.3129,925.93,0.16471,202,0
78.73,6.5611,1033.6,0.2803,204,65.18,3.3129,925.93,0.16471,202,0
79.126,5.3711,602.93,0.36408,44,65.576,2.1229,495.26,0.24849,42,0
79.126,5.3711,602.93,0.36408,44,65.576,2.1229,495.26,0.24849,42,0
197.56,6.3131,602.93,0.34407,15,184.01,3.0649,495.26,0.22848,13,0
197.56,6.3131,602.93,0.34407,15,184.01,3.0649,495.26,0.22848,13,0
1021,4.9215,732.13,0.45937,23,0,0,0,0,0,0
1021,4.9215,732.13,0.45937,23,0,0,0,0,0,0
854.54,5.1825,150.73,0.44777,19,0,0.26096,0,0,0,0
854.54,5.1825,150.73,0.44777,19,0,0.26096,0,0,0,0
815.51,5.1972,1033.6,0.5603,20,0,0.27567,882.86,0.11253,1,0
815.51,5.1972,1033.6,0.5603,20,0,0.27567,882.86,0.11253,1,0
565.74,5.3287,172.27,0.53209,17,0,0.40714,21.533,0.084324,0,0
565.74,5.3287,172.27,0.53209,17,0,0.40714,21.533,0.084324,0,0
447.88,5.3034,796.73,0.43615,17,0,0.38189,646,0,0,0
447.88,5.3034,796.73,0.43615,17,0,0.38189,646,0,0,0
770.86,5.1096,710.6,0.66982,12,322.98,0.18812,559.86,0.23367,0,0
770.86,5.1096,710.6,0.66982,12,322.98,0.18812,559.86,0.23367,0,0
885.36,4.9871,172.27,0.63375,15,437.48,0.065556,21.533,0.1976,3,0
885.36,4.9871,172.27,0.63375,15,437.48,0.065556,21.533,0.1976,3,0
927.43,4.9477,172.27,0.60984,14,479.55,0.026206,21.533,0.17369,2,0
927.43,4.9477,172.27,0.60984,14,479.55,0.026206,21.533,0.17369,2,0
375.16,5.4088,495.26,0.58195,27,52.43,0.84125,387.6,0.21914,20,0
375.16,5.4088,495.26,0.58195,27,52.43,0.84125,387.6,0.21914,20,0
370.96,5.4628,495.26,0.59304,56,48.225,0.89528,387.6,0.23023,49,0
370.96,5.4628,495.26,0.59304,56,48.225,0.89528,387.6,0.23023,49,0
322.11,5.512,172.27,0.53801,49,0,0.94447,64.6,0.1752,42,0
322.11,5.512,172.27,0.53801,49,0,0.94447,64.6,0.1752,42,0
471.23,5.3089,473.73,0.72334,16,149.12,0.74137,366.06,0.36053,9,0
471.23,5.3089,473.73,0.72334,16,149.12,0.74137,366.06,0.36053,9,0
377.01,5.2623,473.73,0.88284,9,54.9,0.69477,366.06,0.52002,2,0
377.01,5.2623,473.73,0.88284,9,54.9,0.69477,366.06,0.52002,2,0
363.78,5.2615,473.73,0.64816,10,41.673,0.69394,366.06,0.28535,3,0
363.78,5.2615,473.73,0.64816,10,41.673,0.69394,366.06,0.28535,3,0
218.74,5.3914,107.67,0.40987,24,0,0.82386,0,0.04705,17,0
218.74,5.3914,107.67,0.40987,24,0,0.82386,0,0.04705,17,0
309.71,5.2982,236.87,0.53781,40,90.962,0.73071,129.2,0.175,33,0
309.71,5.2982,236.87,0.53781,40,90.962,0.73071,129.2,0.175,33,0
572.95,5.1073,172.27,0.40199,20,354.21,0.53978,64.6,0.039171,13,0
572.95,5.1073,172.27,0.40199,20,354.21,0.53978,64.6,0.039171,13,0
773.24,4.997,473.73,0.42551,10,554.49,0.42952,366.06,0.06269,3,0
773.24,4.997,473.73,0.42551,10,554.49,0.42952,366.06,0.06269,3,0
1136,4.756,473.73,0.7326,9,917.26,0.1885,366.06,0.36978,2,0
1136,4.756,473.73,0.7326,9,917.26,0.1885,366.06,0.36978,2,0
1021.2,4.7868,193.8,0.63014,10,802.48,0.21932,86.133,0.26733,3,0
1021.2,4.7868,193.8,0.63014,10,802.48,0.21932,86.133,0.26733,3,0
913.41,4.8725,215.33,0.53794,10,694.67,0.30497,107.67,0.17513,3,0
913.41,4.8725,215.33,0.53794,10,694.67,0.30497,107.67,0.17513,3,0
1122.5,4.7671,387.6,0.56897,12,903.76,0.19956,279.93,0.20616,5,0
1122.5,4.7671,387.6,0.56897,12,903.76,0.19956,279.93,0.20616,5,0
1249.8,4.7119,193.8,0.5948,11,1031,0.14436,86.133,0.23198,4,0
1249.8,4.7119,193.8,0.5948,11,1031,0.14436,86.133,0.23198,4,0
1581.2,4.6628,473.73,0.73537,8,1362.5,0.095313,366.06,0.37255,1,0
1581.2,4.6628,473.73,0.73537,8,1362.5,0.095313,366.06,0.37255,1,0
1727.3,4.6837,473.73,0.6474,10,1508.6,0.11623,366.06,0.28458,3,0
1727.3,4.6837,473.73,0.6474,10,1508.6,0.11623,366.06,0.28458,3,0
1302.8,4.9652,473.73,0.62043,11,1084.1,0.39768,366.06,0.25761,4,0
1302.8,4.9652,473.73,0.62043,11,1084.1,0.39768,366.06,0.25761,4,0
1422.1,4.7885,193.8,0.56644,9,1203.3,0.22102,86.133,0.20362,2,0
1422.1,4.7885,193.8,0.56644,9,1203.3,0.22102,86.133,0.20362,2,0
1025.9,4.9167,387.6,0.52253,10,807.2,0.3492,279.93,0.15972,3,0
1025.9,4.9167,387.6,0.52253,10,807.2,0.3492,279.93,0.15972,3,0
4196.6,5.0451,1076.7,0.44311,19,3977.9,0.47757,968.99,0.080291,12,0
4196.6,5.0451,1076.7,0.44311,19,3977.9,0.47757,968.99,0.080291,12,0
6867.5,5.0214,968.99,0.38487,18,6648.8,0.45392,861.33,0.022051,11,0
6867.5,5.0214,968.99,0.38487,18,6648.8,0.45392,861.33,0.022051,11,0
5297.5,5.0747,495.26,0.37278,20,5078.8,0.50718,387.6,0.0099644,13,0
5297.5,5.0747,495.26,0.37278,20,5078.8,0.50718,387.6,0.0099644,13,0
9379.3,5.1536,452.2,0.78553,12,9160.6,0.58603,344.53,0.42271,5,0
9379.3,5.1536,452.2,0.78553,12,9160.6,0.58603,344.53,0.42271,5,0
8716.9,5.1082,258.4,0.51841,15,8498.1,0.54064,150.73,0.15559,8,0
8716.9,5.1082,258.4,0.51841,15,8498.1,0.54064,150.73,0.15559,8,0
9231.3,4.906,409.13,0.34785,19,9012.6,0.33843,301.46,0,12,0
9231.3,4.906,409.13,0.34785,19,9012.6,0.33843,301.46,0,12,0
8465.3,4.8296,258.4,0.5677,9,8246.6,0.26211,150.73,0.21985,2,0
8465.3,4.8296,258.4,0.5677,9,8246.6,0.26211,150.73,0.21985,2,0
7352.4,4.8269,258.4,0.67508,9,7133.7,0.2594,150.73,0.32723,2,0
7352.4,4.8269,258.4,0.67508,9,7133.7,0.2594,150.73,0.32723,2,0
7043.7,4.7546,301.46,0.49128,9,6824.9,0.18706,193.8,0.14343,2,0
7043.7,4.7546,301.46,0.49128,9,6824.9,0.18706,193.8,0.14343,2,0
6353,4.8293,301.46,0.36419,16,6134.2,0.26173,193.8,0.01634,9,0
6353,4.8293,301.46,0.36419,16,6134.2,0.26173,193.8,0.01634,9,0
5972.4,4.7678,430.66,0.70269,8,5753.6,0.20023,323,0.35484,1,0
5972.4,4.7678,430.66,0.70269,8,5753.6,0.20023,323,0.35484,1,0
5521.2,4.672,430.66,0.71595,7,5302.4,0.10445,323,0.3681,0,0
5521.2,4.672,430.66,0.71595,7,5302.4,0.10445,323,0.3681,0,0
5776.5,5.1771,107.67,0.38015,17,5557.8,0.60961,0,0.032304,10,0
5776.5,5.1771,107.67,0.38015,17,5557.8,0.60961,0,0.032304,10,0
6062.7,5.2407,107.67,0.33689,29,5844,0.67317,0,0,22,0
6062.7,5.2407,107.67,0.33689,29,5844,0.67317,0,0,22,0
3552.4,5.1002,86.133,0.33073,27,3333.7,0.5327,0,0,20,0
3552.4,5.1002,86.133,0.33073,27,3333.7,0.5327,0,0,20,0
4234.6,4.8261,86.133,0.29327,12,4015.9,0.2586,0,0,5,0
4234.6,4.8261,86.133,0.29327,12,4015.9,0.2586,0,0,5,0
4019.5,4.7014,107.67,0.45808,6,3800.8,0.13384,21.533,0.16481,0,0
4019.5,4.7014,107.67,0.45808,6,3800.8,0.13384,21.533,0.16481,0,0
2605.6,4.9888,107.67,0.44788,13,2386.9,0.42129,21.533,0.15461,7,0
2605.6,4.9888,107.67,0.44788,13,2386.9,0.42129,21.533,0.15461,7,0
2731.3,4.8803,279.93,0.48632,7,2512.5,0.31274,193.8,0.19306,1,0
2731.3,4.8803,279.93,0.48632,7,2512.5,0.31274,193.8,0.19306,1,0
2860,4.8267,107.67,0.31746,12,2641.3,0.25922,21.533,0.024196,6,0
2860,4.8267,107.67,0.31746,12,2641.3,0.25922,21.533,0.024196,6,0
3805.3,4.8717,107.67,0.4891,13,3586.5,0.30418,21.533,0.19583,7,0
3805.3,4.8717,107.67,0.4891,13,3586.5,0.30418,21.533,0.19583,7,0
3858.7,5.4552,107.67,0.26697,35,3639.9,0.88767,21.533,0,29,0
3858.7,5.4552,107.67,0.26697,35,3639.9,0.88767,21.533,0,29,0
5378.6,5.7525,344.53,0.46765,41,5159.9,1.185,258.4,0.20068,35,0
5378.6,5.7525,344.53,0.46765,41,5159.9,1.185,258.4,0.20068,35,0
3955.3,5.5247,366.06,0.8025,25,3736.6,0.95722,279.93,0.53554,19,0
3955.3,5.5247,366.06,0.8025,25,3736.6,0.95722,279.93,0.53554,19,0
3503.3,5.4421,344.53,0.84731,16,3284.5,0.87454,258.4,0.58034,10,0
3503.3,5.4421,344.53,0.84731,16,3284.5,0.87454,258.4,0.58034,10,0
3587.4,5.1657,344.53,0.87877,10,3368.6,0.59822,258.4,0.6118,4,0
3587.4,5.1657,344.53,0.87877,10,3368.6,0.59822,258.4,0.6118,4,0
3419.8,5.1157,344.53,0.85573,10,3201.1,0.54814,258.4,0.58876,4,0
3419.8,5.1157,344.53,0.85573,10,3201.1,0.54814,258.4,0.58876,4,0
1864.6,5.3081,366.06,0.43467,26,1645.8,0.74057,279.93,0.1677,20,0
1864.6,5.3081,366.06,0.43467,26,1645.8,0.74057,279.93,0.1677,20,0
1023.9,5.4618,646,0.29862,34,805.13,0.89429,559.86,0.031651,28,0
1023.9,5.4618,646,0.29862,34,805.13,0.89429,559.86,0.031651,28,0
2140.3,5.1185,279.93,0.39958,27,1921.6,0.55099,193.8,0.13262,21,0
2140.3,5.1185,279.93,0.39958,27,1921.6,0.55099,193.8,0.13262,21,0
1531.8,5.0593,107.67,0.41425,14,1313.1,0.49174,21.533,0.14729,8,0
1531.8,5.0593,107.67,0.41425,14,1313.1,0.49174,21.533,0.14729,8,0
1426.6,5.1181,107.67,0.4358,17,1207.8,0.55059,21.533,0.16884,11,0
1426.6,5.1181,107.67,0.4358,17,1207.8,0.55059,21.533,0.16884,11,0
1316.5,5.0867,279.93,0.62821,18,1097.8,0.51913,193.8,0.36124,12,0
1316.5,5.0867,279.93,0.62821,18,1097.8,0.51913,193.8,0.36124,12,0
699.07,5.2991,366.06,0.6657,13,480.32,0.73159,279.93,0.39874,7,0
699.07,5.2991,366.06,0.6657,13,480.32,0.73159,279.93,0.39874,7,0
541.01,5.2715,279.93,0.32105,30,322.26,0.70402,193.8,0.054079,24,0
541.01,5.2715,279.93,0.32105,30,322.26,0.70402,193.8,0.054079,24,0
496.99,5.2863,258.4,0.49048,21,278.24,0.71879,172.27,0.22351,15,0
496.99,5.2863,258.4,0.49048,21,278.24,0.71879,172.27,0.22351,15,0
594.25,5.1489,279.93,0.52459,15,375.5,0.58139,193.8,0.25763,9,0
594.25,5.1489,279.93,0.52459,15,375.5,0.58139,193.8,0.25763,9,0
466.47,5.138,279.93,0.61167,10,247.73,0.57049,193.8,0.3447,4,0
466.47,5.138,279.93,0.61167,10,247.73,0.57049,193.8,0.3447,4,0
379.33,5.2557,258.4,0.69641,12,160.59,0.68815,172.27,0.42944,6,0
379.33,5.2557,258.4,0.69641,12,160.59,0.68815,172.27,0.42944,6,0
296.79,5.3268,258.4,0.39512,20,78.047,0.75931,172.27,0.12815,14,0
296.79,5.3268,258.4,0.39512,20,78.047,0.75931,172.27,0.12815,14,0
255.85,5.357,430.66,0.4954,17,37.11,0.78943,344.53,0.22843,11,0
255.85,5.357,430.66,0.4954,17,37.11,0.78943,344.53,0.22843,11,0
264.04,5.3122,258.4,0.48553,15,45.295,0.74468,172.27,0.21857,9,0
264.04,5.3122,258.4,0.48553,15,45.295,0.74468,172.27,0.21857,9,0
110.82,5.4507,129.2,0.28954,25,0,0.88314,43.066,0.022576,19,0
110.82,5.4507,129.2,0.28954,25,0,0.88314,43.066,0.022576,19,0
26.614,5.624,107.67,0.36693,19,0,1.0565,21.533,0.09996,13,0
26.614,5.624,107.67,0.36693,19,0,1.0565,21.533,0.09996,13,0
129.03,5.5151,559.86,0.40926,12,102.42,0.94762,473.73,0.1423,6,0
129.03,5.5151,559.86,0.40926,12,102.42,0.94762,473.73,0.1423,6,0
150.77,5.4506,301.46,0.31189,18,124.15,0.88303,215.33,0.044928,12,0
150.77,5.4506,301.46,0.31189,18,124.15,0.88303,215.33,0.044928,12,0
93.875,5.6015,258.4,0.30719,29,67.261,1.0339,172.27,0.040227,23,0
93.875,5.6015,258.4,0.30719,29,67.261,1.0339,172.27,0.040227,23,0
118.14,5.5218,387.6,0.33604,28,91.522,0.95431,301.46,0.069078,22,0
118.14,5.5218,387.6,0.33604,28,91.522,0.95431,301.46,0.069078,22,0
198.16,5.4148,150.73,0.51358,27,171.55,0.84725,64.6,0.24661,21,0
198.16,5.4148,150.73,0.51358,27,171.55,0.84725,64.6,0.24661,21,0
103.48,5.5407,279.93,0.36462,28,76.866,0.97323,193.8,0.097655,22,0
103.48,5.5407,279.93,0.36462,28,76.866,0.97323,193.8,0.097655,22,0
40.304,5.622,495.26,0.30116,33,13.69,1.0545,409.13,0.034197,27,0
40.304,5.622,495.26,0.30116,33,13.69,1.0545,409.13,0.034197,27,0
281.33,5.4756,150.73,0.47682,22,254.72,0.90805,64.6,0.20986,16,0
281.33,5.4756,150.73,0.47682,22,254.72,0.90805,64.6,0.20986,16,0
244.82,5.4161,150.73,0.45994,22,218.2,0.84862,64.6,0.19297,16,0
244.82,5.4161,150.73,0.45994,22,218.2,0.84862,64.6,0.19297,16,0
294.19,5.3844,172.27,0.50304,22,267.57,0.81688,86.133,0.23608,16,0
294.19,5.3844,172.27,0.50304,22,267.57,0.81688,86.133,0.23608,16,0
235.47,5.4214,409.13,0.55454,16,208.86,0.85384,323,0.28757,10,0
235.47,5.4214,409.13,0.55454,16,208.86,0.85384,323,0.28757,10,0
249.63,5.4235,387.6,0.52737,17,223.02,0.856,301.46,0.2604,11,0
249.63,5.4235,387.6,0.52737,17,223.02,0.856,301.46,0.2604,11,0
196.6,5.383,409.13,0.4182,12,169.99,0.81547,323,0.15123,6,0
196.6,5.383,409.13,0.4182,12,169.99,0.81547,323,0.15123,6,0
148.97,5.4452,581.4,0.42172,17,122.36,0.8777,495.26,0.15475,11,0
148.97,5.4452,581.4,0.42172,17,122.36,0.8777,495.26,0.15475,11,0
154.53,5.605,387.6,0.33013,26,127.91,1.0375,301.46,0.063169,20,0
