@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0013027,0.22686,-62.126,-6.4717,710.6,0.0024889,0,0,0.3173,129,0
0.0091481,0.15064,-83.217,-5.623,602.93,0.0034933,0,0,0.6966,37,0
0.015695,0.058984,-64.303,-5.2395,689.06,0.0039199,0,0,0.8757,12,0
0.024019,0.036298,-81.106,-5.515,732.13,0.016735,1,18,0.63786,15,0
0.031736,0.043557,-2.9508,-5.5291,796.73,0.030045,2,18,0.32092,28,0
0.045168,0.040835,49.537,-5.4516,624.46,0.035118,2,18,1.0243,11,0
0.07279,0.033575,249.83,-5.2163,667.53,0.036384,4,3,1.3952,11,0
0.11776,0.029946,535,-5.0023,689.06,0.033693,5,3,1.4944,12,1
0.15529,0.032668,938.05,-4.6461,689.06,0.031067,5,3,1.6357,12,1
0.16389,0.032668,1041.1,-4.605,710.6,0.035935,5,3,1.6231,12,1
0.15904,0.030853,939.12,-4.4446,710.6,0.030467,5,3,1.5998,12,1
0.15523,0.030853,914.17,-4.3101,689.06,0.020565,2,14,1.5829,12,1
0.15132,0.029946,929.13,-4.2725,667.53,0.017922,2,14,1.5462,12,1
0.14708,0.029038,911.39,-4.187,667.53,0.014554,2,14,1.576,11,1
0.13777,0.028131,772.86,-4.2778,646,0.010685,1,18,1.5142,11,1
0.12805,0.028131,734.23,-4.2548,646,0.015267,2,3,1.5528,11,1
0.12477,0.028131,662.45,-4.1315,646,0.012948,1,18,1.5332,11,1
0.12324,0.028131,708.92,-4.107,646,0.014621,1,18,1.5617,11,1
0.11747,0.028131,640.92,-4.2496,646,0.017808,2,14,1.5064,11,1
0.11411,0.027223,603.99,-4.2379,646,0.014015,1,18,1.4689,11,1
0.11262,0.029946,607.26,-4.3432,646,0.016843,1,18,1.4748,11,1
0.11443,0.029946,618.71,-4.2966,646,0.019942,3,3,1.4318,11,1
0.12429,0.028131,688.46,-4.2334,646,0.014868,1,18,1.4691,11,1
0.13354,0.028131,798.86,-4.0847,646,0.014218,1,18,1.5153,11,1
0.13363,0.027223,739.45,-4.143,624.46,0.013879,1,18,1.4836,11,1
0.1343,0.028131,749.47,-4.1561,646,0.014897,1,18,1.4498,11,1
0.14325,0.028131,851.13,-4.0633,646,0.01631,1,18,1.5264,11,1
0.14944,0.028131,885.28,-4.1945,646,0.0099539,0,0,1.5128,11,1
0.15181,0.028131,994.5,-4.2189,624.46,0.010117,1,18,1.5799,12,1
0.14966,0.027223,881.5,-4.354,624.46,0.016081,2,3,1.5192,12,1
0.14725,0.027223,870.29,-4.2406,624.46,0.014581,2,3,1.5318,11,1
0.14456,0.027223,871.17,-4.2751,624.46,0.012489,1,18,1.5501,12,1
0.12991,0.029038,800.79,-4.4771,624.46,0.014635,1,18,1.5061,12,1
0.11653,0.034483,687.15,-4.765,602.93,0.017999,3,3,1.3906,11,1
0.11193,0.044465,647.03,-4.8336,602.93,0.019363,3,4,1.3829,16,1
0.10939,0.047187,631.51,-4.9977,861.33,0.020889,5,3,1.414,15,1
0.10194,0.040835,571.47,-4.8174,861.33,0.013689,3,3,1.428,15,1
0.091324,0.038113,451.82,-4.8049,861.33,0.012683,2,18,1.434,15,1
0.086362,0.041742,428.47,-4.9072,861.33,0.012174,2,18,1.4404,15,1
0.087658,0.040835,388.2,-4.9934,839.79,0.016538,2,27,1.4128,15,1
0.091432,0.03539,429.52,-4.7854,818.26,0.015222,2,27,1.5285,15,1
0.087464,0.03539,422.91,-4.7239,818.26,0.015574,1,26,1.4934,14,1
0.08584,0.036298,376.66,-4.8049,818.26,0.019304,2,17,1.5005,14,1
0.080705,0.037205,326.76,-4.7972,818.26,0.022478,2,17,1.5143,14,1
0.069497,0.03902,272.07,-4.8085,796.73,0.023482,2,18,1.4674,14,1
0.062519,0.037205,190.16,-5.1234,796.73,0.028137,3,17,1.3852,14,1
0.053821,0.040835,142.05,-5.1543,775.2,0.025048,3,18,1.3494,13,1
0.042309,0.048094,33.29,-5.3581,710.6,0.019378,1,18,0.73623,13,1
0.037106,0.049002,10.49,-5.2875,689.06,0.018664,1,18,1.2822,17,1
0.04522,0.044465,69.618,-5.3042,710.6,0.012361,2,18,0.69966,18,1
0.05626,0.03902,181.88,-5.0292,775.2,0.027218,3,17,1.4075,13,1
0.055626,0.03902,164.84,-5.1019,753.66,0.021995,3,17,1.3888,13,1
0.046026,0.043557,83.734,-5.1155,732.13,0.011617,2,18,1.3403,13,1
0.03726,0.051724,23.094,-5.3369,732.13,0.021928,1,18,1.1183,12,1
0.029168,0.060799,-31.654,-5.4588,904.39,0.029241,1,17,0.89309,20,1
0.024126,0.057169,-56.24,-5.4464,861.33,0.024178,1,17,1.1005,17,1
0.023803,0.051724,-62.859,-5.5539,882.86,0.031549,2,17,0.87893,21,1
0.023653,0.054446,-65.442,-5.5549,689.06,0.025272,1,17,1.1046,18,1
0.017341,0.060799,-104.76,-5.6776,839.79,0.014863,1,13,0.59105,21,1
0.015498,0.062613,-116.55,-5.7627,861.33,0.013413,1,17,0.41774,33,1
0.023018,0.050817,-72.727,-5.5707,732.13,0.022787,1,17,0.71113,23,1
0.028525,0.041742,-29.745,-5.3989,775.2,0.027232,1,17,1.2739,13,1
0.034338,0.039927,-13.23,-5.4545,796.73,0.034574,2,17,1.1155,16,1
0.039077,0.037205,29.214,-5.2907,839.79,0.033658,3,10,1.3639,15,1
0.039604,0.037205,51.877,-5.1452,861.33,0.024327,2,10,1.3792,15,1
0.040888,0.044465,50.141,-5.1923,861.33,0.028587,3,5,1.3905,15,1
0.044332,0.047187,62.526,-5.3239,861.33,0.037138,3,5,1.3008,15,1
0.048596,0.047187,128.81,-4.9909,882.86,0.024262,2,10,1.433,16,1
0.051598,0.046279,145.54,-4.9766,882.86,0.026342,3,10,1.4153,16,1
0.052028,0.04265,155.47,-5.0025,882.86,0.024511,2,10,1.4312,16,1
0.055622,0.040835,163.35,-5.0953,882.86,0.025974,4,5,1.3812,16,1
0.056873,0.041742,190.19,-5.0624,882.86,0.02609,5,6,1.3675,16,1
0.056559,0.047187,205.82,-4.9599,904.39,0.02358,5,5,1.3738,16,1
0.058881,0.047187,218.85,-4.9388,882.86,0.021596,4,5,1.4128,17,1
0.054523,0.045372,192.05,-5.0143,882.86,0.031474,4,5,1.3733,16,1
0.053445,0.052632,161.65,-5.181,882.86,0.041692,4,5,1.334,16,1
0.058735,0.056261,187.92,-5.1513,904.39,0.033445,5,5,1.3358,16,1
0.060233,0.052632,246.46,-5.0409,904.39,0.027341,4,6,1.3657,19,1
0.062092,0.049002,266.31,-5.0121,925.93,0.030455,4,6,1.4054,33,1
0.063177,0.052632,258.16,-4.9867,925.93,0.031637,5,6,1.4102,44,1
0.063092,0.061706,233.18,-5.2502,925.93,0.046513,5,6,1.2905,27,1
0.065241,0.066243,269.77,-5.2581,646,0.058821,4,6,1.2379,27,1
0.070988,0.061706,348.73,-5.0923,646,0.053649,4,6,1.3177,32,1
0.074673,0.065336,368.52,-4.9887,646,0.040034,4,6,1.36,37,1
0.074612,0.075318,364.96,-4.9646,667.53,0.041275,4,6,1.3537,35,1
0.076966,0.067151,389.81,-4.9441,667.53,0.043128,4,6,1.385,27,1
0.079767,0.058076,427.07,-4.846,667.53,0.041711,4,6,1.3993,25,1
0.078562,0.054446,411.16,-4.9642,667.53,0.053373,5,6,1.3709,20,1
0.074409,0.050817,357.3,-5.0184,646,0.048474,2,6,1.3586,25,1
0.073783,0.054446,371.56,-4.9826,646,0.051435,2,6,1.3974,28,1
0.075287,0.053539,337.69,-5.0037,646,0.056425,2,6,1.4088,28,1
0.074137,0.049909,346.25,-5.0352,646,0.055246,2,6,1.4187,15,1
0.072349,0.054446,326.7,-4.8824,624.46,0.043074,2,6,1.4211,13,1
0.067321,0.056261,313.86,-4.997,624.46,0.048456,3,6,1.3778,26,1
0.062202,0.056261,267.02,-4.9371,904.39,0.042567,3,6,1.3275,25,1
0.065174,0.060799,303.55,-4.8625,904.39,0.042699,3,6,1.3749,27,1
0.067506,0.064428,323.87,-4.9627,624.46,0.048742,3,6,1.3282,21,1
0.063795,0.058076,291.4,-4.9713,624.46,0.045959,3,7,1.3226,22,1
0.060169,0.041742,246.41,-4.9452,646,0.035841,3,6,1.4021,12,1
0.057461,0.03539,197.3,-4.9691,646,0.029575,2,9,1.3984,11,1
0.053781,0.040835,205.48,-4.9086,667.53,0.032333,2,9,1.3549,11,1
0.055061,0.03539,204.01,-5.0482,667.53,0.031226,2,10,1.2883,11,1
0.059958,0.029946,262.45,-4.8994,667.53,0.02744,2,9,1.343,11,1
0.063647,0.030853,299.55,-4.9494,667.53,0.034285,2,10,1.3307,17,1
0.067041,0.03176,336.21,-4.9809,689.06,0.035925,2,11,1.2835,13,1
0.072383,0.040835,438.52,-4.9732,689.06,0.037911,2,11,1.2994,12,1
0.081243,0.048094,550.57,-4.9975,710.6,0.041211,3,6,1.2582,12,1
0.092135,0.054446,702.68,-4.812,732.13,0.033465,2,10,1.3491,14,1
0.10173,0.07078,796.15,-5.1136,753.66,0.051726,2,10,1.0965,40,1
0.11015,0.07441,1150.7,-5.2432,1830.3,0.065785,2,10,0.75491,35,1
0.11528,0.073503,1218.7,-5.3037,1098.2,0.067942,4,6,0.80216,32,1
0.11971,0.073503,1397.9,-5.2797,1098.2,0.056488,5,6,0.67282,33,1
0.12573,0.058076,1299.6,-5.1779,753.66,0.047558,3,6,0.76933,33,1
0.13046,0.054446,1319.7,-5.2005,1808.8,0.038317,3,12,0.6564,35,1
0.14752,0.076225,1818.6,-5.2416,2174.9,0.050231,4,6,0.87442,39,1
0.17132,0.089837,2041.6,-5.2734,2153.3,0.055991,4,6,0.86824,39,1
0.23386,0.094374,3518,-5.3864,2217.9,0.05436,2,14,0.78739,39,1
0.30524,0.093466,5978.9,-5.5908,2217.9,0.070372,4,14,0.60625,42,1
0.35313,0.093466,7088.9,-5.6273,2605.5,0.058324,3,11,0.57562,45,1
0.36021,0.10436,6899,-5.6062,2584,0.04289,4,14,0.6321,45,1
0.35963,0.10436,7078.7,-5.6525,2605.5,0.056207,5,8,0.57988,46,1
0.34617,0.098004,6914.5,-5.6702,1851.9,0.034453,4,8,0.43627,44,1
0.31531,0.10345,5962.2,-5.741,1528.9,0.05675,8,5,0.4962,42,1
0.3429,0.11343,6765.2,-5.6723,2627.1,0.062501,4,8,0.82778,46,1
0.35678,0.10889,6934,-5.7143,2627.1,0.071939,5,5,0.6834,47,1
0.36815,0.11071,6834.3,-5.6951,2648.6,0.079577,5,8,0.97385,48,1
0.40489,0.11525,6840.5,-5.6308,2648.6,0.052255,5,8,1.0977,48,1
0.41858,0.1098,6973.1,-5.5744,2648.6,0.041604,5,8,1.1456,48,1
0.42463,0.098004,7179.1,-5.5472,1507.3,0.03746,3,8,1.0751,48,1
0.41413,0.092559,7092.6,-5.5233,1507.3,0.048042,7,5,1.0368,43,1
0.3926,0.10163,7175.1,-5.6033,1507.3,0.058303,5,5,0.99366,37,1
0.38651,0.10073,7176.9,-5.6787,1485.8,0.063513,8,3,0.92108,28,1
0.39243,0.10073,7482.8,-5.6683,1485.8,0.056977,4,8,0.92736,29,1
0.3967,0.1098,7466.7,-5.6235,1485.8,0.069221,4,5,0.96543,33,1
0.40626,0.10254,7902.1,-5.6634,1464.3,0.048118,3,8,0.98003,40,1
0.41181,0.098004,7509.1,-5.5665,1464.3,0.068627,3,8,0.98024,37,1
0.40769,0.098004,7612.6,-5.5871,1464.3,0.053083,3,13,0.98948,34,1
0.39809,0.095281,7338.2,-5.6055,1464.3,0.058421,3,8,0.9973,38,1
0.38404,0.092559,7071.8,-5.6128,1464.3,0.062589,6,5,0.94784,41,1
0.37417,0.088929,7161.6,-5.5738,1464.3,0.060453,2,13,0.91955,36,1
0.37395,0.093466,6950.7,-5.5821,1442.7,0.045623,5,11,0.93381,38,1
0.37844,0.091652,6961.6,-5.5644,1442.7,0.053095,3,13,0.95355,33,1
0.37229,0.094374,6803.2,-5.567,1442.7,0.036147,2,15,0.84812,36,1
0.35997,0.10436,6923,-5.5565,1421.2,0.05216,2,15,0.84226,51,1
0.35725,0.11071,6537.1,-5.4778,2777.8,0.06363,2,15,0.89892,51,1
0.36105,0.11434,6079.8,-5.5196,2777.8,0.043568,4,14,0.7518,51,1
0.36088,0.11434,6987.7,-5.4869,2842.4,0.050293,3,14,0.7614,51,1
0.34524,0.11706,6397,-5.5017,2777.8,0.046058,2,13,0.46605,50,1
0.32108,0.11252,5962.5,-5.5143,2907,0.060143,4,15,0.66229,53,1
0.3168,0.11615,5454.6,-5.3812,2863.9,0.055438,2,15,0.5915,51,1
0.31908,0.12069,5058.1,-5.3824,2907,0.049772,2,14,0.82934,53,1
0.32169,0.11343,4684.3,-5.2898,2799.3,0.062785,2,12,0.82737,51,1
0.34107,0.10708,5170.5,-5.3694,1571.9,0.042145,3,13,1.0232,37,1
0.3377,0.099819,5009.1,-5.2657,1528.9,0.063089,2,13,0.8188,33,1
0.32363,0.097096,4683.4,-5.27,1550.4,0.036379,2,14,0.88833,33,1
0.32783,0.10073,5072.6,-5.2834,1528.9,0.072151,2,13,0.82679,39,1
0.31805,0.099819,5003.2,-5.259,1507.3,0.067985,2,14,0.9245,39,1
0.3128,0.099819,4938.6,-5.2784,1528.9,0.059864,3,13,0.79755,31,1
0.29172,0.091652,4343.6,-5.2784,1485.8,0.048564,2,12,0.92812,35,1
0.27678,0.086207,3597.4,-5.0981,1485.8,0.070318,2,14,0.95424,29,1
0.26654,0.088022,3806.9,-5.1602,1464.3,0.070508,2,14,0.87577,38,1
0.24109,0.095281,2888.2,-5.0227,1442.7,0.067815,2,13,1.1678,52,1
0.22725,0.10073,2835.6,-5.0555,2842.4,0.059518,2,13,1.0406,52,1
0.21191,0.10526,2652.4,-5.0437,2777.8,0.067564,2,13,0.89268,51,1
0.20126,0.11343,2836.7,-5.1833,2756.2,0.057829,2,13,0.80504,50,1
0.19237,0.11797,2241.4,-4.8673,2734.7,0.053005,2,13,1.2499,50,1
0.18674,0.11162,2059.1,-4.709,2713.2,0.043212,2,13,1.3093,49,1
0.18558,0.10436,2557.1,-5.0802,1615,0.068918,2,13,0.85657,45,1
0.1871,0.10708,2022.9,-4.6423,2907,0.049094,2,13,1.3319,53,1
0.1773,0.10617,1986.5,-4.7231,2907,0.05263,2,13,1.3261,53,1
0.16282,0.098004,1734.3,-4.7214,2863.9,0.063155,2,13,1.2834,53,1
0.16332,0.096189,1894.1,-4.7894,2885.4,0.066623,2,13,1.1863,52,1
0.15837,0.097096,1629.4,-4.7888,2648.6,0.051832,2,12,1.3116,48,1
0.14644,0.092559,1571.5,-4.7047,2670.1,0.042846,2,12,1.2703,48,1
0.15241,0.084392,1659.7,-4.786,1356.6,0.056757,2,12,1.2029,49,1
0.16025,0.080762,1634.2,-4.6276,1356.6,0.044234,2,12,1.2484,49,1
0.15477,0.082577,1660.2,-4.6546,1378.1,0.042839,2,12,1.2142,49,1
0.15678,0.07804,1665.6,-4.6188,1378.1,0.042315,2,12,1.2279,49,1
0.15666,0.07441,1614,-4.6012,1378.1,0.04654,2,12,1.2369,50,1
0.14445,0.077132,1612.2,-4.6209,1378.1,0.048008,2,12,1.2539,50,1
0.14606,0.087114,1473.8,-4.6309,2713.2,0.041261,2,12,1.2919,49,1
0.14471,0.091652,1445,-4.6995,2713.2,0.046642,2,12,1.2738,49,1
0.13172,0.098911,1506.1,-4.8843,2670.1,0.062734,2,12,1.1283,48,1
0.13314,0.10163,1250.2,-4.8385,2885.4,0.053471,2,12,1.3471,49,1
0.13171,0.095281,1276.3,-4.7824,1571.9,0.048453,2,13,1.297,48,1
0.12163,0.097096,1238.6,-4.9518,1550.4,0.054543,2,13,1.0852,38,1
0.11018,0.10073,1079.2,-4.8658,2756.2,0.04887,2,13,1.0762,45,1
0.096174,0.097096,831.02,-4.8997,2713.2,0.042699,2,13,1.1211,49,1
0.088115,0.10073,729.51,-4.7709,2691.7,0.031984,2,13,1.3325,49,1
0.081537,0.10436,624.95,-4.8174,2691.7,0.031853,2,13,1.2589,49,1
0.075213,0.10163,536.32,-4.8321,2648.6,0.035936,2,13,1.2287,48,1
0.069246,0.098911,477.02,-4.8081,2648.6,0.031448,2,13,1.2903,48,1
0.063008,0.096189,403.76,-4.8442,2627.1,0.029136,2,13,1.2068,48,1
0.059452,0.096189,355.54,-4.877,2627.1,0.027201,2,13,1.2,48,1
0.058838,0.095281,358.93,-4.9025,968.99,0.031538,2,14,1.172,48,1
0.058783,0.090744,360.2,-4.8747,968.99,0.032161,2,13,1.1525,46,1
0.057778,0.086207,342.81,-4.9133,968.99,0.035767,2,13,1.093,43,1
0.056244,0.083485,310.49,-4.9212,968.99,0.033484,1,13,1.1038,35,1
0.055897,0.080762,301.79,-4.8524,968.99,0.030957,1,13,1.1373,30,1
0.057683,0.072595,300.59,-4.8837,968.99,0.032256,1,13,1.2312,33,1
0.060454,0.063521,316.19,-4.8323,968.99,0.033329,1,12,1.3208,32,1
0.062524,0.058076,314.31,-4.7995,968.99,0.036986,1,12,1.3821,28,1
0.063532,0.054446,324.85,-4.8283,990.53,0.041273,1,12,1.3412,23,1
0.06323,0.051724,342.96,-4.8209,1012.1,0.039415,1,13,1.3443,28,1
0.062039,0.046279,316.59,-4.799,1012.1,0.038821,1,13,1.3396,36,1
0.061875,0.044465,342.29,-4.766,1012.1,0.037543,1,13,1.3634,36,1
0.062443,0.046279,337.47,-4.7654,1012.1,0.038089,1,12,1.3521,41,1
0.063418,0.045372,339.59,-4.7948,1012.1,0.036855,1,12,1.34,43,1
0.064675,0.049909,319.89,-4.8557,1012.1,0.040952,1,12,1.3256,30,1
0.062016,0.051724,280.09,-4.8516,1012.1,0.037721,1,12,1.3011,29,1
0.058709,0.048094,278.42,-4.8821,990.53,0.042951,1,12,1.3254,27,1
0.05856,0.048094,254.69,-4.9114,990.53,0.042697,1,12,1.3603,18,1
0.057843,0.04265,239.02,-4.7412,968.99,0.030436,1,13,1.4472,18,1
0.057229,0.040835,240.98,-4.6855,968.99,0.027037,1,13,1.4323,18,1
0.055045,0.04265,227.76,-4.8315,968.99,0.030254,1,13,1.3886,18,1
0.050067,0.041742,163.89,-4.8381,947.46,0.022952,1,13,1.4225,17,1
0.046171,0.041742,141.34,-4.7508,947.46,0.021284,1,13,1.4404,17,1
0.044503,0.041742,109.96,-4.8821,947.46,0.021718,1,13,1.4213,17,1
0.043321,0.040835,112.39,-4.7486,947.46,0.015725,1,13,1.4773,17,1
0.043011,0.041742,98.589,-4.7933,947.46,0.014528,1,13,1.4589,17,1
0.041837,0.041742,96.29,-4.8284,947.46,0.014726,1,13,1.4374,17,1
0.04002,0.039927,64.673,-4.9665,925.93,0.014532,1,13,1.3008,16,1
0.036877,0.03902,68.222,-4.7686,904.39,0.0098467,0,0,1.4071,16,1
0.032159,0.041742,28.598,-5.0415,882.86,0.01356,1,21,1.0793,16,1
0.031113,0.041742,8.4158,-5.0568,861.33,0.015671,1,21,1.093,15,1
0.033385,0.04265,48.076,-4.977,904.39,0.013326,1,23,1.0118,16,1
0.033355,0.049909,43.723,-4.8339,947.46,0.011201,1,24,1.3251,17,1
0.030905,0.052632,20.574,-4.9315,925.93,0.010146,1,23,1.3269,17,1
0.03026,0.049909,14.509,-5.0051,947.46,0.0133,1,23,1.1538,17,1
0.031382,0.049002,40.5,-4.8808,990.53,0.011453,1,24,1.2481,18,1
0.032371,0.050817,41.798,-4.8929,990.53,0.011232,1,23,1.2896,18,1
0.032275,0.052632,43.991,-4.8299,968.99,0.009994,0,0,1.3286,18,1
0.032223,0.053539,43.207,-4.8608,968.99,0.010951,1,23,1.3456,19,1
0.032024,0.054446,46.981,-4.7714,968.99,0.0091493,0,0,1.3354,24,1
0.032602,0.053539,40.286,-4.9325,753.66,0.013386,2,12,1.2645,18,1
0.034529,0.049909,60.288,-4.8404,775.2,0.011534,1,21,1.3106,13,1
0.034437,0.048094,51.75,-4.9586,775.2,0.012125,1,21,1.2774,14,1
0.033168,0.049909,29.627,-4.9815,753.66,0.011085,1,21,1.2415,20,1
0.034409,0.052632,54.462,-4.911,753.66,0.011486,1,21,1.2678,17,1
0.03688,0.048094,69.689,-4.779,775.2,0.0084619,0,0,1.3444,13,1
0.04011,0.044465,76.262,-4.7983,775.2,0.013137,1,23,1.3944,14,1
0.041541,0.045372,117.4,-4.5444,775.2,0.01065,1,23,1.4582,14,1
0.040513,0.043557,107.06,-4.5262,775.2,0.011558,1,24,1.4238,14,1
0.038003,0.043557,84.446,-4.6165,775.2,0.01137,1,24,1.4198,14,1
0.034538,0.045372,56.802,-4.7541,775.2,0.0089114,0,0,1.3376,13,1
0.03482,0.044465,55.1,-4.7922,775.2,0.011317,1,24,1.3522,13,1
0.035293,0.04265,53.58,-4.7986,753.66,0.011286,1,24,1.3429,13,1
0.033408,0.043557,43.346,-4.8065,753.66,0.010682,1,24,1.3081,18,1
0.033166,0.043557,46.908,-4.7905,753.66,0.009397,0,0,1.2622,18,1
0.034318,0.041742,50.205,-4.8375,753.66,0.010839,1,24,1.3282,15,1
0.034369,0.043557,40.939,-4.8679,753.66,0.011217,1,24,1.2888,13,1
0.035468,0.044465,58.063,-4.827,753.66,0.009022,0,0,1.3303,13,1
0.039171,0.044465,77.971,-4.7437,775.2,0.0087404,0,0,1.3595,13,1
0.046526,0.041742,124.2,-4.6883,775.2,0.0051459,0,0,1.4218,13,1
0.057639,0.036298,204.14,-4.7518,775.2,0.0092659,0,0,1.4658,14,1
0.045603,0.034483,135.88,-4.8601,775.2,0.0020213,0,0,1.2044,20,1
0.0092559,0.046279,-61.547,-5.5168,258.4,0.00034172,0,0,0.30016,22,0
0.0028554,0.052632,-50.598,-5.646,775.2,3.7838e-05,0,0,1.002,15,0
0.0027855,0.054446,-50.643,-5.6714,753.66,4.7748e-05,0,0,1.181,13,0
0.0025746,0.07441,-55.887,-5.8844,516.8,0.00049621,0,0,0.85514,21,0
0.0039362,0.13067,-89.632,-6.0608,516.8,0.0074096,0,0,0.35848,102,0
0.0085047,0.15699,-125.46,-5.9721,882.86,0.014873,2,4,0.85564,64,0
0.011639,0.15336,-133.46,-5.9125,904.39,0.029862,3,4,1.0398,60,0
0.011217,0.18058,-148.62,-6.0525,882.86,0.034758,2,4,0.85719,85,0
0.0095638,0.20508,-158.41,-6.1486,473.73,0.036929,3,4,0.5661,101,0
0.009016,0.20327,-154.65,-6.1272,473.73,0.030437,3,4,0.42506,122,0
0.0084454,0.20871,-154.16,-6.1365,904.39,0.034478,2,4,0.40225,121,0
0.0069448,0.20236,-143.31,-6.1795,2454.8,0.023995,2,4,0.52166,109,0
0.0053461,0.1824,-124.26,-6.1635,904.39,0.01363,2,4,0.61993,82,0
0.0042373,0.17604,-109,-6.1338,839.79,0.011293,2,4,0.48493,97,0
0.0030809,0.18421,-90.849,-6.1854,473.73,0.0097226,0,0,0.37656,107,0
0.0024691,0.19601,-83.539,-6.2182,2454.8,0.0075159,0,0,0.29558,111,0
0.0021781,0.17695,-77.009,-6.2211,2497.9,0.0075292,0,0,0.34142,112,0
0.0022272,0.15245,-71.6,-6.221,2454.8,0.0051739,0,0,0.32316,92,0
0.0021707,0.14701,-69.964,-6.1016,882.86,0.0046901,0,0,0.34477,106,0
0.0017172,0.16062,-62.747,-6.1853,732.13,0.0039008,0,0,0.39338,92,0
0.0013882,0.16425,-58.118,-6.3576,796.73,0.002225,0,0,0.31827,108,0
0.0012059,0.16697,-51.323,-6.4343,258.4,0.0012831,0,0,0.36869,104,0
0.00099913,0.17514,-50.544,-6.3862,452.2,0.00040632,0,0,0.3656,137,0
0.00082502,0.1833,-44.37,-6.4696,473.73,0.00034286,0,0,0.48828,131,0
0.0007467,0.18966,-43.354,-6.5133,473.73,0.00027068,0,0,0.46788,133,0
0.00080266,0.18966,-43.22,-6.5577,193.8,0.00047493,0,0,0.30942,131,0
0.00084979,0.17967,-45.525,-6.5172,430.66,0.00046947,0,0,0.34566,140,0
0.00081105,0.18784,-44.112,-6.4942,430.66,0.00041364,0,0,0.64895,126,0
0.00076898,0.22595,-44.081,-6.595,689.06,0.00080218,0,0,0.27194,199,0
0.0040824,0.22505,-62.701,-6.4014,732.13,0.0036149,0,0,0.19852,91,0
0.023701,0.11887,-80.079,-5.5435,624.46,0.023843,2,12,1.0356,45,0
0.046667,0.032668,102.91,-5.2243,667.53,0.036491,1,18,1.1516,16,0
0.064698,0.030853,231.41,-5.0091,710.6,0.0258,3,5,1.4084,12,1
0.072069,0.032668,279.01,-5.0185,753.66,0.03388,3,6,1.3671,13,1
0.078076,0.034483,339.79,-4.8602,775.2,0.041749,2,6,1.4309,13,1
0.089859,0.034483,416.06,-4.7302,775.2,0.032333,3,6,1.4474,14,1
0.099527,0.037205,521.4,-4.578,796.73,0.034626,2,6,1.4658,14,1
0.10437,0.04265,586.51,-4.5855,796.73,0.042559,3,6,1.4375,14,1
0.10634,0.048094,609.89,-4.636,796.73,0.040176,3,6,1.4675,14,1
0.10955,0.051724,663.56,-4.4608,796.73,0.036381,3,6,1.4917,14,1
0.11388,0.051724,677.14,-4.5346,796.73,0.036501,3,6,1.4838,21,1
0.11501,0.049909,709.51,-4.5062,796.73,0.03729,3,6,1.4742,21,1
0.1119,0.048094,692.14,-4.5135,796.73,0.036299,3,7,1.4559,17,1
0.11079,0.046279,650.37,-4.6019,796.73,0.033448,3,6,1.4483,14,1
0.1141,0.050817,681.61,-4.4913,796.73,0.029341,3,6,1.5023,14,1
0.11548,0.058984,666.57,-4.5702,796.73,0.030096,2,10,1.5023,14,1
0.11501,0.057169,686.38,-4.9067,796.73,0.047439,2,10,1.4118,14,1
0.1077,0.057169,650.5,-5.1087,796.73,0.051196,3,7,1.2602,14,1
0.10312,0.057169,700.47,-5.148,796.73,0.063999,3,10,1.2318,14,1
0.10202,0.053539,708.49,-5.2141,409.13,0.072965,2,10,1.0617,14,1
0.10262,0.056261,765.04,-5.2908,409.13,0.06446,2,10,1.0222,22,1
0.10492,0.050817,748.63,-5.2568,430.66,0.063816,3,7,0.94045,19,1
0.096721,0.044465,689.4,-5.4652,409.13,0.058282,3,7,0.89823,18,1
0.096775,0.051724,778.31,-5.4644,409.13,0.061963,2,10,0.93937,18,1
0.10905,0.069873,1038.5,-5.5717,409.13,0.06282,4,6,0.71136,28,1
0.14487,0.085299,1656,-5.5169,1184.3,0.055397,4,6,0.58027,36,1
0.19807,0.091652,3232.1,-5.5116,430.66,0.086337,3,7,0.44969,39,1
0.22202,0.088929,3306.5,-5.5231,1205.9,0.091028,3,7,0.40696,42,1
0.23286,0.090744,4063.6,-5.4763,2368.7,0.075459,5,12,0.60156,40,1
0.27498,0.097096,4612.3,-5.6852,2562.5,0.086947,6,7,0.47619,41,1
0.29217,0.094374,5291.6,-5.5409,2562.5,0.099882,6,7,0.69683,45,1
0.29487,0.095281,5183,-5.5646,2562.5,0.10012,5,8,0.46618,43,1
0.32225,0.098911,6073.5,-5.592,1959.5,0.092793,5,14,0.70627,44,1
0.32177,0.10163,5892.3,-5.645,2584,0.091262,4,13,0.6785,43,1
0.31108,0.10436,6382.6,-5.6707,2584,0.075886,4,12,0.48278,46,1
0.28879,0.10163,5341.5,-5.7679,2820.8,0.086435,5,7,0.34958,43,1
