@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
354.34,-6.0286,107.67,0.032044,4,2,0
432.56,-6.0449,21.533,0.041006,5,4,0
465.1,-5.7337,107.67,0.016654,3,2,0
500.71,-5.7063,107.67,0.01772,2,4,0
228.9,-5.8541,150.73,0.024765,2,4,0
355.61,-5.7161,215.33,0.016427,2,4,0
275.53,-5.6585,21.533,0.019866,3,2,0
589.62,-5.1409,21.533,0.014529,1,3,0
886.42,-4.8409,21.533,0.028995,5,9,0
735.97,-4.8657,21.533,0.010996,1,9,0
416.67,-5.1243,21.533,0.0083419,0,0,0
311.71,-5.1277,21.533,0.0029934,0,0,0
217.21,-5.2654,129.2,0.0019617,0,0,0
180.12,-5.2682,21.533,0.0051834,0,0,0
217.13,-5.269,21.533,0.0038234,0,0,0
579.31,-4.9462,21.533,0.0049428,0,0,0
627.47,-4.7846,21.533,0.016328,1,18,0
724.87,-4.6746,21.533,0.010998,1,18,0
627.29,-4.8768,21.533,0.013686,1,18,0
374.53,-5.1501,129.2,0.0042518,0,0,0
363.12,-5.1996,107.67,0.011803,1,30,0
480.29,-5.028,43.066,0.0068381,0,0,0
329.47,-5.1879,21.533,0.0075804,0,0,0
766.86,-4.8567,21.533,0.0062515,0,0,0
592.69,-4.9362,323,0.0040148,0,0,0
363.4,-5.0935,86.133,0.0033688,0,0,0
328.61,-5.2224,21.533,0.0063295,0,0,0
431.01,-5.1445,21.533,0.0060146,0,0,0
801.08,-4.7863,21.533,0.008194,0,0,0
714.45,-4.8534,21.533,0.0075632,0,0,0
353.94,-5.3102,107.67,0.0066593,0,0,0
445.65,-5.1928,129.2,0.0034839,0,0,0
522.89,-5.1421,129.2,0.0056245,0,0,0
842.9,-4.7613,107.67,0.0051031,0,0,0
535.35,-5.105,129.2,0.0055103,0,0,0
245.87,-5.2195,43.066,0.0035779,0,0,0
327.85,-5.1513,86.133,0.0094091,0,0,0
369,-5.1159,43.066,0.001589,0,0,0
373.48,-5.0554,107.67,0.0085718,0,0,0
717,-4.7113,107.67,0.0060313,0,0,0
349.07,-5.092,21.533,0.0017858,0,0,0
680.72,-4.7464,21.533,0.0024701,0,0,0
512.12,-4.9167,21.533,0.0031762,0,0,0
825.32,-4.6608,21.533,0.0071387,0,0,0
492.93,-5.0169,107.67,0.0051859,0,0,0
560.61,-4.9173,43.066,0.010317,1,20,0
951.78,-4.6939,21.533,0.0040129,0,0,0
588.61,-5.183,21.533,0.013576,1,24,0
723.86,-5.2508,21.533,0.014419,3,12,0
393.64,-5.4413,129.2,0.0096073,0,0,0
293.83,-5.4851,129.2,0.0099806,0,0,0
200.32,-5.5144,129.2,0.012571,1,28,0
565.95,-5.1077,21.533,0.0067311,0,0,0
558.05,-5.2059,279.93,0.006832,0,0,0
566.3,-5.1125,21.533,0.010076,1,19,0
822.93,-4.8387,21.533,0.0086792,0,0,0
741.45,-4.9958,21.533,0.013598,1,31,0
960.68,-4.906,21.533,0.011783,1,24,0
493.21,-5.1776,107.67,0.0065567,0,0,0
360.45,-5.3301,129.2,0.016366,2,11,0
488.66,-4.936,107.67,0.0078277,0,0,0
274.2,-5.24,64.6,0.0024214,0,0,0
486.06,-4.9812,107.67,0.0091259,0,0,0
472.26,-5.0114,21.533,0.0044418,0,0,0
641.83,-5.0791,21.533,0.012805,1,29,0
863.02,-5.1244,21.533,0.010785,1,30,0
657.43,-5.016,129.2,0.015057,1,24,0
460.99,-5.0513,129.2,0.012167,1,31,0
409.16,-5.107,107.67,0.0031587,0,0,0
371.67,-5.1736,107.67,0.0088518,0,0,0
873.25,-5.0298,64.6,0.0058757,0,0,0
622.01,-5.216,107.67,0.0081714,0,0,0
325.79,-5.3753,129.2,0.0053264,0,0,0
487.49,-5.2684,64.6,0.0066779,0,0,0
472.92,-5.3524,64.6,0.017357,2,20,0
410.31,-5.3308,86.133,0.015014,1,11,0
633.54,-5.1989,107.67,0.013131,1,26,0
394.24,-5.5176,129.2,0.01291,1,17,0
507.91,-5.4468,129.2,0.012356,2,10,0
554.42,-5.4776,107.67,0.025472,4,11,0
429.84,-5.6717,150.73,0.025168,5,2,0
300.03,-5.6033,107.67,0.016995,2,19,0
407.74,-5.5241,64.6,0.023175,5,2,0
754.1,-4.9639,107.67,0.0050892,0,0,0
636.12,-5.0582,107.67,0.012685,2,11,0
516.87,-4.9456,129.2,0.0070296,0,0,0
1028,-4.5394,107.67,0.012406,1,28,0
680.23,-4.8948,107.67,0.0061865,0,0,0
441.87,-5.0531,323,0.0029893,0,0,0
798.29,-4.9276,107.67,0.0040428,0,0,0
554.56,-4.9781,107.67,0.00517,0,0,0
583.51,-4.6855,21.533,0.0029505,0,0,0
675.24,-4.6667,21.533,0.00096324,0,0,0
590.9,-4.7099,21.533,0.00068486,0,0,0
211.63,-5.1415,64.6,0.0045789,0,0,0
428.1,-5.154,107.67,0.0030362,0,0,0
505.52,-5.1769,21.533,0.0062138,0,0,0
610.72,-5.3764,129.2,0.015864,2,20,0
584.26,-4.923,107.67,0.0026748,0,0,0
282.35,-5.198,129.2,0.0058035,0,0,0
548.49,-4.9229,107.67,0.010992,1,10,0
323.75,-5.24,129.2,0.010305,1,10,0
365.32,-5.2088,129.2,0.0061259,0,0,0
405.64,-5.0833,107.67,0.006486,0,0,0
105.42,-5.4884,193.8,0.0079804,0,0,0
617.05,-4.9724,107.67,0.0047274,0,0,0
850.03,-4.728,107.67,0.0073672,0,0,0
756.99,-4.7484,21.533,0.0062193,0,0,0
489.73,-4.9276,107.67,0.0045248,0,0,0
483.87,-4.9607,107.67,0.010921,1,25,0
449.32,-4.8542,21.533,0.0035646,0,0,0
270.82,-5.1332,258.4,0.0032395,0,0,0
222.74,-5.2772,129.2,0.0020463,0,0,0
206.97,-5.2449,129.2,0.0058345,0,0,0
225.03,-5.3736,129.2,0.0065163,0,0,0
260.32,-5.2696,323,0.0076,0,0,0
611.48,-4.7916,129.2,0.0019784,0,0,0
359.79,-4.9198,129.2,0.00067698,0,0,0
524.81,-4.7697,129.2,0.0045366,0,0,0
242.91,-5.0638,150.73,0.010432,1,25,0
543.22,-4.7107,21.533,0.0024743,0,0,0
518.61,-4.9526,107.67,0.0064555,0,0,0
362.58,-5.4951,129.2,0.0076506,0,0,0
723.33,-5.1722,21.533,0.006288,0,0,0
677.02,-5.149,21.533,0.010305,1,32,0
449.01,-5.5141,21.533,0.01564,3,13,0
762.53,-4.8673,21.533,0.010917,1,13,0
573.36,-5.0684,21.533,0.01247,1,19,0
605.7,-4.9387,107.67,0.014046,2,13,0
638.34,-4.9627,107.67,0.011771,2,9,0
624.8,-4.9663,129.2,0.008602,0,0,0
787.6,-4.7797,107.67,0.0090329,0,0,0
528.02,-5.1039,64.6,0.010235,1,19,0
423.8,-5.01,107.67,0.0082426,0,0,0
675.09,-4.877,107.67,0.012093,1,20,0
475,-4.9445,129.2,0.0044172,0,0,0
500.14,-4.8597,107.67,0.0017114,0,0,0
355.82,-4.9914,129.2,0.0037811,0,0,0
757.45,-4.5796,129.2,0.0067286,0,0,0
358.92,-4.9698,107.67,0.0042957,0,0,0
340.99,-5.0031,150.73,0.0050144,0,0,0
20.407,-5.5213,150.73,0.0098246,0,0,0
-76.682,-6.5237,21.533,0.0013838,0,0,0
-74.682,-6.5056,21.533,0.0011739,0,0,0
-73.653,-6.6143,215.33,0.00088863,0,0,0
-76.62,-6.6039,21.533,0.00099303,0,0,0
-83.841,-6.6157,21.533,0.0018668,0,0,0
-102.81,-6.4502,21.533,0.0056844,0,0,0
-99.729,-5.6121,387.6,0.0020663,0,0,0
83.732,-4.9003,559.86,0.00099541,0,0,0
-119.34,-5.7827,538.33,0.019218,2,13,0
-122.62,-5.8666,602.93,0.0087,0,0,0
-117.29,-6.1658,581.4,0.0052159,0,0,0
-109.39,-6.3566,602.93,0.0068484,0,0,0
-78.697,-6.4873,581.4,0.0010302,0,0,0
-73.501,-6.4625,21.533,0.00077356,0,0,0
-73.302,-6.5871,107.67,0.00097163,0,0,0
-74.085,-6.6003,279.93,0.0011779,0,0,0
-70.976,-6.606,129.2,0.0010168,0,0,0
-72.841,-6.6898,107.67,0.0014179,0,0,0
-68.271,-6.7154,258.4,0.0013362,0,0,0
-73.93,-6.6482,129.2,0.0013655,0,0,0
-71.388,-6.7046,21.533,0.00092575,0,0,0
-72.11,-6.5999,43.066,0.0010644,0,0,0
-72.17,-6.5946,107.67,0.00098522,0,0,0
-71.085,-6.6827,129.2,0.0011325,0,0,0
-130.96,-6.021,646,0.0099766,0,0,0
-96.751,-5.7663,473.73,0.028453,3,9,0
-50.133,-5.5698,495.26,0.027136,3,9,0
-124.93,-5.8374,646,0.01962,2,13,0
-102.02,-6.3415,559.86,0.0029477,0,0,0
-130.78,-6.2103,559.86,0.010446,1,20,0
-130.51,-5.8755,602.93,0.01796,1,18,0
-128.02,-5.8522,624.46,0.018019,2,13,0
-130.66,-5.8884,559.86,0.015841,1,18,0
-136.68,-6.0058,624.46,0.010847,1,9,0
-134.48,-6.0855,581.4,0.011824,1,19,0
-116,-6.3118,559.86,0.0072925,0,0,0
-75.644,-6.5632,21.533,0.0021736,0,0,0
-99.783,-6.5063,581.4,0.003163,0,0,0
-103.24,-6.3918,581.4,0.0040616,0,0,0
-86.323,-6.4487,538.33,0.0019356,0,0,0
-98.639,-6.534,21.533,0.0026315,0,0,0
-133.88,-5.985,602.93,0.011307,1,18,0
-121.8,-5.8394,473.73,0.026713,2,13,0
-70.026,-5.5961,516.8,0.027872,3,9,0
-8.1514,-5.3403,538.33,0.02438,1,17,0
69.072,-5.2634,559.86,0.031166,1,17,0
83.257,-5.3075,559.86,0.033715,1,18,0
-24.38,-5.4994,516.8,0.02406,1,20,0
-89.094,-5.669,646,0.022593,2,13,0
-113.21,-5.7452,538.33,0.020661,2,13,0
-114.61,-5.7553,602.93,0.016485,2,13,0
-96.387,-5.6578,646,0.02089,3,9,0
-118.23,-5.7832,646,0.016937,2,13,0
-134.57,-5.9553,581.4,0.013282,1,18,0
-128.55,-6.1189,516.8,0.0063084,0,0,0
-107.17,-6.2137,516.8,0.0042449,0,0,0
-125.6,-5.8456,602.93,0.01105,1,18,0
-86.097,-5.6127,646,0.019143,1,18,0
20.971,-5.3168,516.8,0.01853,1,18,0
276.21,-4.9481,602.93,0.01754,1,18,0
379.48,-4.4326,301.46,0.0052181,0,0,0
-55.477,-5.0262,279.93,0.0013217,0,0,0
-73.122,-5.7784,602.93,0.00074563,0,0,0
-77.222,-6.3692,301.46,0.001551,0,0,0
-73.519,-6.0799,301.46,0.0010432,0,0,0
-80.082,-6.3058,301.46,0.0012649,0,0,0
-121.49,-5.8436,2627.1,0.030518,1,13,0
-146.13,-6.2356,2627.1,0.01831,1,13,0
-136.07,-6.2569,2605.5,0.016513,1,14,0
-132.74,-6.1893,646,0.018944,1,14,0
-136.28,-6.1915,2605.5,0.016618,1,14,0
-147.69,-6.2635,2756.2,0.01774,1,14,0
-149.19,-6.245,2756.2,0.019172,1,13,0
-149.13,-6.1645,2713.2,0.02154,1,13,0
-155.12,-6.2144,2777.8,0.024254,1,13,0
-146.02,-6.049,2756.2,0.025749,1,14,0
-147.28,-6.1381,2691.7,0.020313,1,13,0
-151.15,-6.172,861.33,0.021001,1,13,0
-141.41,-6.1981,2691.7,0.017051,1,13,0
-138.76,-6.3083,796.73,0.0094345,0,0,0
-128.67,-6.1292,839.79,0.017511,1,13,0
-124.47,-6.1428,839.79,0.015233,1,13,0
-111.55,-6.217,236.87,0.0072542,0,0,0
-98.751,-6.2973,753.66,0.0041294,0,0,0
-88.118,-6.4593,344.53,0.0032554,0,0,0
-77.138,-6.4893,193.8,0.00085529,0,0,0
-71.114,-6.5852,21.533,0.00074949,0,0,0
-69.372,-6.6441,236.87,0.00088946,0,0,0
-69.867,-6.6703,172.27,0.0018435,0,0,0
-80.183,-6.6056,409.13,0.0025834,0,0,0
-83.837,-6.5932,129.2,0.0038191,0,0,0
-72.955,-6.6539,193.8,0.0010235,0,0,0
-72.597,-6.6002,107.67,0.00097355,0,0,0
-74.169,-6.6143,323,0.00095422,0,0,0
-75.557,-6.569,344.53,0.0014349,0,0,0
-73.782,-6.6444,107.67,0.0015022,0,0,0
-67.818,-5.6424,667.53,0.022448,2,13,0
-218.43,-6.4375,323,0.013955,2,8,0
-194.81,-6.4159,301.46,0.013094,1,17,0
-170.87,-6.4749,279.93,0.010149,1,17,0
-133.98,-6.4071,301.46,0.0033962,0,0,0
-101.09,-6.5237,602.93,0.0018362,0,0,0
-73.436,-6.4724,323,0.0011325,0,0,0
-70.592,-6.4694,301.46,0.0022865,0,0,0
-132.7,-6.611,323,0.0043161,0,0,0
-250.51,-6.5267,581.4,0.021946,2,9,0
-61.64,-6.3988,2390.2,0.035821,2,17,0
457.32,-6.1573,2519.4,0.071994,2,10,0
309.08,-6.1567,2497.9,0.077674,5,2,0
-36.566,-6.3923,2433.3,0.043759,6,4,0
12.025,-6.4098,2519.4,0.051192,6,2,0
-206.64,-6.5171,193.8,0.03026,4,3,0
-156.11,-6.4178,193.8,0.035682,3,4,0
-195.99,-6.4473,150.73,0.034609,3,4,0
-211.01,-6.4497,150.73,0.042071,2,4,0
-216.93,-6.3994,172.27,0.033723,2,4,0
-220.09,-6.417,8268.8,0.037681,4,4,0
-191.05,-6.2939,8053.4,0.038974,6,4,0
-176.28,-6.3764,7945.8,0.030016,4,4,0
-153.11,-6.3567,8742.5,0.021722,2,3,0
-105.86,-6.6082,8031.9,0.0072301,0,0,0
-70.888,-6.6188,193.8,0.0020137,0,0,0
-74.62,-6.6452,21.533,0.0018805,0,0,0
-147.75,-6.5559,689.06,0.0057272,0,0,0
-68.367,-5.5689,323,0.0089615,0,0,0
-67.655,-5.2284,624.46,0.00030874,0,0,0
-70.234,-5.346,602.93,0.00038673,0,0,0
-81.009,-5.8333,323,0.00047988,0,0,0
-82.711,-5.9574,301.46,0.0016326,0,0,0
-80.586,-6.1726,301.46,0.00074469,0,0,0
-77.417,-6.3168,301.46,0.0012963,0,0,0
-76.606,-6.476,344.53,0.0010967,0,0,0
-84.473,-6.3286,323,0.0010433,0,0,0
-94.23,-6.4292,602.93,0.0014947,0,0,0
-116.21,-6.3503,2282.5,0.0080009,0,0,0
-147.09,-6.3223,947.46,0.0094495,0,0,0
-156.77,-6.2436,861.33,0.013907,2,3,0
-160.41,-6.2508,861.33,0.0071491,0,0,0
-163.9,-6.1462,1119.7,0.0089368,0,0,0
-151.02,-6.0192,1055.1,0.0086018,0,0,0
-167.83,-6.1527,1055.1,0.0081805,0,0,0
-168.68,-6.1672,968.99,0.0073558,0,0,0
-188.65,-6.3329,775.2,0.01447,2,3,0
-166.18,-6.2095,904.39,0.013165,1,18,0
-159.2,-6.3105,990.53,0.0077859,0,0,0
-145.8,-6.2466,968.99,0.0069827,0,0,0
-136.8,-6.4204,990.53,0.006073,0,0,0
-121.65,-6.3317,1141.3,0.0017752,0,0,0
-103.78,-6.3394,925.93,0.0031764,0,0,0
-88.262,-6.412,839.79,0.0014558,0,0,0
-75.927,-6.4133,775.2,0.0009187,0,0,0
-69.535,-6.5735,21.533,0.00078108,0,0,0
-74.407,-6.6399,21.533,0.0011984,0,0,0
-78.034,-6.6603,129.2,0.0015228,0,0,0
-87.595,-6.442,279.93,0.0022962,0,0,0
-46.425,-5.0555,581.4,0.0023477,0,0,0
-197.33,-6.288,753.66,0.0095697,0,0,0
-201.11,-6.3202,6223.1,0.025407,2,12,0
-228.71,-6.468,193.8,0.018829,3,6,0
-224.7,-6.5246,990.53,0.014381,1,17,0
-202.96,-6.4533,1098.2,0.013245,1,13,0
-200.79,-6.4458,2153.3,0.011507,1,13,0
-204.9,-6.3686,925.93,0.014274,3,5,0
-205.9,-6.3869,6373.8,0.015668,2,4,0
-176.71,-6.1755,1615,0.0099104,0,0,0
-208.04,-6.4192,925.93,0.025604,3,3,0
-190.11,-6.4386,6675.3,0.013403,3,3,0
-172.98,-6.4425,6546.1,0.018914,3,5,0
-171.24,-6.3186,6546.1,0.032096,4,3,0
-112.56,-6.5526,839.79,0.0036962,0,0,0
-81.38,-6.6532,818.26,0.0017699,0,0,0
-84.196,-6.6488,107.67,0.0026577,0,0,0
-113.73,-6.6193,21.533,0.0068005,0,0,0
-178.11,-6.5706,882.86,0.015452,1,7,0
88.569,-5.0425,538.33,0.0034691,0,0,0
-141.95,-6.0504,301.46,0.0064906,0,0,0
-86.238,-5.6604,323,0.0045877,0,0,0
-51.491,-4.9414,129.2,0.00043334,0,0,0
-50.176,-4.9303,150.73,0.0011493,0,0,0
-163.59,-6.0987,193.8,0.01315,1,15,0
-149.41,-6.1093,2261,0.019952,1,13,0
-185.55,-6.2525,452.2,0.0093902,0,0,0
-180.96,-6.1999,473.73,0.025496,2,4,0
-181.16,-6.2255,495.26,0.027835,4,4,0
-209.76,-6.35,452.2,0.024605,2,11,0
-218.14,-6.3871,452.2,0.017864,2,11,0
-223.61,-6.4105,2261,0.026362,2,4,0
-229.75,-6.438,6373.8,0.02321,3,4,0
-204.96,-6.3591,2261,0.036618,5,5,0
-223.65,-6.4328,6589.2,0.034688,5,3,0
-232.23,-6.4709,6438.4,0.022054,4,5,0
-222.8,-6.407,6739.9,0.037021,5,6,0
-193.03,-6.4468,6632.2,0.012721,2,5,0
-196.28,-6.461,6653.8,0.017206,4,5,0
-91.83,-6.4975,301.46,0.0035274,0,0,0
-70.833,-6.4465,107.67,0.0012808,0,0,0
-74.691,-6.6357,86.133,0.0021532,0,0,0
-68.769,-5.2331,409.13,0.00066167,0,0,0
223.28,-4.8679,646,0.0032007,0,0,0
-160.21,-6.1953,258.4,0.012498,1,16,0
-107.11,-5.7135,193.8,0.0058889,0,0,0
-54.742,-5.0062,193.8,0.0012383,0,0,0
-73.491,-5.993,172.27,0.0027393,0,0,0
-98.228,-6.5549,150.73,0.0024341,0,0,0
-187.09,-6.2347,775.2,0.0096573,0,0,0
-217.9,-6.4135,947.46,0.015714,1,15,0
-145.35,-6.2155,1055.1,0.028427,3,15,0
-203.28,-6.504,7622.8,0.008929,0,0,0
-189.27,-6.4951,2282.5,0.0084,0,0,0
-189.49,-6.4166,2196.4,0.012065,2,4,0
-203.8,-6.4192,2196.4,0.018284,2,4,0
-200.96,-6.331,839.79,0.014949,2,4,0
-185.25,-6.3441,2217.9,0.012509,1,19,0
-191.74,-6.4171,2174.9,0.010234,1,19,0
-191.98,-6.3911,2239.5,0.013543,1,19,0
-177.28,-6.3676,2131.8,0.01239,2,4,0
-169.54,-6.3659,2153.3,0.018155,2,4,0
-155.52,-6.4473,753.66,0.0094724,0,0,0
-121.36,-6.5163,839.79,0.0053007,0,0,0
-88.589,-6.5398,21.533,0.0020361,0,0,0
-74.125,-6.6099,366.06,0.0008295,0,0,0
-78.257,-6.6782,150.73,0.0012239,0,0,0
-123.55,-6.6689,10056,0.0035602,0,0,0
-183.24,-6.3713,387.6,0.0063703,0,0,0
-30.452,-5.3199,150.73,0.0054379,0,0,0
-57.826,-5.1389,129.2,0.0034729,0,0,0
-69.813,-5.457,107.67,0.001012,0,0,0
-76.04,-6.1883,150.73,0.00085284,0,0,0
-74.379,-6.2814,150.73,0.0018617,0,0,0
-97.237,-6.5258,323,0.0027753,0,0,0
-153.11,-6.5769,10444,0.009743,0,0,0
-247.15,-6.5406,775.2,0.010467,1,19,0
-238.99,-6.4976,2347.1,0.011287,3,2,0
-234.46,-6.4785,2928.5,0.017646,3,9,0
-167.13,-6.2385,990.53,0.02958,2,19,0
-213.92,-6.415,2347.1,0.022792,3,5,0
-194.07,-6.4134,2325.6,0.018349,3,2,0
-195.05,-6.4098,6266.2,0.020113,4,5,0
-199.79,-6.4205,6696.8,0.018053,2,5,0
-205.86,-6.4423,6309.2,0.016185,3,5,0
-201.15,-6.439,6244.6,0.013257,2,5,0
-185.2,-6.3269,839.79,0.010748,1,19,0
-169.76,-6.5324,796.73,0.0058444,0,0,0
-164.38,-6.4918,968.99,0.0076284,0,0,0
-138.53,-6.4885,710.6,0.0046973,0,0,0
-106.31,-6.5787,1141.3,0.0024226,0,0,0
-78.29,-6.6625,215.33,0.0015757,0,0,0
-71.707,-6.6361,129.2,0.0017002,0,0,0
-78.762,-6.5671,107.67,0.0010398,0,0,0
-79.483,-5.3759,602.93,0.00035408,0,0,0
-197.93,-6.3166,602.93,0.0035478,0,0,0
361.94,-4.9285,732.13,0.0005227,0,0,0
268.03,-5.1877,150.73,0.01347,1,29,0
251.42,-5.199,1033.6,0.0032166,0,0,0
136.11,-5.3338,172.27,0.0036289,0,0,0
88.705,-5.327,796.73,0.0027756,0,0,0
222.46,-5.1707,710.6,0.013029,1,28,0
282.82,-5.0785,172.27,0.0036071,0,0,0
370.4,-5.0618,796.73,0.00885,0,0,0
421.51,-5.2248,323,0.016713,1,18,0
593.27,-5.1726,323,0.010359,1,18,0
1256.8,-4.9703,344.53,0.023993,2,18,0
724.43,-4.9588,409.13,0.0027848,0,0,0
795.97,-4.8777,473.73,0.00097725,0,0,0
1124.1,-4.7539,516.8,0.0026833,0,0,0
1938.2,-4.4781,516.8,0.00045269,0,0,0
2050.5,-4.403,516.8,0.0015941,0,0,0
1786.6,-4.7233,516.8,0.0017807,0,0,0
836,-5.0656,193.8,0.0091228,0,0,0
663.47,-5.1158,495.26,0.0085845,0,0,0
660.66,-5.1807,516.8,0.0026718,0,0,0
689.02,-5.5359,344.53,0.037444,2,12,0
516.21,-5.3489,409.13,0.0095465,0,0,0
485.45,-5.305,538.33,0.0059638,0,0,0
306.9,-5.3876,473.73,0.0037178,0,0,0
586.11,-5.0931,452.2,0.009871,0,0,0
586.61,-5.2716,473.73,0.0078075,0,0,0
851.03,-5.3872,452.2,0.029933,1,24,0
651.1,-5.2767,473.73,0.0060893,0,0,0
352.77,-5.4097,473.73,0.010115,1,23,0
419.13,-5.3267,473.73,0.0057389,0,0,0
595.48,-5.2249,689.06,0.0038328,0,0,0
689.86,-5.2148,473.73,0.0027064,0,0,0
453.08,-5.3301,258.4,0.0043986,0,0,0
802.45,-5.2652,452.2,0.017825,1,22,0
896.29,-5.2777,452.2,0.0076591,0,0,0
683.42,-5.2642,1055.1,0.0043774,0,0,0
371.37,-5.4992,1033.6,0.015205,1,11,0
750.25,-5.4624,430.66,0.013398,2,11,0
761.24,-5.2978,430.66,0.010057,1,9,0
391.53,-5.4664,409.13,0.016861,1,10,0
389.32,-5.468,710.6,0.025659,1,9,0
314.77,-5.5286,193.8,0.014436,2,10,0
407.42,-5.4979,667.53,0.019997,1,12,0
246.7,-5.5216,495.26,0.010034,1,10,0
729.98,-5.4437,990.53,0.016867,2,11,0
714.09,-5.4456,990.53,0.010193,1,30,0
603.09,-5.6232,947.46,0.019708,2,13,0
1386.3,-5.6453,1012.1,0.030595,2,9,0
1587.3,-5.6999,1033.6,0.022412,2,13,0
1417.5,-5.665,2196.4,0.029681,3,15,0
1620.7,-5.6416,1119.7,0.01474,3,12,0
1474.4,-5.7133,1055.1,0.013797,3,13,0
2092.9,-5.5976,1012.1,0.021783,1,14,0
1875.5,-5.6559,990.53,0.036941,1,12,0
1294.5,-5.7611,473.73,0.03122,2,11,0
1160.9,-5.7766,1033.6,0.043707,2,12,0
975.17,-5.7461,452.2,0.031114,2,7,0
523.21,-5.8288,172.27,0.027796,1,24,0
427.41,-5.7376,452.2,0.030131,2,11,0
476.47,-5.6989,667.53,0.024556,2,11,0
532.07,-5.6653,452.2,0.025133,2,11,0
613.91,-5.5805,452.2,0.019532,2,8,0
321.74,-5.7821,689.06,0.017805,2,11,0
1333.5,-5.4333,1399.7,0.03584,1,13,0
1063.3,-5.3971,1399.7,0.019706,2,16,0
1043.6,-5.5083,366.06,0.021762,2,13,0
635.04,-5.4482,990.53,0.041224,1,13,0
397.08,-5.4535,473.73,0.037598,2,13,0
1193,-5.5492,1033.6,0.056686,1,12,0
1585.7,-5.4803,990.53,0.06097,2,12,0
1179.2,-5.469,1012.1,0.017813,2,11,0
826.79,-5.5113,1012.1,0.01451,1,13,0
680.09,-5.4654,1012.1,0.020759,2,12,0
722.55,-5.8286,882.86,0.045586,3,8,0
1108.8,-5.698,1550.4,0.036072,2,12,0
641.63,-5.7001,1270.5,0.016631,2,10,0
563.89,-5.7007,710.6,0.026427,1,12,0
541.34,-5.7279,581.4,0.024949,2,11,0
109.93,-5.8956,473.73,0.079828,4,3,0
221.57,-5.7352,473.73,0.092256,2,3,0
146.43,-5.7603,258.4,0.070284,2,3,0
171.71,-5.6569,473.73,0.03954,3,3,0
56.752,-5.7836,452.2,0.028762,2,3,0
153.26,-5.5832,452.2,0.016169,1,3,0
131.08,-5.501,430.66,0.0084388,0,0,0
16.484,-5.6318,452.2,0.0057417,0,0,0
256.11,-5.2724,495.26,0.012149,1,29,0
205.8,-5.3123,516.8,0.0086351,0,0,0
117.03,-5.3337,667.53,0.0098708,0,0,0
315.44,-5.1066,430.66,0.0027509,0,0,0
280.87,-5.0553,430.66,0.0033411,0,0,0
300.79,-5.0047,473.73,0.0013043,0,0,0
721.73,-4.6273,516.8,0,0,0,0
1761.2,-4.1883,495.26,0.00043198,0,0,0
1372.6,-4.2129,495.26,0.0038919,0,0,0
738.41,-4.6335,473.73,0.004571,0,0,0
656.53,-4.5362,473.73,0.0055074,0,0,0
594.83,-4.6367,495.26,0.00063366,0,0,0
627.46,-4.6011,495.26,0.00053616,0,0,0
175.26,-4.9828,279.93,0.0024961,0,0,0
416.65,-4.8644,236.87,0,0,0,0
517.06,-4.9456,495.26,0.0012579,0,0,0
419.79,-4.95,473.73,0.0019099,0,0,0
653.49,-5.1828,473.73,0.012901,1,19,0
448.47,-5.3136,452.2,0.031823,1,19,0
448.79,-5.361,258.4,0.034114,1,18,0
415.39,-5.5354,258.4,0.016676,1,17,0
337.5,-5.5302,236.87,0.032093,2,3,0
63.479,-5.8472,452.2,0.028799,5,3,0
206.17,-5.7202,409.13,0.034015,3,3,0
184.31,-5.7181,473.73,0.058472,2,3,0
220.99,-5.4921,387.6,0.030109,2,3,0
347.08,-5.2728,409.13,0.0092951,0,0,0
375.63,-5.1061,387.6,0.01104,1,3,0
428.77,-5.0109,409.13,0.0030828,0,0,0
544.45,-4.9413,409.13,0.0060076,0,0,0
301.25,-5.0553,839.79,0.0022155,0,0,0
392.26,-4.9942,624.46,0.0013247,0,0,0
315.14,-4.9786,646,0.0054773,0,0,0
152.86,-5.1375,236.87,0.0022417,0,0,0
187.37,-5.2424,236.87,0.0018109,0,0,0
156.29,-5.1967,236.87,0.0025304,0,0,0
109.09,-5.2086,409.13,0.0014809,0,0,0
110.54,-5.2635,344.53,0.0013295,0,0,0
126.61,-5.2457,236.87,0.0028817,0,0,0
149.25,-5.3067,430.66,0.008486,0,0,0
66.32,-5.4023,323,0.01336,1,21,0
120.19,-5.2634,581.4,0.0060955,0,0,0
127.37,-5.2407,236.87,0.0019243,0,0,0
26.673,-5.3636,236.87,0.0028847,0,0,0
27.667,-5.4232,581.4,0.0030424,0,0,0
92.881,-5.2674,430.66,0.0044908,0,0,0
106.82,-5.1703,538.33,0.001497,0,0,0
560.14,-4.7359,258.4,0.00047978,0,0,0
330.15,-4.9299,667.53,0.0012602,0,0,0
338.82,-5.0186,667.53,0.0022149,0,0,0
582,-4.9345,646,0.012201,2,11,0
776.81,-4.9077,689.06,0.012993,1,18,0
561.24,-5.8269,215.33,0.028411,2,22,0
910.59,-5.7235,387.6,0.025663,2,13,0
